Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
2015,2,Atlanta,21.0,19.0,99.0,Bryan Silas,Kapoya Premium Energy Drink (Chris Baluch),Chevrolet,123.0,14586.0,running,0.0,23.0
2015,2,Atlanta,22.0,21.0,2.0,Tyler Young,Randco Industries / Young's Building Systems (Randy Young),Chevrolet,123.0,14475.0,running,0.0,22.0
2015,2,Atlanta,23.0,28.0,74.0,Jordan Anderson,Auntie Anne's / Tri-Analytics (Mike Harmon),Chevrolet,123.0,12085.0,running,0.0,21.0
2015,2,Atlanta,24.0,24.0,94.0,Wendell Chavous,Vydox Plus (Jay Robinson),Chevrolet,120.0,12002.0,running,0.0,20.0
2015,2,Atlanta,25.0,22.0,7.0,"Ray Black, Jr.",ScubaLife / NASE Worldwide (Bobby Dotter),Chevrolet,119.0,14375.0,running,0.0,19.0
2015,2,Atlanta,26.0,27.0,10.0,Jennifer Jo Cobb,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,118.0,12947.0,running,0.0,18.0
2015,2,Atlanta,27.0,30.0,1.0,Morgan Shepherd,Life on the Line / Lilly Trucking (Mark Beaver),Chevrolet,118.0,11891.0,running,0.0,0.0
2015,2,Atlanta,28.0,17.0,15.0,Mason Mingus,Billy Boat Performance Exhaust (Billy Boat),Chevrolet,110.0,11631.0,crash,0.0,16.0
2015,2,Atlanta,29.0,25.0,86.0,Brandon Brown,BrandonBilt Foundations (Jerry Brown),Chevrolet,91.0,11603.0,oil line,0.0,15.0
2015,2,Atlanta,30.0,23.0,50.0,Cody Ware,Burnie Grill / Bubba Burger (Mark Beaver),Chevrolet,48.0,12103.0,crash,0.0,14.0
2015,2,Atlanta,31.0,31.0,6.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,12.0,9603.0,rear gear,0.0,13.0
2015,3,Martinsville,1.0,1.0,29.0,Joey Logano,Cooper Standard (Brad Keselowski),Ford,258.0,51336.0,running,150.0,0.0
2015,3,Martinsville,2.0,13.0,88.0,Matt Crafton,Hormel Pepperoni / Menards (Duke Thorson),Toyota,258.0,31542.0,running,100.0,43.0
2015,3,Martinsville,3.0,4.0,4.0,Erik Jones,Toyota (Kyle Busch),Toyota,258.0,25488.0,running,2.0,42.0
2015,3,Martinsville,4.0,9.0,98.0,Johnny Sauter,Smokey Mountain Herbal Snuff / Curb Records (Mike Curb),Toyota,258.0,19518.0,running,0.0,40.0
2015,3,Martinsville,5.0,7.0,19.0,Tyler Reddick,Draw-Tite (Brad Keselowski),Ford,258.0,18458.0,running,0.0,39.0
2015,3,Martinsville,6.0,11.0,51.0,Daniel Suarez,Arris / Telcel (Kyle Busch),Toyota,258.0,16574.0,running,0.0,0.0
2015,3,Martinsville,7.0,15.0,31.0,James Buescher,ERT Investments (Bob Newberry),Chevrolet,258.0,14158.0,running,0.0,37.0
2015,3,Martinsville,8.0,5.0,5.0,John Wes Townley,Zaxby's (Tony Townley),Chevrolet,258.0,16352.0,running,0.0,36.0
2015,3,Martinsville,9.0,19.0,25.0,Matt Tifft,Clinical RM / Honoring Ebola Fighters (Bill Venturini),Toyota,258.0,16297.0,running,0.0,35.0
2015,3,Martinsville,10.0,21.0,54.0,Justin Boston,Zloop (Kyle Busch),Toyota,258.0,17191.0,running,0.0,34.0
2015,3,Martinsville,11.0,3.0,13.0,Cameron Hayley,Cabinets by Hayley (Duke Thorson),Toyota,258.0,16186.0,running,0.0,33.0
2015,3,Martinsville,12.0,14.0,14.0,Daniel Hemric,California Clean Power (Bob Newberry),Chevrolet,258.0,16046.0,running,0.0,32.0
2015,3,Martinsville,13.0,26.0,7.0,"Ray Black, Jr.",ScubaLife / NASE Worldwide (Bobby Dotter),Chevrolet,258.0,15990.0,running,0.0,31.0
2015,3,Martinsville,14.0,18.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,258.0,15935.0,running,0.0,30.0
2015,3,Martinsville,15.0,6.0,33.0,Brandon Jones,Masterforce Tool Storage (Maury Gallagher),Chevrolet,258.0,16252.0,running,0.0,29.0
2015,3,Martinsville,16.0,2.0,0.0,Cole Custer,Haas Automation (JR Motorsports),Chevrolet,258.0,15769.0,running,2.0,29.0
2015,3,Martinsville,17.0,12.0,7.0,Gray Gaulding,Krispy Kreme (Tom DeLoach),Toyota,257.0,13663.0,running,0.0,27.0
2015,3,Martinsville,18.0,17.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,257.0,15658.0,running,0.0,26.0
2015,3,Martinsville,19.0,22.0,11.0,Ben Kennedy,Heater.com / Local Motors (Tom DeLoach),Toyota,257.0,15602.0,running,0.0,25.0
2015,3,Martinsville,20.0,10.0,2.0,Tyler Young,Randco Industries / Young's Building Systems (Randy Young),Chevrolet,257.0,16019.0,running,0.0,24.0
2015,3,Martinsville,21.0,23.0,75.0,Caleb Holman,Food Country USA / Morning Fresh Farms (Charlie Henderson),Chevrolet,257.0,13241.0,running,0.0,23.0
2015,3,Martinsville,22.0,20.0,15.0,Mason Mingus,Billy Boat Performance Exhaust (Billy Boat),Chevrolet,256.0,13213.0,running,4.0,23.0
2015,3,Martinsville,23.0,27.0,8.0,Korbin Forrister,Tilted Kilt (Christopher Long),Chevrolet,255.0,15436.0,running,0.0,21.0
2015,3,Martinsville,24.0,31.0,10.0,Jennifer Jo Cobb,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,250.0,14130.0,running,0.0,20.0
2015,3,Martinsville,25.0,30.0,35.0,Tommy Regan,Blue Diamond Almonds / American Tactical (Christopher Long),Chevrolet,248.0,14197.0,running,0.0,19.0
2015,3,Martinsville,26.0,24.0,63.0,Jake Griffin,Mittler Bros. Machine & Tool / MFW (Mike Mittler),Chevrolet,218.0,12992.0,handling,0.0,18.0
2015,3,Martinsville,27.0,28.0,50.0,Cody Ware,Burnie Grill (Mark Beaver),Chevrolet,216.0,12964.0,vibration,0.0,17.0
2015,3,Martinsville,28.0,29.0,6.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,174.0,12716.0,rear gear,0.0,16.0
2015,3,Martinsville,29.0,16.0,8.0,John H. Nemechek,SWM Gun Runner / D.A.B. Constructors (Joe Nemechek),Chevrolet,173.0,12660.0,rear gear,0.0,15.0
2015,3,Martinsville,30.0,8.0,92.0,David Gilliland,BTS Tire & Wheel Distributors (Ricky Benton),Ford,132.0,12160.0,brakes,0.0,0.0
2015,3,Martinsville,31.0,25.0,99.0,Bryan Silas,Kapoya Premium Energy Drink (Chris Baluch),Chevrolet,120.0,10660.0,overheating,0.0,13.0
2015,3,Martinsville,32.0,32.0,1.0,Travis Kvapil,Bubba Burger / Kioti Tractors (Mark Beaver),Chevrolet,83.0,9660.0,rear gear,0.0,12.0
2015,4,Kansas,1.0,2.0,88.0,Matt Crafton,Slim Jim / Menards (Duke Thorson),Toyota,167.0,49832.0,running,6.0,47.0
2015,4,Kansas,2.0,4.0,8.0,Ryan Newman,D.A.B. Constructors (Joe Nemechek),Chevrolet,167.0,33959.0,running,2.0,0.0
2015,4,Kansas,3.0,7.0,98.0,Johnny Sauter,Nextant Aerospace / Curb Records (Mike Curb),Toyota,167.0,27351.0,running,0.0,41.0
2015,4,Kansas,4.0,12.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,167.0,23431.0,running,0.0,40.0
2015,4,Kansas,5.0,8.0,13.0,Cameron Hayley,Cabinets by Hayley (Duke Thorson),Toyota,167.0,20652.0,running,0.0,39.0
2015,4,Kansas,6.0,10.0,51.0,Daniel Suarez,Arris / Telcel (Kyle Busch),Toyota,167.0,17277.0,running,1.0,0.0
2015,4,Kansas,7.0,9.0,54.0,Justin Boston,Zloop (Kyle Busch),Toyota,166.0,19064.0,running,0.0,37.0
2015,4,Kansas,8.0,11.0,31.0,"Scott Lagasse, Jr.",Boy Scouts of America / STEM Scouts (Bob Newberry),Chevrolet,166.0,18686.0,running,0.0,0.0
2015,4,Kansas,9.0,13.0,15.0,Mason Mingus,Billy Boat Performance Exhaust (Billy Boat),Chevrolet,166.0,18602.0,running,0.0,35.0
2015,4,Kansas,10.0,6.0,14.0,Daniel Hemric,California Clean Power (Bob Newberry),Chevrolet,166.0,19502.0,running,0.0,34.0
2015,4,Kansas,11.0,1.0,4.0,Erik Jones,Toyota (Kyle Busch),Toyota,166.0,20796.0,running,151.0,35.0
2015,4,Kansas,12.0,15.0,5.0,John Wes Townley,Zaxby's (Tony Townley),Chevrolet,166.0,18362.0,running,0.0,32.0
2015,4,Kansas,13.0,22.0,19.0,Tyler Reddick,Broken Bow Records (Brad Keselowski),Ford,165.0,18283.0,running,7.0,32.0
2015,4,Kansas,14.0,23.0,29.0,Austin Theriault,Cooper Standard (Brad Keselowski),Ford,165.0,18228.0,running,0.0,30.0
2015,4,Kansas,15.0,25.0,63.0,Tyler Tanner,Vatterott College (Mike Mittler),Chevrolet,165.0,18772.0,running,0.0,29.0
2015,4,Kansas,16.0,24.0,94.0,Wendell Chavous,Vydox Plus (Jay Robinson),Chevrolet,164.0,18093.0,running,0.0,28.0
2015,4,Kansas,17.0,14.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,163.0,18015.0,running,0.0,27.0
2015,4,Kansas,18.0,27.0,74.0,Jordan Anderson,Auntie Anne's (Mike Harmon),Chevrolet,159.0,15715.0,running,0.0,26.0
2015,4,Kansas,19.0,21.0,10.0,Jennifer Jo Cobb,Mark One Electric / Grimes Irrigation (Jennifer Jo Cobb),Chevrolet,154.0,17909.0,running,0.0,25.0
2015,4,Kansas,20.0,26.0,1.0,Ryan Ellis,MAKE Motorsports (Mark Beaver),Chevrolet,154.0,18330.0,running,0.0,24.0
2015,4,Kansas,21.0,16.0,7.0,"Ray Black, Jr.",ScubaLife / NASE Worldwide (Bobby Dotter),Chevrolet,109.0,17803.0,engine,0.0,23.0
2015,4,Kansas,22.0,19.0,8.0,Korbin Forrister,Tilted Kilt (Christopher Long),Chevrolet,90.0,16530.0,rear gear,0.0,22.0
2015,4,Kansas,23.0,17.0,2.0,Tyler Young,Randco Industries / Young's Building Systems (Randy Young),Chevrolet,74.0,16503.0,crash,0.0,21.0
2015,4,Kansas,24.0,29.0,6.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,69.0,15474.0,vibration,0.0,20.0
2015,4,Kansas,25.0,28.0,50.0,Travis Kvapil,Burnie Grill (Mark Beaver),Chevrolet,60.0,15597.0,rear gear,0.0,19.0
2015,4,Kansas,26.0,5.0,11.0,Ben Kennedy,SpongeBob SquarePants / Local Motors (Tom DeLoach),Toyota,57.0,15419.0,overheating,0.0,18.0
2015,4,Kansas,27.0,30.0,36.0,Justin Jennings,Mittler Bros. Machine & Tool (Mike Mittler),Chevrolet,24.0,15391.0,brakes,0.0,17.0
2015,4,Kansas,28.0,20.0,45.0,B.J. McLeod,Tilted Kilt (Christopher Long),Chevrolet,18.0,15133.0,vibration,0.0,16.0
2015,4,Kansas,29.0,18.0,25.0,Matt Tifft,Clinical RM (Bill Venturini),Toyota,18.0,15072.0,oil leak,0.0,15.0
2015,4,Kansas,30.0,3.0,33.0,Brandon Jones,Masterforce Tool Storage (Maury Gallagher),Chevrolet,11.0,14572.0,crash,0.0,14.0
2015,4,Kansas,31.0,32.0,3.0,Mike Affarano,Affarano Motorsports (Mike Affarano),Chevrolet,6.0,13072.0,ignition,0.0,0.0
2015,4,Kansas,32.0,31.0,0.0,Caleb Roark,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,5.0,12072.0,electrical,0.0,12.0
2015,5,Charlotte,1.0,1.0,0.0,Kasey Kahne,Haas Automation (JR Motorsports),Chevrolet,139.0,48454.0,running,21.0,0.0
2015,5,Charlotte,2.0,2.0,4.0,Erik Jones,Dollar General (Kyle Busch),Toyota,139.0,36563.0,running,88.0,44.0
2015,5,Charlotte,3.0,9.0,88.0,Matt Crafton,Great Lakes Wood Floors / Menards (Duke Thorson),Toyota,139.0,26622.0,running,24.0,42.0
2015,5,Charlotte,4.0,7.0,19.0,Tyler Reddick,Broken Bow Records (Brad Keselowski),Ford,139.0,22672.0,running,1.0,41.0
2015,5,Charlotte,5.0,4.0,29.0,Brad Keselowski,Cooper Standard Careers for Veterans (Brad Keselowski),Ford,139.0,17402.0,running,4.0,0.0
2015,5,Charlotte,6.0,11.0,5.0,John Wes Townley,Zaxby's (Tony Townley),Chevrolet,139.0,17157.0,running,0.0,38.0
2015,5,Charlotte,7.0,17.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,139.0,16592.0,running,0.0,37.0
2015,5,Charlotte,8.0,3.0,51.0,Matt Tifft,ToyotaCare (Kyle Busch),Toyota,139.0,16481.0,running,0.0,36.0
2015,5,Charlotte,9.0,22.0,54.0,Justin Boston,ROK Mobile (Kyle Busch),Toyota,139.0,16342.0,running,0.0,35.0
2015,5,Charlotte,10.0,18.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,139.0,17182.0,running,0.0,34.0
2015,5,Charlotte,11.0,16.0,8.0,Joe Nemechek,FoneFuel (Joe Nemechek),Chevrolet,139.0,15761.0,running,0.0,33.0
2015,5,Charlotte,12.0,6.0,31.0,"Scott Lagasse, Jr.",GunBroker.com (Bob Newberry),Chevrolet,139.0,15566.0,running,0.0,0.0
2015,5,Charlotte,13.0,15.0,33.0,Brandon Jones,ProStock HVAC Parts & Supplies (Maury Gallagher),Chevrolet,139.0,15427.0,running,0.0,31.0
2015,5,Charlotte,14.0,13.0,13.0,Cameron Hayley,Carolina Nut Co. (Duke Thorson),Toyota,139.0,15316.0,running,0.0,30.0
2015,5,Charlotte,15.0,19.0,98.0,Johnny Sauter,Smokey Mountain Herbal Snuff / Curb Records (Mike Curb),Toyota,139.0,15606.0,running,0.0,29.0
2015,5,Charlotte,16.0,10.0,11.0,Ben Kennedy,Local Motors (Tom DeLoach),Toyota,139.0,15295.0,running,0.0,28.0
2015,5,Charlotte,17.0,5.0,14.0,Daniel Hemric,California Clean Power (Bob Newberry),Chevrolet,139.0,15040.0,running,0.0,27.0
2015,5,Charlotte,18.0,20.0,2.0,Tyler Young,Arthur-Krenzel-Lett Insurance Group (Randy Young),Chevrolet,138.0,14984.0,running,0.0,26.0
2015,5,Charlotte,19.0,30.0,10.0,Jennifer Jo Cobb,POW-MIAFamilies.org / Grimes Irrigation (Jennifer Jo Cobb),Chevrolet,137.0,14929.0,running,0.0,25.0
2015,5,Charlotte,20.0,29.0,1.0,Kyle Fowler,PowerAll / JoinAPS.com (Mark Beaver),Chevrolet,136.0,15373.0,running,0.0,0.0
2015,5,Charlotte,21.0,23.0,63.0,Tyler Tanner,MB Motorsports (Mike Mittler),Chevrolet,136.0,13546.0,running,0.0,23.0
2015,5,Charlotte,22.0,8.0,7.0,"Ray Black, Jr.",ScubaLife / NASE Worldwide (Bobby Dotter),Chevrolet,135.0,13485.0,running,0.0,22.0
2015,5,Charlotte,23.0,27.0,74.0,Jordan Anderson,Auntie Anne's / Tri-Analytics (Mike Harmon),Chevrolet,135.0,12457.0,running,0.0,21.0
2015,5,Charlotte,24.0,26.0,75.0,Caleb Holman,Gillette Venus Swirl / Food Country USA (Charlie Henderson),Chevrolet,133.0,12430.0,running,0.0,20.0
2015,5,Charlotte,25.0,28.0,94.0,Wendell Chavous,Vydox Plus (Jay Robinson),Chevrolet,132.0,12525.0,engine,0.0,19.0
2015,5,Charlotte,26.0,21.0,15.0,Mason Mingus,Billy Boat Motorsports (Billy Boat),Chevrolet,114.0,12347.0,crash,0.0,18.0
2015,5,Charlotte,27.0,14.0,92.0,David Gilliland,BTS Tire & Wheel Distributors (Ricky Benton),Ford,84.0,12318.0,vibration,0.0,0.0
2015,5,Charlotte,28.0,31.0,50.0,Travis Kvapil,Burnie Grill (Mark Beaver),Chevrolet,62.0,12071.0,crash,0.0,16.0
2015,5,Charlotte,29.0,12.0,8.0,Korbin Forrister,Tilted Kilt / Halcyon (Christopher Long),Chevrolet,38.0,12016.0,steering box,0.0,15.0
2015,5,Charlotte,30.0,24.0,36.0,Justin Jennings,Mittler Bros. Machine & Tool (Mike Mittler),Chevrolet,33.0,11516.0,electrical,1.0,0.0
2015,5,Charlotte,31.0,25.0,45.0,B.J. McLeod,Tilted Kilt (Christopher Long),Chevrolet,26.0,10016.0,electrical,0.0,13.0
2015,5,Charlotte,32.0,32.0,6.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,9.0,9016.0,suspension,0.0,12.0
2015,6,Dover,1.0,4.0,19.0,Tyler Reddick,Broken Bow Records (Brad Keselowski),Ford,200.0,55620.0,running,40.0,47.0
2015,6,Dover,2.0,5.0,51.0,Daniel Suarez,Arris / Telcel (Kyle Busch),Toyota,200.0,33106.0,running,0.0,0.0
2015,6,Dover,3.0,2.0,4.0,Erik Jones,Special Olympics World Games / Toyota (Kyle Busch),Toyota,200.0,32003.0,running,50.0,42.0
2015,6,Dover,4.0,19.0,14.0,Daniel Hemric,California Clean Power (Bob Newberry),Chevrolet,200.0,23957.0,running,0.0,40.0
2015,6,Dover,5.0,3.0,88.0,Matt Crafton,Rip It Energy Fuel / Menards (Duke Thorson),Toyota,200.0,23604.0,running,3.0,40.0
2015,6,Dover,6.0,18.0,11.0,Ben Kennedy,Local Motors (Tom DeLoach),Toyota,200.0,21965.0,running,0.0,38.0
2015,6,Dover,7.0,1.0,29.0,Ryan Blaney,Cooper Standard (Brad Keselowski),Ford,200.0,20663.0,running,33.0,0.0
2015,6,Dover,8.0,12.0,33.0,Brandon Jones,AGRA Industries (Maury Gallagher),Chevrolet,200.0,20060.0,running,0.0,36.0
2015,6,Dover,9.0,16.0,98.0,Johnny Sauter,Smokey Mountain Herbal Snuff / Curb Records (Mike Curb),Toyota,200.0,19612.0,running,0.0,35.0
2015,6,Dover,10.0,25.0,2.0,Tyler Young,Randco Industries / Young's Building Systems (Randy Young),Chevrolet,199.0,20313.0,running,0.0,34.0
2015,6,Dover,11.0,20.0,7.0,"Ray Black, Jr.",ScubaLife / NASE Worldwide (Bobby Dotter),Chevrolet,199.0,19115.0,running,1.0,34.0
2015,6,Dover,12.0,13.0,23.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,199.0,18810.0,running,0.0,32.0
2015,6,Dover,13.0,10.0,0.0,Cole Custer,Haas Automation (JR Motorsports),Chevrolet,198.0,16450.0,running,67.0,33.0
2015,6,Dover,14.0,15.0,86.0,Brandon Brown,BrandonBilt Foundations / Coastal Carolina U. (Jerry Brown),Chevrolet,196.0,16339.0,running,0.0,30.0
2015,6,Dover,15.0,22.0,94.0,Timmy Hill,Testoril (Jay Robinson),Chevrolet,195.0,18878.0,running,0.0,29.0
2015,6,Dover,16.0,21.0,82.0,Austin Hill,Empire Racing Group (John Corr),Ford,192.0,16317.0,running,0.0,28.0
2015,6,Dover,17.0,27.0,8.0,Korbin Forrister,"McNair, McLemore, Middlebrooks / Tilted Kilt (Christopher Long)",Chevrolet,190.0,18258.0,running,0.0,27.0
2015,6,Dover,18.0,17.0,5.0,John Wes Townley,Zaxby's (Tony Townley),Chevrolet,178.0,18147.0,running,0.0,26.0
2015,6,Dover,19.0,24.0,50.0,Travis Kvapil,Burnie Grill (Mark Beaver),Chevrolet,178.0,15786.0,running,0.0,25.0
2015,6,Dover,20.0,14.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,136.0,18426.0,crash,5.0,25.0
2015,6,Dover,21.0,7.0,13.0,Cameron Hayley,Carolina Nut Co. (Duke Thorson),Toyota,136.0,17815.0,running,1.0,24.0
2015,6,Dover,22.0,6.0,8.0,John H. Nemechek,MeetBall (Joe Nemechek),Chevrolet,136.0,17704.0,running,0.0,22.0
