season,race,site,track,track_length,track_type,finish,start,driver,truck,truck_number,owner,sponsor,laps,laps_led,status,money,pts,playoff_pts,win
2007,8,Dover,Dover International Speedway,1.0,paved track,29,33,Morgan Shepherd,Chevrolet,6.0,Gene Christensen,Engine Parts Plus,18,0,overheating,10875.0,76,,0
2007,8,Dover,Dover International Speedway,1.0,paved track,30,8,T.J. Bell,Ford,50.0,Jack Roush,Heathcliff's Cat Litter,12,0,crash,10775.0,73,,0
2007,8,Dover,Dover International Speedway,1.0,paved track,31,22,Kraig Kinser,Chevrolet,47.0,David Dollar,Ginn Resorts,9,0,crash,10675.0,70,,0
2007,8,Dover,Dover International Speedway,1.0,paved track,32,36,Dana White,Chevrolet,86.0,Phil Bonifield,888-KARPORT.com,8,0,ignition,10600.0,67,,0
2007,8,Dover,Dover International Speedway,1.0,paved track,33,23,Ken Schrader,Dodge,18.0,Bobby Hamilton Racing,Fastenal,8,0,running,10575.0,64,,0
2007,8,Dover,Dover International Speedway,1.0,paved track,34,2,Clint Bowyer,Chevrolet,2.0,Kevin Harvick,Camping World,1,0,crash,10500.0,61,,0
2007,8,Dover,Dover International Speedway,1.0,paved track,35,18,Bill Lester,Chevrolet,15.0,Billy Ballew,Christian Debt Consolidation,1,0,crash,10475.0,58,,0
2007,8,Dover,Dover International Speedway,1.0,paved track,36,5,Brendan Gaughan,Chevrolet,77.0,Michael Gaughan,Georgetown / South Point Hotel,1,0,crash,10417.0,55,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,1,1,Todd Bodine,Toyota,30.0,Germain Racing,Lumber Liquidators,169,27,running,75600.0,190,,1
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,2,2,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,169,6,running,51275.0,175,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,3,14,Rick Crawford,Ford,14.0,Tom Mitchell,Power Stroke Diesel,169,0,running,35000.0,165,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,4,6,"Ron Hornaday, Jr.",Chevrolet,33.0,Kevin Harvick,Camping World,169,117,running,24075.0,170,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,5,20,David Starr,Ford,10.0,Tom Mitchell,International MAXX Force Diesel,169,0,running,18200.0,155,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,6,3,Travis Kvapil,Ford,6.0,Jack Roush,K & N Filters,169,16,running,16450.0,155,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,7,27,Matt Crafton,Chevrolet,88.0,Duke Thorson,Menards / Pittsburgh Paints,168,0,running,15600.0,146,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,8,12,Ken Schrader,Dodge,18.0,Bobby Hamilton Racing,Fastenal,168,0,running,16900.0,142,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,9,24,Ted Musgrave,Toyota,9.0,Germain Racing,Team ASE / Germain Motor Co.,168,0,running,15000.0,138,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,10,19,Stacy Compton,Ford,21.0,Wood Brothers,Bush's Baked Beans,168,0,running,16125.0,134,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,11,5,Aaron Fike,Toyota,1.0,Tom DeLoach,RFMS / Red Horse Racing,168,0,running,15800.0,130,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,12,22,Terry Cook,Toyota,59.0,James Harris,Harris Trucking,168,2,running,14625.0,132,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,13,7,Josh Wise,Toyota,0.0,Darrell Waltrip,Aaron's Lucky Dog,167,0,running,14525.0,124,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,14,29,Tim Sauter,Chevrolet,7.0,Gene Christensen,Lester Buildings,167,1,running,14425.0,126,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,15,30,Kraig Kinser,Chevrolet,47.0,David Dollar,Ginn Resorts,167,0,running,12750.0,118,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,16,11,Dennis Setzer,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,166,0,running,14425.0,115,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,17,17,Joey Clanton,Ford,9.0,Tad Geschickter,Zaxby's,166,0,running,14125.0,112,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,18,8,Bill Lester,Chevrolet,15.0,Billy Ballew,Christian Debt Consolidation,166,0,running,14025.0,109,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,19,26,Blake Bjorklund,Chevrolet,8.0,Dave Malcolmson,Sweet Baby Ray's,166,0,running,13875.0,106,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,20,16,Eric Norris,Chevrolet,8.0,Bobby Dotter,Barrett Ent. / Pavestone / WCL,165,0,running,12675.0,103,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,21,13,Ryan Mathews,Toyota,36.0,Bill Davis,Bill Davis Racing,164,0,running,12725.0,100,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,22,33,Jason White,Chevrolet,7.0,J.L. Pennington,Hooters Energy Drink,163,0,running,11325.0,97,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,23,9,T.J. Bell,Ford,50.0,Jack Roush,Heathcliff's Cat Litter,153,0,crash,11225.0,94,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,24,18,Brendan Gaughan,Chevrolet,77.0,Michael Gaughan,South Point Hotel,151,0,crash,11125.0,91,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,25,23,Clay Rogers,Chevrolet,40.0,Curtis Key,Curtis Key Plumbing,126,0,engine,11025.0,88,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,26,25,Jack Sprague,Toyota,60.0,Jeff Wyler,Con-Way Freight,91,0,running,10925.0,85,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,27,28,Joe Ruttman,Dodge,4.0,Bobby Hamilton Racing,Open Joist,76,0,crash,10825.0,82,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,28,10,Willie Allen,Chevrolet,13.0,Duke Thorson,ThorSport Racing,63,0,engine,10725.0,79,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,29,4,"Johnny Benson, Jr.",Toyota,23.0,Bill Davis,Toyota Certified Used Vehicles,61,0,engine,10625.0,76,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,30,31,Chris Wimmer,Chevrolet,76.0,Jeff Milburn,Automotive Fabrication,53,0,engine,10525.0,73,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,31,32,Derrike Cope,Ford,16.0,David Fuge,Xpress Motorsports,32,0,ignition,10400.0,70,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,32,15,Erik Darnell,Ford,99.0,Jack Roush,Northern Tool & Equipment,16,0,engine,10300.0,67,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,33,21,Kelly Sutton,Chevrolet,51.0,Billy Ballew,Team Copaxone,6,0,crash,10225.0,64,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,34,35,Brandon Knupp,Chevrolet,0.0,Gene Christensen,Lester Buildings,3,0,overheating,10175.0,0,,0
2007,9,Fort Worth,Texas Motor Speedway,1.5,paved track,35,34,Blake Mallory,Chevrolet,6.0,Gene Christensen,The GPS Store / Garmin,2,0,clutch,10150.0,0,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,1,1,Travis Kvapil,Ford,6.0,Jack Roush,K & N Engineering,100,18,running,56950.0,190,,1
2007,10,Michigan,Michigan International Speedway,2.0,paved track,2,3,Kyle Busch,Chevrolet,51.0,Billy Ballew,Flanders Beef Patties,100,38,running,35100.0,180,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,3,11,Brendan Gaughan,Chevrolet,77.0,Michael Gaughan,South Point Hotel,100,0,running,27875.0,165,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,4,4,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,100,9,running,22125.0,165,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,5,9,Ted Musgrave,Toyota,9.0,Germain Racing,Team ASE,100,0,running,15150.0,155,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,6,27,Rick Crawford,Ford,14.0,Tom Mitchell,Power Stroke Diesel,100,0,running,14200.0,150,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,7,6,Todd Bodine,Toyota,30.0,Germain Racing,Lumber Liquidators,100,0,running,13750.0,146,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,8,32,Kevin Harvick,Chevrolet,2.0,Kevin Harvick,Camping World,100,0,running,11425.0,142,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,9,10,"Johnny Benson, Jr.",Toyota,23.0,Bill Davis,Toyota Certified Used Vehicles,100,0,running,13625.0,138,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,10,14,"Ron Hornaday, Jr.",Chevrolet,33.0,Kevin Harvick,Camping World,100,0,running,14825.0,134,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,11,18,Terry Cook,Toyota,59.0,James Harris,Harris Trucking,100,0,running,13550.0,130,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,12,26,Stacy Compton,Ford,9.0,Tad Geschickter,Zaxby's,100,0,running,13400.0,127,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,13,20,David Starr,Ford,10.0,Tom Mitchell,International MAXX Force Diesel,100,0,running,13325.0,124,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,14,19,Kraig Kinser,Chevrolet,47.0,David Dollar,Ginn Resorts,100,0,running,11025.0,121,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,15,5,Bill Lester,Chevrolet,15.0,Billy Ballew,Christian Debt Consolidation,100,0,running,14100.0,118,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,16,15,Ryan Mathews,Toyota,36.0,Bill Davis,Bill Davis Racing,100,0,running,13200.0,115,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,17,12,Aaron Fike,Toyota,1.0,Tom DeLoach,RFMS / Red Horse Racing,100,0,running,14100.0,112,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,18,22,Bobby Labonte,Dodge,4.0,Bobby Hamilton Racing,Open Joist,100,0,running,10825.0,109,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,19,8,Chad McCumbee,Chevrolet,8.0,Bobby Dotter,The GPS Store / Garmin,100,0,running,13025.0,106,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,20,17,T.J. Bell,Ford,50.0,Jack Roush,Heathcliff's Cat Litter,100,0,running,13450.0,103,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,21,33,Blake Bjorklund,Chevrolet,8.0,Dave Malcolmson,Haas CNC Machine Tools,100,0,running,12975.0,100,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,22,13,Willie Allen,Chevrolet,13.0,Duke Thorson,ThorSport,100,0,running,12925.0,97,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,23,34,Tim Sauter,Chevrolet,7.0,Gene Christensen,Lester Buildings / ASI Limited,100,0,running,11650.0,94,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,24,24,Dennis Setzer,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,100,0,running,11625.0,91,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,25,28,Clay Rogers,Chevrolet,40.0,Curtis Key,Curtis Key Plumbing,100,0,running,10600.0,88,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,26,25,Erik Darnell,Ford,99.0,Jack Roush,Northern Tool & Equipment,100,0,running,10575.0,85,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,27,31,Jason White,Chevrolet,7.0,J.L. Pennington,Hooters Energy Drink,100,0,running,10550.0,82,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,28,29,Travis Kittleson,Chevrolet,46.0,David Dollar,Bob Steele Chevrolet,98,0,running,10525.0,79,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,29,7,Jack Sprague,Toyota,60.0,Jeff Wyler,Con-Way Freight,93,0,running,10500.0,76,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,30,21,Ken Schrader,Dodge,18.0,Bobby Hamilton Racing,Fastenal,72,0,engine,10475.0,73,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,31,36,J.C. Stout,Chevrolet,91.0,Donald Stout,Sterling Trucks,71,0,engine,10450.0,70,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,32,16,A.J. Allmendinger,Toyota,0.0,Darrell Waltrip,Red Bull,54,0,engine,10425.0,67,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,33,2,Mark Martin,Ford,21.0,Wood Brothers,Bush's Baked Beans,47,35,engine,10400.0,69,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,34,23,Matt Crafton,Chevrolet,88.0,Duke Thorson,Menards,40,0,engine,10350.0,61,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,35,35,Boston Reid,Ford,16.0,David Fuge,Xpress Motorsports,10,0,ignition,10325.0,58,,0
2007,10,Michigan,Michigan International Speedway,2.0,paved track,36,30,Kevin Lepage,Chevrolet,86.0,Phil Bonifield,888-KARPORT.com,8,0,overheating,10280.0,55,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,1,4,"Johnny Benson, Jr.",Toyota,23.0,Bill Davis,Toyota Certified Used Vehicles,200,96,running,59400.0,190,,1
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,2,14,"Ron Hornaday, Jr.",Chevrolet,33.0,Kevin Harvick,Camping World,200,1,running,33250.0,175,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,3,2,Todd Bodine,Toyota,30.0,Germain Racing,Lumber Liquidators,200,0,running,25925.0,165,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,4,1,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,200,103,running,20175.0,170,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,5,13,Rick Crawford,Ford,14.0,Tom Mitchell,Power Stroke Diesel,200,0,running,15975.0,155,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,6,7,Erik Darnell,Ford,99.0,Jack Roush,Northern Tool & Equipment,200,0,running,13275.0,150,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,7,23,Mike Bliss,Dodge,4.0,Bobby Hamilton Racing,Open Joist,200,0,running,10325.0,146,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,8,5,Travis Kvapil,Ford,6.0,Jack Roush,K & N Engineering,200,0,running,12175.0,142,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,9,11,Matt Crafton,Chevrolet,88.0,Duke Thorson,Menards / Johns Manville,200,0,running,13850.0,138,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,10,15,David Starr,Ford,10.0,Tom Mitchell,International MAXX Force Diesel,200,0,running,13175.0,134,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,11,3,Jack Sprague,Toyota,60.0,Jeff Wyler,Con-Way Freight,200,0,running,11500.0,130,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,12,25,Stacy Compton,Ford,9.0,Tad Geschickter,Zaxby's,199,0,running,11325.0,127,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,13,16,Terry Cook,Toyota,59.0,James Harris,Harris Trucking,199,0,running,11225.0,124,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,14,6,Ryan Mathews,Toyota,36.0,Bill Davis,Bill Davis Racing,199,0,running,11125.0,121,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,15,20,Benny Gordon,Ford,16.0,David Fuge,Samuel Metals,199,0,running,11700.0,118,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,16,10,Tim Sauter,Chevrolet,7.0,Gene Christensen,Lester Buildings,198,0,running,12125.0,115,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,17,12,Kraig Kinser,Chevrolet,47.0,David Dollar,Ginn Resorts,198,0,running,8625.0,112,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,18,24,Ken Schrader,Dodge,18.0,Bobby Hamilton Racing,Fastenal,198,0,running,10750.0,109,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,19,26,Dennis Setzer,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,198,0,running,10700.0,106,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,20,27,Kelly Sutton,Chevrolet,51.0,Billy Ballew,Team Copaxone,198,0,running,8550.0,103,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,21,17,Aaron Fike,Toyota,1.0,Tom DeLoach,RFMS / Red Horse Racing,197,0,running,10900.0,100,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,22,19,Shane Huffman,Chevrolet,40.0,Curtis Key,Curtis Key Plumbing,197,0,running,8275.0,97,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,23,31,Chad McCumbee,Chevrolet,8.0,Bobby Dotter,TheGPSStore.com,197,0,running,9225.0,94,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,24,22,Bill Lester,Chevrolet,15.0,Billy Ballew,Billy Ballew Motorsports,196,0,running,9175.0,91,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,25,30,Jack Smith,Ford,63.0,Mike Mittler,Dave Porter Truck Sales / Mittler,196,0,running,8150.0,88,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,26,29,Jason White,Chevrolet,7.0,J.L. Pennington,Hooters Energy Drink,196,0,running,8125.0,85,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,27,34,Blake Bjorklund,Chevrolet,8.0,Dave Malcolmson,Haas CNC Machine Tools,195,0,running,8100.0,82,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,28,21,Brendan Gaughan,Chevrolet,77.0,Michael Gaughan,South Point Hotel,195,0,running,8075.0,79,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,29,32,Josh Wise,Toyota,0.0,Darrell Waltrip,Aaron's Lucky Dog,191,0,running,8050.0,76,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,30,35,Brad Mueller,Dodge,31.0,Bob Brevak,Cedar Creek Motorsports,186,0,running,8025.0,73,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,31,9,Willie Allen,Chevrolet,13.0,Duke Thorson,ThorSport / Lowery Plumbing,156,0,engine,7975.0,70,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,32,18,Peter Shepherd III,Ford,50.0,Jack Roush,Roush Fenway Racing,156,0,running,8000.0,67,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,33,33,Scott Lynch,Dodge,29.0,James Lynch,Jasper Engines & Transmissions,137,0,suspension,7950.0,64,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,34,8,Ted Musgrave,Toyota,9.0,Germain Racing,Team ASE,74,0,parked,7925.0,11,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,35,28,Kelly Bires,Ford,21.0,Wood Brothers,Bush's / Pick 'n Save,73,0,crash,7900.0,58,,0
2007,11,Milwaukee,Milwaukee Mile,1.0,paved track,36,36,Randy MacDonald,Chevrolet,6.0,Gene Christensen,TheGPSStore.com,5,0,rear end,7855.0,0,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,1,10,Travis Kvapil,Ford,6.0,Jack Roush,K & N Filters,200,66,running,54025.0,195,,1
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,2,13,Jack Sprague,Toyota,60.0,Jeff Wyler,Con-Way Freight,200,0,running,35950.0,170,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,3,2,"Ron Hornaday, Jr.",Chevrolet,33.0,Kevin Harvick,Camping World,200,56,running,24425.0,170,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,4,3,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,200,16,running,22100.0,165,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,5,8,Aaron Fike,Toyota,1.0,Tom DeLoach,RFMS / Red Horse Racing,200,0,running,16250.0,155,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,6,12,Ryan Mathews,Toyota,36.0,Bill Davis,The Lilly Company,200,0,running,12750.0,150,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,7,24,"Johnny Benson, Jr.",Toyota,23.0,Bill Davis,360 OTC,200,0,running,12650.0,146,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,8,9,Todd Bodine,Toyota,30.0,Germain Racing,Lumber Liquidators,200,0,running,13525.0,142,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,9,7,Erik Darnell,Ford,99.0,Jack Roush,Northern Tool & Equipment,200,0,running,12925.0,138,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,10,20,Matt Crafton,Chevrolet,88.0,Duke Thorson,Menards / Sylvania,200,0,running,13850.0,134,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,11,16,Tim Sauter,Chevrolet,7.0,Gene Christensen,Lester Buildings,200,0,running,12225.0,130,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,12,5,Bill Lester,Chevrolet,15.0,Billy Ballew,Christian Debt Consolidation,200,0,running,12000.0,127,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,13,14,David Starr,Ford,10.0,Tom Mitchell,International MAXX Force Diesel,200,0,running,11950.0,124,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,14,23,Kraig Kinser,Chevrolet,47.0,David Dollar,Ginn Resorts,200,0,running,9650.0,121,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,15,15,Peter Shepherd III,Ford,50.0,Jack Roush,Northern Tool & Equipment,200,0,running,14175.0,118,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,16,1,Brad Keselowski,Toyota,9.0,Germain Racing,Team ASE,200,62,running,15750.0,120,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,17,18,Aric Almirola,Chevrolet,51.0,Billy Ballew,FedEx Express,200,0,running,9450.0,112,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,18,29,Ken Schrader,Dodge,18.0,Bobby Hamilton Racing,Fastenal,199,0,running,11600.0,109,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,19,11,Dennis Setzer,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,199,0,running,11550.0,106,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,20,26,Chris Fontaine,Chevrolet,16.0,David Fuge,Xpress Motorsports,199,0,running,11975.0,103,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,21,21,Kevin Hamlin,Dodge,4.0,Bobby Hamilton Racing,Open Joist / Dodge,199,0,running,10250.0,100,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,22,6,Brendan Gaughan,Chevrolet,77.0,Michael Gaughan,South Point Hotel,199,0,running,10225.0,97,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,23,4,Willie Allen,Chevrolet,13.0,Duke Thorson,ThorSport,199,0,running,9200.0,94,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,24,30,Stacy Compton,Chevrolet,40.0,Curtis Key,Curtis Key Plumbing,199,0,running,9175.0,91,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,25,32,Blake Bjorklund,Chevrolet,8.0,Dave Malcolmson,Haas CNC Machine Tools,198,0,running,9100.0,88,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,26,25,Chad McCumbee,Chevrolet,8.0,Bobby Dotter,GPSStore.com,197,0,running,9075.0,85,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,27,19,Keven Wood,Ford,21.0,Wood Brothers,Ravenswood,197,0,running,9050.0,82,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,28,17,Rick Crawford,Ford,14.0,Tom Mitchell,Power Stroke Diesel,196,0,running,9025.0,79,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,29,22,Terry Cook,Toyota,59.0,James Harris,Harris Trucking,194,0,running,9000.0,76,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,30,27,Joey Clanton,Ford,9.0,Tad Geschickter,Zaxby's,189,0,running,8975.0,73,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,31,31,Jason White,Chevrolet,7.0,J.L. Pennington,Hooters Energy Drink,183,0,oil leak,8950.0,70,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,32,28,Bradley Riethmeyer,Dodge,53.0,James Blankenbaker,Blackwater,117,0,engine,8900.0,67,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,33,35,Ken Butler III,Toyota,0.0,Darrell Waltrip,Aaron's Lucky Dog,111,0,crash,8875.0,64,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,34,36,Dana White,Chevrolet,86.0,Phil Bonifield,888-KARPORT.com,25,0,ignition,8850.0,0,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,35,34,Bobby Dotter,Chevrolet,6.0,Gene Christensen,GPSStore.com,3,0,transmission,8815.0,0,,0
2007,12,Memphis,Memphis Motorsports Park,0.75,paved track,36,33,Wayne Edwards,Chevrolet,0.0,Gene Christensen,Green Light Racing,2,0,brakes,8800.0,0,,0
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,1,4,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,150,135,running,86425.0,195,,1
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,2,7,Travis Kvapil,Ford,6.0,Jack Roush,K & N Filters,150,0,running,56475.0,145,,0
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,3,8,Ted Musgrave,Toyota,9.0,Germain Racing,Team ASE,150,2,running,39700.0,170,,0
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,4,1,Ryan Mathews,Toyota,22.0,Bill Davis,Bill Davis Racing,150,0,running,29175.0,160,,0
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,5,13,David Green,Toyota,1.0,Tom DeLoach,RFMS / Red Horse Racing,150,0,running,25400.0,155,,0
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,6,30,Jon Wood,Ford,21.0,Wood Brothers,Bubba Burgers,150,0,running,17500.0,150,,0
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,7,9,Joey Clanton,Ford,9.0,Tad Geschickter,Zaxby's,150,0,running,21350.0,146,,0
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,8,2,Bill Lester,Chevrolet,15.0,Billy Ballew,Bowen Family Homes,150,2,running,17250.0,147,,0
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,9,14,Mike Bliss,Dodge,4.0,Bobby Hamilton Racing,Open Joist / Dodge,150,0,running,14000.0,138,,0
2007,13,Kentucky,Kentucky Speedway,1.5,paved track,10,21,"Ron Hornaday, Jr.",Chevrolet,33.0,Kevin Harvick,Camping World,150,0,running,16875.0,134,,0
