Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
2005,9,Fort Worth,1.0,7.0,16.0,Jack Sprague,Chevy Trucks (David Fuge),Chevrolet,167.0,72850.0,running,12.0,185.0
2005,9,Fort Worth,2.0,4.0,23.0,"Johnny Benson, Jr.",Toyota Certified Used Vehicles (Bill Davis),Toyota,167.0,46775.0,running,0.0,170.0
2005,9,Fort Worth,3.0,13.0,46.0,Dennis Setzer,Chevy Silverado (David Dollar),Chevrolet,167.0,32400.0,running,13.0,170.0
2005,9,Fort Worth,4.0,1.0,5.0,Mike Skinner,Toyota Tundra (Bill Davis),Toyota,167.0,24500.0,running,116.0,170.0
2005,9,Fort Worth,5.0,20.0,88.0,Matt Crafton,Menards (Duke Thorson),Chevrolet,167.0,16925.0,running,6.0,160.0
2005,9,Fort Worth,6.0,14.0,6.0,"Ron Hornaday, Jr.",GM Goodwrench (Kevin Harvick),Chevrolet,167.0,15325.0,running,15.0,155.0
2005,9,Fort Worth,7.0,22.0,10.0,Terry Cook,Power Stroke Diesel (Greg Pollex),Ford,167.0,14675.0,running,0.0,146.0
2005,9,Fort Worth,8.0,19.0,65.0,Clay Rogers,Glynn Motorsports (Scott Glynn),Dodge,167.0,11925.0,running,0.0,142.0
2005,9,Fort Worth,9.0,3.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,167.0,14075.0,running,0.0,138.0
2005,9,Fort Worth,10.0,23.0,17.0,David Reutimann,NTN Bearings (Darrell Waltrip),Toyota,167.0,15425.0,running,4.0,139.0
2005,9,Fort Worth,11.0,33.0,15.0,Johnny Sauter,Chex (Billy Ballew),Chevrolet,167.0,11625.0,running,0.0,130.0
2005,9,Fort Worth,12.0,12.0,7.0,Eric Norris,Pavestone (Gene Christensen),Chevrolet,166.0,13690.0,running,1.0,132.0
2005,9,Fort Worth,13.0,10.0,99.0,Ricky Craven,Superchips (Jack Roush),Ford,166.0,13590.0,running,0.0,124.0
2005,9,Fort Worth,14.0,26.0,1.0,Ted Musgrave,Mopar (Jim Smith),Dodge,166.0,13490.0,running,0.0,121.0
2005,9,Fort Worth,15.0,16.0,38.0,Brandon Whitt,Cure Autism Now / McMillin Homes (Tom DeLoach),Toyota,166.0,11640.0,running,0.0,118.0
2005,9,Fort Worth,16.0,11.0,62.0,Steve Park,South Padre Island (Michael Gaughan),Dodge,165.0,13290.0,running,0.0,115.0
2005,9,Fort Worth,17.0,31.0,4.0,Bobby Hamilton,TECH-NET / Law Enforcement Torch Run (Bobby Hamilton Racing),Dodge,165.0,14190.0,running,0.0,112.0
2005,9,Fort Worth,18.0,9.0,8.0,Deborah Renshaw,Easy Care Service Contracts (Ray Montgomery),Dodge,165.0,10840.0,running,0.0,109.0
2005,9,Fort Worth,19.0,2.0,14.0,Rick Crawford,Circle Bar Truck Corral (Tom Mitchell),Ford,164.0,12965.0,running,0.0,106.0
2005,9,Fort Worth,20.0,29.0,29.0,Brad Keselowski,Samson Stone (Bob Keselowski),Ford,164.0,13165.0,running,0.0,103.0
2005,9,Fort Worth,21.0,15.0,2.0,Jimmy Spencer,Team ASE (Jim Smith),Dodge,163.0,12865.0,running,0.0,100.0
2005,9,Fort Worth,22.0,5.0,22.0,Bill Lester,U.S. Army (Bill Davis),Toyota,163.0,12665.0,running,0.0,97.0
2005,9,Fort Worth,23.0,6.0,30.0,Chad Chaffin,Edy's Ice Cream (Germain Racing),Toyota,163.0,11315.0,running,0.0,94.0
2005,9,Fort Worth,24.0,32.0,6.0,Jimmy Kite,Royal Purple Lubricants (Dave Malcolmson),Chevrolet,163.0,11215.0,running,0.0,91.0
2005,9,Fort Worth,25.0,25.0,50.0,Todd Kluever,Shell ROTELLA T (Jack Roush),Ford,163.0,11115.0,running,0.0,88.0
2005,9,Fort Worth,26.0,18.0,13.0,Tracy Hines,ThorSport Racing / Zoriki Motorsports (Duke Thorson),Chevrolet,161.0,10015.0,running,0.0,85.0
2005,9,Fort Worth,27.0,30.0,77.0,Brendan Gaughan,Jasper Engines & Transmissions (Michael Gaughan),Dodge,160.0,9915.0,running,0.0,82.0
2005,9,Fort Worth,28.0,8.0,12.0,Robert Huffman,Toyota Tundra (Darrell Waltrip),Toyota,160.0,9815.0,running,0.0,79.0
2005,9,Fort Worth,29.0,34.0,2.0,Kelly Sutton,Team Copaxone (Ed Sutton),Chevrolet,158.0,9715.0,running,0.0,76.0
2005,9,Fort Worth,30.0,27.0,66.0,Todd Bodine,Fiddleback Racing / Toyota Tundra (Tom Eldredge),Toyota,118.0,9615.0,transmission,0.0,73.0
2005,9,Fort Worth,31.0,35.0,59.0,Robert Pressley,Con-Way Transportation (James Harris),Dodge,107.0,9490.0,running,0.0,70.0
2005,9,Fort Worth,32.0,21.0,4.0,Timothy Peters,Bailey's (Bobby Hamilton Racing),Dodge,102.0,9390.0,running,0.0,67.0
2005,9,Fort Worth,33.0,28.0,18.0,Chase Montgomery,Bobby Hamilton Racing (Bobby Hamilton Racing),Dodge,93.0,9300.0,crash,0.0,64.0
2005,9,Fort Worth,34.0,36.0,24.0,Blake Mallory,Mighty Motorsports (Rob Ferguson),Chevrolet,81.0,9265.0,engine,0.0,61.0
2005,9,Fort Worth,35.0,17.0,9.0,Shigeaki Hattori,AISIN / AISIN AW (Don Arnold),Toyota,71.0,9240.0,crash,0.0,58.0
2005,9,Fort Worth,36.0,24.0,8.0,Johnny Chapman,Green Light Racing (Bobby Dotter),Chevrolet,28.0,9214.0,oil line,0.0,55.0
2005,10,Michigan,1.0,10.0,46.0,Dennis Setzer,Chevy Silverado (David Dollar),Chevrolet,100.0,56325.0,running,19.0,190.0
2005,10,Michigan,2.0,1.0,15.0,Kyle Busch,ditech.com (Billy Ballew),Chevrolet,100.0,33550.0,running,17.0,175.0
2005,10,Michigan,3.0,31.0,4.0,Bobby Hamilton,Monroe Dodge Superstore (Bobby Hamilton Racing),Dodge,100.0,24225.0,running,1.0,170.0
2005,10,Michigan,4.0,24.0,92.0,Kevin Harvick,GM Goodwrench (Kevin Harvick),Chevrolet,100.0,13605.0,running,11.0,165.0
2005,10,Michigan,5.0,2.0,5.0,Mike Skinner,Toyota Tundra (Bill Davis),Toyota,100.0,14680.0,running,6.0,160.0
2005,10,Michigan,6.0,3.0,14.0,Rick Crawford,Circle Bar Truck Corral (Tom Mitchell),Ford,100.0,13175.0,running,0.0,150.0
2005,10,Michigan,7.0,12.0,30.0,Chad Chaffin,Germain Toyota / Arnold Development (Germain Racing),Toyota,100.0,12925.0,running,0.0,146.0
2005,10,Michigan,8.0,7.0,17.0,David Reutimann,NTN Bearings (Darrell Waltrip),Toyota,100.0,12850.0,running,0.0,142.0
2005,10,Michigan,9.0,18.0,66.0,Todd Bodine,Fiddleback Racing / Toyota Tundra (Tom Eldredge),Toyota,100.0,14400.0,running,3.0,143.0
2005,10,Michigan,10.0,30.0,16.0,Jack Sprague,Chevy Trucks (David Fuge),Chevrolet,100.0,14225.0,running,0.0,134.0
2005,10,Michigan,11.0,33.0,77.0,Brendan Gaughan,Jasper Engines & Transmissions (Michael Gaughan),Dodge,100.0,12725.0,running,0.0,130.0
2005,10,Michigan,12.0,6.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,100.0,12590.0,running,0.0,127.0
2005,10,Michigan,13.0,19.0,10.0,Terry Cook,Power Stroke Diesel (Greg Pollex),Ford,100.0,12515.0,running,11.0,129.0
2005,10,Michigan,14.0,27.0,2.0,Jimmy Spencer,Team ASE (Jim Smith),Dodge,100.0,12465.0,running,13.0,126.0
2005,10,Michigan,15.0,11.0,50.0,Todd Kluever,Shell ROTELLA T (Jack Roush),Ford,100.0,13615.0,running,0.0,118.0
2005,10,Michigan,16.0,5.0,22.0,Bill Lester,Waste Management (Bill Davis),Toyota,100.0,12690.0,running,0.0,115.0
2005,10,Michigan,17.0,35.0,59.0,Robert Pressley,Melling Select Oil Pumps (James Harris),Dodge,100.0,12290.0,running,0.0,112.0
2005,10,Michigan,18.0,29.0,7.0,Sean Murphy,Green Light Racing (Gene Christensen),Chevrolet,100.0,12265.0,running,0.0,109.0
2005,10,Michigan,19.0,9.0,12.0,Robert Huffman,Toyota Tundra (Darrell Waltrip),Toyota,100.0,12215.0,running,0.0,106.0
2005,10,Michigan,20.0,23.0,18.0,Chase Montgomery,Bobby Hamilton Racing (Bobby Hamilton Racing),Dodge,100.0,12590.0,running,0.0,103.0
2005,10,Michigan,21.0,21.0,8.0,Deborah Renshaw,Easy Care Service Contracts (Ray Montgomery),Dodge,100.0,9915.0,running,0.0,100.0
2005,10,Michigan,22.0,28.0,88.0,Matt Crafton,Menards (Duke Thorson),Chevrolet,100.0,10865.0,running,0.0,97.0
2005,10,Michigan,23.0,32.0,8.0,Johnny Chapman,Cheyenne / VFW Hidden Heroes Fund (Bobby Dotter),Chevrolet,100.0,10840.0,running,1.0,99.0
2005,10,Michigan,24.0,4.0,23.0,"Johnny Benson, Jr.",Toyota Certified Used Vehicles (Bill Davis),Toyota,100.0,9815.0,running,2.0,96.0
2005,10,Michigan,25.0,22.0,4.0,Timothy Peters,Bobby Hamilton Racing (Bobby Hamilton Racing),Dodge,100.0,9790.0,running,0.0,88.0
2005,10,Michigan,26.0,36.0,65.0,Clay Rogers,Glynn Motorsports (Scott Glynn),Dodge,100.0,9765.0,running,0.0,85.0
2005,10,Michigan,27.0,14.0,9.0,Shigeaki Hattori,AISIN / AISIN AW (Don Arnold),Toyota,100.0,9740.0,running,0.0,82.0
2005,10,Michigan,28.0,16.0,1.0,Ted Musgrave,Mopar (Jim Smith),Dodge,99.0,9715.0,engine,4.0,84.0
2005,10,Michigan,29.0,8.0,11.0,Ken Schrader,Federated Auto Parts (Darrell Waltrip),Toyota,99.0,9690.0,running,0.0,76.0
2005,10,Michigan,30.0,20.0,6.0,"Ron Hornaday, Jr.",GM Goodwrench (Kevin Harvick),Chevrolet,96.0,9665.0,running,0.0,73.0
2005,10,Michigan,31.0,26.0,62.0,Steve Park,Orleans Hotel & Casino (Michael Gaughan),Dodge,91.0,9640.0,crash,11.0,75.0
2005,10,Michigan,32.0,17.0,47.0,Bobby Labonte,Chevy Silverado (David Dollar),Chevrolet,91.0,9615.0,crash,0.0,67.0
2005,10,Michigan,33.0,15.0,99.0,Ricky Craven,Superchips (Jack Roush),Ford,77.0,9590.0,crash,1.0,69.0
2005,10,Michigan,34.0,13.0,38.0,Brandon Whitt,Cure Autism Now / McMillin Homes (Tom DeLoach),Toyota,76.0,9565.0,crash,0.0,61.0
2005,10,Michigan,35.0,34.0,29.0,Brad Keselowski,Samson Stone (Bob Keselowski),Ford,63.0,9540.0,engine,0.0,58.0
2005,10,Michigan,36.0,25.0,13.0,Tracy Hines,ThorSport Racing / Zoriki Motorsports (Duke Thorson),Chevrolet,17.0,9512.0,engine,0.0,55.0
2005,11,Milwaukee,1.0,3.0,46.0,Dennis Setzer,Chevy Silverado (David Dollar),Chevrolet,200.0,56960.0,running,152.0,190.0
2005,11,Milwaukee,2.0,1.0,16.0,Jack Sprague,Chevy Trucks (David Fuge),Chevrolet,200.0,35475.0,running,43.0,175.0
2005,11,Milwaukee,3.0,5.0,1.0,Ted Musgrave,Mopar (Jim Smith),Dodge,200.0,23340.0,running,0.0,165.0
2005,11,Milwaukee,4.0,8.0,6.0,"Ron Hornaday, Jr.",GM Goodwrench (Kevin Harvick),Chevrolet,200.0,15025.0,running,1.0,165.0
2005,11,Milwaukee,5.0,4.0,77.0,Brendan Gaughan,Jasper Engines & Transmissions (Michael Gaughan),Dodge,199.0,14625.0,running,0.0,155.0
2005,11,Milwaukee,6.0,20.0,4.0,Bobby Hamilton,Bobby Hamilton Racing (Bobby Hamilton Racing),Dodge,199.0,13275.0,running,0.0,150.0
2005,11,Milwaukee,7.0,29.0,62.0,Steve Park,Orleans Hotel & Casino (Michael Gaughan),Dodge,199.0,11575.0,running,0.0,146.0
2005,11,Milwaukee,8.0,12.0,14.0,Rick Crawford,Circle Bar Truck Corral (Tom Mitchell),Ford,199.0,11575.0,running,0.0,142.0
2005,11,Milwaukee,9.0,6.0,50.0,Todd Kluever,World Financial Group (Jack Roush),Ford,199.0,12350.0,running,0.0,138.0
2005,11,Milwaukee,10.0,19.0,10.0,Terry Cook,Power Stroke Diesel (Greg Pollex),Ford,199.0,12700.0,running,0.0,134.0
2005,11,Milwaukee,11.0,7.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,199.0,10800.0,running,0.0,130.0
2005,11,Milwaukee,12.0,26.0,2.0,Jimmy Spencer,Team ASE (Jim Smith),Dodge,198.0,10615.0,running,0.0,127.0
2005,11,Milwaukee,13.0,16.0,38.0,Brandon Whitt,Cure Autism Now / McMillin Homes (Tom DeLoach),Toyota,198.0,10515.0,running,0.0,124.0
2005,11,Milwaukee,14.0,18.0,59.0,Robert Pressley,Edy's Ice Cream (James Harris),Dodge,198.0,10415.0,running,0.0,121.0
2005,11,Milwaukee,15.0,14.0,22.0,Bill Lester,Waste Management (Bill Davis),Toyota,198.0,10815.0,running,0.0,118.0
2005,11,Milwaukee,16.0,9.0,5.0,Mike Skinner,Toyota Tundra (Bill Davis),Toyota,198.0,7965.0,running,0.0,115.0
2005,11,Milwaukee,17.0,22.0,60.0,Chad Chaffin,Jeff Wyler Racing (Jeff Wyler),Toyota,198.0,10165.0,running,0.0,0.0
2005,11,Milwaukee,18.0,11.0,88.0,Matt Crafton,Menards (Duke Thorson),Chevrolet,197.0,7790.0,running,0.0,109.0
2005,11,Milwaukee,19.0,24.0,15.0,Martin Truex Jr,Earl Small's Harley-Davidson (Billy Ballew),Chevrolet,197.0,7740.0,running,0.0,106.0
2005,11,Milwaukee,20.0,15.0,65.0,Regan Smith,Glynn Motorsports (Scott Glynn),Dodge,197.0,10340.0,running,0.0,103.0
2005,11,Milwaukee,21.0,23.0,99.0,Ricky Craven,Superchips (Jack Roush),Ford,197.0,9885.0,running,0.0,100.0
2005,11,Milwaukee,22.0,17.0,7.0,Chris Wimmer,Midwest Energy / Cheesehead (Gene Christensen),Chevrolet,196.0,8565.0,running,0.0,97.0
2005,11,Milwaukee,23.0,10.0,17.0,David Reutimann,NTN Bearings (Darrell Waltrip),Toyota,196.0,8515.0,running,4.0,99.0
2005,11,Milwaukee,24.0,35.0,8.0,Deborah Renshaw,Easy Care Service Contracts (Ray Montgomery),Dodge,196.0,7490.0,running,0.0,91.0
2005,11,Milwaukee,25.0,32.0,4.0,Chris Fontaine,Bobby Hamilton Racing (Bobby Hamilton Racing),Dodge,195.0,8465.0,running,0.0,88.0
2005,11,Milwaukee,26.0,34.0,63.0,Justin Allgaier,Porter Truck Sales (Mike Mittler),Ford,194.0,7440.0,running,0.0,85.0
2005,11,Milwaukee,27.0,13.0,29.0,Brad Keselowski,Samson Stone (Bob Keselowski),Ford,194.0,7415.0,running,0.0,82.0
2005,11,Milwaukee,28.0,27.0,8.0,Rich Bickle,VFW Hidden Heroes Fund (Bobby Dotter),Chevrolet,194.0,7390.0,running,0.0,79.0
2005,11,Milwaukee,29.0,33.0,31.0,Nick Tucker,RepairOne / Domestic Auto Experts (Bob Brevak),Dodge,192.0,7365.0,running,0.0,76.0
2005,11,Milwaukee,30.0,36.0,91.0,J.C. Stout,Burt's Lumber (Donald Stout),Chevrolet,189.0,7340.0,running,0.0,73.0
2005,11,Milwaukee,31.0,21.0,12.0,Robert Huffman,Toyota Tundra (Darrell Waltrip),Toyota,166.0,7315.0,brakes,0.0,70.0
2005,11,Milwaukee,32.0,25.0,13.0,Tracy Hines,ThorSport Racing / Zoriki Motorsports (Duke Thorson),Chevrolet,162.0,7290.0,running,0.0,67.0
2005,11,Milwaukee,33.0,31.0,18.0,Chase Montgomery,TracRac (Bobby Hamilton Racing),Dodge,160.0,7265.0,running,0.0,64.0
2005,11,Milwaukee,34.0,2.0,30.0,Todd Bodine,Germain/Arnold - Allman Brothers (Germain Racing),Toyota,141.0,7240.0,ignition,0.0,61.0
2005,11,Milwaukee,35.0,28.0,23.0,"Johnny Benson, Jr.",Toyota Certified Used Vehicles (Bill Davis),Toyota,140.0,7215.0,engine,0.0,58.0
2005,11,Milwaukee,36.0,30.0,61.0,Alex Yontz,Bradco Supply (Kenny Yontz),Chevrolet,123.0,7190.0,engine,0.0,55.0
2005,12,Kansas,1.0,10.0,30.0,Todd Bodine,Allman Brothers Band (Germain Racing),Toyota,170.0,58350.0,running,81.0,190.0
2005,12,Kansas,2.0,3.0,50.0,Todd Kluever,Shell ROTELLA T (Jack Roush),Ford,170.0,35450.0,running,2.0,175.0
2005,12,Kansas,3.0,4.0,17.0,David Reutimann,NTN Bearings (Darrell Waltrip),Toyota,170.0,23740.0,running,1.0,170.0
2005,12,Kansas,4.0,2.0,5.0,Mike Skinner,Toyota Tundra (Bill Davis),Toyota,170.0,16125.0,running,57.0,165.0
2005,12,Kansas,5.0,1.0,22.0,Bill Lester,U.S. Army (Bill Davis),Toyota,170.0,16450.0,running,0.0,155.0
2005,12,Kansas,6.0,7.0,2.0,Jimmy Spencer,Team ASE (Jim Smith),Dodge,170.0,14950.0,running,0.0,150.0
2005,12,Kansas,7.0,20.0,10.0,Terry Cook,Power Stroke Diesel (Greg Pollex),Ford,170.0,13200.0,running,0.0,146.0
2005,12,Kansas,8.0,27.0,77.0,Brendan Gaughan,Jasper Engines & Transmissions (Michael Gaughan),Dodge,170.0,13025.0,running,0.0,142.0
2005,12,Kansas,9.0,23.0,15.0,John Andretti,Billy Ballew Motorsports (Billy Ballew),Chevrolet,170.0,12950.0,running,0.0,138.0
2005,12,Kansas,10.0,16.0,14.0,Rick Crawford,Circle Bar Truck Corral (Tom Mitchell),Ford,170.0,14350.0,running,0.0,134.0
2005,12,Kansas,11.0,12.0,46.0,Dennis Setzer,Chevy Silverado (David Dollar),Chevrolet,170.0,12850.0,running,0.0,130.0
2005,12,Kansas,12.0,25.0,4.0,Bobby Hamilton,Bobby Hamilton Racing (Bobby Hamilton Racing),Dodge,170.0,13715.0,running,0.0,127.0
2005,12,Kansas,13.0,31.0,99.0,Ricky Craven,Superchips (Jack Roush),Ford,170.0,12640.0,running,0.0,124.0
2005,12,Kansas,14.0,9.0,1.0,Ted Musgrave,Mopar (Jim Smith),Dodge,170.0,12590.0,running,0.0,121.0
2005,12,Kansas,15.0,17.0,60.0,Chad Chaffin,Jeff Wyler Automotive Family (Jeff Wyler),Toyota,170.0,10790.0,running,0.0,118.0
2005,12,Kansas,16.0,8.0,38.0,Brandon Whitt,Cure Autism Now / McMillin Homes (Tom DeLoach),Toyota,170.0,12465.0,running,0.0,115.0
2005,12,Kansas,17.0,11.0,6.0,"Ron Hornaday, Jr.",GM Goodwrench (Kevin Harvick),Chevrolet,170.0,12390.0,running,23.0,117.0
2005,12,Kansas,18.0,6.0,12.0,Robert Huffman,Toyota Tundra (Darrell Waltrip),Toyota,169.0,12340.0,running,0.0,109.0
2005,12,Kansas,19.0,19.0,13.0,Tracy Hines,ThorSport Racing / Zoriki Motorsports (Duke Thorson),Chevrolet,169.0,12290.0,running,2.0,111.0
2005,12,Kansas,20.0,30.0,18.0,Chase Montgomery,TracRac (Bobby Hamilton Racing),Dodge,169.0,11390.0,running,0.0,103.0
2005,12,Kansas,21.0,26.0,29.0,Brad Keselowski,Samson Stone (Bob Keselowski),Ford,169.0,10965.0,running,0.0,100.0
2005,12,Kansas,22.0,22.0,6.0,Jimmy Kite,MRD Motorsports (Dave Malcolmson),Chevrolet,169.0,9940.0,running,0.0,97.0
2005,12,Kansas,23.0,24.0,7.0,Kevin Hamlin,Pavestone (Gene Christensen),Chevrolet,169.0,9915.0,running,0.0,94.0
2005,12,Kansas,24.0,13.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,169.0,9890.0,running,0.0,91.0
2005,12,Kansas,25.0,18.0,65.0,Clay Rogers,Glynn Motorsports (Scott Glynn),Dodge,168.0,9865.0,running,0.0,88.0
2005,12,Kansas,26.0,34.0,8.0,Deborah Renshaw,Easy Care Service Contracts (Ray Montgomery),Dodge,167.0,9840.0,running,0.0,85.0
2005,12,Kansas,27.0,21.0,88.0,Matt Crafton,Menards (Duke Thorson),Chevrolet,164.0,9815.0,crash,0.0,82.0
2005,12,Kansas,28.0,15.0,23.0,"Johnny Benson, Jr.",Toyota Certified Used Vehicles (Bill Davis),Toyota,161.0,9790.0,running,0.0,79.0
2005,12,Kansas,29.0,28.0,4.0,Chris Fontaine,Bobby Hamilton Racing (Bobby Hamilton Racing),Dodge,152.0,9745.0,crash,0.0,76.0
2005,12,Kansas,30.0,5.0,16.0,Jack Sprague,Chevy Trucks (David Fuge),Chevrolet,150.0,9715.0,engine,0.0,73.0
2005,12,Kansas,31.0,32.0,2.0,Kelly Sutton,Team Copaxone (Ed Sutton),Chevrolet,147.0,9690.0,crash,0.0,70.0
2005,12,Kansas,32.0,14.0,62.0,Steve Park,Orleans Hotel & Casino (Michael Gaughan),Dodge,136.0,9665.0,crash,0.0,67.0
2005,12,Kansas,33.0,33.0,59.0,Robert Pressley,Edy's Ice Cream (James Harris),Dodge,135.0,9645.0,running,3.0,69.0
2005,12,Kansas,34.0,36.0,24.0,Wayne Edwards,Mighty Motorsports (Rob Ferguson),Chevrolet,115.0,9615.0,overheating,0.0,61.0
2005,12,Kansas,35.0,29.0,8.0,Johnny Chapman,Cheyenne / VFW Hidden Heroes Fund (Bobby Dotter),Chevrolet,73.0,9590.0,vibration,1.0,63.0
2005,12,Kansas,36.0,35.0,63.0,Justin Allgaier,Dave Porter Truck Sales (Mike Mittler),Ford,68.0,9565.0,crash,0.0,55.0
2005,13,Kentucky,1.0,18.0,46.0,Dennis Setzer,Chevy Silverado (David Dollar),Chevrolet,151.0,83000.0,running,6.0,185.0
2005,13,Kentucky,2.0,11.0,30.0,Todd Bodine,Germain/Arnold - Allman Brothers (Germain Racing),Toyota,151.0,54425.0,running,0.0,170.0
2005,13,Kentucky,3.0,3.0,17.0,David Reutimann,NTN Bearings (Darrell Waltrip),Toyota,151.0,37950.0,running,2.0,170.0
2005,13,Kentucky,4.0,5.0,5.0,Mike Skinner,Toyota Tundra (Bill Davis),Toyota,151.0,27100.0,running,51.0,165.0
2005,13,Kentucky,5.0,10.0,1.0,Ted Musgrave,Mopar (Jim Smith),Dodge,151.0,23125.0,running,0.0,155.0
2005,13,Kentucky,6.0,6.0,38.0,Brandon Whitt,Cure Autism Now / McMillin Homes (Tom DeLoach),Toyota,151.0,19025.0,running,0.0,150.0
2005,13,Kentucky,7.0,8.0,88.0,Matt Crafton,Menards (Duke Thorson),Chevrolet,151.0,19525.0,running,0.0,146.0
2005,13,Kentucky,8.0,25.0,62.0,Steve Park,Orleans Hotel & Casino (Michael Gaughan),Dodge,151.0,16825.0,running,0.0,142.0
2005,13,Kentucky,9.0,13.0,23.0,"Johnny Benson, Jr.",Toyota Certified Used Vehicles (Bill Davis),Toyota,151.0,15825.0,running,0.0,138.0
2005,13,Kentucky,10.0,20.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,151.0,16675.0,running,0.0,134.0
2005,13,Kentucky,11.0,12.0,2.0,Jimmy Spencer,Team ASE (Jim Smith),Dodge,151.0,15125.0,running,0.0,130.0
2005,13,Kentucky,12.0,2.0,50.0,Todd Kluever,World Financial Group (Jack Roush),Ford,151.0,15940.0,running,0.0,127.0
2005,13,Kentucky,13.0,26.0,99.0,Ricky Craven,Superchips (Jack Roush),Ford,151.0,14840.0,running,0.0,124.0
2005,13,Kentucky,14.0,7.0,6.0,"Ron Hornaday, Jr.",GM Goodwrench (Kevin Harvick),Chevrolet,151.0,14740.0,running,0.0,121.0
2005,13,Kentucky,15.0,30.0,15.0,Blake Feese,ditech.com (Billy Ballew),Chevrolet,151.0,15140.0,running,0.0,118.0
2005,13,Kentucky,16.0,31.0,65.0,T.J. Bell,Glynn Motorsports (Scott Glynn),Dodge,151.0,12190.0,running,0.0,115.0
2005,13,Kentucky,17.0,28.0,59.0,Robert Pressley,Harris Trucking (James Harris),Dodge,151.0,14340.0,running,0.0,112.0
2005,13,Kentucky,18.0,27.0,29.0,Brad Keselowski,Samson Stone (Bob Keselowski),Ford,150.0,14240.0,running,4.0,114.0
2005,13,Kentucky,19.0,19.0,8.0,Deborah Renshaw,BHR2 (Ray Montgomery),Dodge,150.0,11890.0,running,0.0,106.0
2005,13,Kentucky,20.0,21.0,13.0,Tracy Hines,ThorSport Racing / Zoriki Motorsports (Duke Thorson),Chevrolet,150.0,14490.0,running,0.0,103.0
2005,13,Kentucky,21.0,32.0,8.0,Johnny Chapman,Cheyenne (Bobby Dotter),Chevrolet,149.0,12790.0,running,0.0,100.0
2005,13,Kentucky,22.0,1.0,22.0,Bill Lester,Waste Management (Bill Davis),Toyota,148.0,14240.0,running,1.0,102.0
2005,13,Kentucky,23.0,33.0,31.0,Nick Tucker,Brevak Racing (Bob Brevak),Dodge,148.0,11690.0,running,0.0,94.0
2005,13,Kentucky,24.0,24.0,9.0,Shigeaki Hattori,AISIN / AISIN AW (Don Arnold),Toyota,148.0,11640.0,running,0.0,91.0
2005,13,Kentucky,25.0,9.0,10.0,Terry Cook,Power Stroke Diesel (Greg Pollex),Ford,146.0,13190.0,crash,78.0,98.0
2005,13,Kentucky,26.0,34.0,2.0,Kelly Sutton,Team Copaxone (Ed Sutton),Chevrolet,144.0,11540.0,running,0.0,85.0
2005,13,Kentucky,27.0,36.0,24.0,Wayne Edwards,Mighty Motorsports (Rob Ferguson),Chevrolet,142.0,11490.0,running,0.0,82.0
2005,13,Kentucky,28.0,16.0,4.0,Timothy Peters,Bailey's (Bobby Hamilton Racing),Dodge,141.0,11390.0,running,0.0,79.0
2005,13,Kentucky,29.0,14.0,77.0,Brendan Gaughan,Jasper Engines & Transmissions (Michael Gaughan),Dodge,111.0,11290.0,running,0.0,76.0
2005,13,Kentucky,30.0,22.0,12.0,Robert Huffman,Toyota Tundra (Darrell Waltrip),Toyota,102.0,11190.0,crash,0.0,73.0
2005,13,Kentucky,31.0,15.0,4.0,Bobby Hamilton,Bailey's (Bobby Hamilton Racing),Dodge,98.0,12090.0,running,0.0,70.0
2005,13,Kentucky,32.0,23.0,7.0,Eric Norris,Pavestone (Gene Christensen),Chevrolet,76.0,10990.0,rear end,0.0,67.0
2005,13,Kentucky,33.0,17.0,60.0,Chad Chaffin,Wyler.com (Jeff Wyler),Toyota,61.0,10890.0,crash,0.0,64.0
2005,13,Kentucky,34.0,29.0,18.0,Chase Montgomery,Bobby Hamilton Racing (Bobby Hamilton Racing),Dodge,50.0,10790.0,crash,0.0,61.0
2005,13,Kentucky,35.0,35.0,14.0,Boris Said,Circle Bar Truck Corral (Tom Mitchell),Ford,48.0,10690.0,crash,0.0,58.0
2005,13,Kentucky,36.0,4.0,16.0,Jack Sprague,Chevy Trucks / Allison Ttransmission (David Fuge),Chevrolet,45.0,10590.0,crash,9.0,60.0
2005,14,Memphis,1.0,1.0,38.0,Brandon Whitt,Cure Autism Now / McMillin Homes (Tom DeLoach),Toyota,202.0,54275.0,running,54.0,185.0
2005,14,Memphis,2.0,2.0,17.0,David Reutimann,NTN Bearings (Darrell Waltrip),Toyota,202.0,34475.0,running,58.0,175.0
2005,14,Memphis,3.0,23.0,77.0,Brendan Gaughan,Jasper Engines & Transmissions (Michael Gaughan),Dodge,202.0,24150.0,running,0.0,165.0
2005,14,Memphis,4.0,13.0,46.0,Dennis Setzer,Chevy Silverado (David Dollar),Chevrolet,202.0,17200.0,running,0.0,160.0
2005,14,Memphis,5.0,18.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,202.0,14850.0,running,0.0,155.0
