season,driver,total_races,wins,win_pct,avg_start,best_start,worst_start,avg_finish,best_finish,worst_finish,avg_laps_led,total_laps_led,most_laps_led,avg_points,avg_playoff_pts,total_money,avg_money,max_race_money,min_race_money
1995,Terry Labonte,3,1,0.33333,8.67,1,22,2.0,1,3,23.0,69,45,171.67,,48250,16083,27750,7800
1995,"Wally Dallenbach, Jr.",1,0,0.0,3.0,3,3,2.0,2,2,0.0,0,0,170.0,,17050,17050,17050,17050
1995,Ted Musgrave,1,0,0.0,4.0,4,4,4.0,4,4,0.0,0,0,160.0,,4500,4500,4500,4500
1995,Mike Skinner,20,8,0.4,3.85,1,16,4.8,1,27,52.65,1053,200,161.2,,261700,13085,26650,2050
1995,Joe Ruttman,20,2,0.1,6.05,1,17,5.35,1,13,7.7,154,53,154.9,,181475,9074,29850,2800
1995,Todd Bodine,5,0,0.0,10.6,2,26,6.2,4,8,0.2,1,1,149.6,,16325,3265,3900,3050
1995,Dave Marcis,1,0,0.0,10.0,10,10,7.0,7,7,0.0,0,0,146.0,,3200,3200,3200,3200
1995,Derrike Cope,1,0,0.0,14.0,14,14,7.0,7,7,0.0,0,0,146.0,,3085,3085,3085,3085
1995,"Ron Hornaday, Jr.",20,6,0.3,5.2,1,22,7.35,1,19,47.2,944,170,149.3,,243205,12160,31700,2750
1995,"Johnny Benson, Jr.",7,0,0.0,10.14,2,22,8.57,2,17,0.0,0,0,141.57,,45575,6511,21050,2600
1995,Geoffrey Bodine,10,0,0.0,8.1,2,17,8.9,2,26,16.7,167,97,143.6,,79200,7920,16150,1950
1995,Hermie Sadler,2,0,0.0,23.5,12,35,9.0,5,13,0.0,0,0,139.5,,6800,3400,4000,2800
1995,David Green,1,0,0.0,8.0,8,8,9.0,9,9,0.0,0,0,138.0,,3100,3100,3100,3100
1995,Kenny Wallace,3,0,0.0,19.33,8,36,9.0,4,15,0.67,2,2,140.0,,10275,3425,4350,2875
1995,Butch Miller,20,1,0.05,11.9,2,23,9.5,1,35,4.65,93,31,140.6,,124825,6241,25050,1900
1995,Mike Bliss,19,1,0.05263,11.58,3,19,9.53,1,27,1.11,21,21,138.74,,120375,6336,31250,2500
1995,Jack Sprague,20,0,0.0,9.15,1,22,9.85,4,28,2.75,55,42,137.0,,75200,3760,5850,2150
1995,Rick Carelli,20,0,0.0,10.65,3,22,10.75,2,29,1.85,37,25,134.15,,94970,4749,14700,1600
1995,Bill Sedgwick,20,0,0.0,8.3,1,20,10.9,2,33,4.5,90,59,134.05,,90325,4516,13150,1900
1995,Rodney Combs,5,0,0.0,14.8,8,25,11.0,4,16,0.0,0,0,132.0,,15725,3145,4250,2625
1995,Dave Rezendes,11,0,0.0,13.18,4,22,11.27,2,26,0.0,0,0,132.09,,47800,4345,13950,2400
1995,Ernie Irvan,3,0,0.0,9.67,2,22,11.67,2,30,21.33,64,25,136.0,,29450,9817,18950,1450
1995,Randy Churchill,3,0,0.0,19.67,14,24,13.33,10,15,0.0,0,0,123.33,,9100,3033,3350,2875
1995,Scott Lagasse,20,0,0.0,12.55,4,25,13.7,4,36,0.0,0,0,123.5,,66250,3313,5400,1900
1995,Mark Simo,1,0,0.0,20.0,20,20,14.0,14,14,0.0,0,0,121.0,,2650,2650,2650,2650
1995,Tobey Butler,20,0,0.0,14.2,2,33,15.55,4,33,2.8,56,56,117.9,,69975,3499,8650,1425
1995,P.J. Jones,13,0,0.0,7.85,2,14,15.85,2,31,0.77,10,7,116.85,,52050,4004,15100,2150
1995,Bob Strait,19,0,0.0,20.32,9,35,16.26,7,32,0.0,0,0,114.84,,56075,2951,3625,1750
1995,Mark Gibson,2,0,0.0,20.0,19,21,16.5,11,22,0.0,0,0,113.5,,5475,2738,2950,2525
1995,Steve Portenga,18,0,0.0,14.06,1,32,16.67,5,26,0.0,0,0,113.78,,53795,2989,6070,1750
1995,Ken Schrader,7,1,0.14286,8.29,2,23,16.71,1,35,7.71,54,54,118.29,,47530,6790,29050,1400
1995,Kirk Shelmerdine,1,0,0.0,26.0,26,26,17.0,17,17,0.0,0,0,112.0,,2600,2600,2600,2600
1995,Darrell Waltrip,4,0,0.0,13.0,3,31,17.5,6,35,0.0,0,0,112.5,,11500,2875,4700,1450
1995,Gary Collins,4,0,0.0,16.75,14,19,17.75,10,21,0.0,0,0,110.0,,10775,2694,3250,2075
1995,A.J. Foyt,1,0,0.0,9.0,9,9,18.0,18,18,0.0,0,0,109.0,,2575,2575,2575,2575
1995,Bob Keselowski,16,0,0.0,19.75,6,34,18.19,7,29,0.0,0,0,108.88,,47200,2950,3875,1800
1995,Tommy Archer,3,0,0.0,26.67,21,31,18.33,10,27,0.0,0,0,108.33,,7000,2333,3100,1700
1995,Jimmy Dick,3,0,0.0,26.67,22,30,19.0,17,22,0.0,0,0,106.0,,6550,2183,2600,1750
1995,Dennis Wooldridge,3,0,0.0,17.67,11,23,19.33,15,24,0.0,0,0,105.0,,7325,2442,2925,1850
1995,Sammy Swindell,20,0,0.0,15.3,2,27,19.45,4,39,3.3,66,66,105.45,,60540,3027,6040,1900
1995,Dennis Setzer,8,0,0.0,12.88,2,21,19.5,2,35,3.38,27,27,106.25,,32300,4038,10800,1400
1995,John Nemechek,16,0,0.0,22.13,15,34,19.56,8,30,0.0,0,0,104.63,,41175,2573,3600,1475
1995,Bob Brevak,11,0,0.0,25.91,19,39,19.64,12,28,0.0,0,0,104.09,,27650,2514,3250,2000
1995,Lou Gigliotti,1,0,0.0,27.0,27,27,20.0,20,20,0.0,0,0,103.0,,2300,2300,2300,2300
1995,Ray Daniels,5,0,0.0,26.4,18,34,20.2,16,25,0.0,0,0,102.4,,11525,2305,2400,2075
1995,Jerry Churchill,7,0,0.0,26.0,24,29,20.29,12,26,0.0,0,0,102.14,,18050,2579,3475,1625
1995,Kerry Teague,12,0,0.0,23.25,15,30,20.42,13,30,0.0,0,0,101.75,,32650,2721,3350,2100
1995,Wayne Jacks,5,0,0.0,17.4,8,28,20.6,14,29,0.0,0,0,101.2,,10450,2090,2550,1425
1995,Jerry Glanville,14,0,0.0,23.64,14,32,20.64,14,32,0.0,0,0,101.07,,36900,2636,3300,1225
1995,Kenny Allen,9,0,0.0,24.78,13,33,20.67,13,31,0.0,0,0,101.0,,21125,2347,2875,1600
1995,Gary Herrin,1,0,0.0,26.0,26,26,21.0,21,21,0.0,0,0,100.0,,2075,2075,2075,2075
1995,Ron Esau,4,0,0.0,20.75,10,29,21.0,9,29,0.0,0,0,100.5,,7900,1975,3050,1400
1995,Tim Nooner,2,0,0.0,21.5,15,28,21.0,14,28,0.0,0,0,100.0,,4100,2050,2700,1400
1995,Gary St. Amant,2,0,0.0,11.5,7,16,21.0,11,31,0.0,0,0,100.0,,4325,2163,2925,1400
1995,Joe Bessey,2,0,0.0,9.0,5,13,21.0,4,38,0.0,0,0,104.5,,5350,2675,3700,1650
1995,Bob Walker,2,0,0.0,23.5,20,27,21.0,18,24,0.0,0,0,100.0,,4325,2163,2625,1700
1995,Mike Hurlbert,10,0,0.0,27.7,18,40,21.1,16,26,0.0,0,0,99.7,,23275,2328,3200,1400
1995,Butch Gilliland,5,0,0.0,17.8,12,31,21.2,7,31,0.0,0,0,100.2,,11725,2345,3850,1200
1995,Steve McEachern,5,0,0.0,25.0,22,30,21.2,15,28,0.0,0,0,99.4,,11100,2220,3425,1200
1995,Michael Dokken,7,0,0.0,19.0,3,26,21.57,15,33,0.0,0,0,98.29,,15325,2189,2600,1400
1995,Troy Beebe,5,0,0.0,17.4,13,24,21.6,12,30,0.0,0,0,98.2,,11750,2350,3400,1200
1995,Pancho Carter,2,0,0.0,17.0,14,20,22.0,16,28,0.0,0,0,97.0,,4375,2188,3050,1325
1995,Frank Davis,3,0,0.0,26.67,23,33,22.0,19,24,0.0,0,0,97.0,,6000,2000,2100,1900
1995,Walker Evans,18,0,0.0,21.78,10,37,22.06,10,37,0.0,0,0,96.89,,45150,2508,3750,1200
1995,Mike Chase,8,0,0.0,20.38,10,32,22.38,16,28,0.0,0,0,95.88,,16225,2028,2650,1425
1995,Roger Mears,4,0,0.0,11.0,6,17,22.5,16,29,0.0,0,0,95.5,,7975,1994,2700,1400
1995,Rick Hendrick,1,0,0.0,16.0,16,16,23.0,23,23,0.0,0,0,94.0,,2250,2250,2250,2250
1995,Frank Kimmel,1,0,0.0,16.0,16,16,23.0,23,23,0.0,0,0,94.0,,2000,2000,2000,2000
1995,Andy Brass,1,0,0.0,34.0,34,34,23.0,23,23,0.0,0,0,94.0,,2100,2100,2100,2100
1995,John Kinder,12,0,0.0,22.0,14,36,23.25,13,38,0.0,0,0,93.25,,29525,2460,3100,1800
1995,Todd Massey,2,0,0.0,29.0,29,29,23.5,22,25,0.0,0,0,92.5,,4100,2050,2200,1900
1995,Boris Said,1,0,0.0,25.0,25,25,24.0,24,24,0.0,0,0,91.0,,1650,1650,1650,1650
1995,Stan Fox,2,0,0.0,24.0,20,28,24.0,18,30,0.0,0,0,91.0,,3925,1963,2500,1425
1995,"Rodney Combs, Jr.",3,0,0.0,16.0,6,27,24.0,18,31,0.0,0,0,91.0,,6075,2025,2525,1450
1995,Bugs Hairfield,1,0,0.0,27.0,27,27,24.0,24,24,0.0,0,0,91.0,,2500,2500,2500,2500
1995,T.J. Clark,13,0,0.0,27.23,18,38,24.15,12,40,0.0,0,0,90.54,,29900,2300,3350,1200
1995,Jimmy Hensley,3,0,0.0,14.67,4,28,24.33,18,30,15.0,45,45,90.0,,5675,1892,2550,1475
1995,Tony Roper,2,0,0.0,30.0,26,34,24.5,22,27,0.0,0,0,89.5,,3900,1950,2200,1700
1995,Rick Johnson,1,0,0.0,21.0,21,21,25.0,25,25,0.0,0,0,88.0,,1525,1525,1525,1525
1995,Bill Cooper,1,0,0.0,17.0,17,17,25.0,25,25,0.0,0,0,88.0,,1600,1600,1600,1600
1995,Ernest Winslow,1,0,0.0,22.0,22,22,26.0,26,26,0.0,0,0,85.0,,1800,1800,1800,1800
1995,Dennis Dyer,1,0,0.0,26.0,26,26,26.0,26,26,0.0,0,0,85.0,,1550,1550,1550,1550
1995,Carlos Serrano,3,0,0.0,24.67,18,29,26.67,19,31,0.0,0,0,83.0,,5250,1750,2050,1550
1995,Dirk Stephens,1,0,0.0,24.0,24,24,27.0,27,27,0.0,0,0,82.0,,1700,1700,1700,1700
1995,Kevin Harvick,1,0,0.0,27.0,27,27,27.0,27,27,0.0,0,0,82.0,,1450,1450,1450,1450
1995,Bob Jones,1,0,0.0,29.0,29,29,27.0,27,27,0.0,0,0,82.0,,1950,1950,1950,1950
1995,G.T. Tallas,2,0,0.0,29.0,22,36,28.0,22,34,0.0,0,0,79.0,,3250,1625,1850,1400
1995,Davy Jones,1,0,0.0,17.0,17,17,28.0,28,28,0.0,0,0,79.0,,1925,1925,1925,1925
1995,Mike Wallace,1,0,0.0,25.0,25,25,29.0,29,29,0.0,0,0,76.0,,1450,1450,1450,1450
1995,Barry Bodine,1,0,0.0,28.0,28,28,30.0,30,30,0.0,0,0,73.0,,1450,1450,1450,1450
1995,Dave Ashley,1,0,0.0,24.0,24,24,30.0,30,30,0.0,0,0,73.0,,1325,1325,1325,1325
1995,Gary Lloyd,1,0,0.0,28.0,28,28,31.0,31,31,0.0,0,0,70.0,,1450,1450,1450,1450
1995,John Borneman,2,0,0.0,29.0,25,33,31.0,29,33,0.0,0,0,70.0,,2850,1425,1650,1200
1995,Dave Smith,1,0,0.0,29.0,29,29,32.0,32,32,0.0,0,0,67.0,,1650,1650,1650,1650
1995,Chad Little,1,0,0.0,26.0,26,26,32.0,32,32,0.0,0,0,67.0,,1400,1400,1400,1400
1995,Steve Darne,1,0,0.0,27.0,27,27,32.0,32,32,0.0,0,0,67.0,,1550,1550,1550,1550
1995,Andy Hillenburg,1,0,0.0,31.0,31,31,33.0,33,33,0.0,0,0,64.0,,1650,1650,1650,1650
1995,Bill Venturini,1,0,0.0,30.0,30,30,34.0,34,34,0.0,0,0,61.0,,1650,1650,1650,1650
1995,Garrett Evans,2,0,0.0,28.0,20,36,36.0,36,36,0.0,0,0,55.0,,3050,1525,1650,1400
1995,Kenji Momota,1,0,0.0,32.0,32,32,37.0,37,37,0.0,0,0,52.0,,1650,1650,1650,1650
1996,Mark Martin,2,1,0.5,3.0,2,4,2.0,1,3,44.0,88,73,172.5,,43650,21825,31625,12025
1996,Bill Elliott,1,0,0.0,13.0,13,13,2.0,2,2,0.0,0,0,170.0,,61750,61750,61750,61750
1996,Michael Waltrip,1,0,0.0,27.0,27,27,4.0,4,4,0.0,0,0,160.0,,25350,25350,25350,25350
1996,"Ron Hornaday, Jr.",24,4,0.16667,7.33,1,18,4.54,1,22,34.71,833,243,159.63,,384950,16040,36375,5000
1996,Joe Nemechek,2,0,0.0,3.5,1,6,5.0,2,8,0.0,0,0,156.0,,25225,12613,20575,4650
1996,Jack Sprague,24,5,0.20833,5.83,1,13,5.25,1,29,30.54,733,151,157.42,,465622,19401,79825,4825
1996,"Johnny Benson, Jr.",4,0,0.0,4.0,1,8,5.25,2,7,29.75,119,77,154.0,,34528,8632,16578,5400
1996,Mike Skinner,24,8,0.33333,4.88,1,16,5.67,1,27,63.88,1533,220,157.13,,489885,20412,38125,5375
1996,Joe Bessey,1,0,0.0,4.0,4,4,6.0,6,6,0.0,0,0,150.0,,6475,6475,6475,6475
1996,Jeff Burton,4,0,0.0,21.0,16,28,8.5,4,14,0.0,0,0,141.25,,21650,5413,7700,4350
1996,Rusty Wallace,1,0,0.0,7.0,7,7,9.0,9,9,0.0,0,0,138.0,,5100,5100,5100,5100
1996,Mike McLaughlin,1,0,0.0,17.0,17,17,9.0,9,9,0.0,0,0,138.0,,4850,4850,4850,4850
1996,Robby Gordon,2,0,0.0,11.0,6,16,9.5,6,13,0.0,0,0,137.0,,20700,10350,16300,4400
1996,Tony Stewart,1,0,0.0,9.0,9,9,10.0,10,10,0.0,0,0,134.0,,5575,5575,5575,5575
1996,Steve Park,3,0,0.0,13.67,2,28,10.0,4,15,3.33,10,10,136.0,,26175,8725,11500,4500
1996,Joe Ruttman,24,0,0.0,10.21,2,26,10.25,3,27,5.04,121,71,136.46,,195450,8144,36600,4775
1996,Darrell Waltrip,5,0,0.0,14.0,2,23,11.0,5,20,0.0,0,0,132.0,,30350,6070,10800,4500
1996,Jay Sauter,8,0,0.0,10.63,2,21,11.13,3,25,0.0,0,0,133.13,,62095,7762,10995,3950
1996,Mike Bliss,24,2,0.08333,7.96,1,19,11.67,1,28,14.46,347,156,132.92,,270900,11288,37675,4350
1996,Dave Rezendes,24,3,0.125,14.5,3,31,11.79,1,32,4.21,101,42,132.46,,276100,11504,44550,3975
1996,Butch Miller,24,0,0.0,9.96,1,25,12.13,2,27,1.33,32,30,130.25,,209575,8732,22625,4700
1996,Davy Jones,1,0,0.0,19.0,19,19,13.0,13,13,0.0,0,0,124.0,,4400,4400,4400,4400
1996,Jimmy Hensley,24,0,0.0,8.46,1,20,13.29,2,30,4.29,103,103,126.21,,185760,7740,26135,3450
1996,Bryan Reffner,24,0,0.0,11.46,1,27,13.79,4,34,0.13,3,3,123.38,,160300,6679,15550,3850
1996,Bobby Gill,14,0,0.0,17.14,7,27,14.07,6,26,0.0,0,0,121.86,,83450,5961,8675,3750
1996,Rick Carelli,24,1,0.04167,16.5,2,33,14.13,1,34,1.63,39,39,123.04,,188025,7834,35925,4150
1996,Kenny Wallace,6,0,0.0,14.33,7,25,14.67,4,33,0.0,0,0,121.17,,28050,4675,6750,3150
1996,Rich Bickle,24,0,0.0,9.92,1,34,14.67,2,32,7.5,180,126,121.42,,176745,7364,24575,3150
1996,Doug George,24,0,0.0,21.5,10,33,14.67,5,28,0.0,0,0,120.13,,150475,6270,12450,4100
1996,Boris Said,3,0,0.0,24.33,20,30,15.0,13,16,0.0,0,0,118.0,,13425,4475,4925,4250
1996,Jon Paques,1,0,0.0,18.0,18,18,15.0,15,15,0.0,0,0,118.0,,4625,4625,4625,4625
1996,"Ron Barfield, Jr.",7,0,0.0,10.86,2,23,15.14,4,28,4.86,34,34,119.57,,47500,6786,12250,3875
1996,Frank Kimmel,4,0,0.0,28.25,26,31,15.75,9,30,0.0,0,0,116.25,,22025,5506,9050,3850
1996,Ken Schrader,4,0,0.0,12.25,6,26,16.0,7,36,0.0,0,0,116.75,,29950,7488,14000,4900
1996,Ken Bouchard,1,0,0.0,29.0,29,29,16.0,16,16,0.0,0,0,115.0,,4250,4250,4250,4250
1996,Harry Gant,11,0,0.0,18.36,8,37,16.18,8,31,3.55,39,39,115.18,,59600,5418,12550,3950
1996,Tobey Butler,6,0,0.0,13.83,1,27,16.83,6,34,2.0,12,12,114.33,,36350,6058,9600,3250
1996,Dave Stacy,1,0,0.0,27.0,27,27,17.0,17,17,0.0,0,0,112.0,,4200,4200,4200,4200
1996,Ritchie Petty,1,0,0.0,35.0,35,35,17.0,17,17,0.0,0,0,112.0,,8050,8050,8050,8050
1996,Bill Sedgwick,23,0,0.0,18.09,7,33,17.26,2,34,0.35,8,8,113.0,,146975,6390,22275,4450
1996,Mark Gibson,8,0,0.0,24.0,14,31,17.75,9,32,0.0,0,0,110.0,,36625,4578,5950,3700
1996,John Nemechek,24,0,0.0,17.33,6,31,18.08,7,29,0.0,0,0,108.96,,138475,5770,11100,4800
1996,Andy Genzman,3,0,0.0,31.0,28,33,18.33,17,20,0.0,0,0,108.0,,12675,4225,4325,4150
1996,"Billy Ogle, Jr.",1,0,0.0,29.0,29,29,19.0,19,19,0.0,0,0,106.0,,4100,4100,4100,4100
1996,Rob Rizzo,4,0,0.0,17.5,6,23,19.25,7,37,0.0,0,0,106.25,,23100,5775,9600,4000
1996,Terry Cook,3,0,0.0,25.0,22,29,19.33,12,25,0.0,0,0,105.0,,12800,4267,4975,3825
1996,"Rodney Combs, Jr.",2,0,0.0,22.5,13,32,19.5,13,26,0.0,0,0,104.5,,12000,6000,8450,3550
1996,Terry McCarthy,2,0,0.0,26.5,24,29,19.5,6,33,0.0,0,0,107.0,,12975,6488,10025,2950
1996,Ernie Irvan,3,0,0.0,17.67,11,22,19.67,5,29,25.33,76,76,106.33,,22100,7367,10900,3750
1996,Bobby Dotter,1,0,0.0,30.0,30,30,20.0,20,20,0.0,0,0,103.0,,4325,4325,4325,4325
1996,Rodney Combs,1,0,0.0,4.0,4,4,20.0,20,20,0.0,0,0,103.0,,4325,4325,4325,4325
1996,Jerry Glanville,5,0,0.0,29.8,25,34,20.0,14,22,0.0,0,0,103.0,,26750,5350,8350,3950
1996,Nathan Buttke,13,0,0.0,13.85,3,35,20.15,6,33,0.0,0,0,103.46,,62275,4790,10600,3350
1996,Ted Musgrave,2,0,0.0,11.5,9,14,20.5,5,36,0.0,0,0,105.0,,15750,7875,9600,6150
1996,Jeff Spraker,2,0,0.0,27.0,26,28,20.5,12,29,0.0,0,0,101.5,,8225,4113,4400,3825
1996,Dorsey Schroeder,1,0,0.0,11.0,11,11,21.0,21,21,0.0,0,0,100.0,,4075,4075,4075,4075
1996,Carlos Serrano,3,0,0.0,29.67,27,32,21.0,14,28,0.0,0,0,100.0,,12150,4050,4600,3550
1996,Bob Brevak,24,0,0.0,28.88,16,36,21.17,11,32,0.0,0,0,99.5,,130625,5443,11300,3250
1996,Dan Press,6,0,0.0,18.83,10,31,21.33,3,33,0.0,0,0,100.83,,32875,5479,12775,3675
1996,Barry Bodine,2,0,0.0,32.0,28,36,21.5,20,23,0.0,0,0,98.5,,8100,4050,4125,3975
1996,Steve Portenga,6,0,0.0,20.67,14,27,21.5,13,31,0.0,0,0,98.5,,25975,4329,5425,3700
1996,Michael Dokken,20,0,0.0,19.8,2,31,21.5,7,35,0.0,0,0,98.85,,110050,5503,10600,3675
1996,Rick McCray,2,0,0.0,23.0,23,23,22.0,12,32,0.0,0,0,97.0,,7600,3800,4450,3150
1996,Joe Madore,2,0,0.0,28.5,25,32,22.0,19,25,0.0,0,0,97.0,,8125,4063,4375,3750
1996,Dan Obrist,1,0,0.0,28.0,28,28,22.0,22,22,0.0,0,0,97.0,,3950,3950,3950,3950
1996,Randy Porter,1,0,0.0,23.0,23,23,22.0,22,22,0.0,0,0,97.0,,4075,4075,4075,4075
1996,Rick Beebe,1,0,0.0,19.0,19,19,22.0,22,22,0.0,0,0,97.0,,4200,4200,4200,4200
1996,Bob Keselowski,23,0,0.0,17.13,4,30,22.0,10,34,0.0,0,0,97.04,,124475,5412,12000,3950
1996,John Blewett III,1,0,0.0,20.0,20,20,22.0,22,22,0.0,0,0,97.0,,3950,3950,3950,3950
1996,Robbie Reiser,3,0,0.0,17.33,12,26,22.33,19,26,0.0,0,0,96.0,,12025,4008,4100,3925
1996,Charlie Cragan,9,0,0.0,22.33,10,33,22.33,14,35,0.0,0,0,96.0,,40600,4511,8350,3050
1996,Walker Evans,23,0,0.0,26.04,15,36,22.48,9,36,0.0,0,0,95.74,,118200,5139,7350,3475
1996,Bobby Gerhart,3,0,0.0,26.0,24,28,22.67,15,27,0.0,0,0,95.0,,11950,3983,4625,3550
1996,Kenny Allen,20,0,0.0,27.45,16,35,22.75,10,36,0.0,0,0,94.8,,97150,4858,5875,3675
1996,Lance Norick,22,0,0.0,21.95,14,40,22.91,9,36,0.0,0,0,94.36,,117525,5342,11450,3850
1996,Butch Gilliland,6,0,0.0,23.83,12,35,23.0,15,30,0.0,0,0,94.0,,28400,4733,8650,3350
1996,Mike Chase,7,0,0.0,23.29,9,31,23.29,13,33,0.0,0,0,93.14,,36250,5179,10200,3300
1996,T.J. Clark,16,0,0.0,24.94,13,38,23.38,12,34,0.0,0,0,92.88,,76950,4809,11550,3700
1996,"Kenny Irwin, Jr.",5,0,0.0,16.0,1,32,23.6,5,40,0.0,0,0,93.6,,29585,5917,9600,2950
1996,Andy Michner,1,0,0.0,31.0,31,31,24.0,24,24,0.0,0,0,91.0,,10400,10400,10400,10400
1996,Rick Johnson,8,0,0.0,22.88,13,36,24.25,15,38,0.0,0,0,90.25,,37850,4731,9600,3300
1996,Geoffrey Bodine,4,0,0.0,12.5,1,21,24.25,8,39,2.25,9,9,91.0,,25650,6413,9600,4150
1996,Randy Renfrow,7,0,0.0,15.29,5,32,24.71,12,35,0.0,0,0,88.86,,27425,3918,4450,3700
1996,Dave Smith,4,0,0.0,20.75,19,24,24.75,23,29,0.0,0,0,88.75,,17975,4494,6100,3850
1996,"Wally Dallenbach, Jr.",1,0,0.0,9.0,9,9,25.0,25,25,0.0,0,0,88.0,,3975,3975,3975,3975
1996,"Doug Thorpe, Jr.",1,0,0.0,28.0,28,28,25.0,25,25,0.0,0,0,88.0,,3650,3650,3650,3650
1996,Gary St. Amant,1,0,0.0,14.0,14,14,25.0,25,25,0.0,0,0,88.0,,4175,4175,4175,4175
1996,Andy Hillenburg,2,0,0.0,30.0,28,32,25.0,14,36,0.0,0,0,88.0,,8125,4063,4375,3750
1996,Wayne Grubb,2,0,0.0,20.5,13,28,25.0,18,32,0.0,0,0,88.0,,7900,3950,4150,3750
1996,Wayne Jacks,2,0,0.0,31.5,27,36,25.5,17,34,0.0,0,0,86.5,,4200,4200,4200,4200
1996,Steve Mendenhall,3,0,0.0,24.0,18,30,25.67,22,31,0.0,0,0,86.0,,11000,3667,3950,3200
1996,Joe Gaita,5,0,0.0,28.8,22,34,25.8,18,30,0.0,0,0,85.6,,19700,3940,4150,3675
1996,Ronnie Newman,1,0,0.0,35.0,35,35,26.0,26,26,0.0,0,0,85.0,,3900,3900,3900,3900
1996,Scott Lagasse,4,0,0.0,19.25,14,28,26.0,17,32,0.0,0,0,85.0,,25400,6350,9600,3800
1996,Monty Klein,1,0,0.0,27.0,27,27,26.0,26,26,0.0,0,0,85.0,,3650,3650,3650,3650
1996,Ernie Cope,4,0,0.0,19.5,17,23,26.25,19,31,0.0,0,0,84.25,,15575,3894,4100,3675
1996,Kevin Grubb,2,0,0.0,15.0,8,22,26.5,18,35,0.0,0,0,83.5,,7900,3950,4150,3750
1996,Lonnie Cox,12,0,0.0,30.17,23,33,26.67,18,35,0.0,0,0,83.0,,46350,3863,4400,3150
1996,Kevin Harvick,4,0,0.0,15.5,7,21,26.75,11,35,0.0,0,0,82.75,,14800,3700,4500,2950
1996,Kelly Denton,2,0,0.0,7.5,7,8,27.0,18,36,0.0,0,0,82.0,,7900,3950,4150,3750
1996,Johnny Chapman,4,0,0.0,20.5,8,30,27.5,23,32,0.0,0,0,80.5,,15600,3900,4100,3725
1996,Mike Colabucci,2,0,0.0,22.5,20,25,27.5,27,28,0.0,0,0,80.5,,7725,3863,3925,3800
1996,Gary Lloyd,3,0,0.0,26.33,22,31,27.67,25,29,0.0,0,0,80.0,,11050,3683,3925,3350
1996,Jerry Robertson,2,0,0.0,23.0,10,36,28.0,20,36,0.0,0,0,79.0,,7725,3863,4575,3150
1996,Bobby Hamilton,2,0,0.0,9.0,1,17,28.0,25,31,58.0,116,116,79.0,,8900,4450,4975,3925
1996,Kenny Hendrick,4,0,0.0,22.0,9,39,28.0,23,35,0.0,0,0,79.0,,22050,5513,11250,3150
1996,Randy Tolsma,1,0,0.0,16.0,16,16,29.0,29,29,0.0,0,0,76.0,,3450,3450,3450,3450
1996,Greg Marlowe,1,0,0.0,26.0,26,26,29.0,29,29,0.0,0,0,76.0,,3825,3825,3825,3825
1996,Randy MacDonald,1,0,0.0,32.0,32,32,30.0,30,30,0.0,0,0,73.0,,3800,3800,3800,3800
1996,Mark Mountanos,1,0,0.0,30.0,30,30,30.0,30,30,0.0,0,0,73.0,,3850,3850,3850,3850
1996,A.J. Foyt,2,0,0.0,26.5,21,32,30.5,28,33,0.0,0,0,71.5,,13150,6575,10000,3150
1996,Mike Hurlbert,12,0,0.0,31.75,26,35,30.58,25,34,0.0,0,0,71.25,,46350,3863,4675,3100
1996,Bill Venturini,1,0,0.0,34.0,34,34,31.0,31,31,0.0,0,0,70.0,,3825,3825,3825,3825
1996,Bob Strait,1,0,0.0,33.0,33,33,31.0,31,31,0.0,0,0,70.0,,5750,5750,5750,5750
1996,Mark Day,1,0,0.0,23.0,23,23,31.0,31,31,0.0,0,0,70.0,,3700,3700,3700,3700
1996,Bob Schacht,1,0,0.0,29.0,29,29,32.0,32,32,0.0,0,0,67.0,,3825,3825,3825,3825
1996,Casey Atwood,1,0,0.0,25.0,25,25,32.0,32,32,0.0,0,0,67.0,,3700,3700,3700,3700
1996,Curtis Markham,1,0,0.0,12.0,12,12,32.0,32,32,0.0,0,0,67.0,,3750,3750,3750,3750
1996,Jimmy Davis,1,0,0.0,32.0,32,32,33.0,33,33,0.0,0,0,64.0,,3100,3100,3100,3100
1996,Marc Robe,1,0,0.0,34.0,34,34,33.0,33,33,0.0,0,0,64.0,,3850,3850,3850,3850
1996,Bobby Labonte,1,0,0.0,24.0,24,24,34.0,34,34,0.0,0,0,61.0,,3150,3150,3150,3150
1996,David Green,1,0,0.0,2.0,2,2,34.0,34,34,0.0,0,0,61.0,,3700,3700,3700,3700
1996,Perry Tripp,1,0,0.0,35.0,35,35,35.0,35,35,0.0,0,0,58.0,,3800,3800,3800,3800
1996,Rick Markle,1,0,0.0,25.0,25,25,35.0,35,35,0.0,0,0,58.0,,4750,4750,4750,4750
1997,Mike McLaughlin,1,0,0.0,11.0,11,11,5.0,5,5,0.0,0,0,155.0,,10675,10675,10675,10675
1997,Bobby Hamilton,2,0,0.0,15.0,14,16,5.5,5,6,0.0,0,0,152.5,,20700,10350,10500,10200
1997,Jack Sprague,26,3,0.11538,7.42,1,33,6.27,1,31,38.62,1004,177,152.65,,525718,20220,55075,6750
1997,Ted Christopher,1,0,0.0,19.0,19,19,7.0,7,7,0.0,0,0,146.0,,7225,7225,7225,7225
1997,Rich Bickle,26,3,0.11538,7.5,1,25,8.73,1,26,24.23,630,204,143.73,,349213,13431,31875,6300
