Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2022,2,Las Vegas,4.0,5.0,17.0,Ryan Preece,United Rentals (David Gilliland),Ford,134.0,running,3.0,34.0,0.0
2022,2,Las Vegas,5.0,8.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,134.0,running,7.0,46.0,0.0
2022,2,Las Vegas,6.0,15.0,25.0,Matt DiBenedetto,Rackley Roofing / WAR Shocks (Rackley W.A.R.),Chevrolet,134.0,running,0.0,31.0,0.0
2022,2,Las Vegas,7.0,7.0,88.0,Matt Crafton,Slim Jim / Menards (Duke Thorson),Toyota,134.0,running,0.0,39.0,0.0
2022,2,Las Vegas,8.0,32.0,32.0,Bret Holmes,Holmes ll Excavation (Stacy Holmes),Chevrolet,134.0,running,0.0,29.0,0.0
2022,2,Las Vegas,9.0,18.0,22.0,Austin Wayne Self,AM Technical Solutions (Tim Self),Chevrolet,134.0,running,0.0,28.0,0.0
2022,2,Las Vegas,10.0,10.0,66.0,Ty Majeski,T Sport (Duke Thorson),Toyota,134.0,running,0.0,37.0,0.0
2022,2,Las Vegas,11.0,29.0,40.0,Dean Thompson,Worldwide Express (Al Niece),Chevrolet,134.0,running,0.0,26.0,0.0
2022,2,Las Vegas,12.0,21.0,30.0,Tate Fogleman,Rangeline Group (Steven Lane),Toyota,134.0,running,0.0,25.0,0.0
2022,2,Las Vegas,13.0,12.0,42.0,Carson Hocevar,Premier Security Solutions (Al Niece),Chevrolet,134.0,running,9.0,30.0,0.0
2022,2,Las Vegas,14.0,19.0,61.0,Chase Purdy,Bama Buggies (Shigeaki Hattori),Toyota,134.0,running,0.0,23.0,0.0
2022,2,Las Vegas,15.0,27.0,20.0,Matt Mills,J.F. Electric (Randy Young),Chevrolet,134.0,running,0.0,0.0,0.0
2022,2,Las Vegas,16.0,14.0,16.0,Tyler Ankrum,Liuna! (Shigeaki Hattori),Toyota,134.0,running,0.0,21.0,0.0
2022,2,Las Vegas,17.0,16.0,44.0,Kris Wright,iHeart Radio (Al Niece),Chevrolet,134.0,running,0.0,20.0,0.0
2022,2,Las Vegas,18.0,28.0,56.0,Timmy Hill,Hill Motorsports (Timmy Hill),Toyota,134.0,running,1.0,19.0,0.0
2022,2,Las Vegas,19.0,26.0,45.0,Lawless Alan,AutoParkIt.com (Al Niece),Chevrolet,134.0,running,0.0,18.0,0.0
2022,2,Las Vegas,20.0,36.0,33.0,Loris Hezemans,Reaume Brothers Racing (Josh Reaume),Toyota,134.0,running,0.0,17.0,0.0
2022,2,Las Vegas,21.0,23.0,62.0,Todd Bodine,Camping World (Chris Larsen),Toyota,134.0,running,0.0,16.0,0.0
2022,2,Las Vegas,22.0,33.0,46.0,Matt Jaskol,G2G Racing,Toyota,134.0,running,0.0,15.0,0.0
2022,2,Las Vegas,23.0,11.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,134.0,running,0.0,14.0,0.0
2022,2,Las Vegas,24.0,13.0,19.0,Derek Kraus,NAPA Auto Care (Bill McAnally),Chevrolet,134.0,running,0.0,14.0,0.0
2022,2,Las Vegas,25.0,1.0,4.0,John H. Nemechek,Mobil 1 (Kyle Busch),Toyota,134.0,running,23.0,22.0,0.0
2022,2,Las Vegas,26.0,34.0,3.0,Jordan Anderson,Dometic Outdoor (Jordan Anderson),Chevrolet,133.0,crash,0.0,11.0,0.0
2022,2,Las Vegas,27.0,35.0,12.0,Spencer Boyd,Hair Club (Randy Young),Chevrolet,132.0,crash,0.0,10.0,0.0
2022,2,Las Vegas,28.0,9.0,98.0,Christian Eckes,Curb Records (Mike Curb),Toyota,126.0,crash,4.0,12.0,0.0
2022,2,Las Vegas,29.0,31.0,43.0,Thad Moffitt,Clean Harbors (Josh Reaume),Chevrolet,114.0,running,0.0,8.0,0.0
2022,2,Las Vegas,30.0,25.0,2.0,Kaz Grala,Ruedebusch Development (Randy Young),Chevrolet,113.0,engine,0.0,7.0,0.0
2022,2,Las Vegas,31.0,4.0,99.0,Ben Rhodes,Duke Thorson,Toyota,103.0,crash,9.0,26.0,2.0
2022,2,Las Vegas,32.0,24.0,24.0,Jack Wood,Chevrolet Truck Month (Maury Gallagher),Chevrolet,71.0,crash,0.0,12.0,0.0
2022,2,Las Vegas,33.0,20.0,1.0,Hailie Deegan,Monster Energy (David Gilliland),Ford,44.0,crash,0.0,4.0,0.0
2022,2,Las Vegas,34.0,22.0,91.0,Colby Howard,Gates Hydraulics (Bill McAnally),Chevrolet,28.0,crash,0.0,3.0,0.0
2022,2,Las Vegas,35.0,30.0,9.0,Blaine Perkins,Raceline (Codie Rohrbaugh),Chevrolet,21.0,dvp,0.0,2.0,0.0
2022,2,Las Vegas,36.0,6.0,38.0,Zane Smith,Michael Roberts Construction (Bob Jenkins),Ford,134.0,disqualified,15.0,1.0,0.0
2022,3,Atlanta,1.0,19.0,51.0,Corey Heim,JBL (Kyle Busch),Toyota,135.0,running,22.0,40.0,5.0
2022,3,Atlanta,2.0,15.0,99.0,Ben Rhodes,Tenda (Duke Thorson),Toyota,135.0,running,9.0,35.0,0.0
2022,3,Atlanta,3.0,4.0,66.0,Ty Majeski,American Racing Wheels (Duke Thorson),Toyota,135.0,running,1.0,43.0,0.0
2022,3,Atlanta,4.0,1.0,18.0,Chandler Smith,Safelite (Kyle Busch),Toyota,135.0,running,21.0,45.0,0.0
2022,3,Atlanta,5.0,25.0,38.0,Zane Smith,Fr8Auctions.com (Bob Jenkins),Ford,135.0,running,0.0,32.0,0.0
2022,3,Atlanta,6.0,2.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,135.0,running,49.0,41.0,1.0
2022,3,Atlanta,7.0,11.0,17.0,Ryan Preece,United Rentals (David Gilliland),Ford,135.0,running,4.0,31.0,0.0
2022,3,Atlanta,8.0,9.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,135.0,running,0.0,37.0,0.0
2022,3,Atlanta,9.0,18.0,19.0,Derek Kraus,NAPA Autocare (Bill McAnally),Chevrolet,135.0,running,0.0,36.0,0.0
2022,3,Atlanta,10.0,7.0,22.0,Austin Wayne Self,AM Technical Solutions (Tim Self),Chevrolet,135.0,running,0.0,27.0,0.0
2022,3,Atlanta,11.0,10.0,16.0,Tyler Ankrum,Liuna (Shigeaki Hattori),Toyota,135.0,running,0.0,33.0,0.0
2022,3,Atlanta,12.0,8.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,135.0,running,14.0,34.0,0.0
2022,3,Atlanta,13.0,22.0,24.0,Jack Wood,Chevrolet Truck Month (Maury Gallagher),Chevrolet,135.0,running,0.0,24.0,0.0
2022,3,Atlanta,14.0,20.0,61.0,Chase Purdy,"David S. Gray ""Found Love"" (Shigeaki Hattori)",Toyota,135.0,running,0.0,23.0,0.0
2022,3,Atlanta,15.0,34.0,2.0,Jesse Little,Sim Seats (Randy Young),Chevrolet,135.0,running,0.0,22.0,0.0
2022,3,Atlanta,16.0,16.0,98.0,Christian Eckes,Curb Records (Mike Curb),Toyota,135.0,running,3.0,35.0,0.0
2022,3,Atlanta,17.0,29.0,33.0,Chris Hacker,Dal Dirt (Josh Reaume),Toyota,135.0,running,0.0,20.0,0.0
2022,3,Atlanta,18.0,33.0,3.0,Jordan Anderson,Easy Care / Bommarito.com (Jordan Anderson),Chevrolet,135.0,running,0.0,19.0,0.0
2022,3,Atlanta,19.0,31.0,46.0,Matt Jaskol,AutoParts4Less.com (G2G Racing),Toyota,135.0,running,0.0,18.0,0.0
2022,3,Atlanta,20.0,30.0,12.0,Spencer Boyd,Rimtyme (Randy Young),Chevrolet,134.0,running,0.0,17.0,0.0
2022,3,Atlanta,21.0,21.0,44.0,Kris Wright,F.N.B. Corporation (Al Niece),Chevrolet,134.0,running,0.0,16.0,0.0
2022,3,Atlanta,22.0,23.0,56.0,Timmy Hill,Units Storage (Timmy Hill),Toyota,134.0,running,0.0,15.0,0.0
2022,3,Atlanta,23.0,36.0,41.0,Ross Chastain,Eat Florida Watermelon (Al Niece),Chevrolet,133.0,tire,0.0,0.0,0.0
2022,3,Atlanta,24.0,12.0,4.0,John H. Nemechek,Pye-Barker Fire & Safety (Kyle Busch),Toyota,133.0,running,11.0,25.0,1.0
2022,3,Atlanta,25.0,3.0,88.0,Matt Crafton,Black Label Bacon / Menards (Duke Thorson),Toyota,133.0,running,1.0,23.0,0.0
2022,3,Atlanta,26.0,26.0,91.0,Colby Howard,Gates Hydraulics (Bill McAnally),Chevrolet,133.0,running,0.0,11.0,0.0
2022,3,Atlanta,27.0,5.0,42.0,Carson Hocevar,Premier Security Solutions (Al Niece),Chevrolet,132.0,running,0.0,12.0,0.0
2022,3,Atlanta,28.0,35.0,47.0,Brennan Poole,LiftKits4Less.com (G2G Racing),Toyota,130.0,running,0.0,0.0,0.0
2022,3,Atlanta,29.0,32.0,9.0,Blaine Perkins,Raceline (Codie Rohrbaugh),Chevrolet,126.0,running,0.0,8.0,0.0
2022,3,Atlanta,30.0,6.0,25.0,Matt DiBenedetto,Rackley Roofing / WAR Shocks (Rackley W.A.R.),Chevrolet,123.0,running,0.0,7.0,0.0
2022,3,Atlanta,31.0,17.0,30.0,Tate Fogleman,Rangeline Group (Steven Lane),Toyota,91.0,crash,0.0,6.0,0.0
2022,3,Atlanta,32.0,28.0,43.0,Thad Moffitt,Clean Harbors (Josh Reaume),Chevrolet,79.0,engine,0.0,5.0,0.0
2022,3,Atlanta,33.0,24.0,45.0,Lawless Alan,AutoParkIt.com (Al Niece),Chevrolet,75.0,crash,0.0,4.0,0.0
2022,3,Atlanta,34.0,13.0,40.0,Dean Thompson,Worldwide Express (Al Niece),Chevrolet,68.0,crash,0.0,7.0,0.0
2022,3,Atlanta,35.0,14.0,20.0,Matt Mills,J.F. Electric (Randy Young),Chevrolet,52.0,suspension,0.0,0.0,0.0
2022,3,Atlanta,36.0,27.0,1.0,Hailie Deegan,Wastequip (David Gilliland),Ford,24.0,tire,0.0,1.0,0.0
2022,4,Austin,1.0,2.0,38.0,Zane Smith,Speedco (Bob Jenkins),Ford,46.0,running,11.0,60.0,7.0
2022,4,Austin,2.0,11.0,4.0,John H. Nemechek,Romco (Kyle Busch),Toyota,46.0,running,1.0,35.0,0.0
2022,4,Austin,3.0,5.0,51.0,Kyle Busch,Safelite Auto Glass (Kyle Busch),Toyota,46.0,running,31.0,0.0,0.0
2022,4,Austin,4.0,13.0,99.0,Ben Rhodes,Tenda (Duke Thorson),Toyota,46.0,running,0.0,50.0,0.0
2022,4,Austin,5.0,12.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,46.0,running,1.0,38.0,0.0
2022,4,Austin,6.0,8.0,98.0,Christian Eckes,T Sport / Curb Records (Mike Curb),Toyota,46.0,running,0.0,34.0,0.0
2022,4,Austin,7.0,10.0,16.0,Tyler Ankrum,Liuna (Shigeaki Hattori),Toyota,46.0,running,0.0,36.0,0.0
2022,4,Austin,8.0,6.0,42.0,Carson Hocevar,Plains Capital Bank / MG Machinery (Al Niece),Chevrolet,46.0,running,0.0,32.0,0.0
2022,4,Austin,9.0,7.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,46.0,running,0.0,41.0,0.0
2022,4,Austin,10.0,16.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,46.0,running,0.0,27.0,0.0
2022,4,Austin,11.0,24.0,45.0,Lawless Alan,AitoParkIt.com (Al Niece),Chevrolet,46.0,running,0.0,26.0,0.0
2022,4,Austin,12.0,14.0,19.0,Derek Kraus,NAPA Power Premium Plus (Bill McAnally),Chevrolet,46.0,running,0.0,40.0,0.0
2022,4,Austin,13.0,20.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Toyota,46.0,running,0.0,24.0,0.0
2022,4,Austin,14.0,18.0,2.0,Kaz Grala,Randco Industries (Randy Young),Chevrolet,46.0,running,0.0,23.0,0.0
2022,4,Austin,15.0,17.0,44.0,Kris Wright,F.N.B. Corporation (Al Niece),Chevrolet,46.0,running,0.0,22.0,0.0
2022,4,Austin,16.0,22.0,61.0,Chase Purdy,Bama Buggies (Shigeaki Hattori),Toyota,46.0,running,0.0,21.0,0.0
2022,4,Austin,17.0,28.0,15.0,Tanner Gray,Ford Performance (David Gilliland),Ford,46.0,running,0.0,20.0,0.0
2022,4,Austin,18.0,31.0,30.0,Tate Fogleman,Rangeline Group (Steven Lane),Toyota,46.0,running,0.0,19.0,0.0
2022,4,Austin,19.0,4.0,75.0,Parker Kligerman,Food Country USA (Charlie Henderson),Chevrolet,46.0,running,1.0,20.0,0.0
2022,4,Austin,20.0,32.0,43.0,Brad Perez,GreenTech Energy (Josh Reaume),Toyota,46.0,running,0.0,17.0,0.0
2022,4,Austin,21.0,34.0,33.0,Will Rodgers,Levrack (Josh Reaume),Toyota,46.0,running,0.0,0.0,0.0
2022,4,Austin,22.0,25.0,56.0,Timmy Hill,Hill Motorsports (Timmy Hill),Toyota,46.0,running,0.0,21.0,0.0
2022,4,Austin,23.0,30.0,12.0,Spencer Boyd,Derm Dude (Randy Young),Chevrolet,46.0,running,0.0,14.0,0.0
2022,4,Austin,24.0,26.0,91.0,Colby Howard,Gates Hydraulics (Bill McAnally),Chevrolet,46.0,running,0.0,13.0,0.0
2022,4,Austin,25.0,3.0,7.0,Alex Bowman,HendrickCars.com (Spire Motorsports),Chevrolet,46.0,running,1.0,0.0,0.0
2022,4,Austin,26.0,9.0,17.0,Taylor Gray,Ford Performance (David Gilliland),Ford,46.0,running,0.0,11.0,0.0
2022,4,Austin,27.0,15.0,22.0,Austin Wayne Self,AM Technical Solutions (Tim Self),Chevrolet,45.0,running,0.0,10.0,0.0
2022,4,Austin,28.0,21.0,37.0,Logan Bearden,Bearden Automotive (Tim Self),Chevrolet,42.0,fuel pump,0.0,9.0,0.0
2022,4,Austin,29.0,33.0,40.0,Dean Thompson,Worldwide Express (Al Niece),Chevrolet,40.0,running,0.0,8.0,0.0
2022,4,Austin,30.0,19.0,66.0,Ty Majeski,American Racing Wheels (Duke Thorson),Toyota,39.0,running,0.0,7.0,0.0
2022,4,Austin,31.0,36.0,25.0,Matt DiBenedetto,Rackley Roofing / WAR Shocks (Rackley W.A.R.),Chevrolet,32.0,rear gear,0.0,16.0,0.0
2022,4,Austin,32.0,27.0,24.0,Jack Wood,Chevrolet Truck Month (Maury Gallagher),Chevrolet,31.0,dvp,0.0,5.0,0.0
2022,4,Austin,33.0,35.0,46.0,Matt Jaskol,AutoParts4Less.com (G2G Racing),Toyota,30.0,electrical,0.0,4.0,0.0
2022,4,Austin,34.0,23.0,1.0,Hailie Deegan,Monster Energy (David Gilliland),Ford,29.0,crash,0.0,3.0,0.0
2022,4,Austin,35.0,29.0,9.0,Blaine Perkins,Raceline (Codie Rohrbaugh),Chevrolet,3.0,transmission,0.0,2.0,0.0
2022,4,Austin,36.0,1.0,20.0,Sheldon Creed,Wiley X (Randy Young),Chevrolet,1.0,drivetrain,0.0,0.0,0.0
2022,5,Martinsville,1.0,32.0,7.0,William Byron,HendrickCars.com (Spire Motorsports),Chevrolet,200.0,running,94.0,0.0,0.0
2022,5,Martinsville,2.0,36.0,13.0,Johnny Sauter,Protect The Harvest (Duke Thorson),Toyota,200.0,running,0.0,35.0,0.0
2022,5,Martinsville,3.0,2.0,51.0,Kyle Busch,JBL (Kyle Busch),Toyota,200.0,running,1.0,0.0,0.0
2022,5,Martinsville,4.0,5.0,4.0,John H. Nemechek,Mobil 1 (Kyle Busch),Toyota,200.0,running,0.0,46.0,0.0
2022,5,Martinsville,5.0,3.0,99.0,Ben Rhodes,Tenda (Duke Thorson),Toyota,200.0,running,47.0,50.0,1.0
2022,5,Martinsville,6.0,4.0,18.0,Chandler Smith,Safelite Auto Glass (Kyle Busch),Toyota,200.0,running,2.0,31.0,0.0
2022,5,Martinsville,7.0,11.0,88.0,Matt Crafton,Richmond Water Heaters / Menards (Duke Thorson),Toyota,200.0,running,0.0,30.0,0.0
2022,5,Martinsville,8.0,12.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,200.0,running,0.0,37.0,0.0
2022,5,Martinsville,9.0,1.0,38.0,Zane Smith,Michael Roberts Construction (Bob Jenkins),Ford,200.0,running,55.0,45.0,1.0
2022,5,Martinsville,10.0,8.0,16.0,Tyler Ankrum,Liuna (Shigeaki Hattori),Toyota,200.0,running,0.0,28.0,0.0
2022,5,Martinsville,11.0,16.0,66.0,Ty Majeski,American Racing Wheels (Duke Thorson),Toyota,200.0,running,0.0,31.0,0.0
2022,5,Martinsville,12.0,7.0,98.0,Christian Eckes,T Sport / Curb Records (Mike Curb),Toyota,200.0,running,0.0,39.0,0.0
2022,5,Martinsville,13.0,6.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,200.0,running,0.0,33.0,0.0
2022,5,Martinsville,14.0,10.0,19.0,Derek Kraus,NAPA Auto Care (Bill McAnally),Chevrolet,200.0,running,0.0,27.0,0.0
2022,5,Martinsville,15.0,23.0,25.0,Matt DiBenedetto,Rackley Roofing / WAR Shocks (Rackley W.A.R.),Chevrolet,200.0,running,0.0,26.0,0.0
2022,5,Martinsville,16.0,18.0,75.0,Parker Kligerman,Food Country USA (Charlie Henderson),Chevrolet,200.0,running,0.0,24.0,0.0
2022,5,Martinsville,17.0,9.0,42.0,Carson Hocevar,Premier Security Solutions (Al Niece),Chevrolet,200.0,running,1.0,28.0,0.0
2022,5,Martinsville,18.0,26.0,91.0,Colby Howard,Gates Hydraulics (Bill McAnally),Chevrolet,200.0,running,0.0,19.0,0.0
2022,5,Martinsville,19.0,31.0,1.0,Hailie Deegan,Wastequip (David Gilliland),Ford,200.0,running,0.0,18.0,0.0
2022,5,Martinsville,20.0,15.0,45.0,Lawless Alan,AutoParkIt.com (Al Niece),Chevrolet,200.0,running,0.0,17.0,0.0
2022,5,Martinsville,21.0,13.0,15.0,Tanner Gray,Black's Tire (David Gilliland),Ford,200.0,running,0.0,19.0,0.0
2022,5,Martinsville,22.0,21.0,30.0,Tate Fogleman,Rangeline Group (Steven Lane),Toyota,200.0,running,0.0,15.0,0.0
2022,5,Martinsville,23.0,20.0,56.0,Timmy Hill,Hill Motorsports (Timmy Hill),Toyota,200.0,running,0.0,14.0,0.0
2022,5,Martinsville,24.0,35.0,32.0,Bret Holmes,Holmes ll Excavation (Stacy Holmes),Chevrolet,199.0,running,0.0,13.0,0.0
2022,5,Martinsville,25.0,27.0,33.0,Chase Janes,Butler Built (Josh Reaume),Chevrolet,199.0,running,0.0,12.0,0.0
2022,5,Martinsville,26.0,19.0,17.0,Taylor Gray,Ford Performance (David Gilliland),Ford,198.0,running,0.0,12.0,0.0
2022,5,Martinsville,27.0,25.0,2.0,Jesse Little,Skuttle Tight (Randy Young),Chevrolet,198.0,running,0.0,10.0,0.0
2022,5,Martinsville,28.0,30.0,43.0,Blake Lothian,The Texas Lawbook (Josh Reaume),Toyota,198.0,running,0.0,9.0,0.0
2022,5,Martinsville,29.0,17.0,61.0,Chase Purdy,Bama Buggies (Shigeaki Hattori),Toyota,197.0,running,0.0,10.0,0.0
2022,5,Martinsville,30.0,14.0,44.0,Kris Wright,F.N.B. Corporation (Al Niece),Chevrolet,195.0,running,0.0,7.0,0.0
2022,5,Martinsville,31.0,22.0,22.0,Austin Wayne Self,Go Texan / AM Technical Solutions (Tim Self),Chevrolet,157.0,brakes,0.0,6.0,0.0
2022,5,Martinsville,32.0,33.0,20.0,Dillon Steuer,Randco Industries (Randy Young),Chevrolet,122.0,crash,0.0,5.0,0.0
2022,5,Martinsville,33.0,24.0,12.0,Spencer Boyd,Rimtyme (Randy Young),Chevrolet,119.0,electrical,0.0,4.0,0.0
2022,5,Martinsville,34.0,34.0,46.0,Kaden Honeycutt,G2G Racing,Toyota,107.0,crash,0.0,3.0,0.0
2022,5,Martinsville,35.0,29.0,24.0,Jack Wood,chevyliners.com (Maury Gallagher),Chevrolet,26.0,crash,0.0,2.0,0.0
2022,5,Martinsville,36.0,28.0,40.0,Dean Thompson,Worldwide Express (Al Niece),Chevrolet,13.0,electrical,0.0,1.0,0.0
2022,6,Bristol (Dirt),1.0,2.0,99.0,Ben Rhodes,Tenda (Duke Thorson),Toyota,150.0,running,95.0,60.0,7.0
2022,6,Bristol (Dirt),2.0,6.0,42.0,Carson Hocevar,Premier Security Solutions (Al Niece),Chevrolet,150.0,running,55.0,40.0,0.0
2022,6,Bristol (Dirt),3.0,18.0,4.0,John H. Nemechek,Mobil 1 (Kyle Busch),Toyota,150.0,running,0.0,42.0,0.0
2022,6,Bristol (Dirt),4.0,4.0,75.0,Parker Kligerman,Food Country USA / Bounty (Charlie Henderson),Chevrolet,150.0,running,0.0,45.0,0.0
2022,6,Bristol (Dirt),5.0,19.0,98.0,Christian Eckes,T Sport / Curb Records (Mike Curb),Toyota,150.0,running,0.0,32.0,0.0
2022,6,Bristol (Dirt),6.0,1.0,54.0,Joey Logano,Planet Fitness (David Gilliland),Ford,150.0,running,0.0,0.0,0.0
2022,6,Bristol (Dirt),7.0,7.0,7.0,Chase Elliott,HendrickCars.com (Spire Motorsports),Chevrolet,150.0,running,0.0,0.0,0.0
2022,6,Bristol (Dirt),8.0,16.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,150.0,running,0.0,29.0,0.0
2022,6,Bristol (Dirt),9.0,14.0,88.0,Matt Crafton,Great Lakes Flooring / Menards (Duke Thorson),Toyota,150.0,running,0.0,31.0,0.0
2022,6,Bristol (Dirt),10.0,17.0,38.0,Zane Smith,Speedco (Bob Jenkins),Ford,150.0,running,0.0,27.0,0.0
2022,6,Bristol (Dirt),11.0,3.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,150.0,running,0.0,34.0,0.0
2022,6,Bristol (Dirt),12.0,12.0,91.0,Colby Howard,Gates Hydraulics (Bill McAnally),Chevrolet,150.0,running,0.0,25.0,0.0
