Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
2010,1,Daytona,28.0,13.0,14.0,Rick Crawford,Lilly Trucking of Virginia (Tom Mitchell),Ford,37.0,12275.0,electrical,0.0,79.0
2010,1,Daytona,29.0,4.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,32.0,12175.0,crash,0.0,76.0
2010,1,Daytona,30.0,21.0,21.0,Donny Lia,ASI Limited / GunBroker.com (Steve Urvan),Dodge,31.0,11325.0,crash,0.0,73.0
2010,1,Daytona,31.0,18.0,15.0,Ted Musgrave,Hope for Haiti (Billy Ballew),Toyota,29.0,10775.0,crash,0.0,70.0
2010,1,Daytona,32.0,33.0,48.0,Bryan Silas,Rockingham Speedway (Andy Hillenburg),Chevrolet,18.0,9725.0,clutch,0.0,67.0
2010,1,Daytona,33.0,26.0,49.0,Chad McCumbee,FT-11 Degreaser / Polar Bear 150 (Andy Hillenburg),Chevrolet,9.0,9675.0,ignition,0.0,64.0
2010,1,Daytona,34.0,28.0,10.0,Jennifer Jo Cobb,DriverBoutique.com (Jennifer Jo Cobb),Ford,1.0,9620.0,crash,0.0,61.0
2010,1,Daytona,35.0,10.0,13.0,Johnny Sauter,ThorSport Racing (Mike Curb),Chevrolet,0.0,9570.0,crash,0.0,58.0
2010,1,Daytona,36.0,23.0,98.0,Landon Cassill,EasyToInstall.com (Duke Thorson),Chevrolet,0.0,9485.0,crash,0.0,55.0
2010,2,Atlanta,1.0,4.0,2.0,Kevin Harvick,E-Z-Go (Kevin Harvick),Chevrolet,130.0,42565.0,running,100.0,195.0
2010,2,Atlanta,2.0,2.0,18.0,Kyle Busch,Toyota Tundra (Kyle Busch),Toyota,130.0,32055.0,running,15.0,175.0
2010,2,Atlanta,3.0,7.0,51.0,Aric Almirola,AKawareness.com / Graceway Pharmaceuticals (Billy Ballew),Toyota,130.0,27500.0,running,0.0,165.0
2010,2,Atlanta,4.0,6.0,15.0,Steve Wallace,Red Top Collector Car Auction (Billy Ballew),Toyota,130.0,14065.0,running,3.0,165.0
2010,2,Atlanta,5.0,10.0,30.0,Todd Bodine,The Night Train (Germain Racing),Toyota,130.0,14590.0,running,1.0,160.0
2010,2,Atlanta,6.0,12.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,130.0,12640.0,running,0.0,150.0
2010,2,Atlanta,7.0,30.0,17.0,Timothy Peters,K&N Filters (Tom DeLoach),Toyota,130.0,13120.0,running,0.0,146.0
2010,2,Atlanta,8.0,9.0,13.0,Johnny Sauter,EasyToInstall.com / Tim McGraw / Curb Records (Mike Curb),Chevrolet,130.0,14020.0,running,0.0,142.0
2010,2,Atlanta,9.0,24.0,14.0,Rick Crawford,Circle Bar Truck Corral (Tom Mitchell),Ford,130.0,11890.0,running,0.0,138.0
2010,2,Atlanta,10.0,5.0,3.0,Austin Dillon,Bass Pro Shops / Tracker Boats (Richard Childress),Chevrolet,130.0,13740.0,running,0.0,134.0
2010,2,Atlanta,11.0,14.0,23.0,Jason White,GunBroker.com (Steve Urvan),Dodge,130.0,11365.0,running,0.0,130.0
2010,2,Atlanta,12.0,21.0,90.0,Brad Sweet,Great Clips (Doug Stringer),Toyota,130.0,8915.0,running,0.0,127.0
2010,2,Atlanta,13.0,11.0,56.0,Tayler Malsam,Toyota Tundra / One Eighty (Kyle Busch),Toyota,130.0,11065.0,running,0.0,124.0
2010,2,Atlanta,14.0,17.0,5.0,Mike Skinner,International Trucks / Monaco RV (Randy Moss),Toyota,130.0,10965.0,running,0.0,121.0
2010,2,Atlanta,15.0,15.0,81.0,David Starr,Zachry (Randy Moss),Toyota,130.0,11915.0,running,0.0,118.0
2010,2,Atlanta,16.0,16.0,7.0,Donny Lia,Hilton Garden Inn (Ken Smith),Chevrolet,129.0,10765.0,running,0.0,115.0
2010,2,Atlanta,17.0,13.0,84.0,Chris Fontaine,Glenden Enterprises (Chris Fontaine),Chevrolet,129.0,8460.0,running,0.0,112.0
2010,2,Atlanta,18.0,28.0,39.0,Ryan Sieg,Waste Pro (Rod Sieg),Chevrolet,129.0,10585.0,running,0.0,109.0
2010,2,Atlanta,19.0,18.0,60.0,Stacy Compton,SafeAuto Insurance / Wyler.com (Jeff Wyler),Toyota,129.0,10535.0,running,0.0,106.0
2010,2,Atlanta,20.0,22.0,7.0,Justin Lofton,visitPIT.com (Tom DeLoach),Toyota,128.0,10985.0,running,0.0,103.0
2010,2,Atlanta,21.0,31.0,10.0,Jennifer Jo Cobb,JJC Racing (Jennifer Jo Cobb),Ford,127.0,10435.0,running,0.0,100.0
2010,2,Atlanta,22.0,25.0,12.0,Mario Gosselin,TireMonkey.com / James Carter Attorney (Mario Gosselin),Chevrolet,127.0,10385.0,running,0.0,97.0
2010,2,Atlanta,23.0,32.0,47.0,Brett Butler,Fuel Doctor (Rick Ware),Chevrolet,126.0,10335.0,running,0.0,94.0
2010,2,Atlanta,24.0,36.0,6.0,Donnie Neuenberger,E-Z Slider Cylinder Liners (Rick Ware),Chevrolet,122.0,8060.0,running,0.0,91.0
2010,2,Atlanta,25.0,34.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,113.0,9035.0,clutch,0.0,88.0
2010,2,Atlanta,26.0,8.0,95.0,Geoffrey Bodine,"Bo-Dyn Bobsled Project ""Olympic Gold"" (Danny Gill)",Dodge,106.0,7985.0,rear gear,0.0,85.0
2010,2,Atlanta,27.0,3.0,88.0,Matt Crafton,Australian Gold / Menards (Duke Thorson),Chevrolet,95.0,9310.0,running,10.0,87.0
2010,2,Atlanta,28.0,20.0,93.0,Shane Sieg,S&W Services (Rod Sieg),Chevrolet,75.0,7935.0,crash,0.0,79.0
2010,2,Atlanta,29.0,19.0,46.0,Dennis Setzer,Dixie Home Crafters (Danny Gill),Dodge,60.0,7910.0,handling,0.0,76.0
2010,2,Atlanta,30.0,27.0,76.0,Ryan Hackett,Kentucky Steel Buildings (Ray Hackett),Ford,42.0,8385.0,clutch,0.0,73.0
2010,2,Atlanta,31.0,35.0,48.0,"Tim Bainey, Jr.",DelGrosso (Andy Hillenburg),Chevrolet,36.0,7860.0,power steering,0.0,70.0
2010,2,Atlanta,32.0,33.0,21.0,Butch Miller,ASI Limited (Steve Urvan),Dodge,35.0,7835.0,rear gear,0.0,67.0
2010,2,Atlanta,33.0,23.0,85.0,Brent Raymer,Ford. Drive one. (Brent Raymer),Ford,34.0,7810.0,ignition,0.0,64.0
2010,2,Atlanta,34.0,1.0,33.0,"Ron Hornaday, Jr.",Longhorn Smokeless Tobacco (Kevin Harvick),Chevrolet,22.0,10860.0,crash,1.0,66.0
2010,2,Atlanta,35.0,26.0,49.0,Chad McCumbee,75000000.com (Andy Hillenburg),Chevrolet,13.0,7730.0,power steering,0.0,58.0
2010,2,Atlanta,36.0,29.0,89.0,Mike Harmon,Marriott / Shula's 347 Grill (Chris Lafferty),Ford,9.0,7694.0,transmission,0.0,55.0
2010,3,Martinsville,1.0,1.0,2.0,Kevin Harvick,Kroger / Tide (Kevin Harvick),Chevrolet,250.0,36300.0,running,187.0,195.0
2010,3,Martinsville,2.0,31.0,33.0,"Ron Hornaday, Jr.",Longhorn Smokeless Tobacco (Kevin Harvick),Chevrolet,250.0,25490.0,running,9.0,175.0
2010,3,Martinsville,3.0,32.0,18.0,Brian Ickler,Toyota Tundra / Slurpee (Kyle Busch),Toyota,250.0,21785.0,running,0.0,165.0
2010,3,Martinsville,4.0,5.0,17.0,Timothy Peters,Red Horse Racing / Strutmasters.com (Tom DeLoach),Toyota,250.0,16750.0,running,39.0,165.0
2010,3,Martinsville,5.0,9.0,15.0,"Johnny Benson, Jr.",Red Top Collector Car Auction (Billy Ballew),Toyota,250.0,12925.0,running,0.0,155.0
2010,3,Martinsville,6.0,2.0,51.0,Aric Almirola,Graceway Pharmaceuticals / AKawareness.com (Billy Ballew),Toyota,250.0,11625.0,running,0.0,150.0
2010,3,Martinsville,7.0,3.0,88.0,Matt Crafton,Australian Gold / Menards (Duke Thorson),Chevrolet,250.0,11475.0,running,0.0,146.0
2010,3,Martinsville,8.0,26.0,9.0,Max Papis,GEICO (Germain Racing),Toyota,250.0,9175.0,running,0.0,142.0
2010,3,Martinsville,9.0,23.0,12.0,Mario Gosselin,TireMonkey.com / James Carter Attorney (Mario Gosselin),Chevrolet,250.0,11375.0,running,0.0,138.0
2010,3,Martinsville,10.0,12.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,250.0,12275.0,running,0.0,134.0
2010,3,Martinsville,11.0,22.0,21.0,Chris Eggleston,H2O Fire Protection / Leary Racing Products (Steve Urvan),Chevrolet,250.0,11275.0,running,0.0,130.0
2010,3,Martinsville,12.0,21.0,48.0,Hermie Sadler,The Hermie and Elliott Sadler Foundation (Andy Hillenburg),Chevrolet,250.0,11150.0,running,0.0,127.0
2010,3,Martinsville,13.0,11.0,60.0,Narain Karthikeyan,SafeAuto Insurance / Wyler.com (Jeff Wyler),Chevrolet,250.0,11100.0,running,0.0,124.0
2010,3,Martinsville,14.0,8.0,56.0,Tayler Malsam,One Eighty / Toyota Tundra (Kyle Busch),Toyota,250.0,11050.0,running,0.0,121.0
2010,3,Martinsville,15.0,7.0,13.0,Johnny Sauter,Curb Records / Sealmster / Try13.com (Mike Curb),Chevrolet,250.0,11825.0,running,0.0,118.0
2010,3,Martinsville,16.0,19.0,3.0,Austin Dillon,Bass Pro Shops / Tracker Boats (Richard Childress),Chevrolet,249.0,11900.0,running,0.0,115.0
2010,3,Martinsville,17.0,35.0,6.0,D.J. Kennington,Northern Provincial Pipelines Ltd. (Rick Ware),Chevrolet,248.0,8800.0,running,0.0,112.0
2010,3,Martinsville,18.0,13.0,81.0,David Starr,Zachry (Randy Moss),Toyota,246.0,10800.0,running,0.0,109.0
2010,3,Martinsville,19.0,10.0,14.0,Rick Crawford,Circle Bar Truck Corral (Tom Mitchell),Ford,246.0,10750.0,running,0.0,106.0
2010,3,Martinsville,20.0,15.0,7.0,"Tony Jackson, Jr.",ASI Limited (Ken Smith),Chevrolet,245.0,11175.0,running,0.0,103.0
2010,3,Martinsville,21.0,33.0,46.0,Clay Greenfield,Team Gill Racing / Race22.com (Danny Gill),Dodge,242.0,8400.0,electrical,0.0,100.0
2010,3,Martinsville,22.0,24.0,85.0,Brent Raymer,Ford. Drive one. / BrentRaymer.com (Brent Raymer),Ford,239.0,10625.0,running,0.0,97.0
2010,3,Martinsville,23.0,18.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,238.0,10600.0,running,0.0,94.0
2010,3,Martinsville,24.0,25.0,39.0,Ryan Sieg,S&W Services (Rod Sieg),Chevrolet,237.0,10550.0,running,0.0,91.0
2010,3,Martinsville,25.0,20.0,47.0,Brett Butler,FuelDoctorUSA.com (Rick Ware),Chevrolet,236.0,9225.0,electrical,0.0,88.0
2010,3,Martinsville,26.0,14.0,10.0,Jennifer Jo Cobb,DrivenMale.com / DriverBoutique.com (Jennifer Jo Cobb),Ford,234.0,9175.0,electrical,0.0,85.0
2010,3,Martinsville,27.0,4.0,5.0,Mike Skinner,International Trucks / Monaco RV (Randy Moss),Toyota,226.0,8500.0,running,15.0,87.0
2010,3,Martinsville,28.0,29.0,52.0,Ken Schrader,Federated Auto Parts (Ken Schrader),Chevrolet,211.0,8125.0,engine,0.0,79.0
2010,3,Martinsville,29.0,17.0,23.0,Jason White,GunBroker.com (Steve Urvan),Dodge,206.0,8075.0,running,0.0,76.0
2010,3,Martinsville,30.0,6.0,30.0,Todd Bodine,Germain.com (Germain Racing),Toyota,173.0,8550.0,overheating,0.0,73.0
2010,3,Martinsville,31.0,16.0,7.0,Justin Lofton,visitPIT.com (Tom DeLoach),Toyota,168.0,7605.0,running,0.0,70.0
2010,3,Martinsville,32.0,28.0,76.0,"Brian Johnson, Jr.",SuperSeal Construction Products (Ray Hackett),Ford,106.0,7575.0,crash,0.0,67.0
2010,3,Martinsville,33.0,30.0,89.0,Chris Lafferty,Lafferty Performance / Blue Ox (Chris Lafferty),Chevrolet,104.0,7550.0,brakes,0.0,64.0
2010,3,Martinsville,34.0,34.0,95.0,Lance Fenton,Team Gill Racing / Piedmont Peterbilt (Danny Gill),Dodge,98.0,7525.0,crash,0.0,61.0
2010,3,Martinsville,35.0,36.0,1.0,Mike Harmon,Koma Unwind Chillaxation Drink (Daisy Ramirez),Ford,55.0,7500.0,brakes,0.0,58.0
2010,3,Martinsville,36.0,27.0,93.0,Shane Sieg,S&W Services (Rod Sieg),Chevrolet,3.0,7445.0,electrical,0.0,55.0
2010,4,Nashville,1.0,1.0,18.0,Kyle Busch,Dollar General (Kyle Busch),Toyota,150.0,48700.0,running,131.0,195.0
2010,4,Nashville,2.0,9.0,2.0,Kevin Harvick,Charter Communications (Kevin Harvick),Chevrolet,150.0,22265.0,running,0.0,170.0
2010,4,Nashville,3.0,5.0,33.0,"Ron Hornaday, Jr.",Longhorn Smokeless Tobacco (Kevin Harvick),Chevrolet,150.0,17060.0,running,0.0,165.0
2010,4,Nashville,4.0,2.0,17.0,Timothy Peters,Crescent Tools / Red Horse Racing (Tom DeLoach),Toyota,150.0,18600.0,running,17.0,165.0
2010,4,Nashville,5.0,14.0,30.0,Todd Bodine,Germain.com (Germain Racing),Toyota,150.0,15550.0,running,2.0,160.0
2010,4,Nashville,6.0,3.0,88.0,Matt Crafton,Menards / Ideal Door (Duke Thorson),Chevrolet,150.0,11350.0,running,0.0,150.0
2010,4,Nashville,7.0,4.0,5.0,Mike Skinner,International Trucks / Monaco RV (Randy Moss),Toyota,150.0,10850.0,running,0.0,146.0
2010,4,Nashville,8.0,7.0,51.0,Aric Almirola,Graceway Pharmaceuticals / AKawareness.com (Billy Ballew),Toyota,150.0,10625.0,running,0.0,142.0
2010,4,Nashville,9.0,17.0,60.0,Stacy Compton,SafeAuto Insurance / Wyler.com (Jeff Wyler),Chevrolet,149.0,10575.0,running,0.0,138.0
2010,4,Nashville,10.0,6.0,14.0,Rick Crawford,Circle Bar Truck Corral (Tom Mitchell),Ford,149.0,11450.0,running,0.0,134.0
2010,4,Nashville,11.0,8.0,13.0,Johnny Sauter,In Country Television / Curb Records (Mike Curb),Chevrolet,149.0,10450.0,running,0.0,130.0
2010,4,Nashville,12.0,12.0,15.0,Steve Wallace,Red Top Collector Car Auction (Billy Ballew),Toyota,149.0,8075.0,running,0.0,127.0
2010,4,Nashville,13.0,20.0,90.0,James Buescher,Great Clips (Doug Stringer),Toyota,149.0,8025.0,running,0.0,124.0
2010,4,Nashville,14.0,13.0,3.0,Austin Dillon,Bass Pro Shops / Tracker Boats (Richard Childress),Chevrolet,149.0,11225.0,running,0.0,121.0
2010,4,Nashville,15.0,19.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,149.0,11150.0,running,0.0,118.0
2010,4,Nashville,16.0,15.0,81.0,David Starr,Zachry (Randy Moss),Toyota,149.0,10000.0,running,0.0,115.0
2010,4,Nashville,17.0,21.0,56.0,Tayler Malsam,Toyota Tundra / One Eighty (Kyle Busch),Toyota,148.0,9900.0,running,0.0,112.0
2010,4,Nashville,18.0,11.0,29.0,Brad Keselowski,Brad Keselowski Racing (Brad Keselowski),Dodge,148.0,7525.0,running,0.0,109.0
2010,4,Nashville,19.0,29.0,23.0,Jason White,GunBroker.com (Steve Urvan),Dodge,148.0,10675.0,running,0.0,106.0
2010,4,Nashville,20.0,10.0,7.0,Justin Lofton,visitPIT.com (Tom DeLoach),Toyota,148.0,10125.0,running,0.0,103.0
2010,4,Nashville,21.0,24.0,12.0,Mario Gosselin,TireMonkey.com / James Carter Attorney (Mario Gosselin),Chevrolet,147.0,9475.0,running,0.0,100.0
2010,4,Nashville,22.0,18.0,7.0,Donny Lia,ASI Limited (Ken Smith),Chevrolet,146.0,9375.0,running,0.0,97.0
2010,4,Nashville,23.0,25.0,1.0,Dillon Oliver,KomaDrinks.com (Daisy Ramirez),Chevrolet,146.0,7025.0,running,0.0,94.0
2010,4,Nashville,24.0,16.0,21.0,Chris Eggleston,H2O Fire Protection (Steve Urvan),Chevrolet,146.0,9200.0,running,0.0,91.0
2010,4,Nashville,25.0,27.0,10.0,Jennifer Jo Cobb,DrivenMale.com / DriverBoutique.com (Jennifer Jo Cobb),Ford,145.0,9165.0,running,0.0,88.0
2010,4,Nashville,26.0,28.0,92.0,Dennis Setzer,FleetHQ.com / BTS Tire & Wheel Distributors (Ricky Benton),Chevrolet,144.0,6875.0,running,0.0,0.0
2010,4,Nashville,27.0,30.0,39.0,Ryan Sieg,S&W Services (Rod Sieg),Chevrolet,144.0,8200.0,running,0.0,82.0
2010,4,Nashville,28.0,22.0,84.0,Chris Fontaine,Glenden Enterprises (Chris Fontaine),Chevrolet,144.0,6825.0,running,0.0,79.0
2010,4,Nashville,29.0,36.0,46.0,Willie Allen,Team Gill Racing (Danny Gill),Dodge,143.0,6800.0,running,0.0,76.0
2010,4,Nashville,30.0,31.0,76.0,"Brian Johnson, Jr.",SuperSeal Construction Products (Ray Hackett),Ford,143.0,7275.0,running,0.0,73.0
2010,4,Nashville,31.0,35.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,138.0,7750.0,running,0.0,70.0
2010,4,Nashville,32.0,33.0,47.0,Brett Butler,FuelDoctorUSA.com (Rick Ware),Chevrolet,129.0,6725.0,running,0.0,67.0
2010,4,Nashville,33.0,34.0,48.0,"Tim Bainey, Jr.",DelGrosso (Andy Hillenburg),Chevrolet,63.0,6700.0,clutch,0.0,64.0
2010,4,Nashville,34.0,23.0,85.0,Brent Raymer,Ford. Drive one. (Brent Raymer),Ford,35.0,6675.0,vibration,0.0,61.0
2010,4,Nashville,35.0,26.0,93.0,Shane Sieg,S&W Services (Rod Sieg),Chevrolet,28.0,6650.0,vibration,0.0,58.0
2010,4,Nashville,36.0,32.0,50.0,G.R. Smith,MAKE Motorsports / Ronald McDonald House (Mark Beaver),Dodge,27.0,6619.0,engine,0.0,55.0
2010,5,Kansas,1.0,3.0,13.0,Johnny Sauter,In Country TV / Curb Records / What A Horse (Mike Curb),Chevrolet,167.0,46950.0,running,101.0,195.0
2010,5,Kansas,2.0,1.0,33.0,"Ron Hornaday, Jr.",Longhorn Smokeless Tobacco (Kevin Harvick),Chevrolet,167.0,34090.0,running,44.0,175.0
2010,5,Kansas,3.0,6.0,30.0,Todd Bodine,Germain.com (Germain Racing),Toyota,167.0,26085.0,running,0.0,165.0
2010,5,Kansas,4.0,9.0,18.0,Brian Ickler,Toyota Tundra (Kyle Busch),Toyota,167.0,17625.0,running,6.0,165.0
2010,5,Kansas,5.0,13.0,15.0,"Johnny Benson, Jr.",Red Top Collector Car Auction (Billy Ballew),Toyota,167.0,16725.0,running,7.0,160.0
2010,5,Kansas,6.0,5.0,3.0,Austin Dillon,Bass Pro Shops / Tracker Boats (Richard Childress),Chevrolet,167.0,16025.0,running,0.0,150.0
2010,5,Kansas,7.0,4.0,51.0,Aric Almirola,Graceway Pharmaceuticals (Billy Ballew),Toyota,167.0,13975.0,running,0.0,146.0
2010,5,Kansas,8.0,8.0,5.0,Mike Skinner,International Trucks / Monaco RV (Randy Moss),Toyota,167.0,13900.0,running,0.0,142.0
2010,5,Kansas,9.0,12.0,2.0,Ken Schrader,E-Z-Go (Kevin Harvick),Chevrolet,167.0,13825.0,running,0.0,138.0
2010,5,Kansas,10.0,25.0,81.0,David Starr,PC Miler Navigator (Randy Moss),Toyota,167.0,14725.0,running,3.0,139.0
2010,5,Kansas,11.0,23.0,23.0,Jason White,GunBroker.com (Steve Urvan),Dodge,167.0,13725.0,running,0.0,130.0
2010,5,Kansas,12.0,7.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,167.0,13600.0,running,0.0,127.0
2010,5,Kansas,13.0,14.0,7.0,Justin Lofton,visitPIT.com (Tom DeLoach),Toyota,166.0,13525.0,running,0.0,124.0
2010,5,Kansas,14.0,30.0,63.0,Jack Smith,Mittler Brothers Machine & Tool (Mike Mittler),Ford,166.0,12225.0,running,3.0,126.0
2010,5,Kansas,15.0,28.0,7.0,"Tony Jackson, Jr.",Chase Suites Hotel (Ken Smith),Chevrolet,166.0,14275.0,running,1.0,123.0
2010,5,Kansas,16.0,11.0,31.0,James Buescher,Wolf Pack Rentals (Steve Turner),Chevrolet,166.0,11300.0,running,0.0,115.0
2010,5,Kansas,17.0,17.0,12.0,Mario Gosselin,TireMonkey.com / J. Carter / Hawthorn Suites (Mario Gosselin),Chevrolet,164.0,13275.0,running,1.0,117.0
2010,5,Kansas,18.0,32.0,46.0,Terry Jones,Team Gill Racing (Danny Gill),Dodge,164.0,13225.0,running,0.0,109.0
2010,5,Kansas,19.0,27.0,39.0,Ryan Sieg,S&W Services (Rod Sieg),Chevrolet,164.0,13175.0,running,0.0,106.0
2010,5,Kansas,20.0,26.0,86.0,Jamie Dick,Viva Auto Group (Jimmy Dick),Chevrolet,164.0,11350.0,running,0.0,103.0
2010,5,Kansas,21.0,24.0,85.0,Brent Raymer,Ford. Drive one. (Brent Raymer),Ford,163.0,12825.0,running,0.0,100.0
2010,5,Kansas,22.0,20.0,56.0,Tayler Malsam,Toyota Tundra / One Eighty (Kyle Busch),Toyota,161.0,13050.0,running,0.0,97.0
2010,5,Kansas,23.0,10.0,17.0,Timothy Peters,Strutmasters.com (Tom DeLoach),Toyota,161.0,11775.0,running,0.0,94.0
2010,5,Kansas,24.0,36.0,57.0,Norm Benning,Pro Gold Engine Treatment (Norm Benning),Chevrolet,159.0,11750.0,running,0.0,91.0
2010,5,Kansas,25.0,2.0,88.0,Matt Crafton,Menards / McGuire-Nicholas (Duke Thorson),Chevrolet,143.0,10725.0,running,0.0,88.0
2010,5,Kansas,26.0,33.0,47.0,Brett Butler,Fuel Doctor (Rick Ware),Chevrolet,99.0,10700.0,crash,0.0,85.0
2010,5,Kansas,27.0,35.0,1.0,Carl Long,Koma Unwind Chillaxation Drink (Daisy Ramirez),Chevrolet,98.0,11025.0,engine,1.0,87.0
2010,5,Kansas,28.0,21.0,10.0,Jennifer Jo Cobb,Mark One Electric / Ford F-150 (Jennifer Jo Cobb),Ford,65.0,10650.0,crash,0.0,79.0
2010,5,Kansas,29.0,19.0,90.0,Jesse Smith,Great Wolfe Lodge / Childs Tire / Great Clips (Doug Stringer),Toyota,42.0,10600.0,engine,0.0,76.0
2010,5,Kansas,30.0,18.0,21.0,Chris Eggleston,H2O Fire Protection (Steve Urvan),Chevrolet,40.0,11075.0,crash,0.0,73.0
2010,5,Kansas,31.0,15.0,76.0,Rick Crawford,SuperSeal Construction Products (Ray Hackett),Ford,35.0,10550.0,crash,0.0,70.0
2010,5,Kansas,32.0,34.0,6.0,Brian Rose,Kids Embrace Car Seats (Rick Ware),Chevrolet,34.0,10525.0,crash,0.0,67.0
2010,5,Kansas,33.0,31.0,89.0,Mike Harmon,Lafferty Motorsports (Chris Lafferty),Ford,21.0,10500.0,handling,0.0,64.0
2010,5,Kansas,34.0,29.0,93.0,Shane Sieg,S&W Services (Rod Sieg),Chevrolet,9.0,10475.0,transmission,0.0,61.0
2010,5,Kansas,35.0,16.0,16.0,Wes Burton,Green Burton Motorsports (Jack Green),Chevrolet,8.0,10450.0,crash,0.0,0.0
2010,5,Kansas,36.0,22.0,60.0,Narain Karthikeyan,SafeAuto Insurance (Jeff Wyler),Chevrolet,7.0,10421.0,crash,0.0,55.0
2010,6,Dover,1.0,7.0,51.0,Aric Almirola,Graceway Pharmaceuticals / AKawareness.com (Billy Ballew),Toyota,204.0,59100.0,running,7.0,190.0
