Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
1998,6,I-70,16.0,16.0,3.0,Jay Sauter,GM Goodwrench Service Plus (Richard Childress),Chevrolet,199.0,6775.0,running,0.0,115.0
1998,6,I-70,17.0,28.0,61.0,Randy Tolsma,IWX Motor Freight (Steve Coulter),Chevrolet,199.0,6750.0,running,0.0,112.0
1998,6,I-70,18.0,17.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,199.0,6725.0,running,0.0,109.0
1998,6,I-70,19.0,25.0,51.0,Tammy Jo Kirk,Auto Value (Tammy Jo Kirk),Ford,199.0,5700.0,running,0.0,106.0
1998,6,I-70,20.0,21.0,88.0,Terry Cook,Jani-King / PBA Tour (Duke Thorson),Chevrolet,199.0,5900.0,running,0.0,103.0
1998,6,I-70,21.0,13.0,50.0,Greg Biffle,Grainger (Jack Roush),Ford,198.0,6650.0,running,0.0,100.0
1998,6,I-70,22.0,31.0,57.0,Chuck Bown,Web World Services (Ed Scherer),Ford,196.0,6625.0,running,0.0,97.0
1998,6,I-70,23.0,24.0,9.0,David Starr,My Favorite Oranges / CNG Engines (Buddy Morrison),Chevrolet,189.0,5600.0,running,0.0,94.0
1998,6,I-70,24.0,15.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,174.0,6575.0,running,0.0,91.0
1998,6,I-70,25.0,32.0,78.0,Dominic Dobson,MCI / Mopar (Dominic Dobson),Dodge,171.0,5550.0,running,0.0,88.0
1998,6,I-70,26.0,26.0,75.0,Kevin Harvick,Spears Manufacturing (Wayne Spears),Chevrolet,167.0,6525.0,crash,0.0,85.0
1998,6,I-70,27.0,10.0,10.0,"Lonnie Rush, Jr.",A & G Coal (Jerry Wharton),Chevrolet,152.0,5475.0,crash,0.0,82.0
1998,6,I-70,28.0,19.0,29.0,Bob Keselowski,Mopar Performance (Ron Keselowski),Dodge,140.0,6475.0,running,0.0,79.0
1998,6,I-70,29.0,20.0,44.0,Boris Said,Federated Auto Parts (Mark Simo),Ford,140.0,5475.0,crash,0.0,76.0
1998,6,I-70,30.0,22.0,90.0,Lance Norick,NHL / St. Louis Blues (Ron Norick),Dodge,94.0,5475.0,engine,0.0,73.0
1998,6,I-70,31.0,30.0,55.0,Dennis Setzer,Icehouse Beer (Tom Gloy),Ford,88.0,5475.0,transmission,0.0,70.0
1998,6,I-70,32.0,2.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,88.0,7475.0,crash,18.0,67.0
1998,7,Watkins Glen,1.0,2.0,99.0,Joe Ruttman,Exide Batteries (Jack Roush),Ford,65.0,40780.0,running,1.0,180.0
1998,7,Watkins Glen,2.0,11.0,3.0,Jay Sauter,GM Goodwrench Service Plus (Richard Childress),Chevrolet,65.0,22490.0,running,0.0,170.0
1998,7,Watkins Glen,3.0,3.0,44.0,Boris Said,Federated Auto Parts (Mark Simo),Ford,65.0,18245.0,running,4.0,165.0
1998,7,Watkins Glen,4.0,4.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes (Dale Earnhardt, Inc.)",Chevrolet,65.0,12725.0,running,53.0,160.0
1998,7,Watkins Glen,5.0,5.0,24.0,Jack Sprague,Team Hendrick (Rick Hendrick),Chevrolet,65.0,11995.0,running,0.0,155.0
1998,7,Watkins Glen,6.0,24.0,28.0,Mark Simo,Federated Auto Parts (Mark Simo),Ford,65.0,8845.0,running,0.0,150.0
1998,7,Watkins Glen,7.0,13.0,2.0,Mike Bliss,Team ASE Racing (Jim Smith),Ford,65.0,7545.0,running,0.0,146.0
1998,7,Watkins Glen,8.0,8.0,98.0,Rob Rizzo,Hastings Premium Filters (Jim Herrick),Ford,65.0,7345.0,running,0.0,142.0
1998,7,Watkins Glen,9.0,10.0,61.0,Randy Tolsma,IWX Motor Freight (Steve Coulter),Chevrolet,65.0,8245.0,running,0.0,138.0
1998,7,Watkins Glen,10.0,12.0,52.0,Mike Wallace,Purolator PureOne Filters (Ken Schrader),Chevrolet,65.0,9320.0,running,0.0,134.0
1998,7,Watkins Glen,11.0,17.0,6.0,Randy MacDonald,Ams Oil (Dick Greenfield),Dodge,65.0,6945.0,running,0.0,130.0
1998,7,Watkins Glen,12.0,14.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Ford,65.0,7945.0,running,0.0,127.0
1998,7,Watkins Glen,13.0,15.0,55.0,Dorsey Schroeder,Icehouse Beer (Tom Gloy),Ford,65.0,6895.0,running,0.0,124.0
1998,7,Watkins Glen,14.0,18.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,65.0,7945.0,running,0.0,121.0
1998,7,Watkins Glen,15.0,31.0,60.0,Andy Houston,Addington Racing (Mike Addington),Chevrolet,65.0,8895.0,running,0.0,118.0
1998,7,Watkins Glen,16.0,25.0,57.0,Chuck Bown,Cunningham Historic Motorcars (Ed Scherer),Ford,65.0,6745.0,running,0.0,115.0
1998,7,Watkins Glen,17.0,21.0,7.0,Barry Bodine,WLR Construction (Jim Clark),Chevrolet,65.0,6695.0,running,0.0,112.0
1998,7,Watkins Glen,18.0,16.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,65.0,7645.0,running,2.0,109.0
1998,7,Watkins Glen,19.0,23.0,86.0,Stacy Compton,Royal Crown Cola (David Hodson),Ford,65.0,7595.0,running,0.0,106.0
1998,7,Watkins Glen,20.0,27.0,18.0,Butch Miller,Dana Corporation (Ron Norick),Dodge,65.0,7545.0,running,2.0,103.0
1998,7,Watkins Glen,21.0,30.0,29.0,Bob Keselowski,Mopar Performance (Ron Keselowski),Dodge,65.0,7370.0,running,0.0,100.0
1998,7,Watkins Glen,22.0,34.0,37.0,Scot Walters,Red Man (Clarence Brewer),Chevrolet,65.0,6020.0,running,0.0,97.0
1998,7,Watkins Glen,23.0,7.0,35.0,"Ron Barfield, Jr.",Ortho Lawn & Garden Products (Charles Hardy),Chevrolet,64.0,7270.0,tire,0.0,94.0
1998,7,Watkins Glen,24.0,19.0,88.0,Terry Cook,Pick-Ups Plus / PBA Tour (Duke Thorson),Chevrolet,64.0,6220.0,running,0.0,91.0
1998,7,Watkins Glen,25.0,26.0,90.0,Lance Norick,NHL (Ron Norick),Dodge,64.0,6170.0,running,0.0,88.0
1998,7,Watkins Glen,26.0,32.0,84.0,Wayne Anderson,Porter-Cable Power Tools (Jim Herrick),Ford,59.0,7070.0,engine,0.0,85.0
1998,7,Watkins Glen,27.0,6.0,50.0,Greg Biffle,Grainger (Jack Roush),Ford,50.0,6970.0,transmission,2.0,82.0
1998,7,Watkins Glen,28.0,22.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,44.0,6870.0,engine,0.0,79.0
1998,7,Watkins Glen,29.0,9.0,75.0,Kevin Harvick,Spears Manufacturing (Wayne Spears),Chevrolet,35.0,6770.0,crash,0.0,76.0
1998,7,Watkins Glen,30.0,29.0,31.0,Tony Roper,Concor Tool & Machine (Bob Brevak),Ford,33.0,6770.0,engine,0.0,73.0
1998,7,Watkins Glen,31.0,33.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,31.0,6470.0,engine,0.0,70.0
1998,7,Watkins Glen,32.0,20.0,15.0,Rob Morgan,Acxiom (Billy Ballew),Ford,19.0,5770.0,engine,0.0,67.0
1998,7,Watkins Glen,33.0,1.0,48.0,Ron Fellows,AER Manufacturing (Billy Hess),Chevrolet,18.0,5770.0,engine,0.0,64.0
1998,7,Watkins Glen,34.0,28.0,78.0,Dominic Dobson,MCI (Dominic Dobson),Dodge,12.0,5770.0,clutch,1.0,61.0
1998,8,Fort Worth,1.0,12.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Ford,167.0,56400.0,running,25.0,180.0
1998,8,Fort Worth,2.0,6.0,60.0,Andy Houston,Addington Racing (Mike Addington),Chevrolet,167.0,49700.0,running,9.0,170.0
1998,8,Fort Worth,3.0,31.0,99.0,Joe Ruttman,Exide Batteries (Jack Roush),Ford,167.0,32500.0,running,0.0,165.0
1998,8,Fort Worth,4.0,21.0,75.0,Kevin Harvick,Spears Manufacturing (Wayne Spears),Chevrolet,167.0,19600.0,running,3.0,160.0
1998,8,Fort Worth,5.0,28.0,86.0,Stacy Compton,Royal Crown Cola (David Hodson),Ford,167.0,18450.0,running,0.0,155.0
1998,8,Fort Worth,6.0,1.0,24.0,Jack Sprague,Team Hendrick (Rick Hendrick),Chevrolet,167.0,16700.0,running,96.0,150.0
1998,8,Fort Worth,7.0,10.0,48.0,Ron Fellows,AER Manufacturing (Billy Hess),Chevrolet,167.0,11500.0,running,0.0,146.0
1998,8,Fort Worth,8.0,30.0,5.0,Dave Rezendes,Llumar Window Films (Mike Skinner),Chevrolet,167.0,10950.0,running,0.0,142.0
1998,8,Fort Worth,9.0,34.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,167.0,11800.0,running,0.0,138.0
1998,8,Fort Worth,10.0,9.0,88.0,Terry Cook,Pick-Ups Plus / PBA Tour (Duke Thorson),Chevrolet,167.0,11675.0,running,0.0,134.0
1998,8,Fort Worth,11.0,20.0,31.0,Tony Roper,Big Daddy's BBQ Sauce (Bob Brevak),Ford,167.0,11550.0,running,0.0,130.0
1998,8,Fort Worth,12.0,4.0,52.0,Mike Wallace,Purolator PureOne Filters (Ken Schrader),Chevrolet,167.0,11450.0,running,0.0,127.0
1998,8,Fort Worth,13.0,14.0,18.0,Butch Miller,Dana Corporation (Ron Norick),Dodge,167.0,11350.0,running,0.0,124.0
1998,8,Fort Worth,14.0,36.0,55.0,Dennis Setzer,Icehouse Beer (Tom Gloy),Ford,166.0,10250.0,running,0.0,121.0
1998,8,Fort Worth,15.0,27.0,51.0,Tammy Jo Kirk,Aptex (Tammy Jo Kirk),Ford,166.0,10575.0,running,0.0,118.0
1998,8,Fort Worth,16.0,2.0,3.0,Jay Sauter,GM Goodwrench Service Plus (Richard Childress),Chevrolet,165.0,11950.0,running,7.0,115.0
1998,8,Fort Worth,17.0,23.0,78.0,Dominic Dobson,MCI (Dominic Dobson),Dodge,164.0,10100.0,running,0.0,112.0
1998,8,Fort Worth,18.0,32.0,9.0,David Starr,Choice Cabs (Buddy Morrison),Chevrolet,163.0,9750.0,running,1.0,109.0
1998,8,Fort Worth,19.0,18.0,90.0,Lance Norick,NHL (Ron Norick),Dodge,159.0,9650.0,running,0.0,106.0
1998,8,Fort Worth,20.0,37.0,57.0,Rob Morgan,Acxiom (Ed Scherer),Ford,158.0,9875.0,running,0.0,103.0
1998,8,Fort Worth,21.0,11.0,84.0,Wayne Anderson,Porter-Cable Power Tools (Jim Herrick),Ford,147.0,10450.0,crash,9.0,100.0
1998,8,Fort Worth,22.0,17.0,50.0,Greg Biffle,Grainger (Jack Roush),Ford,147.0,10350.0,crash,3.0,97.0
1998,8,Fort Worth,23.0,7.0,17.0,Toby Porter,Tyler Jet Motorsports (Tim Beverley),Chevrolet,147.0,9250.0,crash,0.0,94.0
1998,8,Fort Worth,24.0,22.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes (Dale Earnhardt, Inc.)",Chevrolet,144.0,10150.0,engine,5.0,91.0
1998,8,Fort Worth,25.0,13.0,61.0,Randy Tolsma,IWX Motor Freight (Steve Coulter),Chevrolet,138.0,10050.0,engine,9.0,88.0
1998,8,Fort Worth,26.0,26.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,135.0,9950.0,engine,0.0,85.0
1998,8,Fort Worth,27.0,3.0,7.0,Barry Bodine,Prime Performance (Jim Clark),Chevrolet,116.0,8850.0,engine,0.0,82.0
1998,8,Fort Worth,28.0,35.0,82.0,Kenny Allen,Rhino Linings USA (Steve Lucore),Ford,108.0,9500.0,crash,0.0,79.0
1998,8,Fort Worth,29.0,19.0,29.0,Bob Keselowski,Mopar Performance (Ron Keselowski),Dodge,102.0,9650.0,engine,0.0,76.0
1998,8,Fort Worth,30.0,25.0,35.0,"Ron Barfield, Jr.",Ortho Lawn & Garden Products (Charles Hardy),Chevrolet,88.0,9550.0,engine,0.0,73.0
1998,8,Fort Worth,31.0,29.0,10.0,"Lonnie Rush, Jr.",A & G Coal (Jerry Wharton),Chevrolet,59.0,8450.0,transmission,0.0,70.0
1998,8,Fort Worth,32.0,38.0,26.0,Randy MacDonald,Auto Trim Design Network (Mike Mittler),Ford,58.0,8350.0,engine,0.0,67.0
1998,8,Fort Worth,33.0,15.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,57.0,8250.0,crash,0.0,64.0
1998,8,Fort Worth,34.0,33.0,85.0,B.A. Wilson,Barker Cable TV (B.A. Wilson),Ford,55.0,8250.0,radiator,0.0,61.0
1998,8,Fort Worth,35.0,24.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,46.0,9250.0,crash,0.0,58.0
1998,8,Fort Worth,36.0,8.0,37.0,Scot Walters,Red Man (Clarence Brewer),Chevrolet,3.0,8250.0,crash,0.0,55.0
1998,8,Fort Worth,37.0,5.0,2.0,Mike Bliss,Team ASE Racing (Jim Smith),Ford,3.0,9250.0,crash,0.0,52.0
1998,8,Fort Worth,38.0,16.0,44.0,Boris Said,Federated Auto Parts (Mark Simo),Ford,3.0,9250.0,crash,0.0,49.0
1998,9,Bristol,1.0,1.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes (Dale Earnhardt, Inc.)",Chevrolet,206.0,35675.0,running,187.0,180.0
1998,9,Bristol,2.0,2.0,24.0,Jack Sprague,Team Hendrick (Rick Hendrick),Chevrolet,206.0,23650.0,running,19.0,170.0
1998,9,Bristol,3.0,3.0,99.0,Joe Ruttman,Exide Batteries (Jack Roush),Ford,206.0,16500.0,running,0.0,165.0
1998,9,Bristol,4.0,8.0,52.0,Mike Wallace,Purolator PureOne Filters (Ken Schrader),Chevrolet,206.0,12800.0,running,0.0,160.0
1998,9,Bristol,5.0,6.0,61.0,Randy Tolsma,IWX Motor Freight (Steve Coulter),Chevrolet,206.0,9800.0,running,0.0,155.0
1998,9,Bristol,6.0,12.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Ford,206.0,7700.0,running,0.0,150.0
1998,9,Bristol,7.0,13.0,35.0,"Ron Barfield, Jr.",Ortho Lawn & Garden Products (Charles Hardy),Chevrolet,206.0,7150.0,running,0.0,146.0
1998,9,Bristol,8.0,18.0,31.0,Kevin Cywinski,Auto Trim Design (Bob Brevak),Ford,206.0,6800.0,running,0.0,142.0
1998,9,Bristol,9.0,16.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,206.0,5900.0,running,0.0,138.0
1998,9,Bristol,10.0,15.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,205.0,7925.0,running,0.0,134.0
1998,9,Bristol,11.0,30.0,10.0,"Lonnie Rush, Jr.",A & G Coal (Jerry Wharton),Chevrolet,205.0,5750.0,running,0.0,130.0
1998,9,Bristol,12.0,7.0,3.0,Jay Sauter,GM Goodwrench Service Plus (Richard Childress),Chevrolet,205.0,6675.0,running,0.0,127.0
1998,9,Bristol,13.0,28.0,51.0,Tammy Jo Kirk,Aptex / Auto Value (Tammy Jo Kirk),Ford,205.0,5625.0,running,0.0,124.0
1998,9,Bristol,14.0,20.0,88.0,Terry Cook,PBA Tour (Duke Thorson),Chevrolet,205.0,5575.0,running,0.0,121.0
1998,9,Bristol,15.0,23.0,55.0,Tony Roper,Icehouse Beer (Tom Gloy),Ford,204.0,6650.0,running,0.0,118.0
1998,9,Bristol,16.0,17.0,11.0,Ken Bouchard,Loadhandler (Phil Bonifield),Chevrolet,204.0,5375.0,running,0.0,115.0
1998,9,Bristol,17.0,4.0,32.0,Curtis Markham,Active Truck Team (Joe Horner),Chevrolet,204.0,5325.0,running,0.0,112.0
1998,9,Bristol,18.0,36.0,29.0,Bob Keselowski,Mopar Performance (Ron Keselowski),Dodge,204.0,6275.0,running,0.0,109.0
1998,9,Bristol,19.0,27.0,4.0,Brad Teague,Hobart Food Service (William Rose),Chevrolet,203.0,5225.0,running,0.0,106.0
1998,9,Bristol,20.0,32.0,44.0,Boris Said,Federated Auto Parts (Mark Simo),Ford,203.0,5275.0,running,0.0,103.0
1998,9,Bristol,21.0,33.0,37.0,Scot Walters,Red Man (Clarence Brewer),Chevrolet,202.0,5475.0,running,0.0,100.0
1998,9,Bristol,22.0,35.0,75.0,Kevin Harvick,Spears Manufacturing (Wayne Spears),Chevrolet,202.0,6325.0,running,0.0,97.0
1998,9,Bristol,23.0,31.0,70.0,Joe Buford,Buford Racing (James Buford),Ford,198.0,5025.0,running,0.0,94.0
1998,9,Bristol,24.0,37.0,2.0,Dave Rezendes,Team ASE Racing (Jim Smith),Ford,196.0,4975.0,crash,0.0,91.0
1998,9,Bristol,25.0,19.0,1.0,Mike Bliss,Team ASE Racing (Jim Smith),Ford,193.0,4925.0,running,0.0,88.0
1998,9,Bristol,26.0,5.0,5.0,Jamie Skinner,Llumar Window Films (Mike Skinner),Chevrolet,193.0,4875.0,running,0.0,85.0
1998,9,Bristol,27.0,38.0,82.0,Randy Nelson,Vegas Casino & Turf Club (Steve Lucore),Ford,167.0,4825.0,running,0.0,82.0
1998,9,Bristol,28.0,11.0,60.0,Andy Houston,Addington Racing (Mike Addington),Chevrolet,155.0,5775.0,running,0.0,79.0
1998,9,Bristol,29.0,10.0,50.0,Greg Biffle,Grainger (Jack Roush),Ford,137.0,5750.0,running,0.0,76.0
1998,9,Bristol,30.0,26.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,131.0,5725.0,running,0.0,73.0
1998,9,Bristol,31.0,21.0,91.0,Carl Long,Mansion Motorsports (Thee Dixon),Ford,111.0,4700.0,engine,0.0,70.0
1998,9,Bristol,32.0,29.0,90.0,Lance Norick,NHL (Ron Norick),Dodge,103.0,4675.0,crash,0.0,67.0
1998,9,Bristol,33.0,34.0,18.0,Butch Miller,Dana Corporation (Ron Norick),Dodge,99.0,5625.0,crash,0.0,64.0
1998,9,Bristol,34.0,22.0,84.0,Wayne Anderson,Porter-Cable Power Tools (Jim Herrick),Ford,79.0,5625.0,crash,0.0,61.0
1998,9,Bristol,35.0,24.0,78.0,Dominic Dobson,MCI (Dominic Dobson),Dodge,70.0,4675.0,engine,0.0,58.0
1998,9,Bristol,36.0,25.0,67.0,Joe Bush,Hill Machinery (Don VanDenBos),Chevrolet,37.0,4675.0,oil pump,0.0,55.0
1998,9,Bristol,37.0,9.0,86.0,Stacy Compton,Royal Crown Cola (David Hodson),Ford,31.0,5675.0,engine,0.0,52.0
1998,9,Bristol,38.0,14.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,20.0,5675.0,running,0.0,49.0
1998,10,Milwaukee,1.0,2.0,2.0,Mike Bliss,Team ASE Racing (Jim Smith),Ford,200.0,44800.0,running,91.0,180.0
1998,10,Milwaukee,2.0,12.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,200.0,25700.0,running,10.0,170.0
1998,10,Milwaukee,3.0,1.0,24.0,Jack Sprague,Team Hendrick (Rick Hendrick),Chevrolet,200.0,21100.0,running,47.0,165.0
1998,10,Milwaukee,4.0,3.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes (Dale Earnhardt, Inc.)",Chevrolet,200.0,11525.0,running,0.0,160.0
1998,10,Milwaukee,5.0,17.0,50.0,Greg Biffle,Grainger (Jack Roush),Ford,200.0,12650.0,running,0.0,155.0
1998,10,Milwaukee,6.0,27.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,200.0,9800.0,running,0.0,150.0
1998,10,Milwaukee,7.0,5.0,99.0,Joe Ruttman,Exide Batteries (Jack Roush),Ford,200.0,8350.0,running,0.0,146.0
1998,10,Milwaukee,8.0,10.0,52.0,Mike Wallace,Purolator PureOne Filters (Ken Schrader),Chevrolet,200.0,8150.0,running,0.0,142.0
1998,10,Milwaukee,9.0,28.0,35.0,"Ron Barfield, Jr.",Ortho Lawn & Garden Products (Charles Hardy),Chevrolet,200.0,8050.0,running,5.0,138.0
1998,10,Milwaukee,10.0,24.0,18.0,Butch Miller,Dana Corporation (Ron Norick),Dodge,200.0,8825.0,running,0.0,134.0
1998,10,Milwaukee,11.0,23.0,75.0,Kevin Harvick,Spears Manufacturing (Wayne Spears),Chevrolet,200.0,7850.0,running,0.0,130.0
1998,10,Milwaukee,12.0,22.0,61.0,Randy Tolsma,IWX Motor Freight (Steve Coulter),Chevrolet,200.0,7850.0,running,1.0,127.0
1998,10,Milwaukee,13.0,5.0,86.0,Stacy Compton,Royal Crown Cola (David Hodson),Ford,200.0,7650.0,running,31.0,124.0
1998,10,Milwaukee,14.0,7.0,3.0,Jay Sauter,GM Goodwrench Service Plus (Richard Childress),Chevrolet,200.0,7550.0,running,15.0,121.0
1998,10,Milwaukee,15.0,15.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Ford,200.0,7550.0,running,0.0,118.0
1998,10,Milwaukee,16.0,4.0,17.0,Toby Porter,Tyler Jet Motorsports (Tim Beverley),Chevrolet,200.0,5875.0,running,0.0,115.0
1998,10,Milwaukee,17.0,9.0,44.0,Boris Said,Federated Auto Parts (Mark Simo),Ford,200.0,5925.0,running,0.0,112.0
1998,10,Milwaukee,18.0,30.0,55.0,Tony Roper,Icehouse Beer (Tom Gloy),Ford,200.0,6875.0,running,0.0,109.0
1998,10,Milwaukee,19.0,11.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,200.0,6825.0,running,0.0,106.0
1998,10,Milwaukee,20.0,25.0,37.0,Scot Walters,Red Man (Clarence Brewer),Chevrolet,199.0,6250.0,running,0.0,103.0
1998,10,Milwaukee,21.0,21.0,29.0,Dennis Setzer,Mopar Performance (Ron Keselowski),Dodge,199.0,5725.0,running,0.0,100.0
1998,10,Milwaukee,22.0,29.0,90.0,Lance Norick,NHL (Ron Norick),Dodge,199.0,5675.0,running,0.0,97.0
1998,10,Milwaukee,23.0,19.0,68.0,Mike Garvey,Metro Milwaukee Auto Auction (Jerry Gunderman),Chevrolet,198.0,5625.0,running,0.0,94.0
1998,10,Milwaukee,24.0,8.0,15.0,Scott Hansen,Oshkosh Trucks / Neihus (Billy Ballew),Ford,198.0,5575.0,running,0.0,91.0
1998,10,Milwaukee,25.0,32.0,84.0,Wayne Anderson,Porter-Cable Power Tools (Jim Herrick),Ford,197.0,6550.0,running,0.0,88.0
1998,10,Milwaukee,26.0,31.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,197.0,6525.0,running,0.0,85.0
1998,10,Milwaukee,27.0,16.0,10.0,"Lonnie Rush, Jr.",A & G Coal (Jerry Wharton),Chevrolet,197.0,5550.0,running,0.0,82.0
1998,10,Milwaukee,28.0,20.0,26.0,Randy MacDonald,Auto Trim Design Network (Mike Mittler),Ford,196.0,5475.0,running,0.0,79.0
1998,10,Milwaukee,29.0,26.0,60.0,Andy Houston,Addington Racing (Mike Addington),Chevrolet,195.0,6450.0,running,0.0,76.0
1998,10,Milwaukee,30.0,33.0,57.0,Rob Morgan,Acxiom (Ed Scherer),Ford,183.0,5450.0,running,0.0,73.0
1998,10,Milwaukee,31.0,34.0,78.0,Dominic Dobson,MCI (Dominic Dobson),Dodge,162.0,5450.0,engine,0.0,70.0
1998,10,Milwaukee,32.0,18.0,88.0,Terry Cook,PBA Tour (Duke Thorson),Chevrolet,144.0,5450.0,engine,0.0,67.0
1998,10,Milwaukee,33.0,14.0,31.0,Kevin Cywinski,Allied Signal / Bendix (Bob Brevak),Ford,144.0,5450.0,engine,0.0,64.0
1998,10,Milwaukee,34.0,13.0,9.0,Bob Keselowski,Mopar Performance (Ron Keselowski),Dodge,120.0,6450.0,engine,0.0,61.0
1998,11,Nazareth,1.0,10.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes (Dale Earnhardt, Inc.)",Chevrolet,200.0,40250.0,running,151.0,180.0
1998,11,Nazareth,2.0,32.0,86.0,Stacy Compton,Royal Crown Cola (David Hodson),Ford,200.0,33750.0,running,0.0,170.0
1998,11,Nazareth,3.0,21.0,3.0,Jay Sauter,GM Goodwrench Service Plus (Richard Childress),Chevrolet,200.0,18400.0,running,0.0,165.0
1998,11,Nazareth,4.0,7.0,18.0,Butch Miller,Dana Corporation (Ron Norick),Dodge,200.0,11750.0,running,0.0,160.0
1998,11,Nazareth,5.0,22.0,99.0,Joe Ruttman,Exide Batteries (Jack Roush),Ford,200.0,10850.0,running,0.0,155.0
1998,11,Nazareth,6.0,4.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,200.0,8450.0,running,0.0,150.0
1998,11,Nazareth,7.0,5.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Ford,200.0,8300.0,running,0.0,146.0
1998,11,Nazareth,8.0,33.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,200.0,8250.0,running,0.0,142.0
1998,11,Nazareth,9.0,9.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,200.0,8175.0,running,0.0,138.0
1998,11,Nazareth,10.0,8.0,24.0,Jack Sprague,Team Hendrick (Rick Hendrick),Chevrolet,199.0,9750.0,crash,0.0,134.0
1998,11,Nazareth,11.0,11.0,29.0,Dennis Setzer,Mopar Performance (Ron Keselowski),Dodge,199.0,7075.0,running,0.0,130.0
1998,11,Nazareth,12.0,17.0,55.0,Tony Roper,Icehouse Beer (Tom Gloy),Ford,199.0,8025.0,running,0.0,127.0
1998,11,Nazareth,13.0,28.0,37.0,Scot Walters,Red Man (Clarence Brewer),Chevrolet,199.0,7725.0,running,0.0,124.0
1998,11,Nazareth,14.0,27.0,75.0,Kevin Harvick,Spears Manufacturing (Wayne Spears),Chevrolet,199.0,7925.0,running,7.0,121.0
1998,11,Nazareth,15.0,24.0,60.0,Andy Houston,Addington Racing (Mike Addington),Chevrolet,199.0,8375.0,running,0.0,118.0
1998,11,Nazareth,16.0,26.0,51.0,Tammy Jo Kirk,Auto Value (Tammy Jo Kirk),Ford,199.0,6350.0,running,0.0,115.0
1998,11,Nazareth,17.0,31.0,11.0,Ken Bouchard,Loadhandler / Nicklaus Golf (Phil Bonifield),Chevrolet,199.0,6300.0,running,0.0,112.0
1998,11,Nazareth,18.0,19.0,61.0,Randy Tolsma,IWX Motor Freight (Steve Coulter),Chevrolet,199.0,7250.0,running,0.0,109.0
1998,11,Nazareth,19.0,18.0,6.0,Randy MacDonald,Greenfield (Dick Greenfield),Dodge,198.0,6200.0,running,0.0,106.0
1998,11,Nazareth,20.0,23.0,35.0,"Ron Barfield, Jr.",Ortho Lawn & Garden Products (Charles Hardy),Chevrolet,195.0,7375.0,running,0.0,103.0
1998,11,Nazareth,21.0,13.0,90.0,Lance Norick,NHL (Ron Norick),Dodge,181.0,6125.0,crash,0.0,100.0
1998,11,Nazareth,22.0,18.0,52.0,Mike Wallace,Purolator PureOne Filters (Ken Schrader),Chevrolet,174.0,7100.0,engine,0.0,97.0
1998,11,Nazareth,23.0,25.0,10.0,"Lonnie Rush, Jr.",A & G Coal (Jerry Wharton),Chevrolet,172.0,6075.0,crash,0.0,94.0
1998,11,Nazareth,24.0,14.0,7.0,Barry Bodine,Prime Performance (Jim Clark),Chevrolet,169.0,6050.0,engine,0.0,91.0
1998,11,Nazareth,25.0,1.0,2.0,Mike Bliss,Team ASE Racing (Jim Smith),Ford,145.0,8725.0,crash,42.0,88.0
1998,11,Nazareth,26.0,30.0,84.0,Wayne Anderson,Porter-Cable Power Tools (Jim Herrick),Ford,141.0,6000.0,engine,0.0,85.0
