Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
2011,1,Daytona,15.0,13.0,29.0,Parker Kligerman,Brad Keselowski Racing (Brad Keselowski),Dodge,103.0,12875.0,running,0.0,29.0
2011,1,Daytona,16.0,28.0,46.0,Craig Goess,Greenville Toyota of N.C. (Eddie Sharp),Toyota,102.0,13600.0,running,0.0,28.0
2011,1,Daytona,17.0,9.0,13.0,Johnny Sauter,SafeAuto / Curb Records (Mike Curb),Chevrolet,101.0,13495.0,running,0.0,27.0
2011,1,Daytona,18.0,17.0,77.0,Justin Lofton,Lofton Cattle (Germain Racing),Toyota,98.0,11125.0,running,0.0,26.0
2011,1,Daytona,19.0,16.0,84.0,Chris Fontaine,Glenden Enterprises (Chris Fontaine),Toyota,96.0,11025.0,crash,0.0,25.0
2011,1,Daytona,20.0,1.0,3.0,Austin Dillon,Bass Pro Shops / Tracker Boats (Richard Childress),Chevrolet,96.0,16100.0,crash,0.0,24.0
2011,1,Daytona,21.0,10.0,32.0,Brad Sweet,Great Clips (Steve Turner),Chevrolet,96.0,10825.0,crash,0.0,23.0
2011,1,Daytona,22.0,34.0,51.0,Aric Almirola,Vision Airlines (Billy Ballew),Toyota,96.0,12975.0,crash,0.0,0.0
2011,1,Daytona,23.0,15.0,30.0,Todd Bodine,Tire Kingdom / Valvoline (Germain Racing),Toyota,96.0,13850.0,crash,0.0,21.0
2011,1,Daytona,24.0,30.0,66.0,Justin Marks,GoPro (Stacy Compton),Chevrolet,96.0,12725.0,running,0.0,20.0
2011,1,Daytona,25.0,29.0,39.0,Ryan Sieg,S&W Services (Rod Sieg),Chevrolet,91.0,12775.0,battery,0.0,19.0
2011,1,Daytona,26.0,26.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Germain Racing),Toyota,90.0,10275.0,running,0.0,18.0
2011,1,Daytona,27.0,35.0,8.0,"Nelson Piquet, Jr.",Qualcomm / Nelson Piquet (Kevin Harvick),Chevrolet,80.0,12400.0,engine,0.0,17.0
2011,1,Daytona,28.0,3.0,33.0,"Ron Hornaday, Jr.",Steak-Umm (Kevin Harvick),Chevrolet,79.0,11050.0,running,0.0,16.0
2011,1,Daytona,29.0,24.0,5.0,Travis Kvapil,International Truck / Monaco RVs (Randy Moss),Toyota,74.0,10300.0,crash,0.0,15.0
2011,1,Daytona,30.0,12.0,23.0,Jason White,Gunbroker.com (Joe Dennette),Chevrolet,74.0,11350.0,crash,0.0,14.0
2011,1,Daytona,31.0,22.0,50.0,T.J. Bell,Liberty Tire Recycling/Pinnacle Rubber Mulch (Mark Beaver),Chevrolet,74.0,9800.0,crash,0.0,13.0
2011,1,Daytona,32.0,5.0,20.0,Johanna Long,Panhandle Grading & Paving (Donald Long),Toyota,74.0,9750.0,crash,0.0,12.0
2011,1,Daytona,33.0,27.0,7.0,Donnie Neuenberger,Lilly Trucking (Rick Ware),Chevrolet,70.0,9700.0,crash,0.0,0.0
2011,1,Daytona,34.0,8.0,22.0,Joey Coulter,RCR (Richard Childress),Chevrolet,65.0,9645.0,running,0.0,10.0
2011,1,Daytona,35.0,20.0,99.0,Chad McCumbee,CollegeComplete.com (Chase Mattioli),Ford,24.0,9595.0,clutch,0.0,9.0
2011,1,Daytona,36.0,32.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,22.0,9510.0,engine,0.0,8.0
2011,2,Phoenix,1.0,3.0,18.0,Kyle Busch,Dollar General (Kyle Busch),Toyota,150.0,35025.0,running,107.0,0.0
2011,2,Phoenix,2.0,1.0,2.0,Clint Bowyer,Tide / Kroger (Kevin Harvick),Chevrolet,150.0,25950.0,running,43.0,0.0
2011,2,Phoenix,3.0,4.0,33.0,"Ron Hornaday, Jr.",Sherwin-Williams Automotive Finishes (Kevin Harvick),Chevrolet,150.0,19300.0,running,0.0,41.0
2011,2,Phoenix,4.0,8.0,13.0,Johnny Sauter,SafeAuto / Curb Records (Mike Curb),Chevrolet,150.0,15775.0,running,0.0,40.0
2011,2,Phoenix,5.0,2.0,3.0,Austin Dillon,Bass Pro Shops / Remington / Tracker Boats (Richard Childress),Chevrolet,150.0,13850.0,running,0.0,39.0
2011,2,Phoenix,6.0,9.0,60.0,Cole Whitt,Red Bull (Stacy Compton),Chevrolet,150.0,10750.0,running,0.0,38.0
2011,2,Phoenix,7.0,6.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Chevrolet,150.0,12150.0,running,0.0,37.0
2011,2,Phoenix,8.0,14.0,51.0,Justin Johnson,Vision Airlines / Wounded Warrior Project (Billy Ballew),Toyota,150.0,11600.0,running,0.0,36.0
2011,2,Phoenix,9.0,10.0,22.0,Joey Coulter,RCR / Rip It Energy (Richard Childress),Chevrolet,150.0,11250.0,running,0.0,35.0
2011,2,Phoenix,10.0,17.0,23.0,Jason White,Gunbroker.com (Joe Dennette),Chevrolet,150.0,12500.0,running,0.0,34.0
2011,2,Phoenix,11.0,21.0,32.0,Brad Sweet,Great Clips (Steve Turner),Chevrolet,150.0,8750.0,running,0.0,33.0
2011,2,Phoenix,12.0,11.0,17.0,Timothy Peters,GearWrench (Tom DeLoach),Toyota,150.0,10875.0,running,0.0,32.0
2011,2,Phoenix,13.0,22.0,8.0,"Nelson Piquet, Jr.",Qualcomm / Nelson Piquet (Kevin Harvick),Chevrolet,150.0,10825.0,running,0.0,31.0
2011,2,Phoenix,14.0,7.0,30.0,Todd Bodine,Germain.com (Germain Racing),Toyota,150.0,11750.0,running,0.0,30.0
2011,2,Phoenix,15.0,18.0,9.0,Max Papis,GEICO (Germain Racing),Toyota,150.0,9775.0,running,0.0,29.0
2011,2,Phoenix,16.0,13.0,92.0,Clay Rogers,Fleet HQ / BTS Tire & Wheel Distributors (Ricky Benton),Chevrolet,150.0,8375.0,running,0.0,28.0
2011,2,Phoenix,17.0,12.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Germain Racing),Toyota,149.0,8325.0,running,0.0,27.0
2011,2,Phoenix,18.0,27.0,66.0,Justin Marks,GoPro (Stacy Compton),Chevrolet,148.0,10525.0,running,0.0,26.0
2011,2,Phoenix,19.0,29.0,1.0,Jeffrey Earnhardt,Fuel Doctor USA (Rick Ware),Chevrolet,148.0,10475.0,running,0.0,25.0
2011,2,Phoenix,20.0,25.0,20.0,Johanna Long,Panhandle Grading & Paving (Donald Long),Toyota,148.0,11150.0,running,0.0,24.0
2011,2,Phoenix,21.0,23.0,39.0,Ryan Sieg,S&W Services (Rod Sieg),Chevrolet,148.0,10350.0,running,0.0,23.0
2011,2,Phoenix,22.0,30.0,93.0,Shane Sieg,S&W Services (Rod Sieg),Chevrolet,148.0,10300.0,running,0.0,22.0
2011,2,Phoenix,23.0,31.0,46.0,Craig Goess,Greenville Toyota of N.C. (Eddie Sharp),Toyota,148.0,10200.0,running,0.0,21.0
2011,2,Phoenix,24.0,36.0,45.0,Mike Skinner,PaytasHomes.com (Eddie Sharp),Toyota,148.0,8850.0,running,0.0,20.0
2011,2,Phoenix,25.0,28.0,7.0,Miguel Paludo,K&N Filters (Tom DeLoach),Toyota,147.0,10150.0,running,0.0,19.0
2011,2,Phoenix,26.0,19.0,15.0,Dusty Davis,Vision Airlines / Emerald Coast (Billy Ballew),Toyota,145.0,9900.0,running,0.0,18.0
2011,2,Phoenix,27.0,35.0,57.0,Norm Benning,Desert Autoplex (Norm Benning),Chevrolet,145.0,10125.0,running,0.0,17.0
2011,2,Phoenix,28.0,16.0,44.0,Greg Pursley,Gene Price Motorsports (Gene Price),Chevrolet,144.0,7425.0,running,0.0,16.0
2011,2,Phoenix,29.0,5.0,19.0,David Mayhew,MMI Services / Ron's Rear Ends (Steve McGowan),Chevrolet,143.0,7325.0,fuel pump,0.0,15.0
2011,2,Phoenix,30.0,24.0,77.0,Justin Lofton,Lofton Cattle (Germain Racing),Toyota,139.0,7725.0,running,0.0,14.0
2011,2,Phoenix,31.0,26.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,132.0,8175.0,crash,0.0,13.0
2011,2,Phoenix,32.0,20.0,29.0,Parker Kligerman,Brad Keselowski Racing (Brad Keselowski),Dodge,132.0,7150.0,crash,0.0,12.0
2011,2,Phoenix,33.0,34.0,10.0,Chase Mattioli,CollegeComplete.com (Chase Mattioli),Ford,128.0,8125.0,running,0.0,11.0
2011,2,Phoenix,34.0,15.0,81.0,David Starr,Zachry (Bobby Dotter),Toyota,112.0,7100.0,crash,0.0,10.0
2011,2,Phoenix,35.0,32.0,7.0,B.J. McLeod,Boggy Creek Airboat Rides (Ken Smith),Chevrolet,104.0,7065.0,crash,0.0,9.0
2011,2,Phoenix,36.0,33.0,5.0,Travis Kvapil,International Truck / Monaco RVs (Randy Moss),Toyota,99.0,7029.0,crash,0.0,8.0
2011,3,Darlington,1.0,2.0,18.0,Kasey Kahne,Toyota (Kyle Busch),Toyota,147.0,36725.0,running,95.0,0.0
2011,3,Darlington,2.0,6.0,33.0,"Ron Hornaday, Jr.",Tide / Kroger (Kevin Harvick),Chevrolet,147.0,24575.0,running,0.0,42.0
2011,3,Darlington,3.0,12.0,30.0,Todd Bodine,Germain.com (Germain Racing),Toyota,147.0,20725.0,running,0.0,41.0
2011,3,Darlington,4.0,4.0,88.0,Matt Crafton,Tarkett / Menards (Duke Thorson),Chevrolet,147.0,14275.0,running,0.0,40.0
2011,3,Darlington,5.0,7.0,31.0,James Buescher,Wolfpack Rentals (Steve Turner),Chevrolet,147.0,12300.0,running,6.0,40.0
2011,3,Darlington,6.0,11.0,17.0,Timothy Peters,GearWrench (Tom DeLoach),Toyota,147.0,11550.0,running,0.0,38.0
2011,3,Darlington,7.0,8.0,2.0,Elliott Sadler,Armour Vienna Sausage / Bi-Lo (Kevin Harvick),Chevrolet,147.0,7600.0,running,16.0,0.0
2011,3,Darlington,8.0,1.0,60.0,Cole Whitt,Red Bull (Stacy Compton),Chevrolet,147.0,10750.0,running,30.0,37.0
2011,3,Darlington,9.0,3.0,13.0,Johnny Sauter,SafeAuto / Curb Records (Mike Curb),Chevrolet,147.0,9700.0,running,0.0,35.0
2011,3,Darlington,10.0,13.0,81.0,David Starr,Zachry (Bobby Dotter),Toyota,147.0,13075.0,running,0.0,34.0
2011,3,Darlington,11.0,26.0,92.0,Clay Rogers,BTS Tire & Wheel Distirbutors / FleetHQ.com (Ricky Benton),Chevrolet,147.0,7325.0,running,0.0,33.0
2011,3,Darlington,12.0,31.0,93.0,Shane Sieg,S&W Services (Rod Sieg),Chevrolet,147.0,10475.0,running,0.0,32.0
2011,3,Darlington,13.0,17.0,77.0,Justin Lofton,Lofton Cattle (Germain Racing),Toyota,147.0,7175.0,running,0.0,31.0
2011,3,Darlington,14.0,18.0,29.0,Parker Kligerman,Penske Truck Leasing (Brad Keselowski),Dodge,147.0,7150.0,running,0.0,30.0
2011,3,Darlington,15.0,5.0,3.0,Austin Dillon,Bass Pro Shops / Remington / Tracker Boats (Richard Childress),Chevrolet,147.0,10450.0,running,0.0,29.0
2011,3,Darlington,16.0,19.0,39.0,Ryan Sieg,S&W Services (Rod Sieg),Chevrolet,147.0,9425.0,running,0.0,28.0
2011,3,Darlington,17.0,24.0,5.0,Travis Kvapil,International Truck / Monaco RVs (Randy Moss),Toyota,147.0,6925.0,running,0.0,27.0
2011,3,Darlington,18.0,16.0,9.0,Max Papis,GEICO (Germain Racing),Toyota,147.0,6875.0,running,0.0,26.0
2011,3,Darlington,19.0,27.0,46.0,Craig Goess,Greenville Toyota of N.C. (Eddie Sharp),Toyota,147.0,9075.0,running,0.0,25.0
2011,3,Darlington,20.0,35.0,1.0,Jeffrey Earnhardt,Fuel Doctor USA (Rick Ware),Chevrolet,147.0,9750.0,running,0.0,24.0
2011,3,Darlington,21.0,15.0,15.0,Dusty Davis,Vision Airlines / Emerald Coast (Billy Ballew),Toyota,147.0,8725.0,running,0.0,23.0
2011,3,Darlington,22.0,29.0,50.0,T.J. Bell,Liberty Tire Recycling/Pinnacle Rubber Mulch (Mark Beaver),Chevrolet,146.0,6400.0,running,0.0,22.0
2011,3,Darlington,23.0,33.0,7.0,Jamie Dick,VivaAutoGroup.com (Jimmy Dick),Chevrolet,146.0,8575.0,running,0.0,21.0
2011,3,Darlington,24.0,28.0,66.0,Justin Marks,GoPro (Stacy Compton),Chevrolet,145.0,8525.0,running,0.0,20.0
2011,3,Darlington,25.0,23.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Germain Racing),Toyota,144.0,6400.0,running,0.0,19.0
2011,3,Darlington,26.0,34.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,143.0,8450.0,running,0.0,18.0
2011,3,Darlington,27.0,14.0,7.0,Miguel Paludo,Stemco / Duroline (Tom DeLoach),Toyota,135.0,8425.0,running,0.0,17.0
2011,3,Darlington,28.0,30.0,22.0,Joey Coulter,RCR / Darrell Gwynn Foundation (Richard Childress),Chevrolet,111.0,8750.0,running,0.0,16.0
2011,3,Darlington,29.0,36.0,25.0,Tayler Malsam,One Eighty (Randy Moss),Toyota,103.0,8375.0,engine,0.0,15.0
2011,3,Darlington,30.0,22.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,96.0,7600.0,crash,0.0,14.0
2011,3,Darlington,31.0,32.0,20.0,Johanna Long,Panhandle Grading & Paving (Donald Long),Toyota,96.0,7075.0,crash,0.0,13.0
2011,3,Darlington,32.0,9.0,8.0,"Nelson Piquet, Jr.",Qualcomm / Nelson Piquet (Kevin Harvick),Chevrolet,93.0,6050.0,crash,0.0,12.0
2011,3,Darlington,33.0,10.0,23.0,Jason White,Gunbroker.com (Joe Dennette),Chevrolet,72.0,6000.0,crash,0.0,11.0
2011,3,Darlington,34.0,25.0,10.0,Chase Mattioli,CollegeComplete.com (Chase Mattioli),Ford,55.0,5975.0,crash,0.0,10.0
2011,3,Darlington,35.0,20.0,51.0,Justin Johnson,Vision Airlines / Wounded Warrior Project (Billy Ballew),Toyota,41.0,5950.0,crash,0.0,9.0
2011,3,Darlington,36.0,21.0,32.0,Brad Sweet,Great Clips (Steve Turner),Chevrolet,13.0,5916.0,crash,0.0,8.0
2011,4,Martinsville,1.0,1.0,13.0,Johnny Sauter,SafeAuto / 104 WTQR Country / Curb Records (Mike Curb),Chevrolet,250.0,40600.0,running,71.0,48.0
2011,4,Martinsville,2.0,5.0,18.0,Kyle Busch,Toyota / Fas Mart (Kyle Busch),Toyota,250.0,22050.0,running,64.0,0.0
2011,4,Martinsville,3.0,10.0,33.0,"Ron Hornaday, Jr.",Cooked Perfect Meatballs (Kevin Harvick),Chevrolet,250.0,15100.0,running,29.0,42.0
2011,4,Martinsville,4.0,3.0,2.0,Kevin Harvick,Tide / Kroger (Kevin Harvick),Chevrolet,250.0,12325.0,running,0.0,0.0
2011,4,Martinsville,5.0,12.0,17.0,Timothy Peters,Autism Speaks / AutosByNelson.com (Tom DeLoach),Toyota,250.0,14525.0,running,0.0,39.0
2011,4,Martinsville,6.0,2.0,60.0,Cole Whitt,Red Bull / Van-Go Rentals (Stacy Compton),Chevrolet,250.0,10700.0,running,0.0,38.0
2011,4,Martinsville,7.0,4.0,3.0,Austin Dillon,Bass Pro Shops / Remington / Tracker Boats (Richard Childress),Chevrolet,250.0,11500.0,running,37.0,38.0
2011,4,Martinsville,8.0,20.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,250.0,13550.0,running,36.0,37.0
2011,4,Martinsville,9.0,31.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Germain Racing),Toyota,250.0,9150.0,running,7.0,36.0
2011,4,Martinsville,10.0,11.0,9.0,Max Papis,GEICO (Germain Racing),Toyota,250.0,10425.0,running,0.0,34.0
2011,4,Martinsville,11.0,7.0,88.0,Matt Crafton,Tarkett / Menards (Duke Thorson),Chevrolet,250.0,11300.0,running,1.0,34.0
2011,4,Martinsville,12.0,27.0,7.0,Miguel Paludo,Stemco / Duroline (Tom DeLoach),Toyota,250.0,11175.0,running,5.0,33.0
2011,4,Martinsville,13.0,30.0,29.0,Parker Kligerman,Penske Truck Rental (Brad Keselowski),Dodge,250.0,9875.0,running,0.0,31.0
2011,4,Martinsville,14.0,15.0,30.0,Todd Bodine,Germain.com (Germain Racing),Toyota,250.0,12075.0,running,0.0,30.0
2011,4,Martinsville,15.0,18.0,32.0,Brad Sweet,Great Clips (Steve Turner),Chevrolet,250.0,9800.0,running,0.0,29.0
2011,4,Martinsville,16.0,14.0,92.0,Clay Rogers,BTS Tire & Wheel Distributors / Fleet HQ (Ricky Benton),Chevrolet,250.0,8950.0,running,0.0,28.0
2011,4,Martinsville,17.0,23.0,22.0,Joey Coulter,RCR / Darrell Gwynn Foundation (Richard Childress),Chevrolet,250.0,10875.0,running,0.0,27.0
2011,4,Martinsville,18.0,21.0,20.0,Johanna Long,Panhandle Grading & Paving (Donald Long),Toyota,250.0,10825.0,running,0.0,26.0
2011,4,Martinsville,19.0,32.0,7.0,Caleb Roark,Boys & Girls Club of Kingsport (Ken Smith),Chevrolet,250.0,10775.0,running,0.0,25.0
2011,4,Martinsville,20.0,13.0,5.0,Travis Kvapil,International Truck / Monaco RVs (Randy Moss),Toyota,250.0,9175.0,running,0.0,24.0
2011,4,Martinsville,21.0,22.0,66.0,Justin Marks,GoPro (Stacy Compton),Chevrolet,250.0,10675.0,running,0.0,23.0
2011,4,Martinsville,22.0,34.0,23.0,Jason White,Gunbroker.com (Joe Dennette),Chevrolet,249.0,10650.0,running,0.0,22.0
2011,4,Martinsville,23.0,25.0,97.0,Matt Lofton,Strutmasters.com (Matt Lofton),Toyota,249.0,8375.0,running,0.0,0.0
2011,4,Martinsville,24.0,16.0,46.0,Craig Goess,Greenville Toyota of N.C. (Eddie Sharp),Toyota,248.0,10575.0,running,0.0,20.0
2011,4,Martinsville,25.0,19.0,15.0,Dusty Davis,Vision Airlines / Emerald Coast (Billy Ballew),Toyota,245.0,10650.0,running,0.0,19.0
2011,4,Martinsville,26.0,29.0,81.0,David Starr,Zachry (Bobby Dotter),Toyota,243.0,10450.0,running,0.0,18.0
2011,4,Martinsville,27.0,33.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,243.0,10775.0,running,0.0,17.0
2011,4,Martinsville,28.0,35.0,10.0,Chase Mattioli,CollegeComplete.com (Chase Mattioli),Ford,237.0,10400.0,running,0.0,16.0
2011,4,Martinsville,29.0,24.0,93.0,Shane Sieg,S&W Services (Rod Sieg),Chevrolet,232.0,10350.0,running,0.0,15.0
2011,4,Martinsville,30.0,9.0,8.0,"Nelson Piquet, Jr.",QualComm / AutoTrac (Kevin Harvick),Chevrolet,207.0,9075.0,running,0.0,14.0
2011,4,Martinsville,31.0,26.0,51.0,Justin Johnson,Vision Airlines / Wounded Warrior Project (Billy Ballew),Toyota,202.0,9130.0,running,0.0,13.0
2011,4,Martinsville,32.0,8.0,77.0,Justin Lofton,Lofton Cattle (Germain Racing),Toyota,160.0,7600.0,running,0.0,12.0
2011,4,Martinsville,33.0,17.0,39.0,Ryan Sieg,S&W Towing (Rod Sieg),Chevrolet,142.0,7575.0,radiator,0.0,11.0
2011,4,Martinsville,34.0,28.0,1.0,Jeffrey Earnhardt,Fuel Doctor (Rick Ware),Chevrolet,134.0,7550.0,crash,0.0,10.0
2011,4,Martinsville,35.0,6.0,31.0,James Buescher,Wolfpack Rentals (Steve Turner),Chevrolet,134.0,7525.0,crash,0.0,9.0
2011,5,Nashville,1.0,1.0,18.0,Kyle Busch,Dollar General (Kyle Busch),Toyota,150.0,36650.0,running,140.0,0.0
2011,5,Nashville,2.0,4.0,8.0,"Nelson Piquet, Jr.",QualComm / AutoTrac (Kevin Harvick),Chevrolet,150.0,21725.0,running,0.0,42.0
2011,5,Nashville,3.0,12.0,17.0,Timothy Peters,Crescent Tools (Tom DeLoach),Toyota,150.0,21725.0,running,0.0,41.0
2011,5,Nashville,4.0,8.0,33.0,"Ron Hornaday, Jr.",Steak-Umm (Kevin Harvick),Chevrolet,150.0,14925.0,running,6.0,41.0
2011,5,Nashville,5.0,17.0,31.0,James Buescher,Wolfpack Rentals (Steve Turner),Chevrolet,150.0,17350.0,running,0.0,39.0
2011,5,Nashville,6.0,15.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Chevrolet,150.0,11375.0,running,0.0,38.0
2011,5,Nashville,7.0,9.0,13.0,Johnny Sauter,SafeAuto / Curb Records (Mike Curb),Chevrolet,150.0,10875.0,running,0.0,37.0
2011,5,Nashville,8.0,13.0,81.0,David Starr,Zachry (Bobby Dotter),Toyota,150.0,10950.0,running,0.0,36.0
2011,5,Nashville,9.0,24.0,46.0,Craig Goess,Greenville Toyota of N.C. (Eddie Sharp),Toyota,150.0,10600.0,running,0.0,35.0
2011,5,Nashville,10.0,10.0,29.0,Parker Kligerman,Penske Truck Rental (Brad Keselowski),Dodge,150.0,11850.0,running,0.0,34.0
2011,5,Nashville,11.0,2.0,3.0,Austin Dillon,Bass Pro Shops / Remington Arms / Tracker (Richard Childress),Chevrolet,150.0,10475.0,running,0.0,33.0
2011,5,Nashville,12.0,6.0,60.0,Cole Whitt,Red Bull / Fuel Doctor (Stacy Compton),Chevrolet,150.0,10350.0,running,0.0,32.0
2011,5,Nashville,13.0,29.0,23.0,Jason White,Gunbroker.com (Joe Dennette),Chevrolet,150.0,11300.0,running,0.0,31.0
2011,5,Nashville,14.0,23.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,150.0,10250.0,running,0.0,30.0
2011,5,Nashville,15.0,3.0,51.0,Justin Johnson,Vision Airlines / Wounded Warrior Project (Billy Ballew),Toyota,150.0,11450.0,running,2.0,30.0
2011,5,Nashville,16.0,14.0,77.0,Justin Lofton,Lofton Cattle (Germain Racing),Toyota,150.0,10025.0,running,0.0,28.0
2011,5,Nashville,17.0,22.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Germain Racing),Toyota,150.0,9925.0,running,0.0,27.0
2011,5,Nashville,18.0,5.0,21.0,Elliott Sadler,Bully Hill Vineyards (Kevin Harvick),Chevrolet,150.0,7550.0,running,0.0,0.0
2011,5,Nashville,19.0,7.0,30.0,Todd Bodine,Germain.com (Germain Racing),Toyota,150.0,10700.0,running,2.0,26.0
2011,5,Nashville,20.0,26.0,5.0,Travis Kvapil,International Truck / Monaco RVs (Randy Moss),Toyota,150.0,8125.0,running,0.0,24.0
2011,5,Nashville,21.0,19.0,39.0,Ryan Sieg,S&W Services (Rod Sieg),Chevrolet,150.0,9500.0,running,0.0,23.0
2011,5,Nashville,22.0,30.0,1.0,"Bobby Hamilton, Jr.",RaceFuel Energy Drink / Direct Auto Insurance (Rick Ware),Chevrolet,150.0,9400.0,running,0.0,22.0
2011,5,Nashville,23.0,11.0,9.0,Max Papis,GEICO (Germain Racing),Toyota,150.0,8050.0,running,0.0,21.0
2011,5,Nashville,24.0,16.0,22.0,Joey Coulter,RCR / Rip It Energy (Richard Childress),Chevrolet,150.0,7975.0,running,0.0,20.0
2011,5,Nashville,25.0,27.0,66.0,Justin Marks,GoPro / South East Color (Stacy Compton),Chevrolet,150.0,7090.0,running,0.0,19.0
2011,5,Nashville,26.0,31.0,93.0,Shane Sieg,S&W Services (Rod Sieg),Chevrolet,149.0,6900.0,running,0.0,18.0
2011,5,Nashville,27.0,28.0,7.0,Miguel Paludo,Stemco / Duroline (Tom DeLoach),Toyota,149.0,6875.0,running,0.0,17.0
2011,5,Nashville,28.0,21.0,32.0,Brad Sweet,Great Clips (Steve Turner),Chevrolet,149.0,7200.0,running,0.0,16.0
2011,5,Nashville,29.0,20.0,2.0,Cale Gale,Rheem (Kevin Harvick),Chevrolet,148.0,6825.0,running,0.0,15.0
2011,5,Nashville,30.0,34.0,2.0,Jamie Dick,VivaAutoGroup.com / Guest House Inn (Jimmy Dick),Chevrolet,147.0,7300.0,running,0.0,14.0
2011,5,Nashville,31.0,25.0,92.0,Clay Rogers,fleetHQ.com / BTS Tire & Wheel Distributors (Ricky Benton),Chevrolet,147.0,6775.0,running,0.0,13.0
2011,5,Nashville,32.0,18.0,20.0,Johanna Long,Panhandle Grading & Paving (Donald Long),Toyota,147.0,6750.0,running,0.0,12.0
2011,5,Nashville,33.0,32.0,99.0,Chase Mattioli,College Complete (Chase Mattioli),Ford,144.0,6725.0,running,0.0,11.0
2011,5,Nashville,34.0,36.0,63.0,Nick Hoffman,Mittler Bros. Machine (Mike Mittler),Ford,126.0,6700.0,crash,0.0,10.0
2011,5,Nashville,35.0,33.0,7.0,Johnny Chapman,SS Green Light Racing (Ken Smith),Chevrolet,18.0,6675.0,vibration,0.0,0.0
2011,5,Nashville,36.0,35.0,38.0,Mike Garvey,S&W Services (Rod Sieg),Chevrolet,4.0,6644.0,oil pressure,0.0,8.0
2011,6,Dover,1.0,3.0,18.0,Kyle Busch,Traxxas (Kyle Busch),Toyota,200.0,41900.0,running,128.0,0.0
2011,6,Dover,2.0,8.0,60.0,Cole Whitt,Red Bull / Fuel Doctor (Stacy Compton),Chevrolet,200.0,32350.0,running,23.0,43.0
2011,6,Dover,3.0,10.0,88.0,Matt Crafton,Menards / CertainTeed (Duke Thorson),Chevrolet,200.0,22450.0,running,13.0,42.0
2011,6,Dover,4.0,17.0,3.0,Austin Dillon,Bass Pro Shops / Remington / Tracker Boats (Richard Childress),Chevrolet,200.0,18500.0,running,0.0,40.0
2011,6,Dover,5.0,2.0,2.0,Kevin Harvick,Bad Boy Buggies (Kevin Harvick),Chevrolet,200.0,15525.0,running,18.0,0.0
