Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
2002,1,Daytona,16.0,31.0,37.0,Matt Mullins,Folgers Jakada (Derrike Cope),Ford,99.0,13115.0,running,0.0,115.0
2002,1,Daytona,17.0,33.0,61.0,Butch Miller,Delco Remy (Ed Rensi),Chevrolet,99.0,15265.0,running,0.0,112.0
2002,1,Daytona,18.0,19.0,8.0,Bill Lester,Dodge Motorsports (Bobby Hamilton Racing),Dodge,98.0,15165.0,running,0.0,109.0
2002,1,Daytona,19.0,36.0,19.0,Ricky Sanders,Pitboxes.com / Billet Race Products (James Murphy),Ford,98.0,15065.0,running,0.0,106.0
2002,1,Daytona,20.0,8.0,60.0,Travis Kvapil,CAT Rental Stores (Mike Addington),Chevrolet,98.0,15215.0,running,2.0,108.0
2002,1,Daytona,21.0,11.0,50.0,Jon Wood,Navy Racing (Jack Roush),Ford,97.0,14865.0,running,0.0,100.0
2002,1,Daytona,22.0,25.0,5.0,Lance Hooper,Ware Racing Enterprises (Rick Ware),Dodge,94.0,14765.0,crash,1.0,102.0
2002,1,Daytona,23.0,24.0,88.0,Matt Crafton,Menards / Sealmaster (Duke Thorson),Chevrolet,94.0,14640.0,crash,0.0,94.0
2002,1,Daytona,24.0,22.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,94.0,14540.0,running,0.0,91.0
2002,1,Daytona,25.0,30.0,81.0,Donnie Neuenberger,IHOP (Rick Ware),Dodge,90.0,13190.0,crash,0.0,88.0
2002,1,Daytona,26.0,35.0,93.0,Randy Briggs,Chevy Duty / GS27 (Lonnie Troxell),Chevrolet,86.0,13090.0,engine,0.0,85.0
2002,1,Daytona,27.0,23.0,99.0,Tim Fedewa,Roush Racing (Jack Roush),Ford,86.0,11990.0,running,0.0,82.0
2002,1,Daytona,28.0,21.0,20.0,Coy Gibbs,MBNA (Joe Gibbs),Chevrolet,80.0,12890.0,crash,0.0,79.0
2002,1,Daytona,29.0,34.0,55.0,Tom Powers,5 Star Lighting & Recreation (Tom Powers),Dodge,79.0,12790.0,running,0.0,76.0
2002,1,Daytona,30.0,27.0,52.0,Mike Wallace,Federated Auto Parts (Ken Schrader),Chevrolet,69.0,11690.0,overheating,3.0,78.0
2002,1,Daytona,31.0,17.0,63.0,Larry Gunselman,Waterloo Tool Storage (Mike Mittler),Ford,43.0,11640.0,engine,0.0,70.0
2002,1,Daytona,32.0,16.0,39.0,Steve Portenga,Roto-Rooter (Steve Portenga),Chevrolet,40.0,11590.0,engine,0.0,67.0
2002,1,Daytona,33.0,3.0,16.0,Mike Bliss,IWX Motor Express (Steve Coulter),Chevrolet,34.0,11540.0,engine,0.0,64.0
2002,1,Daytona,34.0,9.0,46.0,Dennis Setzer,Acxiom / Computer Associates (David Dollar),Chevrolet,34.0,11490.0,engine,3.0,66.0
2002,1,Daytona,35.0,29.0,86.0,Phil Bonifield,Red Line Oil / Motor State Perf. (Phil Bonifield),Chevrolet,33.0,11440.0,engine,0.0,58.0
2002,1,Daytona,36.0,14.0,8.0,Bobby Dotter,Albertson's / CDS (Gene Christensen),Chevrolet,26.0,11340.0,engine,0.0,55.0
2002,2,Darlington,1.0,2.0,1.0,Ted Musgrave,Mopar Performance (Jim Smith),Dodge,147.0,39125.0,running,97.0,185.0
2002,2,Darlington,2.0,3.0,18.0,Robert Pressley,Hamilton Racing (Bobby Hamilton Racing),Dodge,147.0,25875.0,running,32.0,175.0
2002,2,Darlington,3.0,5.0,16.0,Mike Bliss,IWX Motor Express (Steve Coulter),Chevrolet,147.0,16100.0,running,0.0,165.0
2002,2,Darlington,4.0,11.0,6.0,Kevin Harvick,Harvick Motorsports (Kevin Harvick),Chevrolet,147.0,10475.0,running,0.0,160.0
2002,2,Darlington,5.0,12.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,147.0,11900.0,running,0.0,155.0
2002,2,Darlington,6.0,9.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,147.0,10225.0,running,0.0,150.0
2002,2,Darlington,7.0,6.0,60.0,Travis Kvapil,CAT Rental Stores (Mike Addington),Chevrolet,147.0,10025.0,running,0.0,146.0
2002,2,Darlington,8.0,18.0,4.0,Brian Rose,Sunclear Energy Team (Bobby Hamilton Racing),Dodge,147.0,9975.0,running,2.0,147.0
2002,2,Darlington,9.0,8.0,50.0,Jon Wood,Navy Racing (Jack Roush),Ford,147.0,9825.0,running,0.0,138.0
2002,2,Darlington,10.0,10.0,52.0,Ken Schrader,Federated Auto Parts (Ken Schrader),Chevrolet,147.0,8825.0,running,0.0,134.0
2002,2,Darlington,11.0,4.0,46.0,Dennis Setzer,Acxiom / Computer Associates (David Dollar),Chevrolet,147.0,9600.0,running,0.0,130.0
2002,2,Darlington,12.0,24.0,8.0,Bobby Dotter,Stop Terrorism / HomeFrontHeroes.com (Gene Christensen),Chevrolet,147.0,9465.0,running,0.0,127.0
2002,2,Darlington,13.0,20.0,90.0,Lance Norick,Express Personnel Services (Ron Norick),Chevrolet,146.0,9415.0,running,0.0,124.0
2002,2,Darlington,14.0,14.0,88.0,Matt Crafton,Menards / Sealmaster (Duke Thorson),Chevrolet,146.0,9365.0,running,0.0,121.0
2002,2,Darlington,15.0,15.0,15.0,Trent Owens,Dickies (Billy Ballew),Ford,146.0,8365.0,running,0.0,118.0
2002,2,Darlington,16.0,17.0,5.0,Lance Hooper,Diamond Cut Jeans / Blair5.com (Rick Ware),Dodge,146.0,9265.0,running,0.0,115.0
2002,2,Darlington,17.0,26.0,43.0,Carlos Contreras,Hot Wheels (Petty Enterprises),Dodge,146.0,9215.0,running,3.0,117.0
2002,2,Darlington,18.0,28.0,79.0,Jerry Hill,RDS Racing Engines (Rodney Smith),Dodge,146.0,6915.0,running,0.0,109.0
2002,2,Darlington,19.0,32.0,72.0,Randy MacDonald,Greenfield Truck Center (Doc MacDonald),Chevrolet,145.0,10615.0,running,0.0,106.0
2002,2,Darlington,20.0,16.0,62.0,Brendan Gaughan,NAPA Auto Parts (Michael Gaughan),Dodge,144.0,7065.0,running,0.0,103.0
2002,2,Darlington,21.0,19.0,7.0,Jason Small,Sunbelt Rentals / HomeFrontHeroes.com (Gene Christensen),Chevrolet,144.0,7990.0,running,0.0,100.0
2002,2,Darlington,22.0,22.0,51.0,Michael Dokken,OOIDA (Rick Ware),Dodge,143.0,7940.0,running,0.0,97.0
2002,2,Darlington,23.0,23.0,20.0,Coy Gibbs,MBNA (Joe Gibbs),Chevrolet,143.0,8840.0,running,0.0,94.0
2002,2,Darlington,24.0,31.0,0.0,Ryan McGlynn,Buyers Choice Auto Warranties (Raynard McGlynn),Chevrolet,141.0,6490.0,running,0.0,91.0
2002,2,Darlington,25.0,35.0,86.0,Wayne Edwards,Motor State Performance / Lane Automotive (Phil Bonifield),Chevrolet,141.0,8640.0,running,0.0,88.0
2002,2,Darlington,26.0,27.0,39.0,Steve Portenga,Roto-Rooter (Steve Portenga),Chevrolet,137.0,6290.0,running,0.0,85.0
2002,2,Darlington,27.0,34.0,55.0,Tom Powers,5 Star Lighting & Recreation (Tom Powers),Dodge,136.0,8440.0,running,0.0,82.0
2002,2,Darlington,28.0,13.0,8.0,Bill Lester,Dodge Motorsports (Bobby Hamilton Racing),Dodge,115.0,7090.0,running,0.0,79.0
2002,2,Darlington,29.0,7.0,29.0,Terry Cook,Power Stroke Diesel (Bob Keselowski),Ford,114.0,6990.0,engine,0.0,76.0
2002,2,Darlington,30.0,1.0,2.0,Jason Leffler,Team ASE / Carquest (Jim Smith),Dodge,103.0,8190.0,oil line,13.0,78.0
2002,2,Darlington,31.0,21.0,48.0,J.D. Gibbs,MBNA (Joe Gibbs),Chevrolet,102.0,5865.0,crash,0.0,70.0
2002,2,Darlington,32.0,36.0,63.0,Larry Gunselman,Waterloo Tool Storage (Mike Mittler),Ford,67.0,6840.0,crash,0.0,67.0
2002,2,Darlington,33.0,30.0,81.0,Jonathon Price,Subscriberbase (Rick Ware),Chevrolet,64.0,5815.0,crash,0.0,64.0
2002,2,Darlington,34.0,29.0,21.0,Morgan Shepherd,Dairy Queen (Morgan Shepherd),Ford,28.0,5790.0,handling,0.0,61.0
2002,2,Darlington,35.0,25.0,28.0,Joe Ruttman,UFA-FDNY (Jim Rosenblum),Chevrolet,11.0,5765.0,crash,0.0,58.0
2002,2,Darlington,36.0,33.0,73.0,Loni Richardson,Universal Technical Institute (Joey Sonntag),Chevrolet,2.0,5740.0,electrical,0.0,55.0
2002,3,Martinsville,1.0,33.0,46.0,Dennis Setzer,Acxiom / Computer Associates (David Dollar),Chevrolet,250.0,41610.0,running,43.0,180.0
2002,3,Martinsville,2.0,6.0,16.0,Mike Bliss,IWX Motor Express (Steve Coulter),Chevrolet,250.0,22450.0,running,10.0,175.0
2002,3,Martinsville,3.0,4.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,250.0,18940.0,running,20.0,170.0
2002,3,Martinsville,4.0,10.0,8.0,Bobby Dotter,Support Trooper (Gene Christensen),Chevrolet,250.0,12450.0,running,0.0,160.0
2002,3,Martinsville,5.0,7.0,29.0,Terry Cook,Power Stroke Diesel (Bob Keselowski),Ford,250.0,11500.0,running,76.0,160.0
2002,3,Martinsville,6.0,2.0,2.0,Jason Leffler,Team ASE / Carquest (Jim Smith),Dodge,250.0,10200.0,running,23.0,155.0
2002,3,Martinsville,7.0,5.0,60.0,Travis Kvapil,CAT Rental Stores (Mike Addington),Chevrolet,250.0,10200.0,running,0.0,146.0
2002,3,Martinsville,8.0,25.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,250.0,10000.0,running,0.0,142.0
2002,3,Martinsville,9.0,32.0,62.0,Brendan Gaughan,NAPA Auto Parts (Michael Gaughan),Dodge,250.0,8700.0,running,0.0,138.0
2002,3,Martinsville,10.0,8.0,50.0,Jon Wood,Navy Racing (Jack Roush),Ford,250.0,11450.0,running,0.0,134.0
2002,3,Martinsville,11.0,15.0,52.0,Ken Schrader,Federated Auto Parts (Ken Schrader),Chevrolet,250.0,7600.0,running,0.0,130.0
2002,3,Martinsville,12.0,11.0,90.0,Lance Norick,Express Personnel Services (Ron Norick),Chevrolet,250.0,9715.0,running,0.0,127.0
2002,3,Martinsville,13.0,20.0,7.0,Jason Small,Sunbelt Rentals (Gene Christensen),Chevrolet,249.0,8665.0,running,0.0,124.0
2002,3,Martinsville,14.0,17.0,18.0,Robert Pressley,Hamilton Racing (Bobby Hamilton Racing),Dodge,248.0,7365.0,running,0.0,121.0
2002,3,Martinsville,15.0,19.0,68.0,Rodney Sawyers,Smirnoff Ice / Blue Mist Water (Rodney Sawyers),Dodge,248.0,8840.0,running,0.0,118.0
2002,3,Martinsville,16.0,24.0,5.0,Lance Hooper,Diamond Cut Jeans / Blair5.com (Rick Ware),Dodge,248.0,9465.0,running,0.0,115.0
2002,3,Martinsville,17.0,22.0,15.0,Trent Owens,Dickies (Billy Ballew),Ford,248.0,7165.0,running,0.0,112.0
2002,3,Martinsville,18.0,31.0,61.0,Randy Tolsma,U.S. Marines (Ed Rensi),Chevrolet,247.0,9365.0,running,0.0,109.0
2002,3,Martinsville,19.0,30.0,51.0,Michael Dokken,OOIDA (Rick Ware),Dodge,247.0,8315.0,running,0.0,106.0
2002,3,Martinsville,20.0,28.0,88.0,Matt Crafton,Menards / Sealmaster (Duke Thorson),Chevrolet,247.0,9515.0,running,0.0,103.0
2002,3,Martinsville,21.0,23.0,20.0,Coy Gibbs,MBNA (Joe Gibbs),Chevrolet,246.0,9240.0,running,0.0,100.0
2002,3,Martinsville,22.0,27.0,79.0,Jerry Hill,RDS Racing Engines (Rodney Smith),Dodge,245.0,6965.0,running,0.0,97.0
2002,3,Martinsville,23.0,34.0,81.0,Angie Wilson,TotalRaceBabe.com (Rick Ware),Dodge,234.0,9190.0,handling,0.0,94.0
2002,3,Martinsville,24.0,1.0,1.0,Ted Musgrave,Mopar Performance (Jim Smith),Dodge,232.0,12465.0,running,78.0,101.0
2002,3,Martinsville,25.0,13.0,8.0,Bill Lester,Dodge Motorsports (Bobby Hamilton Racing),Dodge,230.0,7865.0,crash,0.0,88.0
2002,3,Martinsville,26.0,26.0,70.0,Jeff Finley,Bailey Excavating (James Bailey),Ford,230.0,6840.0,running,0.0,85.0
2002,3,Martinsville,27.0,9.0,4.0,Brian Rose,Sunclear Energy Team (Bobby Hamilton Racing),Dodge,223.0,7815.0,running,0.0,82.0
2002,3,Martinsville,28.0,14.0,43.0,Carlos Contreras,Hot Wheels (Petty Enterprises),Dodge,211.0,7790.0,rear end,0.0,79.0
2002,3,Martinsville,29.0,12.0,6.0,Kevin Harvick,Harvick Motorsports (Kevin Harvick),Chevrolet,188.0,6740.0,parked,0.0,76.0
2002,3,Martinsville,30.0,36.0,55.0,Tom Powers,Johnny Strader / University of NW Ohio (Tom Powers),Dodge,178.0,7715.0,running,0.0,73.0
2002,3,Martinsville,31.0,3.0,33.0,Andy Petree,Preen 'N Green / Craftsman (Andy Petree),Chevrolet,174.0,6265.0,crash,0.0,70.0
2002,3,Martinsville,32.0,29.0,72.0,Randy MacDonald,Greenfield Truck Center (Doc MacDonald),Chevrolet,158.0,7240.0,rear end,0.0,67.0
2002,3,Martinsville,33.0,16.0,21.0,Morgan Shepherd,Dairy Queen (Morgan Shepherd),Ford,149.0,6215.0,handling,0.0,64.0
2002,3,Martinsville,34.0,18.0,17.0,Darrell Waltrip,Duck Head Footwear (James Harris),Dodge,86.0,6190.0,rear end,0.0,61.0
2002,3,Martinsville,35.0,21.0,84.0,Richard Landreth,Guest Construction (Robert Long),Ford,80.0,6165.0,engine,0.0,58.0
2002,3,Martinsville,36.0,35.0,73.0,Loni Richardson,Intensitee Custom Racewear / UTI (Joey Sonntag),Chevrolet,62.0,6140.0,engine,0.0,55.0
2002,4,Gateway,1.0,8.0,29.0,Terry Cook,Power Stroke Diesel (Bob Keselowski),Ford,160.0,52160.0,running,59.0,185.0
2002,4,Gateway,2.0,5.0,2.0,Jason Leffler,Team ASE / Carquest (Jim Smith),Dodge,160.0,34650.0,running,42.0,175.0
2002,4,Gateway,3.0,1.0,16.0,Mike Bliss,IWX Motor Express / Knights Inn (Steve Coulter),Chevrolet,160.0,27290.0,running,3.0,170.0
2002,4,Gateway,4.0,4.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,160.0,21725.0,running,0.0,160.0
2002,4,Gateway,5.0,13.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,160.0,18750.0,running,0.0,155.0
2002,4,Gateway,6.0,2.0,46.0,Dennis Setzer,Acxiom / Computer Associates (David Dollar),Chevrolet,160.0,15900.0,running,35.0,155.0
2002,4,Gateway,7.0,9.0,50.0,Jon Wood,Navy Racing (Jack Roush),Ford,160.0,14175.0,running,13.0,151.0
2002,4,Gateway,8.0,27.0,4.0,Brian Rose,Perry Connection (Bobby Hamilton Racing),Dodge,160.0,14425.0,running,0.0,142.0
2002,4,Gateway,9.0,15.0,90.0,Lance Norick,Express Personnel Services (Ron Norick),Chevrolet,159.0,12075.0,running,0.0,138.0
2002,4,Gateway,10.0,18.0,88.0,Matt Crafton,Menards / Sealmaster (Duke Thorson),Chevrolet,159.0,13375.0,running,0.0,134.0
2002,4,Gateway,11.0,19.0,62.0,Brendan Gaughan,NAPA Auto Parts (Michael Gaughan),Dodge,159.0,10225.0,running,0.0,130.0
2002,4,Gateway,12.0,3.0,1.0,Ted Musgrave,Mopar Performance (Jim Smith),Dodge,159.0,11290.0,running,8.0,132.0
2002,4,Gateway,13.0,10.0,5.0,Lance Hooper,Diamond Cut Jeans / Blair5.com (Rick Ware),Dodge,159.0,11240.0,running,0.0,124.0
2002,4,Gateway,14.0,17.0,39.0,Steve Portenga,Roto-Rooter (Steve Portenga),Chevrolet,158.0,8940.0,running,0.0,121.0
2002,4,Gateway,15.0,22.0,8.0,Bobby Dotter,Conquer Terrorism (Gene Christensen),Chevrolet,158.0,11440.0,running,0.0,118.0
2002,4,Gateway,16.0,11.0,43.0,Carlos Contreras,Hot Wheels (Petty Enterprises),Dodge,158.0,10840.0,running,0.0,115.0
2002,4,Gateway,17.0,12.0,8.0,Bill Lester,Dodge Motorsports (Bobby Hamilton Racing),Dodge,158.0,10790.0,running,0.0,112.0
2002,4,Gateway,18.0,24.0,68.0,Rodney Sawyers,R & J Racing (Rodney Sawyers),Dodge,158.0,9615.0,running,0.0,109.0
2002,4,Gateway,19.0,25.0,51.0,Michael Dokken,OOIDA (Rick Ware),Dodge,157.0,9515.0,running,0.0,106.0
2002,4,Gateway,20.0,26.0,15.0,Trent Owens,Dickies (Billy Ballew),Ford,157.0,8490.0,running,0.0,103.0
2002,4,Gateway,21.0,16.0,7.0,Jason Small,Sunbelt Rentals (Gene Christensen),Chevrolet,157.0,9465.0,running,0.0,100.0
2002,4,Gateway,22.0,21.0,20.0,Coy Gibbs,MBNA (Joe Gibbs),Chevrolet,157.0,10440.0,running,0.0,97.0
2002,4,Gateway,23.0,31.0,59.0,Joe Cooksey,Fuelvend (Don Fauerbach),Chevrolet,155.0,8165.0,running,0.0,94.0
2002,4,Gateway,24.0,20.0,72.0,Randy MacDonald,U.S. Security / Greenfield Truck (Doc MacDonald),Chevrolet,153.0,9140.0,cylinder head,0.0,91.0
2002,4,Gateway,25.0,30.0,81.0,Angie Wilson,TotalRaceBabe.com (Rick Ware),Dodge,153.0,9115.0,running,0.0,88.0
2002,4,Gateway,26.0,33.0,73.0,Loni Richardson,Intensitee Custom Racewear / UTI (Joey Sonntag),Chevrolet,151.0,9090.0,running,0.0,85.0
2002,4,Gateway,27.0,36.0,93.0,Aaron Daniel,Play Craft Boats (Lonnie Troxell),Ford,150.0,9065.0,running,0.0,82.0
2002,4,Gateway,28.0,34.0,55.0,Tom Powers,University of Northwest Ohio (Tom Powers),Dodge,150.0,9040.0,running,0.0,79.0
2002,4,Gateway,29.0,35.0,86.0,Dana White,Red Line Oil / Coverall Carports (Phil Bonifield),Chevrolet,150.0,8015.0,running,0.0,76.0
2002,4,Gateway,30.0,32.0,63.0,Larry Gunselman,Waterloo Tool Storage (Mike Mittler),Ford,143.0,7995.0,running,0.0,73.0
2002,4,Gateway,31.0,7.0,18.0,Robert Pressley,Hamilton Racing (Bobby Hamilton Racing),Dodge,141.0,7985.0,running,0.0,70.0
2002,4,Gateway,32.0,28.0,89.0,Stan Boyd,NGK Spark Plugs (James Liguori),Chevrolet,109.0,7975.0,transmission,0.0,67.0
2002,4,Gateway,33.0,6.0,60.0,Travis Kvapil,CAT Rental Stores (Mike Addington),Chevrolet,105.0,7965.0,running,0.0,64.0
2002,4,Gateway,34.0,29.0,79.0,Jerry Hill,RDS Racing Engines (Rodney Smith),Dodge,37.0,7955.0,brakes,0.0,61.0
2002,4,Gateway,35.0,14.0,52.0,Mike Wallace,Federated Auto Parts (Ken Schrader),Chevrolet,27.0,7945.0,ignition,0.0,58.0
2002,4,Gateway,36.0,23.0,21.0,Morgan Shepherd,Shepherd Motorsports (Morgan Shepherd),Ford,25.0,7935.0,brakes,0.0,55.0
2002,5,Pikes Peak,1.0,3.0,16.0,Mike Bliss,IWX Motor Freight / Knights Inn (Steve Coulter),Chevrolet,200.0,45435.0,running,46.0,180.0
2002,5,Pikes Peak,2.0,1.0,2.0,Jason Leffler,Team ASE / Carquest (Jim Smith),Dodge,200.0,34425.0,running,95.0,180.0
2002,5,Pikes Peak,3.0,7.0,60.0,Travis Kvapil,CAT Rental Stores (Mike Addington),Chevrolet,200.0,21715.0,running,39.0,170.0
2002,5,Pikes Peak,4.0,4.0,29.0,Terry Cook,Power Stroke Diesel (Bob Keselowski),Ford,200.0,14625.0,running,0.0,160.0
2002,5,Pikes Peak,5.0,6.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,200.0,13400.0,running,0.0,155.0
2002,5,Pikes Peak,6.0,8.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,200.0,12850.0,running,0.0,150.0
2002,5,Pikes Peak,7.0,5.0,46.0,Dennis Setzer,Acxiom / Computer Associates (David Dollar),Chevrolet,200.0,12300.0,running,0.0,146.0
2002,5,Pikes Peak,8.0,25.0,39.0,Steve Portenga,Roto-Rooter (Steve Portenga),Chevrolet,200.0,13400.0,running,0.0,142.0
2002,5,Pikes Peak,9.0,11.0,20.0,Coy Gibbs,MBNA (Joe Gibbs),Chevrolet,200.0,12075.0,running,0.0,138.0
2002,5,Pikes Peak,10.0,13.0,4.0,Brian Rose,Perry Connection (Bobby Hamilton Racing),Dodge,200.0,12675.0,running,0.0,134.0
2002,5,Pikes Peak,11.0,14.0,90.0,Lance Norick,Express Personnel Services (Ron Norick),Chevrolet,200.0,12125.0,running,0.0,130.0
2002,5,Pikes Peak,12.0,17.0,50.0,Jon Wood,Navy Racing (Jack Roush),Ford,200.0,11590.0,running,0.0,127.0
2002,5,Pikes Peak,13.0,16.0,43.0,Carlos Contreras,Hot Wheels (Petty Enterprises),Dodge,200.0,11515.0,running,0.0,124.0
2002,5,Pikes Peak,14.0,12.0,15.0,Trent Owens,Dickies (Billy Ballew),Ford,199.0,12465.0,running,0.0,121.0
2002,5,Pikes Peak,15.0,9.0,8.0,Bill Lester,Dodge Motorsports (Bobby Hamilton Racing),Dodge,199.0,11690.0,running,0.0,118.0
2002,5,Pikes Peak,16.0,2.0,1.0,Ted Musgrave,Mopar Performance (Jim Smith),Dodge,199.0,11315.0,running,16.0,120.0
2002,5,Pikes Peak,17.0,15.0,51.0,Michael Ritch,OOIDA (Rick Ware),Dodge,199.0,11265.0,running,0.0,112.0
2002,5,Pikes Peak,18.0,20.0,5.0,Lance Hooper,Diamond Cut Jeans / Blair5.com (Rick Ware),Dodge,198.0,11215.0,running,0.0,109.0
2002,5,Pikes Peak,19.0,24.0,68.0,Rodney Sawyers,R & J Racing (Rodney Sawyers),Dodge,197.0,9915.0,running,0.0,106.0
2002,5,Pikes Peak,20.0,28.0,8.0,Bobby Dotter,People Against Drugs (Gene Christensen),Dodge,196.0,10115.0,running,0.0,103.0
2002,5,Pikes Peak,21.0,26.0,0.0,Stan Boyd,Intensitee Custom Racewear / UTI (Larry Richardson),Chevrolet,196.0,8840.0,running,4.0,0.0
2002,5,Pikes Peak,22.0,18.0,7.0,Jason Small,Sunbelt Rentals (Gene Christensen),Chevrolet,195.0,8815.0,running,0.0,97.0
2002,5,Pikes Peak,23.0,33.0,79.0,Jerry Hill,RDS Racing Engines (Rodney Smith),Dodge,193.0,8790.0,running,0.0,94.0
2002,5,Pikes Peak,24.0,22.0,72.0,Randy MacDonald,U.S. Security / Greenfield Truck (Doc MacDonald),Chevrolet,190.0,8765.0,running,0.0,91.0
2002,5,Pikes Peak,25.0,27.0,81.0,Angie Wilson,TotalRaceBabe.com (Rick Ware),Dodge,189.0,8740.0,running,0.0,88.0
2002,5,Pikes Peak,26.0,19.0,62.0,Brendan Gaughan,NAPA Auto Parts (Michael Gaughan),Dodge,189.0,8715.0,running,0.0,85.0
2002,5,Pikes Peak,27.0,32.0,93.0,"Jerry Allec, Jr.",Troxell Racing (Lonnie Troxell),Chevrolet,187.0,8690.0,running,0.0,82.0
2002,5,Pikes Peak,28.0,31.0,9.0,Mike Hamby,Hamby Textile Research (Judith Ann Midgley),Chevrolet,186.0,8665.0,running,0.0,79.0
2002,5,Pikes Peak,29.0,23.0,88.0,Matt Crafton,Menards / Sealmaster (Duke Thorson),Chevrolet,163.0,8615.0,engine,0.0,76.0
2002,5,Pikes Peak,30.0,10.0,18.0,Robert Pressley,Hamilton Racing (Bobby Hamilton Racing),Dodge,152.0,8590.0,engine,0.0,73.0
2002,5,Pikes Peak,31.0,30.0,58.0,Chris Horn,Hornengines.com (Fred Horn),Chevrolet,140.0,8565.0,rear end,0.0,70.0
2002,5,Pikes Peak,32.0,35.0,86.0,Dana White,Red Line Oil / Coverall Carports (Phil Bonifield),Chevrolet,55.0,8540.0,clutch,0.0,67.0
2002,5,Pikes Peak,33.0,34.0,55.0,Tom Powers,University of Northwest Ohio (Tom Powers),Dodge,38.0,8515.0,engine,0.0,64.0
2002,5,Pikes Peak,34.0,21.0,21.0,Morgan Shepherd,Shepherd Motorsports (Morgan Shepherd),Ford,25.0,8490.0,transmission,0.0,61.0
2002,5,Pikes Peak,35.0,29.0,23.0,Phil Bonifield,Red Line Oil / Motor State Perf. (Tom Mazzuchi),Chevrolet,18.0,8465.0,engine,0.0,58.0
2002,5,Pikes Peak,36.0,36.0,73.0,Loni Richardson,Intensitee Custom Racewear / UTI (Joey Sonntag),Chevrolet,16.0,8440.0,ignition,0.0,55.0
2002,6,Dover,1.0,2.0,1.0,Ted Musgrave,Mopar Performance (Jim Smith),Dodge,200.0,49785.0,running,135.0,185.0
2002,6,Dover,2.0,9.0,18.0,Robert Pressley,Hamilton Racing (Bobby Hamilton Racing),Dodge,200.0,32875.0,running,0.0,170.0
2002,6,Dover,3.0,1.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,200.0,25665.0,running,39.0,170.0
2002,6,Dover,4.0,6.0,75.0,David Starr,Spears Manufacturing (Wayne Spears),Chevrolet,200.0,17950.0,running,0.0,160.0
2002,6,Dover,5.0,10.0,16.0,Mike Bliss,IWX Motor Freight / Knights Inn (Steve Coulter),Chevrolet,200.0,17225.0,running,0.0,155.0
