Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
2012,2,Martinsville,4.0,6.0,6.0,Justin Lofton,CollegeComplete.com (Eddie Sharp),Chevrolet,250.0,15300.0,running,0.0,40.0
2012,2,Martinsville,5.0,3.0,17.0,Timothy Peters,NTB / Service Central (Tom DeLoach),Toyota,250.0,14200.0,running,0.0,39.0
2012,2,Martinsville,6.0,16.0,30.0,"Nelson Piquet, Jr.",AutoTrac / Qualcomm (Steve Turner),Chevrolet,250.0,11675.0,running,0.0,38.0
2012,2,Martinsville,7.0,17.0,8.0,Ross Chastain,Watermelon.org (Bobby Dotter),Toyota,250.0,14525.0,running,0.0,37.0
2012,2,Martinsville,8.0,12.0,18.0,Jason Leffler,Dollar General / Kangaroo Express (Kyle Busch),Toyota,250.0,9225.0,running,0.0,36.0
2012,2,Martinsville,9.0,32.0,7.0,John King,Toyota / Red Horse Racing (Tom DeLoach),Toyota,250.0,11425.0,running,0.0,35.0
2012,2,Martinsville,10.0,22.0,23.0,Jason White,GunBroker.com (Jason White),Ford,250.0,12650.0,running,0.0,34.0
2012,2,Martinsville,11.0,15.0,29.0,Parker Kligerman,Cooper Standard (Brad Keselowski),RAM,250.0,11325.0,running,0.0,33.0
2012,2,Martinsville,12.0,20.0,60.0,J.R. Fitzpatrick,Equipment Express (Stacy Compton),Chevrolet,250.0,8950.0,running,0.0,32.0
2012,2,Martinsville,13.0,7.0,27.0,Jeb Burton,State Water Heaters (Mike Hillman),Chevrolet,250.0,11150.0,running,0.0,31.0
2012,2,Martinsville,14.0,27.0,81.0,David Starr,Zachry (Joey Arrington),Toyota,250.0,8850.0,running,0.0,30.0
2012,2,Martinsville,15.0,4.0,33.0,Cale Gale,Rheem (Eddie Sharp),Chevrolet,250.0,12100.0,running,0.0,29.0
2012,2,Martinsville,16.0,5.0,9.0,"Ron Hornaday, Jr.",Anderson's Maple Syrup / AMFM Energy (Joe Dennette),Chevrolet,250.0,8700.0,running,0.0,28.0
2012,2,Martinsville,17.0,14.0,32.0,Miguel Paludo,Duroline Brakes & Components (Steve Turner),Chevrolet,250.0,10900.0,running,0.0,27.0
2012,2,Martinsville,18.0,31.0,7.0,Jake Crum,Bandit Chippers (Ken Smith),Chevrolet,249.0,10850.0,running,0.0,26.0
2012,2,Martinsville,19.0,26.0,24.0,Max Gresham,Made In USA Brand / PledgeForUSA.com (Joe Dennette),Chevrolet,249.0,10800.0,running,0.0,25.0
2012,2,Martinsville,20.0,25.0,92.0,David Reutimann,FleetHQ.com / BTS Tire & Wheel Distributors (Ricky Benton),Chevrolet,249.0,9100.0,running,0.0,0.0
2012,2,Martinsville,21.0,36.0,98.0,Dakoda Armstrong,EverFi.com (Duke Thorson),Toyota,248.0,8450.0,running,0.0,23.0
2012,2,Martinsville,22.0,18.0,5.0,Paulie Harraka,MC10 (Richie Wauters),Ford,248.0,10675.0,running,0.0,22.0
2012,2,Martinsville,23.0,30.0,9.0,John Wes Townley,RAB Racing (Robby Benton),Toyota,248.0,8400.0,running,0.0,21.0
2012,2,Martinsville,24.0,11.0,88.0,Matt Crafton,Menards / Ideal Door (Duke Thorson),Toyota,246.0,10600.0,running,0.0,20.0
2012,2,Martinsville,25.0,13.0,11.0,Todd Bodine,Toyota Tundra (Tom DeLoach),Toyota,246.0,8425.0,running,0.0,19.0
2012,2,Martinsville,26.0,33.0,99.0,Bryan Silas,Rockingham Speedway (Chris Baluch),Ford,244.0,10475.0,running,0.0,18.0
2012,2,Martinsville,27.0,35.0,93.0,Chris Cockrum,Advanced Communications Group (Rod Sieg),Chevrolet,241.0,10450.0,running,0.0,17.0
2012,2,Martinsville,28.0,19.0,14.0,Brennan Newberry,NTS / Ironclad Performance Wear (Bob Newberry),Chevrolet,234.0,8175.0,crash,0.0,16.0
2012,2,Martinsville,29.0,8.0,13.0,Johnny Sauter,Hot Honeys / Curb Records (Mike Curb),Toyota,231.0,10125.0,running,0.0,15.0
2012,2,Martinsville,30.0,21.0,22.0,Joey Coulter,Steak-umm (Richard Childress),Chevrolet,228.0,9100.0,running,0.0,14.0
2012,2,Martinsville,31.0,29.0,68.0,Clay Greenfield,Clay Greenfield Motorsports (Bill Alger),RAM,151.0,8155.0,suspension,0.0,13.0
2012,2,Martinsville,32.0,28.0,39.0,Ryan Sieg,Pull A Part Used Auto Parts (Rod Sieg),Chevrolet,148.0,7625.0,oil line,0.0,12.0
2012,2,Martinsville,33.0,24.0,15.0,Dusty Davis,Thunderexhaust.com (Joey Arrington),Toyota,104.0,7600.0,rear gear,0.0,11.0
2012,2,Martinsville,34.0,34.0,8.0,Jennifer Jo Cobb,Driven2Honor.org (Jennifer Jo Cobb),RAM,95.0,7575.0,suspension,0.0,10.0
2012,2,Martinsville,35.0,10.0,70.0,Jeff Agnew,Clarence's Steak House (Edward Asbury),Chevrolet,90.0,7550.0,crash,0.0,9.0
2012,2,Martinsville,36.0,23.0,74.0,Rick Crawford,Koma Unwind Relaxation Drink (Mike Harmon),Chevrolet,6.0,7495.0,brakes,0.0,8.0
2012,3,Rockingham,1.0,5.0,4.0,Kasey Kahne,Rockwell Tools (Steve Turner),Chevrolet,200.0,29000.0,running,46.0,0.0
2012,3,Rockingham,2.0,16.0,31.0,James Buescher,Koike Aronson / Ransome (Steve Turner),Chevrolet,200.0,23840.0,running,0.0,42.0
2012,3,Rockingham,3.0,8.0,88.0,Matt Crafton,Menards / Ideal Door (Duke Thorson),Toyota,200.0,17285.0,running,40.0,42.0
2012,3,Rockingham,4.0,10.0,13.0,Johnny Sauter,Hot Honeys / Curb Records (Mike Curb),Toyota,200.0,17400.0,running,0.0,40.0
2012,3,Rockingham,5.0,3.0,17.0,Timothy Peters,Toyota Trucks / Strutmasters (Tom DeLoach),Toyota,200.0,12200.0,running,7.0,40.0
2012,3,Rockingham,6.0,17.0,22.0,Joey Coulter,Strutmasters (Richard Childress),Chevrolet,200.0,10450.0,running,0.0,38.0
2012,3,Rockingham,7.0,1.0,30.0,"Nelson Piquet, Jr.",Qualcomm / Autotrac (Steve Turner),Chevrolet,200.0,14500.0,running,107.0,39.0
2012,3,Rockingham,8.0,12.0,3.0,Ty Dillon,Bass Pro Shops / Tracker Boats (Richard Childress),Chevrolet,200.0,11250.0,running,0.0,36.0
2012,3,Rockingham,9.0,6.0,29.0,Parker Kligerman,Draw-Tite / Mopar (Brad Keselowski),RAM,200.0,10200.0,running,0.0,35.0
2012,3,Rockingham,10.0,19.0,6.0,Justin Lofton,CollegeComplete.com (Eddie Sharp),Chevrolet,200.0,11425.0,running,0.0,34.0
2012,3,Rockingham,11.0,27.0,27.0,Jeb Burton,State Water Heaters (Mike Hillman),Chevrolet,200.0,10100.0,running,0.0,33.0
2012,3,Rockingham,12.0,22.0,9.0,"Ron Hornaday, Jr.",Joe Denette Motorsports (Joe Dennette),Chevrolet,200.0,7725.0,running,0.0,32.0
2012,3,Rockingham,13.0,21.0,81.0,David Starr,Zachry (Joey Arrington),Toyota,200.0,7675.0,running,0.0,31.0
2012,3,Rockingham,14.0,11.0,98.0,Dakoda Armstrong,EverFi.com (Duke Thorson),Toyota,199.0,7625.0,running,0.0,30.0
2012,3,Rockingham,15.0,23.0,32.0,Miguel Paludo,Duroline Brakes & Components (Steve Turner),Chevrolet,198.0,10850.0,running,0.0,29.0
2012,3,Rockingham,16.0,29.0,2.0,"Tim George, Jr.",Applebee's (Richard Childress),Chevrolet,198.0,9700.0,running,0.0,28.0
2012,3,Rockingham,17.0,13.0,33.0,Cale Gale,Rheem (Eddie Sharp),Chevrolet,197.0,9650.0,running,0.0,27.0
2012,3,Rockingham,18.0,15.0,24.0,Max Gresham,Made In USA Brand / PledgeForUSA.com (Joe Dennette),Chevrolet,197.0,9600.0,running,0.0,26.0
2012,3,Rockingham,19.0,18.0,92.0,David Reutimann,FleetHQ.com / BTS Tire / QMI (Ricky Benton),Chevrolet,197.0,7300.0,running,0.0,0.0
2012,3,Rockingham,20.0,20.0,9.0,John Wes Townley,RAB Racing (Robby Benton),Toyota,197.0,7750.0,running,0.0,24.0
2012,3,Rockingham,21.0,24.0,75.0,Caleb Holman,Food Country USA / Wise Snack Foods (Charlie Henderson),Chevrolet,197.0,7350.0,running,0.0,23.0
2012,3,Rockingham,22.0,32.0,39.0,Ryan Sieg,RSS Racing (Rod Sieg),Chevrolet,197.0,9450.0,running,0.0,22.0
2012,3,Rockingham,23.0,30.0,14.0,Brennan Newberry,NTS / Ironclad Performance Wear (Bob Newberry),Chevrolet,197.0,7175.0,running,0.0,21.0
2012,3,Rockingham,24.0,28.0,23.0,Jason White,GunBroker.com (Jason White),Ford,196.0,9400.0,running,0.0,20.0
2012,3,Rockingham,25.0,14.0,8.0,Ross Chastain,Florida Watermelon Association (Bobby Dotter),Toyota,196.0,9500.0,running,0.0,19.0
2012,3,Rockingham,26.0,2.0,5.0,Paulie Harraka,Send a Soldier to the Rock (Richie Wauters),Ford,195.0,9325.0,running,0.0,18.0
2012,3,Rockingham,27.0,36.0,70.0,Jeff Agnew,Team 7 Motorsports (Edward Asbury),Chevrolet,195.0,7000.0,running,0.0,17.0
2012,3,Rockingham,28.0,26.0,2.0,Tyler Young,Young's Building Systems / Race City Diesel (Randy Young),Chevrolet,193.0,6975.0,running,0.0,16.0
2012,3,Rockingham,29.0,33.0,93.0,Chris Cockrum,RSS Racing / Advanced Communications (Rod Sieg),Chevrolet,193.0,7925.0,running,0.0,15.0
2012,3,Rockingham,30.0,35.0,57.0,Norm Benning,Ladybug Cleaning / G.L. Hubbard & Sons (Norm Benning),Chevrolet,189.0,8400.0,running,0.0,14.0
2012,3,Rockingham,31.0,7.0,11.0,Todd Bodine,Toyota Care (Tom DeLoach),Toyota,135.0,6855.0,running,0.0,13.0
2012,3,Rockingham,32.0,31.0,99.0,Bryan Silas,Fast Track Driving School / Rockingham Spdwy. (Chris Baluch),Ford,119.0,6800.0,crash,0.0,12.0
2012,3,Rockingham,33.0,25.0,7.0,John King,Consol Energy (Tom DeLoach),Toyota,56.0,6775.0,handling,0.0,11.0
2012,3,Rockingham,34.0,4.0,18.0,Jason Leffler,Dollar General (Kyle Busch),Toyota,19.0,6750.0,engine,0.0,10.0
2012,3,Rockingham,35.0,34.0,7.0,Johnny Chapman,ASI Limited (Ken Smith),Toyota,13.0,6725.0,clutch,0.0,9.0
2012,3,Rockingham,36.0,9.0,60.0,Grant Enfinger,Turn One Racing (Stacy Compton),Chevrolet,12.0,6702.0,transmission,0.0,8.0
2012,4,Kansas,1.0,6.0,31.0,James Buescher,Progenex (Steve Turner),Chevrolet,167.0,43150.0,running,103.0,48.0
2012,4,Kansas,2.0,10.0,17.0,Timothy Peters,Toyota Trucks / Strutmasters (Tom DeLoach),Toyota,167.0,31890.0,running,0.0,42.0
2012,4,Kansas,3.0,12.0,19.0,Brad Keselowski,Waste Management / Checkered Flag Foundation (Brad Keselowski),RAM,167.0,19985.0,running,19.0,0.0
2012,4,Kansas,4.0,8.0,30.0,"Nelson Piquet, Jr.",Qualcomm / Autotrac (Steve Turner),Chevrolet,167.0,17075.0,running,0.0,40.0
2012,4,Kansas,5.0,9.0,11.0,Todd Bodine,Toyota Care (Tom DeLoach),Toyota,167.0,15550.0,running,5.0,40.0
2012,4,Kansas,6.0,16.0,9.0,"Ron Hornaday, Jr.",Joe Denette Motorsports (Joe Dennette),Chevrolet,167.0,11925.0,running,4.0,39.0
2012,4,Kansas,7.0,3.0,6.0,Justin Lofton,CollegeComplete.com (Eddie Sharp),Chevrolet,167.0,14025.0,running,0.0,37.0
2012,4,Kansas,8.0,11.0,29.0,Parker Kligerman,Reese Towpower / O'Reilly Auto Parts (Brad Keselowski),RAM,167.0,13950.0,running,0.0,36.0
2012,4,Kansas,9.0,5.0,3.0,Ty Dillon,Bass Pro Shops / Allstate (Richard Childress),Chevrolet,167.0,14875.0,running,0.0,35.0
2012,4,Kansas,10.0,13.0,32.0,Miguel Paludo,Duroline Brakes & Components (Steve Turner),Chevrolet,167.0,15100.0,running,0.0,34.0
2012,4,Kansas,11.0,15.0,33.0,Cale Gale,Rheem (Eddie Sharp),Chevrolet,167.0,13775.0,running,0.0,33.0
2012,4,Kansas,12.0,17.0,88.0,Matt Crafton,Menards / Jeld-Wen (Duke Thorson),Toyota,167.0,13650.0,running,0.0,32.0
2012,4,Kansas,13.0,19.0,7.0,John King,Consol Energy (Tom DeLoach),Toyota,167.0,13575.0,running,0.0,31.0
2012,4,Kansas,14.0,7.0,22.0,Joey Coulter,Husky Liners (Richard Childress),Chevrolet,166.0,13525.0,running,0.0,30.0
2012,4,Kansas,15.0,20.0,98.0,Dakoda Armstrong,EverFi.com (Duke Thorson),Toyota,166.0,12100.0,running,1.0,30.0
2012,4,Kansas,16.0,18.0,9.0,John Wes Townley,RAB Racing (Robby Benton),Toyota,166.0,11350.0,running,0.0,28.0
2012,4,Kansas,17.0,1.0,2.0,"Tim George, Jr.",Applebee's (Richard Childress),Chevrolet,166.0,15625.0,running,0.0,27.0
2012,4,Kansas,18.0,2.0,18.0,Jason Leffler,Shore Lodge (Kyle Busch),Toyota,165.0,11025.0,running,5.0,27.0
2012,4,Kansas,19.0,4.0,23.0,Jason White,GunBroker.com (Jason White),Ford,164.0,13225.0,running,29.0,26.0
2012,4,Kansas,20.0,31.0,84.0,Chris Fontaine,Glenden Enterprises / Stingray Chevrolet (Chris Fontaine),Chevrolet,164.0,11525.0,running,0.0,24.0
2012,4,Kansas,21.0,29.0,99.0,Bryan Silas,Rockingham Speedway (Chris Baluch),Ford,164.0,13125.0,running,0.0,23.0
2012,4,Kansas,22.0,23.0,24.0,Max Gresham,Made In USA Brand / PledgeForUSA.com (Joe Dennette),Chevrolet,163.0,13100.0,running,0.0,22.0
2012,4,Kansas,23.0,32.0,65.0,Scott Stenzel,Yellow Stripes: Making The Driver (Mike Mittler),Chevrolet,163.0,10825.0,running,0.0,21.0
2012,4,Kansas,24.0,14.0,13.0,Johnny Sauter,Hot Honeys / Curb Records (Mike Curb),Toyota,162.0,14050.0,running,0.0,20.0
2012,4,Kansas,25.0,36.0,10.0,Jennifer Jo Cobb,Mark One Electric / Driven 2 Honor (Jennifer Jo Cobb),RAM,160.0,10925.0,running,0.0,19.0
2012,4,Kansas,26.0,34.0,93.0,Chris Cockrum,RSS Racing (Rod Sieg),Chevrolet,159.0,13000.0,running,0.0,18.0
2012,4,Kansas,27.0,27.0,5.0,Paulie Harraka,Wauters Motorsports (Richie Wauters),Ford,158.0,12975.0,running,0.0,17.0
2012,4,Kansas,28.0,35.0,57.0,Norm Benning,G.L. Hubbard & Sons Trucking / Ash Group (Norm Benning),Chevrolet,155.0,11700.0,running,0.0,16.0
2012,4,Kansas,29.0,30.0,39.0,Ryan Sieg,S&W Services (Rod Sieg),Chevrolet,128.0,11650.0,rear gear,0.0,15.0
2012,4,Kansas,30.0,28.0,60.0,Chad McCumbee,Turn One Racing (Stacy Compton),Chevrolet,54.0,11125.0,fuel pump,1.0,15.0
2012,4,Kansas,31.0,22.0,81.0,David Starr,AdvoCare (Joey Arrington),Toyota,41.0,10600.0,crash,0.0,13.0
2012,4,Kansas,32.0,26.0,14.0,Brennan Newberry,NTS / Ironclad Performance Wear (Bob Newberry),Chevrolet,40.0,10575.0,crash,0.0,12.0
2012,4,Kansas,33.0,21.0,12.0,Russ Dugger,JPO Absorbents (Mario Gosselin),Chevrolet,39.0,10550.0,crash,0.0,11.0
2012,4,Kansas,34.0,24.0,8.0,Ross Chastain,Florida Watermelon Association (Bobby Dotter),Toyota,17.0,10525.0,engine,0.0,10.0
2012,4,Kansas,35.0,33.0,7.0,Chris Jones,ASI Limited (Ken Smith),Toyota,14.0,10500.0,rear end,0.0,9.0
2012,4,Kansas,36.0,25.0,27.0,Jeb Burton,State Water Heaters (Mike Hillman),Chevrolet,2.0,10471.0,crash,0.0,8.0
2012,5,Charlotte,1.0,2.0,6.0,Justin Lofton,CollegeComplete.com / Speed Energy (Eddie Sharp),Chevrolet,134.0,42625.0,running,44.0,48.0
2012,5,Charlotte,2.0,9.0,19.0,Brad Keselowski,Cooper Standard (Brad Keselowski),RAM,134.0,25765.0,running,32.0,0.0
2012,5,Charlotte,3.0,17.0,11.0,Todd Bodine,Toyota Care (Tom DeLoach),Toyota,134.0,21235.0,running,0.0,41.0
2012,5,Charlotte,4.0,5.0,18.0,Jason Leffler,Dollar General (Kyle Busch),Toyota,134.0,15825.0,running,0.0,40.0
2012,5,Charlotte,5.0,15.0,9.0,"Ron Hornaday, Jr.",Great Play (Joe Dennette),Chevrolet,134.0,14900.0,running,1.0,40.0
2012,5,Charlotte,6.0,7.0,23.0,Jason White,JW Demolition / GunBroker.com (Jason White),Ford,134.0,12200.0,running,0.0,38.0
2012,5,Charlotte,7.0,3.0,22.0,Joey Coulter,Darrell Gwynn Foundation (Richard Childress),Chevrolet,134.0,11700.0,running,0.0,37.0
2012,5,Charlotte,8.0,21.0,27.0,Jeb Burton,State Water Heaters (Mike Hillman),Chevrolet,134.0,14800.0,running,0.0,36.0
2012,5,Charlotte,9.0,4.0,17.0,Timothy Peters,Tire Kingdom / Service Central (Tom DeLoach),Toyota,134.0,11475.0,running,17.0,36.0
2012,5,Charlotte,10.0,1.0,3.0,Ty Dillon,Bass Pro Shops / Natl. Wild Turkey Federation (Richard Childress),Chevrolet,134.0,14950.0,running,25.0,35.0
2012,5,Charlotte,11.0,14.0,29.0,Parker Kligerman,Draw-Tite / Mopar (Brad Keselowski),RAM,134.0,10950.0,running,0.0,33.0
2012,5,Charlotte,12.0,11.0,2.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,134.0,10775.0,running,0.0,0.0
2012,5,Charlotte,13.0,24.0,98.0,Dakoda Armstrong,EverFi.com (Duke Thorson),Toyota,134.0,10650.0,running,0.0,31.0
2012,5,Charlotte,14.0,12.0,32.0,Miguel Paludo,Duroline Brakes & Components (Steve Turner),Chevrolet,134.0,10550.0,running,0.0,30.0
2012,5,Charlotte,15.0,6.0,88.0,Matt Crafton,Menards / Fisher Nuts (Duke Thorson),Toyota,134.0,11325.0,running,0.0,29.0
2012,5,Charlotte,16.0,22.0,9.0,John Wes Townley,Toyota Save in May Sales Event (Robby Benton),Toyota,134.0,10550.0,running,0.0,28.0
2012,5,Charlotte,17.0,34.0,81.0,David Starr,Build Your Future / Zachry (Joey Arrington),Toyota,134.0,10300.0,running,0.0,27.0
2012,5,Charlotte,18.0,31.0,92.0,David Reutimann,FleetHQ.com / BTS Tire / Fatbacks Tire & Auto (Ricky Benton),Chevrolet,134.0,8000.0,running,0.0,0.0
2012,5,Charlotte,19.0,8.0,33.0,Cale Gale,Rheem (Eddie Sharp),Chevrolet,134.0,10200.0,running,0.0,25.0
2012,5,Charlotte,20.0,26.0,99.0,Bryan Silas,Martin Downs Animal Hospital/Rockingham Spdwy (Chris Baluch),Ford,134.0,10775.0,running,0.0,24.0
2012,5,Charlotte,21.0,35.0,75.0,Caleb Holman,Food Country USA / Morning Fresh Farms (Charlie Henderson),Chevrolet,134.0,7830.0,running,0.0,23.0
2012,5,Charlotte,22.0,10.0,31.0,James Buescher,Exide Batteries (Steve Turner),Chevrolet,134.0,8775.0,running,10.0,23.0
2012,5,Charlotte,23.0,28.0,1.0,Jake Crum,BanditChippers.com (Jake Crum),Chevrolet,132.0,7750.0,running,0.0,21.0
2012,5,Charlotte,24.0,23.0,24.0,Max Gresham,BugBand.net / Made in USA Brand (Joe Dennette),Chevrolet,131.0,8725.0,running,0.0,20.0
2012,5,Charlotte,25.0,13.0,13.0,Johnny Sauter,Hot Honeys / Curb Records (Mike Curb),Toyota,127.0,8825.0,running,0.0,19.0
2012,5,Charlotte,26.0,25.0,10.0,Jennifer Jo Cobb,Driven2Honor.org (Jennifer Jo Cobb),RAM,126.0,7650.0,running,0.0,18.0
2012,5,Charlotte,27.0,29.0,14.0,Brennan Newberry,Jeremy Staat Fndtn./WallToWallBicycleRide.com (Bob Newberry),Chevrolet,125.0,7625.0,running,0.0,17.0
2012,5,Charlotte,28.0,27.0,39.0,Ryan Sieg,Pull-A-Part Used Auto Parts (Rod Sieg),Chevrolet,101.0,7600.0,engine,5.0,17.0
2012,5,Charlotte,29.0,16.0,30.0,"Nelson Piquet, Jr.",Alpinestars (Steve Turner),Chevrolet,98.0,7550.0,crash,0.0,15.0
2012,5,Charlotte,30.0,20.0,5.0,Paulie Harraka,Child Help 1-800-4-A-Child (Richie Wauters),Ford,84.0,8025.0,crash,0.0,14.0
2012,5,Charlotte,31.0,30.0,60.0,Chad McCumbee,Turn One Racing (Stacy Compton),Chevrolet,61.0,7500.0,overheating,0.0,13.0
2012,5,Charlotte,32.0,32.0,84.0,Chris Fontaine,Glenden Enterprises (Chris Fontaine),Chevrolet,40.0,7450.0,engine,0.0,12.0
2012,5,Charlotte,33.0,19.0,7.0,John King,Consol Energy (Tom DeLoach),Toyota,24.0,7425.0,crash,0.0,11.0
2012,5,Charlotte,34.0,36.0,38.0,Dennis Setzer,RSS Racing (Rod Sieg),Chevrolet,19.0,7400.0,overheating,0.0,10.0
2012,5,Charlotte,35.0,18.0,8.0,Ross Chastain,Florida Watermelon Association (Bobby Dotter),Toyota,12.0,7370.0,engine,0.0,9.0
2012,5,Charlotte,36.0,33.0,68.0,Clay Greenfield,@ClayGreenfield (Bill Alger),RAM,6.0,7350.0,power steering,0.0,8.0
2012,6,Dover,1.0,13.0,11.0,Todd Bodine,Toyota Care (Tom DeLoach),Toyota,147.0,41000.0,running,20.0,47.0
2012,6,Dover,2.0,11.0,29.0,Parker Kligerman,Cooper Standard (Brad Keselowski),RAM,147.0,28190.0,running,1.0,43.0
