Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2001,1,Daytona,1.0,2.0,7.0,Randy LaJoie,Kleenex / Winn-Dixie (Ed Evans),Pontiac,120.0,96270.0,running,12.0,180.0
2001,1,Daytona,2.0,12.0,2.0,Kevin Harvick,AC Delco (Richard Childress),Chevrolet,120.0,75975.0,running,0.0,170.0
2001,1,Daytona,3.0,18.0,17.0,Matt Kenseth,Visine (Robbie Reiser),Chevrolet,120.0,60175.0,running,0.0,165.0
2001,1,Daytona,4.0,14.0,10.0,Jeff Green,Nestle NesQuik (Greg Pollex),Ford,120.0,58200.0,running,1.0,165.0
2001,1,Daytona,5.0,34.0,92.0,Jimmie Johnson,Excedrin (Stanley Herzog),Chevrolet,120.0,47075.0,running,0.0,155.0
2001,1,Daytona,6.0,16.0,20.0,Mike McLaughlin,World Vision (Joe Gibbs),Pontiac,120.0,40200.0,running,0.0,150.0
2001,1,Daytona,7.0,19.0,57.0,Jason Keller,Albertson's (Bob Campbell),Ford,120.0,43250.0,running,0.0,146.0
2001,1,Daytona,8.0,20.0,48.0,Kenny Wallace,Goulds Pumps (George Debidart),Chevrolet,120.0,31575.0,running,0.0,142.0
2001,1,Daytona,9.0,32.0,74.0,Chad Little,Staff America (Bill Baumgardner),Chevrolet,120.0,30325.0,running,0.0,138.0
2001,1,Daytona,10.0,7.0,61.0,Tim Sauter,Stoops Freightliner (Steve Coulter),Pontiac,120.0,32025.0,running,0.0,134.0
2001,1,Daytona,11.0,6.0,27.0,Jamie McMurray,Williams Travel Centers (Clarence Brewer),Pontiac,120.0,30425.0,running,0.0,130.0
2001,1,Daytona,12.0,41.0,63.0,Shane Hall,Lance Snacks (Hubert Hensley),Ford,120.0,29800.0,running,0.0,127.0
2001,1,Daytona,13.0,30.0,11.0,Marty Houston,Channellock (Armando Fitz),Chevrolet,120.0,27350.0,running,0.0,124.0
2001,1,Daytona,14.0,39.0,36.0,"Hank Parker, Jr.",GNC Live Well (Scott Welliver),Chevrolet,120.0,37725.0,running,0.0,121.0
2001,1,Daytona,15.0,5.0,23.0,Scott Wimmer,Jani-King (Bill Davis),Pontiac,120.0,28925.0,running,24.0,123.0
2001,1,Daytona,16.0,27.0,59.0,Rich Bickle,Kingsford / Glad (Tad Geschickter),Chevrolet,120.0,28900.0,running,0.0,115.0
2001,1,Daytona,17.0,11.0,6.0,Joe Bessey,Whelen Engineering (Joe Bessey),Pontiac,120.0,26175.0,running,0.0,112.0
2001,1,Daytona,18.0,42.0,77.0,Kelly Denton,Merck-Medco (Tony Hall),Ford,120.0,28050.0,running,0.0,109.0
2001,1,Daytona,19.0,36.0,14.0,Larry Foyt,Harrah's Casino (A.J. Foyt),Chevrolet,120.0,25925.0,running,1.0,111.0
2001,1,Daytona,20.0,31.0,55.0,Mark Green,MSN (Jerry Davis),Ford,120.0,29800.0,running,0.0,103.0
2001,1,Daytona,21.0,10.0,35.0,Lyndon Amick,Team Amick (Bill Amick),Pontiac,120.0,30875.0,running,0.0,100.0
2001,1,Daytona,22.0,24.0,60.0,Greg Biffle,Grainger (Jack Roush),Ford,120.0,33050.0,running,2.0,102.0
2001,1,Daytona,23.0,38.0,34.0,David Green,AFG Glass (Frank Cicci),Chevrolet,120.0,30575.0,running,0.0,94.0
2001,1,Daytona,24.0,35.0,66.0,Tim Fedewa,Phillips 66 (Jeffrey Welliver),Chevrolet,120.0,34770.0,running,0.0,91.0
2001,1,Daytona,25.0,13.0,43.0,Jay Sauter,Quality Farm Stores (Mike Curb),Chevrolet,120.0,29245.0,running,0.0,88.0
2001,1,Daytona,26.0,21.0,45.0,Steve Grissom,Petty Driving Experience (Kyle Petty),Chevrolet,120.0,27000.0,running,0.0,0.0
