Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2006,1,Daytona,1.0,16.0,33.0,Tony Stewart,Old Spice (Kevin Harvick),Chevrolet,120.0,112650.0,running,13.0,185.0
2006,1,Daytona,2.0,21.0,77.0,Burney Lamar,Dollar General (Kevin Harvick),Chevrolet,120.0,98425.0,running,0.0,170.0
2006,1,Daytona,3.0,3.0,2.0,Clint Bowyer,AC Delco (Richard Childress),Chevrolet,120.0,88620.0,running,2.0,170.0
2006,1,Daytona,4.0,34.0,47.0,Jon Wood,Clorox / American Red Cross (Tad Geschickter),Ford,120.0,72925.0,running,0.0,160.0
2006,1,Daytona,5.0,17.0,29.0,Kevin Harvick,Hershey's Kissables (Richard Childress),Chevrolet,120.0,58875.0,running,0.0,155.0
2006,1,Daytona,6.0,24.0,32.0,Jason Leffler,Lucas Oil Products (Todd Braun),Chevrolet,120.0,63900.0,running,0.0,150.0
2006,1,Daytona,7.0,19.0,6.0,Todd Kluever,3M (Jack Roush),Ford,120.0,52625.0,running,0.0,146.0
2006,1,Daytona,8.0,1.0,18.0,J.J. Yeley,Vigoro / The Home Depot (Joe Gibbs),Chevrolet,120.0,62950.0,running,13.0,147.0
2006,1,Daytona,9.0,13.0,41.0,Reed Sorenson,Discount Tire (Chip Ganassi),Dodge,120.0,60900.0,running,0.0,138.0
2006,1,Daytona,10.0,41.0,4.0,Mark Green,GEICO (Fred Biagi),Dodge,120.0,56200.0,running,0.0,134.0
2006,1,Daytona,11.0,27.0,1.0,Jason Keller,Miccosukee Gaming & Resorts (James Finch),Dodge,120.0,59050.0,running,0.0,130.0
2006,1,Daytona,12.0,35.0,25.0,Ashton Lewis,U.S. Marines (Ed Rensi),Ford,120.0,52975.0,running,0.0,127.0
2006,1,Daytona,13.0,30.0,22.0,Kenny Wallace,AutoZone (Greg Pollex),Ford,120.0,52850.0,running,0.0,124.0
2006,1,Daytona,14.0,18.0,20.0,Denny Hamlin,Rockwell Automation (Joe Gibbs),Chevrolet,120.0,59700.0,running,0.0,121.0
2006,1,Daytona,15.0,42.0,99.0,Michael Waltrip,Aaron's (Michael Waltrip),Dodge,120.0,47450.0,running,0.0,118.0
2006,1,Daytona,16.0,36.0,64.0,Jamie McMurray,Top-Flite Golf (Rusty Wallace),Dodge,120.0,46400.0,running,4.0,120.0
2006,1,Daytona,17.0,20.0,8.0,"Dale Earnhardt, Jr.","Kraft Foods (Dale Earnhardt, Inc.)",Chevrolet,120.0,46150.0,running,48.0,122.0
2006,1,Daytona,18.0,8.0,50.0,"Danny O'Quinn, Jr.",World Financial Group (Jack Roush),Ford,120.0,46025.0,running,0.0,109.0
2006,1,Daytona,19.0,22.0,36.0,Tim Sauter,Lester Building Systems (John McGill),Chevrolet,120.0,49920.0,running,0.0,106.0
2006,1,Daytona,20.0,39.0,14.0,Tracy Hines,Blue Green (Armando Fitz),Dodge,120.0,50545.0,running,0.0,103.0
2006,1,Daytona,21.0,43.0,49.0,Steve Grissom,Advil Liqui-Gels (Jay Robinson),Ford,120.0,47800.0,running,1.0,105.0
2006,1,Daytona,22.0,25.0,88.0,Mark McFarland,U.S. Navy (JR Motorsports),Chevrolet,120.0,45525.0,running,0.0,97.0
2006,1,Daytona,23.0,40.0,58.0,Donnie Neuenberger,Cayman Islands (Scott Glynn),Chevrolet,120.0,47700.0,running,0.0,94.0
2006,1,Daytona,24.0,37.0,34.0,Paul Tracy,Sport Clips (Frank Cicci),Chevrolet,120.0,49245.0,running,0.0,91.0
2006,1,Daytona,25.0,9.0,5.0,Kyle Busch,Lowe's / Shop-Vac (Rick Hendrick),Chevrolet,120.0,45200.0,running,0.0,88.0
2006,1,Daytona,26.0,32.0,35.0,Regan Smith,McDonald's (Sam Rensi),Ford,120.0,48995.0,running,0.0,85.0
2006,1,Daytona,27.0,31.0,59.0,Stacy Compton,Kingsford / Bush's Beans (Tad Geschickter),Ford,119.0,48895.0,running,0.0,82.0
2006,1,Daytona,28.0,6.0,90.0,Elliott Sadler,CitiFinancial (Yates Racing),Ford,119.0,44800.0,running,0.0,79.0
2006,1,Daytona,29.0,38.0,12.0,David Reutimann,Supercuts (Armando Fitz),Dodge,111.0,48720.0,crash,0.0,76.0
2006,1,Daytona,30.0,15.0,21.0,Jeff Burton,U.S. Coast Guard (Richard Childress),Chevrolet,101.0,44825.0,engine,9.0,78.0
2006,1,Daytona,31.0,10.0,16.0,Greg Biffle,Ameriquest Mortgage (Jack Roush),Ford,94.0,44425.0,crash,15.0,75.0
2006,1,Daytona,32.0,26.0,57.0,Brian Vickers,Ore-Ida (Rick Hendrick),Chevrolet,93.0,44550.0,crash,1.0,72.0
2006,1,Daytona,33.0,12.0,9.0,Kasey Kahne,Ragu (Ray Evernham),Dodge,93.0,44300.0,crash,14.0,69.0
2006,1,Daytona,34.0,5.0,10.0,John Andretti,Freedom Roads / Camping World (Greg Pollex),Ford,92.0,46250.0,running,0.0,61.0
2006,1,Daytona,35.0,4.0,0.0,Johnny Sauter,Yellow Transportation (Gene Haas),Chevrolet,89.0,53720.0,running,0.0,58.0
2006,1,Daytona,36.0,29.0,66.0,Ken Schrader,Duraflame (Clarence Brewer),Ford,89.0,44025.0,running,0.0,55.0
2006,1,Daytona,37.0,23.0,27.0,David Green,Kleenex / Walgreen's (Clarence Brewer),Ford,81.0,53495.0,running,0.0,52.0
2006,1,Daytona,38.0,14.0,11.0,Paul Menard,"Menards (Dale Earnhardt, Inc.)",Chevrolet,78.0,47945.0,running,0.0,49.0
2006,1,Daytona,39.0,11.0,60.0,Carl Edwards,Ameriquest Mortgage (Jack Roush),Ford,65.0,43885.0,running,0.0,46.0
2006,1,Daytona,40.0,7.0,87.0,Joe Nemechek,VFW (Joe Nemechek),Chevrolet,51.0,43835.0,crash,0.0,43.0
2006,1,Daytona,41.0,28.0,95.0,Steadman Marlin,Sadler Brothers Trucking & Leasing (Sadler Brothers),Dodge,49.0,43755.0,crash,0.0,40.0
2006,1,Daytona,42.0,33.0,38.0,A.J. Foyt IV,Great Clips (Doug Stringer),Dodge,39.0,53225.0,crash,0.0,37.0
2006,1,Daytona,43.0,2.0,43.0,Aaron Fike,CayClub.com / CA Performance Group (Mike Curb),Dodge,28.0,45910.0,crash,0.0,34.0
2006,2,Fontana,1.0,3.0,16.0,Greg Biffle,Ameriquest Mortgage (Jack Roush),Ford,150.0,76500.0,running,52.0,190.0
2006,2,Fontana,2.0,2.0,39.0,Ryan Newman,Mobil 1 (Roger Penske),Dodge,150.0,55895.0,running,15.0,175.0
2006,2,Fontana,3.0,1.0,60.0,Carl Edwards,Ameriquest Mortgage (Jack Roush),Ford,150.0,55525.0,running,49.0,170.0
2006,2,Fontana,4.0,21.0,21.0,Jeff Burton,U.S. Coast Guard (Richard Childress),Chevrolet,150.0,38875.0,running,20.0,165.0
2006,2,Fontana,5.0,5.0,64.0,Jamie McMurray,Top-Flite Golf (Rusty Wallace),Dodge,150.0,34150.0,running,0.0,155.0
2006,2,Fontana,6.0,4.0,17.0,Matt Kenseth,Pennzoil Platinum (Jack Roush),Ford,150.0,31150.0,running,8.0,130.0
2006,2,Fontana,7.0,18.0,18.0,J.J. Yeley,Vigoro / The Home Depot (Joe Gibbs),Chevrolet,150.0,41820.0,running,0.0,146.0
2006,2,Fontana,8.0,28.0,33.0,Kevin Harvick,Outdoor Channel (Kevin Harvick),Chevrolet,150.0,27300.0,running,2.0,147.0
2006,2,Fontana,9.0,20.0,57.0,Brian Vickers,Mountain Dew / Arby's (Rick Hendrick),Chevrolet,150.0,25985.0,running,0.0,138.0
2006,2,Fontana,10.0,17.0,20.0,Denny Hamlin,Rockwell Automation (Joe Gibbs),Chevrolet,150.0,35875.0,running,0.0,134.0
2006,2,Fontana,11.0,35.0,41.0,Reed Sorenson,America's Tire (Chip Ganassi),Dodge,150.0,33275.0,running,0.0,130.0
2006,2,Fontana,12.0,8.0,6.0,Todd Kluever,3M (Jack Roush),Ford,150.0,26375.0,running,0.0,127.0
2006,2,Fontana,13.0,23.0,0.0,Johnny Sauter,Yellow Transportation (Gene Haas),Chevrolet,150.0,40475.0,running,0.0,124.0
2006,2,Fontana,14.0,31.0,66.0,Scott Wimmer,Duraflame (Clarence Brewer),Ford,150.0,27265.0,running,0.0,121.0
2006,2,Fontana,15.0,30.0,1.0,Jason Keller,Miccosukee Gaming & Resorts (James Finch),Dodge,150.0,38430.0,running,1.0,123.0
2006,2,Fontana,16.0,14.0,2.0,Clint Bowyer,AC Delco (Richard Childress),Chevrolet,150.0,32870.0,running,0.0,115.0
2006,2,Fontana,17.0,36.0,11.0,Paul Menard,"Menards / Quaker State (Dale Earnhardt, Inc.)",Chevrolet,150.0,29660.0,running,0.0,112.0
2006,2,Fontana,18.0,13.0,47.0,Jon Wood,Clorox / American Red Cross (Tad Geschickter),Ford,150.0,29525.0,running,0.0,109.0
2006,2,Fontana,19.0,10.0,10.0,John Andretti,Freedom Roads / Camping World (Greg Pollex),Ford,150.0,26315.0,running,1.0,111.0
2006,2,Fontana,20.0,9.0,27.0,David Green,Huggies CleanTeam / Stater Brothers (Clarence Brewer),Ford,149.0,35830.0,running,0.0,103.0
2006,2,Fontana,21.0,32.0,77.0,Burney Lamar,Dollar General (Kevin Harvick),Chevrolet,149.0,29495.0,running,0.0,100.0
2006,2,Fontana,22.0,16.0,32.0,Jason Leffler,FOE.com (Todd Braun),Chevrolet,149.0,29060.0,running,0.0,97.0
2006,2,Fontana,23.0,15.0,5.0,Kyle Busch,Lowe's / Sta-Green (Rick Hendrick),Chevrolet,149.0,24125.0,running,0.0,94.0
2006,2,Fontana,24.0,12.0,59.0,Stacy Compton,Kingsford / Bush's Beans (Tad Geschickter),Ford,149.0,27635.0,running,0.0,91.0
2006,2,Fontana,25.0,39.0,36.0,Tim Sauter,McGill Motorsports (John McGill),Chevrolet,149.0,25580.0,running,0.0,88.0
2006,2,Fontana,26.0,33.0,99.0,Michael Waltrip,Aaron's (Michael Waltrip),Dodge,148.0,23370.0,running,0.0,85.0
2006,2,Fontana,27.0,26.0,12.0,Joel Kauffman,Supercuts (Armando Fitz),Dodge,148.0,25235.0,running,0.0,82.0
2006,2,Fontana,28.0,24.0,35.0,Regan Smith,McDonald's (Sam Rensi),Ford,148.0,27140.0,running,0.0,79.0
2006,2,Fontana,29.0,22.0,25.0,Ashton Lewis,U.S. Marines (Ed Rensi),Ford,148.0,27010.0,running,0.0,76.0
2006,2,Fontana,30.0,43.0,88.0,Mark McFarland,U.S. Navy (JR Motorsports),Chevrolet,148.0,23130.0,running,0.0,73.0
2006,2,Fontana,31.0,38.0,50.0,"Danny O'Quinn, Jr.",TransAmerica (Jack Roush),Ford,148.0,22770.0,running,0.0,70.0
2006,2,Fontana,32.0,29.0,90.0,Elliott Sadler,CitiFinancial (Yates Racing),Ford,148.0,22660.0,running,0.0,67.0
2006,2,Fontana,33.0,19.0,14.0,Tracy Hines,Jani-King (Armando Fitz),Dodge,148.0,24750.0,running,0.0,64.0
2006,2,Fontana,34.0,11.0,22.0,Kenny Wallace,AutoZone (Greg Pollex),Ford,148.0,26465.0,running,0.0,61.0
2006,2,Fontana,35.0,34.0,9.0,Jeremy Mayfield,Auto Value / Bumper to Bumper (Ray Evernham),Dodge,147.0,22335.0,running,1.0,63.0
2006,2,Fontana,36.0,40.0,43.0,Aaron Fike,California Pizza Kitchen (Mike Curb),Dodge,147.0,26245.0,running,0.0,55.0
2006,2,Fontana,37.0,41.0,34.0,Todd Bodine,Hunter's Hope Foundation (Frank Cicci),Chevrolet,145.0,24115.0,running,0.0,52.0
2006,2,Fontana,38.0,27.0,38.0,A.J. Foyt IV,Great Clips (Doug Stringer),Dodge,144.0,29505.0,running,0.0,49.0
2006,2,Fontana,39.0,42.0,58.0,Donnie Neuenberger,Glynn Motorsports (Scott Glynn),Chevrolet,142.0,23970.0,running,0.0,46.0
2006,2,Fontana,40.0,7.0,42.0,Casey Mears,Texaco / Havoline (Chip Ganassi),Dodge,121.0,22110.0,electrical,0.0,43.0
2006,2,Fontana,41.0,6.0,1.0,Jay Sauter,Western Union (Keith Duesenberg),Chevrolet,118.0,22125.0,rear end,0.0,40.0
2006,2,Fontana,42.0,37.0,0.0,Kertus Davis,RaceGirl International (Johnny Davis),Chevrolet,117.0,23820.0,handling,1.0,42.0
2006,2,Fontana,43.0,25.0,4.0,Mark Green,GEICO / Brymak (Fred Biagi),Dodge,3.0,29252.0,crash,0.0,34.0
2006,3,Mexico City,1.0,2.0,20.0,Denny Hamlin,Rockwell Automation (Joe Gibbs),Chevrolet,80.0,132400.0,running,40.0,190.0
2006,3,Mexico City,2.0,1.0,9.0,Boris Said,Ingersoll Rand (Ray Evernham),Dodge,80.0,80525.0,running,27.0,175.0
2006,3,Mexico City,3.0,11.0,21.0,Kevin Harvick,U.S. Coast Guard (Richard Childress),Chevrolet,80.0,61125.0,running,0.0,165.0
2006,3,Mexico City,4.0,8.0,18.0,J.J. Yeley,The Home Depot / Vigoro (Joe Gibbs),Chevrolet,80.0,61705.0,running,0.0,160.0
2006,3,Mexico City,5.0,10.0,11.0,Paul Menard,"Menards / Hot Shot (Dale Earnhardt, Inc.)",Chevrolet,80.0,56180.0,running,1.0,160.0
2006,3,Mexico City,6.0,3.0,0.0,Johnny Sauter,Yellow Transportation (Gene Haas),Chevrolet,80.0,61680.0,running,0.0,150.0
2006,3,Mexico City,7.0,9.0,5.0,Kyle Busch,Lowe's / Hitachi Power Tools (Rick Hendrick),Chevrolet,80.0,45385.0,running,5.0,151.0
2006,3,Mexico City,8.0,15.0,60.0,Carl Edwards,Ameriquest Mortgage (Jack Roush),Ford,80.0,44345.0,running,0.0,142.0
2006,3,Mexico City,9.0,6.0,90.0,Marc Goossens,CitiFinancial (Yates Racing),Ford,80.0,46000.0,running,2.0,143.0
2006,3,Mexico City,10.0,7.0,64.0,Jamie McMurray,Bell Helicopter (Rusty Wallace),Dodge,80.0,43450.0,running,0.0,134.0
2006,3,Mexico City,11.0,22.0,14.0,Carlos Contreras,Goulds Pumps (Armando Fitz),Dodge,80.0,45725.0,running,3.0,135.0
2006,3,Mexico City,12.0,4.0,57.0,Adrian Fernandez,Lowe's (Rick Hendrick),Chevrolet,80.0,42025.0,running,0.0,127.0
2006,3,Mexico City,13.0,30.0,25.0,Ashton Lewis,U.S. Marines (Ed Rensi),Ford,80.0,47780.0,running,0.0,124.0
2006,3,Mexico City,14.0,5.0,66.0,Jorge Goeters,Scotiabank Inverlat / Xtreme Gel (Clarence Brewer),Ford,80.0,43600.0,running,0.0,121.0
2006,3,Mexico City,15.0,28.0,88.0,Mark McFarland,U.S. Navy (JR Motorsports),Chevrolet,80.0,42775.0,running,0.0,118.0
2006,3,Mexico City,16.0,13.0,2.0,Clint Bowyer,AC Delco (Richard Childress),Chevrolet,80.0,48155.0,running,0.0,115.0
2006,3,Mexico City,17.0,40.0,32.0,Jason Leffler,Lucas Oil Products (Todd Braun),Chevrolet,80.0,47280.0,running,0.0,112.0
2006,3,Mexico City,18.0,19.0,77.0,Burney Lamar,Dollar General (Kevin Harvick),Chevrolet,80.0,48600.0,running,0.0,109.0
2006,3,Mexico City,19.0,20.0,22.0,Kenny Wallace,AutoZone (Greg Pollex),Ford,80.0,46680.0,running,0.0,106.0
2006,3,Mexico City,20.0,24.0,56.0,Chris Cook,l'Alsace A Paris (John McNelly),Dodge,80.0,41750.0,running,0.0,103.0
2006,3,Mexico City,21.0,31.0,38.0,A.J. Foyt IV,Great Clips (Doug Stringer),Dodge,80.0,50000.0,running,0.0,100.0
2006,3,Mexico City,22.0,21.0,1.0,Jason Keller,Miccosukee Gaming & Resorts (James Finch),Dodge,80.0,51955.0,running,0.0,97.0
2006,3,Mexico City,23.0,16.0,10.0,John Andretti,Freedom Roads / Camping World / RVs.com (Greg Pollex),Ford,80.0,41050.0,running,0.0,94.0
2006,3,Mexico City,24.0,39.0,1.0,Jay Sauter,Western Union (Keith Duesenberg),Chevrolet,80.0,40650.0,running,0.0,91.0
2006,3,Mexico City,25.0,18.0,35.0,Regan Smith,McDonald's (Sam Rensi),Ford,80.0,46405.0,running,0.0,88.0
2006,3,Mexico City,26.0,26.0,50.0,"Danny O'Quinn, Jr.",World Financial Group (Jack Roush),Ford,80.0,40550.0,running,0.0,85.0
2006,3,Mexico City,27.0,17.0,47.0,Jon Wood,Clorox / American Red Cross (Tad Geschickter),Ford,80.0,45025.0,running,0.0,82.0
2006,3,Mexico City,28.0,38.0,43.0,Aaron Fike,"RFMS, Inc. (Mike Curb)",Dodge,80.0,42975.0,running,0.0,79.0
2006,3,Mexico City,29.0,37.0,67.0,Rogelio Lopez,Telmex (Tom Eriksen),Dodge,80.0,40400.0,running,0.0,76.0
2006,3,Mexico City,30.0,41.0,36.0,Tim Sauter,Lester Building Systems (John McGill),Chevrolet,80.0,42800.0,running,0.0,73.0
2006,3,Mexico City,31.0,36.0,58.0,Patrick Goeters,Burger King (Scott Glynn),Chevrolet,79.0,42285.0,running,0.0,70.0
2006,3,Mexico City,32.0,34.0,6.0,Todd Kluever,3M (Jack Roush),Ford,74.0,40250.0,transmission,0.0,67.0
2006,3,Mexico City,33.0,12.0,33.0,Ron Fellows,"Kevin Harvick, Inc. (Kevin Harvick)",Chevrolet,73.0,40215.0,radiator,0.0,64.0
2006,3,Mexico City,34.0,42.0,12.0,Joel Kauffman,Take Me On Vacation (Armando Fitz),Dodge,67.0,42180.0,running,0.0,61.0
2006,3,Mexico City,35.0,27.0,27.0,David Green,Kleenex / Cottonelle (Clarence Brewer),Ford,64.0,50175.0,running,0.0,58.0
2006,3,Mexico City,36.0,25.0,41.0,Reed Sorenson,Discount Tire (Chip Ganassi),Dodge,60.0,44640.0,engine,0.0,55.0
2006,3,Mexico City,37.0,23.0,4.0,Paul Tracy,GEICO / Brymak (Fred Biagi),Dodge,58.0,47580.0,engine,0.0,52.0
2006,3,Mexico City,38.0,14.0,15.0,"Michel Jourdain, Jr.",Roshfrans Oil / Canel's (Jill Burgdoff),Ford,52.0,40020.0,crash,2.0,54.0
2006,3,Mexico City,39.0,32.0,68.0,Jimmy Morales,Telcel (Troy Williams),Dodge,34.0,39970.0,transmission,0.0,46.0
2006,3,Mexico City,40.0,29.0,99.0,Michael Waltrip,Aaron's (Michael Waltrip),Dodge,33.0,39885.0,crash,0.0,43.0
2006,3,Mexico City,41.0,43.0,0.0,Randy LaJoie,RaceGirl International (Johnny Davis),Chevrolet,25.0,42325.0,engine,0.0,40.0
2006,3,Mexico City,42.0,35.0,34.0,Carlos Pardo,Telcel / VecTech (Frank Cicci),Chevrolet,25.0,41730.0,radiator,0.0,37.0
2006,3,Mexico City,43.0,33.0,59.0,Stacy Compton,Kingsford Sure Fire / Bush's Beans (Tad Geschickter),Ford,3.0,44133.0,engine,0.0,34.0
2006,4,Las Vegas,1.0,10.0,9.0,Kasey Kahne,Ragu (Ray Evernham),Dodge,206.0,94050.0,running,52.0,185.0
2006,4,Las Vegas,2.0,1.0,17.0,Matt Kenseth,Pennzoil Platinum (Jack Roush),Ford,206.0,58300.0,running,60.0,175.0
2006,4,Las Vegas,3.0,4.0,21.0,Kevin Harvick,U.S. Coast Guard (Richard Childress),Chevrolet,206.0,51225.0,running,81.0,175.0
2006,4,Las Vegas,4.0,3.0,16.0,Greg Biffle,Ameriquest Mortgage (Jack Roush),Ford,206.0,43450.0,running,0.0,160.0
2006,4,Las Vegas,5.0,6.0,60.0,Carl Edwards,Ameriquest / FreeCreditReport.com (Jack Roush),Ford,206.0,33225.0,running,1.0,160.0
2006,4,Las Vegas,6.0,2.0,20.0,Denny Hamlin,Rockwell Automation (Joe Gibbs),Chevrolet,206.0,50858.0,running,1.0,155.0
2006,4,Las Vegas,7.0,5.0,64.0,Jamie McMurray,Top-Flite Golf (Rusty Wallace),Dodge,206.0,29250.0,running,1.0,151.0
2006,4,Las Vegas,8.0,19.0,18.0,J.J. Yeley,Vigoro Ultra Turf / Home Depot (Joe Gibbs),Chevrolet,206.0,37033.0,running,0.0,142.0
2006,4,Las Vegas,9.0,8.0,2.0,Clint Bowyer,AC Delco (Richard Childress),Chevrolet,206.0,42468.0,running,0.0,138.0
2006,4,Las Vegas,10.0,27.0,41.0,Reed Sorenson,Discount Tire (Chip Ganassi),Dodge,206.0,42708.0,running,0.0,134.0
2006,4,Las Vegas,11.0,37.0,32.0,Jason Leffler,Lucas Oil Products (Todd Braun),Chevrolet,206.0,32108.0,running,0.0,130.0
2006,4,Las Vegas,12.0,26.0,33.0,Tony Stewart,Old Spice (Kevin Harvick),Chevrolet,206.0,25575.0,running,0.0,127.0
2006,4,Las Vegas,13.0,34.0,25.0,Ashton Lewis,U.S. Marines (Ed Rensi),Ford,206.0,33308.0,running,10.0,129.0
2006,4,Las Vegas,14.0,11.0,47.0,Jon Wood,Clorox / American Red Cross (Tad Geschickter),Ford,206.0,30248.0,running,0.0,121.0
2006,4,Las Vegas,15.0,20.0,0.0,Johnny Sauter,Yellow Transportation (Gene Haas),Chevrolet,206.0,36263.0,running,0.0,118.0
2006,4,Las Vegas,16.0,9.0,1.0,Jason Keller,Miccosukee Gaming & Resorts (James Finch),Dodge,206.0,35303.0,running,0.0,115.0
2006,4,Las Vegas,17.0,21.0,66.0,Ken Schrader,Yard-Man (Clarence Brewer),Ford,205.0,23685.0,running,0.0,112.0
2006,4,Las Vegas,18.0,7.0,90.0,Stephen Leicht,CitiFinancial (Yates Racing),Ford,205.0,25550.0,running,0.0,109.0
2006,4,Las Vegas,19.0,13.0,5.0,Kyle Busch,Lowe's / Spectrum Spectracide (Rick Hendrick),Chevrolet,204.0,23440.0,running,0.0,106.0
2006,4,Las Vegas,20.0,15.0,11.0,Paul Menard,"Menards / Quaker State (Dale Earnhardt, Inc.)",Chevrolet,204.0,29513.0,running,0.0,103.0
2006,4,Las Vegas,21.0,18.0,6.0,Todd Kluever,3M (Jack Roush),Ford,204.0,24670.0,running,0.0,100.0
2006,4,Las Vegas,22.0,16.0,35.0,Regan Smith,McDonald's (Sam Rensi),Ford,204.0,28038.0,running,0.0,97.0
2006,4,Las Vegas,23.0,14.0,56.0,Kevin Lepage,Solar Bat (John McNelly),Chevrolet,204.0,25300.0,running,0.0,94.0
2006,4,Las Vegas,24.0,23.0,99.0,Michael Waltrip,Cottman Transmission (Michael Waltrip),Dodge,204.0,22840.0,running,0.0,91.0
2006,4,Las Vegas,25.0,17.0,50.0,"Danny O'Quinn, Jr.",World Financial Group (Jack Roush),Ford,204.0,22805.0,running,0.0,88.0
2006,4,Las Vegas,26.0,25.0,77.0,Burney Lamar,Dollar General (Kevin Harvick),Chevrolet,203.0,30095.0,running,0.0,85.0
2006,4,Las Vegas,27.0,31.0,88.0,Mark McFarland,U.S. Navy (JR Motorsports),Chevrolet,203.0,22460.0,running,0.0,82.0
2006,4,Las Vegas,28.0,42.0,58.0,Kevin Conway,Carver Racing (Scott Glynn),Dodge,203.0,24320.0,running,0.0,79.0
2006,4,Las Vegas,29.0,12.0,27.0,David Green,Kleenex / Smith's Food & Drugs (Clarence Brewer),Ford,203.0,32443.0,running,0.0,76.0
2006,4,Las Vegas,30.0,28.0,31.0,Steve Park,Whelen Engineering (Ted Marsh),Chevrolet,203.0,22530.0,running,0.0,76.0
2006,4,Las Vegas,31.0,40.0,4.0,Mark Green,GEICO / Brymak (Fred Biagi),Dodge,203.0,23970.0,running,0.0,70.0
2006,4,Las Vegas,32.0,39.0,22.0,Kenny Wallace,AutoZone (Greg Pollex),Ford,203.0,26613.0,running,0.0,67.0
2006,4,Las Vegas,33.0,36.0,59.0,Stacy Compton,Kingsford / Bush's Beans (Tad Geschickter),Ford,202.0,26503.0,running,0.0,64.0
2006,4,Las Vegas,34.0,30.0,1.0,Jay Sauter,Western Union (Keith Duesenberg),Chevrolet,202.0,21645.0,running,0.0,61.0
2006,4,Las Vegas,35.0,33.0,65.0,Spencer Clark,Allegiant Air (Chris Diederich),Ford,201.0,21540.0,running,0.0,58.0
2006,4,Las Vegas,36.0,32.0,34.0,Paul Tracy,Sport Clips / American Crew (Frank Cicci),Chevrolet,200.0,23500.0,running,0.0,55.0
2006,4,Las Vegas,37.0,24.0,38.0,A.J. Foyt IV,Great Clips (Doug Stringer),Dodge,200.0,28965.0,running,0.0,52.0
2006,4,Las Vegas,38.0,38.0,14.0,Tracy Hines,Take Me On Vacation (Armando Fitz),Dodge,199.0,23430.0,running,0.0,49.0
2006,4,Las Vegas,39.0,43.0,84.0,David Gilliland,Ranchwood Homes (Clay Andrews),Chevrolet,192.0,21395.0,engine,0.0,46.0
2006,4,Las Vegas,40.0,41.0,43.0,Aaron Fike,Jerry's Nugget / Eureka / RFMS (Mike Curb),Dodge,173.0,26113.0,engine,0.0,43.0
2006,4,Las Vegas,41.0,22.0,36.0,Tim Sauter,Lester Building Systems (John McGill),Chevrolet,158.0,23300.0,crash,0.0,40.0
2006,4,Las Vegas,42.0,29.0,10.0,John Andretti,Freedom Roads / Camping World / RVs.com (Greg Pollex),Ford,154.0,23255.0,crash,0.0,37.0
2006,4,Las Vegas,43.0,35.0,12.0,Joel Kauffman,Supercuts (Armando Fitz),Dodge,70.0,23211.0,driveshaft,0.0,34.0
