Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
2020,2,Las Vegas,11.0,19.0,68.0,Brandon Brown,Vero (Jerry Brown),Chevrolet,200.0,running,0.0,26.0,0.0
2020,2,Las Vegas,12.0,11.0,11.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,199.0,running,0.0,27.0,0.0
2020,2,Las Vegas,13.0,20.0,92.0,Josh Williams,Silverton Hotel & Casino (Mario Gosselin),Chevrolet,199.0,running,0.0,24.0,0.0
2020,2,Las Vegas,14.0,22.0,4.0,Jesse Little,Series Seating (Johnny Davis),Chevrolet,199.0,running,0.0,23.0,0.0
2020,2,Las Vegas,15.0,13.0,2.0,Brett Moffitt,Robert B. Our Co. (Chris Our),Chevrolet,199.0,running,0.0,0.0,0.0
2020,2,Las Vegas,16.0,1.0,21.0,Myatt Snider,Tax Slayer (Richard Childress),Chevrolet,199.0,running,0.0,22.0,0.0
2020,2,Las Vegas,17.0,18.0,7.0,"Ray Black, Jr.",CDA Tech / Diver Underwater Welding (Bobby Dotter),Chevrolet,199.0,running,2.0,20.0,0.0
2020,2,Las Vegas,18.0,23.0,90.0,Alex Labbe,Hotel Le Concorde / Larue Snowblowers (Mario Gosselin),Chevrolet,198.0,running,0.0,19.0,0.0
2020,2,Las Vegas,19.0,14.0,93.0,Joey Gase,NVDonor.org (Rod Sieg),Chevrolet,198.0,running,0.0,18.0,0.0
2020,2,Las Vegas,20.0,15.0,8.0,Joe Graf Jr,Core Development Group (Bobby Dotter),Chevrolet,198.0,running,4.0,17.0,0.0
2020,2,Las Vegas,21.0,34.0,13.0,Chad Finchum,MBM Motorsports (Carl Long),Toyota,198.0,running,0.0,16.0,0.0
2020,2,Las Vegas,22.0,5.0,52.0,J.J. Yeley,Circle Track Warehouse / Franklin Signs (Jimmy Means),Chevrolet,197.0,running,0.0,15.0,0.0
2020,2,Las Vegas,23.0,17.0,15.0,Robby Lyons,Sunwest Construction (Johnny Davis),Chevrolet,197.0,running,0.0,14.0,0.0
2020,2,Las Vegas,24.0,21.0,6.0,David Starr,Texas Elite Logistics / Rakeman Air (Johnny Davis),Chevrolet,196.0,running,0.0,13.0,0.0
2020,2,Las Vegas,25.0,26.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,196.0,running,0.0,12.0,0.0
2020,2,Las Vegas,26.0,29.0,61.0,Timmy Hill,CrashClaimsR.us (Shigeaki Hattori),Toyota,195.0,running,0.0,0.0,0.0
2020,2,Las Vegas,27.0,31.0,47.0,Joe Nemechek,Charlie Daniels Journey Home Project (Mike Harmon),Chevrolet,193.0,running,0.0,0.0,0.0
2020,2,Las Vegas,28.0,27.0,78.0,Vinnie Miller,Koolbox Ice (B.J. McLeod),Chevrolet,192.0,running,0.0,9.0,0.0
2020,2,Las Vegas,29.0,28.0,99.0,Mason Massey,Gerber Collision & Glass (B.J. McLeod),Toyota,190.0,running,0.0,8.0,0.0
2020,2,Las Vegas,30.0,33.0,74.0,Kyle Weatherman,Findlay Cadillac / Lerner & Rowe Attorneys (Mike Harmon),Chevrolet,190.0,running,0.0,7.0,0.0
2020,2,Las Vegas,31.0,16.0,51.0,Jeremy Clements,Repairables.com (Jeremy Clements),Chevrolet,178.0,rear gear,0.0,6.0,0.0
2020,2,Las Vegas,32.0,35.0,44.0,Tommy Joe Martins,AAN Adjusters (Tommy Joe Martins),Chevrolet,144.0,engine,0.0,5.0,0.0
2020,2,Las Vegas,33.0,24.0,0.0,B.J. McLeod,KSDT CPA (Johnny Davis),Chevrolet,132.0,ignition,0.0,4.0,0.0
2020,2,Las Vegas,34.0,30.0,66.0,Stephen Leicht,MBM Motorsports (Carl Long),Toyota,101.0,suspension,0.0,3.0,0.0
2020,2,Las Vegas,35.0,10.0,8.0,Daniel Hemric,South Point Hotel & Casino (JR Motorsports),Chevrolet,34.0,suspension,0.0,2.0,0.0
2020,2,Las Vegas,36.0,36.0,89.0,Landon Cassill,Visone RV (Morgan Shepherd),Chevrolet,31.0,vibration,0.0,1.0,0.0
2020,3,Fontana,1.0,2.0,20.0,Harrison Burton,Dex Imaging (Joe Gibbs),Toyota,150.0,running,40.0,56.0,5.0
2020,3,Fontana,2.0,5.0,18.0,Riley Herbst,Monster Energy (Joe Gibbs),Toyota,150.0,running,0.0,45.0,0.0
2020,3,Fontana,3.0,7.0,22.0,Austin Cindric,Odyssey Battery (Roger Penske),Ford,150.0,running,0.0,43.0,0.0
2020,3,Fontana,4.0,8.0,39.0,Ryan Sieg,CMR Roofing (Rod Sieg),Chevrolet,150.0,running,0.0,39.0,0.0
2020,3,Fontana,5.0,9.0,11.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,150.0,running,3.0,32.0,0.0
2020,3,Fontana,6.0,13.0,21.0,Anthony Alfredo,Anderson's Pure Maple Syrup / Ralph's (Richard Childress),Chevrolet,150.0,running,0.0,31.0,0.0
2020,3,Fontana,7.0,4.0,8.0,Daniel Hemric,Poppy Bank (JR Motorsports),Chevrolet,150.0,running,10.0,45.0,0.0
2020,3,Fontana,8.0,6.0,10.0,Ross Chastain,Nutrien Ag Solutions / FFA (Matthew Kaulig),Chevrolet,150.0,running,4.0,40.0,0.0
2020,3,Fontana,9.0,11.0,51.0,Jeremy Clements,Repairables.com (Jeremy Clements),Chevrolet,150.0,running,0.0,28.0,0.0
2020,3,Fontana,10.0,25.0,92.0,Josh Williams,Silverton Hotel & Casino (Mario Gosselin),Chevrolet,150.0,running,0.0,27.0,0.0
2020,3,Fontana,11.0,19.0,93.0,Myatt Snider,Superior Essex (Rod Sieg),Chevrolet,150.0,running,0.0,26.0,0.0
2020,3,Fontana,12.0,10.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,150.0,running,3.0,28.0,0.0
2020,3,Fontana,13.0,17.0,90.0,Alex Labbe,Larue Snowblowers / Rousseau (Mario Gosselin),Chevrolet,150.0,running,0.0,24.0,0.0
2020,3,Fontana,14.0,29.0,2.0,Brett Moffitt,Robert B. Our Co. / Fr8 Auctions (Chris Our),Chevrolet,150.0,running,0.0,0.0,0.0
2020,3,Fontana,15.0,36.0,78.0,Vinnie Miller,Koolbox Ice (B.J. McLeod),Chevrolet,150.0,running,0.0,22.0,0.0
2020,3,Fontana,16.0,15.0,61.0,Austin Hill,AISIN Group (Shigeaki Hattori),Toyota,149.0,running,0.0,0.0,0.0
2020,3,Fontana,17.0,14.0,1.0,Michael Annett,AHA / Pilot / Flying J (JR Motorsports),Chevrolet,149.0,running,1.0,22.0,0.0
2020,3,Fontana,18.0,31.0,44.0,Tommy Joe Martins,AAN Adjusters (Tommy Joe Martins),Chevrolet,149.0,running,0.0,19.0,0.0
2020,3,Fontana,19.0,3.0,98.0,Chase Briscoe,Production Alliance Group (Stewart Haas Racing),Ford,148.0,running,16.0,34.0,0.0
2020,3,Fontana,20.0,27.0,13.0,Chad Finchum,Manscaped (Carl Long),Toyota,148.0,running,0.0,17.0,0.0
2020,3,Fontana,21.0,30.0,6.0,David Starr,Bob Menery's Ripper Magoo's / Points Bet (Johnny Davis),Chevrolet,148.0,running,0.0,16.0,0.0
2020,3,Fontana,22.0,20.0,7.0,"Ray Black, Jr.",CDA Tech / Diver Underwater Welding (Bobby Dotter),Chevrolet,148.0,running,0.0,15.0,0.0
2020,3,Fontana,23.0,35.0,15.0,Robby Lyons,Sunwest Construction (Johnny Davis),Chevrolet,147.0,running,0.0,14.0,0.0
2020,3,Fontana,24.0,26.0,0.0,B.J. McLeod,KSDT CPA / Keller Williams Realty (Johnny Davis),Chevrolet,147.0,running,0.0,13.0,0.0
2020,3,Fontana,25.0,23.0,52.0,J.J. Yeley,Circle Track Warehouse / Franklin Signs (Jimmy Means),Chevrolet,147.0,running,0.0,12.0,0.0
2020,3,Fontana,26.0,12.0,9.0,Noah Gragson,Nationwide Children's Hospital (JR Motorsports),Chevrolet,147.0,running,0.0,13.0,0.0
2020,3,Fontana,27.0,32.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,146.0,running,0.0,10.0,0.0
2020,3,Fontana,28.0,16.0,4.0,Jesse Little,Series Seating (Johnny Davis),Chevrolet,146.0,running,0.0,9.0,0.0
2020,3,Fontana,29.0,34.0,99.0,Josh Bilicki,Lemons of Love (B.J. McLeod),Toyota,146.0,running,0.0,8.0,0.0
2020,3,Fontana,30.0,1.0,19.0,Brandon Jones,Toyota Service Centers (Joe Gibbs),Toyota,146.0,running,73.0,27.0,2.0
2020,3,Fontana,31.0,22.0,8.0,Joe Graf Jr,Core Development Group (Bobby Dotter),Chevrolet,143.0,running,0.0,6.0,0.0
2020,3,Fontana,32.0,18.0,47.0,Bayley Currey,The Journey Home Project (Mike Harmon),Chevrolet,120.0,running,0.0,0.0,0.0
2020,3,Fontana,33.0,21.0,68.0,Brandon Brown,Vero (Jerry Brown),Chevrolet,115.0,engine,0.0,4.0,0.0
2020,3,Fontana,34.0,28.0,74.0,Kyle Weatherman,Findlay Cadillac / Lerner & Rowe Attorneys (Mike Harmon),Chevrolet,97.0,engine,0.0,3.0,0.0
2020,3,Fontana,35.0,33.0,66.0,Stephen Leicht,CrashClaimsR.us (Carl Long),Toyota,78.0,fuel pump,0.0,2.0,0.0
2020,3,Fontana,36.0,24.0,89.0,Landon Cassill,Visone RV (Morgan Shepherd),Chevrolet,38.0,fuel pressure,0.0,1.0,0.0
2020,4,Phoenix,1.0,8.0,19.0,Brandon Jones,Menards / Turtle Wax (Joe Gibbs),Toyota,200.0,running,24.0,45.0,5.0
2020,4,Phoenix,2.0,3.0,20.0,Harrison Burton,Dex Imaging (Joe Gibbs),Toyota,200.0,running,0.0,40.0,0.0
2020,4,Phoenix,3.0,1.0,54.0,Kyle Busch,Twix Cookies & Cream (Joe Gibbs),Toyota,200.0,running,78.0,0.0,0.0
2020,4,Phoenix,4.0,4.0,12.0,Brad Keselowski,Xpel (Roger Penske),Ford,200.0,running,7.0,0.0,0.0
2020,4,Phoenix,5.0,14.0,11.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,200.0,running,0.0,35.0,0.0
2020,4,Phoenix,6.0,9.0,98.0,Chase Briscoe,Ford Performance Racing School (Stewart Haas Racing),Ford,200.0,running,0.0,47.0,0.0
2020,4,Phoenix,7.0,7.0,9.0,Noah Gragson,Nationwide Children's Hospital (JR Motorsports),Chevrolet,200.0,running,27.0,45.0,1.0
2020,4,Phoenix,8.0,2.0,22.0,Austin Cindric,Money Lion (Roger Penske),Ford,200.0,running,9.0,37.0,0.0
2020,4,Phoenix,9.0,5.0,10.0,Ross Chastain,Nutrien Ag Solutions (Matthew Kaulig),Chevrolet,200.0,running,4.0,46.0,0.0
2020,4,Phoenix,10.0,11.0,18.0,Riley Herbst,Monster Energy (Joe Gibbs),Toyota,200.0,running,0.0,27.0,0.0
2020,4,Phoenix,11.0,10.0,39.0,Ryan Sieg,CMRroofing.com (Rod Sieg),Chevrolet,200.0,running,0.0,31.0,0.0
2020,4,Phoenix,12.0,13.0,68.0,Brandon Brown,Mid-Atlantic Wrecker Service (Jerry Brown),Chevrolet,200.0,running,0.0,26.0,0.0
2020,4,Phoenix,13.0,6.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,200.0,running,51.0,40.0,1.0
2020,4,Phoenix,14.0,15.0,21.0,Myatt Snider,Tax Slayer (Richard Childress),Chevrolet,200.0,running,0.0,23.0,0.0
2020,4,Phoenix,15.0,29.0,93.0,Jeff Green,C2 Freight Resources (Rod Sieg),Chevrolet,200.0,running,0.0,22.0,0.0
2020,4,Phoenix,16.0,24.0,92.0,Josh Williams,General Formulations (Mario Gosselin),Chevrolet,200.0,running,0.0,21.0,0.0
2020,4,Phoenix,17.0,26.0,1.0,Michael Annett,Pilot / Flying J (JR Motorsports),Chevrolet,200.0,running,0.0,20.0,0.0
2020,4,Phoenix,18.0,20.0,90.0,Dillon Bassett,Bassett Gutters & More / Just As I Am (Mario Gosselin),Chevrolet,199.0,running,0.0,19.0,0.0
2020,4,Phoenix,19.0,17.0,2.0,Brett Moffitt,Fr8 Auctions (Chris Our),Chevrolet,199.0,running,0.0,0.0,0.0
2020,4,Phoenix,20.0,21.0,0.0,B.J. McLeod,JD Motorsports (Johnny Davis),Chevrolet,199.0,running,0.0,17.0,0.0
2020,4,Phoenix,21.0,33.0,4.0,Jesse Little,JD Motorsports (Johnny Davis),Chevrolet,199.0,running,0.0,16.0,0.0
2020,4,Phoenix,22.0,22.0,36.0,Alex Labbe,Larue Snowblowers / Rousseau (Mario Gosselin),Chevrolet,199.0,running,0.0,15.0,0.0
2020,4,Phoenix,23.0,30.0,61.0,Timmy Hill,Pit Boss Grills (Shigeaki Hattori),Toyota,198.0,running,0.0,0.0,0.0
2020,4,Phoenix,24.0,31.0,13.0,Chad Finchum,Sharelife Vacations (Carl Long),Toyota,196.0,running,0.0,13.0,0.0
2020,4,Phoenix,25.0,23.0,7.0,"Ray Black, Jr.",CDA Tech / Diver Underwater Welding (Bobby Dotter),Chevrolet,196.0,running,0.0,12.0,0.0
2020,4,Phoenix,26.0,32.0,6.0,David Starr,The Look (Johnny Davis),Chevrolet,196.0,running,0.0,11.0,0.0
2020,4,Phoenix,27.0,35.0,78.0,Vinnie Miller,Koolbox Ice (B.J. McLeod),Chevrolet,196.0,running,0.0,10.0,0.0
2020,4,Phoenix,28.0,28.0,44.0,Tommy Joe Martins,Gilreath Farms Red Angus / AAN (Tommy Joe Martins),Chevrolet,194.0,running,0.0,9.0,0.0
2020,4,Phoenix,29.0,36.0,52.0,Kody Vanderwal,Jimmy Means Racing (Jimmy Means),Chevrolet,177.0,running,0.0,8.0,0.0
2020,4,Phoenix,30.0,12.0,8.0,Daniel Hemric,Poppy Bank (JR Motorsports),Chevrolet,142.0,dvp,0.0,7.0,0.0
2020,4,Phoenix,31.0,19.0,8.0,Joe Graf Jr,Core Development Group (Bobby Dotter),Chevrolet,142.0,crash,0.0,6.0,0.0
2020,4,Phoenix,32.0,27.0,47.0,Joe Nemechek,The Journey Home Project (Mike Harmon),Chevrolet,127.0,crash,0.0,0.0,0.0
2020,4,Phoenix,33.0,25.0,66.0,Stephen Leicht,CrashClaimsR.us (Carl Long),Toyota,101.0,clutch,0.0,4.0,0.0
2020,4,Phoenix,34.0,34.0,15.0,Colby Howard,Project Hope Foundation (Johnny Davis),Chevrolet,81.0,crash,0.0,3.0,0.0
2020,4,Phoenix,35.0,16.0,89.0,Landon Cassill,Visone RV (Morgan Shepherd),Chevrolet,63.0,vibration,0.0,2.0,0.0
2020,4,Phoenix,36.0,18.0,51.0,Jeremy Clements,Repairables.com (Jeremy Clements),Chevrolet,58.0,engine,0.0,1.0,0.0
2020,5,Darlington,1.0,11.0,98.0,Chase Briscoe,HighPoint.com / Ford Perf. Racing School (Stewart Haas Racing),Ford,147.0,running,45.0,50.0,5.0
2020,5,Darlington,2.0,26.0,54.0,Kyle Busch,Thank You Heroes / M&M's (Joe Gibbs),Toyota,147.0,running,45.0,0.0,0.0
2020,5,Darlington,3.0,10.0,7.0,Justin Allgaier,Precision Build / Florida Structural Steel (JR Motorsports),Chevrolet,147.0,running,9.0,48.0,0.0
2020,5,Darlington,4.0,7.0,22.0,Austin Cindric,Money Lion (Roger Penske),Ford,147.0,running,0.0,42.0,0.0
2020,5,Darlington,5.0,1.0,9.0,Noah Gragson,Bass Pro Shops / Black Rifle Coffee (JR Motorsports),Chevrolet,147.0,running,46.0,50.0,1.0
2020,5,Darlington,6.0,23.0,8.0,Daniel Hemric,Poppy Bank (JR Motorsports),Chevrolet,147.0,running,0.0,40.0,0.0
2020,5,Darlington,7.0,4.0,39.0,Ryan Sieg,CMR Roofing (Rod Sieg),Chevrolet,147.0,running,0.0,40.0,0.0
2020,5,Darlington,8.0,9.0,10.0,Ross Chastain,Nutrien Ag Solutions (Matthew Kaulig),Chevrolet,147.0,running,1.0,42.0,0.0
2020,5,Darlington,9.0,12.0,20.0,Harrison Burton,Dex Imaging (Joe Gibbs),Toyota,147.0,running,0.0,28.0,0.0
2020,5,Darlington,10.0,3.0,11.0,Justin Haley,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,147.0,running,0.0,28.0,0.0
2020,5,Darlington,11.0,22.0,2.0,Brett Moffitt,Fr8 Auctions (Chris Our),Chevrolet,147.0,running,0.0,0.0,0.0
2020,5,Darlington,12.0,30.0,51.0,Jeremy Clements,Repairables.com (Jeremy Clements),Chevrolet,147.0,running,0.0,26.0,0.0
2020,5,Darlington,13.0,6.0,68.0,Brandon Brown,Coastal Carolina University Class of 2020 (Jerry Brown),Chevrolet,147.0,running,1.0,24.0,0.0
2020,5,Darlington,14.0,17.0,21.0,Anthony Alfredo,iRacing (Richard Childress),Chevrolet,147.0,running,0.0,23.0,0.0
2020,5,Darlington,15.0,13.0,6.0,B.J. McLeod,JD Motorsports (Johnny Davis),Chevrolet,147.0,running,0.0,22.0,0.0
2020,5,Darlington,16.0,15.0,92.0,Josh Williams,Open For Business / Chasing Freedom (Mario Gosselin),Chevrolet,147.0,running,0.0,21.0,0.0
2020,5,Darlington,17.0,16.0,90.0,Alex Labbe,Larue Snowblowers / Rousseau (Mario Gosselin),Chevrolet,147.0,running,0.0,20.0,0.0
2020,5,Darlington,18.0,5.0,18.0,Riley Herbst,Monster Energy (Joe Gibbs),Toyota,147.0,running,0.0,19.0,0.0
2020,5,Darlington,19.0,36.0,8.0,Joe Graf Jr,Core Development Group (Bobby Dotter),Chevrolet,147.0,running,0.0,18.0,0.0
2020,5,Darlington,20.0,8.0,19.0,Brandon Jones,Toyota Service Centers (Joe Gibbs),Toyota,147.0,running,0.0,17.0,0.0
2020,5,Darlington,21.0,19.0,7.0,"Ray Black, Jr.",CDA Tech (Bobby Dotter),Chevrolet,147.0,running,0.0,16.0,0.0
2020,5,Darlington,22.0,28.0,61.0,Timmy Hill,RoofClaim.com (Shigeaki Hattori),Toyota,147.0,running,0.0,0.0,0.0
2020,5,Darlington,23.0,34.0,0.0,Jeffrey Earnhardt,Kids First Community (Johnny Davis),Chevrolet,147.0,running,0.0,14.0,0.0
2020,5,Darlington,24.0,24.0,13.0,Chad Finchum,Great Southern Homes (Carl Long),Toyota,147.0,running,0.0,13.0,0.0
2020,5,Darlington,25.0,2.0,1.0,Michael Annett,Pilot / Flying J (JR Motorsports),Chevrolet,146.0,running,0.0,20.0,0.0
2020,5,Darlington,26.0,25.0,44.0,Tommy Joe Martins,Skyview Partners (Tommy Joe Martins),Chevrolet,146.0,running,0.0,11.0,0.0
2020,5,Darlington,27.0,31.0,15.0,Colby Howard,Project Hope Foundation (Johnny Davis),Chevrolet,146.0,running,0.0,10.0,0.0
2020,5,Darlington,28.0,29.0,47.0,Joe Nemechek,Mutt & Jeff Porkskins (Mike Harmon),Chevrolet,145.0,running,0.0,0.0,0.0
2020,5,Darlington,29.0,20.0,78.0,Vinnie Miller,Koolbox Ice (B.J. McLeod),Chevrolet,145.0,running,0.0,8.0,0.0
2020,5,Darlington,30.0,33.0,99.0,Mason Massey,Gerber Collision & Glass (B.J. McLeod),Toyota,143.0,running,0.0,7.0,0.0
2020,5,Darlington,31.0,32.0,36.0,"Ronnie Bassett, Jr.",Bassett Gutters & More (Mario Gosselin),Chevrolet,143.0,running,0.0,6.0,0.0
2020,5,Darlington,32.0,21.0,52.0,Kody Vanderwal,Circle Track Warehouse / Franklin Signs (Jimmy Means),Chevrolet,142.0,running,0.0,5.0,0.0
2020,5,Darlington,33.0,35.0,74.0,Bayley Currey,Save22.vet (Mike Harmon),Chevrolet,142.0,running,0.0,0.0,0.0
2020,5,Darlington,34.0,27.0,5.0,Matt Mills,J.F. Electric (B.J. McLeod),Chevrolet,135.0,running,0.0,3.0,0.0
2020,5,Darlington,35.0,14.0,93.0,Myatt Snider,Superior Essex (Rod Sieg),Chevrolet,129.0,running,0.0,2.0,0.0
2020,5,Darlington,36.0,18.0,4.0,Jesse Little,SEM Products (Johnny Davis),Chevrolet,122.0,vibration,0.0,1.0,0.0
2020,5,Darlington,37.0,39.0,26.0,Colin Garrett,Rosie Network (Sam Hunt),Toyota,111.0,running,0.0,1.0,0.0
2020,5,Darlington,38.0,38.0,89.0,Landon Cassill,Visone RV (Morgan Shepherd),Chevrolet,35.0,handling,0.0,1.0,0.0
2020,5,Darlington,39.0,37.0,66.0,Stephen Leicht,CrashClaimsR.us (Carl Long),Toyota,1.0,suspension,0.0,1.0,0.0
2020,6,Charlotte,1.0,18.0,54.0,Kyle Busch,App State Class of 2020 (Joe Gibbs),Toyota,203.0,running,94.0,0.0,0.0
