Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1991,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,3.0,3.0,Dale Earnhardt,"GM Goodwrench (Dale Earnhardt, Inc.)",Chevrolet,120.0,38532.0,running,91.0,180.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,18.0,30.0,Michael Waltrip,Pennzoil (Chuck Rider),Pontiac,120.0,25757.0,running,1.0,170.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,7.0,28.0,Davey Allison,Havoline (Davey Allison),Chevrolet,120.0,18625.0,running,15.0,165.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,4.0,15.0,Ken Schrader,Exxon (Ken Schrader),Chevrolet,120.0,13900.0,running,1.0,160.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,35.0,7.0,Harry Gant,Skoal Bandit (Ed Whitaker),Buick,120.0,12707.0,running,0.0,155.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,6.0,96.0,Tom Peck,Thomas Racing (Mark Thomas),Oldsmobile,120.0,26546.0,running,0.0,150.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,25.0,97.0,Morgan Shepherd,Texas Pete Sauces (Morgan Shepherd),Ford,120.0,12007.0,running,0.0,146.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,20.0,45.0,Jimmy Spencer,Lowe's Foods (Mike Laughlin),Pontiac,119.0,8357.0,running,0.0,142.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,8.0,16.0,Randy MacDonald,IMARC Games (Randy MacDonald),Pontiac,119.0,6900.0,running,0.0,138.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,19.0,36.0,Kenny Wallace,Cox Treated Lumber (Rusty Wallace),Pontiac,119.0,20146.0,running,0.0,134.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,10.0,4.0,"Bobby Hillin, Jr.",MCO Plus (Roy Hill),Chevrolet,119.0,6657.0,running,0.0,130.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,31.0,52.0,Butch Miller,31-W Insulation (Wayne Day),Oldsmobile,118.0,5500.0,running,0.0,127.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,5.0,56.0,Tommy Ellis,Poloroid Fancamera (Lewis Cooper),Buick,118.0,15546.0,running,0.0,124.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,43.0,9.0,Joe Bessey,Holden Agency (Joe Bessey),Oldsmobile,117.0,9750.0,running,0.0,121.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,40.0,27.0,Elton Sawyer,"Gwaltney's Big 8's (Alan Dillard, Jr.)",Buick,116.0,11871.0,running,0.0,118.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,14.0,6.0,Tommy Houston,Rose's Stores (Tommy Houston),Buick,114.0,12346.0,running,0.0,115.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,12.0,79.0,Dave Rezendes,Champion TV Rental (Dave Rezendes),Oldsmobile,114.0,9696.0,running,0.0,112.0
1991,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,41.0,8.0,Bobby Dotter,Team R Racing (Ed Reizen),Buick,114.0,8439.0,running,0.0,109.0
