Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1997,1,Daytona,35.0,25.0,60.0,Mark Martin,Winn-Dixie (Jack Roush),Ford,63.0,11759.0,crash,0.0,58.0
1997,1,Daytona,36.0,38.0,51.0,Jim Bown,Bown Racing (Dick Bown),Chevrolet,58.0,12703.0,radiator,0.0,55.0
1997,1,Daytona,37.0,36.0,57.0,Jason Keller,Slim Jim (Joe Keller),Chevrolet,55.0,15987.0,rear end,0.0,52.0
1997,1,Daytona,38.0,35.0,85.0,Shane Hall,Luck's / Bama Foods (Don Stegall),Chevrolet,51.0,10500.0,running,0.0,49.0
1997,1,Daytona,39.0,15.0,20.0,Jimmy Spencer,Zippo (Allen Cretsinger),Chevrolet,45.0,10500.0,crash,6.0,46.0
1997,1,Daytona,40.0,22.0,9.0,Jeff Burton,Track Gear (Jack Roush),Ford,44.0,10500.0,crash,0.0,43.0
1997,1,Daytona,41.0,17.0,7.0,Mike Wallace,Clabber Girl (Ed Whitaker),Chevrolet,42.0,10500.0,crash,0.0,40.0
1997,1,Daytona,42.0,33.0,24.0,David Hutto,Gateway Shell (James Hutto),Chevrolet,28.0,10500.0,crash,0.0,37.0
1997,1,Daytona,43.0,39.0,81.0,Stanton Barrett,Power Bar (Ron Neal),Chevrolet,28.0,10500.0,crash,0.0,34.0
1997,1,Daytona,44.0,37.0,35.0,Lyndon Amick,Dodge Reliance / Rockwell Automation (Bill Amick),Pontiac,28.0,10500.0,crash,0.0,31.0
1997,1,Daytona,45.0,11.0,32.0,Dale Jarrett,White Rain (Dale Jarrett),Ford,11.0,10800.0,crash,0.0,28.0
1997,2,Rockingham,1.0,1.0,60.0,Mark Martin,Winn-Dixie (Jack Roush),Ford,197.0,30895.0,running,133.0,180.0
1997,2,Rockingham,2.0,21.0,32.0,Dale Jarrett,White Rain (Dale Jarrett),Ford,197.0,16420.0,running,27.0,170.0
1997,2,Rockingham,3.0,8.0,74.0,Randy LaJoie,Fina (Bill Baumgardner),Chevrolet,197.0,18735.0,running,6.0,165.0
1997,2,Rockingham,4.0,23.0,10.0,Phil Parsons,Channellock (Phil Parsons),Chevrolet,197.0,10810.0,running,0.0,160.0
1997,2,Rockingham,5.0,6.0,29.0,Elliott Sadler,Diamond Ridge (Gary Bechtel),Chevrolet,197.0,9985.0,running,0.0,155.0
1997,2,Rockingham,6.0,3.0,2.0,Ricky Craven,Raybestos (Ricky Craven),Chevrolet,197.0,5270.0,running,4.0,150.0
1997,2,Rockingham,7.0,17.0,36.0,Todd Bodine,Stanley (Scott Welliver),Pontiac,197.0,7860.0,running,0.0,146.0
1997,2,Rockingham,8.0,4.0,34.0,Mike McLaughlin,Royal Oak Charcoal (Frank Cicci),Chevrolet,197.0,9260.0,running,2.0,142.0
1997,2,Rockingham,9.0,9.0,99.0,"Glenn Allen, Jr.",Luxaire (Bill Papke),Chevrolet,197.0,6905.0,running,0.0,138.0
1997,2,Rockingham,10.0,5.0,33.0,Tim Fedewa,Kleenex (Bill Baumgardner),Chevrolet,197.0,7845.0,running,0.0,134.0
1997,2,Rockingham,11.0,2.0,64.0,Dick Trickle,Dura Lube (Dennis Shoemaker),Chevrolet,196.0,6645.0,running,0.0,130.0
1997,2,Rockingham,12.0,10.0,38.0,Elton Sawyer,Barbasol (Bob Sutton),Ford,196.0,5542.0,running,0.0,127.0
1997,2,Rockingham,13.0,25.0,0.0,Buckshot Jones,Aquafresh (Billy Jones),Pontiac,196.0,8795.0,running,0.0,124.0
1997,2,Rockingham,14.0,31.0,37.0,Mark Green,Timber Wolf (Clarence Brewer),Chevrolet,196.0,4355.0,running,0.0,121.0
1997,2,Rockingham,15.0,11.0,43.0,Rodney Combs,Lance Snacks (David Ridling),Chevrolet,196.0,6870.0,running,0.0,118.0
1997,2,Rockingham,16.0,32.0,45.0,Greg Sacks,Hunters Specialties (Mike Laughlin),Chevrolet,196.0,4280.0,running,0.0,115.0
1997,2,Rockingham,17.0,20.0,47.0,Jeff Fuller,Sunoco (Tad Geschickter),Chevrolet,196.0,8165.0,running,0.0,112.0
1997,2,Rockingham,18.0,15.0,1.0,Hermie Sadler,DeWalt Tools (Gary Bechtel),Chevrolet,195.0,5910.0,running,2.0,109.0
1997,2,Rockingham,19.0,24.0,94.0,"Ron Barfield, Jr.",New Holland Tractors (Bill Elliott),Ford,195.0,4265.0,running,0.0,106.0
1997,2,Rockingham,20.0,40.0,78.0,Dennis Setzer,Mark III Financial (Dan Browder),Ford,195.0,6320.0,running,0.0,103.0
1997,2,Rockingham,21.0,28.0,96.0,Stevie Reeves,Big A Auto Parts (Donald Laird),Ford,194.0,5332.0,running,3.0,100.0
1997,2,Rockingham,22.0,16.0,40.0,Doug Heveron,Taylor Motorsports (Doug Taylor),Ford,194.0,5975.0,running,0.0,97.0
1997,2,Rockingham,23.0,38.0,6.0,Joe Bessey,Power Team (Joe Bessey),Chevrolet,194.0,4225.0,running,0.0,94.0
1997,2,Rockingham,24.0,26.0,48.0,Randy Porter,Unifirst Uniforms (James Porter),Ford,193.0,5292.0,running,0.0,91.0
1997,2,Rockingham,25.0,37.0,81.0,Stanton Barrett,Power Bar (Ron Neal),Chevrolet,193.0,4945.0,running,0.0,88.0
1997,2,Rockingham,26.0,18.0,17.0,Tim Bender,Kraft Singles (Robbie Reiser),Chevrolet,193.0,4140.0,running,0.0,85.0
1997,2,Rockingham,27.0,35.0,89.0,Johnny Chapman,Sherwin-Williams (Meredith Ruark),Ford,193.0,4135.0,running,0.0,82.0
1997,2,Rockingham,28.0,14.0,63.0,Tracy Leslie,Lysol (Hubert Hensley),Pontiac,192.0,4130.0,running,0.0,79.0
1997,2,Rockingham,29.0,33.0,97.0,Doug Reid III,MedPartners (Bart Walker),Chevrolet,191.0,4125.0,running,0.0,76.0
1997,2,Rockingham,30.0,42.0,77.0,Jeff McClure,Lear Corporation (John Walsh),Ford,190.0,4345.0,running,0.0,73.0
1997,2,Rockingham,31.0,34.0,72.0,Mike Dillon,Detroit Gasket (Ron Parker),Chevrolet,188.0,8000.0,running,0.0,70.0
1997,2,Rockingham,32.0,30.0,3.0,Steve Park,"AC Delco (Dale Earnhardt, Inc.)",Chevrolet,181.0,4105.0,running,0.0,67.0
1997,2,Rockingham,33.0,27.0,4.0,Jeff Purvis,Phoenix Construction (James Finch),Chevrolet,180.0,7990.0,running,0.0,64.0
1997,2,Rockingham,34.0,12.0,8.0,Jeff Green,Diamond Ridge (Gary Bechtel),Chevrolet,166.0,5730.0,running,17.0,61.0
1997,2,Rockingham,35.0,36.0,11.0,Jimmy Foster,Speedvision / Outdoor Life (Curtis Key),Ford,160.0,4085.0,running,0.0,58.0
1997,2,Rockingham,36.0,39.0,20.0,Ed Spencer III,Zippo (Allen Cretsinger),Chevrolet,158.0,4080.0,handling,1.0,55.0
1997,2,Rockingham,37.0,7.0,88.0,Kevin Lepage,Hype (David Ridling),Chevrolet,145.0,7965.0,running,2.0,52.0
1997,2,Rockingham,38.0,19.0,85.0,Shane Hall,Luck's / Bama Foods (Don Stegall),Chevrolet,59.0,4070.0,fuel pump,0.0,49.0
1997,2,Rockingham,39.0,13.0,57.0,Jason Keller,Slim Jim (Joe Keller),Chevrolet,20.0,7960.0,engine,0.0,46.0
1997,2,Rockingham,40.0,29.0,80.0,Mark Krogh,Clearwater Forest Industries (Robert Krogh),Chevrolet,16.0,4070.0,crash,0.0,43.0
1997,2,Rockingham,41.0,22.0,44.0,Bobby Labonte,Shell Oil (Bobby Labonte),Pontiac,15.0,4070.0,ignition,0.0,40.0
1997,2,Rockingham,42.0,41.0,41.0,Joey McCarthy,Rent-A-Wreck (James Pritchard),Chevrolet,2.0,4070.0,oil leak,0.0,37.0
1997,3,Richmond,1.0,18.0,60.0,Mark Martin,Winn-Dixie (Jack Roush),Ford,250.0,28475.0,running,2.0,180.0
1997,3,Richmond,2.0,33.0,8.0,Jeff Green,Diamond Ridge (Gary Bechtel),Chevrolet,250.0,19791.0,running,0.0,170.0
1997,3,Richmond,3.0,2.0,3.0,Steve Park,"AC Delco (Dale Earnhardt, Inc.)",Chevrolet,250.0,10790.0,running,2.0,165.0
1997,3,Richmond,4.0,6.0,10.0,Phil Parsons,Channellock (Phil Parsons),Chevrolet,250.0,11056.0,running,0.0,160.0
1997,3,Richmond,5.0,4.0,57.0,Jason Keller,Slim Jim (Joe Keller),Chevrolet,250.0,12776.0,running,26.0,155.0
1997,3,Richmond,6.0,41.0,9.0,Jeff Burton,Track Gear (Jack Roush),Ford,250.0,7580.0,running,179.0,150.0
1997,3,Richmond,7.0,30.0,36.0,Todd Bodine,Stanley (Scott Welliver),Pontiac,249.0,8226.0,running,0.0,146.0
1997,3,Richmond,8.0,1.0,74.0,Randy LaJoie,Fina (Bill Baumgardner),Chevrolet,249.0,10926.0,running,35.0,142.0
1997,3,Richmond,9.0,31.0,94.0,"Ron Barfield, Jr.",New Holland (Bill Elliott),Ford,249.0,5055.0,running,0.0,138.0
1997,3,Richmond,10.0,14.0,44.0,Bobby Labonte,Shell Oil (Bobby Labonte),Pontiac,248.0,6125.0,running,0.0,134.0
1997,3,Richmond,11.0,19.0,38.0,Elton Sawyer,Barbasol (Bob Sutton),Ford,248.0,6035.0,running,0.0,130.0
1997,3,Richmond,12.0,37.0,37.0,Mark Green,Timber Wolf (Clarence Brewer),Chevrolet,248.0,4820.0,running,0.0,127.0
1997,3,Richmond,13.0,22.0,0.0,Buckshot Jones,Aquafresh (Billy Jones),Pontiac,248.0,9251.0,running,0.0,124.0
1997,3,Richmond,14.0,21.0,72.0,Mike Dillon,Detroit Gasket (Ron Parker),Chevrolet,248.0,9221.0,running,0.0,121.0
1997,3,Richmond,15.0,24.0,20.0,Ed Spencer III,Spencer Motor Ventures (Allen Cretsinger),Chevrolet,248.0,5095.0,running,0.0,118.0
1997,3,Richmond,16.0,12.0,1.0,Hermie Sadler,DeWalt Tools (Gary Bechtel),Chevrolet,247.0,6896.0,running,6.0,115.0
1997,3,Richmond,17.0,40.0,13.0,Ted Christopher,LesCare Kitchens (James Lestorti),Chevrolet,247.0,4475.0,running,0.0,112.0
1997,3,Richmond,18.0,43.0,33.0,Tim Fedewa,Kleenex (Bill Baumgardner),Chevrolet,247.0,6661.0,running,0.0,109.0
1997,3,Richmond,19.0,38.0,80.0,Mark Krogh,Clearwater Forest Industries (Robert Krogh),Chevrolet,247.0,4375.0,running,0.0,106.0
1997,3,Richmond,20.0,39.0,56.0,Jeff Krogh,Clearwater Forest Industries (Robert Krogh),Chevrolet,247.0,4765.0,running,0.0,103.0
1997,3,Richmond,21.0,36.0,89.0,Johnny Chapman,Sherwin-Williams (Meredith Ruark),Ford,247.0,4310.0,running,0.0,100.0
1997,3,Richmond,22.0,26.0,6.0,Joe Bessey,Power Team (Joe Bessey),Chevrolet,247.0,4285.0,running,0.0,97.0
1997,3,Richmond,23.0,13.0,88.0,Kevin Lepage,Hype (David Ridling),Chevrolet,246.0,8771.0,running,0.0,94.0
1997,3,Richmond,24.0,17.0,40.0,Doug Heveron,MHCO (Doug Taylor),Ford,246.0,5996.0,running,0.0,91.0
1997,3,Richmond,25.0,11.0,99.0,"Glenn Allen, Jr.",Luxaire (Bill Papke),Chevrolet,246.0,6121.0,running,0.0,88.0
1997,3,Richmond,26.0,20.0,29.0,Elliott Sadler,Diamond Ridge (Gary Bechtel),Chevrolet,246.0,5901.0,running,0.0,85.0
1997,3,Richmond,27.0,7.0,34.0,Mike McLaughlin,Royal Oak Charcoal (Frank Cicci),Chevrolet,245.0,8126.0,running,0.0,82.0
1997,3,Richmond,28.0,3.0,81.0,Stanton Barrett,Memorex (Ron Neal),Chevrolet,241.0,4105.0,running,0.0,79.0
1997,3,Richmond,29.0,32.0,17.0,Tim Bender,Kraft Singles (Robbie Reiser),Chevrolet,240.0,4100.0,running,0.0,76.0
1997,3,Richmond,30.0,27.0,45.0,Greg Sacks,Hunters Specialties (Mike Laughlin),Chevrolet,239.0,4240.0,running,0.0,73.0
1997,3,Richmond,31.0,16.0,43.0,Rodney Combs,Lance Snacks (David Ridling),Chevrolet,226.0,5751.0,running,0.0,70.0
1997,3,Richmond,32.0,8.0,64.0,Dick Trickle,Dura Lube (Dennis Shoemaker),Chevrolet,223.0,5746.0,engine,0.0,67.0
1997,3,Richmond,33.0,23.0,48.0,Randy Porter,Unifirst Uniforms (James Porter),Ford,222.0,590.0,running,0.0,64.0
1997,3,Richmond,34.0,5.0,4.0,Jeff Purvis,Phoenix Construction (James Finch),Chevrolet,201.0,7996.0,handling,0.0,61.0
1997,3,Richmond,35.0,15.0,47.0,Jeff Fuller,Sunoco (Tad Geschickter),Chevrolet,193.0,7996.0,engine,0.0,58.0
1997,3,Richmond,36.0,29.0,96.0,Stevie Reeves,Big A Auto Parts (Donald Laird),Ford,190.0,5190.0,crash,0.0,55.0
1997,3,Richmond,37.0,42.0,97.0,Doug Reid III,MedPartners (Bart Walker),Chevrolet,189.0,4000.0,crash,0.0,52.0
1997,3,Richmond,38.0,34.0,73.0,Brandon Butler,Ashland Ford-Mercury (Coleman Rice),Ford,182.0,4000.0,crash,0.0,49.0
1997,3,Richmond,39.0,35.0,61.0,Mike Olsen,Little Trees (Mike Olsen),Chevrolet,181.0,4000.0,running,0.0,46.0
1997,3,Richmond,40.0,9.0,63.0,Tracy Leslie,Lysol (Hubert Hensley),Pontiac,168.0,4000.0,crash,0.0,43.0
1997,3,Richmond,41.0,28.0,11.0,Jimmy Foster,Speedvision / Outdoor Life (Curtis Key),Ford,163.0,4000.0,axle,0.0,40.0
1997,3,Richmond,42.0,25.0,85.0,Shane Hall,Luck's / Bama Foods (Don Stegall),Chevrolet,156.0,4000.0,crash,0.0,37.0
1997,3,Richmond,43.0,10.0,5.0,Terry Labonte,Alka-Seltzer / Bayer (Terry Labonte),Chevrolet,11.0,4200.0,engine,0.0,34.0
1997,4,Atlanta,1.0,13.0,60.0,Mark Martin,Winn-Dixie (Jack Roush),Ford,197.0,42700.0,running,135.0,180.0
1997,4,Atlanta,2.0,3.0,38.0,Elton Sawyer,Barbasol (Bob Sutton),Ford,197.0,27190.0,running,45.0,170.0
1997,4,Atlanta,3.0,10.0,44.0,Bobby Labonte,Shell Oil (Bobby Labonte),Pontiac,197.0,13400.0,running,1.0,165.0
1997,4,Atlanta,4.0,16.0,0.0,Buckshot Jones,Aquafresh (Billy Jones),Pontiac,197.0,20180.0,running,0.0,160.0
1997,4,Atlanta,5.0,8.0,87.0,Joe Nemechek,BellSouth Mobility (Joe Nemechek),Chevrolet,197.0,10890.0,running,0.0,155.0
1997,4,Atlanta,6.0,9.0,36.0,Todd Bodine,Stanley (Scott Welliver),Pontiac,197.0,16105.0,running,2.0,150.0
1997,4,Atlanta,7.0,35.0,33.0,Tim Fedewa,Kleenex (Bill Baumgardner),Chevrolet,197.0,13855.0,running,0.0,146.0
1997,4,Atlanta,8.0,26.0,10.0,Phil Parsons,Channellock (Phil Parsons),Chevrolet,197.0,12605.0,running,1.0,142.0
1997,4,Atlanta,9.0,2.0,29.0,Elliott Sadler,Diamond Ridge (Gary Bechtel),Chevrolet,196.0,11355.0,running,1.0,138.0
1997,4,Atlanta,10.0,36.0,5.0,Terry Labonte,Alka-Seltzer / Bayer (Terry Labonte),Chevrolet,196.0,8465.0,running,0.0,134.0
1997,4,Atlanta,11.0,5.0,8.0,Jeff Green,Diamond Ridge (Gary Bechtel),Chevrolet,196.0,9855.0,running,0.0,130.0
1997,4,Atlanta,12.0,20.0,47.0,Jeff Fuller,Sunoco (Tad Geschickter),Chevrolet,196.0,11880.0,running,0.0,127.0
1997,4,Atlanta,13.0,11.0,37.0,Mark Green,Timber Wolf (Clarence Brewer),Chevrolet,196.0,5615.0,running,0.0,124.0
1997,4,Atlanta,14.0,12.0,9.0,Jeff Burton,Track Gear (Jack Roush),Ford,196.0,5115.0,running,0.0,121.0
1997,4,Atlanta,15.0,19.0,21.0,Michael Waltrip,Band-Aid (Michael Waltrip),Ford,196.0,5390.0,running,8.0,118.0
1997,4,Atlanta,16.0,23.0,74.0,Randy LaJoie,Fina (Bill Baumgardner),Chevrolet,196.0,11405.0,running,0.0,115.0
1997,4,Atlanta,17.0,25.0,34.0,Mike McLaughlin,Royal Oak Charcoal (Frank Cicci),Chevrolet,196.0,10355.0,running,4.0,112.0
1997,4,Atlanta,18.0,4.0,64.0,Dick Trickle,Dura Lube (Dennis Shoemaker),Chevrolet,195.0,8055.0,running,0.0,109.0
1997,4,Atlanta,19.0,30.0,75.0,Rick Wilson,Food Country USA (Charlie Henderson),Chevrolet,195.0,4765.0,running,0.0,106.0
1997,4,Atlanta,20.0,6.0,94.0,"Ron Barfield, Jr.",New Holland (Bill Elliott),Ford,195.0,5140.0,running,0.0,103.0
1997,4,Atlanta,21.0,32.0,88.0,Kevin Lepage,Hype (David Ridling),Chevrolet,195.0,9155.0,running,0.0,100.0
1997,4,Atlanta,22.0,29.0,7.0,Mike Wallace,Clabber Girl (Ed Whitaker),Chevrolet,195.0,6845.0,running,0.0,97.0
1997,4,Atlanta,23.0,7.0,32.0,Dale Jarrett,White Rain (Dale Jarrett),Ford,195.0,4555.0,running,0.0,94.0
1997,4,Atlanta,24.0,33.0,57.0,Jason Keller,Slim Jim (Joe Keller),Chevrolet,195.0,8995.0,running,0.0,91.0
1997,4,Atlanta,25.0,41.0,1.0,Hermie Sadler,DeWalt Tools (Gary Bechtel),Chevrolet,195.0,6920.0,running,0.0,88.0
1997,4,Atlanta,26.0,31.0,72.0,Mike Dillon,Detroit Gasket (Ron Parker),Chevrolet,195.0,6650.0,running,0.0,85.0
1997,4,Atlanta,27.0,15.0,89.0,Johnny Chapman,Sherwin-Williams (Meredith Ruark),Ford,193.0,5030.0,running,0.0,82.0
1997,4,Atlanta,28.0,28.0,96.0,Stevie Reeves,Big A Auto Parts (Donald Laird),Chevrolet,193.0,5770.0,running,0.0,79.0
1997,4,Atlanta,29.0,34.0,6.0,Joe Bessey,Power Team (Joe Bessey),Chevrolet,193.0,4380.0,running,0.0,76.0
1997,4,Atlanta,30.0,18.0,11.0,Jimmy Foster,Speedvision / Outdoor Life (Curtis Key),Ford,191.0,4580.0,running,0.0,73.0
1997,4,Atlanta,31.0,27.0,78.0,Dennis Setzer,Mark III Financial (Dan Browder),Chevrolet,191.0,6795.0,running,0.0,70.0
1997,4,Atlanta,32.0,21.0,70.0,Dale Fischlein,Stihl Power Tools (Ivan Murphy),Chevrolet,191.0,4305.0,running,0.0,67.0
1997,4,Atlanta,33.0,42.0,43.0,Rodney Combs,Lance Snacks (David Ridling),Chevrolet,190.0,6520.0,running,0.0,64.0
1997,4,Atlanta,34.0,37.0,97.0,Doug Reid III,MedPartners (Bart Walker),Chevrolet,190.0,4255.0,running,0.0,61.0
1997,4,Atlanta,35.0,22.0,35.0,Lyndon Amick,Rockwell (Bill Amick),Pontiac,188.0,4230.0,running,0.0,58.0
1997,4,Atlanta,36.0,39.0,4.0,Jeff Purvis,Phoenix Racing (James Finch),Chevrolet,188.0,8695.0,running,0.0,55.0
1997,4,Atlanta,37.0,40.0,63.0,Tracy Leslie,Lysol (Hubert Hensley),Pontiac,159.0,4180.0,crash,0.0,52.0
1997,4,Atlanta,38.0,24.0,85.0,Shane Hall,Luck's / Bama Foods (Don Stegall),Chevrolet,151.0,4105.0,running,0.0,49.0
1997,4,Atlanta,39.0,38.0,81.0,Stanton Barrett,Pro-Tech Motorsports (Ron Neal),Chevrolet,149.0,6355.0,crash,0.0,46.0
1997,4,Atlanta,40.0,1.0,17.0,Tim Bender,Kraft Singles (Robbie Reiser),Chevrolet,135.0,5405.0,running,0.0,43.0
1997,4,Atlanta,41.0,17.0,99.0,"Glenn Allen, Jr.",Luxaire (Bill Papke),Chevrolet,114.0,6545.0,engine,0.0,40.0
1997,4,Atlanta,42.0,14.0,3.0,Steve Park,"AC Delco (Dale Earnhardt, Inc.)",Chevrolet,72.0,4105.0,engine,0.0,37.0
1997,5,Las Vegas,1.0,1.0,8.0,Jeff Green,Diamond Ridge (Gary Bechtel),Chevrolet,200.0,89250.0,running,71.0,180.0
1997,5,Las Vegas,2.0,23.0,64.0,Dick Trickle,Dura Lube (Dennis Shoemaker),Chevrolet,200.0,48875.0,running,15.0,170.0
1997,5,Las Vegas,3.0,9.0,36.0,Todd Bodine,Stanley (Scott Welliver),Pontiac,200.0,41375.0,running,20.0,165.0
1997,5,Las Vegas,4.0,35.0,21.0,Michael Waltrip,Band-Aid (Michael Waltrip),Ford,200.0,24600.0,running,4.0,160.0
1997,5,Las Vegas,5.0,12.0,4.0,Tim Steele,Phoenix Racing (James Finch),Chevrolet,200.0,24275.0,running,24.0,155.0
1997,5,Las Vegas,6.0,27.0,45.0,Greg Sacks,Hunters Specialties (Mike Laughlin),Chevrolet,200.0,19000.0,running,2.0,150.0
1997,5,Las Vegas,7.0,17.0,10.0,Phil Parsons,Channellock (Phil Parsons),Chevrolet,200.0,23000.0,running,6.0,146.0
1997,5,Las Vegas,8.0,28.0,3.0,Steve Park,"AC Delco (Dale Earnhardt, Inc.)",Chevrolet,200.0,21600.0,running,4.0,142.0
1997,5,Las Vegas,9.0,10.0,99.0,"Glenn Allen, Jr.",Luxaire (Bill Papke),Chevrolet,200.0,19000.0,running,0.0,138.0
1997,5,Las Vegas,10.0,15.0,72.0,Mike Dillon,Detroit Gasket (Ron Parker),Chevrolet,200.0,21850.0,running,1.0,134.0
1997,5,Las Vegas,11.0,31.0,32.0,Dale Jarrett,White Rain (Dale Jarrett),Ford,200.0,15000.0,running,0.0,130.0
1997,5,Las Vegas,12.0,25.0,44.0,Bobby Labonte,Shell Oil (Bobby Labonte),Pontiac,200.0,14500.0,running,0.0,127.0
1997,5,Las Vegas,13.0,20.0,88.0,Kevin Lepage,Hype (David Ridling),Chevrolet,200.0,19250.0,running,0.0,124.0
1997,5,Las Vegas,14.0,24.0,85.0,Shane Hall,Luck's Foods (Don Stegall),Chevrolet,200.0,14500.0,running,0.0,121.0
1997,5,Las Vegas,15.0,8.0,33.0,Tim Fedewa,Kleenex (Bill Baumgardner),Chevrolet,200.0,16725.0,running,0.0,118.0
1997,5,Las Vegas,16.0,37.0,96.0,Stevie Reeves,Big A Auto Parts (Donald Laird),Chevrolet,199.0,16000.0,running,1.0,115.0
1997,5,Las Vegas,17.0,18.0,43.0,Rodney Combs,Lance Snacks (David Ridling),Chevrolet,199.0,16000.0,running,0.0,112.0
1997,5,Las Vegas,18.0,21.0,63.0,Tracy Leslie,Lysol (Hubert Hensley),Pontiac,199.0,14900.0,running,0.0,109.0
1997,5,Las Vegas,19.0,36.0,48.0,Randy Porter,Unifirst Uniforms (James Porter),Ford,199.0,12800.0,running,0.0,106.0
