Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2011,2,Phoenix,7.0,15.0,6.0,Ricky Stenhouse Jr,Roush Fenway Racing (Jack Roush),Ford,200.0,24728.0,running,0.0,37.0
2011,2,Phoenix,8.0,16.0,31.0,Justin Allgaier,Brandt / Monterey Ag Resources (Steve Turner),Chevrolet,200.0,23138.0,running,0.0,36.0
2011,2,Phoenix,9.0,5.0,11.0,Brian Scott,Shore Lodge (Joe Gibbs),Toyota,200.0,24418.0,running,0.0,35.0
2011,2,Phoenix,10.0,18.0,9.0,Kenny Wallace,Family Farmers (Robby Benton),Toyota,200.0,22693.0,running,0.0,34.0
2011,2,Phoenix,11.0,13.0,38.0,Jason Leffler,Great Clips (Steve Turner),Chevrolet,200.0,20268.0,running,0.0,33.0
2011,2,Phoenix,12.0,11.0,2.0,Elliott Sadler,Fast Fixin' On the Go Sandwiches (Kevin Harvick),Chevrolet,200.0,13200.0,running,0.0,32.0
2011,2,Phoenix,13.0,25.0,88.0,Aric Almirola,TaxSlayer.com (JR Motorsports),Chevrolet,199.0,19543.0,running,0.0,31.0
2011,2,Phoenix,14.0,14.0,99.0,Ryan Truex,Pastrana Waltrip Racing (Michael Waltrip),Toyota,199.0,19718.0,running,0.0,30.0
2011,2,Phoenix,15.0,12.0,87.0,Joe Nemechek,NEMCO Motorsports (Joe Nemechek),Chevrolet,198.0,21093.0,running,0.0,29.0
2011,2,Phoenix,16.0,26.0,40.0,Scott Wimmer,Key Motorsports (Curtis Key),Chevrolet,198.0,18268.0,running,0.0,28.0
2011,2,Phoenix,17.0,20.0,7.0,Danica Patrick,GoDaddy.com (JR Motorsports),Chevrolet,197.0,18068.0,running,0.0,27.0
2011,2,Phoenix,18.0,24.0,39.0,Josh Wise,StopRepairBills.com (Archie St. Hilaire),Ford,197.0,18818.0,running,0.0,26.0
2011,2,Phoenix,19.0,17.0,62.0,Michael Annett,Pilot Travel Centers / Flying J (Rusty Wallace),Toyota,197.0,17693.0,running,0.0,25.0
2011,2,Phoenix,20.0,19.0,19.0,Mike Bliss,Tri-Star Motorsports (Mark Smith),Chevrolet,197.0,18043.0,running,0.0,24.0
2011,2,Phoenix,21.0,23.0,44.0,Charles Lewandoski,Northeast Marine Electronics (Mark Smith),Chevrolet,196.0,11200.0,running,0.0,23.0
2011,2,Phoenix,22.0,22.0,51.0,Jeremy Clements,Mitchell Swaback Charities (Jeremy Clements),Chevrolet,196.0,17318.0,running,0.0,22.0
2011,2,Phoenix,23.0,35.0,28.0,Derrike Cope,ThePreventionPlan.com (Jay Robinson),Chevrolet,195.0,17593.0,running,0.0,21.0
2011,2,Phoenix,24.0,31.0,23.0,"Robert Richardson, Jr.","North Texas Pipe (Robert Richardson, Sr.)",Dodge,194.0,17118.0,running,0.0,20.0
2011,2,Phoenix,25.0,27.0,14.0,Eric McClure,Hefty BlackOut / Reynolds (Mark Smith),Chevrolet,193.0,17618.0,running,0.0,19.0
2011,2,Phoenix,26.0,21.0,1.0,Mike Wallace,HalfOffDeals.com (Johnny Davis),Chevrolet,193.0,16893.0,running,0.0,18.0
2011,2,Phoenix,27.0,32.0,81.0,Blake Koch,RizeUp.us (Pat MacDonald),Dodge,193.0,17193.0,running,0.0,17.0
2011,2,Phoenix,28.0,29.0,70.0,Shelby Howard,Foretravel Motorcoach / Race Fuel Energy (Mary Louise Miller),Chevrolet,191.0,16718.0,running,0.0,16.0
2011,2,Phoenix,29.0,30.0,15.0,Timmy Hill,Fuel Doctor (Rick Ware),Ford,191.0,16668.0,running,0.0,15.0
2011,2,Phoenix,30.0,8.0,66.0,Steve Wallace,5-hour Energy (Rusty Wallace),Toyota,190.0,16918.0,running,0.0,14.0
2011,2,Phoenix,31.0,7.0,16.0,Trevor Bayne,Roush Fenway Racing (Jack Roush),Ford,164.0,16563.0,crash,0.0,13.0
2011,2,Phoenix,32.0,40.0,79.0,Jennifer Jo Cobb,CarportEmpire.com (Rick Russell),Ford,162.0,10035.0,running,0.0,12.0
2011,2,Phoenix,33.0,28.0,89.0,Morgan Shepherd,Victory in Jesus /Racing / Imperial Bedding (Morgan Shepherd),Chevrolet,108.0,16468.0,handling,0.0,11.0
2011,2,Phoenix,34.0,4.0,22.0,Brad Keselowski,Discount Tire (Roger Penske),Dodge,105.0,10965.0,crash,0.0,0.0
2011,2,Phoenix,35.0,34.0,52.0,Daryl Harr,WestWorldComputers.com (Jimmy Means),Chevrolet,101.0,9935.0,radiator,0.0,9.0
2011,2,Phoenix,36.0,38.0,41.0,Carl Long,Lilly Trucking of Virginia / RWR (Rick Ware),Ford,19.0,9900.0,brakes,0.0,8.0
2011,2,Phoenix,37.0,37.0,24.0,Kevin Lepage,RaceDaySponsor.com (Ed Rensi),Ford,17.0,9865.0,overheating,0.0,7.0
2011,2,Phoenix,38.0,33.0,25.0,Kelly Bires,RaceDaySponsor.com (Ed Rensi),Ford,10.0,9810.0,brakes,0.0,6.0
2011,2,Phoenix,39.0,39.0,55.0,Brett Rowe,Salvation Army / Imperial Bedding Co. (Morgan Shepherd),Chevrolet,8.0,9770.0,handling,0.0,5.0
2011,2,Phoenix,40.0,36.0,27.0,Justin Marks,Baker Curb Racing (Mike Curb),Ford,7.0,9715.0,brakes,0.0,0.0
2011,3,Las Vegas,1.0,5.0,32.0,Mark Martin,Dollar General (Steve Turner),Chevrolet,200.0,82020.0,running,1.0,0.0
2011,3,Las Vegas,2.0,10.0,31.0,Justin Allgaier,Brandt / Monterey Ag Resources (Steve Turner),Chevrolet,200.0,63015.0,running,0.0,42.0
2011,3,Las Vegas,3.0,11.0,22.0,Brad Keselowski,Discount Tire (Roger Penske),Dodge,200.0,40525.0,running,11.0,0.0
2011,3,Las Vegas,4.0,22.0,7.0,Danica Patrick,GoDaddy.com (JR Motorsports),Chevrolet,200.0,41180.0,running,0.0,40.0
2011,3,Las Vegas,5.0,7.0,16.0,Trevor Bayne,As Seen On TV HD Vision Aviators (Jack Roush),Ford,200.0,38380.0,running,0.0,39.0
2011,3,Las Vegas,6.0,1.0,60.0,Carl Edwards,Roush Clean Tech (Jack Roush),Ford,200.0,28050.0,running,68.0,0.0
2011,3,Las Vegas,7.0,9.0,20.0,Denny Hamlin,Interstate Batteries (Joe Gibbs),Toyota,200.0,22450.0,running,28.0,0.0
2011,3,Las Vegas,8.0,3.0,6.0,Ricky Stenhouse Jr,As Seen on TV Easy Feet (Jack Roush),Ford,200.0,28405.0,running,0.0,36.0
2011,3,Las Vegas,9.0,26.0,38.0,Jason Leffler,Great Clips (Steve Turner),Chevrolet,200.0,27315.0,running,0.0,35.0
2011,3,Las Vegas,10.0,15.0,9.0,Kenny Wallace,Federated Auto Parts (Robby Benton),Toyota,200.0,27980.0,running,0.0,34.0
2011,3,Las Vegas,11.0,8.0,30.0,Reed Sorenson,Rexall (Steve Turner),Chevrolet,199.0,26205.0,running,0.0,33.0
2011,3,Las Vegas,12.0,6.0,2.0,Elliott Sadler,Tapout (Kevin Harvick),Chevrolet,199.0,18625.0,running,0.0,32.0
2011,3,Las Vegas,13.0,12.0,62.0,Michael Annett,Pilot Travel Centers / Flying J (Rusty Wallace),Toyota,199.0,25105.0,running,0.0,31.0
2011,3,Las Vegas,14.0,13.0,11.0,Brian Scott,Shore Lodge (Joe Gibbs),Toyota,199.0,25045.0,running,0.0,30.0
2011,3,Las Vegas,15.0,14.0,88.0,Aric Almirola,TaxSlayer.com (JR Motorsports),Chevrolet,198.0,25185.0,running,0.0,29.0
2011,3,Las Vegas,16.0,17.0,66.0,Steve Wallace,5-hour Energy (Rusty Wallace),Toyota,198.0,24400.0,running,0.0,28.0
2011,3,Las Vegas,17.0,19.0,19.0,Mike Bliss,Tri-Star Motorsports (Mark Smith),Chevrolet,197.0,25440.0,running,0.0,27.0
2011,3,Las Vegas,18.0,36.0,89.0,Morgan Shepherd,Imperial Bedding Company (Morgan Shepherd),Chevrolet,196.0,23805.0,running,0.0,26.0
2011,3,Las Vegas,19.0,16.0,99.0,Ryan Truex,Pastrana Waltrip Racing (Michael Waltrip),Toyota,195.0,24695.0,running,0.0,25.0
2011,3,Las Vegas,20.0,20.0,14.0,Eric McClure,Hefty BlackOut / Reynolds (Mark Smith),Chevrolet,194.0,25060.0,running,0.0,24.0
2011,3,Las Vegas,21.0,18.0,1.0,Mike Wallace,HalfOffDeals.com (Johnny Davis),Chevrolet,193.0,23675.0,running,0.0,23.0
2011,3,Las Vegas,22.0,33.0,23.0,"Robert Richardson, Jr.","Wildlife Conservation Society (Robert Richardson, Sr.)",Dodge,193.0,23340.0,running,0.0,22.0
2011,3,Las Vegas,23.0,38.0,97.0,Joe Nemechek,NEMCO Motorsports (Joe Nemechek),Chevrolet,193.0,16575.0,running,0.0,21.0
2011,3,Las Vegas,24.0,35.0,15.0,Timmy Hill,Rick Ware Racing (Rick Ware),Ford,193.0,23095.0,running,0.0,20.0
2011,3,Las Vegas,25.0,34.0,28.0,Derrike Cope,ThePreventionPlan.com (Jay Robinson),Chevrolet,190.0,23570.0,running,0.0,19.0
2011,3,Las Vegas,26.0,41.0,81.0,Donnie Neuenberger,Eagle Convenience Stores / IHOP (Pat MacDonald),Dodge,189.0,22825.0,running,0.0,18.0
2011,3,Las Vegas,27.0,23.0,51.0,Jeremy Clements,RaceDaySponsor.com (Jeremy Clements),Chevrolet,181.0,23090.0,fuel pump,0.0,17.0
2011,3,Las Vegas,28.0,4.0,33.0,Kevin Harvick,"Rheem Heating, Cooling & Water Heating (Kevin Harvick)",Chevrolet,168.0,15515.0,running,8.0,0.0
2011,3,Las Vegas,29.0,29.0,70.0,Shelby Howard,Race Fuel Energy Drink (Mary Louise Miller),Chevrolet,165.0,22395.0,running,0.0,15.0
2011,3,Las Vegas,30.0,2.0,18.0,Kyle Busch,Z-Line Designs (Joe Gibbs),Toyota,130.0,15530.0,crash,84.0,0.0
2011,3,Las Vegas,31.0,30.0,79.0,Jennifer Jo Cobb,2nd Chance Motorsports (Rick Russell),Ford,127.0,15120.0,crash,0.0,13.0
2011,3,Las Vegas,32.0,37.0,41.0,Carl Long,Koma Unwind (Rick Ware),Ford,83.0,15010.0,wheel,0.0,12.0
2011,3,Las Vegas,33.0,32.0,40.0,Scott Wimmer,Key Motorsports (Curtis Key),Chevrolet,72.0,14900.0,engine,0.0,11.0
2011,3,Las Vegas,34.0,24.0,27.0,J.J. Yeley,Darlington Raceway / Espar Heater Systems (Mike Curb),Ford,25.0,14790.0,engine,0.0,0.0
2011,3,Las Vegas,35.0,21.0,25.0,Kelly Bires,RaceDaySponsor.com (Ed Rensi),Ford,14.0,14680.0,vibration,0.0,9.0
2011,3,Las Vegas,36.0,27.0,55.0,Brett Rowe,Imperial Bedding Company (Morgan Shepherd),Chevrolet,12.0,14645.0,handling,0.0,8.0
2011,3,Las Vegas,37.0,25.0,24.0,Kevin Lepage,RaceDaySponsor.com (Ed Rensi),Ford,11.0,14600.0,power,0.0,7.0
2011,3,Las Vegas,38.0,28.0,39.0,Josh Wise,Cajun Industries (Archie St. Hilaire),Ford,10.0,21595.0,crash,0.0,6.0
2011,3,Las Vegas,39.0,43.0,52.0,Daryl Harr,WestWorldComputers.com (Jimmy Means),Chevrolet,8.0,14490.0,overheating,0.0,5.0
2011,3,Las Vegas,40.0,40.0,3.0,Charles Lewandoski,"North Texas Pipe (Robert Richardson, Sr.)",Dodge,6.0,14455.0,clutch,0.0,0.0
2011,3,Las Vegas,41.0,39.0,68.0,Tim Andrews,Stratosphere Hotel / Lilly Trucking (Rick Ware),Ford,4.0,14400.0,transmisson,0.0,3.0
2011,3,Las Vegas,42.0,31.0,44.0,Jeff Green,Tri-Star Motorsports (Mark Smith),Chevrolet,2.0,14355.0,vibration,0.0,2.0
2011,3,Las Vegas,43.0,42.0,87.0,Kevin Conway,NEMCO Motorsports (Joe Nemechek),Chevrolet,2.0,14311.0,overheating,0.0,0.0
2011,4,Bristol,1.0,5.0,18.0,Kyle Busch,Z-Line Designs (Joe Gibbs),Toyota,300.0,44725.0,running,268.0,0.0
2011,4,Bristol,2.0,9.0,38.0,Kasey Kahne,Great Clips (Steve Turner),Chevrolet,300.0,31900.0,running,1.0,0.0
2011,4,Bristol,3.0,11.0,5.0,"Dale Earnhardt, Jr.",TaxSlayer.com (JR Motorsports),Chevrolet,300.0,29550.0,running,3.0,0.0
2011,4,Bristol,4.0,6.0,2.0,Elliott Sadler,Armour Vienna Sausage / Food City (Kevin Harvick),Chevrolet,300.0,24975.0,running,0.0,40.0
2011,4,Bristol,5.0,10.0,20.0,Joey Logano,GameStop (Joe Gibbs),Toyota,300.0,22675.0,running,0.0,0.0
2011,4,Bristol,6.0,8.0,33.0,Kevin Harvick,Rheem Tankless Water Heaters (Kevin Harvick),Chevrolet,300.0,20400.0,running,0.0,0.0
2011,4,Bristol,7.0,7.0,60.0,Carl Edwards,Scotts EZ Seed (Jack Roush),Ford,300.0,21060.0,running,0.0,0.0
2011,4,Bristol,8.0,2.0,30.0,Jason Leffler,AccuDoc (Steve Turner),Chevrolet,300.0,28388.0,running,0.0,36.0
2011,4,Bristol,9.0,12.0,22.0,Brad Keselowski,Ruby Tuesday / Discount Tire (Roger Penske),Dodge,300.0,21225.0,running,0.0,0.0
2011,4,Bristol,10.0,15.0,88.0,Aric Almirola,Grand Touring Vodka (JR Motorsports),Chevrolet,300.0,26793.0,running,0.0,34.0
2011,4,Bristol,11.0,14.0,66.0,Steve Wallace,5-hour Energy (Rusty Wallace),Toyota,300.0,26018.0,running,0.0,33.0
2011,4,Bristol,12.0,13.0,11.0,Brian Scott,Shore Lodge (Joe Gibbs),Toyota,299.0,25543.0,running,0.0,32.0
2011,4,Bristol,13.0,16.0,34.0,James Buescher,Exide Batteries (Steve Turner),Chevrolet,298.0,19425.0,running,0.0,0.0
2011,4,Bristol,14.0,1.0,6.0,Ricky Stenhouse Jr,Blackwell Angus Beef (Jack Roush),Ford,298.0,29093.0,running,28.0,31.0
2011,4,Bristol,15.0,3.0,31.0,Justin Allgaier,Brandt (Steve Turner),Chevrolet,298.0,26443.0,running,0.0,29.0
2011,4,Bristol,16.0,23.0,51.0,Jeremy Clements,RaceDaySponsor.com (Jeremy Clements),Chevrolet,298.0,20500.0,running,0.0,28.0
2011,4,Bristol,17.0,20.0,9.0,Kenny Wallace,University of Northwestern Ohio (Robby Benton),Toyota,298.0,25218.0,running,0.0,27.0
2011,4,Bristol,18.0,24.0,39.0,Josh Wise,Cajun USA / Fatheadz Eyewear (Archie St. Hilaire),Ford,297.0,28318.0,running,0.0,26.0
2011,4,Bristol,19.0,4.0,16.0,Trevor Bayne,Roush Fenway Racing (Jack Roush),Ford,297.0,25093.0,running,0.0,25.0
2011,4,Bristol,20.0,21.0,99.0,Ryan Truex,Pastrana Waltrip Racing (Michael Waltrip),Toyota,296.0,26543.0,running,0.0,24.0
2011,4,Bristol,21.0,31.0,87.0,Joe Nemechek,AMFMEnergy.com (Joe Nemechek),Chevrolet,296.0,25193.0,running,0.0,23.0
2011,4,Bristol,22.0,19.0,40.0,Scott Wimmer,Preval Spray Gun / Anderson's Maple Syrup (Curtis Key),Chevrolet,296.0,24918.0,running,0.0,22.0
2011,4,Bristol,23.0,32.0,28.0,Derrike Cope,Anderson's Pure Maple Syrup (Jay Robinson),Chevrolet,296.0,25268.0,running,0.0,21.0
2011,4,Bristol,24.0,18.0,62.0,Michael Annett,Pilot Travel Centers / Flying J (Rusty Wallace),Toyota,295.0,24818.0,running,0.0,20.0
2011,4,Bristol,25.0,37.0,14.0,Eric McClure,Hefty BlackOut / Reynolds (Mark Smith),Chevrolet,295.0,25393.0,running,0.0,19.0
2011,4,Bristol,26.0,26.0,19.0,Mike Bliss,Misty Mountain Spring Water (Mark Smith),Chevrolet,295.0,24693.0,running,0.0,18.0
2011,4,Bristol,27.0,30.0,70.0,Shelby Howard,Foretravel Motorcoach / Race Fuel Energy (Mary Louise Miller),Chevrolet,294.0,25043.0,running,0.0,17.0
2011,4,Bristol,28.0,22.0,41.0,Carl Long,Greeting Express (Rick Ware),Ford,294.0,18100.0,running,0.0,16.0
2011,4,Bristol,29.0,25.0,15.0,Timmy Hill,Lilly Trucking of Virginia (Rick Ware),Ford,293.0,24518.0,running,0.0,15.0
2011,4,Bristol,30.0,42.0,81.0,Blake Koch,Daystar.com (Pat MacDonald),Dodge,293.0,24268.0,running,0.0,14.0
2011,4,Bristol,31.0,39.0,89.0,Morgan Shepherd,Racing With Jesus / Imperial Bedding (Morgan Shepherd),Chevrolet,284.0,23763.0,running,0.0,13.0
2011,4,Bristol,32.0,27.0,1.0,Mike Wallace,TCRA / Colormatch.com (Johnny Davis),Chevrolet,276.0,23628.0,engine,0.0,12.0
2011,4,Bristol,33.0,29.0,7.0,Danica Patrick,GoDaddy.com (JR Motorsports),Chevrolet,245.0,23518.0,crash,0.0,11.0
2011,4,Bristol,34.0,17.0,32.0,Reed Sorenson,Dollar General (Steve Turner),Chevrolet,210.0,23483.0,engine,0.0,10.0
2011,4,Bristol,35.0,34.0,5.0,Willie Allen,Owens Corning / 31-W Insulation (Wayne Day),Chevrolet,204.0,23453.0,crash,0.0,9.0
2011,4,Bristol,36.0,28.0,52.0,Tim Schendel,Johnson City Press (Jimmy Means),Chevrolet,146.0,16950.0,overheating,0.0,8.0
2011,4,Bristol,37.0,38.0,23.0,"Robert Richardson, Jr.","Wildlife Conservation Society (Robert Richardson, Sr.)",Dodge,63.0,23383.0,crash,0.0,7.0
2011,4,Bristol,38.0,35.0,44.0,Jeff Green,Misty Mountain Spring Water (Mark Smith),Chevrolet,27.0,16855.0,vibration,0.0,6.0
2011,4,Bristol,39.0,36.0,27.0,J.J. Yeley,Baker Curb Racing (Mike Curb),Ford,7.0,16830.0,vibration,0.0,0.0
2011,4,Bristol,40.0,40.0,55.0,Brett Rowe,Imperial Bedding Company / Salvation Army (Morgan Shepherd),Chevrolet,5.0,16805.0,brakes,0.0,4.0
2011,4,Bristol,41.0,41.0,79.0,Chris Lawson,2nd Chance Motorsports (Rick Russell),Ford,4.0,16775.0,parked,0.0,3.0
2011,4,Bristol,42.0,43.0,49.0,Brad Teague,High Country Paint & Performance (Jay Robinson),Chevrolet,3.0,16725.0,vibration,0.0,2.0
2011,4,Bristol,43.0,33.0,25.0,Kelly Bires,Team Rensi Motorsports (Ed Rensi),Ford,2.0,16668.0,handling,0.0,1.0
2011,5,Fontana,1.0,7.0,18.0,Kyle Busch,Z-Line Designs (Joe Gibbs),Toyota,150.0,61445.0,running,18.0,0.0
2011,5,Fontana,2.0,1.0,60.0,Carl Edwards,Ford. Drive One. (Jack Roush),Ford,150.0,57675.0,running,48.0,0.0
2011,5,Fontana,3.0,2.0,33.0,Kevin Harvick,Rheem Pool & Spa Heaters (Kevin Harvick),Chevrolet,150.0,44700.0,running,64.0,0.0
2011,5,Fontana,4.0,12.0,6.0,Ricky Stenhouse Jr,Roush Fenway Racing (Jack Roush),Ford,150.0,35793.0,running,10.0,41.0
2011,5,Fontana,5.0,34.0,2.0,Elliott Sadler,Bad Boy Buggies (Kevin Harvick),Chevrolet,150.0,26125.0,running,0.0,39.0
2011,5,Fontana,6.0,9.0,16.0,Trevor Bayne,Roush Fenway Racing (Jack Roush),Ford,150.0,29218.0,running,0.0,38.0
2011,5,Fontana,7.0,4.0,20.0,Joey Logano,GameStop (Joe Gibbs),Toyota,150.0,20275.0,running,0.0,0.0
2011,5,Fontana,8.0,8.0,32.0,Mark Martin,Dollar General (Steve Turner),Chevrolet,150.0,18800.0,running,5.0,0.0
2011,5,Fontana,9.0,3.0,88.0,Aric Almirola,Ragu / Food 4 Less (JR Motorsports),Chevrolet,150.0,25478.0,running,2.0,36.0
2011,5,Fontana,10.0,5.0,22.0,Brad Keselowski,America's Tire / Discount Tire (Roger Penske),Dodge,150.0,19900.0,running,0.0,0.0
2011,5,Fontana,11.0,16.0,38.0,Jason Leffler,Great Clips (Steve Turner),Chevrolet,150.0,26893.0,running,0.0,33.0
2011,5,Fontana,12.0,10.0,31.0,Justin Allgaier,Brandt / Monterey Ag Resources (Steve Turner),Chevrolet,150.0,24068.0,running,0.0,32.0
2011,5,Fontana,13.0,11.0,11.0,Brian Scott,Shore Lodge (Joe Gibbs),Toyota,150.0,24268.0,running,0.0,31.0
