Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
2024,6,Richmond,17.0,23.0,91.0,Kyle Weatherman,myradar/DriveSmartWarranty.com (Mario Gosselin),Chevrolet,249.0,running,0.0,20.0,0.0
2024,6,Richmond,18.0,31.0,38.0,Matt DiBenedetto,Viking Motorsports (Rod Sieg),Ford,249.0,running,0.0,19.0,0.0
2024,6,Richmond,19.0,29.0,92.0,Josh Bilicki,Chesterfield Auto Parts (Mario Gosselin),Chevrolet,249.0,running,0.0,18.0,0.0
2024,6,Richmond,20.0,25.0,42.0,Leland Honeyman,RandCo (Randy Young),Chevrolet,249.0,running,0.0,17.0,0.0
2024,6,Richmond,21.0,36.0,6.0,Garrett Smithley,Long Drink (Johnny Davis),Chevrolet,249.0,running,0.0,16.0,0.0
2024,6,Richmond,22.0,32.0,14.0,Logan Bearden,Bearden Automotive (Bobby Dotter),Chevrolet,249.0,running,0.0,16.0,0.0
2024,6,Richmond,23.0,34.0,28.0,Kyle Sieg,Eastern Fuel System (Rod Sieg),Ford,249.0,running,0.0,14.0,0.0
2024,6,Richmond,24.0,17.0,51.0,Jeremy Clements,Nordic Logistics (Jeremy Clements),Chevrolet,249.0,running,0.0,13.0,0.0
2024,6,Richmond,25.0,33.0,4.0,Dawson Cram,TeamJDMotorsports.com (Johnny Davis),Chevrolet,248.0,running,0.0,12.0,0.0
2024,6,Richmond,26.0,21.0,27.0,Jeb Burton,CELSIUS Live Fit (Jordan Anderson),Chevrolet,248.0,running,0.0,11.0,0.0
2024,6,Richmond,27.0,22.0,43.0,Ryan Ellis,Southern Elevator (Tommy Joe Martins),Chevrolet,248.0,running,0.0,10.0,0.0
2024,6,Richmond,28.0,19.0,44.0,Brennan Poole,Finance Pro Plus (Tommy Joe Martins),Chevrolet,248.0,running,0.0,18.0,0.0
2024,6,Richmond,29.0,18.0,5.0,Anthony Alfredo,Dude Wipes (Chris Our),Chevrolet,248.0,running,0.0,8.0,0.0
2024,6,Richmond,30.0,11.0,1.0,Sam Mayer,10X Health (JR Motorsports),Chevrolet,246.0,running,2.0,22.0,0.0
2024,6,Richmond,31.0,24.0,15.0,Hailie Deegan,AirBox (Kevin Cywinski),Ford,241.0,running,0.0,6.0,0.0
2024,6,Richmond,32.0,15.0,39.0,Ryan Sieg,Sci Aps (Rod Sieg),Ford,220.0,running,0.0,5.0,0.0
2024,6,Richmond,33.0,28.0,29.0,Blaine Perkins,AUTOPARKIT.com (Rod Sieg),Ford,181.0,running,0.0,4.0,0.0
2024,6,Richmond,34.0,38.0,35.0,Joey Gase,NCPC Race Against Crime (Emerling-Gase Motorsports),Chevrolet,171.0,crash,0.0,3.0,0.0
2024,6,Richmond,35.0,20.0,18.0,Sheldon Creed,Friends of Jaclyn Foundation (Joe Gibbs),Toyota,118.0,brakes,0.0,2.0,0.0
2024,6,Richmond,36.0,35.0,7.0,Patrick Emerling,Southern Tier Security (Bobby Dotter),Chevrolet,95.0,brakes,0.0,1.0,0.0
2024,6,Richmond,37.0,2.0,9.0,Brandon Jones,Menards / Nibco (JR Motorsports),Chevrolet,42.0,engine,0.0,1.0,0.0
2024,6,Richmond,38.0,30.0,32.0,Ryan Vargas,TBD (Jordan Anderson),Chevrolet,18.0,engine,0.0,1.0,0.0
2024,7,Martinsville,1.0,6.0,20.0,Aric Almirola,He Gets Us (Joe Gibbs),Toyota,251.0,running,148.0,59.0,6.0
2024,7,Martinsville,2.0,9.0,1.0,Sam Mayer,10X Health (JR Motorsports),Chevrolet,251.0,running,11.0,42.0,0.0
2024,7,Martinsville,3.0,37.0,81.0,Chandler Smith,Wheelers (Joe Gibbs),Toyota,251.0,running,3.0,37.0,0.0
2024,7,Martinsville,4.0,12.0,88.0,Carson Kvapil,Chevy Truck Season (JR Motorsports),Chevrolet,251.0,running,0.0,40.0,0.0
2024,7,Martinsville,5.0,5.0,7.0,Justin Allgaier,Jarrett Logistics (JR Motorsports),Chevrolet,251.0,running,14.0,42.0,1.0
2024,7,Martinsville,6.0,3.0,18.0,Sheldon Creed,Friends of Jaclyn Foundation (Joe Gibbs),Toyota,251.0,running,0.0,45.0,0.0
2024,7,Martinsville,7.0,17.0,8.0,Sammy Smith,TMC Transportation (JR Motorsports),Chevrolet,251.0,running,42.0,38.0,0.0
2024,7,Martinsville,8.0,2.0,0.0,Cole Custer,Haas Automation (Stewart Haas Racing),Ford,251.0,running,27.0,43.0,0.0
2024,7,Martinsville,9.0,11.0,2.0,Jesse Love,Whelen (Richard Childress),Chevrolet,251.0,running,0.0,28.0,0.0
2024,7,Martinsville,10.0,23.0,11.0,Josh Williams,Call811.com (Matthew Kaulig),Chevrolet,251.0,running,0.0,27.0,0.0
2024,7,Martinsville,11.0,19.0,97.0,Shane Van Gisbergen,WeatherTech (Matthew Kaulig),Chevrolet,251.0,running,0.0,26.0,0.0
2024,7,Martinsville,12.0,18.0,48.0,Parker Kligerman,Spiked Lite Coolers (Scott Borchetta),Chevrolet,251.0,running,5.0,25.0,0.0
2024,7,Martinsville,13.0,16.0,19.0,Taylor Gray,Place of Hope (Joe Gibbs),Toyota,251.0,running,0.0,0.0,0.0
2024,7,Martinsville,14.0,24.0,44.0,Brennan Poole,Macc Door Systems (Tommy Joe Martins),Chevrolet,251.0,running,0.0,23.0,0.0
2024,7,Martinsville,15.0,7.0,5.0,Anthony Alfredo,Dude Wipes (Chris Our),Chevrolet,251.0,running,0.0,27.0,0.0
2024,7,Martinsville,16.0,30.0,29.0,Blaine Perkins,AUTOPARKIT.com (Rod Sieg),Ford,251.0,running,0.0,21.0,0.0
2024,7,Martinsville,17.0,8.0,39.0,Ryan Sieg,Sci Aps (Rod Sieg),Ford,251.0,running,0.0,25.0,0.0
2024,7,Martinsville,18.0,27.0,15.0,Hailie Deegan,AirBox (Kevin Cywinski),Ford,251.0,running,0.0,19.0,0.0
2024,7,Martinsville,19.0,34.0,7.0,Myatt Snider,Superior Essex (Bobby Dotter),Chevrolet,251.0,running,0.0,18.0,0.0
2024,7,Martinsville,20.0,33.0,92.0,Dexter Bean,American Dream/Badger Environmental (Mario Gosselin),Chevrolet,251.0,running,0.0,17.0,0.0
2024,7,Martinsville,21.0,14.0,38.0,Matt DiBenedetto,Viking Motorsports (Rod Sieg),Ford,251.0,running,0.0,16.0,0.0
2024,7,Martinsville,22.0,21.0,51.0,Jeremy Clements,Impel Union / Alliance (Jeremy Clements),Chevrolet,251.0,running,0.0,15.0,0.0
2024,7,Martinsville,23.0,28.0,28.0,Kyle Sieg,RSS Racing (Rod Sieg),Ford,251.0,running,0.0,14.0,0.0
2024,7,Martinsville,24.0,32.0,4.0,Dawson Cram,KSDT CPA (Johnny Davis),Chevrolet,251.0,running,0.0,13.0,0.0
2024,7,Martinsville,25.0,22.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,250.0,crash,0.0,12.0,0.0
2024,7,Martinsville,26.0,29.0,43.0,Ryan Ellis,Costa Oil (Tommy Joe Martins),Chevrolet,250.0,crash,0.0,11.0,0.0
2024,7,Martinsville,27.0,1.0,9.0,Brandon Jones,Menards/Scotts (JR Motorsports),Chevrolet,250.0,crash,0.0,14.0,0.0
2024,7,Martinsville,28.0,36.0,53.0,Joey Gase,Emerling-Gase Motorsports,Ford,250.0,running,1.0,9.0,0.0
2024,7,Martinsville,29.0,31.0,6.0,Garrett Smithley,TeamJDMotorsports.com (Johnny Davis),Chevrolet,249.0,running,0.0,8.0,0.0
2024,7,Martinsville,30.0,35.0,14.0,Logan Bearden,Mitchell Defense (Bobby Dotter),Chevrolet,247.0,running,0.0,7.0,0.0
2024,7,Martinsville,31.0,25.0,42.0,Leland Honeyman,RandCo (Randy Young),Chevrolet,244.0,running,0.0,6.0,0.0
2024,7,Martinsville,32.0,4.0,27.0,Jeb Burton,Talbert's / Puryear Tank Lines (Jordan Anderson),Chevrolet,242.0,crash,0.0,9.0,0.0
2024,7,Martinsville,33.0,26.0,91.0,Kyle Weatherman,Tweaker Energy Drinks (Mario Gosselin),Chevrolet,75.0,crash,0.0,4.0,0.0
2024,7,Martinsville,34.0,10.0,21.0,Austin Hill,Bennett Transportation (Richard Childress),Chevrolet,71.0,crash,0.0,6.0,0.0
2024,7,Martinsville,35.0,20.0,26.0,Corey Heim,Gearwrench (Sam Hunt),Toyota,70.0,crash,0.0,0.0,0.0
2024,7,Martinsville,36.0,15.0,16.0,A.J. Allmendinger,Action Industries (Matthew Kaulig),Chevrolet,70.0,crash,0.0,7.0,0.0
2024,7,Martinsville,37.0,13.0,31.0,Parker Retzlaff,FUNKAWAY (Jordan Anderson),Chevrolet,70.0,crash,0.0,2.0,0.0
2024,7,Martinsville,38.0,38.0,35.0,Akinori Ogata,KYOWA-EIDEMILLER Machining (Emerling-Gase Motorsports),Toyota,41.0,brakes,0.0,1.0,0.0
2024,8,Fort Worth,1.0,10.0,1.0,Sam Mayer,Carolina Carports (JR Motorsports),Chevrolet,200.0,running,5.0,41.0,5.0
2024,8,Fort Worth,2.0,14.0,39.0,Ryan Sieg,Sci Aps (Rod Sieg),Ford,200.0,running,17.0,44.0,0.0
2024,8,Fort Worth,3.0,6.0,7.0,Justin Allgaier,Brandt / Trademark Nitrogen (JR Motorsports),Chevrolet,200.0,running,117.0,54.0,2.0
2024,8,Fort Worth,4.0,8.0,16.0,A.J. Allmendinger,Celsius (Matthew Kaulig),Chevrolet,200.0,running,0.0,37.0,0.0
2024,8,Fort Worth,5.0,2.0,0.0,Cole Custer,Andy's Frozen Custard (Stewart Haas Racing),Ford,200.0,running,1.0,47.0,0.0
2024,8,Fort Worth,6.0,13.0,21.0,Austin Hill,Global Industrial/Bennett (Richard Childress),Chevrolet,200.0,running,25.0,39.0,0.0
2024,8,Fort Worth,7.0,7.0,20.0,Ryan Truex,The Toyota Gazoo Racing (Joe Gibbs),Toyota,200.0,running,0.0,35.0,0.0
2024,8,Fort Worth,8.0,9.0,8.0,Sammy Smith,Pilot Flying J Coffee (JR Motorsports),Chevrolet,200.0,running,0.0,34.0,0.0
2024,8,Fort Worth,9.0,1.0,2.0,Jesse Love,Whelen (Richard Childress),Chevrolet,200.0,running,1.0,31.0,0.0
2024,8,Fort Worth,10.0,12.0,5.0,Anthony Alfredo,Botticelli Family Owned (Chris Our),Chevrolet,200.0,running,0.0,27.0,0.0
2024,8,Fort Worth,11.0,3.0,19.0,Taylor Gray,Operation 300 (Joe Gibbs),Toyota,200.0,running,0.0,0.0,0.0
2024,8,Fort Worth,12.0,22.0,11.0,Josh Williams,Alloy Employer Services (Matthew Kaulig),Chevrolet,200.0,running,0.0,25.0,0.0
2024,8,Fort Worth,13.0,11.0,9.0,Brandon Jones,Menards / Atlas Roofing (JR Motorsports),Chevrolet,200.0,running,2.0,38.0,0.0
2024,8,Fort Worth,14.0,23.0,28.0,Kyle Sieg,RSS Racing (Rod Sieg),Ford,200.0,running,0.0,23.0,0.0
2024,8,Fort Worth,15.0,4.0,81.0,Chandler Smith,QuickTie (Joe Gibbs),Toyota,200.0,running,26.0,31.0,0.0
2024,8,Fort Worth,16.0,18.0,51.0,Jeremy Clements,First Pacific Funding (Jeremy Clements),Chevrolet,200.0,running,0.0,21.0,0.0
2024,8,Fort Worth,17.0,17.0,26.0,Corey Heim,Toyota Genuine Parts (Sam Hunt),Toyota,200.0,running,0.0,0.0,0.0
2024,8,Fort Worth,18.0,33.0,97.0,Shane Van Gisbergen,Worldwide Express (Matthew Kaulig),Chevrolet,200.0,running,0.0,19.0,0.0
2024,8,Fort Worth,19.0,15.0,18.0,Sheldon Creed,Friends of Jaclyn Foundation (Joe Gibbs),Toyota,200.0,running,2.0,18.0,0.0
2024,8,Fort Worth,20.0,27.0,38.0,Matt DiBenedetto,Viking Motorsports (Rod Sieg),Ford,200.0,running,0.0,17.0,0.0
2024,8,Fort Worth,21.0,25.0,44.0,Brennan Poole,Prime Bites Brownie (Tommy Joe Martins),Chevrolet,200.0,running,0.0,16.0,0.0
2024,8,Fort Worth,22.0,29.0,31.0,Parker Retzlaff,FUNKAWAY (Jordan Anderson),Chevrolet,200.0,running,0.0,15.0,0.0
2024,8,Fort Worth,23.0,20.0,15.0,Hailie Deegan,AirBox (Kevin Cywinski),Ford,200.0,running,0.0,14.0,0.0
2024,8,Fort Worth,24.0,24.0,10.0,Daniel Dye,bproauto parts (Matthew Kaulig),Chevrolet,200.0,running,0.0,0.0,0.0
2024,8,Fort Worth,25.0,16.0,48.0,Parker Kligerman,Spiked Lite Coolers (Scott Borchetta),Chevrolet,200.0,running,4.0,13.0,0.0
2024,8,Fort Worth,26.0,36.0,43.0,Ryan Ellis,ECLIPSE CLAIMS CONSULTING (Tommy Joe Martins),Chevrolet,199.0,running,0.0,11.0,0.0
2024,8,Fort Worth,27.0,5.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,199.0,running,0.0,26.0,0.0
2024,8,Fort Worth,28.0,38.0,14.0,David Starr,SHAR (Bobby Dotter),Chevrolet,198.0,running,0.0,9.0,0.0
2024,8,Fort Worth,29.0,28.0,92.0,Josh Bilicki,Milestone (Mario Gosselin),Chevrolet,198.0,running,0.0,8.0,0.0
2024,8,Fort Worth,30.0,37.0,35.0,Joey Gase,Donate Life TX (Emerling-Gase Motorsports),Chevrolet,198.0,running,0.0,7.0,0.0
2024,8,Fort Worth,31.0,31.0,42.0,Leland Honeyman,Distributor Wire & Cable Co (Randy Young),Chevrolet,198.0,running,0.0,6.0,0.0
2024,8,Fort Worth,32.0,21.0,27.0,Jeb Burton,State Water Heaters (Jordan Anderson),Chevrolet,197.0,running,0.0,5.0,0.0
2024,8,Fort Worth,33.0,30.0,7.0,Patrick Emerling,Sesh Products (Bobby Dotter),Chevrolet,197.0,running,0.0,4.0,0.0
2024,8,Fort Worth,34.0,32.0,6.0,Garrett Smithley,Trophy Tractor Inc. (Johnny Davis),Chevrolet,197.0,running,0.0,3.0,0.0
2024,8,Fort Worth,35.0,26.0,29.0,Blaine Perkins,AUTOPARKIT.com (Rod Sieg),Ford,197.0,running,0.0,2.0,0.0
2024,8,Fort Worth,36.0,19.0,91.0,Kyle Weatherman,Tweaker Energy / DriveSmart (Mario Gosselin),Chevrolet,191.0,crash,0.0,1.0,0.0
2024,8,Fort Worth,37.0,34.0,4.0,Dawson Cram,Johnny Davis,Chevrolet,191.0,running,0.0,1.0,0.0
2024,8,Fort Worth,38.0,35.0,66.0,Chad Finchum,HART HVAC & Electric (Carl Long),Ford,127.0,suspension,0.0,1.0,0.0
2024,9,Talladega,1.0,2.0,2.0,Jesse Love,WAT (Richard Childress),Chevrolet,124.0,running,28.0,59.0,6.0
2024,9,Talladega,2.0,8.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,124.0,running,13.0,40.0,0.0
2024,9,Talladega,3.0,11.0,5.0,Anthony Alfredo,Dude Wipes (Chris Our),Chevrolet,124.0,running,6.0,34.0,0.0
2024,9,Talladega,4.0,33.0,42.0,Leland Honeyman,Mezrano Injury Lawyers (Randy Young),Chevrolet,124.0,running,0.0,33.0,0.0
2024,9,Talladega,5.0,27.0,44.0,Brennan Poole,CW & Sons Infrastructure (Tommy Joe Martins),Chevrolet,124.0,running,0.0,32.0,0.0
2024,9,Talladega,6.0,10.0,18.0,Sheldon Creed,Friends of Jaclyn Foundation (Joe Gibbs),Toyota,124.0,running,0.0,31.0,0.0
2024,9,Talladega,7.0,29.0,45.0,Caesar Bacarella,Prime Bites (Tommy Joe Martins),Chevrolet,124.0,running,0.0,30.0,0.0
2024,9,Talladega,8.0,28.0,38.0,Matt DiBenedetto,Viking Motorsports (Rod Sieg),Ford,124.0,running,1.0,29.0,0.0
2024,9,Talladega,9.0,35.0,27.0,Jeb Burton,PurYear Tank Lines (Jordan Anderson),Chevrolet,124.0,running,0.0,30.0,0.0
2024,9,Talladega,10.0,4.0,0.0,Cole Custer,Haas Automation (Stewart Haas Racing),Ford,124.0,running,4.0,29.0,0.0
2024,9,Talladega,11.0,38.0,14.0,Mason Massey,Fan Controlled (Bobby Dotter),Chevrolet,124.0,running,0.0,0.0,0.0
2024,9,Talladega,12.0,31.0,15.0,Hailie Deegan,AirBox (Kevin Cywinski),Ford,124.0,running,0.0,25.0,0.0
2024,9,Talladega,13.0,25.0,28.0,Kyle Sieg,North Country Ford (Rod Sieg),Ford,124.0,running,0.0,24.0,0.0
2024,9,Talladega,14.0,1.0,21.0,Austin Hill,Bennett Transportation (Richard Childress),Chevrolet,124.0,running,41.0,41.0,1.0
2024,9,Talladega,15.0,13.0,19.0,Taylor Gray,Operation 300 (Joe Gibbs),Toyota,124.0,running,1.0,0.0,0.0
2024,9,Talladega,16.0,36.0,92.0,Josh Bilicki,Insurance King (Mario Gosselin),Chevrolet,124.0,running,0.0,21.0,0.0
2024,9,Talladega,17.0,24.0,39.0,Ryan Sieg,Sci Aps (Rod Sieg),Ford,124.0,running,7.0,27.0,0.0
2024,9,Talladega,18.0,17.0,35.0,Joey Gase,Fireside RV Rental (Emerling-Gase Motorsports),Chevrolet,124.0,running,0.0,19.0,0.0
2024,9,Talladega,19.0,14.0,16.0,A.J. Allmendinger,Celsius (Matthew Kaulig),Chevrolet,124.0,running,0.0,32.0,0.0
2024,9,Talladega,20.0,9.0,11.0,Josh Williams,Alloy Employer Services (Matthew Kaulig),Chevrolet,124.0,running,0.0,17.0,0.0
2024,9,Talladega,21.0,5.0,8.0,Sammy Smith,Pilot Flying J Coffee (JR Motorsports),Chevrolet,124.0,running,2.0,16.0,0.0
2024,9,Talladega,22.0,18.0,97.0,Shane Van Gisbergen,Wendy's (Matthew Kaulig),Chevrolet,124.0,running,1.0,19.0,0.0
2024,9,Talladega,23.0,26.0,29.0,Blaine Perkins,Ollie’s (Rod Sieg),Ford,123.0,running,0.0,14.0,0.0
2024,9,Talladega,24.0,19.0,66.0,David Starr,GreenLightPP.com (Carl Long),Chevrolet,123.0,running,1.0,13.0,0.0
2024,9,Talladega,25.0,7.0,81.0,Chandler Smith,QuickTie (Joe Gibbs),Toyota,123.0,running,3.0,24.0,0.0
2024,9,Talladega,26.0,37.0,43.0,Ryan Ellis,Four Loko Jungle Juice (Tommy Joe Martins),Chevrolet,123.0,running,0.0,11.0,0.0
2024,9,Talladega,27.0,20.0,91.0,Kyle Weatherman,DriveSmartWarranty.com (Mario Gosselin),Chevrolet,120.0,dvp,0.0,10.0,0.0
2024,9,Talladega,28.0,30.0,4.0,Dawson Cram,www.teamjdmotorsports.com (Johnny Davis),Chevrolet,120.0,running,0.0,9.0,0.0
2024,9,Talladega,29.0,3.0,48.0,Parker Kligerman,Spiked Lite Coolers (Scott Borchetta),Chevrolet,117.0,crash,10.0,21.0,0.0
2024,9,Talladega,30.0,21.0,31.0,Parker Retzlaff,Easy Care (Jordan Anderson),Chevrolet,113.0,ignition,0.0,7.0,0.0
2024,9,Talladega,31.0,32.0,32.0,Jordan Anderson,Bommarito Automotive Group (Jordan Anderson),Chevrolet,111.0,crash,1.0,6.0,0.0
2024,9,Talladega,32.0,12.0,7.0,Patrick Emerling,BIG Studio Group (Bobby Dotter),Chevrolet,111.0,crash,0.0,5.0,0.0
2024,9,Talladega,33.0,23.0,9.0,Brandon Jones,Menards / Criterion Appliances (JR Motorsports),Chevrolet,65.0,crash,4.0,13.0,0.0
2024,9,Talladega,34.0,6.0,20.0,Ryan Truex,The Toyota Gazoo Racing (Joe Gibbs),Toyota,65.0,crash,1.0,8.0,0.0
2024,9,Talladega,35.0,22.0,51.0,Jeremy Clements,One Stop / All South Electric (Jeremy Clements),Chevrolet,65.0,crash,0.0,2.0,0.0
2024,9,Talladega,36.0,15.0,1.0,Sam Mayer,First Bank of Alabama (JR Motorsports),Chevrolet,65.0,crash,0.0,1.0,0.0
2024,9,Talladega,37.0,34.0,26.0,Jeffrey Earnhardt,ForeverLawn (Sam Hunt),Toyota,46.0,engine,0.0,1.0,0.0
2024,9,Talladega,38.0,16.0,7.0,Justin Allgaier,BRANDT (JR Motorsports),Chevrolet,24.0,crash,0.0,1.0,0.0
2024,10,Dover,1.0,12.0,20.0,Ryan Truex,The Toyota Gazoo Racing (Joe Gibbs),Toyota,208.0,running,2.0,43.0,5.0
2024,10,Dover,2.0,26.0,88.0,Carson Kvapil,Chevy Truck Season (JR Motorsports),Chevrolet,208.0,running,14.0,35.0,0.0
2024,10,Dover,3.0,20.0,1.0,Sam Mayer,NASCAR Refuel (JR Motorsports),Chevrolet,208.0,running,0.0,35.0,0.0
2024,10,Dover,4.0,5.0,18.0,Sheldon Creed,Friends of Jaclyn Foundation (Joe Gibbs),Toyota,208.0,running,3.0,46.0,0.0
2024,10,Dover,5.0,11.0,0.0,Cole Custer,Haas Automation (Stewart Haas Racing),Ford,208.0,running,95.0,50.0,1.0
2024,10,Dover,6.0,10.0,16.0,A.J. Allmendinger,LeafFilter Gutter Protection (Matthew Kaulig),Chevrolet,208.0,running,0.0,34.0,0.0
2024,10,Dover,7.0,7.0,81.0,Chandler Smith,Smith General Contracting (Joe Gibbs),Toyota,208.0,running,0.0,37.0,0.0
2024,10,Dover,8.0,6.0,91.0,Kyle Weatherman,DriveSmartWarranty.com (Mario Gosselin),Chevrolet,208.0,running,0.0,29.0,0.0
2024,10,Dover,9.0,21.0,5.0,Anthony Alfredo,Dude Wipes (Chris Our),Chevrolet,208.0,running,0.0,28.0,0.0
2024,10,Dover,10.0,17.0,31.0,Parker Retzlaff,FUNKAWAY (Jordan Anderson),Chevrolet,208.0,running,3.0,34.0,0.0
2024,10,Dover,11.0,19.0,27.0,Jeb Burton,Bommarito Automotive Group (Jordan Anderson),Chevrolet,208.0,running,0.0,26.0,0.0
2024,10,Dover,12.0,15.0,48.0,Parker Kligerman,Motley Crue Dogs of war (Scott Borchetta),Chevrolet,208.0,running,0.0,25.0,0.0
2024,10,Dover,13.0,23.0,43.0,Ryan Ellis,Costa Oil (Tommy Joe Martins),Chevrolet,208.0,running,0.0,24.0,0.0
2024,10,Dover,14.0,25.0,51.0,Jeremy Clements,Nordic Logistics (Jeremy Clements),Chevrolet,208.0,running,0.0,23.0,0.0
2024,10,Dover,15.0,4.0,21.0,Austin Hill,Nuthin Fancy Collection (Richard Childress),Chevrolet,208.0,running,17.0,36.0,0.0
2024,10,Dover,16.0,2.0,98.0,Riley Herbst,Monster Energy (Stewart Haas Racing),Ford,208.0,running,0.0,31.0,0.0
2024,10,Dover,17.0,3.0,7.0,Justin Allgaier,Jarrett Logistics (JR Motorsports),Chevrolet,208.0,running,39.0,35.0,1.0
2024,10,Dover,18.0,31.0,97.0,Shane Van Gisbergen,WeatherTech (Matthew Kaulig),Chevrolet,208.0,running,0.0,19.0,0.0
2024,10,Dover,19.0,1.0,9.0,Brandon Jones,Menards/Barracuda (JR Motorsports),Chevrolet,208.0,running,13.0,27.0,0.0
2024,10,Dover,20.0,36.0,10.0,Daniel Dye,Race to stop Suicide (Matthew Kaulig),Chevrolet,208.0,running,0.0,0.0,0.0
2024,10,Dover,21.0,28.0,42.0,Leland Honeyman,Randco Industries (Randy Young),Chevrolet,207.0,running,0.0,16.0,0.0
2024,10,Dover,22.0,27.0,44.0,Brennan Poole,Prime Bites Brownie (Tommy Joe Martins),Chevrolet,207.0,running,0.0,15.0,0.0
2024,10,Dover,23.0,18.0,92.0,Kaden Honeycutt,Drive Sober Arrive Alive DE (Mario Gosselin),Chevrolet,206.0,running,0.0,0.0,0.0
2024,10,Dover,24.0,8.0,2.0,Jesse Love,Whelen (Richard Childress),Chevrolet,206.0,running,21.0,21.0,0.0
2024,10,Dover,25.0,38.0,11.0,Josh Williams,Alloy Employer Services (Matthew Kaulig),Chevrolet,206.0,running,0.0,12.0,0.0
2024,10,Dover,26.0,37.0,14.0,David Starr,Alarm Tech (Bobby Dotter),Chevrolet,206.0,running,0.0,11.0,0.0
2024,10,Dover,27.0,24.0,28.0,Kyle Sieg,Independent Metal Strap (Rod Sieg),Ford,206.0,running,1.0,10.0,0.0
2024,10,Dover,28.0,30.0,7.0,Patrick Emerling,Goon Tape (Bobby Dotter),Chevrolet,205.0,running,0.0,9.0,0.0
2024,10,Dover,29.0,32.0,4.0,Dawson Cram,NJSP Troopers United Foundation (Johnny Davis),Chevrolet,205.0,running,0.0,8.0,0.0
2024,10,Dover,30.0,35.0,6.0,Garrett Smithley,Heroes Haven (Johnny Davis),Chevrolet,202.0,running,0.0,7.0,0.0
2024,10,Dover,31.0,29.0,15.0,Hailie Deegan,AirBox (Kevin Cywinski),Ford,200.0,running,0.0,6.0,0.0
2024,10,Dover,32.0,16.0,38.0,Matt DiBenedetto,Viking Motorsports (Rod Sieg),Ford,196.0,running,0.0,5.0,0.0
2024,10,Dover,33.0,13.0,8.0,Sammy Smith,Pilot Flying J (JR Motorsports),Chevrolet,192.0,crash,0.0,6.0,0.0
2024,10,Dover,34.0,9.0,19.0,Taylor Gray,Operation 300 (Joe Gibbs),Toyota,183.0,crash,0.0,0.0,0.0
2024,10,Dover,35.0,22.0,26.0,Corey Heim,Synergy Modular (Sam Hunt),Toyota,85.0,engine,0.0,0.0,0.0
2024,10,Dover,36.0,34.0,29.0,Blaine Perkins,Ollie’s (Rod Sieg),Ford,47.0,electrical,0.0,1.0,0.0
2024,10,Dover,37.0,14.0,39.0,Ryan Sieg,Sci Aps (Rod Sieg),Ford,25.0,engine,0.0,1.0,0.0
2024,10,Dover,38.0,33.0,35.0,J.J. Yeley,Emerling-Gase Motorsports,Toyota,4.0,crash,0.0,1.0,0.0
2024,11,Darlington,1.0,7.0,7.0,Justin Allgaier,BRANDT Heritage (JR Motorsports),Chevrolet,147.0,running,119.0,60.0,7.0
2024,11,Darlington,2.0,5.0,21.0,Austin Hill,Bennett Transportation (Richard Childress),Chevrolet,147.0,running,6.0,53.0,0.0
2024,11,Darlington,3.0,1.0,0.0,Cole Custer,Haas Automation Throwback (Stewart Haas Racing),Ford,147.0,running,21.0,34.0,0.0
2024,11,Darlington,4.0,6.0,1.0,Sam Mayer,RTIC Outdoors (JR Motorsports),Chevrolet,147.0,running,0.0,38.0,0.0
2024,11,Darlington,5.0,18.0,20.0,Aric Almirola,He Gets Us (Joe Gibbs),Toyota,147.0,running,0.0,42.0,0.0
2024,11,Darlington,6.0,11.0,48.0,Parker Kligerman,Spiked Lite Coolers (Scott Borchetta),Chevrolet,147.0,running,0.0,45.0,0.0
2024,11,Darlington,7.0,9.0,98.0,Riley Herbst,Terrible Herbst (Stewart Haas Racing),Ford,147.0,running,0.0,34.0,0.0
2024,11,Darlington,8.0,12.0,2.0,Jesse Love,Whelen (Richard Childress),Chevrolet,147.0,running,0.0,36.0,0.0
2024,11,Darlington,9.0,3.0,18.0,Sheldon Creed,Ivan Stewart Tribute (Joe Gibbs),Toyota,147.0,running,0.0,29.0,0.0
2024,11,Darlington,10.0,14.0,9.0,Brandon Jones,Menards/Bali (JR Motorsports),Chevrolet,147.0,running,0.0,30.0,0.0
2024,11,Darlington,11.0,38.0,17.0,William Byron,HendrickCars.com (Rick Hendrick),Chevrolet,147.0,running,0.0,0.0,0.0
2024,11,Darlington,12.0,2.0,81.0,Chandler Smith,Smith General Contracting (Joe Gibbs),Toyota,147.0,running,0.0,31.0,0.0
2024,11,Darlington,13.0,26.0,39.0,Ryan Sieg,Sci Aps (Rod Sieg),Ford,147.0,running,0.0,24.0,0.0
2024,11,Darlington,14.0,8.0,5.0,Anthony Alfredo,Chevy Accessories (Chris Our),Chevrolet,147.0,running,0.0,23.0,0.0
2024,11,Darlington,15.0,17.0,97.0,Shane Van Gisbergen,Quad Lock (Matthew Kaulig),Chevrolet,147.0,running,0.0,22.0,0.0
