Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2005,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,14.0,33.0,Tony Stewart,Mr. Clean AutoDry Carwash (Kevin Harvick),Chevrolet,120.0,102476.0,running,46.0,190.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,7.0,21.0,Kevin Harvick,Hershey's TAKE 5 (Richard Childress),Chevrolet,120.0,82150.0,running,0.0,170.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,26.0,81.0,"Dale Earnhardt, Jr.",Oreo / Ritz (Chance2 Motorsports),Chevrolet,120.0,67923.0,running,18.0,170.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,23.0,8.0,Martin Truex Jr,Bass Pro Shops / Tracker (Chance2 Motorsports),Chevrolet,120.0,79495.0,running,0.0,160.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,18.0,38.0,Kasey Kahne,Great Clips (Brad Akins),Dodge,120.0,58050.0,running,0.0,155.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,21.0,55.0,Robby Gordon,Fruit of the Loom (Robby Gordon),Chevrolet,120.0,50675.0,running,0.0,150.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,15.0,99.0,Michael Waltrip,Aaron's (Michael Waltrip),Chevrolet,120.0,49550.0,running,0.0,146.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,12.0,66.0,Greg Biffle,Duraflame (Clarence Brewer),Ford,120.0,47625.0,running,4.0,147.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,5.0,41.0,Reed Sorenson,Discount Tire (Chip Ganassi),Dodge,120.0,52575.0,running,0.0,138.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,29.0,60.0,Carl Edwards,Charter Communications (Jack Roush),Ford,120.0,53825.0,running,6.0,139.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,22.0,95.0,Bobby Hamilton,Waste Management (Sadler Brothers),Dodge,120.0,44425.0,running,0.0,130.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,6.0,2.0,Clint Bowyer,AC Delco (Richard Childress),Chevrolet,120.0,60950.0,running,0.0,127.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,34.0,25.0,Ashton Lewis,U.S. Marines (Ed Rensi),Ford,120.0,50708.0,running,0.0,124.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,1.0,87.0,Joe Nemechek,Cellular One (Joe Nemechek),Chevrolet,120.0,46775.0,running,0.0,121.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,31.0,61.0,Mike Wallace,GEICO (Dale Francis),Pontiac,120.0,47325.0,running,0.0,118.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,42.0,28.0,Derrike Cope,Radio Shack (Jay Robinson),Ford,120.0,47475.0,running,0.0,115.0
