Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2000,1,Daytona,1.0,8.0,17.0,Matt Kenseth,Visine (Robbie Reiser),Chevrolet,120.0,98750.0,running,14.0,180.0
2000,1,Daytona,2.0,26.0,87.0,Joe Nemechek,Cellular One (Joe Nemechek),Chevrolet,120.0,58900.0,running,0.0,170.0
2000,1,Daytona,3.0,3.0,44.0,Terry Labonte,Slim Jim (Terry Labonte),Chevrolet,120.0,47875.0,running,16.0,170.0
2000,1,Daytona,4.0,5.0,43.0,Jay Sauter,Quality Farm & Country (Mike Curb),Chevrolet,120.0,42700.0,running,0.0,160.0
2000,1,Daytona,5.0,7.0,2.0,Kevin Harvick,AC Delco (Richard Childress),Chevrolet,120.0,37025.0,running,15.0,160.0
2000,1,Daytona,6.0,35.0,25.0,Kenny Wallace,Lance (Ed Rensi),Chevrolet,120.0,32375.0,running,0.0,150.0
2000,1,Daytona,7.0,9.0,1.0,Randy LaJoie,Bob Evans (James Finch),Chevrolet,120.0,40850.0,running,0.0,146.0
2000,1,Daytona,8.0,4.0,0.0,Buckshot Jones,Cheez-It (Billy Jones),Pontiac,120.0,33900.0,running,28.0,147.0
2000,1,Daytona,9.0,16.0,21.0,Mike Dillon,Rockwell Automation (Richard Childress),Chevrolet,120.0,29250.0,running,0.0,138.0
2000,1,Daytona,10.0,30.0,53.0,"Hank Parker, Jr.",Team Marines (Hank Parker Sr),Chevrolet,120.0,32550.0,running,0.0,134.0
2000,1,Daytona,11.0,39.0,34.0,David Green,AFG Glass (Frank Cicci),Chevrolet,120.0,28100.0,running,0.0,130.0
2000,1,Daytona,12.0,38.0,57.0,Jason Keller,Excedrin (Bob Campbell),Chevrolet,120.0,32225.0,running,0.0,127.0
2000,1,Daytona,13.0,20.0,59.0,Phil Parsons,Kingsford / Alltel (Tad Geschickter),Chevrolet,120.0,27250.0,running,0.0,124.0
2000,1,Daytona,14.0,24.0,30.0,Hermie Sadler,Little Trees (George Debidart),Chevrolet,120.0,22950.0,running,0.0,121.0
2000,1,Daytona,15.0,19.0,97.0,Scott Pruett,McDonald's (Cal Wells),Ford,120.0,23000.0,running,0.0,118.0
2000,1,Daytona,16.0,41.0,5.0,Dick Trickle,Schneider National (Jimmy Spencer),Chevrolet,120.0,26600.0,running,0.0,115.0
2000,1,Daytona,17.0,25.0,11.0,Jason Jarrett,Rayovac (Brett Favre),Pontiac,120.0,22100.0,running,0.0,112.0
2000,1,Daytona,18.0,27.0,63.0,Mark Green,Exxon Superflo (Hubert Hensley),Chevrolet,119.0,26050.0,running,0.0,109.0
