Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2006,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,16.0,33.0,Tony Stewart,Old Spice (Kevin Harvick),Chevrolet,120.0,112650.0,running,13.0,185.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,21.0,77.0,Burney Lamar,Dollar General (Kevin Harvick),Chevrolet,120.0,98425.0,running,0.0,170.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,3.0,2.0,Clint Bowyer,AC Delco (Richard Childress),Chevrolet,120.0,88620.0,running,2.0,170.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,34.0,47.0,Jon Wood,Clorox / American Red Cross (Tad Geschickter),Ford,120.0,72925.0,running,0.0,160.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,17.0,29.0,Kevin Harvick,Hershey's Kissables (Richard Childress),Chevrolet,120.0,58875.0,running,0.0,155.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,24.0,32.0,Jason Leffler,Lucas Oil Products (Todd Braun),Chevrolet,120.0,63900.0,running,0.0,150.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,19.0,6.0,Todd Kluever,3M (Jack Roush),Ford,120.0,52625.0,running,0.0,146.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,1.0,18.0,J.J. Yeley,Vigoro / The Home Depot (Joe Gibbs),Chevrolet,120.0,62950.0,running,13.0,147.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,13.0,41.0,Reed Sorenson,Discount Tire (Chip Ganassi),Dodge,120.0,60900.0,running,0.0,138.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,41.0,4.0,Mark Green,GEICO (Fred Biagi),Dodge,120.0,56200.0,running,0.0,134.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,27.0,1.0,Jason Keller,Miccosukee Gaming & Resorts (James Finch),Dodge,120.0,59050.0,running,0.0,130.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,35.0,25.0,Ashton Lewis,U.S. Marines (Ed Rensi),Ford,120.0,52975.0,running,0.0,127.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,30.0,22.0,Kenny Wallace,AutoZone (Greg Pollex),Ford,120.0,52850.0,running,0.0,124.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,18.0,20.0,Denny Hamlin,Rockwell Automation (Joe Gibbs),Chevrolet,120.0,59700.0,running,0.0,121.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,42.0,99.0,Michael Waltrip,Aaron's (Michael Waltrip),Dodge,120.0,47450.0,running,0.0,118.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,36.0,64.0,Jamie McMurray,Top-Flite Golf (Rusty Wallace),Dodge,120.0,46400.0,running,4.0,120.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,20.0,8.0,"Dale Earnhardt, Jr.","Kraft Foods (Dale Earnhardt, Inc.)",Chevrolet,120.0,46150.0,running,48.0,122.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,8.0,50.0,"Danny O'Quinn, Jr.",World Financial Group (Jack Roush),Ford,120.0,46025.0,running,0.0,109.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,22.0,36.0,Tim Sauter,Lester Building Systems (John McGill),Chevrolet,120.0,49920.0,running,0.0,106.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,39.0,14.0,Tracy Hines,Blue Green (Armando Fitz),Dodge,120.0,50545.0,running,0.0,103.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,21.0,43.0,49.0,Steve Grissom,Advil Liqui-Gels (Jay Robinson),Ford,120.0,47800.0,running,1.0,105.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,25.0,88.0,Mark McFarland,U.S. Navy (JR Motorsports),Chevrolet,120.0,45525.0,running,0.0,97.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,40.0,58.0,Donnie Neuenberger,Cayman Islands (Scott Glynn),Chevrolet,120.0,47700.0,running,0.0,94.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,24.0,37.0,34.0,Paul Tracy,Sport Clips (Frank Cicci),Chevrolet,120.0,49245.0,running,0.0,91.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,25.0,9.0,5.0,Kyle Busch,Lowe's / Shop-Vac (Rick Hendrick),Chevrolet,120.0,45200.0,running,0.0,88.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,26.0,32.0,35.0,Regan Smith,McDonald's (Sam Rensi),Ford,120.0,48995.0,running,0.0,85.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,27.0,31.0,59.0,Stacy Compton,Kingsford / Bush's Beans (Tad Geschickter),Ford,119.0,48895.0,running,0.0,82.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,28.0,6.0,90.0,Elliott Sadler,CitiFinancial (Yates Racing),Ford,119.0,44800.0,running,0.0,79.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,29.0,38.0,12.0,David Reutimann,Supercuts (Armando Fitz),Dodge,111.0,48720.0,crash,0.0,76.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,30.0,15.0,21.0,Jeff Burton,U.S. Coast Guard (Richard Childress),Chevrolet,101.0,44825.0,engine,9.0,78.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,31.0,10.0,16.0,Greg Biffle,Ameriquest Mortgage (Jack Roush),Ford,94.0,44425.0,crash,15.0,75.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,32.0,26.0,57.0,Brian Vickers,Ore-Ida (Rick Hendrick),Chevrolet,93.0,44550.0,crash,1.0,72.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,33.0,12.0,9.0,Kasey Kahne,Ragu (Ray Evernham),Dodge,93.0,44300.0,crash,14.0,69.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,34.0,5.0,10.0,John Andretti,Freedom Roads / Camping World (Greg Pollex),Ford,92.0,46250.0,running,0.0,61.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,35.0,4.0,0.0,Johnny Sauter,Yellow Transportation (Gene Haas),Chevrolet,89.0,53720.0,running,0.0,58.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,36.0,29.0,66.0,Ken Schrader,Duraflame (Clarence Brewer),Ford,89.0,44025.0,running,0.0,55.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,37.0,23.0,27.0,David Green,Kleenex / Walgreen's (Clarence Brewer),Ford,81.0,53495.0,running,0.0,52.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,38.0,14.0,11.0,Paul Menard,"Menards (Dale Earnhardt, Inc.)",Chevrolet,78.0,47945.0,running,0.0,49.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,39.0,11.0,60.0,Carl Edwards,Ameriquest Mortgage (Jack Roush),Ford,65.0,43885.0,running,0.0,46.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,40.0,7.0,87.0,Joe Nemechek,VFW (Joe Nemechek),Chevrolet,51.0,43835.0,crash,0.0,43.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,41.0,28.0,95.0,Steadman Marlin,Sadler Brothers Trucking & Leasing (Sadler Brothers),Dodge,49.0,43755.0,crash,0.0,40.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,42.0,33.0,38.0,A.J. Foyt IV,Great Clips (Doug Stringer),Dodge,39.0,53225.0,crash,0.0,37.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,43.0,2.0,43.0,Aaron Fike,CayClub.com / CA Performance Group (Mike Curb),Dodge,28.0,45910.0,crash,0.0,34.0
2006,2,Fontana,California Speedway,2.0,paved track,1.0,3.0,16.0,Greg Biffle,Ameriquest Mortgage (Jack Roush),Ford,150.0,76500.0,running,52.0,190.0
2006,2,Fontana,California Speedway,2.0,paved track,2.0,2.0,39.0,Ryan Newman,Mobil 1 (Roger Penske),Dodge,150.0,55895.0,running,15.0,175.0
