Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2014,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,19.0,7.0,Regan Smith,Ragu (JR Motorsports),Chevrolet,121.0,122152.0,running,35.0,47.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,17.0,22.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,121.0,92585.0,running,11.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,31.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,121.0,87066.0,running,0.0,41.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,4.0,54.0,Kyle Busch,Monster Energy (Joe Gibbs),Toyota,121.0,74785.0,running,44.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,5.0,11.0,Elliott Sadler,OneMain Financial (Joe Gibbs),Toyota,121.0,70051.0,running,0.0,39.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,27.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,121.0,65276.0,running,0.0,38.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,23.0,3.0,Ty Dillon,Bass Pro Shops / Tracker Boats (Richard Childress),Chevrolet,121.0,63776.0,running,0.0,37.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,1.0,31.0,Dylan Kwasniewski,Rockstar Energy / Fratenal Order of Eagles (Steve Turner),Chevrolet,121.0,65601.0,running,0.0,36.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,29.0,39.0,Ryan Sieg,Star Fleet Trucking / Pull-A-Part (Rod Sieg),Chevrolet,121.0,60851.0,running,0.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,2.0,42.0,Kyle Larson,AXE Peace (Steve Turner),Chevrolet,121.0,61001.0,running,1.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,16.0,88.0,"Dale Earnhardt, Jr.",TaxSlayer.com (JR Motorsports),Chevrolet,121.0,52195.0,running,28.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,24.0,87.0,Joe Nemechek,D.A.B. Constructors / Wood Pellet Grills (Joe Nemechek),Toyota,121.0,58026.0,running,0.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,25.0,28.0,Mike Wallace,Unker's (James Whitener),Dodge,121.0,51345.0,running,0.0,31.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,6.0,20.0,Matt Kenseth,Reser's Main Street Bistro (Joe Gibbs),Toyota,121.0,51020.0,running,0.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,26.0,9.0,Chase Elliott,NAPA Auto Parts (JR Motorsports),Chevrolet,121.0,57576.0,running,0.0,29.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,14.0,99.0,James Buescher,Rheem (Robby Benton),Toyota,121.0,56826.0,running,0.0,28.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,20.0,2.0,Brian Scott,Shore Lodge (Richard Childress),Chevrolet,121.0,56376.0,running,0.0,27.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,39.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,121.0,56251.0,running,0.0,26.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,3.0,30.0,Danica Patrick,Florida Lottery (Steve Turner),Chevrolet,121.0,50070.0,running,0.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,12.0,19.0,Mike Bliss,Tweaker Energy Shot (Mark Smith),Toyota,121.0,56701.0,running,0.0,24.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,21.0,34.0,1.0,Landon Cassill,G&K Services (Johnny Davis),Chevrolet,121.0,55876.0,running,0.0,23.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,11.0,44.0,Blake Koch,Son Of God (Mark Smith),Toyota,121.0,55746.0,running,0.0,22.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,30.0,43.0,Dakoda Armstrong,WinField (Richard Petty Motorsports),Ford,121.0,55571.0,running,0.0,21.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,24.0,40.0,84.0,Chad Boat,Billy Boat Perf. Exhaust / CorvetteParts.net (Billy Boat),Chevrolet,121.0,49240.0,running,0.0,20.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,25.0,10.0,10.0,David Starr,BYF.org / Steely Lumber Co. (Mark Smith),Toyota,121.0,55796.0,running,0.0,19.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,26.0,22.0,29.0,"Scott Lagasse, Jr.","FL DOT ""Alert Today, Alive Tomorrow"" (Robby Benton)",Toyota,121.0,55171.0,running,0.0,18.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,27.0,7.0,55.0,Jamie Dick,Viva Auto Group (Jimmy Dick),Chevrolet,121.0,55071.0,running,2.0,18.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,28.0,9.0,80.0,Johnny Sauter,Goodyear (Shigeaki Hattori),Toyota,120.0,48765.0,running,0.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,29.0,33.0,51.0,Jeremy Clements,All South Electrical Contractors (Jeremy Clements),Chevrolet,120.0,54871.0,running,0.0,15.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,30.0,37.0,4.0,Jeffrey Earnhardt,Flex Seal (Johnny Davis),Chevrolet,120.0,55046.0,running,0.0,14.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,31.0,28.0,0.0,Jason White,Police Sunglasses / Friday Night Tykes (Jason Sciavicco),Toyota,119.0,54571.0,running,0.0,13.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,32.0,36.0,52.0,Joey Gase,D.B. Sales / TransLife (Jimmy Means),Chevrolet,119.0,54476.0,running,0.0,12.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,33.0,18.0,85.0,Bobby Gerhart,Lucas Oil (Billy Gerhart),Chevrolet,118.0,54426.0,running,0.0,11.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,34.0,38.0,74.0,Mike Harmon,Genesis Auto Body (Mike Harmon),Dodge,117.0,54371.0,running,0.0,10.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,35.0,13.0,14.0,Eric McClure,Hefty Ultimate / Reynolds Wrap (Mark Smith),Toyota,115.0,54204.0,crash,0.0,9.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,36.0,32.0,40.0,Josh Wise,The Motorsports Group (Curtis Key),Chevrolet,114.0,48391.0,running,0.0,0.0
2014,1,Daytona,Daytona International Speedway,2.5,paved track,37.0,35.0,70.0,Derrike Cope,Charlie's Soap (Derrike Cope),Chevrolet,114.0,48326.0,running,0.0,7.0
