Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2013,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,9.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,200.0,1525275.0,running,17.0,47.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,19.0,88.0,"Dale Earnhardt, Jr.",National Guard (Rick Hendrick),Chevrolet,200.0,1104814.0,running,0.0,42.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,14.0,55.0,Mark Martin,Aaron's Dream Machine (Michael Waltrip),Toyota,200.0,817013.0,running,0.0,41.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,15.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,200.0,707855.0,running,13.0,41.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,34.0,39.0,Ryan Newman,Quicken Loans (Stewart Haas Racing),Chevrolet,200.0,578471.0,running,3.0,40.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,5.0,16.0,Greg Biffle,3M (Jack Roush),Ford,200.0,461389.0,running,0.0,38.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,40.0,51.0,Regan Smith,Guy Roofing (James Finch),Chevrolet,200.0,411822.0,running,1.0,0.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,1.0,10.0,Danica Patrick,GoDaddy.com (Stewart Haas Racing),Chevrolet,200.0,357464.0,running,5.0,37.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,38.0,98.0,Michael McDowell,K-Love Radio / Curb Records (Mike Curb),Ford,200.0,366121.0,running,0.0,35.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,41.0,36.0,J.J. Yeley,"Golden Corral (Tommy Baldwin, Jr.)",Chevrolet,200.0,344338.0,running,0.0,34.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,10.0,15.0,Clint Bowyer,5-hour Energy / Walgreen's (Michael Waltrip),Toyota,200.0,373096.0,running,1.0,34.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,28.0,17.0,Ricky Stenhouse Jr,Best Buy (Jack Roush),Ford,200.0,373399.0,running,0.0,32.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,26.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,200.0,356449.0,running,0.0,31.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,35.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,200.0,330739.0,running,33.0,31.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,23.0,47.0,Bobby Labonte,Kroger / USO (JTG-Daugherty Racing),Toyota,200.0,337647.0,running,0.0,29.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,42.0,83.0,David Reutimann,Burger King / Dr. Pepper (BK Racing),Toyota,200.0,324872.0,running,0.0,28.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,30.0,7.0,Dave Blaney,"Florida Lottery (Tommy Baldwin, Jr.)",Chevrolet,200.0,322785.0,running,0.0,27.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,24.0,9.0,Marcos Ambrose,Stanley Tools / DeWalt (Richard Petty Motorsports),Ford,200.0,340052.0,running,0.0,26.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,21.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,200.0,339097.0,running,2.0,26.0
2013,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,2.0,24.0,Jeff Gordon,Drive to End Hunger / AARP (Rick Hendrick),Chevrolet,200.0,360799.0,running,31.0,25.0
