Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,3.0,7.0,99,Curtis Turner,Parks Cigarette (Raymond Parks),'55 Oldsmobile,156.0,450.0,running,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,4.0,10.0,42,Lee Petty,Petty Enterprises,'55 Chrysler,155.0,350.0,running,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,5.0,17.0,28,Eddie Skinner,Frank Dodge,'53 Oldsmobile,154.0,300.0,running,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,6.0,20.0,98,Dave Terrell,Dave Terrell,'53 Oldsmobile,152.0,250.0,running,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,7.0,15.0,5,Jimmie Lewallen,Joe Blair,'54 Mercury,151.0,200.0,running,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,8.0,22.0,460,Gene Simpson,Brooks Brothers,'55 Plymouth,151.0,150.0,running,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,9.0,9.0,88,Joel Million,Ernest Woods,'55 Oldsmobile,144.0,100.0,running,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,10.0,16.0,59,Blackie Pitt,Brownie Pitt,'54 Oldsmobile,140.0,100.0,running,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,11.0,14.0,58,Tommy Ringstaff,J.B. Cunningham,'55 Packard,126.0,25.0,axle,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,12.0,12.0,72,"John Dodd, Sr.","John Dodd, Sr.",'53 Hudson,109.0,25.0,spindle,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,13.0,13.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,106.0,25.0,coil,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,14.0,11.0,18,Herb Thomas,Arden Mounts,'54 Hudson,105.0,25.0,wheel,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,15.0,19.0,80,Jimmy Thompson,–,'53 Hudson,84.0,25.0,frame,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,16.0,6.0,78,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,70.0,25.0,vapor lock,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,17.0,13.0,73,"John Dodd, Jr.","John Dodd, Sr.",'53 Hudson,64.0,25.0,gasket,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,18.0,4.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,58.0,25.0,bearing,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,19.0,1.0,B-29,Dink Widenhouse,Dink Widenhouse,'53 Oldsmobile,56.0,25.0,engine,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,20.0,5.0,14,Fonty Flock,Frank Christian,'55 Chevrolet,33.0,25.0,axle,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,21.0,18.0,6,Ralph Liguori,Ralph Liguori,'53 Dodge,16.0,,tire,0.0
1955,8,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,22.0,21.0,57,Boyce Hildreth,Hildreth Motors (Elton Hildreth),'53 Hudson,5.0,,gasket,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,1.0,5.0,300.0,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,200.0,1000.0,running,175.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,2.0,4.0,88.0,Joel Million,Ernest Woods,'55 Oldsmobile,196.0,650.0,running,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,3.0,3.0,14.0,Fonty Flock,Frank Christian,'55 Chevrolet,196.0,450.0,running,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,4.0,7.0,99.0,Curtis Turner,Parks Cigarette (Raymond Parks),'55 Oldsmobile,192.0,350.0,running,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,5.0,12.0,92.0,Herb Thomas,Motoramic (Herb Thomas),'55 Chevrolet,190.0,300.0,piston,16.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,6.0,10.0,42.0,Lee Petty,Petty Enterprises,'54 Chrysler,190.0,250.0,running,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,7.0,6.0,59.0,Blackie Pitt,Brownie Pitt,'54 Oldsmobile,186.0,200.0,running,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,8.0,8.0,5.0,Jimmie Lewallen,Joe Blair,'54 Mercury,184.0,150.0,coil,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,9.0,9.0,3.0,Dick Rathmann,Blue Crown (John Ditz),'54 Hudson,184.0,100.0,running,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,10.0,1.0,78.0,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,184.0,100.0,running,9.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,11.0,11.0,155.0,Henry Ford,Henry Ford,'54 Chrysler,171.0,25.0,running,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,12.0,2.0,87.0,Buck Baker,Griffin Motors (Bob Griffin),'54 Oldsmobile,157.0,25.0,running,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,13.0,13.0,14.0,Julian Petty,Julian Petty,'53 Chrysler,0.0,25.0,–,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,14.0,14.0,,Jim Bossic,–,–,0.0,25.0,–,0.0
1955,9,Montgomery,Montgomery Speedway,0.5,dirt track,15.0,15.0,,Morris Hill,–,–,0.0,25.0,–,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,1.0,1,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,124.0,1430.0,running,124.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,2.0,5,87,Buck Baker,Griffin Motors (Bob Griffin),'54 Oldsmobile,124.0,860.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,3.0,13,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,124.0,600.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,4.0,2,3,Dick Rathmann,Pure Sensitized (John Ditz),'54 Hudson,124.0,515.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,5.0,–,92,Herb Thomas,Herb Thomas,'55 Buick,122.0,350.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,6.0,8,88,Joel Million,Ernest Woods,'55 Oldsmobile,122.0,210.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,7.0,10,42,Lee Petty,Petty Enterprises,'55 Chrysler,122.0,150.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,8.0,26,56,Jim Ord,Hank Salat,'55 Packard,118.0,175.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,9.0,18,460,Gene Simpson,Brooks Brothers,'55 Plymouth,117.0,150.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,10.0,20,121,Harvey Henderson,Harvey Henderson,'53 Hudson,112.0,150.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,11.0,7,L-28,Carl Krueger,Carl Krueger,'55 Chevrolet,112.0,35.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,12.0,23,156,Henry Ford,Henry Ford,'54 Chrysler,110.0,25.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,13.0,–,348,Chuck Hanson,Chuck Hansen,'53 Oldsmobile,109.0,25.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,14.0,–,L-4,Gene Holcomb,–,'54 Dodge,106.0,25.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,15.0,–,75,Ed Paskovich,Ed Paskovich,'53 Dodge,105.0,25.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,16.0,22,26,Russ Truelove,J.W. Campbell,'55 Ford,104.0,75.0,running,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,17.0,–,L-10,Tony DeStafano,–,'55 Plymouth,103.0,25.0,gasket,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,18.0,24,5,Jimmie Lewallen,Joe Blair,'54 Mercury,97.0,75.0,bearing,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,19.0,19,59,Blackie Pitt,Brownie Pitt,'54 Oldsmobile,95.0,25.0,crash,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,20.0,15,98,Dave Terrell,Dave Terrell,'55 Oldsmobile,93.0,25.0,springs,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,21.0,9,97-A,Bill Blair,J.M. Fitzgibbons,'54 Oldsmobile,90.0,35.0,radiator,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,22.0,4,14,Fonty Flock,Frank Christian,'55 Chevrolet,70.0,85.0,engine,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,23.0,16,4,Ken Fisher,Ken Fisher,'55 Chrysler,58.0,25.0,axle,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,24.0,3,78,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,45.0,35.0,vapor lock,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,25.0,11,18,Archie Nepstad,Vernan Tritten,'55 Buick,41.0,25.0,crash,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,26.0,32,73,Johnny Cramblitt,–,'53 Hudson,22.0,25.0,bearing,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,27.0,27,96,Leslie Young,Ray Elston,'53 Hudson,21.0,25.0,crash,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,28.0,28,1,Elton Hildreth,Hildreth Motors (Elton Hildreth),'54 Nash,18.0,75.0,engine,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,29.0,–,7,Jim Reed,Jim Reed,'53 Hudson,12.0,25.0,fuel pump,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,30.0,12,63,Bill Tanner,Al Liberty,'55 Chevrolet,7.0,25.0,rear end,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,31.0,14,71,"John Dodd, Jr.","John Dodd, Sr.",'55 Dodge,5.0,,crash,0.0
1955,10,Langhorne,Langhorne Speedway,1.0,dirt track,32.0,6,6,Pepper Cunningham,Pepper Cunningham,'55 Chrysler,3.0,,tire,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,1.0,16.0,89,Buck Baker,Buck Baker,'55 Buick,133.0,1000.0,running,21.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,2.0,2.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,133.0,650.0,running,112.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,3.0,10.0,98,Dave Terrell,Dave Terrell,'55 Oldsmobile,131.0,450.0,running,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,4.0,7.0,51,Gober Sosebee,Gober Sosebee,'55 Oldsmobile,127.0,350.0,fuel,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,5.0,11.0,44,Bob Welborn,Julian Petty,'55 Chevrolet,127.0,300.0,running,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,6.0,17.0,71,"John Dodd, Jr.","John Dodd, Sr.",'55 Dodge,126.0,250.0,running,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,7.0,18.0,6,Ralph Liguori,Ralph Liguori,'54 Dodge,125.0,200.0,running,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,8.0,21.0,121,Harvey Henderson,Harvey Henderson,'53 Hudson,123.0,150.0,running,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,9.0,13.0,28,Eddie Skinner,Frank Dodge,'53 Oldsmobile,122.0,100.0,running,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,10.0,25.0,4,Ken Fisher,Ken Fisher,'55 Chrysler,117.0,100.0,running,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,11.0,23.0,460,Gene Simpson,Brooks Brothers,'55 Plymouth,109.0,75.0,crash,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,12.0,5.0,B-29,Dink Widenhouse,Dink Widenhouse,'53 Oldsmobile,105.0,60.0,running,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,13.0,14.0,56,Jim Ord,Hank Salat,'55 Packard,99.0,50.0,crash,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,14.0,20.0,18,Arden Mounts,Arden Mounts,'54 Hudson,89.0,50.0,running,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,15.0,8.0,42,Lee Petty,Petty Enterprises,'55 Chrysler,85.0,50.0,steering,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,16.0,22.0,11,George Parrish,George Parrish,'53 Studebaker,70.0,50.0,injury,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,17.0,4.0,87,Speedy Thompson,Griffin Motors (Bob Griffin),'54 Oldsmobile,57.0,50.0,radiator,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,18.0,26.0,3,Dick Rathmann,Pure Sensitized (John Ditz),'54 Hudson,55.0,50.0,carburetor,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,19.0,6.0,78,Jim Paschal,Helzafire (Ernest Woods),'54 Oldsmobile,50.0,50.0,cont arm,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,20.0,3.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,43.0,50.0,gas tank,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,21.0,1.0,92,Herb Thomas,Herb Thomas,'55 Buick,41.0,,crash,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,22.0,19.0,88,Joel Million,Ernest Woods,'55 Oldsmobile,36.0,,disqualified,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,23.0,9.0,14,Fonty Flock,Frank Christian,'55 Chevrolet,27.0,,overheating,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,24.0,12.0,8,Bud Harless,Edgar Clay,'53 Hudson,23.0,,overheating,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,25.0,15.0,97-A,Bill Blair,J.M. Fitzgibbons,'54 Oldsmobile,15.0,,overheating,0.0
1955,11,Charlotte,Charlotte Speedway,0.75,dirt track,26.0,24.0,0,Ed Cole,–,'54 Ford,3.0,,shocks,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,1.0,2.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,200.0,1000.0,running,123.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,2.0,1.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,200.0,650.0,running,36.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,3.0,5.0,78,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,200.0,450.0,running,8.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,4.0,10.0,42,Lee Petty,Petty Enterprises,'55 Chrysler,198.0,350.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,5.0,19.0,5,Jimmie Lewallen,Joe Blair,'54 Mercury,196.0,300.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,6.0,9.0,88,Joel Million,Ernest Woods,'55 Oldsmobile,195.0,250.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,7.0,21.0,B-29,Dink Widenhouse,Dink Widenhouse,'53 Oldsmobile,193.0,200.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,8.0,4.0,28,Eddie Skinner,Frank Dodge,'53 Oldsmobile,193.0,150.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,9.0,7.0,14,Buddy Shuman,Frank Christian,'55 Chevrolet,193.0,100.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,10.0,12.0,98,Dave Terrell,Dave Terrell,'55 Oldsmobile,191.0,100.0,crash,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,11.0,13.0,87,Buck Baker,Griffin Motors (Bob Griffin),'54 Oldsmobile,191.0,75.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,12.0,15.0,121,Harvey Henderson,Harvey Henderson,'53 Hudson,189.0,60.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,13.0,18.0,460,Gene Simpson,Brooks Brothers,'55 Plymouth,185.0,50.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,14.0,11.0,63,Bill Tanner,Al Liberty,'55 Chevrolet,182.0,50.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,15.0,23.0,71,Fred Dove,The Racing Club (Fred Dove),'55 Oldsmobile,180.0,50.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,16.0,20.0,0,Ed Cole,–,'54 Ford,173.0,50.0,running,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,17.0,8.0,3,Dick Rathmann,Pure Sensitized (John Ditz),'54 Hudson,141.0,50.0,tire,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,18.0,6.0,44,Bob Welborn,Julian Petty,'55 Chevrolet,132.0,50.0,gears,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,19.0,22.0,11,George Parrish,George Parrish,'53 Studebaker,95.0,40.0,axle,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,20.0,19.0,303,Henry Ford,Henry Ford,'55 Chrysler,85.0,50.0,transmission,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,21.0,3.0,2,Gwyn Staley,Hubert Westmoreland,'55 Chevrolet,56.0,,overheating,33.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,22.0,14.0,4,Ken Fisher,Ken Fisher,'55 Chrysler,50.0,,rear end,0.0
1955,12,Hickory,Hickory Speedway,0.4,dirt track,23.0,16.0,349,Charlie Cregar,Engler's (James Gess),'54 Oldsmobile,37.0,,rear end,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,1.0,2.0,301.0,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,100.0,1000.0,running,100.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,2.0,3.0,98.0,Marvin Panch,Marvin Panch,'55 Mercury,99.0,650.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,3.0,16.0,47.0,Clyde Palmer,Al Liggons,'55 Mercury,98.0,450.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,4.0,1.0,3.0,Bill Amick,Joe Fisher,'55 Dodge,97.0,350.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,5.0,7.0,7.0,Allen Adkins,Gus Davis,'54 Dodge,97.0,300.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,6.0,12.0,5.0,Speedy Thompson,Don Oliver,'53 Oldsmobile,96.0,250.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,7.0,6.0,6.0,Ben Gregory,Chris Milovich,'54 Oldsmobile,96.0,200.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,8.0,11.0,23.0,Ken Johns,–,'55 Chevrolet,96.0,150.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,9.0,20.0,24.0,Bob Havemann,Bob Havemann,'54 Dodge,95.0,100.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,10.0,13.0,26.0,Ed Brown,Ed Brown,'55 Chevrolet,93.0,100.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,11.0,14.0,33.0,Lloyd Dane,Lloyd Dane,'53 Hudson,91.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,12.0,8.0,84.0,Danny Letner,Lou Mangini,'55 Plymouth,91.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,13.0,21.0,28.0,Ray Clark,–,'53 Dodge,90.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,14.0,23.0,44.0,Ron Hornaday,Robert Wallace,'54 Ford,90.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,15.0,19.0,78.0,Frank Douglas,–,'54 Chevrolet,89.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,16.0,27.0,77.0,Owen Loggins,Fred Bince,'54 Dodge,88.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,17.0,22.0,76.0,Cliff Richmond,–,'55 Chevrolet,88.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,18.0,25.0,18.0,Rick DeLewis,–,'54 Hudson,88.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,19.0,24.0,41.0,Ernie Young,Walt Palozi,'50 Plymouth,87.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,20.0,18.0,2.0,John Soares,Charles Vance,'55 Dodge,86.0,25.0,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,21.0,26.0,53.0,Herb Crawford,–,'51 Studebaker,80.0,,running,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,22.0,17.0,99.0,Dick Zimmermann,Les Brand,'54 Mercury,77.0,,throttle,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,23.0,29.0,278.0,FiFi Scott,FiFi Scott,'53 Hudson,74.0,,tire,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,24.0,10.0,65.0,Chuck Meekins,Larry Dorsey,'53 Oldsmobile,45.0,,tie rod,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,25.0,28.0,17.0,Rex DeLewis,–,'55 Ford,42.0,,crash,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,26.0,15.0,55.0,Mel Larson,Mel Larson,'55 Oldsmobile,40.0,,overheating,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,27.0,9.0,39.0,Bill West,–,'53 Hudson,24.0,,con rod,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,28.0,5.0,14.0,Fonty Flock,Frank Christian,'55 Chevrolet,16.0,,shocks,0.0
1955,13,Phoenix,Arizona State Fairgrounds,1.0,dirt track,29.0,4.0,25.0,Erick Erickson,Erick Erickson,'54 Buick,15.0,,tie rod,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,1.0,3.0,6.0,Danny Letner,Cos Cancilla,'54 Oldsmobile,200.0,1000.0,running,34.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,2.0,6.0,7.0,Allen Adkins,Gus Davis,'54 Dodge,199.0,650.0,running,79.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,3.0,5.0,33.0,Lloyd Dane,Lloyd Dane,'53 Hudson,198.0,450.0,running,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,4.0,11.0,65.0,Chuck Meekins,Larry Dorsey,'52 Oldsmobile,196.0,350.0,running,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,5.0,1.0,3.0,Bill Amick,Joe Fisher,'55 Dodge,194.0,300.0,running,28.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,6.0,15.0,24.0,Bob Havemann,Bob Havemann,'54 Dodge,193.0,250.0,running,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,7.0,2.0,26.0,Ed Brown,Ed Brown,'55 Chevrolet,192.0,200.0,wheel,44.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,8.0,13.0,55.0,Mel Larson,Mel Larson,'55 Oldsmobile,190.0,150.0,running,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,9.0,8.0,54.0,Johnny Mock,–,'54 Oldsmobile,183.0,100.0,running,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,10.0,16.0,53.0,Herb Crawford,–,'51 Studebaker,174.0,100.0,running,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,11.0,14.0,76.0,Cliff Richmond,–,'55 Chevrolet,158.0,25.0,running,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,12.0,12.0,99.0,Dick Zimmermann,Les Brand,'54 Mercury,145.0,25.0,running,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,13.0,19.0,278.0,FiFi Scott,FiFi Scott,'50 Hudson,142.0,25.0,running,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,14.0,17.0,41.0,Ernie Young,Walt Palozi,'50 Plymouth,125.0,25.0,overheating,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,15.0,9.0,47.0,Ray Clark,Al Liggons,'55 Mercury,103.0,25.0,tie rod,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,16.0,10.0,98.0,Marvin Panch,Marvin Panch,'55 Mercury,70.0,25.0,wheel,15.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,17.0,4.0,14.0,Jack Richardson,–,'55 Chevrolet,50.0,25.0,axle,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,18.0,18.0,18.0,Rick DeLewis,–,'54 Hudson,34.0,25.0,hub,0.0
1955,14,Tucson,Tucson Rodeo Grounds,0.5,dirt track,19.0,7.0,77.0,Owen Loggins,Fred Bince,'54 Dodge,30.0,25.0,a frame,0.0
1955,15,Martinsville,Martinsville Speedway,0.5,dirt track,1.0,4.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,200.0,1000.0,running,93.0
1955,15,Martinsville,Martinsville Speedway,0.5,dirt track,2.0,7.0,42,Lee Petty,Petty Enterprises,'55 Chrysler,200.0,650.0,running,0.0
1955,15,Martinsville,Martinsville Speedway,0.5,dirt track,3.0,2.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,198.0,450.0,running,107.0
1955,15,Martinsville,Martinsville Speedway,0.5,dirt track,4.0,8.0,88,Jimmie Lewallen,Ernest Woods,'55 Oldsmobile,198.0,350.0,running,0.0
