Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,20.0,26.0,89,Clyde Mitchell,Clyde Mitchell,'56 Ford,50.0,60.0,running,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,21.0,30.0,66,Dick Hoffman,Hoyt Platt,'54 Mercury,50.0,60.0,running,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,22.0,7.0,4,Billy Myers,Bill Stroppe,'56 Mercury,49.0,90.0,crash,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,23.0,32.0,54,Ray Franklin,Ray Franklin,'56 Dodge,42.0,60.0,running,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,24.0,3.0,11,Parnelli Jones,Oscar Maples,'56 Ford,34.0,50.0,steering,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,25.0,13.0,30,Clyde Palmer,Jack Chatenay,'56 Plymouth,33.0,80.0,con rod,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,26.0,15.0,68,Frank Secrist,J.M. Wattenbarger,'56 Chevrolet,24.0,45.0,con rod,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,27.0,16.0,88,Danny Letner,Tom Harbison,'56 Dodge,22.0,65.0,crash,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,28.0,19.0,26,Fred Hunt,Fred Hunt,'55 Chevrolet,20.0,50.0,con rod,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,29.0,22.0,125,Elgin Holmes,Rod Soderin,'54 Buick,14.0,35.0,clutch,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,30.0,28.0,86,Walt James,Walt James,'55 Mercury,14.0,35.0,bearing,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,31.0,31.0,46,George Norton,George Norton,'56 Chevrolet,10.0,35.0,rr axle,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,32.0,29.0,48,Bill Moore,Bill Moore,'56 Ford,7.0,35.0,fuel pump,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,33.0,33.0,80,Ed Negre,Ed Negre,'56 Oldsmobile,0.0,,engine,0.0
1957,1,Lancaster,Willow Springs Speedway,2.5,road course,34.0,34.0,91,Russ Dohlen,Art Krebs,'55 Plymouth,0.0,,engine,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,1.0,3.0,98,Marvin Panch,DePaolo Engineering (Pete DePaolo),'56 Ford,200.0,650.0,running,198.0
1957,2,Concord,Concord Speedway,0.5,dirt track,2.0,6.0,3,Paul Goldsmith,Smokey Yunick,'56 Chevrolet,200.0,525.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,3.0,5.0,97,Bill Amick,Pete DePaolo,'56 Ford,199.0,400.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,4.0,10.0,16,Tiny Lund,Gus Holzmueller,'56 Chevrolet,194.0,320.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,5.0,9.0,42,Lee Petty,Petty Enterprises,'56 Dodge,193.0,290.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,6.0,14.0,75,Jim Paschal,Frank Hayworth,'56 Mercury,192.0,250.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,7.0,17.0,79,Mel Larson,Mel Larson,'56 Ford,186.0,200.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,8.0,2.0,J12,Joe Weatherly,DePaolo Engineering (Pete DePaolo),'56 Ford,181.0,250.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,9.0,8.0,82,Joe Eubanks,James Satcher,'56 Ford,180.0,100.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,10.0,25.0,100,Bill Morton,Bill Morton,'56 Chevrolet,169.0,100.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,11.0,23.0,60,Brownie King,Jess Potter,'56 Chevrolet,167.0,100.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,12.0,22.0,22,Ralph Earnhardt,DePaolo Engineering (Pete DePaolo),'56 Ford,164.0,100.0,crash,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,13.0,21.0,94,Ed Cole,Ed Cole,'55 Mercury,163.0,100.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,14.0,19.0,4,Billy Myers,Big M (Bill Stroppe),'56 Mercury,153.0,100.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,15.0,12.0,27,Billy Carden,–,'56 Mercury,142.0,100.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,16.0,16.0,83,Johnny Dodson,Johnny Dodson,'56 Chevrolet,141.0,100.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,17.0,15.0,34,Dick Beaty,Ike Kiser,'56 Ford,141.0,100.0,running,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,18.0,4.0,12,Ralph Moody,DePaolo Engineering (Pete DePaolo),'56 Ford,132.0,100.0,engine,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,19.0,13.0,64,Johnny Allen,Spook Crawford,'56 Plymouth,120.0,50.0,crash,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,20.0,11.0,610,Jack Smith,Ted Chester,'56 Chevrolet,97.0,50.0,–,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,21.0,1.0,C22,Curtis Turner,DePaolo Engineering (Pete DePaolo),'56 Ford,79.0,50.0,crash,2.0
1957,2,Concord,Concord Speedway,0.5,dirt track,22.0,7.0,31,Bill Champion,John Whitford,'56 Ford,64.0,50.0,–,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,23.0,24.0,62,Bobby Waddell,Bobby Waddell,'55 Chevrolet,39.0,50.0,–,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,24.0,18.0,86,Doug Cox,John Foster,'56 Ford,28.0,50.0,disqualified,0.0
1957,2,Concord,Concord Speedway,0.5,dirt track,25.0,20.0,203,Bill Hall,–,'56 Ford,25.0,50.0,–,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,1.0,2.0,22,Fireball Roberts,DePaolo Engineering (Pete DePaolo),'56 Ford,56.0,850.0,running,29.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,2.0,3.0,C22,Curtis Turner,DePaolo Engineering (Pete DePaolo),'56 Ford,56.0,625.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,3.0,6.0,98,Marvin Panch,DePaolo Engineering (Pete DePaolo),'56 Ford,56.0,450.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,4.0,4.0,12,Ralph Moody,DePaolo Engineering (Pete DePaolo),'56 Ford,56.0,350.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,5.0,7.0,86,Doug Cox,John Foster,'56 Ford,55.0,310.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,6.0,9.0,42A,Tiny Lund,Petty Enterprises,'56 Dodge,54.0,250.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,7.0,10.0,75,Jim Paschal,Frank Hayworth,'56 Mercury,53.0,200.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,8.0,12.0,64,Johnny Allen,Spook Crawford,'56 Plymouth,53.0,150.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,9.0,11.0,38,Mel Larson,–,'56 Dodge,51.0,100.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,10.0,15.0,69,Dick Joslin,–,'56 Chevrolet,48.0,100.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,11.0,8.0,42,Lee Petty,Petty Enterprises,'56 Dodge,47.0,100.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,12.0,14.0,424,Chuck Thompson,–,'54 Oldsmobile,47.0,100.0,running,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,13.0,1.0,3,Paul Goldsmith,Smokey Yunick,'56 Chevrolet,34.0,100.0,fan belt,27.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,14.0,13.0,79,Jimmy Thompson,Gus Holzmueller,'56 Ford,24.0,100.0,rear end,0.0
1957,3,Titusville,Titusville-Cocoa Speedway,1.6,road course,15.0,5.0,J12,Joe Weatherly,DePaolo Engineering (Pete DePaolo),'56 Ford,17.0,100.0,clutch,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,1.0,3.0,6,Cotton Owens,Stephens Pontiac (Ray Nichels),'57 Pontiac,39,4250.0,running,30.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,2.0,13.0,50,Johnny Beauchamp,Hugh Babb,'57 Chevrolet,39,2450.0,running,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,3.0,4.0,18,Fonty Flock,Bill Stroppe,'57 Mercury,39,1500.0,running,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,4.0,18.0,87,Buck Baker,Hugh Babb,'57 Chevrolet,39,900.0,running,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,5.0,21.0,98,Marvin Panch,DePaolo Engineering (Pete DePaolo),'57 Ford,39,700.0,running,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,6.0,27.0,43,Bill Lutz,Petty Enterprises,'57 Oldsmobile,38,600.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,7.0,39.0,99,Curtis Turner,DePaolo Engineering (Pete DePaolo),'57 Ford,38,500.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,8.0,50.0,46,Speedy Thompson,Hugh Babb,'57 Chevrolet,–,400.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,9.0,53.0,44,Rex White,Hugh Babb,'57 Chevrolet,–,250.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,10.0,36.0,505,Charlie Cregar,Charlie Cregar,'57 Plymouth,–,200.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,11.0,49.0,712,Glen Wood,Wood Brothers,'56 Ford,–,150.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,12.0,10.0,15,Tim Flock,Bill Stroppe,'57 Mercury,–,135.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,13.0,22.0,500,Phil Orr,May Day (Phil Orr),'57 Ford,–,110.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,14.0,28.0,90,Don Oldenberg,Osiecki Racing (Bob Osiecki),'57 Plymouth,–,100.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,15.0,29.0,112,Rod Perry,Bob Whitmire,'56 Ford,–,100.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,16.0,11.0,14,Billy Myers,Mercury (Bill Stroppe),'57 Mercury,–,90.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,17.0,30.0,64,Johnny Allen,Spook Crawford,'57 Plymouth,–,80.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,18.0,42.0,9,Joe Weatherly,DePaolo Engineering (Pete DePaolo),'57 Ford,–,75.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,19.0,46.0,34,Dick Beaty,Dick Beaty,'56 Ford,–,75.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,20.0,34.0,36,Jim Delaney,Tom Harbison,'57 Plymouth,–,75.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,21.0,45.0,411,Jack Goodwin,Jack Goodwin,'57 Ford,–,60.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,22.0,16.0,29,Russ Hepler,Howard Coulter,'57 Pontiac,–,60.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,23.0,38.0,28,Eddie Skinner,Eddie Skinner,'57 Ford,–,60.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,24.0,20.0,3,Paul Goldsmith,Smokey's Best Damn Garage (Smokey Yunick),'57 Chevrolet,31,60.0,piston,9.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,25.0,51.0,640,Ken Love,Richard Gallup,'57 Ford,–,60.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,26.0,47.0,121,Scotty Cain,Scotty Cain,'56 Ford,–,50.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,27.0,33.0,42M,Lee Petty,Petty Enterprises,'57 Oldsmobile,–,50.0,crash,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,28.0,25.0,37,Pat Kirkwood,Herschel White,'57 Plymouth,–,50.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,29.0,32.0,527,Lem Svajian,Lem Svajian,'57 Plymouth,–,50.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,30.0,57.0,55,Mel Larson,Mel Larson,'56 Ford,–,50.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,31.0,9.0,20,Fred Boggs,Floyd's Auto Sales (Fred Boggs),'57 Ford,–,25.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,32.0,55.0,441,Chuck Hobbs,Chuck Hobbs,'57 Chevrolet,–,25.0,crash,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,33.0,24.0,310,Joe Lee Johnson,S.T. Campbell,'56 Dodge,–,25.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,34.0,2.0,47,Jack Smith,Valley Chevrolet (Hugh Babb),'57 Chevrolet,–,25.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,35.0,37.0,23,Hank Chapman,Hank Chapman,'56 Pontiac,–,25.0,crash,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,36.0,44.0,154,Nace Mattingly,Nace Mattingly,'57 Ford,–,25.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,37.0,14.0,22,Fireball Roberts,Pete DePaolo,'57 Ford,–,25.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,38.0,26.0,25A,Everett Brashear,Osiecki Racing (Bob Osiecki),'57 Plymouth,–,25.0,crash,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,39.0,31.0,248,Sonny Morgan,Sonny Morgan,'57 Plymouth,–,25.0,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,40.0,7.0,45,Frankie Schneider,Hugh Babb,'57 Chevrolet,–,25.0,stalled,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,41.0,1.0,8,Banjo Matthews,Ray Nichels,'57 Pontiac,–,100.0,engine,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,42.0,52.0,74,L.D. Austin,L.D. Austin,'56 Chevrolet,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,43.0,17.0,97,Ralph Moody,Pete DePaolo,'57 Ford,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,44.0,5.0,188,Tiny Lund,Petty Enterprises,'57 Oldsmobile,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,45.0,8.0,17,Jim Paschal,Bill Stroppe,'57 Mercury,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,46.0,6.0,85,Darel Dieringer,John Zink Co. (John Zink),'57 Pontiac,9,,crash,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,47.0,54.0,76,George West,Lonnie Fish,'56 Chevrolet,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,48.0,56.0,61,Dick Foley,Dick Foley,'57 Chevrolet,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,49.0,12.0,39,Ed Fiola,George Mellinger,'57 Chevrolet,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,50.0,43.0,32,Brownie King,Jess Potter,'56 Chevrolet,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,51.0,48.0,81,Bernie Hentges,Bernie Hentges,'56 Dodge,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,52.0,40.0,54,Al Tasnady,Plymouth / Tutan Motors (Romeo Gelsi),'57 Plymouth,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,53.0,41.0,12,Bill Amick,Pete DePaolo,'57 Ford,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,54.0,15.0,7,Jim Reed,Pete DePaolo,'57 Ford,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,55.0,35.0,226,Russ Truelove,Bill White,'56 Mercury,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,56.0,23.0,118,Jim Russell,Jim Russell,'57 Ford,–,,–,0.0
1957,4,Daytona Beach,Beach & Road Course,4.1,road course,57.0,19.0,95,Bob Duell,Julian Buesink,'57 Ford,1,,stalled,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,1.0,9.0,47.0,Jack Smith,Hugh Babb,'57 Chevrolet,200.0,650.0,running,115.0
1957,5,Concord,Concord Speedway,0.5,dirt track,2.0,10.0,87.0,Buck Baker,Hugh Babb,'57 Chevrolet,200.0,525.0,running,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,3.0,2.0,46.0,Speedy Thompson,Hugh Babb,'57 Chevrolet,200.0,400.0,running,31.0
1957,5,Concord,Concord Speedway,0.5,dirt track,4.0,5.0,22.0,Fireball Roberts,DePaolo Engineering (Pete DePaolo),'57 Ford,200.0,320.0,running,54.0
1957,5,Concord,Concord Speedway,0.5,dirt track,5.0,1.0,55.0,Mel Larson,Mel Larson,'56 Ford,189.0,290.0,running,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,6.0,17.0,32.0,Brownie King,Jess Potter,'56 Chevrolet,179.0,250.0,running,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,7.0,16.0,34.0,Dick Beaty,Dick Beaty,'56 Ford,175.0,200.0,running,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,8.0,15.0,505.0,Charlie Cregar,Charlie Cregar,'57 Plymouth,173.0,150.0,fan belt,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,9.0,18.0,74.0,L.D. Austin,L.D. Austin,'56 Chevrolet,165.0,100.0,running,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,10.0,7.0,82.0,Cotton Owens,James Satcher,'56 Ford,161.0,100.0,gas tank,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,11.0,20.0,86.0,Doug Cox,John Foster,'56 Ford,147.0,100.0,gas tank,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,12.0,14.0,64.0,Johnny Allen,Spook Crawford,'57 Plymouth,80.0,100.0,clutch,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,13.0,6.0,112.0,Glen Wood,Wood Brothers,'56 Ford,77.0,100.0,crash,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,14.0,3.0,14.0,Billy Myers,Bill Stroppe,'57 Mercury,73.0,100.0,clutch,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,15.0,8.0,17.0,Jim Paschal,Bill Stroppe,'57 Mercury,67.0,100.0,rear end,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,16.0,4.0,12.0,Marvin Panch,DePaolo Engineering (Pete DePaolo),'57 Ford,57.0,100.0,engine,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,17.0,11.0,97.0,Joe Weatherly,DePaolo Engineering (Pete DePaolo),'57 Ford,50.0,100.0,rear end,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,18.0,12.0,99.0,Curtis Turner,DePaolo Engineering (Pete DePaolo),'57 Ford,41.0,100.0,axle,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,19.0,19.0,23.0,Ned Jarrett,Ned Jarrett,'56 Ford,7.0,50.0,engine,0.0
1957,5,Concord,Concord Speedway,0.5,dirt track,20.0,13.0,188.0,Tiny Lund,Petty Enterprises,'57 Oldsmobile,6.0,50.0,engine,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,1.0,4.0,12.0,Ralph Moody,DePaolo Engineering (Pete DePaolo),'57 Ford,200.0,850.0,running,100.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,2.0,5.0,87.0,Buck Baker,Hugh Babb,'57 Chevrolet,198.0,625.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,3.0,9.0,46.0,Speedy Thompson,Hugh Babb,'57 Chevrolet,196.0,450.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,4.0,8.0,42.0,Lee Petty,Petty Enterprises,'57 Oldsmobile,195.0,350.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,5.0,17.0,188.0,Tiny Lund,Petty Enterprises,'57 Oldsmobile,195.0,310.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,6.0,15.0,97.0,Paul Goldsmith,Pete DePaolo,'57 Ford,194.0,250.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,7.0,14.0,32.0,Brownie King,Jess Potter,'56 Chevrolet,183.0,200.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,8.0,10.0,505.0,Charlie Cregar,Charlie Cregar,'57 Plymouth,183.0,150.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,9.0,1.0,22.0,Fireball Roberts,DePaolo Engineering (Pete DePaolo),'57 Ford,182.0,100.0,running,100.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,10.0,3.0,47.0,Jack Smith,Hugh Babb,'57 Chevrolet,174.0,100.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,11.0,13.0,154.0,Nace Mattingly,Nace Mattingly,'57 Ford,172.0,100.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,12.0,19.0,76.0,George Green,Lonnie Fish,'56 Chevrolet,171.0,100.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,13.0,20.0,74.0,L.D. Austin,L.D. Austin,'56 Chevrolet,160.0,100.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,14.0,21.0,94.0,Clarence DeZalia,Clarence DeZalia,'56 Ford,157.0,100.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,15.0,18.0,112.0,Bob Whitmire,Bob Whitmire,'56 Ford,153.0,100.0,running,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,16.0,16.0,11.0,Emanuel Zervakis,Emanuel Zervakis,'56 Chevrolet,133.0,100.0,shocks,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,17.0,12.0,35.0,Bill Champion,Bill Champion,'56 Ford,113.0,100.0,gas line,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,18.0,7.0,17.0,Jim Paschal,Bill Stroppe,'57 Mercury,98.0,100.0,steering,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,19.0,2.0,98.0,Marvin Panch,DePaolo Engineering (Pete DePaolo),'57 Ford,52.0,50.0,clutch,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,20.0,11.0,64.0,Johnny Allen,Spook Crawford,'57 Plymouth,43.0,50.0,head,0.0
1957,6,Wilson,Wilson Speedway,0.5,dirt track,21.0,6.0,14.0,Billy Myers,Bill Stroppe,'57 Mercury,40.0,,crash,0.0
1957,7,Hillsboro,Orange Speedway,0.9,dirt track,1.0,3.0,87.0,Buck Baker,Nalley Chevrolet (Hugh Babb),'57 Chevrolet,110.0,650.0,running,39.0
1957,7,Hillsboro,Orange Speedway,0.9,dirt track,2.0,4.0,46.0,Speedy Thompson,Hugh Babb,'57 Chevrolet,110.0,525.0,running,0.0
1957,7,Hillsboro,Orange Speedway,0.9,dirt track,3.0,5.0,47.0,Jack Smith,Nalley Chevrolet (Hugh Babb),'57 Chevrolet,109.0,400.0,running,0.0
