Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1986,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,2.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Chevrolet,200.0,192715.0,running,101.0,185.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,5.0,44.0,Terry Labonte,Piedmont Airlines (Billy Hagan),Oldsmobile,200.0,103240.0,running,5.0,175.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,6.0,11.0,Darrell Waltrip,Budweiser (Junior Johnson),Chevrolet,200.0,80515.0,running,3.0,170.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,25.0,8.0,"Bobby Hillin, Jr.",Miller American (Stavola Brothers),Chevrolet,200.0,58975.0,running,1.0,165.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,31.0,55.0,Benny Parsons,Copenhagen (Leo Jackson / Richard Jackson),Oldsmobile,199.0,47415.0,running,0.0,155.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,14.0,98.0,Ron Bouchard,Valvoline (Mike Curb),Pontiac,199.0,48310.0,running,0.0,150.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,16.0,4.0,Rick Wilson,Cap'n Coty's (Larry McClure),Oldsmobile,199.0,36990.0,running,0.0,146.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,9.0,27.0,Rusty Wallace,Alugard (Raymond Beadle),Pontiac,199.0,37840.0,running,0.0,142.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,8.0,1.0,Sterling Marlin,Bull's Eye Barbecue Sauce (Hoss Ellington),Chevrolet,198.0,37165.0,engine,6.0,143.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,36.0,75.0,Lake Speed,Nationwise Auto Parts (Rahmoc Enterprises),Pontiac,198.0,31430.0,running,0.0,134.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,22.0,15.0,Ricky Rudd,Motorcraft (Bud Moore),Ford,198.0,32690.0,running,0.0,130.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,33.0,57.0,Jody Ridley,Nationwise Auto Parts (Rahmoc Enterprises),Ford,198.0,20915.0,running,0.0,127.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,1.0,9.0,Bill Elliott,Coors (Harry Melling),Ford,198.0,56070.0,running,2.0,129.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,4.0,3.0,Dale Earnhardt,Wrangler Jeans (Richard Childress),Chevrolet,197.0,61655.0,engine,34.0,126.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,34.0,17.0,Doug Heveron,Protecta Liner (Roger Hamby),Chevrolet,197.0,21120.0,running,0.0,118.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,7.0,7.0,Kyle Petty,7-Eleven (Wood Brothers),Ford,195.0,23430.0,running,0.0,115.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,28.0,42.0,Dick Trickle,Bill's Barbecue / Suncrest Motor Homes (Billy Matthews),Chevrolet,194.0,15925.0,running,0.0,112.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,19.0,6.0,Trevor Boys,Finky's (D.K. Ulrich),Chevrolet,191.0,19380.0,running,0.0,109.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,21.0,18.0,Tommy Ellis,Freedlander Financial (Eric Freedlander),Chevrolet,189.0,15035.0,running,3.0,111.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,37.0,25.0,Tim Richmond,Folger's (Rick Hendrick),Chevrolet,188.0,13875.0,running,7.0,108.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,21.0,38.0,77.0,Ken Ragan,McCord Gaskets (Herb Adcox),Chevrolet,184.0,11870.0,running,0.0,100.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,39.0,47.0,Morgan Shepherd,Snellman Construction (Jack Beebe),Chevrolet,181.0,15465.0,running,0.0,97.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,35.0,67.0,Buddy Arrington,Jim Peacock (Buddy Arrington),Ford,177.0,15475.0,engine,0.0,94.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,24.0,18.0,66.0,Phil Parsons,Skoal (Leo Jackson / Richard Jackson),Oldsmobile,174.0,12705.0,running,0.0,91.0
