Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2005,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,38.0,7.0,Dave Blaney,Jack Daniel's (Richard Childress),Chevrolet,203.0,270363.0,running,0.0,121.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,1.0,88.0,Dale Jarrett,UPS (Yates Racing),Ford,203.0,307596.0,running,0.0,118.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,26.0,43.0,Jeff Green,Cheerios / Betty Crocker / Chex (Petty Enterprises),Dodge,203.0,289499.0,running,0.0,115.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,33.0,45.0,Kyle Petty,Georgia-Pacific / Brawny (Petty Enterprises),Dodge,203.0,273321.0,running,1.0,117.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,35.0,0.0,Mike Bliss,NetZero / Best Buy (Gene Haas),Chevrolet,203.0,258538.0,running,0.0,109.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,25.0,77.0,Travis Kvapil,Kodak / Jasper Engines (Doug Bawel),Dodge,203.0,267788.0,running,0.0,106.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,9.0,12.0,Ryan Newman,Alltel (Roger Penske),Dodge,203.0,306479.0,running,1.0,108.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,21.0,28.0,25.0,Brian Vickers,GMAC / ditech.com (Rick Hendrick),Chevrolet,203.0,266738.0,running,0.0,100.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,37.0,9.0,Kasey Kahne,Dodge Dealers / UAW (Ray Evernham),Dodge,203.0,288388.0,running,0.0,97.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,24.0,19.0,Jeremy Mayfield,Dodge Dealers / UAW (Ray Evernham),Dodge,203.0,283158.0,running,1.0,99.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,24.0,11.0,21.0,Ricky Rudd,Motorcraft Quality Parts (Wood Brothers),Ford,202.0,287002.0,running,0.0,66.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,25.0,23.0,16.0,Greg Biffle,National Guard (Jack Roush),Ford,201.0,269613.0,running,0.0,88.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,26.0,29.0,41.0,Casey Mears,Target (Chip Ganassi),Dodge,199.0,273321.0,running,0.0,85.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,27.0,41.0,36.0,Boris Said,Centrix Financial (Bob Sutton),Chevrolet,198.0,249838.0,running,0.0,82.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,28.0,30.0,29.0,Kevin Harvick,GM Goodwrench 20 Years (Richard Childress),Chevrolet,198.0,288799.0,running,1.0,84.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,29.0,6.0,31.0,Jeff Burton,Cingular Wireless (Richard Childress),Chevrolet,194.0,294608.0,running,6.0,81.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,30.0,7.0,23.0,Mike Skinner,Argent Mortgage (Bill Davis),Dodge,187.0,260113.0,crash,0.0,73.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,31.0,42.0,14.0,John Andretti,VB/APlus at Sunoco (Greg Pollex),Ford,187.0,247538.0,crash,0.0,70.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,32.0,17.0,42.0,Jamie McMurray,Texaco / Havoline (Chip Ganassi),Dodge,184.0,257613.0,crash,0.0,67.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,33.0,16.0,22.0,Scott Wimmer,Caterpillar (Bill Davis),Dodge,182.0,265110.0,crash,8.0,69.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,34.0,10.0,1.0,Martin Truex Jr,"Bass Pro Shops / Tracker Boats (Dale Earnhardt, Inc.)",Chevrolet,178.0,252593.0,engine,0.0,61.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,35.0,22.0,32.0,"Bobby Hamilton, Jr.",Tide Coldwater (Cal Wells),Chevrolet,173.0,245468.0,running,0.0,58.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,36.0,40.0,11.0,Jason Leffler,FedEx Express (Joe Gibbs),Chevrolet,168.0,244988.0,crash,0.0,55.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,37.0,3.0,15.0,Michael Waltrip,"NAPA Auto Parts (Dale Earnhardt, Inc.)",Chevrolet,161.0,304563.0,engine,42.0,57.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,38.0,19.0,5.0,Kyle Busch,Kellogg's (Rick Hendrick),Chevrolet,148.0,252063.0,running,0.0,49.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,39.0,31.0,49.0,Ken Schrader,Schwan's Home Service (Beth Ann Morgenthau),Dodge,120.0,243288.0,engine,0.0,46.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,40.0,21.0,0.0,Kenny Wallace,Aaron's Dream Machine 50th Anniversary (Michael Waltrip),Chevrolet,39.0,243038.0,engine,0.0,43.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,41.0,43.0,4.0,Mike Wallace,Lucas Oil Products (Larry McClure),Chevrolet,35.0,242388.0,overheating,0.0,40.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,42.0,14.0,17.0,Matt Kenseth,DeWalt Power Tools (Jack Roush),Ford,34.0,292124.0,engine,0.0,37.0
2005,1,Daytona,Daytona International Speedway,2.5,paved track,43.0,20.0,18.0,Bobby Labonte,Interstate Batteries (Joe Gibbs),Chevrolet,14.0,276444.0,engine,0.0,34.0
2005,2,Fontana,California Speedway,2.0,paved track,1.0,5.0,16.0,Greg Biffle,Post-it / National Guard (Jack Roush),Ford,250.0,288650.0,running,46.0,185.0
2005,2,Fontana,California Speedway,2.0,paved track,2.0,8.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,250.0,235041.0,running,4.0,175.0
2005,2,Fontana,California Speedway,2.0,paved track,3.0,20.0,97.0,Kurt Busch,Sharpie / Irwin Industrial Tools (Jack Roush),Ford,250.0,208075.0,running,11.0,170.0
2005,2,Fontana,California Speedway,2.0,paved track,4.0,15.0,42.0,Jamie McMurray,Texaco / Havoline (Chip Ganassi),Dodge,250.0,143225.0,running,0.0,160.0
2005,2,Fontana,California Speedway,2.0,paved track,5.0,19.0,99.0,Carl Edwards,Office Depot (Jack Roush),Ford,250.0,125600.0,running,33.0,160.0
2005,2,Fontana,California Speedway,2.0,paved track,6.0,31.0,29.0,Kevin Harvick,GM Goodwrench (Richard Childress),Chevrolet,250.0,148811.0,running,23.0,155.0
2005,2,Fontana,California Speedway,2.0,paved track,7.0,18.0,6.0,Mark Martin,Viagra (Jack Roush),Ford,250.0,116825.0,running,4.0,151.0
2005,2,Fontana,California Speedway,2.0,paved track,8.0,41.0,38.0,Elliott Sadler,Pedigree (Yates Racing),Ford,250.0,141316.0,running,0.0,142.0
2005,2,Fontana,California Speedway,2.0,paved track,9.0,9.0,12.0,Ryan Newman,Alltel (Roger Penske),Dodge,250.0,138616.0,running,0.0,138.0
2005,2,Fontana,California Speedway,2.0,paved track,10.0,23.0,2.0,Rusty Wallace,Miller Lite (Roger Penske),Dodge,250.0,127383.0,running,0.0,134.0
2005,2,Fontana,California Speedway,2.0,paved track,11.0,7.0,88.0,Dale Jarrett,UPS (Yates Racing),Ford,250.0,130458.0,running,0.0,130.0
2005,2,Fontana,California Speedway,2.0,paved track,12.0,10.0,0.0,Mike Bliss,NetZero / Best Buy (Gene Haas),Chevrolet,250.0,94500.0,running,0.0,127.0
2005,2,Fontana,California Speedway,2.0,paved track,13.0,14.0,18.0,Bobby Labonte,Interstate Batteries (Joe Gibbs),Chevrolet,250.0,127225.0,running,0.0,124.0
2005,2,Fontana,California Speedway,2.0,paved track,14.0,38.0,49.0,Ken Schrader,Schwan's Home Service (Beth Ann Morgenthau),Dodge,250.0,90575.0,running,0.0,121.0
2005,2,Fontana,California Speedway,2.0,paved track,15.0,13.0,40.0,Sterling Marlin,Coors Light (Chip Ganassi),Dodge,250.0,120383.0,running,0.0,118.0
2005,2,Fontana,California Speedway,2.0,paved track,16.0,27.0,22.0,Scott Wimmer,Caterpillar (Bill Davis),Dodge,250.0,115233.0,running,0.0,115.0
2005,2,Fontana,California Speedway,2.0,paved track,17.0,29.0,20.0,Tony Stewart,The Home Depot (Joe Gibbs),Chevrolet,250.0,133111.0,running,0.0,112.0
2005,2,Fontana,California Speedway,2.0,paved track,18.0,36.0,45.0,Kyle Petty,Georgia-Pacific / Brawny (Petty Enterprises),Dodge,250.0,103933.0,running,2.0,114.0
2005,2,Fontana,California Speedway,2.0,paved track,19.0,32.0,31.0,Jeff Burton,Cingular Wireless (Richard Childress),Chevrolet,250.0,113420.0,running,0.0,106.0
2005,2,Fontana,California Speedway,2.0,paved track,20.0,26.0,32.0,"Bobby Hamilton, Jr.",Tide / Give Kids The World (Cal Wells),Chevrolet,250.0,102583.0,running,0.0,103.0
2005,2,Fontana,California Speedway,2.0,paved track,21.0,2.0,25.0,Brian Vickers,GMAC (Rick Hendrick),Chevrolet,250.0,93675.0,running,1.0,105.0
2005,2,Fontana,California Speedway,2.0,paved track,22.0,16.0,41.0,Casey Mears,Target (Chip Ganassi),Dodge,249.0,104633.0,running,0.0,97.0
2005,2,Fontana,California Speedway,2.0,paved track,23.0,1.0,5.0,Kyle Busch,Carquest (Rick Hendrick),Chevrolet,249.0,110225.0,running,2.0,99.0
2005,2,Fontana,California Speedway,2.0,paved track,24.0,35.0,77.0,Travis Kvapil,Kodak / Jasper Engines (Doug Bawel),Dodge,249.0,91550.0,running,0.0,91.0
2005,2,Fontana,California Speedway,2.0,paved track,25.0,33.0,4.0,Mike Wallace,Lucas Oil Products (Larry McClure),Chevrolet,249.0,83350.0,running,0.0,88.0
2005,2,Fontana,California Speedway,2.0,paved track,26.0,6.0,17.0,Matt Kenseth,USG Sheetrock / DeWalt (Jack Roush),Ford,249.0,127286.0,running,57.0,90.0
2005,2,Fontana,California Speedway,2.0,paved track,27.0,37.0,43.0,Jeff Green,General Mills Whole Grain (Petty Enterprises),Dodge,249.0,110186.0,running,1.0,87.0
2005,2,Fontana,California Speedway,2.0,paved track,28.0,3.0,19.0,Jeremy Mayfield,Dodge Dealers / UAW (Ray Evernham),Dodge,248.0,104495.0,running,1.0,84.0
2005,2,Fontana,California Speedway,2.0,paved track,29.0,24.0,14.0,John Andretti,VB/APlus at Sunoco (Greg Pollex),Ford,248.0,77950.0,running,0.0,76.0
2005,2,Fontana,California Speedway,2.0,paved track,30.0,28.0,24.0,Jeff Gordon,DuPont (Rick Hendrick),Chevrolet,246.0,126936.0,engine,0.0,73.0
2005,2,Fontana,California Speedway,2.0,paved track,31.0,43.0,37.0,Kevin Lepage,Carter's Royal Dispos-All (John Carter),Dodge,241.0,77525.0,running,0.0,70.0
2005,2,Fontana,California Speedway,2.0,paved track,32.0,40.0,8.0,"Dale Earnhardt, Jr.","Budweiser (Dale Earnhardt, Inc.)",Chevrolet,237.0,124728.0,running,0.0,67.0
2005,2,Fontana,California Speedway,2.0,paved track,33.0,12.0,10.0,Scott Riggs,Valvoline (James Rocco),Chevrolet,229.0,95597.0,engine,0.0,64.0
2005,2,Fontana,California Speedway,2.0,paved track,34.0,42.0,7.0,Dave Blaney,Jack Daniel's (Richard Childress),Chevrolet,224.0,84900.0,running,0.0,61.0
2005,2,Fontana,California Speedway,2.0,paved track,35.0,25.0,7.0,Robby Gordon,Harrah's (Robby Gordon),Chevrolet,222.0,76700.0,engine,0.0,58.0
2005,2,Fontana,California Speedway,2.0,paved track,36.0,11.0,44.0,Terry Labonte,Kellogg's (Rick Hendrick),Chevrolet,216.0,76550.0,rear end,0.0,55.0
2005,2,Fontana,California Speedway,2.0,paved track,37.0,39.0,11.0,Jason Leffler,FedEx Express (Joe Gibbs),Chevrolet,215.0,76325.0,engine,0.0,52.0
2005,2,Fontana,California Speedway,2.0,paved track,38.0,30.0,15.0,Michael Waltrip,"NAPA Auto Parts (Dale Earnhardt, Inc.)",Chevrolet,203.0,103289.0,engine,0.0,49.0
2005,2,Fontana,California Speedway,2.0,paved track,39.0,4.0,1.0,Joe Nemechek,U.S. Army (Nelson Bowers),Chevrolet,180.0,104255.0,engine,63.0,56.0
2005,2,Fontana,California Speedway,2.0,paved track,40.0,17.0,9.0,Kasey Kahne,Dodge Dealers / UAW / Mountain Dew (Ray Evernham),Dodge,167.0,107880.0,crash,0.0,43.0
2005,2,Fontana,California Speedway,2.0,paved track,41.0,21.0,21.0,Ricky Rudd,Motorcraft Genuine Parts (Wood Brothers),Ford,145.0,102894.0,engine,0.0,40.0
2005,2,Fontana,California Speedway,2.0,paved track,42.0,34.0,34.0,Randy LaJoie,Mach One Inc. (William Edwards),Chevrolet,47.0,75575.0,transmission,2.0,42.0
2005,2,Fontana,California Speedway,2.0,paved track,43.0,22.0,91.0,Bill Elliott,Stanley Tools (Ray Evernham),Dodge,23.0,75788.0,crash,0.0,34.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,1.0,9.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,267.0,428066.0,running,107.0,165.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,2.0,10.0,5.0,Kyle Busch,Kellogg's / Robots (Rick Hendrick),Chevrolet,267.0,244800.0,running,0.0,145.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,3.0,5.0,97.0,Kurt Busch,Sharpie / Irwin Industrial Tools (Jack Roush),Ford,267.0,249125.0,running,40.0,170.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,4.0,11.0,24.0,Jeff Gordon,DuPont (Rick Hendrick),Chevrolet,267.0,197911.0,running,0.0,160.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,5.0,42.0,29.0,Kevin Harvick,GM Goodwrench (Richard Childress),Chevrolet,267.0,179486.0,running,0.0,130.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,6.0,3.0,16.0,Greg Biffle,National Guard (Jack Roush),Ford,267.0,139600.0,running,52.0,155.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,7.0,15.0,41.0,Casey Mears,Energizer (Chip Ganassi),Dodge,267.0,139083.0,running,0.0,146.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,8.0,8.0,17.0,Matt Kenseth,DeWalt Power Tools (Jack Roush),Ford,267.0,151111.0,running,0.0,142.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,9.0,1.0,12.0,Ryan Newman,Mobil 1 Ext. Performance / Alltel (Roger Penske),Dodge,267.0,148511.0,running,44.0,143.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,10.0,23.0,20.0,Tony Stewart,The Home Depot (Joe Gibbs),Chevrolet,267.0,147891.0,running,0.0,134.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,11.0,16.0,32.0,"Bobby Hamilton, Jr.",Tide (Cal Wells),Chevrolet,267.0,117908.0,running,0.0,130.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,12.0,21.0,2.0,Rusty Wallace,Mobil Clean 7500 / Miller Lite (Roger Penske),Dodge,267.0,129283.0,running,0.0,127.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,13.0,29.0,7.0,Dave Blaney,Jack Daniel's (Richard Childress),Chevrolet,267.0,106100.0,running,7.0,129.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,14.0,20.0,99.0,Carl Edwards,World Financial Group (Jack Roush),Ford,267.0,104025.0,running,0.0,121.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,15.0,22.0,42.0,Jamie McMurray,Texaco / Havoline (Chip Ganassi),Dodge,267.0,105925.0,running,0.0,118.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,16.0,18.0,0.0,Mike Bliss,NetZero / Best Buy (Gene Haas),Chevrolet,267.0,94925.0,running,0.0,115.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,17.0,24.0,31.0,Jeff Burton,Cingular Wireless (Richard Childress),Chevrolet,267.0,118970.0,running,0.0,112.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,18.0,13.0,88.0,Dale Jarrett,UPS (Yates Racing),Ford,267.0,125683.0,running,0.0,109.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,19.0,12.0,1.0,Joe Nemechek,U.S. Army (Nelson Bowers),Chevrolet,267.0,112583.0,running,0.0,106.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,20.0,26.0,19.0,Jeremy Mayfield,Dodge Dealers / UAW (Ray Evernham),Dodge,267.0,117220.0,running,0.0,103.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,21.0,36.0,15.0,Michael Waltrip,"NAPA Auto Parts (Dale Earnhardt, Inc.)",Chevrolet,266.0,115439.0,running,0.0,100.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,22.0,17.0,11.0,Jason Leffler,FedEx Express (Joe Gibbs),Chevrolet,266.0,84425.0,running,0.0,97.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,23.0,39.0,43.0,Jeff Green,Cheerios / Betty Crocker (Petty Enterprises),Dodge,266.0,115061.0,running,1.0,99.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,24.0,30.0,4.0,Mike Wallace,Lucas Oil Products (Larry McClure),Chevrolet,266.0,85950.0,running,1.0,96.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,25.0,35.0,45.0,Kyle Petty,Georgia-Pacific / Brawny (Petty Enterprises),Dodge,266.0,95958.0,running,2.0,93.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,26.0,6.0,77.0,Travis Kvapil,Mobil Clean 5000 / Kodak / Jasper (Doug Bawel),Dodge,266.0,90900.0,running,9.0,90.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,27.0,28.0,22.0,Scott Wimmer,Caterpillar (Bill Davis),Dodge,266.0,98947.0,running,0.0,82.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,28.0,37.0,14.0,John Andretti,VB/APlus at Sunoco (Greg Pollex),Ford,265.0,77900.0,running,0.0,79.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,29.0,2.0,38.0,Elliott Sadler,M&M's (Yates Racing),Ford,265.0,117691.0,running,0.0,76.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,30.0,19.0,6.0,Mark Martin,Viagra (Jack Roush),Ford,243.0,95950.0,running,0.0,73.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,31.0,4.0,10.0,Scott Riggs,Valvoline (James Rocco),Chevrolet,243.0,85250.0,running,0.0,70.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,32.0,41.0,73.0,Eric McClure,ARC Dehooker / joinrfa.org (Ed Raabe),Chevrolet,237.0,77050.0,engine,0.0,67.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,33.0,40.0,66.0,Hermie Sadler,Peak Fitness / Stratosphere LV (Jeff Stec),Ford,226.0,77800.0,crash,0.0,64.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,34.0,14.0,49.0,Ken Schrader,Schwan's Home Service (Beth Ann Morgenthau),Dodge,225.0,76650.0,running,0.0,61.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,35.0,25.0,40.0,Sterling Marlin,Coors Light (Chip Ganassi),Dodge,219.0,104358.0,running,1.0,63.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,36.0,38.0,34.0,Randy LaJoie,Mach One Inc. (William Edwards),Chevrolet,182.0,76250.0,engine,0.0,55.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,37.0,33.0,21.0,Ricky Rudd,Motorcraft Genuine Parts (Wood Brothers),Ford,181.0,103239.0,running,0.0,52.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,38.0,7.0,9.0,Kasey Kahne,Dodge Dealers / UAW (Ray Evernham),Dodge,154.0,107900.0,crash,1.0,54.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,39.0,27.0,7.0,Robby Gordon,Harrah's (Robby Gordon),Chevrolet,57.0,75625.0,engine,0.0,46.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,40.0,43.0,89.0,Morgan Shepherd,Victory in Jesus / Red Line Oil (Morgan Shepherd),Dodge,39.0,75400.0,engine,2.0,48.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,41.0,31.0,18.0,Bobby Labonte,Interstate Batteries (Joe Gibbs),Chevrolet,15.0,109780.0,crash,0.0,40.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,42.0,34.0,8.0,"Dale Earnhardt, Jr.","Budweiser (Dale Earnhardt, Inc.)",Chevrolet,11.0,122433.0,crash,0.0,37.0
2005,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,43.0,32.0,25.0,Brian Vickers,GMAC / ditech.com (Rick Hendrick),Chevrolet,11.0,83166.0,crash,0.0,34.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,1.0,4.0,99.0,Carl Edwards,Scotts (Jack Roush),Ford,325.0,165450.0,running,9.0,185.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,2.0,3.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,325.0,173241.0,running,156.0,180.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,3.0,6.0,16.0,Greg Biffle,Post-it / National Guard (Jack Roush),Ford,325.0,121800.0,running,151.0,170.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,4.0,12.0,6.0,Mark Martin,Viagra (Jack Roush),Ford,325.0,105150.0,running,2.0,165.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,5.0,5.0,9.0,Kasey Kahne,Dodge Dealers / UAW (Ray Evernham),Dodge,325.0,115875.0,running,0.0,155.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,6.0,8.0,25.0,Brian Vickers,GMAC / ditech.com (Rick Hendrick),Chevrolet,325.0,85325.0,running,0.0,150.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,7.0,37.0,15.0,Michael Waltrip,"NAPA Auto Parts (Dale Earnhardt, Inc.)",Chevrolet,325.0,109689.0,running,0.0,146.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,8.0,27.0,7.0,Dave Blaney,Snap-On Tools / Jack Daniel's (Richard Childress),Chevrolet,325.0,83625.0,running,1.0,147.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,9.0,17.0,10.0,Scott Riggs,Valvoline (James Rocco),Chevrolet,325.0,100983.0,running,0.0,138.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,10.0,11.0,38.0,Elliott Sadler,Combos (Yates Racing),Ford,325.0,123066.0,running,0.0,134.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,11.0,13.0,42.0,Jamie McMurray,Texaco / Havoline (Chip Ganassi),Dodge,325.0,82500.0,running,0.0,130.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,12.0,42.0,5.0,Kyle Busch,Kellogg's (Rick Hendrick),Chevrolet,325.0,87175.0,running,0.0,127.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,13.0,14.0,19.0,Jeremy Mayfield,Dodge Dealers / UAW (Ray Evernham),Dodge,325.0,99470.0,running,0.0,124.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,14.0,1.0,12.0,Ryan Newman,Alltel (Roger Penske),Dodge,325.0,120266.0,running,5.0,126.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,15.0,38.0,31.0,Jeff Burton,Cingular Wireless (Richard Childress),Chevrolet,325.0,99120.0,running,0.0,118.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,16.0,39.0,40.0,Sterling Marlin,Coors Light (Chip Ganassi),Dodge,325.0,99633.0,running,0.0,115.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,17.0,9.0,20.0,Tony Stewart,The Home Depot (Joe Gibbs),Chevrolet,325.0,115861.0,running,0.0,112.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,18.0,16.0,0.0,Mike Bliss,NetZero / Best Buy (Gene Haas),Chevrolet,324.0,70815.0,running,0.0,109.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,19.0,15.0,41.0,Casey Mears,Nicorette Fresh Mint Gum (Chip Ganassi),Dodge,324.0,94648.0,running,0.0,106.0
2005,4,Atlanta,Atlanta Motor Speedway,1.54,paved track,20.0,33.0,22.0,Scott Wimmer,Caterpillar (Bill Davis),Dodge,324.0,94348.0,running,0.0,103.0
