Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
2007,2,Fontana,California Speedway,2.0,paved track,3.0,7.0,60.0,Jack Sprague,Con-Way Freight (Jeff Wyler),Toyota,100.0,29325.0,running,0.0,165.0
2007,2,Fontana,California Speedway,2.0,paved track,4.0,1.0,50.0,Carl Edwards,Roush Racing (Jack Roush),Ford,100.0,18925.0,running,0.0,160.0
2007,2,Fontana,California Speedway,2.0,paved track,5.0,9.0,9.0,Ted Musgrave,Team ASE / Germain Toyota (Germain Racing),Toyota,100.0,18550.0,running,0.0,155.0
2007,2,Fontana,California Speedway,2.0,paved track,6.0,14.0,23.0,"Johnny Benson, Jr.",Toyota Certified Used Vehicles (Bill Davis),Toyota,100.0,15925.0,running,11.0,155.0
2007,2,Fontana,California Speedway,2.0,paved track,7.0,23.0,30.0,Todd Bodine,Lumber Liquidators (Germain Racing),Toyota,100.0,16600.0,running,0.0,146.0
2007,2,Fontana,California Speedway,2.0,paved track,8.0,21.0,2.0,Kevin Harvick,Camping World (Kevin Harvick),Chevrolet,100.0,13150.0,running,0.0,142.0
2007,2,Fontana,California Speedway,2.0,paved track,9.0,19.0,14.0,Rick Crawford,Power Stroke Diesel (Tom Mitchell),Ford,100.0,17500.0,running,0.0,138.0
2007,2,Fontana,California Speedway,2.0,paved track,10.0,13.0,40.0,Mike Bliss,Curtis Key Plumbing (Curtis Key),Chevrolet,100.0,13100.0,running,0.0,134.0
2007,2,Fontana,California Speedway,2.0,paved track,11.0,20.0,88.0,Matt Crafton,Menards / Quaker State (Duke Thorson),Chevrolet,100.0,15375.0,running,0.0,130.0
2007,2,Fontana,California Speedway,2.0,paved track,12.0,18.0,9.0,Stacy Compton,Zaxby's (Tad Geschickter),Ford,100.0,12150.0,running,0.0,127.0
2007,2,Fontana,California Speedway,2.0,paved track,13.0,16.0,99.0,Erik Darnell,Northern Tool & Equipment (Jack Roush),Ford,100.0,14350.0,running,0.0,124.0
2007,2,Fontana,California Speedway,2.0,paved track,14.0,11.0,4.0,Chase Miller,Open Joist / Dodge (Bobby Hamilton Racing),Dodge,100.0,14100.0,running,0.0,121.0
2007,2,Fontana,California Speedway,2.0,paved track,15.0,24.0,18.0,Ken Schrader,Fastenal (Bobby Hamilton Racing),Dodge,100.0,12625.0,running,0.0,118.0
2007,2,Fontana,California Speedway,2.0,paved track,16.0,17.0,6.0,Travis Kvapil,K & N Engineering (Jack Roush),Ford,100.0,13725.0,running,0.0,115.0
2007,2,Fontana,California Speedway,2.0,paved track,17.0,12.0,47.0,Kraig Kinser,Ginn Resorts (David Dollar),Chevrolet,100.0,15400.0,running,0.0,112.0
2007,2,Fontana,California Speedway,2.0,paved track,18.0,8.0,1.0,Aaron Fike,Red Horse Racing (Tom DeLoach),Toyota,100.0,14575.0,running,0.0,109.0
2007,2,Fontana,California Speedway,2.0,paved track,19.0,10.0,75.0,Dennis Setzer,Spears Manufacturing (Wayne Spears),Chevrolet,100.0,13550.0,running,0.0,106.0
2007,2,Fontana,California Speedway,2.0,paved track,20.0,15.0,15.0,Bill Lester,Bowen Family Homes (Billy Ballew),Chevrolet,100.0,13975.0,running,0.0,103.0
2007,2,Fontana,California Speedway,2.0,paved track,21.0,5.0,77.0,Brendan Gaughan,South Point Hotel (Michael Gaughan),Chevrolet,100.0,13500.0,running,0.0,100.0
2007,2,Fontana,California Speedway,2.0,paved track,22.0,25.0,13.0,Willie Allen,ThorSport (Duke Thorson),Chevrolet,100.0,13475.0,running,0.0,97.0
2007,2,Fontana,California Speedway,2.0,paved track,23.0,4.0,21.0,Mark Martin,Bad Boy Mowers (Wood Brothers),Ford,100.0,11200.0,running,45.0,104.0
2007,2,Fontana,California Speedway,2.0,paved track,24.0,3.0,36.0,Tyler Walker,360 OTC (Bill Davis),Toyota,100.0,13425.0,running,0.0,91.0
2007,2,Fontana,California Speedway,2.0,paved track,25.0,26.0,0.0,A.J. Allmendinger,Red Bull (Darrell Waltrip),Toyota,99.0,13400.0,running,0.0,88.0
2007,2,Fontana,California Speedway,2.0,paved track,26.0,28.0,7.0,Tim Sauter,Lester Buildings (Gene Christensen),Chevrolet,99.0,11125.0,running,0.0,85.0
2007,2,Fontana,California Speedway,2.0,paved track,27.0,30.0,8.0,Chad McCumbee,The GPS Store / Garmin (Bobby Dotter),Chevrolet,99.0,12100.0,running,0.0,82.0
2007,2,Fontana,California Speedway,2.0,paved track,28.0,22.0,10.0,David Starr,International MAXX Force Diesel (Tom Mitchell),Ford,99.0,12050.0,running,0.0,79.0
2007,2,Fontana,California Speedway,2.0,paved track,29.0,27.0,16.0,Kelly Bires,Melling Engine Parts (David Fuge),Ford,99.0,11025.0,running,0.0,76.0
2007,2,Fontana,California Speedway,2.0,paved track,30.0,29.0,59.0,Terry Cook,Harris Trucking (James Harris),Toyota,99.0,10985.0,running,0.0,73.0
2007,2,Fontana,California Speedway,2.0,paved track,31.0,31.0,8.0,Blake Bjorklund,MRD / Haas CNC Tools (Dave Malcolmson),Chevrolet,98.0,10975.0,running,0.0,70.0
2007,2,Fontana,California Speedway,2.0,paved track,32.0,33.0,7.0,Casey Kingsland,Hooters Energy Drink (J.L. Pennington),Chevrolet,86.0,10965.0,crash,0.0,67.0
2007,2,Fontana,California Speedway,2.0,paved track,33.0,34.0,95.0,Wayne Edwards,NRG Cases (Scott Upshaw),Ford,16.0,10950.0,handling,0.0,0.0
2007,2,Fontana,California Speedway,2.0,paved track,34.0,32.0,44.0,Morgan Shepherd,Curtis Key Plumbing (Curtis Key),Chevrolet,4.0,10940.0,handling,0.0,61.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,1.0,1.0,5.0,Mike Skinner,Toyota Tundra (Bill Davis),Toyota,130.0,60750.0,running,67.0,195.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,2.0,4.0,30.0,Todd Bodine,Lumber Liquidators (Germain Racing),Toyota,130.0,35225.0,running,39.0,175.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,3.0,17.0,88.0,Matt Crafton,Menards / Quaker State (Duke Thorson),Chevrolet,130.0,25225.0,running,0.0,165.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,4.0,10.0,14.0,Rick Crawford,Power Stroke Diesel (Tom Mitchell),Ford,130.0,16375.0,running,0.0,160.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,5.0,12.0,2.0,Clint Bowyer,Camping World (Kevin Harvick),Chevrolet,130.0,12825.0,running,17.0,160.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,6.0,20.0,77.0,Brendan Gaughan,South Point Hotel (Michael Gaughan),Chevrolet,130.0,12675.0,running,5.0,155.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,7.0,9.0,75.0,Dennis Setzer,Spears Manufacturing (Wayne Spears),Chevrolet,130.0,12475.0,running,0.0,146.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,8.0,25.0,9.0,Ted Musgrave,Team ASE / Germain Toyota (Germain Racing),Toyota,130.0,12075.0,running,0.0,142.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,9.0,18.0,9.0,Joey Clanton,Zaxby's (Tad Geschickter),Ford,130.0,12950.0,running,0.0,138.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,10.0,7.0,21.0,Kelly Bires,Bush's Baked Beans (Wood Brothers),Ford,130.0,16975.0,running,0.0,134.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,11.0,19.0,33.0,"Ron Hornaday, Jr.",AES HR Solutions (Kevin Harvick),Chevrolet,130.0,9175.0,running,0.0,130.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,12.0,5.0,1.0,Aaron Fike,RFMS / Red Horse Racing (Tom DeLoach),Toyota,130.0,11225.0,running,0.0,127.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,13.0,8.0,13.0,Willie Allen,National Pork Board (Duke Thorson),Chevrolet,130.0,11125.0,running,0.0,124.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,14.0,11.0,18.0,Ken Schrader,Fastenal (Bobby Hamilton Racing),Dodge,130.0,8775.0,running,0.0,121.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,15.0,16.0,6.0,Travis Kvapil,K & N Engineering (Jack Roush),Ford,130.0,11450.0,running,0.0,118.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,16.0,30.0,16.0,Stacy Compton,Melling Engine Parts (David Fuge),Ford,130.0,8925.0,running,0.0,115.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,17.0,35.0,59.0,Terry Cook,Harris Trucking (James Harris),Toyota,130.0,10775.0,running,0.0,112.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,18.0,15.0,8.0,Chad McCumbee,The GPS Store / Garmin (Bobby Dotter),Chevrolet,130.0,10650.0,running,1.0,114.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,19.0,28.0,7.0,Brad Keselowski,Hooters Energy Drink (J.L. Pennington),Chevrolet,130.0,8350.0,running,0.0,106.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,20.0,22.0,8.0,Blake Bjorklund,MRD Motorsports (Dave Malcolmson),Chevrolet,130.0,8750.0,running,0.0,103.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,21.0,29.0,7.0,Tim Sauter,Lester Buildings / TSG / ASI (Gene Christensen),Chevrolet,130.0,8250.0,running,0.0,100.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,22.0,32.0,10.0,David Starr,International MAXX Force Diesel (Tom Mitchell),Ford,130.0,10450.0,running,0.0,97.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,23.0,2.0,60.0,Jack Sprague,Con-Way Freight (Jeff Wyler),Toyota,129.0,10400.0,running,0.0,94.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,24.0,26.0,99.0,Erik Darnell,Northern Tool & Equipment (Jack Roush),Ford,126.0,10375.0,running,0.0,91.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,25.0,24.0,40.0,Mike Bliss,Sile Stone / Atlanta Hilton (Curtis Key),Chevrolet,125.0,8100.0,running,0.0,88.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,26.0,21.0,50.0,T.J. Bell,Heathcliff's Cat Litter (Jack Roush),Ford,125.0,8050.0,running,0.0,85.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,27.0,27.0,0.0,A.J. Allmendinger,Aaron's Lucky Dog (Darrell Waltrip),Toyota,117.0,10275.0,crash,1.0,87.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,28.0,3.0,23.0,"Johnny Benson, Jr.",Exide (Bill Davis),Toyota,114.0,9000.0,running,0.0,79.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,29.0,6.0,47.0,Kraig Kinser,Ginn Resorts (David Dollar),Chevrolet,100.0,8975.0,running,0.0,76.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,30.0,13.0,15.0,Bill Lester,Bowen Family Homes (Billy Ballew),Chevrolet,95.0,7950.0,crash,0.0,73.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,31.0,23.0,36.0,Tyler Walker,360 OTC (Bill Davis),Toyota,70.0,7925.0,running,0.0,70.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,32.0,34.0,95.0,Wayne Edwards,NRG Cases (Scott Upshaw),Ford,16.0,7900.0,engine,0.0,67.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,33.0,33.0,44.0,Morgan Shepherd,Curtis Key Plumbing (Curtis Key),Chevrolet,8.0,7875.0,handling,0.0,64.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,34.0,14.0,4.0,Chase Miller,Open Joist (Bobby Hamilton Racing),Dodge,8.0,7825.0,engine,0.0,61.0
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,35.0,31.0,78.0,Johnny Chapman,Green Light Racing (Gene Christensen),Chevrolet,2.0,7795.0,engine,0.0,0.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,1.0,1.0,5.0,Mike Skinner,Toyota Tundra (Bill Davis),Toyota,253.0,54200.0,running,246.0,195.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,2.0,26.0,30.0,Todd Bodine,Lumber Liquidators (Germain Racing),Toyota,253.0,31175.0,running,0.0,170.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,3.0,4.0,14.0,Rick Crawford,Power Stroke Diesel (Tom Mitchell),Ford,253.0,21875.0,running,0.0,165.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,4.0,6.0,2.0,Kevin Harvick,Camping World (Kevin Harvick),Chevrolet,253.0,11875.0,running,0.0,160.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,5.0,3.0,9.0,Ted Musgrave,Team ASE / Germain Toyota (Germain Racing),Toyota,253.0,13325.0,running,1.0,160.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,6.0,9.0,33.0,"Ron Hornaday, Jr.",AES HR Solutions (Kevin Harvick),Chevrolet,253.0,9125.0,running,0.0,150.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,7.0,11.0,1.0,Aaron Fike,RFMS / Red Horse Racing (Tom DeLoach),Toyota,253.0,12225.0,running,0.0,146.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,8.0,20.0,36.0,Tyler Walker,360 OTC (Bill Davis),Toyota,253.0,11175.0,running,0.0,142.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,9.0,8.0,46.0,Timothy Peters,Bailey's (David Dollar),Chevrolet,253.0,8875.0,running,0.0,138.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,10.0,17.0,23.0,"Johnny Benson, Jr.",360 OTC (Bill Davis),Toyota,253.0,14400.0,running,0.0,134.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,11.0,23.0,10.0,David Starr,International MAXX Force Diesel (Tom Mitchell),Ford,253.0,13125.0,running,0.0,130.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,12.0,30.0,18.0,Ken Schrader,Fastenal (Bobby Hamilton Racing),Dodge,253.0,8650.0,running,0.0,127.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,13.0,16.0,75.0,Dennis Setzer,Spears Manufacturing (Wayne Spears),Chevrolet,253.0,10850.0,running,0.0,124.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,14.0,2.0,6.0,Travis Kvapil,K & N Filters (Jack Roush),Ford,253.0,10800.0,running,0.0,121.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,15.0,10.0,59.0,Terry Cook,Harris Trucking (James Harris),Toyota,253.0,11600.0,running,0.0,118.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,16.0,5.0,60.0,Jack Sprague,Con-Way Freight (Jeff Wyler),Toyota,253.0,10650.0,running,0.0,115.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,17.0,18.0,88.0,Matt Crafton,Menards / Moen (Duke Thorson),Chevrolet,253.0,10600.0,running,0.0,112.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,18.0,12.0,99.0,Erik Darnell,Northern Tool & Equipment (Jack Roush),Ford,253.0,10550.0,running,0.0,109.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,19.0,25.0,8.0,Blake Bjorklund,MRD Motorsports (Dave Malcolmson),Chevrolet,253.0,8250.0,running,0.0,106.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,20.0,31.0,7.0,Brad Keselowski,Hooters Energy Drink (J.L. Pennington),Chevrolet,253.0,8650.0,running,0.0,103.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,21.0,22.0,16.0,Stacy Compton,Melling Engine Parts (David Fuge),Ford,252.0,8175.0,running,0.0,100.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,22.0,35.0,13.0,Willie Allen,ThorSport Racing (Duke Thorson),Chevrolet,252.0,10400.0,running,0.0,97.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,23.0,21.0,50.0,T.J. Bell,Heathcliff's Cat Litter (Jack Roush),Ford,252.0,8125.0,running,0.0,94.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,24.0,29.0,8.0,Chad McCumbee,The GPS Store / Garmin (Bobby Dotter),Chevrolet,252.0,10325.0,running,6.0,96.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,25.0,34.0,77.0,Brendan Gaughan,South Point Hotel (Michael Gaughan),Chevrolet,251.0,10250.0,running,0.0,88.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,26.0,36.0,64.0,Jimmy Simpson,Prime Development Group (David Ervin),Chevrolet,251.0,7950.0,running,0.0,85.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,27.0,13.0,0.0,A.J. Allmendinger,Red Bull (Darrell Waltrip),Toyota,247.0,10175.0,running,0.0,82.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,28.0,27.0,44.0,Frank Kreyer,Culver's Restaurant (Curtis Key),Chevrolet,246.0,7900.0,running,0.0,79.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,29.0,14.0,7.0,Tim Sauter,Lester Buildings (Gene Christensen),Chevrolet,242.0,7850.0,running,0.0,76.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,30.0,7.0,47.0,Kraig Kinser,Ginn Resorts (David Dollar),Chevrolet,200.0,8825.0,engine,0.0,73.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,31.0,24.0,9.0,Joey Clanton,Zaxby's (Tad Geschickter),Ford,193.0,8375.0,crash,0.0,70.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,32.0,33.0,4.0,Chase Miller,Open Joist (Bobby Hamilton Racing),Dodge,156.0,7350.0,running,0.0,67.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,33.0,15.0,51.0,Paul Menard,Moen Faucets / Pittsburgh Paints (Billy Ballew),Chevrolet,148.0,7325.0,engine,0.0,64.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,34.0,28.0,21.0,Kelly Bires,Bush's Baked Beans (Wood Brothers),Ford,103.0,7300.0,rear end,0.0,61.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,35.0,32.0,40.0,Mike Bliss,Curtis Key Plumbing (Curtis Key),Chevrolet,73.0,7275.0,suspension,0.0,58.0
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,36.0,19.0,15.0,Bill Lester,Red Top Auto Auction (Billy Ballew),Chevrolet,37.0,7217.0,engine,0.0,55.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,1.0,10.0,99.0,Erik Darnell,Northern Tool & Equipment (Jack Roush),Ford,167.0,57500.0,running,92.0,195.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,2.0,19.0,14.0,Rick Crawford,Power Stroke Diesel (Tom Mitchell),Ford,167.0,40375.0,running,1.0,175.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,3.0,14.0,60.0,Jack Sprague,Con-Way Freight (Jeff Wyler),Toyota,167.0,27575.0,running,10.0,170.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,4.0,20.0,23.0,"Johnny Benson, Jr.",360 OTC (Bill Davis),Toyota,167.0,16800.0,running,0.0,160.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,5.0,1.0,5.0,Mike Skinner,Toyota Tundra (Bill Davis),Toyota,167.0,17325.0,running,58.0,160.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,6.0,8.0,33.0,"Ron Hornaday, Jr.",AES HR Solutions (Kevin Harvick),Chevrolet,167.0,14075.0,running,0.0,150.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,7.0,23.0,30.0,Todd Bodine,Lumber Liquidators (Germain Racing),Toyota,167.0,14925.0,running,0.0,146.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,8.0,12.0,1.0,Aaron Fike,Red Horse Racing (Tom DeLoach),Toyota,167.0,14850.0,running,6.0,147.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,9.0,11.0,59.0,Terry Cook,Harris Trucking (James Harris),Toyota,167.0,14275.0,running,0.0,138.0
2007,5,Kansas,Kansas Speedway,1.5,paved track,10.0,30.0,88.0,Matt Crafton,Menards / Marvel Mystery Oil (Duke Thorson),Chevrolet,167.0,15250.0,running,0.0,134.0
