Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,17.0,21.0,45.0,Lawless Alan,IEDA (Al Niece),Chevrolet,67.0,running,0.0,21.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,18.0,18.0,41.0,Conor Daly,Unishippers (Al Niece),Chevrolet,67.0,running,0.0,19.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,19.0,7.0,7.0,Marco Andretti,Group1001 (Spire Motorsports),Chevrolet,67.0,running,0.0,18.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,20.0,6.0,15.0,Tanner Gray,JBL (David Gilliland),Toyota,67.0,running,0.0,17.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,21.0,33.0,56.0,Timmy Hill,shophillmotorsports.com (Timmy Hill),Toyota,67.0,running,0.0,16.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,22.0,30.0,20.0,Matt Mills,Thompson Electric Inc. (Randy Young),Chevrolet,67.0,running,0.0,15.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,23.0,29.0,30.0,Ryan Vargas,Critical Path Security (Steven Lane),Toyota,67.0,running,0.0,14.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,24.0,22.0,4.0,Landen Lewis,Carquest (Roper Racing),Chevrolet,67.0,running,0.0,0.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,25.0,34.0,12.0,Spencer Boyd,YostBarns.com (Randy Young),Chevrolet,67.0,running,0.0,12.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,26.0,26.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,67.0,running,0.0,11.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,27.0,8.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,67.0,running,0.0,10.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,28.0,31.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,66.0,brakes,0.0,9.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,29.0,19.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,66.0,running,0.0,11.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,30.0,27.0,22.0,Austin Wayne Self,AIRBOX Air Purifiers (Kevin Cywinski),Ford,66.0,running,0.0,10.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,31.0,9.0,51.0,Jack Wood,Rowdy Manufacturing (Kyle Busch),Chevrolet,65.0,running,0.0,6.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,32.0,32.0,32.0,Bret Holmes,Bret Holmes Racing (Stacy Holmes),Chevrolet,65.0,running,0.0,5.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,33.0,20.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,59.0,crash,0.0,4.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,34.0,16.0,2.0,Will Rodgers,Randco Industries (Randy Young),Chevrolet,54.0,crash,0.0,8.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,35.0,28.0,46.0,Dale Quarterley,Van Dyk Recycling Motul (G2G Racing),Toyota,35.0,overheating,0.0,2.0,0.0
2023,14,Mid-Ohio,Mid-Ohio Sports Car Course,2.258,road course,36.0,36.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,21.0,transmission,0.0,1.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,1.0,12.0,51.0,Kyle Busch,Zariz Transport (Kyle Busch),Chevrolet,60.0,running,7.0,0.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,2.0,9.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,60.0,running,27.0,39.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,3.0,11.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,60.0,running,0.0,35.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,4.0,14.0,61.0,Christopher Bell,Gunma Toyopet (Shigeaki Hattori),Toyota,60.0,running,0.0,0.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,5.0,3.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,60.0,running,0.0,41.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,6.0,34.0,98.0,Ty Majeski,Farm Paint/ Curb Records (Mike Curb),Ford,60.0,running,0.0,31.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,7.0,35.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,60.0,running,0.0,30.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,8.0,33.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,60.0,running,0.0,29.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,9.0,22.0,99.0,Ben Rhodes,Kubota (Duke Thorson),Ford,60.0,running,0.0,33.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,10.0,8.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,60.0,running,0.0,42.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,11.0,4.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,60.0,running,0.0,26.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,12.0,18.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,60.0,running,0.0,29.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,13.0,21.0,13.0,Hailie Deegan,Ford Performance/KittyKatCoin (Duke Thorson),Ford,60.0,running,0.0,24.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,14.0,25.0,88.0,Matt Crafton,Ideal Door/Menards (Duke Thorson),Ford,60.0,running,0.0,24.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,15.0,26.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,60.0,running,0.0,24.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,16.0,7.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,60.0,running,0.0,24.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,17.0,20.0,43.0,Daniel Dye,Champion Container (Maury Gallagher),Chevrolet,60.0,running,0.0,20.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,18.0,10.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,60.0,running,0.0,19.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,19.0,1.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,60.0,running,7.0,35.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,20.0,17.0,44.0,Kaden Honeycutt,Niece (Al Niece),Chevrolet,60.0,running,0.0,17.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,21.0,36.0,56.0,Tyler Hill,Hill Motorsports (Timmy Hill),Toyota,60.0,running,0.0,16.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,22.0,24.0,75.0,Parker Kligerman,Tide (Charlie Henderson),Chevrolet,60.0,running,0.0,0.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,23.0,31.0,4.0,Cory Roper,Carquest (Roper Racing),Ford,60.0,running,0.0,14.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,24.0,32.0,22.0,Stephen Mallozzi,GreatPoconoHomes.com (Kevin Cywinski),Ford,60.0,running,0.0,13.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,25.0,30.0,12.0,Spencer Boyd,Rich Mar Florist (Randy Young),Chevrolet,60.0,running,0.0,12.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,26.0,29.0,33.0,Josh Reaume,JAG METALS LLC (Josh Reaume),Ford,60.0,running,0.0,11.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,27.0,27.0,45.0,Lawless Alan,AUTOParkIt (Al Niece),Chevrolet,60.0,running,0.0,10.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,28.0,19.0,2.0,Stefan Parsons,CRC Brakleen (Randy Young),Chevrolet,60.0,running,0.0,0.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,29.0,28.0,32.0,Bret Holmes,Bret Holmes Racing (Stacy Holmes),Chevrolet,60.0,running,0.0,8.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,30.0,23.0,41.0,Ross Chastain,Worldwide Express (Al Niece),Chevrolet,52.0,crash,0.0,0.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,31.0,15.0,1.0,Kaz Grala,Serial 1 Premium E-Bikes (David Gilliland),Toyota,51.0,crash,0.0,0.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,32.0,16.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,51.0,crash,0.0,16.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,33.0,5.0,7.0,Austin Hill,ARCO Design/Build (Spire Motorsports),Chevrolet,51.0,crash,0.0,0.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,34.0,6.0,38.0,Zane Smith,Birch Gold Group (Bob Jenkins),Ford,51.0,crash,19.0,23.0,2.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,35.0,2.0,35.0,Jake Garcia,Adaptive One Calipers (Bill McAnally),Chevrolet,45.0,crash,0.0,7.0,0.0
2023,15,Pocono,Pocono Raceway,2.5,paved track,36.0,13.0,15.0,Tanner Gray,Mobil 1 (David Gilliland),Toyota,3.0,crash,0.0,1.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,1.0,17.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,250.0,running,64.0,46.0,5.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,2.0,1.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,250.0,running,168.0,55.0,2.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,3.0,15.0,38.0,Zane Smith,Boot Barn (Bob Jenkins),Ford,250.0,running,0.0,34.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,4.0,12.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,250.0,running,0.0,42.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,5.0,5.0,51.0,Matt Mills,J.F. Electric (Kyle Busch),Chevrolet,250.0,running,0.0,35.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,6.0,2.0,11.0,Corey Heim,JBL (David Gilliland),Toyota,250.0,running,9.0,47.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,7.0,8.0,88.0,Matt Crafton,Ideal Door/Menards (Duke Thorson),Ford,250.0,running,0.0,40.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,8.0,14.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,249.0,running,0.0,31.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,9.0,13.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,249.0,running,0.0,28.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,10.0,3.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,249.0,running,0.0,35.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,11.0,6.0,19.0,Christian Eckes,Instacoat Premium Products (Bill McAnally),Chevrolet,249.0,running,0.0,40.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,12.0,4.0,99.0,Ben Rhodes,Campers Inn RV (Duke Thorson),Ford,249.0,running,9.0,43.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,13.0,21.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,249.0,running,0.0,24.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,14.0,19.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,249.0,running,0.0,23.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,15.0,25.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,249.0,running,0.0,22.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,16.0,7.0,15.0,Tanner Gray,Mobil 1 (David Gilliland),Toyota,249.0,running,0.0,21.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,17.0,10.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,249.0,running,0.0,21.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,18.0,11.0,41.0,Bayley Currey,Unishippers (Al Niece),Chevrolet,248.0,running,0.0,19.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,19.0,16.0,24.0,Rajah Caruth,Camp Cultivation (Maury Gallagher),Chevrolet,248.0,running,0.0,18.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,20.0,24.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,248.0,running,0.0,17.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,21.0,18.0,43.0,Daniel Dye,Bull & Boar Barbecue Shop (Maury Gallagher),Chevrolet,248.0,running,0.0,16.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,22.0,9.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,248.0,running,0.0,18.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,23.0,30.0,56.0,Timmy Hill,UNITS Storage (Timmy Hill),Toyota,248.0,running,0.0,14.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,24.0,27.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,247.0,running,0.0,13.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,25.0,20.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,247.0,running,0.0,12.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,26.0,29.0,2.0,Will Rodgers,Kelly Benefits (Randy Young),Chevrolet,247.0,running,0.0,11.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,27.0,23.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,247.0,running,0.0,10.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,28.0,22.0,45.0,Lawless Alan,IEDA (Al Niece),Chevrolet,247.0,running,0.0,9.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,29.0,26.0,32.0,Bret Holmes,Bret Holmes Racing (Stacy Holmes),Chevrolet,247.0,running,0.0,8.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,30.0,28.0,30.0,Ryan Vargas,Williamsburg Contracting (Steven Lane),Toyota,246.0,running,0.0,7.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,31.0,34.0,90.0,Justin S. Carroll,Carroll's Automotive/Duratain (Terry Carroll),Toyota,245.0,running,0.0,6.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,32.0,35.0,22.0,Christian Rose,Secure Testing Services (Kevin Cywinski),Ford,244.0,running,0.0,5.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,33.0,31.0,33.0,Derek Lemke,Reaume Brothers Racing (Josh Reaume),Ford,243.0,running,0.0,4.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,34.0,33.0,20.0,Mason Massey,Brunt (Randy Young),Chevrolet,242.0,running,0.0,0.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,35.0,32.0,12.0,Spencer Boyd,Latitude Aero (Randy Young),Chevrolet,240.0,running,0.0,2.0,0.0
2023,16,Richmond,Richmond Raceway,0.75,paved track,36.0,36.0,34.0,Josh Reaume,Josh Reaume,Ford,239.0,running,0.0,1.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,1.0,2.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,200.0,running,179.0,60.0,7.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,2.0,1.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,200.0,running,3.0,50.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,3.0,12.0,7.0,Layne Riggs,Infinity Communications Group (Spire Motorsports),Chevrolet,200.0,running,0.0,43.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,4.0,5.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,200.0,running,0.0,44.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,5.0,8.0,38.0,Zane Smith,Boot Barn (Bob Jenkins),Ford,200.0,running,0.0,37.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,6.0,10.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,200.0,running,0.0,36.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,7.0,4.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,200.0,running,0.0,33.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,8.0,3.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,200.0,running,18.0,47.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,9.0,13.0,88.0,Matt Crafton,Duke Thorson,Ford,200.0,running,0.0,28.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,10.0,24.0,25.0,Matt DiBenedetto,Rackley Roofing (Rackley W.A.R.),Chevrolet,200.0,running,0.0,27.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,11.0,9.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,200.0,running,0.0,27.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,12.0,6.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,200.0,running,0.0,37.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,13.0,7.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,200.0,running,0.0,30.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,14.0,22.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,200.0,running,0.0,23.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,15.0,19.0,15.0,Tanner Gray,DSM Precision Manufacturing (David Gilliland),Toyota,200.0,running,0.0,27.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,16.0,21.0,99.0,Ben Rhodes,Farm Paint (Duke Thorson),Ford,200.0,running,0.0,21.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,17.0,20.0,61.0,Jake Drew,Aisin (Shigeaki Hattori),Toyota,200.0,running,0.0,20.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,18.0,23.0,51.0,Jack Wood,Rowdy Manufacturing (Kyle Busch),Chevrolet,200.0,running,0.0,19.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,19.0,28.0,41.0,Shane Van Gisbergen,Worldwide Express (Al Niece),Chevrolet,199.0,running,0.0,18.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,20.0,34.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,199.0,running,0.0,17.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,21.0,26.0,22.0,Logan Bearden,Bearden Automotive (Kevin Cywinski),Ford,199.0,running,0.0,16.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,22.0,15.0,43.0,Daniel Dye,Bettenhausenauto.com (Maury Gallagher),Chevrolet,199.0,running,0.0,15.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,23.0,17.0,2.0,Matt Mills,Randy Young,Chevrolet,198.0,running,0.0,14.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,24.0,36.0,45.0,Lawless Alan,AUTOChargit (Al Niece),Chevrolet,198.0,running,0.0,13.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,25.0,32.0,32.0,Bret Holmes,Precision garage doors (Stacy Holmes),Chevrolet,197.0,running,0.0,12.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,26.0,30.0,56.0,Tyler Hill,Hairclub (Timmy Hill),Toyota,197.0,running,0.0,11.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,27.0,18.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,196.0,running,0.0,10.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,28.0,29.0,4.0,Landen Lewis,Roper Racing (Roper Racing),Chevrolet,196.0,running,0.0,9.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,29.0,33.0,30.0,Chris Hacker,UBPN and Morgan & Morgan (Steven Lane),Toyota,195.0,running,0.0,8.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,30.0,14.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,183.0,running,0.0,7.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,31.0,25.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,140.0,crash,0.0,6.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,32.0,11.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,130.0,crash,0.0,5.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,33.0,31.0,12.0,Spencer Boyd,Freedom Warranty (Randy Young),Chevrolet,128.0,crash,0.0,4.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,34.0,35.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,127.0,electrical,0.0,3.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,35.0,16.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,79.0,suspension,0.0,2.0,0.0
2023,17,IRP,Lucas Oil Indianapolis Raceway Park,0.686,paved track,36.0,27.0,20.0,Greg Van Alst,CB Fabricating (Randy Young),Chevrolet,14.0,crash,0.0,1.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,1.0,1.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,175.0,running,95.0,60.0,7.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,2.0,3.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,175.0,running,40.0,47.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,3.0,6.0,19.0,Christian Eckes,Gates Hydraulics (Bill McAnally),Chevrolet,175.0,running,5.0,48.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,4.0,8.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,175.0,running,35.0,49.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,5.0,22.0,88.0,Matt Crafton,Ideal Door/Menards (Duke Thorson),Ford,175.0,running,0.0,35.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,6.0,7.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,175.0,running,0.0,33.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,7.0,13.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,175.0,running,0.0,-41.0,-5.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,8.0,25.0,7.0,Derek Kraus,gener8tor Skills Accelerator (Spire Motorsports),Chevrolet,175.0,running,0.0,0.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,9.0,9.0,35.0,Jake Garcia,Adaptive One Calipers (Bill McAnally),Chevrolet,175.0,running,0.0,28.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,10.0,14.0,41.0,Bayley Currey,GlobalTranz (Al Niece),Chevrolet,175.0,running,0.0,27.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,11.0,11.0,15.0,Tanner Gray,Serial 1 Premium E-Bikes (David Gilliland),Toyota,175.0,running,0.0,28.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,12.0,18.0,38.0,Zane Smith,Birch Gold Group (Bob Jenkins),Ford,175.0,running,0.0,26.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,13.0,4.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,175.0,running,0.0,32.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,14.0,15.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,175.0,running,0.0,23.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,15.0,19.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,175.0,running,0.0,22.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,16.0,10.0,99.0,Ben Rhodes,Farm Paint/1848 Coffee (Duke Thorson),Ford,175.0,running,0.0,22.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,17.0,24.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,175.0,running,0.0,20.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,18.0,28.0,66.0,Conner Jones,TSport (Duke Thorson),Ford,175.0,running,0.0,19.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,19.0,29.0,32.0,Bret Holmes,Precision Garage Door (Stacy Holmes),Chevrolet,175.0,running,0.0,18.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,20.0,16.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,175.0,running,0.0,17.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,21.0,20.0,45.0,Lawless Alan,AUTOParkIt (Al Niece),Chevrolet,175.0,running,0.0,16.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,22.0,17.0,13.0,Hailie Deegan,Ford Performance (Duke Thorson),Ford,175.0,running,0.0,15.0,0.0
2023,18,Milwaukee,Milwaukee Mile,1.015,paved track,23.0,27.0,61.0,Sean Hingorani,Fidelity Capital (Shigeaki Hattori),Toyota,175.0,running,0.0,14.0,0.0
