Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2024,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,30.0,4.0,Cory Roper,Fly Alliance/CarQuest (Roper Racing),Chevrolet,100.0,crash,0.0,15.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,14.0,97.0,Codie Rohrbaugh,Grant County Mulch (Larry Berg),Chevrolet,100.0,crash,0.0,14.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,24.0,15.0,5.0,Dean Thompson,David Mancini & Sons (David Gilliland),Toyota,100.0,crash,0.0,15.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,25.0,32.0,2.0,Mason Massey,Brunt (Randy Young),Chevrolet,100.0,running,0.0,12.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,26.0,4.0,42.0,Matt Mills,J.F. Electric/Utilitra (Al Niece),Chevrolet,99.0,running,0.0,11.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,27.0,13.0,1.0,Toni Breidinger,Celsius (David Gilliland),Toyota,97.0,running,0.0,10.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,28.0,18.0,77.0,Chase Purdy,Bama Buggies (Spire Motorsports),Chevrolet,93.0,crash,1.0,9.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,29.0,2.0,45.0,Johnny Sauter,Niece/IEDA (Al Niece),Chevrolet,79.0,crash,24.0,18.0,1.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,30.0,24.0,99.0,Ben Rhodes,Ranch Fuel Energy Drink (Duke Thorson),Ford,71.0,crash,5.0,13.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,31.0,36.0,27.0,Keith McGee,More Core (Rackley W.A.R.),Ford,44.0,crash,0.0,6.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,32.0,35.0,33.0,Lawless Alan,AUTOChargit Mobile (Josh Reaume),Ford,27.0,overheating,0.0,5.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,33.0,21.0,38.0,Layne Riggs,Love's RV Stops (Bob Jenkins),Ford,13.0,dvp,0.0,4.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,34.0,16.0,13.0,Jake Garcia,Quanta Services (Duke Thorson),Ford,6.0,crash,0.0,3.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,35.0,28.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,5.0,crash,0.0,2.0,0.0
2024,1,Daytona,Daytona International Speedway,2.5,paved track,36.0,10.0,46.0,Thad Moffitt,Customers Bank (Lane Moore),Chevrolet,5.0,crash,0.0,1.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,1.0,7.0,7.0,Kyle Busch,Group1001 (Spire Motorsports),Chevrolet,135.0,running,33.0,0.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,2.0,3.0,98.0,Ty Majeski,Farm Paint/ Curb Records (Mike Curb),Ford,135.0,running,3.0,46.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,3.0,19.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,135.0,running,0.0,40.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,4.0,31.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,135.0,running,0.0,35.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,5.0,18.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,135.0,running,0.0,37.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,6.0,25.0,45.0,Kaden Honeycutt,Georgia Governor's Office of Highway Safety (Al Niece),Chevrolet,135.0,running,0.0,31.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,7.0,2.0,18.0,Tyler Ankrum,LiUNA! (Bill McAnally),Chevrolet,135.0,running,46.0,48.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,8.0,12.0,71.0,Rajah Caruth,HendrickCars.com (Spire Motorsports),Chevrolet,135.0,running,0.0,32.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,9.0,1.0,43.0,Daniel Dye,Champion Container (Bill McAnally),Chevrolet,135.0,running,0.0,30.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,10.0,23.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,135.0,running,4.0,27.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,11.0,24.0,32.0,Bret Holmes,Precision Garage Door (Stacy Holmes),Chevrolet,135.0,running,0.0,26.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,12.0,29.0,33.0,Lawless Alan,AUTOParkIt (Josh Reaume),Ford,135.0,running,0.0,25.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,13.0,8.0,88.0,Matt Crafton,Slim Jim/Menards (Duke Thorson),Ford,135.0,running,0.0,24.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,14.0,17.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,135.0,running,0.0,23.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,15.0,9.0,77.0,Chase Purdy,Bama Buggies (Spire Motorsports),Chevrolet,135.0,running,0.0,22.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,16.0,11.0,13.0,Jake Garcia,Quanta Services (Duke Thorson),Ford,135.0,running,0.0,26.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,17.0,15.0,1.0,Colby Howard,Project Hope Foundation (David Gilliland),Toyota,135.0,running,0.0,20.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,18.0,27.0,56.0,Timmy Hill,Coble Enterprises/UNITS (Timmy Hill),Toyota,135.0,running,0.0,19.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,19.0,22.0,15.0,Tanner Gray,Dead On Tools (David Gilliland),Toyota,135.0,running,0.0,25.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,20.0,30.0,2.0,Mason Massey,Anderson Power Services (Randy Young),Chevrolet,135.0,running,0.0,17.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,21.0,32.0,22.0,Keith McGee,More Core (Kevin Cywinski),Ford,134.0,running,0.0,16.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,22.0,33.0,76.0,Spencer Boyd,Latitude Aero,Chevrolet,134.0,running,0.0,15.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,23.0,16.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,133.0,running,0.0,14.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,24.0,26.0,21.0,Mason Maggio,S I Yachts (Scott Osteen),Ford,133.0,running,0.0,13.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,25.0,6.0,9.0,Grant Enfinger,Champion Power Equipment (Codie Rohrbaugh),Chevrolet,133.0,running,23.0,28.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,26.0,28.0,46.0,Thad Moffitt,Petty's Garage (Lane Moore),Chevrolet,132.0,running,0.0,11.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,27.0,21.0,42.0,Matt Mills,J.F. Electric/Utilitra (Al Niece),Chevrolet,132.0,running,6.0,10.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,28.0,14.0,99.0,Ben Rhodes,Campers Inn RV (Duke Thorson),Ford,130.0,running,0.0,15.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,29.0,10.0,66.0,Conner Jones,TBD (Duke Thorson),Ford,129.0,running,0.0,8.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,30.0,20.0,41.0,Bayley Currey,AutoVentive/DealBadger (Al Niece),Chevrolet,96.0,damage,0.0,9.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,31.0,4.0,91.0,Jack Wood,Klotz Synthetics (Bill McAnally),Chevrolet,57.0,crash,0.0,9.0,0.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,32.0,5.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,50.0,brakes,20.0,15.0,1.0
2024,2,Atlanta,Atlanta Motor Speedway,1.54,paved track,33.0,13.0,38.0,Layne Riggs,Northside Hospital (Bob Jenkins),Ford,133.0,running,0.0,4.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,1.0,1.0,71.0,Rajah Caruth,HendrickCars.com (Spire Motorsports),Chevrolet,134.0,running,38.0,57.0,5.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,2.0,5.0,18.0,Tyler Ankrum,LiUNA! (Bill McAnally),Chevrolet,134.0,running,0.0,42.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,3.0,25.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,134.0,running,18.0,49.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,4.0,19.0,17.0,Taylor Gray,Mobil 1 (David Gilliland),Toyota,134.0,running,4.0,44.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,5.0,14.0,1.0,Christopher Bell,Mobil 1 (David Gilliland),Toyota,134.0,running,2.0,0.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,6.0,2.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,134.0,running,7.0,31.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,7.0,15.0,88.0,Matt Crafton,Black Label Bacon/Menards (Duke Thorson),Ford,134.0,running,0.0,32.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,8.0,7.0,91.0,Zane Smith,Instacoat Premium Products (Bill McAnally),Chevrolet,134.0,running,0.0,0.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,9.0,10.0,9.0,Grant Enfinger,Champion Power Equipment (Codie Rohrbaugh),Chevrolet,134.0,running,0.0,34.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,10.0,6.0,98.0,Ty Majeski,Curb Records 60 Years (Mike Curb),Ford,134.0,running,40.0,47.0,2.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,11.0,12.0,13.0,Jake Garcia,Quanta Services (Duke Thorson),Ford,134.0,running,0.0,26.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,12.0,20.0,32.0,Bret Holmes,Precision Garage Door (Stacy Holmes),Chevrolet,134.0,running,0.0,25.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,13.0,13.0,99.0,Ben Rhodes,Kubota (Duke Thorson),Ford,134.0,running,0.0,24.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,14.0,26.0,66.0,Conner Jones,Cincinnati (Duke Thorson),Ford,133.0,running,0.0,23.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,15.0,4.0,7.0,Kyle Busch,Group1001 (Spire Motorsports),Chevrolet,133.0,running,13.0,0.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,16.0,11.0,77.0,Chase Purdy,Bama Buggies (Spire Motorsports),Chevrolet,133.0,running,1.0,21.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,17.0,8.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,133.0,running,5.0,25.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,18.0,3.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,133.0,running,0.0,29.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,19.0,18.0,45.0,Connor Mosack,Chevy Accessories (Al Niece),Chevrolet,133.0,running,0.0,18.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,20.0,24.0,15.0,Tanner Gray,Dead On Tools (David Gilliland),Toyota,133.0,running,0.0,17.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,21.0,29.0,2.0,Mason Massey,Anderson Power Services (Randy Young),Chevrolet,133.0,running,6.0,16.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,22.0,21.0,38.0,Layne Riggs,Love's RV Stops (Bob Jenkins),Ford,133.0,running,0.0,15.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,23.0,28.0,33.0,Lawless Alan,AUTOChargit Mobile (Josh Reaume),Ford,133.0,running,0.0,14.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,24.0,9.0,43.0,Daniel Dye,NAPA Nightvision (Bill McAnally),Chevrolet,132.0,running,0.0,13.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,25.0,30.0,46.0,Thad Moffitt,South Point Hotel & Casino (Lane Moore),Chevrolet,132.0,running,0.0,12.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,26.0,16.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,132.0,running,0.0,11.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,27.0,31.0,22.0,Keith McGee,More Core (Kevin Cywinski),Ford,131.0,running,0.0,10.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,28.0,17.0,41.0,Bayley Currey,Niece (Al Niece),Chevrolet,129.0,running,0.0,9.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,29.0,32.0,76.0,Spencer Boyd,Nor-Cal Equipment Rentals,Chevrolet,128.0,running,0.0,8.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,30.0,23.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,125.0,running,0.0,7.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,31.0,22.0,42.0,Matt Mills,J.F. Electric/Utilitra (Al Niece),Chevrolet,125.0,running,0.0,6.0,0.0
2024,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,32.0,27.0,56.0,Timmy Hill,Coble Enterprises/UNITS (Timmy Hill),Toyota,75.0,electrical,0.0,5.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,1.0,1.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,250.0,running,144.0,57.0,5.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,2.0,4.0,7.0,Kyle Busch,Group1001 (Spire Motorsports),Chevrolet,250.0,running,105.0,0.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,3.0,7.0,91.0,Zane Smith,Instacoat Premium Products (Bill McAnally),Chevrolet,250.0,running,1.0,0.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,4.0,20.0,88.0,Matt Crafton,Great Lakes Flooring/Menards (Duke Thorson),Ford,250.0,running,0.0,36.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,5.0,9.0,18.0,Tyler Ankrum,Ullico (Bill McAnally),Chevrolet,250.0,running,0.0,41.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,6.0,15.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,250.0,running,0.0,31.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,7.0,3.0,17.0,Taylor Gray,Factory Canopies (David Gilliland),Toyota,250.0,running,0.0,35.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,8.0,6.0,71.0,Rajah Caruth,HendrickCars.com (Spire Motorsports),Chevrolet,250.0,running,0.0,29.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,9.0,13.0,9.0,Grant Enfinger,Champion Power Equipment (Codie Rohrbaugh),Chevrolet,250.0,running,0.0,29.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,10.0,28.0,38.0,Layne Riggs,Love's Travel Stops (Bob Jenkins),Ford,250.0,running,0.0,28.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,11.0,12.0,41.0,Bayley Currey,Niece (Al Niece),Chevrolet,250.0,running,0.0,26.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,12.0,8.0,45.0,Kaden Honeycutt,Chevy Accessories (Al Niece),Chevrolet,250.0,running,0.0,27.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,13.0,10.0,43.0,Daniel Dye,Champion Container (Bill McAnally),Chevrolet,250.0,running,0.0,24.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,14.0,17.0,13.0,Jake Garcia,Quanta Services (Duke Thorson),Ford,250.0,running,0.0,23.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,15.0,21.0,15.0,Tanner Gray,Dead On Tools (David Gilliland),Toyota,250.0,running,0.0,22.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,16.0,16.0,99.0,Ben Rhodes,TSport (Duke Thorson),Ford,250.0,running,0.0,26.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,17.0,2.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,250.0,running,0.0,37.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,18.0,25.0,75.0,Stefan Parsons,popsells.com (Charlie Henderson),Chevrolet,249.0,running,0.0,19.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,19.0,14.0,66.0,Conner Jones,Farm Paint (Duke Thorson),Ford,249.0,running,0.0,18.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,20.0,26.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,249.0,running,0.0,17.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,21.0,19.0,1.0,William Sawalich,Starkey/Soundgear (David Gilliland),Toyota,248.0,running,0.0,16.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,22.0,23.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,248.0,running,0.0,19.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,23.0,22.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,247.0,running,0.0,14.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,24.0,27.0,56.0,Timmy Hill,Hill Motorsports (Timmy Hill),Toyota,247.0,running,0.0,13.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,25.0,18.0,42.0,Matt Mills,J.F. Electric/Utilitra (Al Niece),Chevrolet,247.0,running,0.0,12.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,26.0,33.0,46.0,Thad Moffitt,Petty's Garage (Lane Moore),Chevrolet,246.0,running,0.0,11.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,27.0,29.0,33.0,Lawless Alan,AUTOParkIt (Josh Reaume),Ford,246.0,running,0.0,10.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,28.0,31.0,2.0,Mason Massey,RandCo (Randy Young),Chevrolet,245.0,running,0.0,9.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,29.0,36.0,21.0,Mason Maggio,Rock Hill ACE Hardware (Scott Osteen),Ford,244.0,running,0.0,8.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,30.0,30.0,76.0,Spencer Boyd,Freedom Warranty,Chevrolet,242.0,running,0.0,7.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,31.0,24.0,32.0,Bret Holmes,David's Electric (Stacy Holmes),Chevrolet,242.0,running,0.0,6.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,32.0,34.0,22.0,Keith McGee,More Core (Kevin Cywinski),Ford,238.0,running,0.0,5.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,33.0,11.0,77.0,Chase Purdy,Bama Buggies (Spire Motorsports),Chevrolet,228.0,running,0.0,4.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,34.0,5.0,98.0,Ty Majeski,Soda Sense/Curb Records (Mike Curb),Ford,170.0,engine,0.0,17.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,35.0,35.0,14.0,Trey Hutchens,Quality Roof Seamers (Trey Hutchens),Chevrolet,113.0,suspension,0.0,2.0,0.0
2024,4,Bristol,Bristol Motor Speedway,0.533,paved track,36.0,32.0,90.0,Justin S. Carroll,Carroll's Automotive/Duratain (Terry Carroll),Toyota,57.0,brakes,0.0,1.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,1.0,2.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,46.0,running,31.0,50.0,6.0
2024,5,Austin,Circuit of the Americas,3.41,road course,2.0,3.0,17.0,Taylor Gray,JBL (David Gilliland),Toyota,46.0,running,0.0,41.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,3.0,9.0,98.0,Ty Majeski,Road Ranger (Mike Curb),Ford,46.0,running,2.0,52.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,4.0,1.0,7.0,Connor Zilisch,Austin Hatcher Foundation (Spire Motorsports),Chevrolet,46.0,running,0.0,38.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,5.0,5.0,45.0,Ross Chastain,TXAPA (Al Niece),Chevrolet,46.0,running,0.0,0.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,6.0,6.0,1.0,Jack Hawksworth,Mobil 1 (David Gilliland),Toyota,46.0,running,1.0,39.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,7.0,34.0,99.0,Ben Rhodes,TSPORT Trucks (Duke Thorson),Ford,46.0,running,0.0,42.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,8.0,10.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,46.0,running,1.0,35.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,9.0,17.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,46.0,running,0.0,30.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,10.0,7.0,15.0,Tanner Gray,ShopTRICON.com (David Gilliland),Toyota,46.0,running,4.0,35.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,11.0,18.0,25.0,Ty Dillon,Rackley Roofing (Rackley W.A.R.),Chevrolet,46.0,running,0.0,27.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,12.0,14.0,9.0,Grant Enfinger,Champion Power Equipment (Codie Rohrbaugh),Chevrolet,46.0,running,0.0,25.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,13.0,22.0,91.0,Jack Wood,Klotz / Cometic Gasket (Bill McAnally),Chevrolet,46.0,running,0.0,26.0,0.0
2024,5,Austin,Circuit of the Americas,3.41,road course,14.0,25.0,13.0,Jake Garcia,Quanta Services (Duke Thorson),Ford,46.0,running,0.0,23.0,0.0
