Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1971,1,Riverside,Riverside International Raceway,2.62,road course,1.0,3.0,96.0,Ray Elder,Hargis Engineer's Special (Fred Elder),'70 Dodge,191.0,18715.0,running,67.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,2.0,2.0,12.0,Bobby Allison,Coca-Cola (Bobby Allison),'70 Dodge,191.0,9215.0,running,42.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,3.0,7.0,72.0,Benny Parsons,Montgomery Motors (L.G. DeWitt),'69 Ford,189.0,6390.0,running,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,4.0,4.0,71.0,Bobby Isaac,K & K Insurance (Nord Krauskopf),'70 Dodge,189.0,4540.0,running,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,5.0,5.0,48.0,James Hylton,Hylton Engineering (James Hylton),'70 Ford,185.0,2915.0,running,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,6.0,9.0,39.0,Friday Hassler,See Rock City (Friday Hassler),'69 Chevrolet,184.0,2040.0,running,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,7.0,10.0,32.0,Kevin Terris,Black & Decker (Dean Barnicle),'70 Plymouth,184.0,1785.0,running,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,8.0,22.0,26.0,Carl Joiner,Dean Thorne,'69 Chevrolet,169.0,1615.0,running,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,9.0,17.0,19.0,Henley Gray,Henley Gray,'69 Ford,169.0,1640.0,running,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,10.0,13.0,24.0,Cecil Gordon,Casa Linda Motel (Cecil Gordon),'69 Ford,167.0,1415.0,running,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,11.0,29.0,23.0,G.T. Tallas,G.T. Tallas,'69 Ford,157.0,1315.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,12.0,8.0,4.0,Hershel McGriff,Beryl Jackson,'70 Plymouth,156.0,1290.0,ignition,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,13.0,40.0,18.0,Bob England,Bob England,'70 Chevrolet,155.0,1240.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,14.0,27.0,4.0,Dick Kranzler,Dick Kranzler,'70 Chevrolet,143.0,1215.0,running,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,15.0,34.0,70.0,J.D. McDuffie,Mercury Cyclone (J.D. McDuffie),'69 Mercury,140.0,1190.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,16.0,6.0,2.0,Dick Bown,Ober Logging (Mike Ober),'70 Plymouth,133.0,1215.0,steering,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,17.0,19.0,64.0,Elmo Langley,Elmo Langley,'69 Mercury,130.0,1190.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,18.0,31.0,7.0,Jack McCoy,Chuck Sargent (Ernie Conn),'70 Dodge,126.0,1235.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,19.0,26.0,82.0,Ron Gautsche,Tognotti's Speed Shops (Ron Gautsche),'69 Ford,118.0,1125.0,lug bolt,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,20.0,1.0,43.0,Richard Petty,Plymouth by Petty (Petty Enterprises),'70 Plymouth,107.0,1515.0,engine,62.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,21.0,15.0,8.0,"John Soares, Jr.","Plymouth (John Soares, Jr.)",'70 Plymouth,101.0,1105.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,22.0,30.0,0.0,Frank James,Varner Bros. / CJ Racing (Jim Calder),'69 Chevrolet,97.0,1095.0,transmission,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,23.0,33.0,5.0,Ron Grable,Del Smith,'70 Ford,77.0,1160.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,24.0,14.0,44.0,Dick Guldstrand,Grande Marque (James Good),'68 Chevrolet,76.0,1075.0,a frame,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,25.0,11.0,38.0,Jimmy Insolo,Bill Martin's Union 76 (Marvin Rowley),'69 Chevrolet,75.0,1065.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,26.0,12.0,10.0,Bill Champion,Bill Champion,'69 Ford,58.0,1055.0,transmission,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,27.0,24.0,95.0,Bob Kauf,Wrought Iron Co. / Ernie's Chevron (Paul Stockwell),'69 Chevrolet,56.0,1045.0,transmission,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,28.0,25.0,15.0,Paul Dorrity,Joe Mackie's Star-Winners Inn (Glen Dorrity),'71 Chevrolet,50.0,1035.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,29.0,23.0,6.0,Jerry Oliver,Concord Olds (Cos Cancilla),'70 Oldsmobile,47.0,1025.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,30.0,37.0,79.0,Frank Warren,Prince Chrysler Plymouth (Frank Warren),'69 Plymouth,40.0,1015.0,transmission,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,31.0,38.0,107.0,Mike Pittlekow,–,'69 Chevrolet,38.0,1015.0,clutch,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,32.0,32.0,77.0,Ray Johnstone,Smokey's Wheels (Ray Johnstone),'69 Plymouth,36.0,1095.0,crash,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,33.0,18.0,88.0,Don Noel,Cambria Spring Co. (Noel-Lewin),'70 Ford,27.0,1090.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,34.0,39.0,33.0,Glenn Francis,Bill Andersen,'70 Chevrolet,27.0,1015.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,35.0,16.0,17.0,David Pearson,Purolator (Holman-Moody Racing),'70 Ford,25.0,1165.0,engine,20.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,36.0,20.0,83.0,Joe Clark,Russ Whiteside,'69 Chevrolet,21.0,1065.0,transmission,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,37.0,35.0,148.0,Harry Schilling,Thomas Hynes,'69 Dodge,18.0,1065.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,38.0,36.0,177.0,Roy Collins,Oildale Tire,'69 Dodge,7.0,1040.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,39.0,28.0,7.0,Ivan Baldwin,Ivan Baldwin,'69 Chevrolet,2.0,1015.0,engine,0.0
1971,1,Riverside,Riverside International Raceway,2.62,road course,40.0,21.0,99.0,Pat Fay,Martin Fay,'71 Ford,1.0,1015.0,engine,0.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,1.0,2.0,6.0,Pete Hamilton,American Brakeblok (Cotton Owens),'71 Plymouth,50.0,1300.0,running,6.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,2.0,1.0,21.0,A.J. Foyt,Purolator (Wood Brothers),'69 Mercury,50.0,800.0,running,33.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,3.0,3.0,43.0,Richard Petty,Petty Enterprises,'71 Plymouth,50.0,550.0,running,5.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,4.0,5.0,98.0,LeeRoy Yarbrough,Junior Johnson,'69 Mercury,50.0,500.0,running,0.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,5.0,4.0,99.0,Fred Lorenzen,STP (Ray Nichels),'71 Plymouth,50.0,450.0,running,5.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,6.0,6.0,27.0,Donnie Allison,Banjo Matthews,'69 Mercury,50.0,400.0,running,1.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,7.0,16.0,3.0,Cale Yarborough,Woolco (Ray Fox),'71 Plymouth,49.0,345.0,running,0.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,8.0,10.0,48.0,James Hylton,Mullins Ford (James Hylton),'69 Ford,48.0,335.0,running,0.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,9.0,7.0,2.0,Dave Marcis,Dave Marcis,'69 Dodge,48.0,325.0,running,0.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,10.0,17.0,24.0,Cecil Gordon,Cecil Gordon,'69 Mercury,47.0,310.0,running,0.0
1971,2,Daytona,Daytona International Speedway,2.5,paved track,11.0,22.0,4.0,John Sears,J. Marvin Mills Heating & Cooling (John Sears),'69 Dodge,47.0,300.0,running,0.0
