Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,25.0,33,101,Bucky Sager,Bucky Sager,'49 Plymouth,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,26.0,39,13,Elmer Wilson,Elmer Wilson,'50 Mercury,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,27.0,26,33,Fred Thompson,–,'51 Mercury,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,28.0,–,188,Don Oldenberg,Don Oldenberg,'50 Packard,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,29.0,38,2-B,Jack Smith,Hubert Westmoreland,'50 Plymouth,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,30.0,41,94,Buck Clardy,Louise Smith,'50 Nash,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,31.0,40,42,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,32.0,44,81-A,Pappy Hough,Pappy Hough,'50 Ford,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,33.0,–,110,Jim Fiebelkorn,Jim Fiebelkorn,'49 Mercury,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,34.0,11,31,Carson Dyer,Carson Dyer,'50 Oldsmobile,–,25.0,spun,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,35.0,–,139,Ray Thompson,–,'51 Kaiser,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,36.0,31,94-A,Joe Rogers,–,'50 Oldsmobile,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,37.0,42,73,Ed Rooney,Ed Rooney,'47 Ford,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,38.0,17,32,Alton Haddock,Alton Haddock,'51 Lincoln,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,39.0,5,81,Ben Lalomia,–,'50 Oldsmobile,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,40.0,35,34,Tip R. Key,Tip R. Key,'51 Kaiser,–,25.0,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,41.0,29,25-A,Jimmy Thompson,Leland Colvin,'50 Lincoln,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,42.0,–,23,Mike Klapak,Perry Smith,'51 Studebaker,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,43.0,43,46,Gordon Harvey,J.P. Robertson,'51 Henry J,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,44.0,4,9,Ed Samples,Sam Knox,'49 Lincoln,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,45.0,–,85,Fireball Roberts,–,'50 Plymouth,–,,crash,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,46.0,25,56,Joe Jernigan,Lambert's Auto (Joe Jernigan),'49 Ford,–,,crash,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,47.0,–,28,Bill Holland,Nash Motor Co.,'51 Nash,–,,camshaft,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,48.0,36,67,Earl Coleman,Earl Coleman,'50 Pontiac,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,49.0,37,111,Herschel Buchanan,Herschel Buchanan,'48 Nash,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,50.0,18,70,Dawson Lechlider,Dawson Lechlider,'50 Oldsmobile,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,51.0,23,57,Felix Wilkes,Felix Wilkes,'49 Hudson,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,52.0,2,50,Gober Sosebee,Cherokee Garage (Gober Sosebee),'50 Oldsmobile,–,,engine,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,53.0,10,88,Frank Luptow,Rocket (Joe Winter),'50 Oldsmobile,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,54.0,24,18,Eddie Anderson,Nash of Blue Island (Eddie Anderson),'51 Nash,–,,–,0.0
1951,1,Daytona Beach,Beach & Road Course,4.1,road course,55.0,–,10,Ray Duhigg,Ray Duhigg,'50 Plymouth,–,,wheel,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,1.0,7.0,41.0,Curtis Turner,Nash Motor Co. (Nash Motor Co.),'51 Nash,150.0,1000.0,running,104.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,2.0,21.0,42.0,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,150.0,700.0,running,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,3.0,4.0,6.0,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'51 Hudson,148.0,450.0,running,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,4.0,10.0,92.0,Herb Thomas,Herb Thomas,'50 Plymouth,145.0,350.0,running,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,5.0,8.0,88.0,Frank Luptow,Rocket (Joe Winter),'50 Oldsmobile,143.0,200.0,running,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,6.0,20.0,72.0,Weldon Adams,Harold Mays,'50 Plymouth,142.0,150.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,7.0,26.0,77.0,Ewell Weddle,Al Wheatley,'49 Lincoln,142.0,125.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,8.0,11.0,11.0,Fireball Roberts,Sam Rice,'50 Oldsmobile,139.0,100.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,9.0,19.0,19.0,Joe Merola,Joe Merola,'51 Oldsmobile,137.0,75.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,10.0,33.0,10.0,Jim Fiebelkorn,Jim Fiebelkorn,'49 Mercury,136.0,50.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,11.0,25.0,0.0,Jimmie Lewallen,Buddy Teasley,'49 Lincoln,135.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,12.0,22.0,26.0,Bill Harrison,Bill Harrison,'49 Plymouth,133.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,13.0,36.0,97.0,Buddy Helms,Buddy Helms,'46 Hudson,132.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,14.0,9.0,98.0,Bill Holland,Southern 500 Winner (Hubert Westmoreland),'50 Plymouth,131.0,25.0,crash,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,15.0,12.0,89.0,John DuBoise,John DuBoise,'51 Plymouth,127.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,16.0,27.0,28.0,Slick Smith,–,'51 Plymouth,123.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,17.0,31.0,5.0,Ray Erickson,Ed Hastings,'49 Mercury,120.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,18.0,3.0,41.5,Bill Blair,Bill Blair,'50 Oldsmobile,117.0,25.0,wheel,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,19.0,28.0,55.0,Bub King,T.L. King,'49 Ford,98.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,20.0,1.0,14.0,Fonty Flock,Red Devil / Northside Body Shop (Frank Christian),'50 Oldsmobile,97.0,25.0,overheating,46.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,21.0,13.0,8.0,Bill Rexford,Julian Buesink,'49 Mercury,96.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,22.0,30.0,64.0,Ken Klutzz,–,'47 Ford,95.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,23.0,32.0,79.0,Ray Pruitt,Ray Pruitt,'50 Dodge,93.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,24.0,24.0,70.0,Lee Schneider,–,'51 Kaiser,64.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,25.0,23.0,38.0,Clyde Minter,Clyde Minter,'50 Chevrolet,59.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,26.0,29.0,15.0,James Ward,–,'50 Packard,55.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,27.0,16.0,12.0,Guy Waller,–,'50 Oldsmobile,52.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,28.0,18.0,60.0,Walt Sprague,Julian Buesink,'50 Mercury,46.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,29.0,34.0,39.0,John Barker,Chaney Motors (Ralph Chaney),'51 Henry J,40.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,30.0,15.0,25.0,Speedy Thompson,Leland Colvin,'50 Plymouth,39.0,25.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,31.0,17.0,80.0,Jim Paschal,Julian Buesink,'50 Oldsmobile,39.0,10.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,32.0,35.0,76.0,Lloyd Dennis,B-HAM (Lloyd Dennis),'51 Oldsmobile,39.0,10.0,crash,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,33.0,2.0,91.0,Tim Flock,Black Phantom (Ted Chester),'51 Oldsmobile,33.0,10.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,34.0,6.0,23.0,Frank Mundy,Perry Smith,'51 Studebaker,33.0,10.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,35.0,14.0,59.0,Lloyd Moore,Buesink Police Special (Julian Buesink),'49 Ford,22.0,10.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,36.0,38.0,57.0,Felix Wilkes,Felix Wilkes,'49 Hudson,18.0,10.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,37.0,5.0,9.0,Ed Samples,Sam Knox,'49 Lincoln,15.0,10.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,38.0,40.0,18.0,Eddie Anderson,Nash of Blue Island (Eddie Anderson),'51 Nash,8.0,10.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,39.0,39.0,110.0,Earl Moss,J.B. Watkins,'50 Ford,3.0,10.0,–,0.0
1951,2,Charlotte,Charlotte Speedway,0.75,dirt track,40.0,37.0,16.0,Cliff Woodson,–,'50 Oldsmobile,0.0,10.0,crash,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,1.0,2.0,91.0,Tim Flock,Black Phantom (Ted Chester),'51 Oldsmobile,150,1000.0,running,148.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,2.0,4.0,14.0,Fonty Flock,Red Devil (Frank Christian),'50 Oldsmobile,150,700.0,running,2.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,3.0,19.0,92.0,Herb Thomas,Herb Thomas,'50 Plymouth,–,450.0,running,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,4.0,16.0,9.0,Bill Osborne,–,'50 Oldsmobile,148,350.0,running,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,5.0,21.0,93.0,Donald Thomas,Herb Thomas,'50 Plymouth,–,200.0,running,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,6.0,6.0,19.0,Lamar Crabtree,–,'49 Ford,–,150.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,7.0,15.0,42.0,Lee Petty,Petty Special (Petty Enterprises),'50 Plymouth,–,125.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,8.0,20.0,7.0,Bob Flock,Ted Chester,'51 Plymouth,–,100.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,9.0,7.0,8.0,Sonny Black,Sonny Black,'48 Ford,–,75.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,10.0,24.0,3.0,Jimmy Ayers,Jimmy Ayers,'50 Plymouth,–,50.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,11.0,17.0,88.0,Frank Luptow,Rocket (Joe Winter),'50 Oldsmobile,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,12.0,3.0,0.0,James Ellis,–,'50 Mercury,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,13.0,13.0,23.0,Bill Rexford,Perry Smith,'51 Studebaker,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,14.0,14.0,30.0,Doug Wimpy,Chaney Motors (Ralph Chaney),'51 Henry J,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,15.0,10.0,10.0,Willard Brooks,–,'49 Ford,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,16.0,5.0,47.0,Ruel Smith,–,'51 Henry J,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,17.0,9.0,41.0,Curtis Turner,Nash Motor Co. (Nash Motor Co.),'51 Nash,–,25.0,gas tank,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,18.0,12.0,1.0,O.A. Dean,Julian Buesink,'49 Ford,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,19.0,22.0,11.0,Fireball Roberts,Sam Rice,'50 Oldsmobile,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,20.0,23.0,80.0,Gene Tapia,–,'48 Ford,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,21.0,18.0,72.0,Weldon Adams,Harold Mays,'50 Plymouth,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,22.0,8.0,45.0,Eddie Anderson,Nash of Blue Island (Eddie Anderson),'51 Nash,–,25.0,front end,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,23.0,1.0,31.0,Red Harrelson,–,'47 Ford,–,25.0,–,0.0
1951,3,Mobile,Lakeview Speedway,0.75,dirt track,24.0,11.0,77.0,Bud Erb,–,'49 Plymouth,–,25.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,1.0,2.0,6,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'51 Hudson,200,1000.0,running,200.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,2.0,6.0,98,Johnny Mantz,Johnny Mantz,'51 Nash,200,700.0,running,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,3.0,8.0,2,George Seeger,Esquire Motors (Bill Cramer),'50 Plymouth,199,450.0,running,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,4.0,10.0,16,Fred Steinbroner,Bob Carpenter,'48 Ford,–,350.0,running,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,5.0,13.0,1,Erick Erickson,Advance Electric (Erick Erickson),'48 Pontiac,–,200.0,running,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,6.0,3.0,9,Dick Meyer,Grant Sniffen,'50 Mercury,–,150.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,7.0,5.0,12,Dick Rathmann,Warren Fraser,'50 Ford,–,125.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,8.0,12.0,39,Danny Letner,Bert Letner,'50 Plymouth,–,100.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,9.0,15.0,8,Leo Breithaupt,Dan Breithaupt,'48 Ford,–,75.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,10.0,11.0,22,Lloyd Dane,Lloyd Dane,'49 Ford,–,50.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,11.0,17.0,X,Frank Mundy,U-Drive-It Rental (Perry Smith),'50 Chevrolet,–,25.0,running,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,12.0,19.0,17,Al Jacobs,Al Jacobs,'50 Ford,–,25.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,13.0,16.0,28,Dudley Froy,Dudley Froy,'49 Plymouth,–,25.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,14.0,18.0,19,Les Bomar,V-Gap Spark Plugs (Les Bomar),'49 Pontiac,–,25.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,15.0,20.0,3,Stan Noble,Stan Noble,'51 Mercury,–,25.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,16.0,14.0,7,Chuck Meekins,Speedway Auto Parts (Chuck Meekins),'49 Plymouth,–,25.0,–,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,17.0,9.0,69,Fred Bince,Cliff Caldwell,'48 Ford,–,25.0,crash,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,18.0,1.0,54,Andy Pierce,Upshaw's Garage (Andy Pierce),'48 Buick,–,25.0,crash,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,19.0,4.0,4,Danny Weinberg,Coast Grain (Danny Weinberg),'48 Hudson,–,25.0,crash,0.0
1951,4,Gardena,Carrell Speedway,0.5,dirt track,20.0,7.0,88,Woody Brown,Joe Mangini,'50 Oldsmobile,14,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,1.0,1.0,14.0,Fonty Flock,Red Devil (Frank Christian),'50 Oldsmobile,95,1250.0,running,95.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,2.0,7.0,23.0,Frank Mundy,Perry Smith,'51 Studebaker,95,800.0,running,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,3.0,2.0,41.5,Bill Blair,Bill Blair,'50 Oldsmobile,–,600.0,running,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,4.0,3.0,91.0,Tim Flock,Black Phantom (Ted Chester),'51 Oldsmobile,–,500.0,running,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,5.0,5.0,52.0,Neil Cole,John Golabek,'50 Oldsmobile,–,300.0,running,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,6.0,17.0,110.0,Earl Moss,Police Special (J.B. Watkins),'50 Ford,–,200.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,7.0,9.0,92.0,Herb Thomas,Sanford Motors (Herb Thomas),'50 Plymouth,–,150.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,8.0,13.0,71.0,Jim Paschal,Sam Rice,'49 Oldsmobile,–,125.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,9.0,20.0,42.0,Lee Petty,Petty Special (Petty Enterprises),'49 Plymouth,–,100.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,10.0,15.0,55.0,Glenn Dunaway,Glenn Dunaway,'50 Plymouth,–,100.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,11.0,18.0,2.0,Ewell Weddle,Ewell Weddle,'50 Ford,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,12.0,22.0,50.0,Bill Joslin,Bill Joslin,'49 Lincoln,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,13.0,29.0,72.0,Weldon Adams,Harold Mays,'50 Plymouth,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,14.0,4.0,11.0,Fireball Roberts,Sam Rice,'50 Oldsmobile,–,25.0,wheel,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,15.0,31.0,66.0,Red Ryder,Pappy Hough,'49 Ford,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,16.0,26.0,144.0,Johnny Grubb,Johnny Grubb,'50 Plymouth,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,17.0,33.0,37.0,Coleman Lawrence,Mitchell Motor Co. (Coleman Lawrence),'50 Ford,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,18.0,24.0,10.0,Jim Fiebelkorn,Jim Fiebelkorn,'49 Mercury,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,19.0,19.0,60.0,Bill Rexford,Julian Buesink,'50 Mercury,–,25.0,wheels,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,20.0,12.0,59.0,Lloyd Moore,Buesink Police Special (Julian Buesink),'49 Ford,–,25.0,overheating,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,21.0,14.0,4.0,Joe Jernigan,Lambert's Auto (Joe Jernigan),'49 Ford,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,22.0,30.0,19.0,Bill Schade,Bill Schade,'51 Oldsmobile,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,23.0,28.0,90.0,Shorty York,Russ Loh,'50 Plymouth,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,24.0,27.0,26.0,Jimmy Thompson,Leland Colvin,'50 Plymouth,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,25.0,10.0,1.0,Walt Sprague,Police Special (J.B. Watkins),'49 Ford,–,25.0,overheating,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,26.0,6.0,62.0,Pepper Cunningham,Pepper Cunningham,'51 Hudson,–,25.0,wheel,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,27.0,21.0,41.0,Curtis Turner,Nash Motor Co. (Nash Motor Co.),'51 Nash,–,25.0,overheating,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,28.0,23.0,45.0,Eddie Anderson,Nash of Blue Island (Eddie Anderson),'51 Nash,–,25.0,overheating,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,29.0,25.0,15.0,Ben Dixon,Wesley McBell,'50 Lincoln,–,25.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,30.0,11.0,9.0,Frank Luptow,Rocket (Joe Winter),'50 Oldsmobile,18,25.0,wheel,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,31.0,16.0,98.0,Bill Holland,Southern 500 Winner (Hubert Westmoreland),'50 Plymouth,13,10.0,valve,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,32.0,8.0,5.0,Ray Erickson,Ed Hastings,'49 Mercury,0,20.0,–,0.0
1951,5,Hillsboro,Occoneechee Speedway,1.0,dirt track,33.0,32.0,79.0,Ray Pruitt,Ray Pruitt,'50 Dodge,0,10.0,–,0.0
1951,6,Phoenix,Arizona State Fairgrounds,1.0,dirt track,1.0,–,6.0,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'51 Hudson,150,1275.0,running,128.0
