Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1959,2,Daytona,Daytona International Speedway,2.5,paved track,9.0,9.0,18.0,Charley Griffith,Red Bank (Charley Griffith),'57 Pontiac,38.0,140.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,10.0,24.0,4.0,Rex White,Idewild Homes (Rex White),'59 Chevrolet,38.0,130.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,11.0,8.0,73.0,Johnny Beauchamp,Roy Burdick,'59 T-Bird,38.0,125.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,12.0,28.0,81.0,Bernie Hentges,Bernie Hentges,'59 DeSoto,38.0,110.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,13.0,27.0,29.0,Dick Freeman,Dick Freeman,'59 Chevrolet,38.0,100.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,14.0,38.0,71.0,Dick Joslin,Dick Joslin,'57 Dodge,38.0,85.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,15.0,5.0,72.0,Bobby Johns,Shorty Johns,'57 Chevrolet,38.0,70.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,16.0,12.0,1.0,Speedy Thompson,Steve Pierce,'57 Chevrolet,38.0,60.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,17.0,21.0,11.0,Junior Johnson,Paul Spaulding,'57 Ford,37.0,50.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,18.0,30.0,38.0,Raul Cilloniz,Raul Cilloniz,'58 Ford,37.0,50.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,19.0,20.0,53.0,Ken Johnson,Ken Johnson,'57 Ford,37.0,50.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,20.0,26.0,7.0,Jim Reed,Jim Reed,'59 Chevrolet,35.0,50.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,21.0,22.0,69.0,Harold Smith,Bob Korn,'59 Studebaker,35.0,50.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,22.0,33.0,19.0,Herman Beam,Herman Beam,'57 Chevrolet,35.0,50.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,23.0,13.0,86.0,Carl Tyler,Carl Tyler,'57 Ford,34.0,50.0,running,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,24.0,2.0,15.0,Tim Flock,Beau Morgan,'59 T-Bird,30.0,50.0,push rod,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,25.0,29.0,9.0,Roy Tyner,Roy Tyner,'57 Chevrolet,29.0,,coil,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,26.0,10.0,58.0,Roscoe Thompson,Roscoe Thompson,'57 Chevrolet,28.0,,engine,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,27.0,4.0,47.0,Jack Smith,Jack Smith,'59 Chevrolet,20.0,,crash,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,28.0,16.0,87.0,Buck Baker,Buck Baker,'59 Chevrolet,20.0,,crash,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,29.0,37.0,41.0,Curtis Turner,Delta Auto Sales (Doc White),'59 T-Bird,17.0,,transmission,2.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,30.0,11.0,10.0,Elmo Langley,Ratus Walters,'57 Ford,17.0,,overheating,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,31.0,19.0,95.0,Bob Duell,Julian Buesink,'59 Ford,17.0,,overheating,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,32.0,32.0,16.0,Jim McGuirk,Happy Steigel,'59 Pontiac,15.0,,distributor,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,33.0,1.0,3.0,Fireball Roberts,Jim Stephens,'59 Pontiac,14.0,,distributor,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,34.0,25.0,24.0,Bob Potter,Bob Potter,'59 Chevrolet,13.0,,tires,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,35.0,36.0,83.0,Bob Pronger,Bob Pronger,'58 Ford,13.0,,gasket,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,36.0,31.0,80.0,Bob Rose,Sam Arena,'57 Chevrolet,11.0,,steering,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,37.0,34.0,66.0,Dick Foley,Dick Foley,'59 Chevrolet,9.0,,engine,0.0
1959,2,Daytona,Daytona International Speedway,2.5,paved track,38.0,35.0,74.0,L.D. Austin,L.D. Austin,'57 Chevrolet,1.0,,steering,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,1.0,15.0,42,Lee Petty,Newton Chappell Motors (Petty Enterprises),'59 Oldsmobile,200.0,19050.0,running,38.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,2.0,21.0,73,Johnny Beauchamp,Roy Burdick,'59 T-Bird,200.0,7650.0,running,30.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,3.0,17.0,18,Charley Griffith,Red Bank (Charley Griffith),'57 Pontiac,199.0,4600.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,4.0,11.0,6,Cotton Owens,W.H. Watson Trucking (W.H. Watson),'58 Pontiac,199.0,2525.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,5.0,7.0,48,Joe Weatherly,Wilson's Pure Oil Service (E.C. Wilson),'59 Chevrolet,199.0,1875.0,running,6.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,6.0,39.0,7,Jim Reed,Jim Reed,'59 Chevrolet,196.0,1075.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,7.0,41.0,47,Jack Smith,Bud Moore's Garage/Georgia Chevrolet Dealers (Jack Smith),'59 Chevrolet,196.0,2625.0,running,57.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,8.0,5.0,59,Tom Pistone,Rupert Safety Belt (Carl Rupert),'59 T-Bird,195.0,1825.0,running,39.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,9.0,42.0,15,Tim Flock,Russ Bramblet Ford (Beau Morgan),'59 T-Bird,193.0,800.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,10.0,31.0,1,Speedy Thompson,Steve Pierce,'57 Chevrolet,193.0,600.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,11.0,59.0,8,Johnny Allen,Johnny Allen,'57 Chevrolet,192.0,400.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,12.0,35.0,38,Raul Cilloniz,Raul Cilloniz,'59 T-Bird,192.0,500.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,13.0,43.0,41,Curtis Turner,Delta Auto Sales (Doc White),'59 T-Bird,189.0,425.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,14.0,33.0,11,Junior Johnson,Built by Champion Garage (Paul Spaulding),'57 Ford,189.0,250.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,15.0,25.0,29,Dick Freeman,Ruebush Brothers (Dick Freeman),'59 Chevrolet,188.0,250.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,16.0,16.0,77,Joe Lee Johnson,Honest Charley (Joe Lee Johnson),'57 Chevrolet,187.0,975.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,17.0,4.0,98,Marvin Panch,McGee & Taylors Inc. (Tom Vernon),'58 Ford,185.0,775.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,18.0,10.0,25,Gene White,Gene White,'57 Chevrolet,185.0,600.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,19.0,57.0,9,Roy Tyner,Roy Tyner,'57 Chevrolet,184.0,200.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,20.0,18.0,2,Jimmy Thompson,Bruce Thompson,'57 Chevrolet,182.0,500.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,21.0,49.0,19,Herman Beam,Herman Beam,'57 Chevrolet,182.0,165.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,22.0,14.0,92,Wilbur Rakestraw,Joe Jones,'57 Ford,181.0,250.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,23.0,53.0,16,Jim McGuirk,Happy Steigel,'59 Pontiac,181.0,150.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,24.0,12.0,76,Larry Frank,Carolina Plating (Larry Frank),'58 Ford,178.0,250.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,25.0,48.0,10,Elmo Langley,Cafe Burgundy (Ratus Walters),'57 Ford,175.0,175.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,26.0,19.0,4,Rex White,Idewild Homes (Rex White),'59 Chevrolet,174.0,100.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,27.0,30.0,55,Ben Benz,Bernard Friedland,'57 Chevrolet,169.0,200.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,28.0,27.0,71,Dick Joslin,Dick Joslin,'57 Dodge,167.0,100.0,piston,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,29.0,24.0,14,Ken Rush,Manley Britt,'57 Mercury,163.0,200.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,30.0,55.0,80,Bob Rose,Florida Dump Trucks (Sam Arena),'57 Chevrolet,162.0,100.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,31.0,50.0,69,Harold Smith,Bob Korn,'59 Studebaker,159.0,110.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,32.0,44.0,66,Dick Foley,Dick Foley,'59 Chevrolet,157.0,150.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,33.0,28.0,32,Brownie King,City Motor Co. (Jess Potter),'58 Chevrolet,152.0,150.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,34.0,8.0,21,Glen Wood,Wood Brothers,'58 Ford,149.0,100.0,clutch,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,35.0,47.0,83,Bob Pronger,Bob Pronger,'58 Ford,143.0,125.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,36.0,26.0,39,Billy Carden,Davis Brothers,'57 Mercury,140.0,100.0,running,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,37.0,23.0,81,Bernie Hentges,Bernie Hentges,'59 DeSoto,138.0,100.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,38.0,2.0,99,Shorty Rollins,Shorty's (Shorty Rollins),'58 Ford,115.0,100.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,39.0,22.0,82,Joe Eubanks,Don Every,'58 Ford,95.0,100.0,transmission,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,40.0,13.0,88,Tiny Lund,Shook's Transfer (Buck Baker),'59 Chevrolet,92.0,100.0,timing,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,41.0,1.0,49,Bob Welborn,Tuxedo Plumbing & Heating (W.J. Ridgeway),'59 Chevrolet,75.0,325.0,engine,9.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,42.0,54.0,87,Buck Baker,Buck Baker,'59 Chevrolet,75.0,100.0,timing,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,43.0,37.0,53,Ken Johnson,Ken Johnson,'57 Ford,67.0,100.0,push rod,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,44.0,58.0,74,L.D. Austin,L.D. Austin,'57 Chevrolet,65.0,100.0,generator,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,45.0,46.0,3,Fireball Roberts,Pontiac America's No. 1 Road Car (Jim Stephens),'59 Pontiac,56.0,650.0,fuel pump,21.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,46.0,40.0,45,Paul Bass,Paul Bass,'58 Edsel,52.0,100.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,47.0,29.0,72A,Bobby Johns,Shorty Johns,'57 Chevrolet,46.0,100.0,overheating,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,48.0,9.0,37,Eduardo Dibos,Peru (Van Acker),'59 T-Bird,44.0,100.0,suspension,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,49.0,36.0,50,Gober Sosebee,Cherokee Garage (Gober Sosebee),'57 Chevrolet,44.0,100.0,transmission,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,50.0,20.0,89,Bob Said,Buck Baker,'58 Chevrolet,42.0,100.0,transmission,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,51.0,51.0,95,Bob Duell,Julian Buesink,'59 Ford,38.0,100.0,distributor,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,52.0,32.0,36,Pete Kelly,Pete Kelly,'57 Chevrolet,34.0,100.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,53.0,45.0,24,Bob Potter,Bob Potter,'59 Chevrolet,33.0,150.0,timing,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,54.0,52.0,86,Carl Tyler,Carl Tyler,'57 Ford,29.0,100.0,overheating,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,55.0,34.0,33,George Green,City Motors (Jess Potter),'57 Chevrolet,21.0,100.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,56.0,3.0,64,Fritz Wilson,Museum of Speed (Fritz Wilson),'59 T-Bird,15.0,100.0,piston,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,57.0,6.0,43,Richard Petty,Air Lift (Petty Enterprises),'57 Oldsmobile,8.0,100.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,58.0,38.0,79,Larry Odo,Larry Odo,'57 Ford,3.0,100.0,engine,0.0
1959,3,Daytona,Daytona International Speedway,2.5,paved track,59.0,56.0,75,Ken Marriott,Ken Marriott,'58 Ford,1.0,100.0,engine,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,1.0,1.0,41.0,Curtis Turner,Delta Auto Sales (Doc White),'59 T-Bird,110.0,800.0,running,66.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,2.0,2.0,59.0,Tom Pistone,Rupert Safety Belt (Carl Rupert),'59 T-Bird,110.0,525.0,running,41.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,3.0,5.0,49.0,Bob Welborn,Bob Welborn,'59 Chevrolet,109.0,350.0,fuel,3.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,4.0,3.0,42.0,Lee Petty,Petty Enterprises,'57 Oldsmobile,109.0,250.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,5.0,7.0,88.0,Buck Baker,Buck Baker,'59 Chevrolet,109.0,225.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,6.0,8.0,21.0,Glen Wood,Wood Brothers,'58 Ford,106.0,200.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,7.0,16.0,33.0,Brownie King,Jess Potter,'58 Chevrolet,105.0,165.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,8.0,15.0,82.0,Joe Eubanks,Don Every,'58 Ford,104.0,150.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,9.0,4.0,6.0,Cotton Owens,W.H. Watson,'58 Pontiac,104.0,140.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,10.0,20.0,27.0,Jimmy Pardue,Jimmy Pardue,'58 Plymouth,99.0,130.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,11.0,14.0,9.0,Roy Tyner,Roy Tyner,'57 Chevrolet,99.0,125.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,12.0,19.0,81.0,Harvey Hege,Harvey Hege,'57 Ford,98.0,110.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,13.0,9.0,1.0,Speedy Thompson,Steve Pierce,'57 Chevrolet,96.0,100.0,fuel,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,14.0,12.0,89.0,Tiny Lund,Buck Baker,'58 Chevrolet,96.0,85.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,15.0,22.0,96.0,Bobby Keck,Bobby Keck,'57 Chevrolet,95.0,70.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,16.0,11.0,76.0,Larry Frank,Carolina Plating (Larry Frank),'58 Chevrolet,94.0,60.0,crash,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,17.0,13.0,10.0,Elmo Langley,Ratus Walters,'57 Ford,93.0,50.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,18.0,21.0,74.0,L.D. Austin,L.D. Austin,'57 Chevrolet,90.0,50.0,running,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,19.0,6.0,11.0,Junior Johnson,Paul Spaulding,'57 Ford,66.0,50.0,coil,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,20.0,10.0,26.0,Tommy Irwin,Tommy Irwin,'58 Ford,24.0,50.0,crash,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,21.0,17.0,7.0,Jimmie Lewallen,–,'58 Ford,21.0,50.0,engine,0.0
1959,4,Hillsboro,Orange Speedway,0.9,dirt track,22.0,18.0,80.0,Bob Rose,Sam Arena,'57 Chevrolet,9.0,50.0,rear end,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,1.0,4.0,41.0,Curtis Turner,Delta Auto Sales (Doc White),'59 T-Bird,200.0,800.0,running,185.0
1959,5,Concord,Concord Speedway,0.5,dirt track,2.0,3.0,6.0,Cotton Owens,W.H. Watson,'58 Pontiac,199.0,525.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,3.0,6.0,42.0,Lee Petty,Petty Enterprises,'57 Oldsmobile,198.0,350.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,4.0,10.0,11.0,Junior Johnson,Paul Spaulding,'57 Ford,196.0,250.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,5.0,7.0,1.0,Speedy Thompson,Steve Pierce,'57 Chevrolet,196.0,225.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,6.0,13.0,26.0,Tommy Irwin,Tommy Irwin,'57 Ford,195.0,200.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,7.0,8.0,44.0,Chester Barron,Chester Barron,'57 Chevrolet,192.0,165.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,8.0,9.0,10.0,Elmo Langley,Ratus Walters,'57 Ford,191.0,150.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,9.0,17.0,19.0,Herman Beam,Herman Beam,'57 Chevrolet,179.0,140.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,10.0,18.0,74.0,L.D. Austin,L.D. Austin,'57 Chevrolet,168.0,130.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,11.0,14.0,96.0,Bobby Keck,Bobby Keck,'57 Chevrolet,156.0,125.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,12.0,16.0,80.0,Neil Castles,Neil Castles,'57 Chevrolet,155.0,110.0,running,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,13.0,12.0,8.0,Johnny Allen,Johnny Allen,'57 Chevrolet,151.0,100.0,fuel line,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,14.0,11.0,4.0,Rex White,Rex White,'59 Chevrolet,109.0,85.0,rocker arm,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,15.0,15.0,81.0,Harvey Hege,Harvey Hege,'57 Ford,101.0,70.0,engine,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,16.0,2.0,59.0,Tom Pistone,Rupert Safety Belt (Carl Rupert),'59 T-Bird,62.0,60.0,crash,2.0
1959,5,Concord,Concord Speedway,0.5,dirt track,17.0,5.0,49.0,Bob Welborn,Bob Welborn,'59 Chevrolet,19.0,50.0,fire,0.0
1959,5,Concord,Concord Speedway,0.5,dirt track,18.0,1.0,88.0,Buck Baker,Buck Baker,'59 Chevrolet,15.0,50.0,valve,13.0
1959,5,Concord,Concord Speedway,0.5,dirt track,19.0,19.0,0.0,Bunk Moore,Richard Riley,'57 Chevrolet,2.0,50.0,crash,0.0
1959,6,Atlanta,Lakewood Speedway,1.0,dirt track,1.0,2.0,73.0,Johnny Beauchamp,Johnny Beauchamp,'59 T-Bird,100.0,800.0,running,100.0
1959,6,Atlanta,Lakewood Speedway,1.0,dirt track,2.0,1.0,87.0,Buck Baker,Buck Baker,'59 Chevrolet,99.0,525.0,running,0.0
1959,6,Atlanta,Lakewood Speedway,1.0,dirt track,3.0,15.0,59.0,Tom Pistone,Rupert Safety Belt (Carl Rupert),'59 T-Bird,97.0,350.0,running,0.0
1959,6,Atlanta,Lakewood Speedway,1.0,dirt track,4.0,6.0,1.0,Speedy Thompson,Steve Pierce,'57 Chevrolet,96.0,250.0,running,0.0
1959,6,Atlanta,Lakewood Speedway,1.0,dirt track,5.0,14.0,82.0,Joe Eubanks,Don Every,'58 Ford,95.0,225.0,running,0.0
1959,6,Atlanta,Lakewood Speedway,1.0,dirt track,6.0,17.0,99.0,Shorty Rollins,Shorty Rollins,'58 Ford,94.0,200.0,running,0.0
1959,6,Atlanta,Lakewood Speedway,1.0,dirt track,7.0,21.0,39.0,Billy Carden,Davis Brothers,'57 Mercury,93.0,165.0,running,0.0
1959,6,Atlanta,Lakewood Speedway,1.0,dirt track,8.0,4.0,22.0,Fireball Roberts,Jim Stephens,'59 Chevrolet,85.0,150.0,rear end,0.0
1959,6,Atlanta,Lakewood Speedway,1.0,dirt track,9.0,8.0,5.0,Tiny Lund,Tiny Lund,'57 Chevrolet,83.0,140.0,transmission,0.0
