Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2010,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,13.0,1.0,Jamie McMurray,Bass Pro Shops / Tracker Boats (Earnhardt Ganassi Racing),Chevrolet,208.0,1508449.0,running,2.0,190.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,2.0,88.0,"Dale Earnhardt, Jr.",AMP Energy / National Guard (Rick Hendrick),Chevrolet,208.0,1096995.0,running,4.0,175.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,23.0,16.0,Greg Biffle,3M (Jack Roush),Ford,208.0,793370.0,running,27.0,170.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,9.0,33.0,Clint Bowyer,Cheerios / Hamburger Helper (Richard Childress),Chevrolet,208.0,648545.0,running,37.0,165.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,20.0,0.0,David Reutimann,Aaron's Dream Machine (Michael Waltrip),Toyota,208.0,533726.0,running,0.0,155.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,14.0,56.0,Martin Truex Jr,NAPA Auto Parts (Michael Waltrip),Toyota,208.0,403545.0,running,3.0,155.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,5.0,29.0,Kevin Harvick,Shell / Pennzoil (Richard Childress),Chevrolet,208.0,421796.0,running,41.0,156.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,24.0,17.0,Matt Kenseth,Crown Royal (Jack Roush),Ford,208.0,375521.0,running,0.0,142.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,27.0,99.0,Carl Edwards,Aflac (Jack Roush),Ford,208.0,355143.0,running,0.0,138.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,8.0,42.0,Juan Pablo Montoya,Target (Earnhardt Ganassi Racing),Chevrolet,208.0,362676.0,running,2.0,139.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,39.0,31.0,Jeff Burton,Caterpillar (Richard Childress),Chevrolet,208.0,335160.0,running,0.0,130.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,1.0,5.0,Mark Martin,GoDaddy.com (Rick Hendrick),Chevrolet,208.0,318220.0,running,11.0,132.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,32.0,98.0,Paul Menard,Peak / Menards (Richard Petty Motorsports),Ford,208.0,294895.0,running,0.0,124.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,7.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,208.0,340176.0,running,3.0,126.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,22.0,83.0,Brian Vickers,Red Bull (Dietrich Mateschitz),Toyota,208.0,319068.0,running,0.0,118.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,19.0,6.0,David Ragan,UPS (Jack Roush),Ford,208.0,289695.0,running,2.0,120.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,25.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,208.0,295545.0,running,1.0,117.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,43.0,51.0,Michael Waltrip,NAPA Auto Parts (Michael Waltrip),Toyota,208.0,274895.0,running,0.0,109.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,30.0,82.0,Scott Speed,Red Bull (Dietrich Mateschitz),Toyota,208.0,296893.0,running,12.0,111.0
2010,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,16.0,20.0,Joey Logano,The Home Depot (Joe Gibbs),Toyota,208.0,316960.0,running,1.0,108.0
