Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2006,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,9.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,203.0,1505124.0,running,24.0,185.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,14.0,42.0,Casey Mears,Texaco / Havoline (Chip Ganassi),Dodge,203.0,1095766.0,running,0.0,170.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,18.0,12.0,Ryan Newman,Alltel (Roger Penske),Dodge,203.0,796116.0,running,23.0,170.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,3.0,38.0,Elliott Sadler,M&M's (Yates Racing),Ford,203.0,684076.0,running,5.0,165.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,15.0,20.0,Tony Stewart,The Home Depot (Joe Gibbs),Chevrolet,203.0,537944.0,running,20.0,160.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,37.0,7.0,Clint Bowyer,Jack Daniel's (Richard Childress),Chevrolet,203.0,411683.0,running,0.0,150.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,35.0,25.0,Brian Vickers,GMAC (Rick Hendrick),Chevrolet,203.0,347583.0,running,21.0,151.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,7.0,8.0,"Dale Earnhardt, Jr.","Budweiser (Dale Earnhardt, Inc.)",Chevrolet,203.0,377694.0,running,32.0,152.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,23.0,21.0,Ken Schrader,Little Debbie (Wood Brothers),Ford,203.0,328897.0,running,0.0,138.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,25.0,88.0,Dale Jarrett,UPS (Yates Racing),Ford,203.0,326983.0,running,0.0,134.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,27.0,9.0,Kasey Kahne,Dodge Dealers / UAW (Ray Evernham),Dodge,203.0,307347.0,running,0.0,130.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,10.0,6.0,Mark Martin,AAA (Jack Roush),Ford,203.0,292383.0,running,19.0,132.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,20.0,7.0,Robby Gordon,Jim Beam (Robby Gordon),Chevrolet,203.0,269558.0,running,0.0,124.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,28.0,29.0,Kevin Harvick,GM Goodwrench (Richard Childress),Chevrolet,203.0,302244.0,running,1.0,126.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,11.0,17.0,Matt Kenseth,DeWalt Power Tools (Jack Roush),Ford,203.0,302549.0,running,28.0,123.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,19.0,1.0,Martin Truex Jr,"Bass Pro Shops / Tracker (Dale Earnhardt, Inc.)",Chevrolet,203.0,297816.0,running,0.0,115.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,43.0,96.0,Terry Labonte,DLP HDTV / Tweeter (Bill Saunders),Chevrolet,203.0,268558.0,running,0.0,87.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,30.0,55.0,Michael Waltrip,NAPA Auto Parts (Doug Bawel),Dodge,203.0,274241.0,running,0.0,109.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,33.0,36.0,Bill Elliott,Ginn Clubs & Resorts (Nelson Bowers),Chevrolet,203.0,257758.0,running,1.0,111.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,42.0,27.0,Kirk Shelmerdine,Apex Electric (Kirk Shelmerdine),Chevrolet,203.0,272008.0,running,0.0,103.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,21.0,29.0,49.0,Brent Sherman,Serta (Beth Ann Morgenthau),Dodge,203.0,274766.0,running,0.0,100.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,34.0,22.0,Dave Blaney,Caterpillar (Bill Davis),Dodge,203.0,271241.0,running,0.0,97.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,4.0,5.0,Kyle Busch,Kellogg's (Rick Hendrick),Chevrolet,203.0,281833.0,running,5.0,99.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,24.0,24.0,9.0,Mike Wallace,Miccosukee Gaming & Resorts (James Finch),Dodge,203.0,266533.0,running,0.0,91.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,25.0,31.0,61.0,Kevin Lepage,AMP Energy Drink (Jeff Stec),Ford,203.0,254683.0,running,1.0,93.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,26.0,2.0,24.0,Jeff Gordon,DuPont (Rick Hendrick),Chevrolet,203.0,334879.0,running,1.0,90.0
2006,1,Daytona,Daytona International Speedway,2.5,paved track,27.0,40.0,32.0,Travis Kvapil,Tide (Cal Wells),Chevrolet,203.0,265455.0,running,1.0,87.0
