Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1994,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,4.0,4.0,Sterling Marlin,Kodak Film (Larry McClure),Chevrolet,200.0,258275.0,running,30.0,180.0
1994,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,3.0,28.0,Ernie Irvan,Texaco / Havoline (Yates Racing),Ford,200.0,190750.0,running,84.0,180.0
1994,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,9.0,5.0,Terry Labonte,Kellogg's (Rick Hendrick),Chevrolet,200.0,138475.0,running,1.0,170.0
1994,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,6.0,24.0,Jeff Gordon,DuPont (Rick Hendrick),Chevrolet,200.0,112525.0,running,7.0,165.0
1994,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,12.0,21.0,Morgan Shepherd,Citgo (Wood Brothers),Ford,200.0,92805.0,running,7.0,160.0
1994,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,31.0,77.0,Greg Sacks,USAir (D.K. Ulrich),Ford,200.0,70480.0,running,0.0,150.0
1994,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,2.0,3.0,Dale Earnhardt,GM Goodwrench (Richard Childress),Chevrolet,200.0,110340.0,running,45.0,151.0
1994,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,20.0,10.0,Ricky Rudd,Tide (Ricky Rudd),Ford,200.0,56465.0,running,0.0,142.0
1994,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,8.0,11.0,Bill Elliott,Budweiser (Junior Johnson),Ford,200.0,65615.0,running,0.0,138.0
1994,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,13.0,25.0,Ken Schrader,Kodiak (Rick Hendrick),Chevrolet,200.0,59565.0,running,0.0,134.0
