Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1997,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,6.0,24.0,Jeff Gordon,DuPont Refinishes (Rick Hendrick),Chevrolet,200.0,377410.0,running,40.0,180.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,18.0,5.0,Terry Labonte,Kellogg's Corn Flakes (Rick Hendrick),Chevrolet,200.0,194925.0,running,0.0,170.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,40.0,25.0,Ricky Craven,Budweiser (Rick Hendrick),Chevrolet,200.0,155625.0,running,0.0,165.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,8.0,94.0,Bill Elliott,McDonald's (Bill Elliott),Ford,200.0,133200.0,running,30.0,165.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,9.0,4.0,Sterling Marlin,Kodak Film (Larry McClure),Chevrolet,200.0,121080.0,running,8.0,160.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,21.0,37.0,Jeremy Mayfield,Kmart / RC Cola (Michael Kranefuss),Ford,200.0,100355.0,running,0.0,150.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,11.0,6.0,Mark Martin,Valvoline (Jack Roush),Ford,200.0,105515.0,running,52.0,156.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,17.0,22.0,Ward Burton,MBNA America (Bill Davis),Pontiac,200.0,82390.0,running,0.0,142.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,13.0,10.0,Ricky Rudd,Tide (Ricky Rudd),Ford,200.0,88590.0,running,0.0,138.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,22.0,17.0,Darrell Waltrip,Parts America (Darrell Waltrip),Chevrolet,200.0,78840.0,running,0.0,134.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,23.0,99.0,Jeff Burton,Exide Batteries (Jack Roush),Ford,200.0,79040.0,running,0.0,130.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,1.0,31.0,Mike Skinner,Lowe's (Richard Childress),Chevrolet,200.0,77615.0,running,1.0,132.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,41.0,16.0,Ted Musgrave,Family Channel / Primestar (Jack Roush),Ford,200.0,76570.0,running,0.0,124.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,30.0,44.0,Kyle Petty,Hot Wheels (Kyle Petty),Pontiac,200.0,62080.0,running,0.0,121.0
1997,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,39.0,43.0,Bobby Hamilton,STP (Petty Enterprises),Pontiac,200.0,77415.0,running,0.0,118.0
