Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
2023,2,Fontana,Auto Club Speedway,2.0,paved track,36.0,6.0,16.0,A.J. Allmendinger,Farmsmart (Matthew Kaulig),Chevrolet,75.0,crash,0.0,1.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,1.0,2.0,24.0,William Byron,RaptorTough.com (Rick Hendrick),Chevrolet,271.0,running,176.0,60.0,7.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,2.0,6.0,5.0,Kyle Larson,HendrickCars.com (Rick Hendrick),Chevrolet,271.0,running,63.0,53.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,3.0,11.0,48.0,Alex Bowman,Ally (Rick Hendrick),Chevrolet,271.0,running,2.0,46.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,4.0,13.0,23.0,Bubba Wallace,Columbia Sportswear Company (23XI Racing),Toyota,271.0,running,0.0,41.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,5.0,10.0,20.0,Christopher Bell,SiriusXM (Joe Gibbs),Toyota,271.0,running,0.0,45.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,6.0,9.0,2.0,Austin Cindric,Discount Tire (Roger Penske),Ford,271.0,running,0.0,31.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,7.0,15.0,19.0,Martin Truex Jr,Bass Pro Shops (Joe Gibbs),Toyota,271.0,running,3.0,42.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,8.0,27.0,31.0,Justin Haley,LeafFilter Gutter Protection (Matthew Kaulig),Chevrolet,271.0,running,0.0,29.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,9.0,14.0,4.0,Kevin Harvick,Rheem (Stewart Haas Racing),Ford,271.0,running,0.0,29.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,10.0,24.0,99.0,Daniel Suarez,Tootsies Orchid Lounge (Trackhouse Racing),Chevrolet,271.0,running,0.0,27.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,11.0,12.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,271.0,running,10.0,35.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,12.0,8.0,1.0,Ross Chastain,GlobalTranz (Trackhouse Racing),Chevrolet,271.0,running,0.0,37.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,13.0,3.0,12.0,Ryan Blaney,MenardsPennzoil (Roger Penske),Ford,271.0,running,0.0,24.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,14.0,5.0,8.0,Kyle Busch,Alsco (Richard Childress),Chevrolet,271.0,running,0.0,25.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,15.0,34.0,45.0,Tyler Reddick,Monster Energy (23XI Racing),Toyota,271.0,running,3.0,22.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,16.0,21.0,10.0,Aric Almirola,Smithfield (Stewart Haas Racing),Ford,271.0,running,0.0,21.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,17.0,7.0,6.0,Brad Keselowski,Fastenal (Jack Roush),Ford,271.0,running,5.0,23.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,18.0,23.0,16.0,A.J. Allmendinger,Action Industries (Matthew Kaulig),Chevrolet,271.0,running,0.0,19.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,19.0,22.0,43.0,Erik Jones,Allegiant (Legacy Motor Club),Chevrolet,270.0,crash,0.0,18.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,20.0,19.0,7.0,Corey LaJoie,EnviroXstream (Spire Motorsports),Chevrolet,270.0,running,0.0,17.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,21.0,18.0,17.0,Chris Buescher,Nexletol (Jack Roush),Ford,270.0,running,0.0,16.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,22.0,4.0,54.0,Ty Gibbs,He Gets Us (Joe Gibbs),Toyota,270.0,running,0.0,15.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,23.0,31.0,41.0,Ryan Preece,HaasTooling.com (Stewart Haas Racing),Ford,270.0,running,0.0,14.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,24.0,16.0,47.0,Ricky Stenhouse Jr,Smith's/Coca-Cola Zero Sugar (JTG-Daugherty Racing),Chevrolet,270.0,running,0.0,13.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,25.0,17.0,34.0,Michael McDowell,Quincy Compressor (Bob Jenkins),Ford,270.0,running,0.0,12.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,26.0,35.0,21.0,Harrison Burton,Motorcraft/Quick Lane (Wood Brothers),Ford,269.0,running,0.0,11.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,27.0,26.0,3.0,Austin Dillon,BREZTRI (Richard Childress),Chevrolet,269.0,running,0.0,10.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,28.0,20.0,14.0,Chase Briscoe,Mahindra Tractors (Stewart Haas Racing),Ford,269.0,running,0.0,9.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,29.0,32.0,9.0,Josh Berry,NAPA Auto Parts (Rick Hendrick),Chevrolet,269.0,running,0.0,0.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,30.0,25.0,42.0,Noah Gragson,Sunseeker Resort (Legacy Motor Club),Chevrolet,269.0,running,0.0,7.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,31.0,28.0,38.0,Todd Gilliland,Ruedebusch (Bob Jenkins),Ford,268.0,running,0.0,6.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,32.0,36.0,78.0,B.J. McLeod,Circle B Diecast (B.J. McLeod),Chevrolet,266.0,running,0.0,5.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,33.0,29.0,15.0,J.J. Yeley,OTR Mobile (Rick Ware),Ford,265.0,running,0.0,4.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,34.0,33.0,77.0,Ty Dillon,Nations Guard (Spire Motorsports),Chevrolet,265.0,running,0.0,3.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,35.0,30.0,51.0,Cody Ware,Biohaven/Jacob Co. (Rick Ware),Ford,259.0,running,0.0,2.0,0.0
2023,3,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,36.0,1.0,22.0,Joey Logano,Pennzoil (Roger Penske),Ford,183.0,dvp,9.0,1.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,1.0,3.0,24.0,William Byron,Valvoline (Rick Hendrick),Chevrolet,317.0,running,64.0,59.0,6.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,2.0,8.0,12.0,Ryan Blaney,Dent Wizard (Roger Penske),Ford,317.0,running,0.0,43.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,3.0,12.0,45.0,Tyler Reddick,The Beast Unleashed (23XI Racing),Toyota,317.0,running,0.0,46.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,4.0,1.0,5.0,Kyle Larson,HendrickCars.com (Rick Hendrick),Chevrolet,317.0,running,201.0,52.0,1.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,5.0,15.0,4.0,Kevin Harvick,Hunt Brothers Pizza (Stewart Haas Racing),Ford,317.0,running,36.0,43.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,6.0,5.0,20.0,Christopher Bell,Rheem (Joe Gibbs),Toyota,317.0,running,0.0,43.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,7.0,24.0,14.0,Chase Briscoe,Mahindra Tractors (Stewart Haas Racing),Ford,317.0,running,0.0,31.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,8.0,9.0,8.0,Kyle Busch,Cheddar's Scratch Kitchen (Richard Childress),Chevrolet,317.0,running,0.0,30.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,9.0,18.0,48.0,Alex Bowman,Ally Best Friends (Rick Hendrick),Chevrolet,317.0,running,0.0,28.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,10.0,17.0,9.0,Josh Berry,Kelley Blue Book (Rick Hendrick),Chevrolet,317.0,running,0.0,0.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,11.0,16.0,22.0,Joey Logano,Shell Pennzoil (Roger Penske),Ford,317.0,running,0.0,26.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,12.0,25.0,41.0,Ryan Preece,United Rentals (Stewart Haas Racing),Ford,317.0,running,0.0,25.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,13.0,7.0,34.0,Michael McDowell,Love's Travel Stops (Bob Jenkins),Ford,317.0,running,0.0,24.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,14.0,19.0,23.0,Bubba Wallace,McDonald's (23XI Racing),Toyota,317.0,running,0.0,23.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,15.0,21.0,17.0,Chris Buescher,Socios (Jack Roush),Ford,317.0,running,0.0,22.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,16.0,30.0,3.0,Austin Dillon,BetMGM March Matchups (Richard Childress),Chevrolet,317.0,running,0.0,21.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,17.0,13.0,19.0,Martin Truex Jr,Bass Pro Shops (Joe Gibbs),Toyota,317.0,running,0.0,20.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,18.0,4.0,6.0,Brad Keselowski,Castrol Edge (Jack Roush),Ford,317.0,running,1.0,28.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,19.0,23.0,47.0,Ricky Stenhouse Jr,Thomas' (JTG-Daugherty Racing),Chevrolet,317.0,running,0.0,18.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,20.0,22.0,16.0,A.J. Allmendinger,Action Industries (Matthew Kaulig),Chevrolet,317.0,running,0.0,17.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,21.0,10.0,43.0,Erik Jones,Allegiant (Legacy Motor Club),Chevrolet,317.0,running,14.0,16.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,22.0,11.0,99.0,Daniel Suarez,Freeway Insurance (Trackhouse Racing),Chevrolet,317.0,running,0.0,15.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,23.0,2.0,11.0,Denny Hamlin,Shingrix (Joe Gibbs),Toyota,317.0,running,0.0,2.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,24.0,6.0,1.0,Ross Chastain,Kubota (Trackhouse Racing),Chevrolet,317.0,running,1.0,19.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,25.0,20.0,2.0,Austin Cindric,MenardsRichmond Water Heaters (Roger Penske),Ford,316.0,running,0.0,12.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,26.0,28.0,7.0,Corey LaJoie,EnviroXstream (Spire Motorsports),Chevrolet,316.0,running,0.0,11.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,27.0,26.0,31.0,Justin Haley,LeafFilter Gutter Protection (Matthew Kaulig),Chevrolet,316.0,running,0.0,10.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,28.0,14.0,54.0,Ty Gibbs,Monster Energy (Joe Gibbs),Toyota,316.0,running,0.0,9.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,29.0,32.0,42.0,Noah Gragson,Sunseeker Resort (Legacy Motor Club),Chevrolet,316.0,running,0.0,8.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,30.0,35.0,77.0,Ty Dillon,Mutoh (Spire Motorsports),Chevrolet,315.0,running,0.0,7.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,31.0,34.0,38.0,Zane Smith,Wellcare (Bob Jenkins),Ford,315.0,running,0.0,0.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,32.0,29.0,15.0,Todd Gilliland,OTR Mobile (Rick Ware),Ford,314.0,running,0.0,5.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,33.0,31.0,10.0,Aric Almirola,Go Bowling (Stewart Haas Racing),Ford,313.0,running,0.0,4.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,34.0,36.0,51.0,Cody Ware,Biohaven/Jacob Co. (Rick Ware),Ford,311.0,running,0.0,3.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,35.0,27.0,21.0,Harrison Burton,DEX Imaging (Wood Brothers),Ford,310.0,running,0.0,2.0,0.0
2023,4,Phoenix,Phoenix Raceway,1.0,paved track,36.0,33.0,78.0,B.J. McLeod,Superior Logistics Services (B.J. McLeod),Chevrolet,50.0,fuel pump,0.0,1.0,0.0
2023,5,Atlanta,Atlanta Motor Speedway,1.54,paved track,1.0,1.0,22.0,Joey Logano,AutoTrader (Roger Penske),Ford,260.0,running,140.0,59.0,6.0
2023,5,Atlanta,Atlanta Motor Speedway,1.54,paved track,2.0,4.0,6.0,Brad Keselowski,King's Hawaiian (Jack Roush),Ford,260.0,running,47.0,45.0,0.0
2023,5,Atlanta,Atlanta Motor Speedway,1.54,paved track,3.0,10.0,20.0,Christopher Bell,DEWALT (Joe Gibbs),Toyota,260.0,running,6.0,39.0,0.0
