Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1965,3,Daytona,Daytona International Speedway,2.5,paved track,14.0,22.0,86.0,Buddy Baker,Buck Baker,'65 Plymouth,2.0,100.0,–,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,15.0,16.0,2.0,Jim Bray,Shorty Johns,'65 Pontiac,2.0,100.0,–,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,16.0,5.0,71.0,Rod Eulenfeld,P.H. Partin Inc. (Oscar Bowman),'63 Ford,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,17.0,8.0,63.0,Billy DeCoster,Don House,'63 Ford,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,18.0,9.0,59.0,Tom Pistone,Glen Sweet,'64 Ford,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,19.0,11.0,42.0,Bill McMahan,Casper Hensley,'63 Pontiac,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,20.0,12.0,35.0,Harold Painter,Lester Hunter,'64 Dodge,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,21.0,14.0,10.0,Cale Yarborough,Gary Weaver,'64 Ford,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,22.0,15.0,18.0,Ned Setzer,Toy Bolton,'65 Chevrolet,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,23.0,17.0,31.0,Possum Jones,Sam Fogle,'63 Ford,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,24.0,18.0,80.0,Earl Brooks,Allen McMillion,'64 Pontiac,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,25.0,25.0,53.0,Pete Stewart,David Warren,'63 Ford,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,26.0,26.0,87.0,Buck Baker,Hoff Cadillac & Olds (Buck Baker),'65 Oldsmobile,0.0,100.0,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,27.0,27.0,99.0,Herb Shannon,–,'64 Mercury,0.0,,crash,0.0
1965,3,Daytona,Daytona International Speedway,2.5,paved track,28.0,28.0,0.0,Jack Goodwin,Emory Gilliam,'64 Mercury,0.0,,crash,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,1.0,4.0,28.0,Fred Lorenzen,LaFayette (Holman-Moody Racing),'65 Ford,133.0,27100.0,running,25.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,2.0,1.0,16.0,Darel Dieringer,Mercury (Bud Moore),'64 Mercury,132.0,12900.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,3.0,5.0,7.0,Bobby Johns,Bunnell Motor Co. (Holman-Moody Racing),'65 Ford,132.0,7850.0,running,1.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,4.0,16.0,15.0,Earl Balmer,Mercury (Bud Moore),'64 Mercury,132.0,4350.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,5.0,3.0,11.0,Ned Jarrett,Richmond Ford Motor Co. (Bondy Long),'65 Ford,132.0,3750.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,6.0,6.0,21.0,Marvin Panch,Augusta Motor Sales (Wood Brothers),'65 Ford,132.0,2750.0,running,80.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,7.0,26.0,29.0,Dick Hutcherson,East Tennessee Motor Co. (Holman-Moody Racing),'65 Ford,130.0,2175.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,8.0,10.0,24.0,Sam McQuagg,Langdale Ford (Betty Lilly),'65 Ford,130.0,1900.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,9.0,32.0,10.0,Cale Yarborough,Lynch-Davidson Ford (Gary Weaver),'64 Ford,128.0,1500.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,10.0,36.0,49.0,G.C. Spencer,G.C. Spencer,'64 Ford,128.0,1675.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,11.0,13.0,12.0,Bobby Allison,Southland Racing Corp. (Bobby Allison),'64 Ford,128.0,1425.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,12.0,9.0,4.0,H.B. Bailey,H.B. Bailey,'64 Pontiac,126.0,1425.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,13.0,15.0,60.0,Doug Cooper,Bob Cooper,'64 Ford,125.0,1350.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,14.0,19.0,19.0,J.T. Putney,Latimer-Looney / Southeastern Aviation (Herman Beam),'65 Chevrolet,125.0,1225.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,15.0,8.0,74.0,Donald Tucker,Don Snyder,'63 Ford,124.0,1275.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,16.0,17.0,72.0,Jerry Grant,Friedkin Enterprises (Tom Friedkin),'63 Ford,123.0,1170.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,17.0,27.0,86.0,Neil Castles,Buck Baker,'65 Plymouth,122.0,1165.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,18.0,12.0,68.0,Bob Derrington,Bob Derrington,'64 Ford,121.0,1160.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,19.0,21.0,44.0,Larry Hess,Zero Blast-N-Peen (Larry Hess),'64 Ford,119.0,1155.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,20.0,14.0,34.0,Wendell Scott,Rappahannock Seafood Market (Wendell Scott),'64 Ford,118.0,1150.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,21.0,31.0,64.0,Elmo Langley,Woodfield Ford (Elmo Langley),'64 Ford,118.0,1145.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,22.0,33.0,81.0,Don Tilley,Joe Keistler,'63 Dodge,117.0,1140.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,23.0,28.0,14.0,Johnny Allen,Sam Fletcher,'65 Plymouth,114.0,1135.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,24.0,41.0,99.0,Herb Shannon,–,'64 Mercury,110.0,1130.0,engine,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,25.0,30.0,37.0,Bub Strickler,Bub Strickler,'64 Ford,73.0,1225.0,engine,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,26.0,20.0,3.0,Reb Wickersham,Bailey's Used Cars (Ray Underwood),'64 Ford,68.0,1120.0,running,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,27.0,11.0,82.0,Bunkie Blackburn,Casper Hensley,'64 Pontiac,49.0,1115.0,crankshaft,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,28.0,2.0,27.0,Junior Johnson,Holly Farms (Junior Johnson),'65 Ford,27.0,1110.0,crash,27.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,29.0,24.0,55.0,Tiny Lund,U.S. Autosports Magazine (Lyle Stelter),'64 Ford,12.0,1105.0,rocker arm,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,30.0,22.0,2.0,Roy Mayne,Bob Cooper,'65 Pontiac,6.0,1100.0,distributor,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,31.0,23.0,20.0,Jack Anderson,Ron Cory,'64 Ford,5.0,1095.0,transmission,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,32.0,29.0,2.0,Jim Bray,Tarheel Speedway (Shorty Johns),'64 Pontiac,4.0,1090.0,overheating,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,33.0,43.0,35.0,Jeff Hawkins,Lester Hunter,'64 Dodge,4.0,1085.0,handling,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,34.0,34.0,18.0,Ned Setzer,Smith Chevrolet (Toy Bolton),'65 Chevrolet,3.0,1080.0,fuel pump,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,35.0,35.0,61.0,Barry Brooks,Bob Cooper,'64 Pontiac,3.0,1150.0,oil pressure,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,36.0,42.0,26.0,Red Farmer,–,'64 Ford,3.0,1070.0,handling,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,37.0,37.0,53.0,Pete Stewart,David Warren,'63 Ford,2.0,1065.0,handling,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,38.0,39.0,98.0,Jimmy Helms,–,'64 Ford,2.0,1060.0,clutch,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,39.0,40.0,8.0,Tom Pistone,Glen Sweet,'64 Ford,2.0,1055.0,clutch,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,40.0,18.0,88.0,Buddy Baker,Buck Baker,'64 Dodge,2.0,1050.0,engine,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,41.0,7.0,76.0,Larry Frank,Larry Frank,'64 Ford,1.0,1145.0,oil pressure,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,42.0,38.0,79.0,Joe Penland,Harold Rhodes,'63 Chevrolet,1.0,1040.0,piston,0.0
1965,4,Daytona,Daytona International Speedway,2.5,paved track,43.0,25.0,39.0,Robert Vaughn,Ronald Smith,'63 Pontiac,1.0,1035.0,oil pressure,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,1.0,5.0,11.0,Ned Jarrett,Bondy Long,'65 Ford,200.0,1150.0,running,65.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,2.0,4.0,49.0,G.C. Spencer,G.C. Spencer,'64 Ford,178.0,700.0,running,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,3.0,16.0,68.0,Bob Derrington,Bob Derrington,'64 Ford,177.0,450.0,running,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,4.0,11.0,99.0,Gene Hobby,Gene Hobby,'64 Dodge,170.0,300.0,running,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,5.0,1.0,29.0,Dick Hutcherson,Holman-Moody Racing,'64 Ford,160.0,275.0,differential,133.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,6.0,7.0,18.0,Ned Setzer,Toy Bolton,'65 Chevrolet,152.0,240.0,sway bar,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,7.0,9.0,61.0,Doug Cooper,Bob Cooper,'64 Pontiac,146.0,200.0,running,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,8.0,8.0,34.0,Wendell Scott,Wendell Scott,'64 Ford,144.0,175.0,running,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,9.0,3.0,55.0,Tiny Lund,Lyle Stelter,'64 Ford,143.0,150.0,running,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,10.0,6.0,45.0,Bud Moore,Louis Weathersbee,'65 Plymouth,104.0,140.0,engine,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,11.0,2.0,26.0,Junior Johnson,Junior Johnson,'65 Ford,50.0,130.0,overheating,2.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,12.0,14.0,31.0,Darel Dieringer,Sam Fogle,'65 Ford,43.0,120.0,overheating,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,13.0,10.0,10.0,Cale Yarborough,Gary Weaver,'64 Pontiac,38.0,110.0,differential,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,14.0,15.0,6.0,Danny Byrd,Glen Sweet,'63 Ford,35.0,100.0,head gasket,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,15.0,12.0,81.0,Frank Weathers,Joe Keistler,'65 Plymouth,4.0,100.0,shocks,0.0
1965,5,Spartanburg,Piedmont Interstate Fairgrounds,0.5,dirt track,16.0,13.0,60.0,Barry Brooks,Bob Cooper,'63 Dodge,2.0,100.0,differential,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,1.0,1.0,11.0,Ned Jarrett,Bondy Long,'65 Ford,200.0,1150.0,running,199.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,2.0,3.0,29.0,Dick Hutcherson,Holman-Moody Racing,'65 Ford,200.0,700.0,running,1.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,3.0,5.0,10.0,Cale Yarborough,Gary Weaver,'64 Ford,197.0,450.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,4.0,2.0,49.0,G.C. Spencer,G.C. Spencer,'64 Ford,196.0,300.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,5.0,21.0,8.0,Danny Byrd,Glen Sweet,'64 Ford,195.0,275.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,6.0,7.0,19.0,J.T. Putney,Herman Beam,'65 Chevrolet,189.0,240.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,7.0,6.0,38.0,Neil Castles,Buck Baker,'64 Dodge,186.0,200.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,8.0,9.0,37.0,Bub Strickler,Bub Strickler,'64 Ford,185.0,175.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,9.0,13.0,16.0,Ned Setzer,Toy Bolton,'65 Chevrolet,180.0,150.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,10.0,8.0,55.0,Tiny Lund,Lyle Stelter,'64 Ford,180.0,140.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,11.0,18.0,68.0,Bob Derrington,Bob Derrington,'64 Ford,177.0,130.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,12.0,4.0,26.0,Junior Johnson,Junior Johnson,'65 Ford,176.0,120.0,differential,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,13.0,14.0,99.0,Gene Hobby,Gene Hobby,'64 Dodge,173.0,110.0,running,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,14.0,20.0,81.0,Frank Weathers,Joe Keistler,'63 Dodge,171.0,100.0,bell housing,0.0
1965,6,Weaverville,Asheville-Weaverville Speedway,0.5,paved track,15.0,16.0,61.0,Barry Brooks,Bob Cooper,'64 Pontiac,124.0,100.0,crash,0.0
