Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1985,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,2.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Pontiac,120.0,32713.0,running,43.0,180.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,27.0,22.0,Bobby Allison,"Miller High Life (Alan Dillard, Jr.)",Buick,120.0,16413.0,running,11.0,170.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,11.0,17.0,Darrell Waltrip,Budweiser / Colonial Bread (Darrell Waltrip),Oldsmobile,120.0,11763.0,running,1.0,165.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,1.0,66.0,Rusty Wallace,Alugard (Rusty Wallace),Pontiac,120.0,11425.0,running,42.0,160.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,4.0,84.0,Morgan Shepherd,Ron Smith,Pontiac,120.0,12888.0,running,1.0,155.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,8.0,0.0,Jimmy Hensley,Thomas Brothers Country Hams (Howard Thomas),Oldsmobile,120.0,7213.0,running,0.0,150.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,21.0,11.0,Jack Ingram,Pantry / Skoal Bandit (Jack Ingram),Oldsmobile,120.0,16113.0,running,0.0,146.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,5.0,10.0,L.D. Ottinger,Gwyn Distributing (C.B. Gwyn),Pontiac,120.0,12713.0,running,0.0,142.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,9.0,32.0,Dale Jarrett,Busch / Daytona Budweiser (Horace Isenhower),Oldsmobile,120.0,10913.0,running,0.0,138.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,30.0,12.0,Tommy Ellis,Freedlander,Oldsmobile,120.0,6413.0,running,0.0,134.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,13.0,58.0,Merv Treichler,J & J Racing (John Jackson),Oldsmobile,119.0,3200.0,running,0.0,130.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,32.0,80.0,Dick McCabe,McCabe Bait,Pontiac,119.0,3425.0,running,0.0,127.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,31.0,70.0,Bosco Lowe,Ryder's Floor Store (Edgar Ryder),Oldsmobile,119.0,8200.0,running,0.0,124.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,7.0,21.0,Larry Pearson,Chattanooga Chew (David Pearson),Pontiac,119.0,8963.0,running,0.0,121.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,25.0,65.0,Ken Bouchard,Universal Auto Salvage (M.J. Sullivan),Oldsmobile,119.0,2875.0,running,1.0,118.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,19.0,7.0,Alan Kulwicki,Whitaker Racing (Ed Whitaker),Oldsmobile,118.0,2725.0,running,0.0,115.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,14.0,43.0,Kenny Burks,Jones Texaco,Pontiac,117.0,2575.0,running,0.0,112.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,40.0,51.0,Robert Ingram,Hall Pontiac,Pontiac,116.0,6413.0,running,0.0,109.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,38.0,4.0,Eddie Falk,CHC (Eddie Falk),Pontiac,116.0,5450.0,running,0.0,106.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,20.0,27.0,Sammy Swindell,7-Eleven / Chief Auto (Raymond Beadle),Pontiac,115.0,2400.0,running,0.0,103.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,21.0,6.0,4.0,Joe Thurman,Davis Racing (Johnny Davis),Pontiac,114.0,5050.0,running,0.0,100.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,28.0,45.0,Charlie Luck,Luck Stone / Dryden Oil (Charlie Luck),Pontiac,112.0,4700.0,running,0.0,97.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,41.0,78.0,Bob Shreeves,Billy Bill & Sons Grading (Johnny Talley),Oldsmobile,111.0,4350.0,running,0.0,94.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,24.0,10.0,6.0,Tommy Houston,Southern Biscuit Flour (Mike Day),Oldsmobile,111.0,4688.0,running,0.0,91.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,25.0,12.0,3.0,Mike Porter,Wendy's,Pontiac,105.0,2738.0,running,0.0,88.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,26.0,39.0,52.0,Stuart Huffman,Jerry's Used Cars,Pontiac,104.0,2100.0,running,0.0,85.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,27.0,35.0,60.0,Ed Berrier,Horton Distributing (Max Berrier),Pontiac,84.0,2400.0,ignition,0.0,82.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,28.0,16.0,47.0,Ron Bouchard,Valvoline (Jack Beebe),Buick,81.0,4238.0,engine,20.0,79.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,29.0,42.0,79.0,Dickie Linville,Hill Enterprises,Pontiac,71.0,2300.0,engine,0.0,76.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,30.0,17.0,75.0,Brad Teague,Food Country USA (Charlie Henderson),Pontiac,67.0,2513.0,vibration,0.0,73.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,31.0,34.0,34.0,Joe Kelly,Kelly Builders (Joe Kelly),Pontiac,63.0,1800.0,engine,0.0,70.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,32.0,33.0,2.0,Rick Mast,"Mast Racing (Alan Dillard, Jr.)",Pontiac,63.0,2200.0,engine,0.0,67.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,33.0,23.0,73.0,Mike McLaughlin,D & H Potato Farm (Len Boehler),Pontiac,53.0,1700.0,crash,0.0,64.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,34.0,36.0,25.0,Mike Watts,Watts Racing,Pontiac,36.0,1650.0,engine,0.0,61.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,35.0,3.0,8.0,Dale Earnhardt,"Wrangler Jeans (Dale Earnhardt, Inc.)",Pontiac,33.0,1800.0,engine,1.0,58.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,36.0,29.0,14.0,Ronnie Silver,Coors Light (Ronnie Silver),Oldsmobile,30.0,2563.0,engine,0.0,55.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,37.0,37.0,82.0,Larry Walker,Walker Upholstery (Larry Walker),Pontiac,25.0,1550.0,engine,0.0,52.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,38.0,26.0,23.0,Davey Allison,Miller High Life (Bobby Allison),Pontiac,20.0,1525.0,engine,0.0,49.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,39.0,24.0,24.0,Glenn Jarrett,Hindman Music / Budweiser (Marvin Thackston),Ford,16.0,1900.0,engine,0.0,46.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,40.0,22.0,7.0,Joe Ruttman,Whitaker Racing (Ed Whitaker),Oldsmobile,10.0,1475.0,wheel bearing,0.0,43.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,41.0,18.0,85.0,Jimmy Horton,S & H Racing (George Smith),Pontiac,7.0,1525.0,engine,0.0,40.0
1985,1,Daytona,Daytona International Speedway,2.5,paved track,42.0,15.0,28.0,Phil Parsons,Eckerd / Skoal Bandit (Johnny Hayes),Pontiac,4.0,2063.0,engine,0.0,37.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,1.0,2.0,8.0,Dale Earnhardt,"Wrangler Jeans (Dale Earnhardt, Inc.)",Pontiac,197.0,9550.0,running,113.0,0.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,2.0,6.0,7.0,Joe Ruttman,Whitaker Racing (Ed Whitaker),Oldsmobile,197.0,4925.0,running,0.0,0.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,3.0,1.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Pontiac,197.0,3975.0,running,73.0,165.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,4.0,3.0,32.0,Dale Jarrett,Busch / Restore (Horace Isenhower),Oldsmobile,197.0,2975.0,running,0.0,160.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,5.0,7.0,6.0,Tommy Houston,Southern Biscuit Flour (Mike Day),Oldsmobile,197.0,3500.0,running,0.0,155.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,6.0,12.0,10.0,L.D. Ottinger,Gwyn Distributing (C.B. Gwyn),Oldsmobile,197.0,2100.0,running,2.0,150.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,7.0,13.0,4.0,Joe Thurman,Davis Racing (Johnny Davis),Pontiac,197.0,1700.0,running,0.0,146.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,8.0,16.0,0.0,Jimmy Hensley,Thomas Brothers Country Hams (Howard Thomas),Oldsmobile,196.0,1100.0,running,0.0,142.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,9.0,21.0,14.0,Ronnie Silver,Coors Light (Ronnie Silver),Oldsmobile,196.0,1300.0,running,0.0,138.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,10.0,17.0,24.0,Glenn Jarrett,Hindman Music (Marvin Thackston),Ford,196.0,1250.0,running,0.0,134.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,11.0,15.0,45.0,Charlie Luck,Luck Stone / Dryden Oil (Charlie Luck),Pontiac,196.0,1170.0,running,0.0,130.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,12.0,9.0,75.0,Brad Teague,Food Country USA (Charlie Henderson),Pontiac,195.0,750.0,running,0.0,127.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,13.0,22.0,51.0,Robert Ingram,Hall Pontiac,Pontiac,195.0,1125.0,running,0.0,124.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,14.0,24.0,4.0,Eddie Falk,CHC (Eddie Falk),Pontiac,191.0,1100.0,running,0.0,121.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,15.0,18.0,2.0,Kirk Bryant,Motorsports Designs,Pontiac,186.0,675.0,running,0.0,0.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,16.0,30.0,55.0,Ed Berrier,Beach (Max Berrier),Pontiac,182.0,650.0,running,0.0,115.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,17.0,27.0,82.0,Larry Walker,Larry's Automotive (Larry Walker),Pontiac,173.0,600.0,running,0.0,112.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,18.0,19.0,58.0,Merv Treichler,J & J Racing (John Jackson),Oldsmobile,155.0,575.0,crash,0.0,109.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,19.0,20.0,2.0,Jeff Hensley,Flute's Sheetmetal,Oldsmobile,153.0,950.0,overheating,0.0,106.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,20.0,14.0,44.0,Rick Mast,"A.G. Dillard (Alan Dillard, Jr.)",Pontiac,142.0,925.0,crash,0.0,103.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,21.0,4.0,11.0,Jack Ingram,Pantry / Skoal Bandit (Jack Ingram),Oldsmobile,130.0,2350.0,engine,9.0,100.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,22.0,5.0,21.0,Larry Pearson,Chattanooga Chew (David Pearson),Pontiac,104.0,2325.0,crash,0.0,97.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,23.0,26.0,29.0,John Linville,Longwood Restaurant (Chubby Arrington),Dodge,90.0,820.0,crash,0.0,94.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,24.0,25.0,39.0,Morgan Shepherd,Beauregard's Deli,Pontiac,85.0,815.0,overheating,0.0,91.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,25.0,8.0,70.0,Bosco Lowe,Ryder's Floor Store (Edgar Ryder),Oldsmobile,82.0,810.0,crash,0.0,88.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,26.0,29.0,73.0,Billy Hogan,Superior Piping,Chevrolet,78.0,805.0,engine,0.0,85.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,27.0,11.0,22.0,Bobby Allison,"Miller American (Alan Dillard, Jr.)",Buick,65.0,400.0,overheating,0.0,82.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,28.0,23.0,99.0,Bubba Nissen,Nelson Building Supply,Pontiac,42.0,395.0,engine,0.0,79.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,29.0,10.0,12.0,Tommy Ellis,Freedlander,Oldsmobile,41.0,2290.0,engine,0.0,76.0
1985,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,30.0,28.0,84.0,Billy Myers,Clarke,Pontiac,36.0,385.0,crash,0.0,73.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,1.0,4.0,0.0,Jimmy Hensley,Thomas Brothers Country Hams (Howard Thomas),Oldsmobile,200.0,3000.0,running,33.0,180.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,2.0,6.0,11.0,Jack Ingram,Pantry / Skoal Bandit (Jack Ingram),Pontiac,200.0,2400.0,running,54.0,170.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,3.0,11.0,21.0,Larry Pearson,Chattanooga Chew (David Pearson),Pontiac,200.0,2000.0,running,0.0,165.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,4.0,9.0,27.0,Bosco Lowe,Ryder's Floor Store (Edgar Ryder),Pontiac,200.0,1100.0,running,0.0,160.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,5.0,5.0,6.0,Tommy Houston,Southern Biscuit Flour (Mike Day),Chevrolet,199.0,1750.0,running,0.0,155.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,6.0,2.0,32.0,Dale Jarrett,Busch / Restore (Horace Isenhower),Oldsmobile,199.0,1050.0,running,103.0,150.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,7.0,13.0,4.0,Eddie Falk,CHC (Eddie Falk),Pontiac,198.0,1100.0,running,0.0,146.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,8.0,8.0,14.0,Ronnie Silver,Coors Light (Ronnie Silver),Pontiac,198.0,850.0,running,0.0,142.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,9.0,10.0,10.0,L.D. Ottinger,Gwyn Distributing (C.B. Gwyn),Pontiac,198.0,800.0,running,0.0,138.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,10.0,16.0,98.0,Larry Pollard,Anderson & Webb Trucking (Anderson / Webb),Chevrolet,197.0,650.0,running,0.0,134.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,11.0,21.0,16.0,Jimmy Lawson,Big Orange Market,Pontiac,196.0,750.0,running,0.0,130.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,12.0,20.0,45.0,Charlie Luck,Luck Stone / Dryden Oil (Charlie Luck),Pontiac,193.0,725.0,running,0.0,127.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,13.0,15.0,4.0,Joe Thurman,Thurman Enterprises (Joe Thurman),Pontiac,193.0,750.0,running,0.0,124.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,14.0,23.0,62.0,John Linville,Linville Racing (John Linville),Pontiac,190.0,600.0,running,0.0,121.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,15.0,14.0,22.0,Rick Mast,"A.G. Dillard (Alan Dillard, Jr.)",Pontiac,187.0,750.0,running,0.0,118.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,16.0,7.0,75.0,Brad Teague,Food Country USA (Charlie Henderson),Pontiac,186.0,270.0,running,0.0,115.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,17.0,24.0,36.0,Joe Kelly,Loven Racing (Joe Kelly),Pontiac,166.0,275.0,running,0.0,0.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,18.0,12.0,2.0,Jeff Hensley,Flute's Sheetmetal,Pontiac,163.0,480.0,running,0.0,109.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,19.0,17.0,82.0,Ralph Morris,Reco Trucking,Chevrolet,154.0,325.0,oil leak,0.0,106.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,20.0,18.0,1.0,Dickie Boswell,Bob Banning,Pontiac,135.0,570.0,engine,0.0,103.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,21.0,19.0,51.0,Robert Ingram,Hall Pontiac,Pontiac,126.0,540.0,steering,0.0,100.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,22.0,3.0,1.0,Morgan Shepherd,Advance Auto Parts (Lindy White),Pontiac,100.0,460.0,rear end,10.0,97.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,23.0,1.0,12.0,Tommy Ellis,Freedlander,Pontiac,87.0,1505.0,transmission,0.0,94.0
1985,3,Hickory,Hickory Motor Speedway,0.363,paved track,24.0,22.0,43.0,Dickie Linville,Linville Racing (Dickie Linville),Pontiac,59.0,500.0,overheating,0.0,91.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,1.0,16.0,17.0,Darrell Waltrip,Budweiser / Colonial Bread (Darrell Waltrip),Chevrolet,200.0,6850.0,running,55.0,180.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,2.0,23.0,22.0,Rick Mast,"A.G. Dillard (Alan Dillard, Jr.)",Pontiac,200.0,3475.0,running,0.0,170.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,3.0,26.0,14.0,Ronnie Silver,Coors Light (Ronnie Silver),Pontiac,199.0,2500.0,running,6.0,165.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,4.0,12.0,6.0,Tommy Houston,Southern Biscuit Flour (Mike Day),Chevrolet,199.0,2900.0,running,2.0,160.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,5.0,19.0,21.0,Larry Pearson,Chattanooga Chew (David Pearson),Pontiac,199.0,2750.0,running,0.0,155.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,6.0,21.0,27.0,Bosco Lowe,Ryder's Floor Store (Edgar Ryder),Pontiac,199.0,1500.0,running,0.0,150.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,7.0,24.0,53.0,Ronnie Thomas,Green Hill Sausage,Pontiac,196.0,1100.0,running,0.0,146.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,8.0,29.0,16.0,Jimmy Lawson,Big Orange Market,Pontiac,195.0,1265.0,running,0.0,142.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,9.0,27.0,2.0,Jeff Hensley,Flute's Sheetmetal,Oldsmobile,189.0,1150.0,running,0.0,138.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,10.0,13.0,4.0,Eddie Falk,Charlie Falk Buick (Eddie Falk),Pontiac,187.0,1125.0,running,0.0,134.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,11.0,8.0,0.0,Jimmy Hensley,Thomas Brothers Country Hams (Howard Thomas),Oldsmobile,181.0,1750.0,running,0.0,130.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,12.0,7.0,15.0,Brett Bodine,Rod Shop (Rick Hendrick),Pontiac,171.0,700.0,running,0.0,0.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,13.0,30.0,60.0,Ed Berrier,Horton Distirbuting (Max Berrier),Oldsmobile,156.0,950.0,running,0.0,124.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,14.0,31.0,43.0,Dickie Linville,Wayne Dennis Heating (Johnny Davis),Pontiac,144.0,900.0,running,0.0,121.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,15.0,1.0,12.0,Tommy Ellis,Freedlander,Pontiac,143.0,1850.0,crash,30.0,118.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,16.0,2.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Pontiac,134.0,825.0,crash,70.0,115.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,17.0,10.0,11.0,Jack Ingram,Pantry / Skoal Bandit (Jack Ingram),Pontiac,132.0,1800.0,crash,37.0,112.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,18.0,28.0,51.0,Robert Ingram,Hall Pontiac,Pontiac,128.0,775.0,crash,0.0,109.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,19.0,14.0,10.0,L.D. Ottinger,Gwyn Distributing (C.B. Gwyn),Pontiac,126.0,750.0,running,0.0,106.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,20.0,11.0,7.0,Joe Ruttman,Folger's Coffee (Ed Whitaker),Oldsmobile,95.0,425.0,engine,0.0,103.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,21.0,17.0,98.0,Larry Pollard,Anderson & Webb Trucking (Anderson / Webb),Chevrolet,90.0,415.0,engine,0.0,100.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,22.0,22.0,24.0,Glenn Jarrett,Widenhouse-Lytle (Marvin Thackston),Ford,71.0,705.0,engine,0.0,97.0
1985,4,Bristol,Bristol International Speedway,0.533,paved track,23.0,5.0,36.0,Joe Kelly,"Loven, Inc. (Joe Kelly)",Pontiac,65.0,395.0,engine,0.0,94.0
