Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1988,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,9.0,12.0,Bobby Allison,Piper Aircraft (Bobby Allison),Buick,120.0,30550.0,running,7.0,180.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,19.0,15.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Chevrolet,120.0,23139.0,running,14.0,170.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,34.0,17.0,Darrell Waltrip,Exxon Superflo (Darrell Waltrip),Chevrolet,120.0,20389.0,running,31.0,165.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,12.0,6.0,Mark Martin,Carolina Ford Dealers (Bill Davis),Ford,120.0,27639.0,running,0.0,0.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,13.0,32.0,Dale Jarrett,Port-A-Lube (Horace Isenhower),Oldsmobile,120.0,14764.0,running,0.0,155.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,38.0,28.0,Davey Allison,Havoline (Davey Allison),Ford,120.0,7750.0,running,1.0,150.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,26.0,84.0,Mike Alexander,Action Vans (Mike Alexander),Buick,120.0,19989.0,running,0.0,146.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,6.0,7.0,Harry Gant,Skoal (Ed Whitaker),Buick,120.0,7964.0,running,12.0,142.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,22.0,25.0,Rob Moroso,Moroso Performance (Dick Moroso),Oldsmobile,120.0,13850.0,running,0.0,138.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,24.0,22.0,Rick Mast,"Great Eastern Resorts (Alan Dillard, Jr.)",Buick,120.0,13714.0,running,0.0,134.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,5.0,6.0,Tommy Houston,Southern Biscuit Flour (Steve Arndt),Buick,120.0,9200.0,running,0.0,130.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,29.0,30.0,Kyle Petty,Peak Anti-Freeze (Kyle Petty),Ford,120.0,3750.0,running,0.0,0.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,1.0,63.0,Mike Swaim,Texas Pete Sauces (Hubert Hensley),Chevrolet,120.0,4650.0,running,3.0,124.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,36.0,0.0,Larry Pollard,Thomas Brothers Country Hams (Howard Thomas),Oldsmobile,120.0,10364.0,running,0.0,121.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,33.0,39.0,Steve Grissom,Automatic Curb (Wayne Grissom),Ford,119.0,3225.0,running,0.0,118.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,40.0,14.0,Ronnie Silver,Coors Light (Ronnie Silver),Chevrolet,119.0,6950.0,running,0.0,115.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,11.0,5.0,Jimmy Hensley,Advance Auto Parts (Sam Ard),Buick,118.0,9114.0,running,0.0,112.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,15.0,99.0,Tommy Ellis,J & J Racing (John Jackson),Buick,117.0,3889.0,running,1.0,109.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,42.0,3.0,Mike Porter,Fred & Jack's Salvage,Oldsmobile,116.0,5150.0,running,0.0,106.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,41.0,43.0,Joe Thurman,Lucky J Coal,Pontiac,116.0,4800.0,running,0.0,103.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,21.0,43.0,0.0,Dick McCabe,Hi-Torque Engines (Dick McCabe),Buick,114.0,3800.0,running,0.0,100.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,32.0,2.0,L.D. Ottinger,Detroit Gasket (Ron Parker),Buick,103.0,6239.0,crash,0.0,97.0
1988,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,4.0,23.0,Donnie Allison,Collins Engineering,Buick,103.0,4000.0,crash,0.0,94.0
