Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1986,1,Daytona,Daytona International Speedway,2.5,paved track,1.0,9.0,8.0,Dale Earnhardt,"GM Goodwrench (Dale Earnhardt, Inc.)",Pontiac,120.0,29843.0,running,8.0,180.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,2.0,3.0,15.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Pontiac,120.0,22725.0,running,28.0,170.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,3.0,18.0,17.0,Darrell Waltrip,Budweiser / Colonial Bread (Darrell Waltrip),Oldsmobile,120.0,15888.0,running,5.0,165.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,4.0,16.0,28.0,Ron Bouchard,Spencer Racing,Pontiac,120.0,11175.0,running,2.0,0.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,5.0,19.0,23.0,Donnie Allison,JerZees by Russell,Buick,120.0,8225.0,running,0.0,155.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,6.0,31.0,11.0,Jack Ingram,Pantry / Skoal Bandit (Jack Ingram),Pontiac,120.0,22563.0,running,2.0,150.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,7.0,14.0,22.0,Rick Mast,"A.G. Dillard (Alan Dillard, Jr.)",Pontiac,120.0,15363.0,running,0.0,146.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,8.0,5.0,7.0,Morgan Shepherd,Whitaker Racing (Ed Whitaker),Pontiac,120.0,8075.0,running,21.0,142.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,9.0,12.0,66.0,Rusty Wallace,Alugard (Rusty Wallace),Pontiac,119.0,5538.0,running,0.0,138.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,10.0,29.0,45.0,Charlie Luck,Luck Stone / Advance Auto (Charlie Luck),Oldsmobile,119.0,11838.0,running,0.0,134.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,11.0,27.0,2.0,Kenny Burks,G.M. Ladd & Sons (J.C. Burks),Pontiac,119.0,4050.0,running,0.0,130.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,12.0,6.0,47.0,Kyle Petty,Citgo (Randy Hope),Buick,119.0,3875.0,running,0.0,127.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,20.0,98.0,Larry Pollard,Nalley Carolina Trucks,Pontiac,119.0,9563.0,running,0.0,124.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,23.0,20.0,Brett Hearn,Oceans East / Dyson,Pontiac,119.0,3600.0,running,0.0,121.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,33.0,85.0,Jimmy Horton,S & H Racing (George Smith),Pontiac,118.0,3350.0,running,0.0,118.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,32.0,99.0,Wayne Patterson,Nelson Building Supply,Pontiac,118.0,3175.0,running,0.0,115.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,36.0,51.0,Sammy Swindell,Barcomb Racing (Cliff Barcomb),Pontiac,118.0,3100.0,running,0.0,112.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,39.0,63.0,Jimmy Hensley,Doughton's Auto (Hubert Hensley),Oldsmobile,118.0,9863.0,running,0.0,109.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,40.0,60.0,Ed Berrier,Berrier Racing (Max Berrier),Pontiac,117.0,6775.0,crash,0.0,106.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,13.0,90.0,Haskell Willingham,Speedway Sports (Grover Shugart),Buick,116.0,2925.0,running,0.0,103.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,21.0,38.0,82.0,Larry Walker,Guilford Upholstery (Larry Walker),Pontiac,112.0,2875.0,running,0.0,100.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,11.0,32.0,Dale Jarrett,Busch / Red Roof Inns (Horace Isenhower),Pontiac,110.0,6913.0,engine,0.0,97.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,10.0,0.0,Brett Bodine,Thomas Brothers Country Ham / Exxon (Howard Thomas),Oldsmobile,110.0,8313.0,running,0.0,94.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,24.0,22.0,14.0,Ronnie Silver,Eljoka Speed (Ronnie Silver),Oldsmobile,108.0,8063.0,crash,0.0,91.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,25.0,24.0,24.0,Rodney Howard,Hindman Music (Marvin Thackston),Ford,105.0,2675.0,running,0.0,88.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,26.0,25.0,4.0,Joe Thurman,Poeler Farm / Deasey Auto,Pontiac,97.0,5663.0,engine,1.0,85.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,27.0,15.0,6.0,Tommy Houston,Southern Biscuit Flour (Steve Arndt),Buick,86.0,6463.0,oil leak,0.0,82.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,28.0,17.0,3.0,Mike Porter,Fred & Jack's Salvage,Pontiac,84.0,2963.0,crash,0.0,79.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,29.0,21.0,75.0,Brad Teague,Food Country USA (Charlie Henderson),Pontiac,80.0,3825.0,engine,0.0,0.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,30.0,41.0,62.0,John Linville,Lemon's Auto Parts (John Linville),Pontiac,78.0,3775.0,engine,0.0,73.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,31.0,7.0,12.0,Tommy Ellis,Freedlander,Pontiac,77.0,5598.0,engine,23.0,70.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,32.0,26.0,10.0,Ken Bouchard,Bezema Buick (Marty Bezema),Buick,70.0,2160.0,running,0.0,67.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,33.0,2.0,84.0,Mike Alexander,Action Vans (Mike Alexander),Pontiac,63.0,4010.0,clutch,12.0,64.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,34.0,4.0,95.0,Davey Allison,Miller American (Sadler Brothers),Buick,59.0,3860.0,engine,17.0,61.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,35.0,8.0,2.0,L.D. Ottinger,All-Pro Auto Parts (Ron Parker),Pontiac,55.0,3098.0,steering,0.0,58.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,36.0,30.0,4.0,Eddie Falk,Falk Auto (Eddie Falk),Pontiac,48.0,2485.0,engine,0.0,55.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,37.0,34.0,96.0,Dickie Boswell,Banning Pontiac,Buick,45.0,2460.0,engine,0.0,52.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,38.0,37.0,1.0,Robert Ingram,Ramada Inns (Robert Ingram),Pontiac,29.0,2585.0,engine,0.0,49.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,39.0,42.0,43.0,Dickie Linville,American Uniflex,Pontiac,29.0,2410.0,engine,0.0,46.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,40.0,28.0,67.0,Chuck Bown,M & M Equipment / B & M Leasing (Quint Boisvert),Buick,16.0,1885.0,crash,0.0,43.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,41.0,1.0,21.0,Larry Pearson,Chattanooga Chew (David Pearson),Pontiac,14.0,5123.0,valve,1.0,40.0
1986,1,Daytona,Daytona International Speedway,2.5,paved track,42.0,35.0,58.0,Merv Treichler,Genesee Truck Sales (John Jackson),Oldsmobile,0.0,1910.0,crash,0.0,37.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,1.0,7.0,8.0,Dale Earnhardt,"GM Goodwrench (Dale Earnhardt, Inc.)",Pontiac,197.0,9650.0,running,43.0,180.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,2.0,2.0,11.0,Jack Ingram,Pantry / Skoal Bandit (Jack Ingram),Oldsmobile,197.0,8225.0,running,62.0,170.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,3.0,5.0,6.0,Tommy Houston,Southern Biscuit Flour (Steve Arndt),Buick,197.0,5925.0,running,48.0,165.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,4.0,8.0,22.0,Rick Mast,"A.G. Dillard (Alan Dillard, Jr.)",Pontiac,197.0,3050.0,running,17.0,160.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,5.0,16.0,24.0,Rodney Howard,Hindman Music (Marvin Thackston),Ford,197.0,1900.0,running,9.0,155.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,6.0,13.0,10.0,Ken Bouchard,Bezema Buick (Marty Bezema),Buick,197.0,1700.0,running,0.0,150.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,7.0,18.0,75.0,Brad Teague,Food Country USA (Charlie Henderson),Pontiac,197.0,1800.0,running,0.0,146.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,8.0,10.0,45.0,Charlie Luck,Luck Stone / Advance Auto (Charlie Luck),Oldsmobile,197.0,1600.0,running,0.0,142.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,9.0,12.0,4.0,Joe Thurman,Davis Racing (Johnny Davis),Pontiac,197.0,1400.0,running,0.0,138.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,10.0,4.0,2.0,L.D. Ottinger,All-Pro Auto Parts (Ron Parker),Oldsmobile,196.0,1375.0,running,0.0,134.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,11.0,11.0,84.0,Mike Alexander,Protecta Liner (Mike Alexander),Pontiac,196.0,770.0,running,0.0,130.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,12.0,14.0,63.0,Jimmy Hensley,Doughton's Auto (Hubert Hensley),Oldsmobile,196.0,3000.0,running,0.0,127.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,13.0,26.0,1.0,Robert Ingram,Ramada Inns (Robert Ingram),Pontiac,195.0,1375.0,running,0.0,124.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,14.0,28.0,87.0,Bosco Lowe,Ryder's Floor Store (Edgar Ryder),Oldsmobile,195.0,1200.0,running,0.0,121.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,15.0,25.0,32.0,Dale Jarrett,Nationwise Auto Parts / Curb Records (Horace Isenhower),Pontiac,195.0,1175.0,running,0.0,118.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,16.0,21.0,20.0,Brett Hearn,Dyson Racing,Pontiac,193.0,650.0,running,0.0,115.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,17.0,22.0,98.0,Larry Pollard,Nalley Carolina Trucks,Oldsmobile,193.0,1100.0,running,0.0,112.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,18.0,17.0,14.0,Ronnie Silver,Eljoka Speed (Ronnie Silver),Oldsmobile,191.0,2825.0,running,0.0,109.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,19.0,33.0,19.0,Mike Bonicelli,Nevada Auto Sales,Pontiac,190.0,550.0,running,0.0,106.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,20.0,6.0,95.0,Davey Allison,Miller American (Sadler Brothers),Buick,190.0,525.0,running,0.0,103.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,21.0,20.0,60.0,Ed Berrier,Manta-Ray Enterprises (Max Berrier),Pontiac,184.0,950.0,running,0.0,100.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,22.0,30.0,55.0,Rodney Foushee,Foushee Racing (Rodney Foushee),Pontiac,155.0,425.0,running,0.0,97.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,23.0,23.0,99.0,Wayne Patterson,Nelson Building Supply,Pontiac,152.0,570.0,running,0.0,94.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,24.0,1.0,0.0,Brett Bodine,Thomas Brothers Country Ham / Exxon (Howard Thomas),Oldsmobile,78.0,2665.0,suspension,18.0,91.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,25.0,27.0,7.0,Jack Bland,Hunt Tire,Oldsmobile,78.0,910.0,engine,0.0,88.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,26.0,32.0,43.0,Dickie Linville,American Uniflex,Pontiac,55.0,905.0,crash,0.0,85.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,27.0,19.0,2.0,Kenny Burks,G.M. Ladd & Sons (J.C. Burks),Pontiac,51.0,100.0,crash,0.0,82.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,28.0,34.0,62.0,John Linville,Lemon's Auto Parts (John Linville),Pontiac,50.0,895.0,crash,0.0,79.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,29.0,29.0,42.0,Elton Sawyer,Rheem Air (Bill Lewis),Oldsmobile,49.0,390.0,crash,0.0,76.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,30.0,31.0,85.0,Jimmy Horton,S & H Racing (George Smith),Pontiac,47.0,385.0,crash,0.0,73.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,31.0,35.0,88.0,Rounder Saverance,L-Tec,Oldsmobile,45.0,380.0,crash,0.0,70.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,32.0,3.0,21.0,Larry Pearson,Chattanooga Chew (David Pearson),Chevrolet,37.0,2875.0,crash,0.0,67.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,33.0,36.0,18.0,Michael Williams,Williams Racing,Chevrolet,34.0,360.0,engine,0.0,64.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,34.0,9.0,7.0,Morgan Shepherd,Whitaker Racing (Ed Whitaker),Pontiac,14.0,355.0,transmission,0.0,61.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,35.0,15.0,78.0,David Ray Boggs,Robert's Used Cars (Johnny Talley),Oldsmobile,13.0,350.0,crash,0.0,58.0
1986,2,Rockingham,North Carolina Motor Speedway,1.017,paved track,36.0,24.0,4.0,Eddie Falk,Falk Auto (Eddie Falk),Pontiac,13.0,850.0,crash,0.0,55.0
1986,3,Hickory,Hickory Motor Speedway,0.363,paved track,1.0,14.0,14.0,Ronnie Silver,Silver Racing (Ronnie Silver),Pontiac,200.0,4350.0,running,11.0,180.0
1986,3,Hickory,Hickory Motor Speedway,0.363,paved track,2.0,1.0,11.0,Jack Ingram,Pantry / Skoal Bandit (Jack Ingram),Pontiac,200.0,3550.0,running,188.0,170.0
1986,3,Hickory,Hickory Motor Speedway,0.363,paved track,3.0,11.0,2.0,L.D. Ottinger,All-Pro Auto Parts (Ron Parker),Pontiac,200.0,1350.0,running,0.0,165.0
1986,3,Hickory,Hickory Motor Speedway,0.363,paved track,4.0,6.0,21.0,Larry Pearson,Chattanooga Chew (David Pearson),Pontiac,200.0,1950.0,running,0.0,160.0
1986,3,Hickory,Hickory Motor Speedway,0.363,paved track,5.0,4.0,6.0,Tommy Houston,Southern Biscuit Flour (Steve Arndt),Buick,200.0,1850.0,running,0.0,155.0
