Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2018,5,Dover,Dover International Speedway,1.0,paved track,17.0,24.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,206.0,running,0.0,20.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,18.0,19.0,3.0,Jordan Anderson,Bommarito.com / Knight Fire Protection (Jordan Anderson),Chevrolet,206.0,running,0.0,19.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,19.0,22.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,204.0,running,0.0,18.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,20.0,1.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,198.0,crash,60.0,34.0,1.0
2018,5,Dover,Dover International Speedway,1.0,paved track,21.0,23.0,7.0,Korbin Forrister,All Out Motorsports,Toyota,197.0,running,0.0,16.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,22.0,30.0,10.0,Jennifer Jo Cobb,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,194.0,running,0.0,15.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,23.0,7.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,153.0,crash,0.0,15.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,24.0,28.0,74.0,Mike Harmon,Horizon Transport / Chill (Mike Harmon),Chevrolet,129.0,suspension,0.0,0.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,25.0,27.0,33.0,Josh Reaume,JC Racing / Green Heart Partners (Josh Reaume),Toyota,124.0,parked,0.0,12.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,26.0,25.0,83.0,Bayley Currey,FR8 Auctions (D.J. Copp),Chevrolet,122.0,suspension,0.0,11.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,27.0,31.0,6.0,Norm Benning,Zomongo (Norm Benning),Chevrolet,120.0,parked,0.0,10.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,28.0,6.0,75.0,Parker Kligerman,Utz Snacks / Food Country USA (Charlie Henderson),Chevrolet,86.0,oil cooler,11.0,9.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,29.0,29.0,63.0,Camden Murphy,MB Motorsports (Mike Mittler),Chevrolet,58.0,vibration,0.0,8.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,30.0,26.0,15.0,Reed Sorenson,Premium Motorsports (Jay Robinson),Chevrolet,15.0,vibration,0.0,0.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,31.0,14.0,2.0,Austin Hill,United Rentals (Randy Young),Chevrolet,13.0,crash,0.0,6.0,0.0
2018,5,Dover,Dover International Speedway,1.0,paved track,32.0,32.0,50.0,Todd Peck,Fluidyne (Mark Beaver),Chevrolet,7.0,rear end,0.0,5.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,1.0,1.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,167.0,running,128.0,60.0,7.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,2.0,6.0,4.0,Kyle Busch,Cessna / Beechcraft (Kyle Busch),Toyota,167.0,running,1.0,0.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,3.0,8.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,167.0,running,6.0,41.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,4.0,14.0,8.0,John H. Nemechek,Fleetwing / D.A.B. Constructors (Joe Nemechek),Chevrolet,167.0,running,0.0,0.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,5.0,5.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,167.0,running,14.0,37.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,6.0,3.0,88.0,Matt Crafton,Flex Seal / Menards (Duke Thorson),Ford,167.0,running,4.0,36.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,7.0,2.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,167.0,running,0.0,31.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,8.0,4.0,98.0,Grant Enfinger,Protect The Harvest / Curb Records (Mike Curb),Ford,167.0,running,0.0,39.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,9.0,13.0,51.0,Brandon Jones,Lyons Industries / Menards (Kyle Busch),Toyota,167.0,running,0.0,0.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,10.0,12.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,166.0,running,4.0,27.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,11.0,11.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,165.0,running,0.0,26.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,12.0,9.0,2.0,Austin Hill,United Rentals (Randy Young),Chevrolet,165.0,running,0.0,25.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,13.0,19.0,22.0,Austin Wayne Self,Don't Mess With Texas / AM Tech. Solutions (Al Niece),Chevrolet,164.0,running,0.0,24.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,14.0,15.0,20.0,Bubba Wallace,Andy's Frozen Custard (Randy Young),Chevrolet,164.0,running,0.0,0.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,15.0,32.0,13.0,Myatt Snider,Louisiana Hot Sauce (Duke Thorson),Ford,164.0,running,9.0,22.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,16.0,10.0,16.0,Brett Moffitt,Concrete Supply / Central Plains Supply (Shigeaki Hattori),Toyota,163.0,running,0.0,38.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,17.0,17.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,163.0,running,0.0,20.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,18.0,7.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Ford,162.0,running,1.0,26.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,19.0,16.0,54.0,Bo LeMastus,Crosley Brands / DGR-Crosley (David Gilliland),Toyota,160.0,running,0.0,18.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,20.0,31.0,83.0,Kyle Donahue,First Responder Racing (D.J. Copp),Chevrolet,159.0,running,0.0,17.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,21.0,25.0,33.0,Josh Reaume,Colonial Countertops (Josh Reaume),Toyota,158.0,running,0.0,16.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,22.0,29.0,10.0,Jennifer Jo Cobb,Think Realty / Mark One (Jennifer Jo Cobb),Chevrolet,157.0,running,0.0,15.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,23.0,28.0,6.0,Norm Benning,Zomongo (Norm Benning),Chevrolet,157.0,running,0.0,14.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,24.0,30.0,74.0,Mike Harmon,Horizon Transport (Mike Harmon),Chevrolet,146.0,oil leak,0.0,0.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,25.0,21.0,3.0,Jordan Anderson,Bommarito Automotive Group (Jordan Anderson),Chevrolet,139.0,running,0.0,12.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,26.0,27.0,15.0,Robby Lyons,Finke Brothers / Sunwest Construction (Jay Robinson),Chevrolet,139.0,running,0.0,11.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,27.0,18.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,131.0,suspension,0.0,10.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,28.0,26.0,50.0,Jamie Mosley,Crossbar E-Cigarettes (Mark Beaver),Chevrolet,66.0,overheating,0.0,9.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,29.0,24.0,36.0,Bayley Currey,Mittler Bros. (Mike Mittler),Chevrolet,30.0,transmission,0.0,8.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,30.0,22.0,87.0,Joe Nemechek,Fleetwing (Joe Nemechek),Chevrolet,27.0,overheating,0.0,7.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,31.0,23.0,0.0,Joey Gase,Driven2Honor (Jennifer Jo Cobb),Chevrolet,6.0,electrical,0.0,0.0,0.0
2018,6,Kansas,Kansas Speedway,1.5,paved track,32.0,20.0,63.0,Kevin Donahue,First Responder Racing (Mike Mittler),Chevrolet,0.0,transmission,0.0,5.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,1.0,1.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,134.0,running,71.0,54.0,5.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,2.0,4.0,51.0,Kyle Busch,Cessna / Beechcraft (Kyle Busch),Toyota,134.0,running,0.0,0.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,3.0,28.0,46.0,Brandon Jones,Mobil 1 (Kyle Busch),Toyota,134.0,running,0.0,0.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,4.0,6.0,16.0,Brett Moffitt,Ibaraki Toyopet (Shigeaki Hattori),Toyota,134.0,running,28.0,51.0,1.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,5.0,7.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Ford,134.0,running,0.0,37.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,6.0,10.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,134.0,running,0.0,31.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,7.0,27.0,75.0,Parker Kligerman,Food Country USA (Charlie Henderson),Chevrolet,134.0,running,0.0,34.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,8.0,2.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,134.0,running,13.0,30.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,9.0,9.0,8.0,John H. Nemechek,Fleetwing / D.A.B. Constructors (Joe Nemechek),Chevrolet,134.0,running,21.0,0.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,10.0,3.0,4.0,Todd Gilliland,Pedigree (Kyle Busch),Toyota,134.0,running,0.0,37.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,11.0,8.0,88.0,Matt Crafton,Mold Armor / Menards (Duke Thorson),Ford,134.0,running,0.0,32.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,12.0,5.0,98.0,Grant Enfinger,Champion Power Equipment / Curb Records (Mike Curb),Ford,134.0,running,0.0,25.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,13.0,14.0,54.0,Chris Eggleston,GlobeSprinkler.com / H2O Fire Protection (David Gilliland),Toyota,134.0,running,0.0,24.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,14.0,11.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,134.0,running,0.0,35.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,15.0,13.0,13.0,Myatt Snider,Century Container / Louisiana Hot Sauce (Duke Thorson),Ford,134.0,running,0.0,22.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,16.0,24.0,97.0,Jesse Little,Circle Track Warehouse (Jason Little),Ford,134.0,running,0.0,22.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,17.0,15.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,134.0,running,0.0,20.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,18.0,17.0,2.0,Austin Hill,United Rentals (Randy Young),Chevrolet,134.0,running,0.0,19.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,19.0,12.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,134.0,running,0.0,25.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,20.0,21.0,3.0,Jordan Anderson,Bommarito / Lucas Oil (Jordan Anderson),Chevrolet,134.0,running,1.0,17.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,21.0,16.0,20.0,Daniel Hemric,Overkill Motorsports (Randy Young),Chevrolet,134.0,running,0.0,0.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,22.0,20.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,134.0,running,0.0,15.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,23.0,23.0,15.0,Robby Lyons,Abaco Construction (Jay Robinson),Chevrolet,134.0,running,0.0,14.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,24.0,29.0,33.0,Josh Reaume,JC Racing (Josh Reaume),Toyota,132.0,running,0.0,13.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,25.0,22.0,83.0,Bayley Currey,Ingersoll Rand (D.J. Copp),Chevrolet,132.0,running,0.0,12.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,26.0,26.0,10.0,Jennifer Jo Cobb,Think Realty (Jennifer Jo Cobb),Chevrolet,121.0,running,0.0,11.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,27.0,19.0,22.0,Austin Wayne Self,Don't Mess With Texas / AM Tech. Solutions (Al Niece),Chevrolet,117.0,crash,0.0,10.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,28.0,30.0,50.0,Timmy Hill,Crossbar E-Cigarettes (Mark Beaver),Chevrolet,100.0,engine,0.0,0.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,29.0,31.0,74.0,Mike Harmon,Koolbox / Horizon Transport (Mike Harmon),Chevrolet,99.0,running,0.0,0.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,30.0,18.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,97.0,crash,0.0,7.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,31.0,25.0,6.0,Norm Benning,Zomongo / H&H Transport (Norm Benning),Chevrolet,55.0,crash,0.0,6.0,0.0
2018,7,Charlotte,Charlotte Motor Speedway,1.5,paved track,32.0,32.0,63.0,J.J. Yeley,FR8 Auctions (Mike Mittler),Chevrolet,21.0,transmission,0.0,0.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,1.0,5.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,167.0,running,51.0,49.0,5.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,2.0,1.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,167.0,running,13.0,54.0,1.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,3.0,10.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,167.0,running,3.0,45.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,4.0,8.0,98.0,Grant Enfinger,Protect The Harvest (Mike Curb),Ford,167.0,running,7.0,43.0,1.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,5.0,9.0,88.0,Matt Crafton,Matador / Menards (Duke Thorson),Ford,167.0,running,0.0,42.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,6.0,2.0,4.0,Todd Gilliland,Mobil 1 (Kyle Busch),Toyota,167.0,running,62.0,39.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,7.0,20.0,20.0,Tyler Young,Texas Rig Equipment (Randy Young),Chevrolet,167.0,running,0.0,35.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,8.0,14.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,167.0,running,0.0,35.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,9.0,4.0,51.0,Spencer Davis,JBL / SiriusXM (Kyle Busch),Toyota,167.0,running,7.0,32.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,10.0,3.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,167.0,running,19.0,31.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,11.0,28.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,167.0,running,0.0,26.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,12.0,19.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,167.0,running,0.0,25.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,13.0,22.0,2.0,Austin Hill,Ennis Steel Industries (Randy Young),Chevrolet,165.0,running,0.0,31.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,14.0,6.0,54.0,Chris Eggleston,GlobeSprinkler.com / H2O Fire Protection (David Gilliland),Toyota,165.0,running,4.0,23.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,15.0,16.0,8.0,Joe Nemechek,Romco Equipment Co. (Joe Nemechek),Chevrolet,165.0,running,0.0,22.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,16.0,11.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Ford,164.0,running,1.0,21.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,17.0,15.0,22.0,Austin Wayne Self,Go Texan (Al Niece),Chevrolet,162.0,running,0.0,25.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,18.0,7.0,16.0,Brett Moffitt,Northland Foundations (Shigeaki Hattori),Toyota,158.0,running,0.0,19.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,19.0,17.0,3.0,Jordan Anderson,Sefton Steel / Mark Martin Podcast (Jordan Anderson),Chevrolet,157.0,oil cooler,0.0,18.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,20.0,25.0,68.0,Clay Greenfield,AMVETS Please Stand (Clay Greenfield),Chevrolet,157.0,running,0.0,17.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,21.0,30.0,6.0,Norm Benning,Zomongo / H&H Transport (Norm Benning),Chevrolet,157.0,running,0.0,16.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,22.0,21.0,7.0,Korbin Forrister,Now Matters More (All Out Motorsports),Toyota,155.0,running,0.0,15.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,23.0,13.0,13.0,Myatt Snider,The Carolina Nut Co. (Duke Thorson),Ford,105.0,crash,0.0,25.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,24.0,31.0,10.0,Jennifer Jo Cobb,Driven2Honor (Jennifer Jo Cobb),Chevrolet,102.0,crash,0.0,13.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,25.0,23.0,33.0,Josh Reaume,Pit Barrel Cooker Co. (Josh Reaume),Toyota,79.0,engine,0.0,12.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,26.0,12.0,17.0,Bo LeMastus,Crosley Brands (David Gilliland),Toyota,73.0,crash,0.0,12.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,27.0,29.0,15.0,Reed Sorenson,Sunwest Construction (Jay Robinson),Chevrolet,15.0,overheating,0.0,0.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,28.0,27.0,63.0,Kyle Donahue,First Responder Racing (Mike Mittler),Chevrolet,13.0,overheating,0.0,9.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,29.0,26.0,83.0,Bayley Currey,FR8 Auctions (D.J. Copp),Chevrolet,11.0,crash,0.0,8.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,30.0,18.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,6.0,crash,0.0,7.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,31.0,24.0,0.0,Camden Murphy,Driven2Honor (Jennifer Jo Cobb),Chevrolet,4.0,electrical,0.0,6.0,0.0
2018,8,Fort Worth,Texas Motor Speedway,1.5,paved track,32.0,32.0,50.0,Todd Peck,Image Tech (Mark Beaver),Chevrolet,1.0,electrical,0.0,5.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,1.0,16.0,16.0,Brett Moffitt,Destiny Homes (Shigeaki Hattori),Toyota,200.0,running,76.0,51.0,5.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,2.0,3.0,18.0,Noah Gragson,Safelite Auto Glass (Kyle Busch),Toyota,200.0,running,7.0,47.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,3.0,1.0,51.0,Harrison Burton,Morton Buildings (Kyle Busch),Toyota,200.0,running,30.0,47.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,4.0,12.0,54.0,David Gilliland,Crosley Brands / DGR-Crosley (David Gilliland),Toyota,200.0,running,0.0,35.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,5.0,7.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,200.0,running,0.0,41.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,6.0,13.0,97.0,Jesse Little,JJL Motorsports (Jason Little),Ford,200.0,running,0.0,35.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,7.0,14.0,2.0,Cody Coughlin,Jegs.com (Maury Gallagher),Chevrolet,200.0,running,0.0,30.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,8.0,9.0,46.0,Christian Eckes,Mobil 1 (Kyle Busch),Toyota,200.0,running,4.0,30.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,9.0,5.0,52.0,Stewart Friesen,Halmar Intl. / We Build America (Chris Larsen),Chevrolet,200.0,running,48.0,45.0,1.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,10.0,17.0,13.0,Myatt Snider,The Carolina Nut Co. (Duke Thorson),Ford,200.0,running,0.0,33.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,11.0,15.0,98.0,Grant Enfinger,Protect The Harvest (Mike Curb),Ford,200.0,running,0.0,26.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,12.0,27.0,45.0,Justin Fontaine,ProMatic Automation / Superior Essex (Al Niece),Chevrolet,200.0,running,0.0,25.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,13.0,22.0,20.0,Tanner Thorson,Go Share (Randy Young),Chevrolet,199.0,running,0.0,24.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,14.0,18.0,2.0,Austin Hill,United Rentals (Randy Young),Chevrolet,199.0,running,0.0,23.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,15.0,19.0,22.0,Austin Wayne Self,Go Texan (Al Niece),Chevrolet,199.0,running,0.0,22.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,16.0,6.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,196.0,running,0.0,25.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,17.0,11.0,41.0,Ben Rhodes,Alpha Energy Solutions (Duke Thorson),Ford,195.0,running,0.0,20.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,18.0,26.0,4.0,Cory Roper,Preferred Industrial Contractors (Roper Racing),Ford,195.0,running,0.0,19.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,19.0,10.0,25.0,Dalton Sargeant,Performance Plus Motor Oil (Maury Gallagher),Chevrolet,195.0,running,0.0,20.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,20.0,30.0,6.0,Norm Benning,Zomongo / H&H Transport (Norm Benning),Chevrolet,194.0,running,0.0,17.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,21.0,28.0,49.0,Wendell Chavous,SobrietyNation.org (Jay Robinson),Chevrolet,191.0,running,0.0,16.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,22.0,31.0,10.0,Jennifer Jo Cobb,Driven2Honor (Jennifer Jo Cobb),Chevrolet,173.0,running,0.0,15.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,23.0,23.0,3.0,Jordan Anderson,Bommarito Automotive Group (Jordan Anderson),Chevrolet,153.0,engine,0.0,14.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,24.0,29.0,83.0,Bayley Currey,Fr8Auctions.com (D.J. Copp),Chevrolet,152.0,engine,0.0,13.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,25.0,32.0,15.0,Bobby Reuse,WCIParts.com (Jay Robinson),Chevrolet,136.0,suspension,0.0,12.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,26.0,2.0,88.0,Matt Crafton,Jack Links / Menards (Duke Thorson),Ford,135.0,crash,20.0,21.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,27.0,8.0,8.0,John H. Nemechek,Fleetwing / D.A.B. Constructors (Joe Nemechek),Chevrolet,135.0,crash,15.0,0.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,28.0,20.0,12.0,Reid Wilson,TruNorth (Randy Young),Chevrolet,109.0,overheating,0.0,9.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,29.0,4.0,4.0,Todd Gilliland,JBL / SiriusXM (Kyle Busch),Toyota,102.0,crash,0.0,8.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,30.0,24.0,50.0,Ross Chastain,VIP Racing Experience (Mark Beaver),Chevrolet,56.0,suspension,0.0,0.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,31.0,21.0,87.0,Joe Nemechek,Romco Equipment / D.A.B. Constructors (Joe Nemechek),Chevrolet,50.0,brakes,0.0,6.0,0.0
2018,9,Iowa,Iowa Speedway,0.875,paved track,32.0,25.0,63.0,J.J. Yeley,Fr8Auctions.com (Mike Mittler),Chevrolet,19.0,brakes,0.0,0.0,0.0
2018,10,Gateway,Worldwide Technology Raceway at Gateway,1.25,paved track,1.0,4.0,24.0,Justin Haley,Fraternal Order of Eagles (Maury Gallagher),Chevrolet,160.0,running,7.0,47.0,5.0
2018,10,Gateway,Worldwide Technology Raceway at Gateway,1.25,paved track,2.0,8.0,4.0,Todd Gilliland,Royal Canin (Kyle Busch),Toyota,160.0,running,1.0,43.0,0.0
2018,10,Gateway,Worldwide Technology Raceway at Gateway,1.25,paved track,3.0,13.0,21.0,Johnny Sauter,ISM Connect (Maury Gallagher),Chevrolet,160.0,running,0.0,45.0,0.0
2018,10,Gateway,Worldwide Technology Raceway at Gateway,1.25,paved track,4.0,14.0,13.0,Myatt Snider,The Carolina Nut Co. (Duke Thorson),Ford,160.0,running,0.0,33.0,0.0
