Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1988,1,Daytona,1.0,3.0,12.0,Bobby Allison,Miller High Life (Stavola Brothers),Buick,200.0,202940.0,running,70.0,185.0
1988,1,Daytona,2.0,2.0,28.0,Davey Allison,Havoline (Harry Ranier),Ford,200.0,113760.0,running,2.0,175.0
1988,1,Daytona,3.0,19.0,55.0,Phil Parsons,Skoal Classic (Leo Jackson / Richard Jackson),Oldsmobile,200.0,81625.0,running,9.0,170.0
1988,1,Daytona,4.0,14.0,75.0,Neil Bonnett,Valvoline (Rahmoc Enterprises),Pontiac,200.0,67290.0,running,9.0,165.0
1988,1,Daytona,5.0,8.0,11.0,Terry Labonte,Budweiser (Junior Johnson),Chevrolet,200.0,62415.0,running,2.0,160.0
1988,1,Daytona,6.0,1.0,25.0,Ken Schrader,Folger's Coffee (Rick Hendrick),Chevrolet,200.0,72215.0,running,14.0,155.0
1988,1,Daytona,7.0,5.0,27.0,Rusty Wallace,Kodiak (Raymond Beadle),Pontiac,200.0,59990.0,running,4.0,151.0
1988,1,Daytona,8.0,12.0,44.0,Sterling Marlin,Piedmont Airlines (Billy Hagan),Oldsmobile,200.0,43765.0,running,13.0,147.0
1988,1,Daytona,9.0,18.0,88.0,Buddy Baker,Red Baron Frozen Pizza (Buddy Baker / Danny Schiff),Oldsmobile,200.0,36490.0,running,0.0,138.0
1988,1,Daytona,10.0,6.0,3.0,Dale Earnhardt,GM Goodwrench (Richard Childress),Chevrolet,200.0,52540.0,running,2.0,139.0
1988,1,Daytona,11.0,4.0,17.0,Darrell Waltrip,Tide (Rick Hendrick),Chevrolet,200.0,73840.0,running,69.0,135.0
1988,1,Daytona,12.0,31.0,9.0,Bill Elliott,Coors (Harry Melling),Ford,200.0,31015.0,running,0.0,127.0
1988,1,Daytona,13.0,9.0,8.0,"Bobby Hillin, Jr.",Miller High Life (Stavola Brothers),Buick,200.0,28320.0,running,0.0,124.0
1988,1,Daytona,14.0,15.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Chevrolet,200.0,27305.0,running,0.0,121.0
1988,1,Daytona,15.0,13.0,4.0,Rick Wilson,Kodak Film (Larry McClure),Oldsmobile,200.0,23165.0,running,0.0,118.0
1988,1,Daytona,16.0,36.0,1.0,Dale Jarrett,Port-A-Lube (Hoss Ellington),Buick,200.0,18845.0,running,0.0,115.0
1988,1,Daytona,17.0,27.0,26.0,Ricky Rudd,Quaker State (Kenny Bernstein),Buick,200.0,20125.0,running,0.0,112.0
1988,1,Daytona,18.0,21.0,21.0,Kyle Petty,Citgo (Wood Brothers),Ford,199.0,23505.0,running,0.0,109.0
1988,1,Daytona,19.0,28.0,95.0,Trevor Boys,Sadler Racing (Sadler Brothers),Chevrolet,199.0,15085.0,running,0.0,106.0
1988,1,Daytona,20.0,29.0,71.0,Dave Marcis,Lifebuoy (Dave Marcis),Chevrolet,198.0,18175.0,running,0.0,103.0
1988,1,Daytona,21.0,33.0,31.0,Brad Teague,Slender You Figure Salons (Bob Clark),Oldsmobile,198.0,13570.0,running,0.0,100.0
1988,1,Daytona,22.0,24.0,89.0,Michael Waltrip,Country Time Lemonade (Mueller Brothers),Pontiac,197.0,14065.0,running,0.0,97.0
1988,1,Daytona,23.0,35.0,22.0,Steve Moore,Danny Belyeu / Nestle Chunky (Roger Hamby),Chevrolet,195.0,13810.0,running,0.0,94.0
1988,1,Daytona,24.0,40.0,98.0,Ed Pimm,Sunoco (Mike Curb),Buick,191.0,11605.0,running,0.0,91.0
1988,1,Daytona,25.0,37.0,52.0,Jimmy Means,Eureka Vacuum Cleaners (Jimmy Means),Chevrolet,191.0,14250.0,running,0.0,88.0
1988,1,Daytona,26.0,39.0,92.0,Ralph Jones,War Eagle Construction (Lucky Compton),Ford,190.0,10595.0,running,0.0,85.0
1988,1,Daytona,27.0,22.0,68.0,Derrike Cope,Purolator Filters (Jim Testa),Ford,183.0,15235.0,running,0.0,82.0
1988,1,Daytona,28.0,23.0,23.0,Eddie Bierschwale,Wayne Paging (Don Bierschwale),Oldsmobile,181.0,12080.0,running,0.0,79.0
1988,1,Daytona,29.0,20.0,33.0,Harry Gant,Skoal Bandit (Hal Needham),Chevrolet,175.0,15575.0,crash,1.0,81.0
1988,1,Daytona,30.0,26.0,86.0,Rick Jeffrey,Slenderizers (Doreen Jeffrey),Chevrolet,174.0,11420.0,running,0.0,73.0
1988,1,Daytona,31.0,42.0,90.0,Benny Parsons,Bull's Eye Barbecue Sauce (Junie Donlavey),Ford,156.0,13390.0,engine,0.0,70.0
1988,1,Daytona,32.0,16.0,7.0,Alan Kulwicki,Zerex (Alan Kulwicki),Ford,148.0,14410.0,running,0.0,67.0
1988,1,Daytona,33.0,17.0,14.0,A.J. Foyt,Copenhagen (A.J. Foyt),Oldsmobile,105.0,11455.0,crash,0.0,64.0
1988,1,Daytona,34.0,34.0,43.0,Richard Petty,STP (Petty Enterprises),Pontiac,104.0,11475.0,crash,0.0,61.0
1988,1,Daytona,35.0,41.0,15.0,Brett Bodine,Crisco (Bud Moore),Ford,104.0,17870.0,crash,0.0,58.0
1988,1,Daytona,36.0,25.0,73.0,Phil Barkdoll,Helen Rae Special (Phil Barkdoll),Ford,103.0,10340.0,crash,0.0,55.0
1988,1,Daytona,37.0,10.0,83.0,Lake Speed,Wynn's / Kmart (Lake Speed),Oldsmobile,65.0,12860.0,engine,5.0,57.0
1988,1,Daytona,38.0,32.0,29.0,Cale Yarborough,Hardee's (Cale Yarborough),Oldsmobile,46.0,8780.0,crash,0.0,49.0
1988,1,Daytona,39.0,30.0,99.0,Connie Saylor,Eagle Engines (Ralph Ball),Chevrolet,32.0,9645.0,crash,0.0,
1988,1,Daytona,40.0,7.0,50.0,Greg Sacks,"Dingman Brothers Racing / ""Be My Valentine"" (Dingman Brothers)",Pontiac,22.0,12110.0,engine,0.0,43.0
1988,1,Daytona,41.0,38.0,6.0,Mark Martin,Stroh's Light (Jack Roush),Ford,19.0,7910.0,overheating,0.0,40.0
1988,1,Daytona,42.0,11.0,97.0,Morgan Shepherd,AC Spark Plug (Tom Winkle),Buick,11.0,11410.0,engine,0.0,37.0
1988,2,Richmond,1.0,3.0,75.0,Neil Bonnett,Valvoline (Rahmoc Enterprises),Pontiac,400.0,45900.0,running,141.0,180.0
1988,2,Richmond,2.0,22.0,26.0,Ricky Rudd,Quaker State (Kenny Bernstein),Buick,400.0,25660.0,running,0.0,170.0
1988,2,Richmond,3.0,9.0,43.0,Richard Petty,STP (Petty Enterprises),Pontiac,400.0,16975.0,running,0.0,165.0
1988,2,Richmond,4.0,11.0,17.0,Darrell Waltrip,Tide (Rick Hendrick),Chevrolet,400.0,14185.0,running,39.0,165.0
1988,2,Richmond,5.0,14.0,44.0,Sterling Marlin,Piedmont Airlines (Billy Hagan),Oldsmobile,400.0,12315.0,running,0.0,155.0
1988,2,Richmond,6.0,18.0,83.0,Lake Speed,Wynn's / Kmart (Lake Speed),Oldsmobile,400.0,5290.0,running,67.0,155.0
1988,2,Richmond,7.0,4.0,27.0,Rusty Wallace,Kodiak (Raymond Beadle),Pontiac,400.0,11790.0,running,0.0,146.0
1988,2,Richmond,8.0,20.0,8.0,"Bobby Hillin, Jr.",Miller High Life (Stavola Brothers),Buick,399.0,6550.0,running,0.0,142.0
1988,2,Richmond,9.0,10.0,11.0,Terry Labonte,Budweiser (Junior Johnson),Chevrolet,399.0,9320.0,running,1.0,143.0
1988,2,Richmond,10.0,2.0,3.0,Dale Earnhardt,GM Goodwrench (Richard Childress),Chevrolet,399.0,16245.0,running,151.0,144.0
1988,2,Richmond,11.0,25.0,12.0,Bobby Allison,Miller High Life (Stavola Brothers),Buick,399.0,8795.0,running,0.0,130.0
1988,2,Richmond,12.0,16.0,9.0,Bill Elliott,Coors (Harry Melling),Ford,399.0,10595.0,running,0.0,127.0
1988,2,Richmond,13.0,8.0,5.0,Geoffrey Bodine,Levi Garrett (Rick Hendrick),Chevrolet,398.0,5305.0,running,0.0,124.0
1988,2,Richmond,14.0,12.0,90.0,Benny Parsons,Bull's Eye Barbecue Sauce (Junie Donlavey),Ford,398.0,5125.0,running,0.0,121.0
1988,2,Richmond,15.0,27.0,88.0,Buddy Baker,Red Baron Frozen Pizza (Buddy Baker / Danny Schiff),Oldsmobile,398.0,5505.0,running,0.0,118.0
1988,2,Richmond,16.0,1.0,97.0,Morgan Shepherd,AC Spark Plug (Tom Winkle),Buick,398.0,8025.0,running,1.0,120.0
1988,2,Richmond,17.0,28.0,71.0,Dave Marcis,Lifebuoy (Dave Marcis),Chevrolet,397.0,4450.0,running,0.0,112.0
1988,2,Richmond,18.0,24.0,21.0,Kyle Petty,Citgo (Wood Brothers),Ford,397.0,8075.0,running,0.0,109.0
1988,2,Richmond,19.0,23.0,31.0,Brad Teague,Slender You Figure Salons (Bob Clark),Oldsmobile,395.0,1835.0,running,0.0,106.0
1988,2,Richmond,20.0,30.0,67.0,Ken Schrader,Pannill Sweatshirts / Folger's Coffee (Buddy Arrington),Ford,395.0,4610.0,running,0.0,103.0
1988,2,Richmond,21.0,5.0,7.0,Alan Kulwicki,Zerex (Alan Kulwicki),Ford,393.0,4045.0,crank,0.0,100.0
1988,2,Richmond,22.0,31.0,22.0,Lennie Pond,Hesco Exhaust Systems (Roger Hamby),Chevrolet,383.0,2375.0,running,0.0,
1988,2,Richmond,23.0,13.0,10.0,Ken Bouchard,Whitcomb Racing (Bob Whitcomb),Ford,380.0,2365.0,running,0.0,94.0
1988,2,Richmond,24.0,29.0,52.0,Jimmy Means,Eureka Vacuum Cleaners (Jimmy Means),Chevrolet,374.0,3755.0,running,0.0,91.0
1988,2,Richmond,25.0,7.0,6.0,Mark Martin,Stroh's Light (Jack Roush),Ford,364.0,1645.0,running,0.0,88.0
1988,2,Richmond,26.0,32.0,29.0,Dale Jarrett,Hardee's (Cale Yarborough),Oldsmobile,337.0,1510.0,crash,0.0,85.0
1988,2,Richmond,27.0,19.0,15.0,Brett Bodine,Crisco (Bud Moore),Ford,325.0,9275.0,running,0.0,82.0
1988,2,Richmond,28.0,6.0,33.0,Harry Gant,Skoal Bandit (Hal Needham),Chevrolet,289.0,4430.0,crash,0.0,79.0
1988,2,Richmond,29.0,15.0,28.0,Davey Allison,Havoline (Harry Ranier),Ford,276.0,10055.0,running,0.0,76.0
1988,2,Richmond,30.0,17.0,55.0,Phil Parsons,Skoal Classic (Leo Jackson / Richard Jackson),Oldsmobile,225.0,3420.0,running,0.0,73.0
1988,2,Richmond,31.0,26.0,30.0,Michael Waltrip,Country Time Lemonade (Chuck Rider),Pontiac,110.0,2820.0,engine,0.0,70.0
1988,2,Richmond,32.0,21.0,68.0,Derrike Cope,Purolator Filters (Jim Testa),Ford,47.0,2820.0,crash,0.0,67.0
1988,3,Rockingham,1.0,30.0,75.0,Neil Bonnett,Valvoline (Rahmoc Enterprises),Pontiac,492.0,45800.0,running,166.0,185.0
1988,3,Rockingham,2.0,19.0,83.0,Lake Speed,Wynn's / Kmart (Lake Speed),Oldsmobile,492.0,22310.0,running,51.0,175.0
1988,3,Rockingham,3.0,14.0,44.0,Sterling Marlin,Piedmont Airlines (Billy Hagan),Oldsmobile,492.0,19195.0,running,103.0,170.0
1988,3,Rockingham,4.0,2.0,7.0,Alan Kulwicki,Zerex (Alan Kulwicki),Ford,492.0,14330.0,running,0.0,160.0
1988,3,Rockingham,5.0,22.0,3.0,Dale Earnhardt,GM Goodwrench (Richard Childress),Chevrolet,492.0,19865.0,running,22.0,160.0
1988,3,Rockingham,6.0,1.0,9.0,Bill Elliott,Coors (Harry Melling),Ford,491.0,17910.0,running,112.0,155.0
1988,3,Rockingham,7.0,35.0,97.0,Morgan Shepherd,AC Spark Plug (Tom Winkle),Buick,491.0,7710.0,running,6.0,151.0
1988,3,Rockingham,8.0,17.0,10.0,Ken Bouchard,Whitcomb Racing (Bob Whitcomb),Ford,491.0,5760.0,running,0.0,142.0
1988,3,Rockingham,9.0,4.0,28.0,Davey Allison,Havoline (Harry Ranier),Ford,491.0,14210.0,running,0.0,138.0
1988,3,Rockingham,10.0,5.0,25.0,Ken Schrader,Folger's Coffee (Rick Hendrick),Chevrolet,490.0,12785.0,running,0.0,134.0
1988,3,Rockingham,11.0,27.0,88.0,Buddy Baker,Red Baron Frozen Pizza (Buddy Baker / Danny Schiff),Oldsmobile,490.0,9170.0,running,22.0,135.0
1988,3,Rockingham,12.0,12.0,6.0,Mark Martin,Stroh's Light (Jack Roush),Ford,489.0,4120.0,running,0.0,127.0
1988,3,Rockingham,13.0,37.0,30.0,Michael Waltrip,Country Time Lemonade (Chuck Rider),Chevrolet,489.0,7920.0,running,0.0,124.0
