Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1955,10,Langhorne,16.0,22,26,Russ Truelove,J.W. Campbell,'55 Ford,104.0,75.0,running,0.0
1955,10,Langhorne,17.0,–,L-10,Tony DeStafano,–,'55 Plymouth,103.0,25.0,gasket,0.0
1955,10,Langhorne,18.0,24,5,Jimmie Lewallen,Joe Blair,'54 Mercury,97.0,75.0,bearing,0.0
1955,10,Langhorne,19.0,19,59,Blackie Pitt,Brownie Pitt,'54 Oldsmobile,95.0,25.0,crash,0.0
1955,10,Langhorne,20.0,15,98,Dave Terrell,Dave Terrell,'55 Oldsmobile,93.0,25.0,springs,0.0
1955,10,Langhorne,21.0,9,97-A,Bill Blair,J.M. Fitzgibbons,'54 Oldsmobile,90.0,35.0,radiator,0.0
1955,10,Langhorne,22.0,4,14,Fonty Flock,Frank Christian,'55 Chevrolet,70.0,85.0,engine,0.0
1955,10,Langhorne,23.0,16,4,Ken Fisher,Ken Fisher,'55 Chrysler,58.0,25.0,axle,0.0
1955,10,Langhorne,24.0,3,78,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,45.0,35.0,vapor lock,0.0
1955,10,Langhorne,25.0,11,18,Archie Nepstad,Vernan Tritten,'55 Buick,41.0,25.0,crash,0.0
1955,10,Langhorne,26.0,32,73,Johnny Cramblitt,–,'53 Hudson,22.0,25.0,bearing,0.0
1955,10,Langhorne,27.0,27,96,Leslie Young,Ray Elston,'53 Hudson,21.0,25.0,crash,0.0
1955,10,Langhorne,28.0,28,1,Elton Hildreth,Hildreth Motors (Elton Hildreth),'54 Nash,18.0,75.0,engine,0.0
1955,10,Langhorne,29.0,–,7,Jim Reed,Jim Reed,'53 Hudson,12.0,25.0,fuel pump,0.0
1955,10,Langhorne,30.0,12,63,Bill Tanner,Al Liberty,'55 Chevrolet,7.0,25.0,rear end,0.0
1955,10,Langhorne,31.0,14,71,"John Dodd, Jr.","John Dodd, Sr.",'55 Dodge,5.0,,crash,0.0
1955,10,Langhorne,32.0,6,6,Pepper Cunningham,Pepper Cunningham,'55 Chrysler,3.0,,tire,0.0
1955,11,Charlotte,1.0,16.0,89,Buck Baker,Buck Baker,'55 Buick,133.0,1000.0,running,21.0
1955,11,Charlotte,2.0,2.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,133.0,650.0,running,112.0
1955,11,Charlotte,3.0,10.0,98,Dave Terrell,Dave Terrell,'55 Oldsmobile,131.0,450.0,running,0.0
1955,11,Charlotte,4.0,7.0,51,Gober Sosebee,Gober Sosebee,'55 Oldsmobile,127.0,350.0,fuel,0.0
1955,11,Charlotte,5.0,11.0,44,Bob Welborn,Julian Petty,'55 Chevrolet,127.0,300.0,running,0.0
1955,11,Charlotte,6.0,17.0,71,"John Dodd, Jr.","John Dodd, Sr.",'55 Dodge,126.0,250.0,running,0.0
1955,11,Charlotte,7.0,18.0,6,Ralph Liguori,Ralph Liguori,'54 Dodge,125.0,200.0,running,0.0
1955,11,Charlotte,8.0,21.0,121,Harvey Henderson,Harvey Henderson,'53 Hudson,123.0,150.0,running,0.0
1955,11,Charlotte,9.0,13.0,28,Eddie Skinner,Frank Dodge,'53 Oldsmobile,122.0,100.0,running,0.0
1955,11,Charlotte,10.0,25.0,4,Ken Fisher,Ken Fisher,'55 Chrysler,117.0,100.0,running,0.0
1955,11,Charlotte,11.0,23.0,460,Gene Simpson,Brooks Brothers,'55 Plymouth,109.0,75.0,crash,0.0
1955,11,Charlotte,12.0,5.0,B-29,Dink Widenhouse,Dink Widenhouse,'53 Oldsmobile,105.0,60.0,running,0.0
1955,11,Charlotte,13.0,14.0,56,Jim Ord,Hank Salat,'55 Packard,99.0,50.0,crash,0.0
1955,11,Charlotte,14.0,20.0,18,Arden Mounts,Arden Mounts,'54 Hudson,89.0,50.0,running,0.0
1955,11,Charlotte,15.0,8.0,42,Lee Petty,Petty Enterprises,'55 Chrysler,85.0,50.0,steering,0.0
1955,11,Charlotte,16.0,22.0,11,George Parrish,George Parrish,'53 Studebaker,70.0,50.0,injury,0.0
1955,11,Charlotte,17.0,4.0,87,Speedy Thompson,Griffin Motors (Bob Griffin),'54 Oldsmobile,57.0,50.0,radiator,0.0
1955,11,Charlotte,18.0,26.0,3,Dick Rathmann,Pure Sensitized (John Ditz),'54 Hudson,55.0,50.0,carburetor,0.0
1955,11,Charlotte,19.0,6.0,78,Jim Paschal,Helzafire (Ernest Woods),'54 Oldsmobile,50.0,50.0,cont arm,0.0
1955,11,Charlotte,20.0,3.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,43.0,50.0,gas tank,0.0
1955,11,Charlotte,21.0,1.0,92,Herb Thomas,Herb Thomas,'55 Buick,41.0,,crash,0.0
1955,11,Charlotte,22.0,19.0,88,Joel Million,Ernest Woods,'55 Oldsmobile,36.0,,disqualified,0.0
1955,11,Charlotte,23.0,9.0,14,Fonty Flock,Frank Christian,'55 Chevrolet,27.0,,overheating,0.0
1955,11,Charlotte,24.0,12.0,8,Bud Harless,Edgar Clay,'53 Hudson,23.0,,overheating,0.0
1955,11,Charlotte,25.0,15.0,97-A,Bill Blair,J.M. Fitzgibbons,'54 Oldsmobile,15.0,,overheating,0.0
1955,11,Charlotte,26.0,24.0,0,Ed Cole,–,'54 Ford,3.0,,shocks,0.0
1955,12,Hickory,1.0,2.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,200.0,1000.0,running,123.0
1955,12,Hickory,2.0,1.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,200.0,650.0,running,36.0
1955,12,Hickory,3.0,5.0,78,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,200.0,450.0,running,8.0
1955,12,Hickory,4.0,10.0,42,Lee Petty,Petty Enterprises,'55 Chrysler,198.0,350.0,running,0.0
1955,12,Hickory,5.0,19.0,5,Jimmie Lewallen,Joe Blair,'54 Mercury,196.0,300.0,running,0.0
1955,12,Hickory,6.0,9.0,88,Joel Million,Ernest Woods,'55 Oldsmobile,195.0,250.0,running,0.0
1955,12,Hickory,7.0,21.0,B-29,Dink Widenhouse,Dink Widenhouse,'53 Oldsmobile,193.0,200.0,running,0.0
1955,12,Hickory,8.0,4.0,28,Eddie Skinner,Frank Dodge,'53 Oldsmobile,193.0,150.0,running,0.0
1955,12,Hickory,9.0,7.0,14,Buddy Shuman,Frank Christian,'55 Chevrolet,193.0,100.0,running,0.0
1955,12,Hickory,10.0,12.0,98,Dave Terrell,Dave Terrell,'55 Oldsmobile,191.0,100.0,crash,0.0
1955,12,Hickory,11.0,13.0,87,Buck Baker,Griffin Motors (Bob Griffin),'54 Oldsmobile,191.0,75.0,running,0.0
1955,12,Hickory,12.0,15.0,121,Harvey Henderson,Harvey Henderson,'53 Hudson,189.0,60.0,running,0.0
1955,12,Hickory,13.0,18.0,460,Gene Simpson,Brooks Brothers,'55 Plymouth,185.0,50.0,running,0.0
1955,12,Hickory,14.0,11.0,63,Bill Tanner,Al Liberty,'55 Chevrolet,182.0,50.0,running,0.0
1955,12,Hickory,15.0,23.0,71,Fred Dove,The Racing Club (Fred Dove),'55 Oldsmobile,180.0,50.0,running,0.0
1955,12,Hickory,16.0,20.0,0,Ed Cole,–,'54 Ford,173.0,50.0,running,0.0
1955,12,Hickory,17.0,8.0,3,Dick Rathmann,Pure Sensitized (John Ditz),'54 Hudson,141.0,50.0,tire,0.0
1955,12,Hickory,18.0,6.0,44,Bob Welborn,Julian Petty,'55 Chevrolet,132.0,50.0,gears,0.0
1955,12,Hickory,19.0,22.0,11,George Parrish,George Parrish,'53 Studebaker,95.0,40.0,axle,0.0
1955,12,Hickory,20.0,19.0,303,Henry Ford,Henry Ford,'55 Chrysler,85.0,50.0,transmission,0.0
1955,12,Hickory,21.0,3.0,2,Gwyn Staley,Hubert Westmoreland,'55 Chevrolet,56.0,,overheating,33.0
1955,12,Hickory,22.0,14.0,4,Ken Fisher,Ken Fisher,'55 Chrysler,50.0,,rear end,0.0
1955,12,Hickory,23.0,16.0,349,Charlie Cregar,Engler's (James Gess),'54 Oldsmobile,37.0,,rear end,0.0
1955,13,Phoenix,1.0,2.0,301.0,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,100.0,1000.0,running,100.0
1955,13,Phoenix,2.0,3.0,98.0,Marvin Panch,Marvin Panch,'55 Mercury,99.0,650.0,running,0.0
1955,13,Phoenix,3.0,16.0,47.0,Clyde Palmer,Al Liggons,'55 Mercury,98.0,450.0,running,0.0
1955,13,Phoenix,4.0,1.0,3.0,Bill Amick,Joe Fisher,'55 Dodge,97.0,350.0,running,0.0
1955,13,Phoenix,5.0,7.0,7.0,Allen Adkins,Gus Davis,'54 Dodge,97.0,300.0,running,0.0
1955,13,Phoenix,6.0,12.0,5.0,Speedy Thompson,Don Oliver,'53 Oldsmobile,96.0,250.0,running,0.0
1955,13,Phoenix,7.0,6.0,6.0,Ben Gregory,Chris Milovich,'54 Oldsmobile,96.0,200.0,running,0.0
1955,13,Phoenix,8.0,11.0,23.0,Ken Johns,–,'55 Chevrolet,96.0,150.0,running,0.0
1955,13,Phoenix,9.0,20.0,24.0,Bob Havemann,Bob Havemann,'54 Dodge,95.0,100.0,running,0.0
1955,13,Phoenix,10.0,13.0,26.0,Ed Brown,Ed Brown,'55 Chevrolet,93.0,100.0,running,0.0
1955,13,Phoenix,11.0,14.0,33.0,Lloyd Dane,Lloyd Dane,'53 Hudson,91.0,25.0,running,0.0
1955,13,Phoenix,12.0,8.0,84.0,Danny Letner,Lou Mangini,'55 Plymouth,91.0,25.0,running,0.0
1955,13,Phoenix,13.0,21.0,28.0,Ray Clark,–,'53 Dodge,90.0,25.0,running,0.0
1955,13,Phoenix,14.0,23.0,44.0,Ron Hornaday,Robert Wallace,'54 Ford,90.0,25.0,running,0.0
1955,13,Phoenix,15.0,19.0,78.0,Frank Douglas,–,'54 Chevrolet,89.0,25.0,running,0.0
1955,13,Phoenix,16.0,27.0,77.0,Owen Loggins,Fred Bince,'54 Dodge,88.0,25.0,running,0.0
1955,13,Phoenix,17.0,22.0,76.0,Cliff Richmond,–,'55 Chevrolet,88.0,25.0,running,0.0
1955,13,Phoenix,18.0,25.0,18.0,Rick DeLewis,–,'54 Hudson,88.0,25.0,running,0.0
1955,13,Phoenix,19.0,24.0,41.0,Ernie Young,Walt Palozi,'50 Plymouth,87.0,25.0,running,0.0
1955,13,Phoenix,20.0,18.0,2.0,John Soares,Charles Vance,'55 Dodge,86.0,25.0,running,0.0
1955,13,Phoenix,21.0,26.0,53.0,Herb Crawford,–,'51 Studebaker,80.0,,running,0.0
1955,13,Phoenix,22.0,17.0,99.0,Dick Zimmermann,Les Brand,'54 Mercury,77.0,,throttle,0.0
1955,13,Phoenix,23.0,29.0,278.0,FiFi Scott,FiFi Scott,'53 Hudson,74.0,,tire,0.0
1955,13,Phoenix,24.0,10.0,65.0,Chuck Meekins,Larry Dorsey,'53 Oldsmobile,45.0,,tie rod,0.0
1955,13,Phoenix,25.0,28.0,17.0,Rex DeLewis,–,'55 Ford,42.0,,crash,0.0
1955,13,Phoenix,26.0,15.0,55.0,Mel Larson,Mel Larson,'55 Oldsmobile,40.0,,overheating,0.0
1955,13,Phoenix,27.0,9.0,39.0,Bill West,–,'53 Hudson,24.0,,con rod,0.0
1955,13,Phoenix,28.0,5.0,14.0,Fonty Flock,Frank Christian,'55 Chevrolet,16.0,,shocks,0.0
1955,13,Phoenix,29.0,4.0,25.0,Erick Erickson,Erick Erickson,'54 Buick,15.0,,tie rod,0.0
1955,14,Tucson,1.0,3.0,6.0,Danny Letner,Cos Cancilla,'54 Oldsmobile,200.0,1000.0,running,34.0
1955,14,Tucson,2.0,6.0,7.0,Allen Adkins,Gus Davis,'54 Dodge,199.0,650.0,running,79.0
1955,14,Tucson,3.0,5.0,33.0,Lloyd Dane,Lloyd Dane,'53 Hudson,198.0,450.0,running,0.0
1955,14,Tucson,4.0,11.0,65.0,Chuck Meekins,Larry Dorsey,'52 Oldsmobile,196.0,350.0,running,0.0
1955,14,Tucson,5.0,1.0,3.0,Bill Amick,Joe Fisher,'55 Dodge,194.0,300.0,running,28.0
1955,14,Tucson,6.0,15.0,24.0,Bob Havemann,Bob Havemann,'54 Dodge,193.0,250.0,running,0.0
1955,14,Tucson,7.0,2.0,26.0,Ed Brown,Ed Brown,'55 Chevrolet,192.0,200.0,wheel,44.0
1955,14,Tucson,8.0,13.0,55.0,Mel Larson,Mel Larson,'55 Oldsmobile,190.0,150.0,running,0.0
1955,14,Tucson,9.0,8.0,54.0,Johnny Mock,–,'54 Oldsmobile,183.0,100.0,running,0.0
1955,14,Tucson,10.0,16.0,53.0,Herb Crawford,–,'51 Studebaker,174.0,100.0,running,0.0
1955,14,Tucson,11.0,14.0,76.0,Cliff Richmond,–,'55 Chevrolet,158.0,25.0,running,0.0
1955,14,Tucson,12.0,12.0,99.0,Dick Zimmermann,Les Brand,'54 Mercury,145.0,25.0,running,0.0
1955,14,Tucson,13.0,19.0,278.0,FiFi Scott,FiFi Scott,'50 Hudson,142.0,25.0,running,0.0
1955,14,Tucson,14.0,17.0,41.0,Ernie Young,Walt Palozi,'50 Plymouth,125.0,25.0,overheating,0.0
1955,14,Tucson,15.0,9.0,47.0,Ray Clark,Al Liggons,'55 Mercury,103.0,25.0,tie rod,0.0
1955,14,Tucson,16.0,10.0,98.0,Marvin Panch,Marvin Panch,'55 Mercury,70.0,25.0,wheel,15.0
1955,14,Tucson,17.0,4.0,14.0,Jack Richardson,–,'55 Chevrolet,50.0,25.0,axle,0.0
1955,14,Tucson,18.0,18.0,18.0,Rick DeLewis,–,'54 Hudson,34.0,25.0,hub,0.0
1955,14,Tucson,19.0,7.0,77.0,Owen Loggins,Fred Bince,'54 Dodge,30.0,25.0,a frame,0.0
1955,15,Martinsville,1.0,4.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,200.0,1000.0,running,93.0
1955,15,Martinsville,2.0,7.0,42,Lee Petty,Petty Enterprises,'55 Chrysler,200.0,650.0,running,0.0
1955,15,Martinsville,3.0,2.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,198.0,450.0,running,107.0
1955,15,Martinsville,4.0,8.0,88,Jimmie Lewallen,Ernest Woods,'55 Oldsmobile,198.0,350.0,running,0.0
1955,15,Martinsville,5.0,14.0,44,Bob Welborn,Julian Petty,'55 Chevrolet,194.0,300.0,running,0.0
1955,15,Martinsville,6.0,11.0,87,Buck Baker,Griffin Motors (Bob Griffin),'54 Oldsmobile,192.0,250.0,running,0.0
1955,15,Martinsville,7.0,17.0,121,Harvey Henderson,Harvey Henderson,'53 Hudson,192.0,200.0,running,0.0
1955,15,Martinsville,8.0,15.0,28,Eddie Skinner,Frank Dodge,'53 Oldsmobile,189.0,150.0,running,0.0
1955,15,Martinsville,9.0,1.0,78,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,187.0,100.0,running,0.0
1955,15,Martinsville,10.0,16.0,71,Fred Dove,The Racing Club / Riddle Olds Corp. (Fred Dove),'55 Oldsmobile,183.0,100.0,running,0.0
1955,15,Martinsville,11.0,19.0,18,Arden Mounts,Arden Mounts,'54 Hudson,181.0,75.0,running,0.0
1955,15,Martinsville,12.0,27.0,27,Johnny Gouveia,Johnny Gouveia,'55 Chevrolet,179.0,60.0,running,0.0
1955,15,Martinsville,13.0,22.0,73,Johnny Cramblitt,–,'53 Hudson,178.0,50.0,running,0.0
1955,15,Martinsville,14.0,25.0,460,Gene Simpson,Brooks Brothers,'55 Plymouth,169.0,50.0,running,0.0
1955,15,Martinsville,15.0,26.0,0,Ed Cole,–,'54 Ford,167.0,50.0,running,0.0
1955,15,Martinsville,16.0,13.0,71-A,"John Dodd, Jr.","John Dodd, Sr.",'55 Dodge,151.0,50.0,gasket,0.0
1955,15,Martinsville,17.0,23.0,11,George Parrish,George Parrish,'53 Studebaker,123.0,50.0,running,0.0
1955,15,Martinsville,18.0,9.0,14,Speedy Thompson,Frank Christian,'55 Chevrolet,109.0,50.0,tie rod,0.0
1955,15,Martinsville,19.0,12.0,1-A,Carl Krueger,Carl Krueger,'55 Chrysler,107.0,50.0,wheel,0.0
1955,15,Martinsville,20.0,6.0,2,Gwyn Staley,Hubert Westmoreland,'55 Chevrolet,102.0,50.0,overheating,0.0
1955,15,Martinsville,21.0,20.0,19,Gordon Smith,Anderson Auto Service (Gordon Smith),'55 Chevrolet,95.0,,wheel,0.0
1955,15,Martinsville,22.0,18.0,5,Perk Brown,Joe Blair,'54 Mercury,93.0,,engine,0.0
1955,15,Martinsville,23.0,5.0,301,Fonty Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,85.0,,brakes,0.0
1955,15,Martinsville,24.0,10.0,97-A,Bill Blair,J.M. Fitzgibbons,'54 Oldsmobile,45.0,,overheating,0.0
1955,15,Martinsville,25.0,21.0,4,Ken Fisher,Ken Fisher,'55 Chrysler,40.0,,carburetor,0.0
1955,15,Martinsville,26.0,3.0,7,Jim Reed,Jim Reed,'55 Chevrolet,27.0,,overheating,0.0
1955,15,Martinsville,27.0,24.0,1,Ken Pace,Ken Pace,'54 Chevrolet,9.0,,hub,0.0
1955,16,Richmond,1.0,22.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,200.0,1000.0,running,123.0
1955,16,Richmond,2.0,10.0,301,Fonty Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,200.0,650.0,running,0.0
1955,16,Richmond,3.0,20.0,42,Lee Petty,Petty Enterprises,'55 Chrysler,200.0,450.0,running,0.0
1955,16,Richmond,4.0,4.0,78,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,199.0,350.0,running,69.0
1955,16,Richmond,5.0,25.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,197.0,300.0,running,0.0
1955,16,Richmond,6.0,19.0,44,Bob Welborn,Julian Petty,'55 Chevrolet,192.0,250.0,running,0.0
1955,16,Richmond,7.0,24.0,460,Gene Simpson,Brooks Brothers,'55 Plymouth,190.0,200.0,running,0.0
1955,16,Richmond,8.0,12.0,53,Elmo Langley,Elmo Langley,'53 Oldsmobile,181.0,150.0,running,0.0
1955,16,Richmond,9.0,8.0,69,Volney Schulze,Volney Schulze,'54 Dodge,179.0,100.0,running,0.0
1955,16,Richmond,10.0,9.0,11,George Parrish,George Parrish,'53 Studebaker,176.0,100.0,running,0.0
1955,16,Richmond,11.0,26.0,98,Dave Terrell,Dave Terrell,'55 Oldsmobile,172.0,75.0,piston,0.0
1955,16,Richmond,12.0,11.0,43,Slim Brown,–,'55 Chevrolet,169.0,60.0,running,0.0
1955,16,Richmond,13.0,5.0,54,Nace Mattingly,Nace Mattingly,'55 Ford,157.0,50.0,running,0.0
1955,16,Richmond,14.0,23.0,900,Johnny Roberts,Johnny Roberts,'55 Chevrolet,145.0,50.0,overheating,0.0
1955,16,Richmond,15.0,1.0,18,Arden Mounts,Arden Mounts,'54 Hudson,141.0,50.0,running,0.0
1955,16,Richmond,16.0,7.0,28,Eddie Skinner,Frank Dodge,'53 Oldsmobile,141.0,50.0,bearing,0.0
1955,16,Richmond,17.0,21.0,89,Buck Baker,Buck Baker,'55 Buick,133.0,50.0,wheel,0.0
1955,16,Richmond,18.0,27.0,121,Harvey Henderson,Harvey Henderson,'53 Hudson,115.0,50.0,spindle,0.0
1955,16,Richmond,19.0,14.0,303,Henry Ford,Henry Ford,'55 Chrysler,115.0,50.0,rear end,0.0
1955,16,Richmond,20.0,3.0,140,Mack Hanbury,Caplan Motors (Mack Hanbury),'53 Hudson,111.0,50.0,running,0.0
1955,16,Richmond,21.0,15.0,8,Billy Carden,Bishop Brothers,'55 Buick,109.0,,overheating,0.0
1955,16,Richmond,22.0,16.0,302,Carl Krueger,Carl Krueger,'55 Chrysler,99.0,,spindle,0.0
1955,16,Richmond,23.0,18.0,4,Ken Fisher,Ken Fisher,'55 Chrysler,95.0,,tie rod,0.0
1955,16,Richmond,24.0,2.0,3,Dick Rathmann,John Ditz,'55 Chrysler,66.0,,driveshaft,8.0
1955,16,Richmond,25.0,17.0,71,Fred Dove,The Racing Club (Fred Dove),'55 Oldsmobile,64.0,,piston,0.0
1955,16,Richmond,26.0,13.0,97-A,Sonny Hutchins,J.M. Fitzgibbons,'54 Oldsmobile,15.0,,overheating,0.0
1955,16,Richmond,27.0,28.0,444,Chick Dawson,–,'55 Studebaker,11.0,,fuel line,0.0
1955,16,Richmond,28.0,6.0,88,Jimmie Lewallen,Ernest Woods,'55 Oldsmobile,3.0,,mud,0.0
1955,17,Raleigh,1.0,3.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,172.0,1350.0,running,163.0
1955,17,Raleigh,2.0,6.0,301,Fonty Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,171.0,875.0,running,0.0
1955,17,Raleigh,3.0,7.0,87,Buck Baker,Griffin Motors (Bob Griffin),'54 Oldsmobile,171.0,550.0,running,0.0
1955,17,Raleigh,4.0,11.0,42,Lee Petty,Petty Enterprises,'55 Chrysler,170.0,400.0,running,0.0
1955,17,Raleigh,5.0,13.0,2,Gwyn Staley,Hubert Westmoreland,'55 Chevrolet,167.0,315.0,running,0.0
1955,17,Raleigh,6.0,7.0,78,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,166.0,265.0,running,0.0
1955,17,Raleigh,7.0,8.0,171,"John Dodd, Jr.","John Dodd, Sr.",'55 Dodge,165.0,220.0,running,0.0
1955,17,Raleigh,8.0,15.0,8,Billy Carden,Bishop Brothers,'55 Buick,165.0,165.0,running,0.0
1955,17,Raleigh,9.0,10.0,71,Fred Dove,Fred Dove,'55 Oldsmobile,164.0,125.0,running,0.0
1955,17,Raleigh,10.0,17.0,28,Eddie Skinner,Frank Dodge,'53 Oldsmobile,164.0,100.0,running,0.0
1955,17,Raleigh,11.0,9.0,97-A,Bill Blair,J.M. Fitzgibbons,'54 Oldsmobile,163.0,90.0,running,0.0
1955,17,Raleigh,12.0,25.0,B-29,Dink Widenhouse,Dink Widenhouse,'53 Oldsmobile,163.0,75.0,running,0.0
1955,17,Raleigh,13.0,22.0,19,Gordon Smith,Gordon Smith,'55 Chevrolet,160.0,65.0,running,0.0
1955,17,Raleigh,14.0,21.0,18,Arden Mounts,Arden Mounts,'54 Hudson,160.0,65.0,running,0.0
1955,17,Raleigh,15.0,23.0,5,Richard Brownlee,Joe Blair,'54 Mercury,154.0,65.0,running,0.0
1955,17,Raleigh,16.0,18.0,121,Harvey Henderson,Harvey Henderson,'53 Hudson,151.0,65.0,running,0.0
1955,17,Raleigh,17.0,26.0,11,George Parrish,George Parrish,'53 Studebaker,142.0,50.0,running,0.0
1955,17,Raleigh,18.0,14.0,92,Donald Thomas,Herb Thomas,'54 Hudson,139.0,85.0,running,0.0
1955,17,Raleigh,19.0,2.0,44,Bob Welborn,Julian Petty,'55 Chevrolet,118.0,175.0,tie rod,0.0
1955,17,Raleigh,20.0,19.0,140,Mack Hanbury,Caplan Motors (Mack Hanbury),'53 Hudson,101.0,50.0,gasket,0.0
1955,17,Raleigh,21.0,12.0,303,Henry Ford,Henry Ford,'55 Chrysler,98.0,40.0,brakes,0.0
1955,17,Raleigh,22.0,24.0,69,Volney Schulze,Volney Schulze,'54 Dodge,46.0,25.0,transmission,0.0
1955,17,Raleigh,23.0,16.0,3,Dick Rathmann,John Ditz,'55 Chrysler,36.0,25.0,tie rod,0.0
1955,17,Raleigh,24.0,4.0,14,Speedy Thompson,Frank Christian,'55 Chevrolet,25.0,75.0,radiator,0.0
1955,17,Raleigh,25.0,1.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,15.0,125.0,brakes,9.0
1955,17,Raleigh,26.0,20.0,480,Gene Simpson,Brooks Brothers,'55 Plymouth,5.0,40.0,axle,0.0
1955,17,Raleigh,27.0,27.0,302,Lloyd Dane,Carl Krueger,'55 Chrysler,0.0,25.0,engine,0.0
1955,18,Winston-Salem,1.0,9.0,42,Lee Petty,Petty Enterprises,'54 Chrysler,200.0,1000.0,running,33.0
1955,18,Winston-Salem,2.0,7.0,78,Jim Paschal,Helzafire (Ernest Woods),'55 Oldsmobile,200.0,650.0,running,0.0
1955,18,Winston-Salem,3.0,15.0,71,Fred Dove,Fred Dove,'55 Oldsmobile,197.0,450.0,running,0.0
1955,18,Winston-Salem,4.0,11.0,3,Dick Rathmann,John Ditz,'55 Chrysler,193.0,350.0,running,0.0
1955,18,Winston-Salem,5.0,12.0,171,"John Dodd, Jr.","John Dodd, Sr.",'55 Dodge,190.0,300.0,running,0.0
1955,18,Winston-Salem,6.0,17.0,19,Gordon Smith,Gordon Smith,'55 Chevrolet,186.0,250.0,running,0.0
1955,18,Winston-Salem,7.0,5.0,44,Bob Welborn,Julian Petty,'55 Chevrolet,186.0,200.0,running,0.0
1955,18,Winston-Salem,8.0,22.0,5,Perk Brown,Joe Blair,'54 Mercury,182.0,150.0,running,0.0
1955,18,Winston-Salem,9.0,20.0,18,Arden Mounts,Arden Mounts,'54 Hudson,181.0,100.0,running,0.0
1955,18,Winston-Salem,10.0,13.0,28,Eddie Skinner,Frank Dodge,'53 Oldsmobile,179.0,100.0,running,0.0
1955,18,Winston-Salem,11.0,16.0,69,Volney Schulze,Volney Schulze,'54 Dodge,178.0,75.0,running,0.0
1955,18,Winston-Salem,12.0,2.0,87,Buck Baker,Griffin Motors (Bob Griffin),'54 Oldsmobile,173.0,60.0,axle,126.0
1955,18,Winston-Salem,13.0,11.0,21,George Parrish,George Parrish,'53 Studebaker,164.0,50.0,running,0.0
1955,18,Winston-Salem,14.0,3.0,2,Gwyn Staley,Hubert Westmoreland,'55 Chevrolet,160.0,50.0,rear end,0.0
1955,18,Winston-Salem,15.0,8.0,92,Donald Thomas,Herb Thomas,'54 Hudson,142.0,50.0,crash,0.0
1955,18,Winston-Salem,16.0,23.0,140,Mack Hanbury,Caplan Motors (Mack Hanbury),'53 Hudson,135.0,50.0,crash,0.0
1955,18,Winston-Salem,17.0,19.0,121,Harvey Henderson,Harvey Henderson,'53 Hudson,131.0,50.0,oil pressure,0.0
1955,18,Winston-Salem,18.0,10.0,8,Billy Carden,Bishop Brothers,'55 Buick,121.0,50.0,piston,0.0
1955,18,Winston-Salem,19.0,14.0,97-A,Bill Blair,J.M. Fitzgibbons,'54 Oldsmobile,114.0,50.0,gas tank,0.0
1955,18,Winston-Salem,20.0,6.0,300,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,64.0,50.0,oil pressure,0.0
1955,18,Winston-Salem,21.0,1.0,301,Fonty Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,62.0,,oil pressure,41.0
1955,18,Winston-Salem,22.0,4.0,55,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,20.0,,rear end,0.0
1955,18,Winston-Salem,23.0,18.0,480,Gene Simpson,Brooks Brothers,'55 Plymouth,10.0,,crash,0.0
1955,19,New Oxford,1.0,1.0,55.0,Junior Johnson,B & L Motors (Jim Lowe / Carl Beckham),'55 Oldsmobile,200.0,1000.0,running,102.0
1955,19,New Oxford,2.0,3.0,300.0,Tim Flock,Mercury Outboards (Carl Kiekhaefer),'55 Chrysler,198.0,650.0,running,83.0
1955,19,New Oxford,3.0,7.0,87.0,Buck Baker,Griffin Motors (Bob Griffin),'54 Oldsmobile,197.0,450.0,running,0.0
