Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1982,1,Daytona,1.0,7.0,88.0,Bobby Allison,Gatorade (DiGard Racing),Buick,200.0,120630.0,running,147.0,185.0
1982,1,Daytona,2.0,3.0,27.0,Cale Yarborough,Valvoline (M.C. Anderson),Buick,200.0,70725.0,running,5.0,175.0
1982,1,Daytona,3.0,8.0,2.0,Joe Ruttman,J.D. Stacy (Jim Stacy),Buick,200.0,54820.0,running,0.0,165.0
1982,1,Daytona,4.0,5.0,44.0,Terry Labonte,J.D. Stacy (Billy Hagan),Buick,199.0,51975.0,running,3.0,165.0
1982,1,Daytona,5.0,20.0,9.0,Bill Elliott,Melling Tool (Harry Melling),Ford,198.0,36125.0,running,0.0,155.0
1982,1,Daytona,6.0,22.0,47.0,Ron Bouchard,J.D. Stacy (Jack Beebe),Buick,198.0,37700.0,running,0.0,150.0
1982,1,Daytona,7.0,2.0,33.0,Harry Gant,7-Eleven / Skoal Bandit (Hal Needham),Buick,198.0,30015.0,running,12.0,151.0
1982,1,Daytona,8.0,4.0,1.0,Buddy Baker,UNO / WNDB (Hoss Ellington),Buick,198.0,40800.0,running,3.0,147.0
1982,1,Daytona,9.0,23.0,90.0,Jody Ridley,J.D. Stacy (Junie Donlavey),Ford,197.0,28350.0,running,0.0,138.0
1982,1,Daytona,10.0,38.0,30.0,Roy Smith,Pride of Victoria (John Edgett),Pontiac,196.0,18975.0,running,0.0,134.0
1982,1,Daytona,11.0,31.0,75.0,Gary Balough,Santon (Rahmoc Enterprises),Pontiac,196.0,18555.0,running,0.0,130.0
1982,1,Daytona,12.0,17.0,5.0,Jim Sauter,J.D. Stacy (Jim Stacy),Buick,193.0,16950.0,running,5.0,132.0
1982,1,Daytona,13.0,33.0,70.0,J.D. McDuffie,Mack's Stores (J.D. McDuffie),Pontiac,193.0,15235.0,running,0.0,124.0
1982,1,Daytona,14.0,36.0,17.0,Lowell Cowell,Kings Inn Daytona (Roger Hamby),Buick,191.0,14950.0,running,0.0,121.0
1982,1,Daytona,15.0,39.0,67.0,Buddy Arrington,Jim Peacock Dodge Daytona (Buddy Arrington),Chrysler,191.0,13215.0,running,0.0,118.0
1982,1,Daytona,16.0,42.0,64.0,Tommy Gale,Sunny King Ford & Honda (Elmo Langley),Ford,185.0,11605.0,running,0.0,115.0
1982,1,Daytona,17.0,40.0,52.0,Jimmy Means,Broadway Motors (Jimmy Means),Buick,185.0,10545.0,running,0.0,112.0
1982,1,Daytona,18.0,13.0,62.0,Rick Wilson,Wilson Racing (Rick Wilson),Oldsmobile,182.0,9750.0,engine,0.0,109.0
1982,1,Daytona,19.0,24.0,98.0,Morgan Shepherd,Levi Garrett (Ron Benfield),Buick,161.0,8650.0,engine,0.0,106.0
1982,1,Daytona,20.0,6.0,11.0,Darrell Waltrip,Mountain Dew (Junior Johnson),Buick,151.0,25375.0,engine,9.0,108.0
1982,1,Daytona,21.0,9.0,51.0,A.J. Foyt,Valvoline / Gilmore (A.J. Foyt),Oldsmobile,145.0,8150.0,vibration,0.0,100.0
1982,1,Daytona,22.0,25.0,37.0,Tom Sneva,Simoniz (Bob Rogers),Buick,144.0,8525.0,transmission,0.0,97.0
1982,1,Daytona,23.0,12.0,42.0,Kyle Petty,STP (Petty Enterprises),Pontiac,131.0,9715.0,engine,7.0,99.0
1982,1,Daytona,24.0,11.0,71.0,Dave Marcis,W.H. Bowlin (Dave Marcis),Buick,131.0,8905.0,piston,3.0,96.0
1982,1,Daytona,25.0,14.0,21.0,Neil Bonnett,Warner Hodgdon (Wood Brothers),Ford,104.0,6950.0,crash,0.0,88.0
1982,1,Daytona,26.0,1.0,28.0,Benny Parsons,J.D. Stacy (Harry Ranier),Pontiac,103.0,21900.0,crash,0.0,85.0
1982,1,Daytona,27.0,21.0,43.0,Richard Petty,STP (Petty Enterprises),Pontiac,103.0,14300.0,crash,0.0,82.0
1982,1,Daytona,28.0,18.0,96.0,Elliott Forbes-Robinson,Jolly Rancher (Will Cronkrite),Buick,101.0,5900.0,crash,0.0,79.0
1982,1,Daytona,29.0,30.0,59.0,Tighe Scott,Russ Togs (Tom Pistone),Buick,81.0,5050.0,crash,0.0,76.0
1982,1,Daytona,30.0,26.0,2.0,Mark Martin,Apache Stove (Bud Reeder),Buick,75.0,5000.0,valve,0.0,73.0
1982,1,Daytona,31.0,41.0,6.0,Stan Barrett,Native Tan (D.K. Ulrich),Buick,65.0,5585.0,engine,0.0,70.0
1982,1,Daytona,32.0,28.0,94.0,Bobby Wawak,Wawak Racing (Bobby Wawak),Buick,56.0,5000.0,engine,0.0,67.0
1982,1,Daytona,33.0,37.0,0.0,Delma Cowart,Coastal Transmissions (Heyward Grooms),Buick,55.0,3400.0,engine,0.0,64.0
1982,1,Daytona,34.0,29.0,18.0,Donnie Allison,Robinson Brothers (Jack Ogden),Buick,53.0,4400.0,oil pressure,0.0,61.0
1982,1,Daytona,35.0,16.0,3.0,Ricky Rudd,Piedmont Airlines (Richard Childress),Pontiac,51.0,6050.0,engine,0.0,58.0
1982,1,Daytona,36.0,10.0,15.0,Dale Earnhardt,Wrangler Jeans (Bud Moore),Ford,44.0,14700.0,engine,6.0,60.0
1982,1,Daytona,37.0,19.0,72.0,Rusty Wallace,Southland Fire Equipment (John Childs),Buick,40.0,4500.0,engine,0.0,52.0
1982,1,Daytona,38.0,15.0,13.0,Dick Brooks,Carolina Tool & Equipment (Bobby Hawkins),Ford,24.0,4650.0,piston,0.0,49.0
1982,1,Daytona,39.0,35.0,31.0,Billie Harvey,Belden Asphalt (Billie Harvey),Buick,6.0,3875.0,valve,0.0,46.0
1982,1,Daytona,40.0,27.0,50.0,Joe Millikan,Performance Connection (Cliff Stewart),Pontiac,3.0,11250.0,crash,0.0,43.0
1982,1,Daytona,41.0,32.0,66.0,Lake Speed,Native Tan (Lake Speed),Buick,3.0,5450.0,crash,0.0,40.0
1982,1,Daytona,42.0,34.0,23.0,Geoffrey Bodine,Oxford 250 (Dick Bahre),Buick,3.0,3450.0,crash,0.0,37.0
1982,2,Richmond,1.0,6.0,71.0,Dave Marcis,J.D. Stacy (Dave Marcis),Chevrolet,250.0,19145.0,running,5.0,180.0
1982,2,Richmond,2.0,15.0,43.0,Richard Petty,STP (Petty Enterprises),Pontiac,250.0,16325.0,running,1.0,175.0
1982,2,Richmond,3.0,3.0,28.0,Benny Parsons,J.D. Stacy (Harry Ranier),Pontiac,250.0,15475.0,running,120.0,175.0
1982,2,Richmond,4.0,8.0,15.0,Dale Earnhardt,Wrangler Jeans (Bud Moore),Ford,250.0,10960.0,running,1.0,165.0
1982,2,Richmond,5.0,10.0,44.0,Terry Labonte,J.D. Stacy (Billy Hagan),Chevrolet,249.0,6330.0,running,0.0,155.0
1982,2,Richmond,6.0,5.0,50.0,Joe Millikan,Performance Connection (Cliff Stewart),Pontiac,249.0,8635.0,running,0.0,150.0
1982,2,Richmond,7.0,21.0,21.0,Neil Bonnett,National Engineering (Wood Brothers),Ford,249.0,2970.0,running,0.0,146.0
1982,2,Richmond,8.0,13.0,88.0,Bobby Allison,Gatorade (DiGard Racing),Chevrolet,249.0,6910.0,running,0.0,142.0
1982,2,Richmond,9.0,9.0,47.0,Ron Bouchard,J.D. Stacy (Jack Beebe),Buick,249.0,7710.0,running,0.0,138.0
1982,2,Richmond,10.0,2.0,98.0,Morgan Shepherd,Levi Garrett (Ron Benfield),Buick,248.0,2010.0,running,31.0,139.0
1982,2,Richmond,11.0,17.0,12.0,Tommy Ellis,Industrial Boiler (Tommy Ellis),Chevrolet,248.0,1610.0,running,0.0,130.0
1982,2,Richmond,12.0,20.0,9.0,Bill Elliott,Melling Tool (Harry Melling),Ford,247.0,1590.0,running,0.0,127.0
1982,2,Richmond,13.0,18.0,90.0,Jody Ridley,J.D. Stacy (Junie Donlavey),Ford,246.0,7570.0,running,0.0,124.0
1982,2,Richmond,14.0,23.0,67.0,Buddy Arrington,Buddy Arrington,Dodge,245.0,3850.0,running,0.0,121.0
1982,2,Richmond,15.0,4.0,2.0,Joe Ruttman,J.D. Stacy (Jim Stacy),Buick,244.0,4395.0,crash,78.0,123.0
1982,2,Richmond,16.0,24.0,97.0,Bob Schacht,Test Tube (Bob Schacht),Oldsmobile,244.0,1285.0,running,0.0,115.0
1982,2,Richmond,17.0,26.0,48.0,Slick Johnson,Palatine Auto Parts (James Hylton),Pontiac,244.0,3285.0,running,0.0,112.0
1982,2,Richmond,18.0,32.0,52.0,Jimmy Means,Broadway Motors (Jimmy Means),Chevrolet,244.0,3080.0,running,0.0,109.0
1982,2,Richmond,19.0,22.0,17.0,Lake Speed,Kings Inn (Roger Hamby),Buick,244.0,2975.0,running,0.0,106.0
1982,2,Richmond,20.0,16.0,42.0,Kyle Petty,STP (Petty Enterprises),Pontiac,243.0,2890.0,running,0.0,103.0
1982,2,Richmond,21.0,31.0,64.0,Tommy Gale,Sunny King (Elmo Langley),Ford,242.0,2645.0,running,0.0,100.0
1982,2,Richmond,22.0,14.0,3.0,Ricky Rudd,Piedmont Airlines (Richard Childress),Pontiac,242.0,2450.0,running,0.0,97.0
1982,2,Richmond,23.0,27.0,70.0,J.D. McDuffie,Mack's Stores (J.D. McDuffie),Pontiac,241.0,2095.0,running,0.0,94.0
1982,2,Richmond,24.0,30.0,24.0,Lennie Pond,Washington Freightliner (Cecil Gordon),Buick,239.0,2060.0,running,0.0,91.0
1982,2,Richmond,25.0,29.0,40.0,Tommy Houston,Midlothian Texaco (D.K. Ulrich),Buick,238.0,875.0,running,0.0,88.0
1982,2,Richmond,26.0,12.0,2.0,Mark Martin,Apache Stove (Bud Reeder),Pontiac,210.0,1340.0,running,0.0,85.0
1982,2,Richmond,27.0,1.0,11.0,Darrell Waltrip,Mountain Dew (Junior Johnson),Buick,206.0,10905.0,running,14.0,87.0
1982,2,Richmond,28.0,28.0,92.0,Joe Fields,Richmond Printing (Joe Fields),Buick,190.0,770.0,running,0.0,79.0
1982,2,Richmond,29.0,19.0,6.0,D.K. Ulrich,D.K. Ulrich,Buick,169.0,1235.0,engine,0.0,76.0
1982,2,Richmond,30.0,7.0,33.0,Harry Gant,7-Eleven / Skoal Bandit (Hal Needham),Buick,138.0,1200.0,engine,0.0,73.0
1982,2,Richmond,31.0,25.0,37.0,Tom Sneva,Simoniz (Bob Rogers),Buick,94.0,1225.0,rear end,0.0,70.0
1982,2,Richmond,32.0,11.0,75.0,Gary Balough,Sanyo (Rahmoc Enterprises),Buick,42.0,1200.0,crash,0.0,67.0
1982,3,Bristol,1.0,1.0,11.0,Darrell Waltrip,Mountain Dew (Junior Johnson),Buick,500.0,26520.0,running,222.0,180.0
1982,3,Bristol,2.0,9.0,15.0,Dale Earnhardt,Wrangler Jeans (Bud Moore),Ford,500.0,18480.0,running,255.0,180.0
1982,3,Bristol,3.0,4.0,98.0,Morgan Shepherd,Levi Garrett (Ron Benfield),Buick,500.0,6705.0,running,2.0,170.0
1982,3,Bristol,4.0,10.0,44.0,Terry Labonte,J.D. Stacy (Billy Hagan),Chevrolet,499.0,6575.0,running,13.0,165.0
1982,3,Bristol,5.0,6.0,88.0,Bobby Allison,Gatorade (DiGard Racing),Chevrolet,498.0,7680.0,running,0.0,155.0
1982,3,Bristol,6.0,8.0,33.0,Harry Gant,7-Eleven / Skoal Bandit (Hal Needham),Buick,498.0,4950.0,running,1.0,155.0
1982,3,Bristol,7.0,16.0,43.0,Richard Petty,STP (Petty Enterprises),Pontiac,497.0,9430.0,running,7.0,151.0
