Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1974,2,Daytona,6.0,7.0,88.0,Donnie Allison,DiGard Racing (DiGard Racing),'74 Chevrolet,199.0,7650.0,running,41.0
1974,2,Daytona,7.0,11.0,95.0,Darrell Waltrip,Terminal Transport (Darrell Waltrip),'73 Chevrolet,199.0,5900.0,running,1.0
1974,2,Daytona,8.0,3.0,27.0,Bobby Isaac,Thundercraft Boats (Banjo Matthews),'74 Chevrolet,198.0,6825.0,running,0.0
1974,2,Daytona,9.0,23.0,32.0,Dick Brooks,Simoniz (Dick Brooks),'74 Dodge,197.0,5050.0,suspension,0.0
1974,2,Daytona,10.0,18.0,30.0,Walter Ballard,Ballard Racing (Vic Ballard),'74 Chevrolet,197.0,5410.0,running,2.0
1974,2,Daytona,11.0,22.0,52.0,Earl Ross,Carling (Allan Brooke),'72 Chevrolet,197.0,4560.0,running,0.0
1974,2,Daytona,12.0,34.0,16.0,Gary Bettenhausen,AMC (Roger Penske),'74 Matador,196.0,4225.0,running,0.0
1974,2,Daytona,13.0,32.0,24.0,Cecil Gordon,R.W. Hill & Sons (Cecil Gordon),'72 Chevrolet,196.0,4750.0,running,1.0
1974,2,Daytona,14.0,40.0,2.0,Dave Marcis,Deppe Enterprises (Dave Marcis),'73 Dodge,196.0,4435.0,running,0.0
1974,2,Daytona,15.0,38.0,5.0,David Sisco,Reliable Plumbing & Heating (David Sisco),'74 Chevrolet,195.0,4275.0,running,2.0
1974,2,Daytona,16.0,19.0,48.0,James Hylton,Bob Stott Chevrolet (James Hylton),'73 Chevrolet,193.0,4325.0,running,9.0
1974,2,Daytona,17.0,16.0,57.0,Bob Burcham,Precision Specialties (Jack White),'74 Chevrolet,185.0,3820.0,engine,0.0
1974,2,Daytona,18.0,29.0,98.0,Richie Panch,Panch Go-Club (Roy Thornley),'72 Ford,180.0,3770.0,running,1.0
1974,2,Daytona,19.0,33.0,22.0,Jimmy Crawford,World Wide Tapes (Crawford Brothers),'72 Plymouth,176.0,3775.0,running,0.0
1974,2,Daytona,20.0,5.0,15.0,George Follmer,R.C. Cola (Bud Moore),'73 Ford,165.0,7400.0,engine,0.0
1974,2,Daytona,21.0,15.0,90.0,Bill Dennis,Truxmore Industries (Junie Donlavey),'72 Ford,161.0,4220.0,engine,0.0
1974,2,Daytona,22.0,10.0,72.0,Benny Parsons,King Row Fireplaces (L.G. DeWitt),'74 Chevrolet,141.0,7700.0,ignition,1.0
1974,2,Daytona,23.0,21.0,54.0,Lennie Pond,Master Chevy Sales (Ronnie Elder),'74 Chevrolet,135.0,4135.0,suspension,0.0
1974,2,Daytona,24.0,17.0,61.0,Johnny Rutherford,B & B Racing (Don Bierschwale),'74 Chevrolet,116.0,3735.0,clutch,2.0
1974,2,Daytona,25.0,20.0,56.0,Jim Hurtubise,Moran (Dan Bray),'72 Chevrolet,112.0,3600.0,crash,0.0
1974,2,Daytona,26.0,24.0,18.0,Joe Frasson,Frasson Cement (Joe Frasson),'73 Dodge,111.0,3550.0,engine,0.0
1974,2,Daytona,27.0,6.0,31.0,Jim Vandiver,Rossmeyer Dodge (O.L. Nixon),'72 Dodge,108.0,4225.0,radiator,0.0
1974,2,Daytona,28.0,30.0,70.0,J.D. McDuffie,Socar Inc. (J.D. McDuffie),'72 Chevrolet,108.0,4850.0,engine,0.0
1974,2,Daytona,29.0,39.0,2.0,L.D. Ottinger,Lonesome Pine Raceway (Russell Large),'74 Chevrolet,100.0,3390.0,hood pin,0.0
1974,2,Daytona,30.0,9.0,12.0,Bobby Allison,Coca-Cola (Bobby Allison),'74 Chevrolet,97.0,6800.0,engine,19.0
1974,2,Daytona,31.0,37.0,5.0,Dick Simon,TraveLodge (Doc Faustina),'73 Dodge,96.0,3410.0,engine,0.0
1974,2,Daytona,32.0,14.0,93.0,Jackie Rogers,Frederick Homes (Ray Frederick),'74 Chevrolet,89.0,3500.0,driver injury,0.0
1974,2,Daytona,33.0,26.0,9.0,Tony Bettenhausen Jr,Vita Fresh Orange Juice (Gordon Van Liew),'72 Chevrolet,75.0,3365.0,engine,0.0
1974,2,Daytona,34.0,28.0,79.0,Frank Warren,Hinson Construction (Frank Warren),'74 Dodge,63.0,3830.0,engine,0.0
1974,2,Daytona,35.0,1.0,21.0,David Pearson,Purolator (Wood Brothers),'73 Mercury,61.0,9035.0,exhaust,5.0
1974,2,Daytona,36.0,13.0,28.0,Charlie Glotzbach,Ellington Racing (Hoss Ellington),'74 Chevrolet,48.0,4150.0,windshield,0.0
1974,2,Daytona,37.0,25.0,60.0,Joe Mihalic,Pittsburgh: Someplace Special! (Lou Viglione),'74 Chevrolet,37.0,3365.0,crash,0.0
1974,2,Daytona,38.0,27.0,35.0,Dan Daughtry,Davis Racing (Morris Davis),'72 Ford,28.0,3230.0,crash,0.0
1974,2,Daytona,39.0,8.0,4.0,Hershel McGriff,"Almost Heaven, West Virginia (Petty Enterprises)",'74 Dodge,23.0,3375.0,crash,0.0
1974,2,Daytona,40.0,36.0,96.0,Richard Childress,Garn Racing (Tom Garn),'73 Chevrolet,22.0,3700.0,engine,0.0
1974,3,Richmond,1.0,1.0,12.0,Bobby Allison,Coca-Cola (Bobby Allison),'72 Chevrolet,500.0,8330.0,running,181.0
1974,3,Richmond,2.0,3.0,43.0,Richard Petty,STP Oil Treatment + Oil Filters (Petty Enterprises),'74 Dodge,500.0,5455.0,running,163.0
1974,3,Richmond,3.0,2.0,11.0,Cale Yarborough,Kar-Kare (Richard Howard),'74 Chevrolet,494.0,5505.0,running,104.0
1974,3,Richmond,4.0,5.0,54.0,Lennie Pond,Master Chevy Sales (Ronnie Elder),'74 Chevrolet,492.0,1730.0,running,0.0
1974,3,Richmond,5.0,14.0,2.0,Dave Marcis,Deppe Enterprises (Dave Marcis),'73 Dodge,487.0,1705.0,running,0.0
1974,3,Richmond,6.0,6.0,48.0,James Hylton,Bob Stott Chevrolet (James Hylton),'74 Chevrolet,485.0,1280.0,running,0.0
1974,3,Richmond,7.0,10.0,70.0,J.D. McDuffie,McDuffie Racing (J.D. McDuffie),'72 Chevrolet,483.0,1405.0,running,0.0
1974,3,Richmond,8.0,28.0,90.0,Bill Dennis,Truxmore Industries (Junie Donlavey),'73 Ford,481.0,1080.0,running,0.0
1974,3,Richmond,9.0,9.0,64.0,Elmo Langley,Langley Racing (Elmo Langley),'73 Ford,480.0,1305.0,running,0.0
1974,3,Richmond,10.0,26.0,67.0,Buddy Arrington,Cherokee Construction (Buddy Arrington),'72 Plymouth,468.0,1005.0,running,0.0
1974,3,Richmond,11.0,12.0,24.0,Cecil Gordon,Gordon Racing (Cecil Gordon),'72 Chevrolet,467.0,945.0,running,0.0
1974,3,Richmond,12.0,18.0,9.0,Tony Bettenhausen Jr,Vita Fresh Orange Juice (Gordon Van Liew),'72 Chevrolet,463.0,795.0,running,0.0
1974,3,Richmond,13.0,4.0,72.0,Benny Parsons,King's Row Fireplace (L.G. DeWitt),'74 Chevrolet,431.0,2900.0,rear end,2.0
1974,3,Richmond,14.0,25.0,18.0,Jimmy Hailey,Hawks Enterprises,'72 Chevrolet,421.0,615.0,running,0.0
1974,3,Richmond,15.0,19.0,6.0,Neil Castles,Howard Furniture (Neil Castles),'73 Dodge,329.0,745.0,rear end,0.0
1974,3,Richmond,16.0,11.0,96.0,Richard Childress,L.C. Newton Trucking (Tom Garn),'73 Chevrolet,249.0,890.0,oil pump,0.0
1974,3,Richmond,17.0,8.0,88.0,Donnie Allison,DiGard Racing (DiGard Racing),'74 Chevrolet,247.0,1100.0,rear end,0.0
1974,3,Richmond,18.0,22.0,46.0,Travis Tiller,Tiller Racing (Travis Tiller),'73 Dodge,228.0,570.0,overheating,0.0
1974,3,Richmond,19.0,7.0,30.0,Walter Ballard,Ballard Racing (Vic Ballard),'74 Chevrolet,201.0,815.0,rear end,0.0
1974,3,Richmond,20.0,20.0,79.0,Frank Warren,Hinson Construction (Frank Warren),'74 Dodge,177.0,935.0,oil leak,0.0
1974,3,Richmond,21.0,16.0,98.0,Richie Panch,Tuxedo Plumbing (Roy Thornley),'72 Chevrolet,175.0,700.0,engine,0.0
1974,3,Richmond,22.0,23.0,40.0,D.K. Ulrich,Noel's Auto Sales (D.K. Ulrich),'72 Chevrolet,146.0,515.0,oil leak,0.0
1974,3,Richmond,23.0,15.0,5.0,David Sisco,Reliable Plumbing (David Sisco),'74 Chevrolet,116.0,970.0,engine,0.0
1974,3,Richmond,24.0,21.0,8.0,Ed Negre,Negre Racing (Ed Negre),'73 Dodge,106.0,495.0,engine,0.0
1974,3,Richmond,25.0,27.0,51.0,Jerry Hufflin,Strong Racing (Bill Strong),'72 Chevrolet,102.0,485.0,engine,0.0
1974,3,Richmond,26.0,24.0,25.0,Jabe Thomas,Robertson Racing (Don Robertson),'73 Dodge,75.0,720.0,fuel pump,0.0
1974,3,Richmond,27.0,17.0,10.0,Bill Champion,Champion Racing (Bill Champion),'72 Ford,62.0,620.0,engine,0.0
1974,3,Richmond,28.0,13.0,7.0,Dean Dalton,Belden Asphalt (Dean Dalton),'74 Chevrolet,56.0,720.0,engine,0.0
1974,4,Rockingham,1.0,2.0,43.0,Richard Petty,STP Oil Treatment + Oil Filters (Petty Enterprises),'74 Dodge,492.0,18025.0,running,278.0
1974,4,Rockingham,2.0,1.0,11.0,Cale Yarborough,Kar-Kare (Richard Howard),'74 Chevrolet,491.0,11600.0,running,164.0
1974,4,Rockingham,3.0,5.0,12.0,Bobby Allison,Coca-Cola (Bobby Allison),'74 Chevrolet,486.0,8400.0,running,1.0
1974,4,Rockingham,4.0,3.0,28.0,Charlie Glotzbach,Pylon (Hoss Ellington),'74 Chevrolet,483.0,4125.0,running,0.0
1974,4,Rockingham,5.0,11.0,15.0,George Follmer,R.C. Cola (Bud Moore),'73 Ford,483.0,6475.0,running,0.0
1974,4,Rockingham,6.0,16.0,30.0,Walter Ballard,Ballard Racing (Vic Ballard),'74 Chevrolet,476.0,2825.0,running,0.0
1974,4,Rockingham,7.0,26.0,90.0,Bill Dennis,Truxmore Industries (Junie Donlavey),'73 Ford,476.0,2475.0,running,0.0
1974,4,Rockingham,8.0,14.0,2.0,Dave Marcis,Deppe Enterprises (Dave Marcis),'73 Dodge,475.0,2425.0,running,0.0
1974,4,Rockingham,9.0,8.0,54.0,Lennie Pond,Master Chevy Sales (Ronnie Elder),'74 Chevrolet,474.0,2025.0,running,0.0
1974,4,Rockingham,10.0,19.0,48.0,James Hylton,Bob Stott Chevrolet (James Hylton),'74 Chevrolet,473.0,2125.0,running,0.0
1974,4,Rockingham,11.0,12.0,57.0,Bob Burcham,White Racing (Jack White),'74 Chevrolet,473.0,1670.0,running,0.0
1974,4,Rockingham,12.0,17.0,32.0,Dick Brooks,Simoniz (Dick Brooks),'74 Dodge,472.0,1420.0,running,0.0
1974,4,Rockingham,13.0,20.0,70.0,J.D. McDuffie,McDuffie Racing (J.D. McDuffie),'72 Chevrolet,471.0,1620.0,running,0.0
1974,4,Rockingham,14.0,21.0,98.0,Richie Panch,Tuxedo Plumbing (Roy Thornley),'72 Chevrolet,469.0,1370.0,running,0.0
1974,4,Rockingham,15.0,32.0,93.0,Jackie Rogers,Frederick Homes (Ray Frederick),'74 Chevrolet,466.0,1020.0,running,0.0
1974,4,Rockingham,16.0,34.0,67.0,Buddy Arrington,Cherokee Construction (Buddy Arrington),'72 Plymouth,465.0,1470.0,running,0.0
1974,4,Rockingham,17.0,15.0,60.0,Joe Mihalic,Lou Viglione,'74 Chevrolet,458.0,1195.0,running,0.0
1974,4,Rockingham,18.0,25.0,41.0,Grant Adcox,Adcox-Kirby (Herb Adcox),'74 Chevrolet,450.0,1070.0,running,0.0
1974,4,Rockingham,19.0,33.0,9.0,Tony Bettenhausen Jr,Vita Fresh Orange Juice (Gordon Van Liew),'72 Chevrolet,449.0,895.0,running,0.0
1974,4,Rockingham,20.0,35.0,79.0,Frank Warren,Hinson Construction (Frank Warren),'74 Dodge,442.0,1370.0,running,0.0
1974,4,Rockingham,21.0,36.0,78.0,Dick Skillen,Goffco (Tom Goff),'73 Chevrolet,429.0,845.0,running,0.0
1974,4,Rockingham,22.0,37.0,8.0,Ed Negre,Negre Racing (Ed Negre),'73 Dodge,428.0,820.0,ignition,0.0
1974,4,Rockingham,23.0,10.0,72.0,Benny Parsons,King's Row Fireplace (L.G. DeWitt),'74 Chevrolet,419.0,4245.0,oil pan,0.0
1974,4,Rockingham,24.0,13.0,14.0,Coo Coo Marlin,Cunningham-Kelley (H.B. Cunningham),'73 Chevrolet,416.0,1020.0,suspension,0.0
1974,4,Rockingham,25.0,9.0,95.0,Darrell Waltrip,Terminal Transport (Darrell Waltrip),'74 Chevrolet,368.0,695.0,overheating,0.0
1974,4,Rockingham,26.0,31.0,22.0,Jimmy Crawford,World Wide Tapes (Crawford Brothers),'72 Plymouth,283.0,720.0,fatigue,0.0
1974,4,Rockingham,27.0,7.0,88.0,Donnie Allison,DiGard Racing (DiGard Racing),'74 Chevrolet,254.0,1145.0,rear end,0.0
1974,4,Rockingham,28.0,27.0,5.0,Charlie Blanton,Faustina Racing (Doc Faustina),'74 Dodge,231.0,720.0,clutch,0.0
1974,4,Rockingham,29.0,18.0,24.0,Cecil Gordon,Gordon Racing (Cecil Gordon),'72 Chevrolet,229.0,1395.0,engine,0.0
1974,4,Rockingham,30.0,30.0,25.0,Roy Mayne,Robertson Racing (Don Robertson),'73 Dodge,185.0,1170.0,engine,0.0
1974,4,Rockingham,31.0,23.0,5.0,David Sisco,Reliable Plumbing & Heating (David Sisco),'74 Chevrolet,179.0,1290.0,engine,0.0
1974,4,Rockingham,32.0,6.0,4.0,Hershel McGriff,"Almost Heaven, West Virginia (Petty Enterprises)",'74 Dodge,169.0,560.0,overheating,0.0
1974,4,Rockingham,33.0,22.0,7.0,Dean Dalton,Belden Asphalt (Dean Dalton),'74 Chevrolet,158.0,905.0,engine,0.0
1974,4,Rockingham,34.0,4.0,21.0,David Pearson,Purolator (Wood Brothers),'73 Mercury,131.0,1050.0,ignition,0.0
1974,4,Rockingham,35.0,24.0,6.0,Neil Castles,Howard Furniture (Neil Castles),'73 Dodge,111.0,745.0,engine,0.0
1974,4,Rockingham,36.0,28.0,96.0,Richard Childress,L.C. Newton Trucking (Tom Garn),'73 Chevrolet,100.0,1140.0,overheating,0.0
1974,4,Rockingham,37.0,38.0,18.0,Joe Frasson,Frasson Cement (Joe Frasson),'73 Dodge,88.0,585.0,engine,0.0
1974,4,Rockingham,38.0,39.0,64.0,Elmo Langley,Langley Racing (Elmo Langley),'73 Ford,78.0,1080.0,engine,0.0
1974,4,Rockingham,39.0,29.0,49.0,G.C. Spencer,Spencer Racing (G.C. Spencer),'74 Dodge,67.0,625.0,rear end,0.0
1974,4,Rockingham,40.0,40.0,77.0,Charlie Roberts,Blackwell Kenworth (Charlie Roberts),'74 Chevrolet,57.0,1070.0,handling,0.0
1974,5,Bristol,1.0,3.0,11.0,Cale Yarborough,Kar-Kare (Richard Howard),'74 Chevrolet,500.0,8655.0,running,367.0
1974,5,Bristol,2.0,6.0,27.0,Bobby Isaac,Thunder Craft Boats (Banjo Matthews),'74 Chevrolet,499.0,4030.0,running,2.0
1974,5,Bristol,3.0,5.0,72.0,Benny Parsons,King's Row Fireplace (L.G. DeWitt),'74 Chevrolet,498.0,4905.0,running,6.0
1974,5,Bristol,4.0,2.0,12.0,Bobby Allison,Coca-Cola (Bobby Allison),'74 Chevrolet,497.0,3355.0,running,73.0
1974,5,Bristol,5.0,1.0,88.0,Donnie Allison,DiGard Racing Team (DiGard Racing),'74 Chevrolet,491.0,1980.0,running,2.0
1974,5,Bristol,6.0,7.0,24.0,Cecil Gordon,Gordon Racing (Cecil Gordon),'72 Chevrolet,488.0,1080.0,running,0.0
1974,5,Bristol,7.0,12.0,60.0,Joe Mihalic,"Lou Viglione of Pittsburgh, PA (Lou Viglione)",'74 Chevrolet,485.0,1010.0,running,0.0
1974,5,Bristol,8.0,4.0,48.0,James Hylton,Union 76 / Bob Stott Chevrolet (James Hylton),'74 Chevrolet,471.0,955.0,running,0.0
1974,5,Bristol,9.0,14.0,68.0,Alton Jones,Crimson Dale Nursery (Butch Hawkersmith),'73 Chevrolet,469.0,845.0,running,0.0
1974,5,Bristol,10.0,27.0,14.0,Coo Coo Marlin,Cunningham-Kelley (H.B. Cunningham),'73 Chevrolet,457.0,605.0,running,0.0
1974,5,Bristol,11.0,24.0,8.0,Ed Negre,Negre Racing (Ed Negre),'73 Dodge,447.0,565.0,running,0.0
1974,5,Bristol,12.0,22.0,70.0,J.D. McDuffie,Glenn's Landscaping / Used Parts NC (J.D. McDuffie),'72 Chevrolet,438.0,805.0,engine,0.0
1974,5,Bristol,13.0,19.0,79.0,Frank Warren,Hinson Construction (Frank Warren),'74 Dodge,380.0,930.0,engine,0.0
1974,5,Bristol,14.0,15.0,30.0,Walter Ballard,Ballard Racing (Vic Ballard),'73 Chevrolet,346.0,985.0,ignition,0.0
1974,5,Bristol,15.0,25.0,75.0,Bobby Fleming,Fleming Racing (Ed Hawks),'72 Chevrolet,341.0,525.0,engine,0.0
1974,5,Bristol,16.0,20.0,64.0,Elmo Langley,Langley Racing (Elmo Langley),'73 Ford,341.0,775.0,ignition,0.0
1974,5,Bristol,17.0,17.0,5.0,David Sisco,Reliable Plumbing & Heating (David Sisco),'72 Chevrolet,252.0,900.0,engine,0.0
1974,5,Bristol,18.0,28.0,10.0,Bill Champion,Champion Racing (Bill Champion),'72 Ford,240.0,495.0,vibration,0.0
1974,5,Bristol,19.0,29.0,46.0,Travis Tiller,Tiller Racing (Travis Tiller),'73 Dodge,217.0,485.0,clutch,0.0
1974,5,Bristol,20.0,16.0,96.0,Richard Childress,L.C. Newton Trucking (Tom Garn),'73 Chevrolet,183.0,900.0,engine,0.0
1974,5,Bristol,21.0,21.0,67.0,Buddy Arrington,Cherokee Construction (Buddy Arrington),'72 Plymouth,162.0,710.0,spindle,0.0
1974,5,Bristol,22.0,26.0,2.0,Dave Marcis,Fitzgerald Hi-Performance Gaskets (Dave Marcis),'73 Dodge,154.0,700.0,engine,0.0
1974,5,Bristol,23.0,9.0,43.0,Richard Petty,STP Oil Treatment + Oil Filters (Petty Enterprises),'74 Dodge,109.0,2440.0,crash,0.0
1974,5,Bristol,24.0,11.0,7.0,Dean Dalton,Belden Asphalt (Dean Dalton),'74 Chevrolet,108.0,930.0,crash,0.0
1974,5,Bristol,25.0,8.0,2.0,L.D. Ottinger,Lonesome Pine Intl. Raceway (Russell Large),'74 Chevrolet,108.0,420.0,crash,0.0
1974,5,Bristol,26.0,13.0,54.0,Lennie Pond,B's Glass Shop (Ronnie Elder),'74 Chevrolet,99.0,890.0,engine,0.0
1974,5,Bristol,27.0,18.0,90.0,Richie Panch,Panch Racing (Junie Donlavey),'74 Ford,96.0,795.0,suspension,0.0
1974,5,Bristol,28.0,10.0,15.0,George Follmer,R.C. Cola (Bud Moore),'73 Ford,71.0,2395.0,engine,0.0
1974,5,Bristol,29.0,23.0,9.0,Tony Bettenhausen Jr,Vita Fresh Orange Juice (Gordon Van Liew),'72 Chevrolet,68.0,385.0,oil pump,0.0
1974,5,Bristol,30.0,30.0,25.0,Jabe Thomas,Thomas Racing (Don Robertson),'73 Dodge,63.0,625.0,oil pan,0.0
1974,6,Atlanta,1.0,9.0,11.0,Cale Yarborough,Kar-Kare (Richard Howard),'74 Chevrolet,328.0,18650.0,running,87.0
1974,6,Atlanta,2.0,1.0,21.0,David Pearson,Purolator (Wood Brothers),'73 Mercury,328.0,9950.0,running,172.0
1974,6,Atlanta,3.0,4.0,71.0,Buddy Baker,K & K Insurance (Nord Krauskopf),'74 Dodge,327.0,6650.0,running,0.0
1974,6,Atlanta,4.0,8.0,15.0,George Follmer,R.C. Cola (Bud Moore),'72 Ford,327.0,7300.0,running,0.0
1974,6,Atlanta,5.0,12.0,88.0,Donnie Allison,DiGard Racing (DiGard Racing),'74 Chevrolet,326.0,4150.0,running,0.0
1974,6,Atlanta,6.0,10.0,43.0,Richard Petty,STP Oil Treatment + Oil Filters (Petty Enterprises),'74 Dodge,325.0,5500.0,running,17.0
1974,6,Atlanta,7.0,17.0,95.0,Darrell Waltrip,Terminal Transport (Darrell Waltrip),'74 Chevrolet,323.0,2350.0,running,0.0
1974,6,Atlanta,8.0,35.0,57.0,Bob Burcham,White Racing (Jack White),'74 Chevrolet,322.0,2100.0,running,0.0
1974,6,Atlanta,9.0,2.0,16.0,Gary Bettenhausen,AMC (Roger Penske),'74 Matador,322.0,2200.0,running,0.0
1974,6,Atlanta,10.0,31.0,54.0,Lennie Pond,Master Chevy Sales (Ronnie Elder),'74 Chevrolet,321.0,2400.0,running,0.0
1974,6,Atlanta,11.0,6.0,28.0,Charlie Glotzbach,Pylon Wiper Blades (Hoss Ellington),'74 Chevrolet,320.0,1850.0,running,10.0
1974,6,Atlanta,12.0,26.0,48.0,James Hylton,Stott (James Hylton),'74 Chevrolet,319.0,2525.0,running,0.0
1974,6,Atlanta,13.0,18.0,52.0,Earl Ross,Carling (Allan Brooke),'74 Chevrolet,318.0,1950.0,running,0.0
1974,6,Atlanta,14.0,36.0,5.0,David Sisco,Reliable Plumbing & Heating (David Sisco),'74 Chevrolet,317.0,2100.0,running,0.0
1974,6,Atlanta,15.0,21.0,70.0,J.D. McDuffie,McDuffie Racing (J.D. McDuffie),'72 Chevrolet,317.0,2650.0,running,0.0
1974,6,Atlanta,16.0,27.0,93.0,Jackie Rogers,Frederick Homes (Ray Frederick),'74 Chevrolet,315.0,1525.0,running,0.0
1974,6,Atlanta,17.0,19.0,79.0,Frank Warren,Hinson Construction (Frank Warren),'74 Dodge,314.0,1950.0,running,0.0
1974,6,Atlanta,18.0,32.0,56.0,Carl Adams,Adams Racing (Richard Mummert),'72 Ford,311.0,1400.0,running,0.0
