Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2007,1,Daytona,1.0,34.0,29.0,Kevin Harvick,Shell / Pennzoil (Richard Childress),Chevrolet,202.0,1510469.0,running,4.0,190.0
2007,1,Daytona,2.0,26.0,1.0,Mark Martin,U.S. Army (Bobby Ginn),Chevrolet,202.0,1102258.0,running,26.0,175.0
2007,1,Daytona,3.0,7.0,31.0,Jeff Burton,Cingular Wireless (Richard Childress),Chevrolet,202.0,819216.0,running,0.0,165.0
2007,1,Daytona,4.0,22.0,9.0,Mike Wallace,Miccosukee Resorts (James Finch),Chevrolet,202.0,615658.0,running,0.0,160.0
2007,1,Daytona,5.0,35.0,6.0,David Ragan,AAA (Jack Roush),Ford,202.0,529350.0,running,0.0,155.0
2007,1,Daytona,6.0,30.0,19.0,Elliott Sadler,Dodge Dealers / UAW (Ray Evernham),Dodge,202.0,407153.0,running,0.0,125.0
2007,1,Daytona,7.0,28.0,9.0,Kasey Kahne,Dodge Dealers / UAW (Ray Evernham),Dodge,202.0,386074.0,running,0.0,96.0
2007,1,Daytona,8.0,1.0,38.0,David Gilliland,M&M's (Yates Racing),Ford,202.0,374764.0,running,18.0,147.0
2007,1,Daytona,9.0,18.0,13.0,Joe Nemechek,CertainTeed / Ginn Resorts (Bobby Ginn),Chevrolet,202.0,302008.0,running,0.0,138.0
2007,1,Daytona,10.0,42.0,24.0,Jeff Gordon,DuPont (Rick Hendrick),Chevrolet,202.0,371679.0,running,0.0,134.0
2007,1,Daytona,11.0,6.0,40.0,David Stremme,Coors Light (Chip Ganassi),Dodge,202.0,294758.0,running,0.0,130.0
2007,1,Daytona,12.0,12.0,18.0,J.J. Yeley,Interstate Batteries (Joe Gibbs),Chevrolet,202.0,308541.0,running,0.0,127.0
2007,1,Daytona,13.0,33.0,41.0,Reed Sorenson,Target (Chip Ganassi),Dodge,202.0,280657.0,running,0.0,124.0
2007,1,Daytona,14.0,23.0,60.0,Boris Said,SOBE No Fear Energy Drink (Mark Simo),Ford,202.0,265375.0,running,0.0,121.0
2007,1,Daytona,15.0,39.0,7.0,Robby Gordon,Jim Beam (Robby Gordon),Ford,202.0,268475.0,running,0.0,118.0
2007,1,Daytona,16.0,41.0,70.0,Johnny Sauter,Yellow Transportation / Haas (Gene Haas),Chevrolet,202.0,262675.0,running,0.0,115.0
2007,1,Daytona,17.0,38.0,14.0,Sterling Marlin,Waste Management (Bobby Ginn),Chevrolet,202.0,266483.0,running,0.0,112.0
2007,1,Daytona,18.0,11.0,7.0,Clint Bowyer,Jack Daniel's (Richard Childress),Chevrolet,202.0,275500.0,running,0.0,109.0
2007,1,Daytona,19.0,36.0,42.0,Juan Pablo Montoya,Texaco / Havoline (Chip Ganassi),Dodge,202.0,299483.0,running,0.0,106.0
2007,1,Daytona,20.0,17.0,25.0,Casey Mears,National Guard / GMAC (Rick Hendrick),Chevrolet,202.0,275225.0,running,0.0,103.0
2007,1,Daytona,21.0,27.0,43.0,Bobby Labonte,Cheerios / Betty Crocker (Petty Enterprises),Dodge,202.0,300436.0,running,0.0,100.0
2007,1,Daytona,22.0,43.0,44.0,Dale Jarrett,UPS (Michael Waltrip),Toyota,202.0,259575.0,running,0.0,97.0
2007,1,Daytona,23.0,14.0,99.0,Carl Edwards,Office Depot (Jack Roush),Ford,202.0,273383.0,running,0.0,94.0
2007,1,Daytona,24.0,8.0,5.0,Kyle Busch,Carquest / Kellogg's (Rick Hendrick),Chevrolet,202.0,276858.0,running,4.0,96.0
2007,1,Daytona,25.0,25.0,16.0,Greg Biffle,Ameriquest (Jack Roush),Ford,202.0,276075.0,running,0.0,88.0
2007,1,Daytona,26.0,2.0,88.0,Ricky Rudd,Snickers (Yates Racing),Ford,202.0,293091.0,running,0.0,85.0
2007,1,Daytona,27.0,10.0,17.0,Matt Kenseth,DeWalt (Jack Roush),Ford,202.0,309099.0,running,6.0,37.0
2007,1,Daytona,28.0,9.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Chevrolet,201.0,279175.0,running,0.0,79.0
2007,1,Daytona,29.0,13.0,1.0,Martin Truex Jr,"Bass Pro Shops / Tracker Boats (Dale Earnhardt, Inc.)",Chevrolet,201.0,290820.0,running,13.0,81.0
2007,1,Daytona,30.0,15.0,55.0,Michael Waltrip,NAPA Auto Parts (Michael Waltrip),Toyota,200.0,258050.0,running,0.0,-27.0
2007,1,Daytona,31.0,24.0,26.0,Jamie McMurray,Crown Royal (Jack Roush),Ford,195.0,265058.0,crash,0.0,70.0
2007,1,Daytona,32.0,5.0,8.0,"Dale Earnhardt, Jr.","Budweiser (Dale Earnhardt, Inc.)",Chevrolet,195.0,315733.0,crash,0.0,67.0
2007,1,Daytona,33.0,20.0,96.0,Tony Raines,DLP HDTV (Bill Saunders),Chevrolet,195.0,262583.0,running,0.0,64.0
2007,1,Daytona,34.0,37.0,22.0,Dave Blaney,Caterpillar (Bill Davis),Toyota,186.0,259900.0,parked,0.0,61.0
2007,1,Daytona,35.0,19.0,21.0,Ken Schrader,Little Debbie Snack Cakes (Wood Brothers),Ford,185.0,271189.0,crash,0.0,58.0
2007,1,Daytona,36.0,31.0,66.0,Jeff Green,Best Buy / Haas Automation (Gene Haas),Chevrolet,181.0,259025.0,running,0.0,55.0
2007,1,Daytona,37.0,32.0,10.0,Scott Riggs,Valvoline / Stanley Tools (James Rocco),Dodge,179.0,259158.0,running,0.0,27.0
2007,1,Daytona,38.0,16.0,12.0,Ryan Newman,Alltel (Roger Penske),Dodge,175.0,283233.0,engine,1.0,54.0
2007,1,Daytona,39.0,21.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,173.0,298886.0,crash,0.0,46.0
2007,1,Daytona,40.0,40.0,0.0,David Reutimann,Domino's (Michael Waltrip),Toyota,173.0,249583.0,crash,0.0,43.0
2007,1,Daytona,41.0,4.0,2.0,Kurt Busch,Miller Lite (Roger Penske),Dodge,166.0,300816.0,running,95.0,50.0
2007,1,Daytona,42.0,29.0,45.0,Kyle Petty,Wells Fargo (Petty Enterprises),Dodge,160.0,248050.0,running,0.0,37.0
2007,1,Daytona,43.0,3.0,20.0,Tony Stewart,The Home Depot (Joe Gibbs),Chevrolet,152.0,334931.0,crash,35.0,39.0
2007,2,Fontana,1.0,25.0,17.0,Matt Kenseth,Carhartt / DeWalt (Jack Roush),Ford,250.0,342316.0,running,133.0,195.0
2007,2,Fontana,2.0,1.0,24.0,Jeff Gordon,DuPont Cromax Pro (Rick Hendrick),Chevrolet,250.0,249011.0,running,2.0,175.0
2007,2,Fontana,3.0,23.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,250.0,212811.0,running,31.0,170.0
2007,2,Fontana,4.0,8.0,31.0,Jeff Burton,Cingular Wireless (Richard Childress),Chevrolet,250.0,173441.0,running,18.0,165.0
2007,2,Fontana,5.0,3.0,1.0,Mark Martin,U.S. Army (Bobby Ginn),Chevrolet,250.0,171708.0,running,1.0,160.0
2007,2,Fontana,6.0,6.0,7.0,Clint Bowyer,Jack Daniel's (Richard Childress),Chevrolet,250.0,119875.0,running,2.0,155.0
2007,2,Fontana,7.0,18.0,2.0,Kurt Busch,Miller Lite (Roger Penske),Dodge,250.0,140583.0,running,0.0,146.0
2007,2,Fontana,8.0,11.0,20.0,Tony Stewart,Home Depot (Joe Gibbs),Chevrolet,250.0,148161.0,running,28.0,147.0
