Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1977,1,Riverside,1.0,2.0,21.0,David Pearson,Purolator (Wood Brothers),Mercury,119.0,15400.0,running,17.0,180.0
1977,1,Riverside,2.0,1.0,11.0,Cale Yarborough,Holly Farms (Junior Johnson),Chevrolet,119.0,16220.0,running,102.0,180.0
1977,1,Riverside,3.0,9.0,43.0,Richard Petty,STP (Petty Enterprises),Dodge,118.0,11095.0,running,0.0,165.0
1977,1,Riverside,4.0,5.0,2.0,Dave Marcis,CAM 2 (Roger Penske),Chevrolet,116.0,8645.0,running,0.0,160.0
1977,1,Riverside,5.0,7.0,67.0,Sonny Easley,Haddick's Towing / San Fernando Valley Lumber (Jerry Lankford),Ford,115.0,6290.0,running,0.0,155.0
1977,1,Riverside,6.0,10.0,3.0,Richard Childress,Kansas Jack / McDonald's (Richard Childress),Chevrolet,114.0,4890.0,running,0.0,150.0
1977,1,Riverside,7.0,28.0,69.0,Hershel McGriff,Bridal Veil Lumber (Hershel McGriff),Chevrolet,114.0,2690.0,running,0.0,146.0
1977,1,Riverside,8.0,23.0,76.0,Hugh Pearson,Buzby (Hugh Pearson),Chevrolet,114.0,2490.0,running,0.0,142.0
1977,1,Riverside,9.0,3.0,88.0,Darrell Waltrip,Gatorade (DiGard Racing),Chevrolet,114.0,5540.0,running,0.0,138.0
1977,1,Riverside,10.0,12.0,9.0,Eddie Bradshaw,C & M Racing (Chester Papienski),Chevrolet,114.0,2190.0,running,0.0,134.0
1977,1,Riverside,11.0,24.0,24.0,Cecil Gordon,Cecil Gordon,Chevrolet,114.0,3720.0,running,0.0,130.0
1977,1,Riverside,12.0,6.0,15.0,Buddy Baker,Norris Industries (Bud Moore),Ford,113.0,5040.0,running,0.0,127.0
1977,1,Riverside,13.0,27.0,1.0,Chuck Bown,Lake's Drywall (Gerald Craker),Chevrolet,112.0,3760.0,running,0.0,124.0
1977,1,Riverside,14.0,14.0,48.0,James Hylton,Hylton Engineering (James Hylton),Chevrolet,112.0,3100.0,running,0.0,121.0
1977,1,Riverside,15.0,17.0,40.0,D.K. Ulrich,Red Fox Lounge (J.R. DeLotto),Chevrolet,110.0,2880.0,running,0.0,118.0
1977,1,Riverside,16.0,15.0,5.0,Jim Thirkettle,Allied Box & Crate (Jim Thirkettle),Chevrolet,107.0,1440.0,running,0.0,115.0
