Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
1991,2,Richmond,27.0,8.0,4.0,Ernie Irvan,Kodak Film (Larry McClure),Chevrolet,379.0,8950.0,running,0.0,82.0
1991,2,Richmond,28.0,32.0,68.0,Bobby Hamilton,Country Time (Mark Smith),Oldsmobile,372.0,3225.0,running,0.0,79.0
1991,2,Richmond,29.0,27.0,75.0,Joe Ruttman,Dinner Bell Foods (Rahmoc Enterprises),Oldsmobile,367.0,6250.0,running,0.0,76.0
1991,2,Richmond,30.0,24.0,9.0,Bill Elliott,Coors Light (Harry Melling),Ford,365.0,9870.0,running,0.0,73.0
1991,2,Richmond,31.0,31.0,52.0,Jimmy Means,Alka-Seltzer (Jimmy Means),Pontiac,356.0,3750.0,engine,0.0,70.0
1991,2,Richmond,32.0,12.0,10.0,Derrike Cope,Purolator (Bob Whitcomb),Chevrolet,309.0,10225.0,running,0.0,67.0
1991,2,Richmond,33.0,34.0,71.0,Dave Marcis,Big Apple Markets (Dave Marcis),Chevrolet,256.0,4610.0,axle,0.0,64.0
1991,2,Richmond,34.0,30.0,98.0,Jimmy Spencer,Banquet Frozen Foods (Travis Carter),Chevrolet,236.0,4600.0,steering,0.0,61.0
1991,2,Richmond,35.0,16.0,1.0,Rick Mast,Skoal Classic (Richard Jackson),Oldsmobile,221.0,4600.0,running,0.0,58.0
1991,3,Rockingham,1.0,1.0,42.0,Kyle Petty,Mello Yello (Felix Sabates),Pontiac,492.0,131450.0,running,380.0,185.0
1991,3,Rockingham,2.0,2.0,25.0,Ken Schrader,Kodiak (Rick Hendrick),Chevrolet,492.0,34575.0,running,40.0,175.0
1991,3,Rockingham,3.0,4.0,33.0,Harry Gant,Skoal Bandit (Leo Jackson),Oldsmobile,491.0,23950.0,running,0.0,165.0
1991,3,Rockingham,4.0,5.0,5.0,Ricky Rudd,Tide (Rick Hendrick),Chevrolet,491.0,20250.0,running,0.0,160.0
1991,3,Rockingham,5.0,12.0,9.0,Bill Elliott,Coors Light (Harry Melling),Ford,491.0,21275.0,running,10.0,160.0
1991,3,Rockingham,6.0,15.0,4.0,Ernie Irvan,Kodak Film (Larry McClure),Chevrolet,490.0,15900.0,running,0.0,150.0
1991,3,Rockingham,7.0,6.0,30.0,Michael Waltrip,Pennzoil (Chuck Rider),Pontiac,490.0,12400.0,running,0.0,146.0
1991,3,Rockingham,8.0,13.0,3.0,Dale Earnhardt,GM Goodwrench (Richard Childress),Chevrolet,489.0,18850.0,running,0.0,142.0
1991,3,Rockingham,9.0,17.0,17.0,Darrell Waltrip,Western Auto (Darrell Waltrip),Chevrolet,488.0,7700.0,running,0.0,138.0
1991,3,Rockingham,10.0,20.0,15.0,Morgan Shepherd,Motorcraft (Bud Moore),Ford,488.0,17500.0,running,0.0,134.0
1991,3,Rockingham,11.0,18.0,21.0,Dale Jarrett,Citgo (Wood Brothers),Ford,488.0,11100.0,running,0.0,130.0
1991,3,Rockingham,12.0,7.0,11.0,Geoffrey Bodine,Budweiser (Junior Johnson),Ford,488.0,15600.0,running,0.0,127.0
1991,3,Rockingham,13.0,16.0,26.0,Brett Bodine,Quaker State (Kenny Bernstein),Buick,487.0,10500.0,running,0.0,124.0
1991,3,Rockingham,14.0,23.0,6.0,Mark Martin,Folger's Coffee (Jack Roush),Ford,486.0,15400.0,running,0.0,121.0
1991,3,Rockingham,15.0,25.0,43.0,Richard Petty,STP (Petty Enterprises),Pontiac,486.0,9900.0,running,0.0,118.0
1991,3,Rockingham,16.0,3.0,28.0,Davey Allison,Havoline (Yates Racing),Ford,486.0,14700.0,running,0.0,115.0
1991,3,Rockingham,17.0,8.0,7.0,Alan Kulwicki,Kulwicki Racing (Alan Kulwicki),Ford,485.0,12800.0,running,0.0,112.0
1991,3,Rockingham,18.0,26.0,20.0,"Bobby Hillin, Jr.",Moroso Racing (Dick Moroso),Oldsmobile,485.0,7200.0,running,0.0,109.0
1991,3,Rockingham,19.0,9.0,8.0,Rick Wilson,Snickers (Stavola Brothers),Buick,485.0,8650.0,running,0.0,106.0
1991,3,Rockingham,20.0,28.0,24.0,Mickey Gibbs,Team III Racing (Sam McMahon),Pontiac,484.0,6300.0,running,0.0,103.0
1991,3,Rockingham,21.0,19.0,68.0,Bobby Hamilton,Country Time (Mark Smith),Oldsmobile,484.0,5700.0,running,0.0,100.0
1991,3,Rockingham,22.0,27.0,19.0,Chad Little,Tyson Foods (Chuck Little),Ford,483.0,5950.0,running,0.0,97.0
1991,3,Rockingham,23.0,30.0,71.0,Dave Marcis,Big Apple Markets (Dave Marcis),Chevrolet,482.0,7700.0,running,1.0,99.0
1991,3,Rockingham,24.0,35.0,75.0,Joe Ruttman,Dinner Bell Foods (Rahmoc Enterprises),Oldsmobile,481.0,7550.0,running,0.0,91.0
1991,3,Rockingham,25.0,40.0,55.0,Ted Musgrave,U.S. Racing (D.K. Ulrich),Pontiac,481.0,5700.0,running,0.0,88.0
1991,3,Rockingham,26.0,36.0,47.0,Rich Bickle,Kanawha Insurance (Derick Close),Oldsmobile,480.0,5150.0,running,0.0,85.0
1991,3,Rockingham,27.0,38.0,52.0,Jimmy Means,Alka-Seltzer (Jimmy Means),Pontiac,472.0,5000.0,running,0.0,82.0
1991,3,Rockingham,28.0,10.0,2.0,Rusty Wallace,Miller Genuine Draft (Roger Penske),Pontiac,467.0,15500.0,engine,61.0,84.0
1991,3,Rockingham,29.0,22.0,66.0,Dick Trickle,TropArtic (Cale Yarborough),Pontiac,448.0,6875.0,running,0.0,76.0
1991,3,Rockingham,30.0,11.0,1.0,Rick Mast,Skoal Classic (Richard Jackson),Oldsmobile,421.0,6800.0,engine,0.0,73.0
1991,3,Rockingham,31.0,31.0,12.0,Hut Stricklin,Raybestos Brakes (Bobby Allison),Buick,400.0,7150.0,running,0.0,70.0
1991,3,Rockingham,32.0,37.0,13.0,Mike Skinner,Glidden Paints (Thee Dixon),Chevrolet,338.0,3900.0,running,0.0,67.0
1991,3,Rockingham,33.0,21.0,22.0,Sterling Marlin,Maxwell House Coffee (Junior Johnson),Ford,287.0,3750.0,engine,0.0,64.0
1991,3,Rockingham,34.0,14.0,10.0,Derrike Cope,Purolator (Bob Whitcomb),Chevrolet,287.0,12100.0,engine,0.0,61.0
1991,3,Rockingham,35.0,33.0,51.0,Jeff Purvis,Plasti-Kote (James Finch),Oldsmobile,165.0,3600.0,camshaft,0.0,58.0
1991,3,Rockingham,36.0,39.0,4.0,Bill Meacham,Meacham Racing (Charles Meacham),Oldsmobile,115.0,3525.0,ignition,0.0,55.0
1991,3,Rockingham,37.0,34.0,49.0,Stanley Smith,Interstate Batteries (Stanley Smith),Buick,25.0,3475.0,overheating,0.0,52.0
1991,3,Rockingham,38.0,29.0,98.0,Jimmy Spencer,Banquet Frozen Foods (Travis Carter),Chevrolet,19.0,6060.0,crash,0.0,49.0
1991,3,Rockingham,39.0,24.0,94.0,Terry Labonte,Sunoco (Billy Hagan),Oldsmobile,14.0,5425.0,crash,0.0,46.0
1991,3,Rockingham,40.0,32.0,29.0,Andy Hillenburg,MAX-Orb (Andy Hillenburg),Buick,6.0,3400.0,engine,0.0,43.0
1991,4,Atlanta,1.0,5.0,25.0,Ken Schrader,Kodiak (Rick Hendrick),Chevrolet,328.0,69250.0,running,59.0,180.0
1991,4,Atlanta,2.0,15.0,9.0,Bill Elliott,Coors Light (Harry Melling),Ford,328.0,47675.0,running,102.0,180.0
1991,4,Atlanta,3.0,21.0,3.0,Dale Earnhardt,GM Goodwrench (Richard Childress),Chevrolet,328.0,37000.0,running,29.0,170.0
1991,4,Atlanta,4.0,20.0,15.0,Morgan Shepherd,Motorcraft (Bud Moore),Ford,328.0,23600.0,running,0.0,160.0
1991,4,Atlanta,5.0,13.0,30.0,Michael Waltrip,Pennzoil (Chuck Rider),Pontiac,328.0,21400.0,running,30.0,160.0
1991,4,Atlanta,6.0,11.0,5.0,Ricky Rudd,Tide (Rick Hendrick),Chevrolet,328.0,17750.0,running,0.0,150.0
1991,4,Atlanta,7.0,4.0,22.0,Sterling Marlin,Maxwell House Coffee (Junior Johnson),Ford,328.0,17600.0,running,41.0,151.0
1991,4,Atlanta,8.0,1.0,7.0,Alan Kulwicki,AK Racing / Hooters (Alan Kulwicki),Ford,327.0,20150.0,running,8.0,147.0
1991,4,Atlanta,9.0,16.0,17.0,Darrell Waltrip,Western Auto (Darrell Waltrip),Chevrolet,327.0,7450.0,running,0.0,138.0
1991,4,Atlanta,10.0,3.0,2.0,Rusty Wallace,Miller Genuine Draft (Roger Penske),Pontiac,327.0,6700.0,running,0.0,134.0
1991,4,Atlanta,11.0,9.0,10.0,Derrike Cope,Purolator (Bob Whitcomb),Chevrolet,327.0,14670.0,running,0.0,130.0
1991,4,Atlanta,12.0,31.0,8.0,Rick Wilson,Snickers (Stavola Brothers),Buick,326.0,12725.0,running,0.0,127.0
1991,4,Atlanta,13.0,18.0,12.0,Hut Stricklin,Raybestos Brakes (Bobby Allison),Buick,326.0,11930.0,running,0.0,124.0
1991,4,Atlanta,14.0,10.0,4.0,Ernie Irvan,Kodak (Larry McClure),Chevrolet,326.0,12710.0,running,0.0,121.0
1991,4,Atlanta,15.0,2.0,26.0,Brett Bodine,Quaker State (Kenny Bernstein),Buick,325.0,10230.0,running,0.0,118.0
1991,4,Atlanta,16.0,17.0,98.0,Jimmy Spencer,Banquet Frozen Foods (Travis Carter),Chevrolet,325.0,11070.0,running,0.0,115.0
1991,4,Atlanta,17.0,6.0,6.0,Mark Martin,Folger's Coffee (Jack Roush),Ford,325.0,15310.0,running,21.0,117.0
1991,4,Atlanta,18.0,28.0,19.0,Chad Little,Bull's Eye Barbecue Sauce (Chuck Little),Ford,325.0,8500.0,running,0.0,109.0
1991,4,Atlanta,19.0,12.0,33.0,Harry Gant,Skoal Bandit (Leo Jackson),Oldsmobile,325.0,8690.0,running,0.0,106.0
1991,4,Atlanta,20.0,22.0,21.0,Dale Jarrett,Citgo (Wood Brothers),Ford,325.0,10470.0,running,0.0,103.0
1991,4,Atlanta,21.0,14.0,20.0,"Bobby Hillin, Jr.",Rob Moroso Memorial (Dick Moroso),Oldsmobile,324.0,5960.0,running,0.0,100.0
1991,4,Atlanta,22.0,24.0,89.0,Jim Sauter,Evinrude (Mueller Brothers),Pontiac,323.0,5800.0,running,0.0,97.0
1991,4,Atlanta,23.0,26.0,11.0,Geoffrey Bodine,Budweiser (Junior Johnson),Ford,323.0,13490.0,running,1.0,99.0
1991,4,Atlanta,24.0,29.0,51.0,Jeff Purvis,Plasti-Kote (James Finch),Oldsmobile,321.0,5380.0,running,0.0,91.0
1991,4,Atlanta,25.0,35.0,24.0,Mickey Gibbs,Team III Racing (Sam McMahon),Pontiac,320.0,5075.0,running,0.0,88.0
1991,4,Atlanta,26.0,33.0,90.0,"Wally Dallenbach, Jr.",AER Manufacturing (Junie Donlavey),Ford,319.0,4420.0,running,0.0,85.0
1991,4,Atlanta,27.0,38.0,75.0,Joe Ruttman,Dinner Bell Foods (Rahmoc Enterprises),Oldsmobile,319.0,7310.0,running,0.0,82.0
1991,4,Atlanta,28.0,27.0,66.0,Dick Trickle,TropArtic (Cale Yarborough),Pontiac,319.0,7175.0,running,0.0,79.0
1991,4,Atlanta,29.0,23.0,1.0,Rick Mast,Skoal Classic (Richard Jackson),Oldsmobile,319.0,6975.0,running,0.0,76.0
1991,4,Atlanta,30.0,36.0,65.0,Dave Mader III,Jasper Engineering (Dick Bahre),Pontiac,318.0,4740.0,running,0.0,73.0
1991,4,Atlanta,31.0,25.0,52.0,Jimmy Means,Alka-Seltzer (Jimmy Means),Pontiac,316.0,4680.0,running,0.0,70.0
1991,4,Atlanta,32.0,37.0,29.0,Andy Hillenburg,MAX-Orb (Andy Hillenburg),Buick,314.0,4120.0,running,0.0,67.0
1991,4,Atlanta,33.0,19.0,68.0,Bobby Hamilton,Country Time (Mark Smith),Oldsmobile,290.0,3780.0,running,0.0,64.0
1991,4,Atlanta,34.0,40.0,47.0,Rich Bickle,Kanawha Insurance (Derick Close),Oldsmobile,282.0,4445.0,engine,0.0,61.0
1991,4,Atlanta,35.0,32.0,94.0,Terry Labonte,Sunoco (Billy Hagan),Oldsmobile,256.0,6385.0,camshaft,0.0,58.0
1991,4,Atlanta,36.0,39.0,71.0,Dave Marcis,Big Apple Markets (Dave Marcis),Chevrolet,240.0,6220.0,engine,0.0,55.0
1991,4,Atlanta,37.0,34.0,55.0,Ted Musgrave,U.S. Racing (D.K. Ulrich),Pontiac,210.0,4280.0,engine,0.0,52.0
1991,4,Atlanta,38.0,30.0,43.0,Richard Petty,STP (Petty Enterprises),Pontiac,188.0,6240.0,engine,0.0,49.0
1991,4,Atlanta,39.0,7.0,42.0,Kyle Petty,Mello Yello (Felix Sabates),Pontiac,173.0,12115.0,engine,37.0,51.0
1991,4,Atlanta,40.0,8.0,28.0,Davey Allison,Havoline (Yates Racing),Ford,56.0,13175.0,crash,0.0,43.0
1991,5,Darlington,1.0,13.0,5.0,Ricky Rudd,Tide (Rick Hendrick),Chevrolet,367.0,62185.0,running,69.0,180.0
1991,5,Darlington,2.0,11.0,28.0,Davey Allison,Havoline (Yates Racing),Ford,367.0,38860.0,running,31.0,175.0
1991,5,Darlington,3.0,10.0,30.0,Michael Waltrip,Pennzoil (Chuck Rider),Pontiac,367.0,20320.0,running,208.0,175.0
1991,5,Darlington,4.0,12.0,6.0,Mark Martin,Folger's Coffee (Jack Roush),Ford,366.0,22710.0,running,0.0,160.0
1991,5,Darlington,5.0,21.0,2.0,Rusty Wallace,Miller Genuine Draft (Roger Penske),Pontiac,365.0,10260.0,running,0.0,155.0
1991,5,Darlington,6.0,15.0,42.0,Kyle Petty,Mello Yello (Felix Sabates),Pontiac,365.0,16330.0,running,0.0,150.0
1991,5,Darlington,7.0,3.0,4.0,Ernie Irvan,Kodak Film (Larry McClure),Chevrolet,365.0,15025.0,running,0.0,146.0
1991,5,Darlington,8.0,23.0,15.0,Morgan Shepherd,Motorcraft (Bud Moore),Ford,365.0,14320.0,running,1.0,147.0
1991,5,Darlington,9.0,1.0,11.0,Geoffrey Bodine,Budweiser (Junior Johnson),Ford,365.0,18400.0,running,0.0,138.0
1991,5,Darlington,10.0,2.0,22.0,Sterling Marlin,Maxwell House Coffee (Junior Johnson),Ford,365.0,12060.0,running,45.0,139.0
1991,5,Darlington,11.0,25.0,98.0,Jimmy Spencer,Banquet Frozen Foods (Travis Carter),Chevrolet,365.0,10505.0,running,0.0,130.0
1991,5,Darlington,12.0,17.0,9.0,Bill Elliott,Coors Light (Harry Melling),Ford,365.0,13675.0,running,0.0,127.0
1991,5,Darlington,13.0,16.0,1.0,Rick Mast,Skoal Classic (Richard Jackson),Oldsmobile,364.0,9695.0,running,0.0,124.0
1991,5,Darlington,14.0,18.0,8.0,Rick Wilson,Snickers (Stavola Brothers),Buick,364.0,9390.0,running,0.0,121.0
1991,5,Darlington,15.0,27.0,94.0,Terry Labonte,Sunoco (Billy Hagan),Oldsmobile,364.0,9735.0,running,0.0,118.0
1991,5,Darlington,16.0,8.0,26.0,Brett Bodine,Quaker State (Kenny Bernstein),Buick,363.0,8815.0,running,0.0,115.0
1991,5,Darlington,17.0,28.0,20.0,"Bobby Hillin, Jr.",Moroso Racing (Dick Moroso),Oldsmobile,361.0,6560.0,running,0.0,112.0
1991,5,Darlington,18.0,33.0,71.0,Dave Marcis,Big Apple Markets (Dave Marcis),Chevrolet,361.0,8225.0,running,0.0,109.0
1991,5,Darlington,19.0,4.0,25.0,Ken Schrader,Kodiak (Rick Hendrick),Chevrolet,361.0,7790.0,running,5.0,111.0
1991,5,Darlington,20.0,34.0,68.0,Bobby Hamilton,Country Time (Mark Smith),Oldsmobile,360.0,6560.0,running,0.0,103.0
1991,5,Darlington,21.0,29.0,55.0,Ted Musgrave,U.S. Racing (D.K. Ulrich),Pontiac,359.0,5540.0,running,0.0,100.0
1991,5,Darlington,22.0,24.0,24.0,Mickey Gibbs,Team III Racing (Sam McMahon),Pontiac,359.0,4070.0,running,0.0,97.0
1991,5,Darlington,23.0,36.0,52.0,Jimmy Means,Alka-Seltzer (Jimmy Means),Pontiac,358.0,4950.0,running,0.0,94.0
1991,5,Darlington,24.0,35.0,47.0,Rich Bickle,Kanawha Insurance (Derick Close),Oldsmobile,356.0,3830.0,running,0.0,91.0
1991,5,Darlington,25.0,9.0,17.0,Darrell Waltrip,Western Auto (Darrell Waltrip),Chevrolet,356.0,3810.0,running,0.0,88.0
1991,5,Darlington,26.0,32.0,75.0,Joe Ruttman,Dinner Bell Foods (Rahmoc Enterprises),Oldsmobile,355.0,6545.0,running,0.0,85.0
1991,5,Darlington,27.0,5.0,33.0,Harry Gant,Skoal Bandit (Leo Jackson),Oldsmobile,347.0,6380.0,running,0.0,82.0
1991,5,Darlington,28.0,37.0,87.0,Randy Baker,Armour Classics (Buck Baker),Chevrolet,346.0,3470.0,running,0.0,79.0
1991,5,Darlington,29.0,7.0,3.0,Dale Earnhardt,GM Goodwrench (Richard Childress),Chevrolet,332.0,14310.0,engine,0.0,76.0
1991,5,Darlington,30.0,40.0,70.0,J.D. McDuffie,Rumple Furniture (J.D. McDuffie),Pontiac,282.0,3325.0,running,0.0,73.0
1991,5,Darlington,31.0,20.0,10.0,Derrike Cope,Purolator (Bob Whitcomb),Chevrolet,279.0,11665.0,oil leak,0.0,70.0
1991,5,Darlington,32.0,19.0,12.0,Hut Stricklin,Raybestos Brakes (Bobby Allison),Buick,259.0,5980.0,vibration,8.0,72.0
1991,5,Darlington,33.0,26.0,65.0,Dave Mader III,Jasper Engines (Dick Bahre),Pontiac,197.0,3170.0,fatigue,0.0,64.0
1991,5,Darlington,34.0,6.0,7.0,Alan Kulwicki,AK Racing / Hooters (Alan Kulwicki),Ford,186.0,11135.0,crash,0.0,61.0
