Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led,Pts
2002,1,Daytona,1.0,19.0,22.0,Ward Burton,Caterpillar (Bill Davis),Dodge,200.0,1409017.0,running,5.0,180.0
2002,1,Daytona,2.0,41.0,21.0,Elliott Sadler,Motorcraft (Wood Brothers),Ford,200.0,957037.0,running,0.0,170.0
2002,1,Daytona,3.0,35.0,9.0,Geoffrey Bodine,Miccosukee Indian Gaming (James Finch),Ford,200.0,644187.0,running,0.0,165.0
2002,1,Daytona,4.0,15.0,97.0,Kurt Busch,Rubbermaid (Jack Roush),Ford,200.0,499462.0,running,16.0,165.0
2002,1,Daytona,5.0,4.0,15.0,Michael Waltrip,"NAPA / DEI 20 Years (Dale Earnhardt, Inc.)",Chevrolet,200.0,409159.0,running,20.0,160.0
2002,1,Daytona,6.0,39.0,6.0,Mark Martin,Pfizer / Viagra (Jack Roush),Ford,200.0,300995.0,running,0.0,150.0
2002,1,Daytona,7.0,23.0,12.0,Ryan Newman,Alltel (Roger Penske),Ford,200.0,246587.0,running,0.0,146.0
2002,1,Daytona,8.0,13.0,40.0,Sterling Marlin,Coors Light (Chip Ganassi),Dodge,200.0,248779.0,running,78.0,152.0
2002,1,Daytona,9.0,3.0,24.0,Jeff Gordon,DuPont 200 Years (Rick Hendrick),Chevrolet,200.0,289674.0,running,19.0,143.0
2002,1,Daytona,10.0,38.0,10.0,"Johnny Benson, Jr.",Valvoline (Nelson Bowers),Pontiac,200.0,198612.0,running,0.0,134.0
2002,1,Daytona,11.0,29.0,9.0,Bill Elliott,Dodge Dealers / UAW (Ray Evernham),Dodge,200.0,189968.0,running,0.0,130.0
2002,1,Daytona,12.0,33.0,99.0,Jeff Burton,Citgo Supergard (Jack Roush),Ford,200.0,201026.0,running,2.0,132.0
2002,1,Daytona,13.0,12.0,31.0,Robby Gordon,Cingular Wireless (Richard Childress),Chevrolet,200.0,183965.0,running,0.0,124.0
2002,1,Daytona,14.0,21.0,88.0,Dale Jarrett,UPS (Yates Racing),Ford,200.0,179787.0,running,0.0,121.0
2002,1,Daytona,15.0,1.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,199.0,159463.0,running,0.0,118.0
2002,1,Daytona,16.0,27.0,11.0,Brett Bodine,Wells Fargo / Timberland (Brett Bodine),Ford,199.0,158001.0,running,0.0,115.0
2002,1,Daytona,17.0,43.0,32.0,Ricky Craven,Tide (Cal Wells),Ford,199.0,156762.0,running,0.0,112.0
2002,1,Daytona,18.0,37.0,2.0,Rusty Wallace,Miller Lite (Roger Penske),Ford,198.0,189909.0,running,0.0,109.0
