Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1964,2,Augusta,21.0,10.0,3,Junior Johnson,Holly Farms (Ray Fox),'63 Chevrolet,52.0,620.0,transmission,15.0
1964,2,Augusta,22.0,31.0,86,Neil Castles,Buck Baker,'62 Chrysler,47.0,525.0,clutch,0.0
1964,2,Augusta,23.0,25.0,30,Larry Frank,–,'62 Chevrolet,37.0,575.0,engine,0.0
1964,2,Augusta,24.0,27.0,70,G.C. Spencer,Paul Clayton,'62 Pontiac,33.0,525.0,engine,0.0
1964,2,Augusta,25.0,29.0,9,Roy Tyner,Roy Tyner,'62 Chevrolet,25.0,525.0,rear end,0.0
1964,2,Augusta,26.0,13.0,4,Rex White,Louis Clements (Louis Clements),'63 Mercury,17.0,575.0,engine,0.0
1964,2,Augusta,27.0,5.0,16,Darel Dieringer,Bill Stroppe,'63 Mercury,14.0,525.0,engine,0.0
1964,2,Augusta,28.0,1.0,28,Fred Lorenzen,LaFayette (Holman-Moody Racing),'63 Ford,12.0,625.0,piston,0.0
1964,2,Augusta,29.0,9.0,42,Buck Baker,Petty Enterprises,'63 Plymouth,12.0,575.0,engine,0.0
1964,2,Augusta,30.0,33.0,156,Jim Bray,Nick Rampling,'62 Chevrolet,7.0,525.0,transmission,0.0
1964,2,Augusta,31.0,35.0,03,Elmo Henderson,G.C. Spencer,'62 Chevrolet,6.0,525.0,oil pressure,0.0
1964,2,Augusta,32.0,12.0,47,Jack Smith,Archie Smith,'63 Plymouth,4.0,525.0,engine,0.0
1964,2,Augusta,33.0,32.0,05,Joe Penland,Possum Jones,'61 Pontiac,4.0,525.0,oil pressure,0.0
1964,2,Augusta,34.0,20.0,56,Ed Livingston,Ed Livingston,'62 Ford,3.0,575.0,engine,0.0
1964,2,Augusta,35.0,21.0,7A,Bobby Johns,Shorty Johns,'63 Pontiac,2.0,900.0,crash,0.0
1964,2,Augusta,36.0,34.0,23,Weldon Adams,Leland Colvin,'62 Plymouth,2.0,525.0,distributor,0.0
1964,3,Jacksonville,1.0,15.0,34.0,Wendell Scott,Wendell Scott,'62 Chevrolet,202.0,1000.0,running,27.0
1964,3,Jacksonville,2.0,14.0,87.0,Buck Baker,Buck Baker,'63 Pontiac,200.0,600.0,running,0.0
1964,3,Jacksonville,3.0,1.0,47.0,Jack Smith,Archie Smith,'62 Plymouth,199.0,400.0,running,20.0
1964,3,Jacksonville,4.0,18.0,68.0,Ed Livingston,Ed Livingston,'62 Ford,195.0,300.0,running,0.0
1964,3,Jacksonville,5.0,2.0,42.0,Richard Petty,Petty Enterprises,'63 Plymouth,193.0,275.0,running,103.0
1964,3,Jacksonville,6.0,17.0,86.0,Neil Castles,Buck Baker,'62 Chrysler,190.0,240.0,running,0.0
1964,3,Jacksonville,7.0,5.0,11.0,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,183.0,200.0,wheel bolts,52.0
1964,3,Jacksonville,8.0,20.0,78.0,Buddy Arrington,Buddy Arrington,'63 Dodge,182.0,175.0,running,0.0
1964,3,Jacksonville,9.0,19.0,92.0,Johnny Allen,Ray Osborne,'63 Ford,179.0,150.0,running,0.0
1964,3,Jacksonville,10.0,4.0,5.0,Billy Wade,Cotton Owens,'63 Dodge,163.0,140.0,differential,0.0
1964,3,Jacksonville,11.0,21.0,5.0,Possum Jones,Possum Jones,'61 Pontiac,156.0,130.0,running,0.0
1964,3,Jacksonville,12.0,10.0,32.0,Tiny Lund,Dave Kent,'63 Ford,124.0,120.0,differential,0.0
1964,3,Jacksonville,13.0,7.0,20.0,Jack Anderson,Jack Anderson,'63 Ford,121.0,110.0,radiator,0.0
1964,3,Jacksonville,14.0,22.0,61.0,Joe Weatherly,Sherman Utsman,'62 Ford,120.0,300.0,running,0.0
1964,3,Jacksonville,15.0,16.0,9.0,Roy Tyner,Roy Tyner,'62 Chevrolet,99.0,85.0,axle,0.0
1964,3,Jacksonville,16.0,9.0,6.0,David Pearson,Cotton Owens,'63 Dodge,70.0,75.0,oil pan,0.0
1964,3,Jacksonville,17.0,6.0,3.0,G.C. Spencer,G.C. Spencer,'62 Chevrolet,60.0,65.0,differential,0.0
1964,3,Jacksonville,18.0,13.0,16.0,Larry Thomas,Wade Younts,'62 Dodge,60.0,60.0,crash,0.0
1964,3,Jacksonville,19.0,3.0,90.0,Jimmy Lee Capps,Speedy Spiers,'63 Plymouth,50.0,50.0,crash,0.0
1964,3,Jacksonville,20.0,11.0,39.0,LeeRoy Yarbrough,E.A. McQuaig,'62 Pontiac,23.0,50.0,axle,0.0
1964,3,Jacksonville,21.0,12.0,62.0,Curtis Crider,Curtis Crider,'63 Ford,8.0,50.0,engine,0.0
1964,3,Jacksonville,22.0,8.0,2.0,Jimmy Pardue,Cliff Stewart,'63 Pontiac,6.0,50.0,axle,0.0
1964,4,Savannah,1.0,5.0,43.0,Richard Petty,Petty Enterprises,'63 Plymouth,200.0,1000.0,running,133.0
1964,4,Savannah,2.0,2.0,47.0,Jack Smith,Archie Smith,'63 Plymouth,199.0,600.0,running,0.0
1964,4,Savannah,3.0,6.0,32.0,Tiny Lund,Dave Kent,'63 Ford,196.0,400.0,running,0.0
1964,4,Savannah,4.0,3.0,42.0,Maurice Petty,Petty Enterprises,'63 Plymouth,195.0,300.0,running,0.0
1964,4,Savannah,5.0,15.0,62.0,Curtis Crider,Curtis Crider,'63 Ford,194.0,275.0,running,0.0
1964,4,Savannah,6.0,17.0,36.0,Larry Thomas,Wade Younts,'62 Dodge,189.0,240.0,running,0.0
1964,4,Savannah,7.0,18.0,86.0,Neil Castles,Buck Baker,'62 Chrysler,188.0,200.0,running,0.0
1964,4,Savannah,8.0,13.0,81.0,John Sears,John Black,'63 Dodge,188.0,175.0,running,0.0
1964,4,Savannah,9.0,22.0,9.0,Roy Tyner,Roy Tyner,'62 Chevrolet,182.0,150.0,running,0.0
1964,4,Savannah,10.0,16.0,92.0,Joe Weatherly,Ray Osborne,'63 Ford,175.0,340.0,running,0.0
1964,4,Savannah,11.0,21.0,68.0,Mitch Walker,Ed Livingston,'61 Ford,174.0,130.0,running,0.0
1964,4,Savannah,12.0,10.0,5.0,David Pearson,Cotton Owens,'63 Dodge,156.0,120.0,con rod,0.0
1964,4,Savannah,13.0,12.0,80.0,Frank Warren,–,'61 Pontiac,141.0,110.0,differential,0.0
1964,4,Savannah,14.0,20.0,23.0,"Leland Colvin, Jr.",Leland Colvin,'62 Plymouth,118.0,100.0,spindle,0.0
1964,4,Savannah,15.0,11.0,34.0,Wendell Scott,Wendell Scott,'62 Chevrolet,112.0,85.0,axle,0.0
1964,4,Savannah,16.0,7.0,87.0,Buck Baker,Buck Baker,'63 Pontiac,104.0,75.0,head gasket,0.0
1964,4,Savannah,17.0,4.0,90.0,LeeRoy Yarbrough,–,'63 Plymouth,96.0,65.0,crash,0.0
1964,4,Savannah,18.0,8.0,20.0,Jack Anderson,Jack Anderson,'63 Ford,72.0,60.0,crash,0.0
1964,4,Savannah,19.0,9.0,30.0,Buddy Baker,–,'62 Chevrolet,69.0,50.0,ignition,0.0
1964,4,Savannah,20.0,1.0,11.0,Ned Jarrett,Burton-Robinson (Charles Robinson),'63 Ford,67.0,50.0,engine,67.0
1964,4,Savannah,21.0,14.0,2.0,Doug Cooper,Cliff Stewart,'62 Pontiac,57.0,50.0,piston,0.0
1964,4,Savannah,22.0,19.0,91.0,Rod Eulenfeld,Jess Potter,'62 Chevrolet,1.0,50.0,carburetor,0.0
1964,4,Savannah,23.0,23.0,88.0,Bunk Moore,Buck Baker,'61 Chrysler,0.0,,did not start,0.0
1964,5,Riverside,1.0,4.0,121,Dan Gurney,English Motors (Wood Brothers),'64 Ford,185.0,12870.0,running,142.0
1964,5,Riverside,2.0,6.0,21,Marvin Panch,English Motors (Wood Brothers),'64 Ford,184.0,6650.0,running,0.0
1964,5,Riverside,3.0,14.0,22,Fireball Roberts,Young Ford (Holman-Moody Racing),'64 Ford,183.0,3900.0,running,0.0
1964,5,Riverside,4.0,10.0,9W,Bill Amick,Dick Niles,'63 Mercury,181.0,2470.0,running,0.0
1964,5,Riverside,5.0,21.0,11,Ned Jarrett,Courtesy Ford (Bondy Long),'64 Ford,180.0,1750.0,running,0.0
1964,5,Riverside,6.0,3.0,6,David Pearson,Cotton Owens,'63 Dodge,179.0,1500.0,running,0.0
1964,5,Riverside,7.0,31.0,77W,Marvin Porter,Vel's Ford (Vel Miletich),'63 Ford,179.0,1150.0,running,0.0
1964,5,Riverside,8.0,9.0,06,Skip Hudson,Ford (Holman-Moody Racing),'64 Ford,178.0,1075.0,running,0.0
1964,5,Riverside,9.0,8.0,16,Darel Dieringer,Mercury (Bill Stroppe),'64 Mercury,177.0,975.0,running,0.0
1964,5,Riverside,10.0,17.0,02,Troy Ruttman,Baney Chrysler-Plymouth (Ray Nichels),'63 Plymouth,177.0,850.0,running,0.0
1964,5,Riverside,11.0,13.0,0,Don White,Zecol Lubaid (Holman-Moody Racing),'64 Ford,176.0,825.0,running,0.0
1964,5,Riverside,12.0,39.0,98W,Eddie Gray,Bob Estes Lincoln-Mercury-Comet (Ralph Shelton),'63 Mercury,174.0,650.0,running,0.0
1964,5,Riverside,13.0,15.0,4,Billy Wade,Lincoln-Mercury (Rex White),'63 Mercury,174.0,625.0,running,0.0
1964,5,Riverside,14.0,40.0,2W,Jim Cook,Floyd Johnson,'63 Ford,170.0,575.0,running,0.0
1964,5,Riverside,15.0,18.0,32,Tiny Lund,Downtown Ford Sales (Dave Kent),'63 Ford,164.0,575.0,running,0.0
1964,5,Riverside,16.0,38.0,60W,Bruce Worrell,Cos Cancilla,'63 Oldsmobile,161.0,575.0,running,0.0
1964,5,Riverside,17.0,1.0,28,Fred Lorenzen,LaFayette (Holman-Moody Racing),'64 Ford,159.0,1005.0,running,7.0
1964,5,Riverside,18.0,37.0,56,Jim Bray,Nick Rampling,'62 Chevrolet,156.0,525.0,running,0.0
1964,5,Riverside,19.0,20.0,44W,Lloyd Dane,Bob Kitchell,'63 Ford,154.0,525.0,engine,0.0
1964,5,Riverside,20.0,22.0,7W,Dick Mitchell,Chuck Parkko,'63 Ford,152.0,525.0,running,0.0
1964,5,Riverside,21.0,12.0,00,A.J. Foyt,Zecol Lubaid (Banjo Matthews),'64 Ford,151.0,650.0,crash,0.0
1964,5,Riverside,22.0,35.0,151,Bill Clinton,Bill Clinton,'63 Ford,150.0,525.0,running,0.0
1964,5,Riverside,23.0,36.0,92,Jack Anderson,EE Construction Co. (Jack Anderson),'63 Ford,145.0,525.0,running,0.0
1964,5,Riverside,24.0,5.0,14,Dave MacDonald,Mercury (Bill Stroppe),'64 Mercury,137.0,600.0,crash,0.0
1964,5,Riverside,25.0,33.0,10,Don Walker,Don Walker,'63 Ford,106.0,525.0,a frame,0.0
1964,5,Riverside,26.0,2.0,43,Richard Petty,Plymouth (Petty Enterprises),'63 Plymouth,101.0,940.0,transmission,27.0
1964,5,Riverside,27.0,24.0,33W,Jim Blomgren,Starlite Cocktails (Clem Proctor),'62 Pontiac,94.0,500.0,engine,0.0
1964,5,Riverside,28.0,29.0,58W,Oren Prosser,Oren Prosser,'62 Pontiac,87.0,500.0,engine,0.0
1964,5,Riverside,29.0,16.0,8,Joe Weatherly,Bristol Lincoln-Mercury (Bud Moore),'64 Mercury,86.0,1000.0,crash,0.0
1964,5,Riverside,30.0,44.0,25,Paul Goldsmith,California Dodge Dealers (Ray Nichels),'63 Dodge,83.0,500.0,engine,0.0
1964,5,Riverside,31.0,23.0,05W,Dave James,Earl Ike Dodge Inglewood (Jack Alger),'63 Dodge,79.0,500.0,engine,0.0
1964,5,Riverside,32.0,11.0,15,Parnelli Jones,Mercury (Bill Stroppe),'64 Mercury,68.0,685.0,transmission,9.0
1964,5,Riverside,33.0,27.0,18W,Chuck Daigh,Mercury (Bill Stroppe),'63 Mercury,62.0,500.0,clutch,0.0
1964,5,Riverside,34.0,32.0,1W,Joe Ruttman,Troy Ruttman,'63 Mercury,46.0,500.0,engine,0.0
1964,5,Riverside,35.0,41.0,63W,Walt Price,Al's Auto Towing (Bob Bristol),'62 Ford,43.0,500.0,engine,0.0
1964,5,Riverside,36.0,19.0,27,Curtis Crider,Glenwood Motors (Ray Nichels),'63 Plymouth,32.0,500.0,transmission,0.0
1964,5,Riverside,37.0,30.0,162,Joe Clark,Frank Taylor Ford (Bob Bristol),'63 Ford,26.0,500.0,oil pressure,0.0
1964,5,Riverside,38.0,7.0,26,Rodger Ward,Mercury (Bill Stroppe),'64 Mercury,24.0,525.0,transmission,0.0
1964,5,Riverside,39.0,25.0,51W,Clem Proctor,Glen Organ Ford (Clem Proctor),'64 Ford,15.0,500.0,crash,0.0
1964,5,Riverside,40.0,34.0,61W,Don Noel,Clinton Washburn,'61 Oldsmobile,10.0,500.0,engine,0.0
1964,5,Riverside,41.0,28.0,3W,Danny Weinberg,Carl Dane,'63 Plymouth,9.0,500.0,oil pressure,0.0
1964,5,Riverside,42.0,42.0,12W,Frank Deiny,Al's Towing (Frank Deiny),'61 Ford,9.0,500.0,oil pressure,0.0
1964,5,Riverside,43.0,43.0,64W,Al Self,Al Self,'62 Ford,9.0,500.0,engine,0.0
1964,5,Riverside,44.0,26.0,20W,Al Brand,Al Brand,'62 Chevrolet,7.0,500.0,wheel,0.0
1964,6,Daytona,1.0,2.0,3.0,Junior Johnson,Ray Fox,'64 Dodge,40.0,1100.0,running,1.0
1964,6,Daytona,2.0,9.0,41.0,Buck Baker,Petty Enterprises,'64 Plymouth,40.0,600.0,running,21.0
1964,6,Daytona,3.0,3.0,6.0,David Pearson,Cotton Owens,'64 Dodge,40.0,400.0,running,0.0
1964,6,Daytona,4.0,5.0,21.0,Marvin Panch,Wood Brothers,'64 Ford,40.0,300.0,running,0.0
1964,6,Daytona,5.0,4.0,16.0,Darel Dieringer,Bill Stroppe,'64 Mercury,40.0,300.0,running,0.0
1964,6,Daytona,6.0,7.0,32.0,Tiny Lund,Graham Shaw,'64 Ford,40.0,250.0,running,0.0
1964,6,Daytona,7.0,8.0,22.0,Fireball Roberts,Holman-Moody Racing,'64 Ford,40.0,225.0,running,0.0
1964,6,Daytona,8.0,6.0,11.0,Ned Jarrett,Bondy Long,'64 Ford,40.0,200.0,running,0.0
1964,6,Daytona,9.0,12.0,17.0,Dave MacDonald,Bill Stroppe,'64 Mercury,40.0,150.0,running,0.0
1964,6,Daytona,10.0,10.0,1.0,Billy Wade,Bud Moore,'64 Mercury,39.0,150.0,running,0.0
1964,6,Daytona,11.0,13.0,7.0,Bobby Johns,Shorty Johns,'64 Pontiac,39.0,150.0,running,0.0
1964,6,Daytona,12.0,21.0,27.0,Larry Thomas,Ray Nichels,'63 Plymouth,38.0,125.0,running,0.0
1964,6,Daytona,13.0,15.0,4.0,Ronnie Chumley,H.B. Bailey,'63 Pontiac,38.0,125.0,running,0.0
1964,6,Daytona,14.0,14.0,84.0,Smokey Boutwell,Rocky Hinton,'63 Ford,37.0,100.0,running,0.0
1964,6,Daytona,15.0,16.0,60.0,Doug Cooper,Bob Cooper,'63 Ford,37.0,100.0,running,0.0
1964,6,Daytona,16.0,17.0,71.0,Roy Gemberling,Roscoe Sanders,'63 Plymouth,34.0,100.0,overheating,0.0
1964,6,Daytona,17.0,1.0,25.0,Paul Goldsmith,Ray Nichels,'64 Plymouth,28.0,100.0,engine,18.0
1964,6,Daytona,18.0,11.0,1.0,Johnny Rutherford,Bud Moore,'64 Mercury,17.0,100.0,engine,0.0
1964,6,Daytona,19.0,22.0,70.0,Elmo Henderson,Paul Clayton,'63 Pontiac,4.0,100.0,oil pressure,0.0
1964,6,Daytona,20.0,23.0,95.0,Reb Wickersham,Ken Spikes,'64 Dodge,3.0,100.0,valves,0.0
1964,6,Daytona,21.0,18.0,61.0,Bob Cooper,Bob Cooper,'62 Pontiac,2.0,100.0,head gasket,0.0
1964,6,Daytona,22.0,19.0,97.0,Joe Clark,Al McCline,'64 Ford,2.0,100.0,handling,0.0
1964,6,Daytona,23.0,20.0,56.0,Jim Bray,Nick Rampling,'62 Chevrolet,2.0,100.0,handling,0.0
1964,7,Daytona,1.0,4.0,26.0,Bobby Isaac,Ray Nichels,'64 Dodge,40.0,1100.0,running,1.0
1964,7,Daytona,2.0,2.0,54.0,Jimmy Pardue,Burton-Robinson (Charles Robinson),'64 Plymouth,40.0,600.0,running,0.0
1964,7,Daytona,3.0,1.0,43.0,Richard Petty,Petty Enterprises,'64 Plymouth,40.0,400.0,running,39.0
1964,7,Daytona,4.0,11.0,0.0,A.J. Foyt,Banjo Matthews,'64 Ford,40.0,300.0,running,0.0
1964,7,Daytona,5.0,9.0,5.0,Jim Paschal,Cotton Owens,'64 Dodge,40.0,300.0,running,0.0
1964,7,Daytona,6.0,3.0,15.0,Parnelli Jones,Bill Stroppe,'64 Mercury,40.0,250.0,running,0.0
1964,7,Daytona,7.0,12.0,29.0,Larry Frank,Holman-Moody Racing,'64 Ford,40.0,225.0,running,0.0
1964,7,Daytona,8.0,7.0,6.0,Bobby Marshman,Holman-Moody Racing,'64 Ford,39.0,200.0,running,0.0
1964,7,Daytona,9.0,8.0,77.0,Jo Schlesser,Bondy Long,'64 Ford,39.0,150.0,running,0.0
1964,7,Daytona,10.0,10.0,12.0,Dan Gurney,English Motors (Wood Brothers),'64 Ford,39.0,150.0,running,0.0
1964,7,Daytona,11.0,13.0,19.0,Cale Yarborough,Herman Beam,'64 Ford,38.0,150.0,running,0.0
1964,7,Daytona,12.0,14.0,9.0,Sal Tovella,Herb Onash,'64 Ford,38.0,125.0,running,0.0
1964,7,Daytona,13.0,6.0,14.0,Jim McElreath,Bill Stroppe,'64 Mercury,37.0,125.0,running,0.0
1964,7,Daytona,14.0,16.0,31.0,Ralph Earnhardt,Tom Spell,'63 Ford,36.0,100.0,running,0.0
1964,7,Daytona,15.0,17.0,62.0,Curtis Crider,Curtis Crider,'63 Mercury,36.0,100.0,running,0.0
1964,7,Daytona,16.0,15.0,2.0,G.C. Spencer,Cliff Stewart,'63 Pontiac,32.0,100.0,fuel,0.0
1964,7,Daytona,17.0,5.0,28.0,Fred Lorenzen,LaFayette (Holman-Moody Racing),'64 Ford,31.0,100.0,tire,0.0
1964,7,Daytona,18.0,18.0,92.0,Jack Anderson,Ray Osborne,'63 Ford,10.0,100.0,overheating,0.0
1964,7,Daytona,19.0,22.0,86.0,Neil Castles,Buck Baker,'62 Chrysler,4.0,100.0,plugs,0.0
1964,7,Daytona,20.0,21.0,34.0,Wendell Scott,Wendell Scott,'62 Chevrolet,4.0,100.0,handling,0.0
1964,7,Daytona,21.0,23.0,89.0,LeeRoy Yarbrough,David Walker,'64 Plymouth,3.0,100.0,oil leak,0.0
1964,7,Daytona,22.0,19.0,82.0,Bill McMahan,Casper Hensley,'63 Pontiac,3.0,100.0,bearing,0.0
1964,7,Daytona,23.0,20.0,20.0,Jim Cook,Jack Anderson,'63 Ford,3.0,100.0,vibration,0.0
1964,8,Daytona,1.0,2.0,43.0,Richard Petty,"Patterson Motors, Inc. / Plymouth (Petty Enterprises)",'64 Plymouth,200.0,33300.0,running,184.0
1964,8,Daytona,2.0,6.0,54.0,Jimmy Pardue,Burton-Robinson (Charles Robinson),'64 Plymouth,199.0,11600.0,running,0.0
1964,8,Daytona,3.0,1.0,25.0,Paul Goldsmith,Plymouth (Ray Nichels),'64 Plymouth,198.0,8600.0,running,11.0
1964,8,Daytona,4.0,9.0,21.0,Marvin Panch,English Motors (Wood Brothers),'64 Ford,198.0,4350.0,running,0.0
1964,8,Daytona,5.0,10.0,5.0,Jim Paschal,Cotton Owens,'64 Dodge,197.0,3700.0,running,0.0
1964,8,Daytona,6.0,21.0,1.0,Billy Wade,Bristol Lincoln-Mercury (Bud Moore),'64 Mercury,197.0,2500.0,running,0.0
1964,8,Daytona,7.0,11.0,16.0,Darel Dieringer,Mercury (Bill Stroppe),'64 Mercury,197.0,2000.0,running,0.0
1964,8,Daytona,8.0,14.0,29.0,Larry Frank,Ron's Ford Sales (Holman-Moody Racing),'64 Ford,197.0,1750.0,running,0.0
1964,8,Daytona,9.0,3.0,3.0,Junior Johnson,Florida Dodge Dealers Assn. (Ray Fox),'64 Dodge,197.0,1500.0,running,0.0
1964,8,Daytona,10.0,19.0,17.0,Dave MacDonald,Mercury (Bill Stroppe),'64 Mercury,196.0,1200.0,running,0.0
1964,8,Daytona,11.0,13.0,32.0,Tiny Lund,Ford (Graham Shaw),'64 Ford,195.0,1200.0,running,0.0
1964,8,Daytona,12.0,5.0,41.0,Buck Baker,Plymouth (Petty Enterprises),'64 Plymouth,194.0,1200.0,running,0.0
1964,8,Daytona,13.0,18.0,77.0,Jo Schlesser,Courtesy Ford (Bondy Long),'64 Ford,192.0,1200.0,running,0.0
1964,8,Daytona,14.0,20.0,12.0,Dan Gurney,English Motors (Wood Brothers),'64 Ford,192.0,1200.0,running,0.0
1964,8,Daytona,15.0,4.0,26.0,Bobby Isaac,Tennessee Dodge Dealers (Ray Nichels),'64 Dodge,189.0,1500.0,fuel,3.0
1964,8,Daytona,16.0,25.0,27.0,Larry Thomas,Ray Nichels,'63 Plymouth,188.0,1000.0,running,0.0
1964,8,Daytona,17.0,22.0,19.0,Cale Yarborough,Herman Beam,'64 Ford,187.0,1000.0,running,0.0
1964,8,Daytona,18.0,31.0,60.0,Doug Cooper,Ray Hunt Ford (Bob Cooper),'63 Ford,186.0,1000.0,running,0.0
1964,8,Daytona,19.0,28.0,31.0,Ralph Earnhardt,Jimmy Rivers Body & Paint Shop (Tom Spell),'63 Ford,180.0,1000.0,running,0.0
1964,8,Daytona,20.0,29.0,84.0,Smokey Boutwell,Rocky Hinton,'63 Ford,180.0,1000.0,running,0.0
1964,8,Daytona,21.0,30.0,62.0,Curtis Crider,Curtis Crider,'63 Ford,177.0,725.0,running,0.0
1964,8,Daytona,22.0,39.0,95.0,Reb Wickersham,Treadway Motors (Ken Spikes),'64 Dodge,131.0,725.0,sway bar,0.0
1964,8,Daytona,23.0,24.0,9.0,Sal Tovella,Harper (Herb Onash),'64 Ford,129.0,725.0,engine,0.0
