Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1960,2,Columbia,7.0,22.0,64.0,Shep Langdon,Shep Langdon,'58 Ford,189.0,175.0,running,–
1960,2,Columbia,8.0,9.0,74.0,L.D. Austin,L.D. Austin,'58 Chevrolet,183.0,150.0,running,–
1960,2,Columbia,9.0,16.0,58.0,Pappy Crane,Pappy Crane,'59 Chevrolet,181.0,140.0,running,–
1960,2,Columbia,10.0,12.0,32.0,Richard Riley,Jess Potter,'57 Chevrolet,179.0,130.0,running,–
1960,2,Columbia,11.0,18.0,19.0,Herman Beam,Herman Beam,'57 Chevrolet,166.0,125.0,running,–
1960,2,Columbia,12.0,20.0,9.0,Roy Tyner,Roy Tyner,'57 Chevrolet,158.0,110.0,crash,–
1960,2,Columbia,13.0,17.0,68.0,Bud Parnell,R.L. Baird,'58 Plymouth,158.0,100.0,running,–
1960,2,Columbia,14.0,21.0,2.0,Bunk Moore,Bruce Thompson,'57 Chevrolet,147.0,85.0,running,–
1960,2,Columbia,15.0,4.0,34.0,G.C. Spencer,G.C. Spencer,'59 Chevrolet,134.0,70.0,differential,–
1960,2,Columbia,16.0,15.0,62.0,Buck Brigance,Buck Brigance,'57 Chevrolet,110.0,60.0,engine,–
1960,2,Columbia,17.0,14.0,36.0,Tommy Irwin,Tommy Irwin,'57 Chevrolet,108.0,50.0,crash,–
1960,2,Columbia,18.0,10.0,7.0,Hubert Johnson,–,'57 Chevrolet,105.0,50.0,crash,–
1960,2,Columbia,19.0,1.0,11.0,Junior Johnson,Paul Spaulding,'59 Dodge,87.0,50.0,carburetor,–
1960,2,Columbia,20.0,11.0,59.0,Tom Pistone,Rupert Safety Belt (Carl Rupert),'59 T-Bird,85.0,50.0,springs,–
1960,2,Columbia,21.0,19.0,5.0,Tiny Lund,Tiny Lund,'57 Chevrolet,54.0,50.0,generator,–
1960,2,Columbia,22.0,8.0,22.0,Bob Welborn,Ogden-Ridgeway (W.J. Ridgeway),'59 Chevrolet,0.0,50.0,crash,–
1960,3,Daytona,1.0,2.0,22.0,Fireball Roberts,John Hines,'60 Pontiac,40.0,1000.0,running,40.0
1960,3,Daytona,2.0,1.0,6.0,Cotton Owens,Cotton Owens,'60 Pontiac,40.0,600.0,running,0.0
1960,3,Daytona,3.0,16.0,28.0,Fred Lorenzen,Rupert Safety Belt (Fred Lorenzen),'60 Ford,40.0,400.0,running,0.0
1960,3,Daytona,4.0,15.0,12.0,Joe Weatherly,Holman-Moody Racing,'60 Ford,40.0,300.0,running,0.0
1960,3,Daytona,5.0,13.0,27.0,Junior Johnson,Daytona Kennel (John Masoni),'59 Chevrolet,40.0,275.0,running,0.0
1960,3,Daytona,6.0,24.0,69.0,Johnny Allen,Hanley Dawson,'60 Chevrolet,40.0,250.0,running,0.0
1960,3,Daytona,7.0,3.0,52.0,Bob Burdick,Roy Burdick,'60 Ford,40.0,200.0,running,0.0
1960,3,Daytona,8.0,17.0,85.0,Emanuel Zervakis,Monroe Shook,'60 Chevrolet,39.0,175.0,running,0.0
1960,3,Daytona,9.0,23.0,94.0,Speedy Thompson,Banjo Matthews,'59 T-Bird,39.0,150.0,running,0.0
1960,3,Daytona,10.0,5.0,43.0,Richard Petty,Petty Enterprises,'60 Plymouth,39.0,140.0,running,0.0
1960,3,Daytona,11.0,12.0,39.0,Herb Tillman,Ralph Stark,'60 Chevrolet,39.0,135.0,running,0.0
1960,3,Daytona,12.0,31.0,66.0,Dick Foley,Dick Foley,'59 Chevrolet,39.0,125.0,running,0.0
1960,3,Daytona,13.0,14.0,61.0,Joe Caspolich,Doc White,'59 T-Bird,39.0,115.0,running,0.0
1960,3,Daytona,14.0,29.0,34.0,G.C. Spencer,G.C. Spencer,'59 Chevrolet,39.0,100.0,running,0.0
1960,3,Daytona,15.0,6.0,87.0,Buck Baker,Buck Baker,'60 Chevrolet,39.0,85.0,running,0.0
1960,3,Daytona,16.0,19.0,63.0,Whitey Gerken,Frank Skinner,'59 Pontiac,38.0,75.0,running,0.0
1960,3,Daytona,17.0,20.0,67.0,David Pearson,David Pearson,'59 Chevrolet,38.0,50.0,running,0.0
1960,3,Daytona,18.0,22.0,35.0,Mel Larson,Sun City (Mel Larson),'60 Pontiac,38.0,50.0,running,0.0
1960,3,Daytona,19.0,25.0,1.0,Brownie King,Jess Potter,'60 Chevrolet,38.0,50.0,running,0.0
1960,3,Daytona,20.0,36.0,88.0,Red Farmer,–,'60 Ford,38.0,50.0,running,0.0
1960,3,Daytona,21.0,10.0,60.0,Jim Whitman,Dick Stanley,'60 Dodge,38.0,50.0,running,0.0
1960,3,Daytona,22.0,21.0,8.0,Dick Dixon,Ray Boynton,'60 Chevrolet,37.0,50.0,running,0.0
1960,3,Daytona,23.0,37.0,78.0,Roy Tyner,E.C. Wilson,'60 Chevrolet,37.0,50.0,running,0.0
1960,3,Daytona,24.0,34.0,50.0,Dick Freeman,Dick Freeman,'60 Ford,36.0,50.0,running,0.0
1960,3,Daytona,25.0,8.0,33.0,Reb Wickersham,Reb Wickersham,'60 Oldsmobile,35.0,,running,0.0
1960,3,Daytona,26.0,27.0,98.0,Marvin Panch,Courtesy Ford / Air Port Auto (Tom Vernon),'60 Ford,34.0,,hood,0.0
1960,3,Daytona,27.0,4.0,77.0,Joe Lee Johnson,Billie Ridgeway (W.J. Ridgeway),'60 Ford,33.0,100.0,tire,0.0
1960,3,Daytona,28.0,30.0,2.0,Dave Hirschfield,Lloyd Chick,'60 Buick,29.0,,crash,0.0
1960,3,Daytona,29.0,26.0,45.0,Tiny Lund,Bill Gazaway,'60 Oldsmobile,21.0,,–,0.0
1960,3,Daytona,30.0,18.0,76.0,Larry Frank,Thor (Lynton Tyson),'59 Chevrolet,13.0,,driveshaft,0.0
1960,3,Daytona,31.0,28.0,44.0,Bill Lutz,Bob Chapman,'60 Ford,13.0,,–,0.0
1960,3,Daytona,32.0,7.0,13.0,Harold Smith,Damon Leonard,'60 Plymouth,11.0,,–,0.0
1960,3,Daytona,33.0,11.0,24.0,Arnold Gardner,Harry Huhn,'60 Ford,10.0,,–,0.0
1960,3,Daytona,34.0,35.0,18.0,Fritz Wilson,Fritz Wilson,'60 Ford,9.0,,engine,0.0
1960,3,Daytona,35.0,9.0,79.0,Buzz McCann,Robert Ramey,'59 T-Bird,8.0,,–,0.0
1960,3,Daytona,36.0,32.0,41.0,Gene White,George Sparks,'60 Ford,0.0,,crash,0.0
1960,3,Daytona,37.0,33.0,36.0,Tommy Irwin,Tommy Irwin,'59 T-Bird,0.0,,crash,0.0
1960,4,Daytona,1.0,1.0,47.0,Jack Smith,Boomershine (Jack Smith),'60 Pontiac,40.0,1000.0,running,40.0
1960,4,Daytona,2.0,2.0,3.0,Bobby Johns,Stephens Pontiac (Jim Stephens),'59 Pontiac,40.0,600.0,running,0.0
1960,4,Daytona,3.0,17.0,7.0,Jim Reed,Jim Reed,'60 Chevrolet,40.0,400.0,running,0.0
1960,4,Daytona,4.0,16.0,4.0,Rex White,Piedmont / Friendly (Rex White),'60 Chevrolet,40.0,300.0,running,0.0
1960,4,Daytona,5.0,22.0,49.0,Bob Welborn,Bob Welborn,'60 Chevrolet,40.0,275.0,running,0.0
1960,4,Daytona,6.0,12.0,48.0,Darrell Dake,Weldon Wagner,'60 Chevrolet,40.0,250.0,running,0.0
1960,4,Daytona,7.0,3.0,42.0,Lee Petty,Petty Enterprises,'60 Plymouth,40.0,200.0,running,0.0
1960,4,Daytona,8.0,30.0,71.0,Gene Marmor,Frank Skinner,'59 Pontiac,39.0,175.0,running,0.0
1960,4,Daytona,9.0,6.0,73.0,Bud Burdick,Roy Burdick,'59 T-Bird,39.0,150.0,running,0.0
1960,4,Daytona,10.0,7.0,29.0,Bob Potter,Bob Potter,'60 Chevrolet,39.0,140.0,running,0.0
1960,4,Daytona,11.0,15.0,93.0,Banjo Matthews,Sunbeam Systems (Banjo Matthews),'59 T-Bird,39.0,135.0,running,0.0
1960,4,Daytona,12.0,27.0,70.0,Elmo Henderson,W.H. Watson,'58 Pontiac,39.0,125.0,running,0.0
1960,4,Daytona,13.0,35.0,15.0,Johnny Sudderth,Beau Morgan,'60 Ford,39.0,115.0,running,0.0
1960,4,Daytona,14.0,14.0,64.0,Shep Langdon,Shep Langdon,'60 Ford,39.0,100.0,running,0.0
1960,4,Daytona,15.0,8.0,16.0,Dick Joslin,Happy Steigel,'59 Pontiac,39.0,85.0,running,0.0
1960,4,Daytona,16.0,21.0,52.0,Sal Tovella,Frank Filizer,'60 Ford,38.0,75.0,running,0.0
1960,4,Daytona,17.0,5.0,56.0,Ken Johnson,Charles French,'60 Chevrolet,38.0,50.0,running,0.0
1960,4,Daytona,18.0,9.0,30.0,Bob Kosiski,Joe Kosiski,'59 T-Bird,38.0,50.0,running,0.0
1960,4,Daytona,19.0,19.0,54.0,Jimmy Pardue,Lowe's (Eb Clifton),'59 Dodge,38.0,50.0,running,0.0
1960,4,Daytona,20.0,13.0,51.0,Burrhead Nantz,Roy McDonald,'59 Oldsmobile,38.0,50.0,running,0.0
1960,4,Daytona,21.0,29.0,95.0,Bob Duell,Julian Buesink,'60 Ford,38.0,50.0,running,0.0
1960,4,Daytona,22.0,33.0,97.0,Parnelli Jones,Vel Miletich,'60 Ford,38.0,50.0,running,0.0
1960,4,Daytona,23.0,34.0,32.0,George Green,Jess Potter,'58 Chevrolet,37.0,50.0,running,0.0
1960,4,Daytona,24.0,36.0,25.0,Tommy Herbert,Don Angel,'59 T-Bird,37.0,50.0,running,0.0
1960,4,Daytona,25.0,28.0,99.0,Wilbur Rakestraw,Talmadge Cochrane,'60 Ford,37.0,,running,0.0
1960,4,Daytona,26.0,4.0,59.0,Tom Pistone,Thor (W.T. Coppedge),'60 Chevrolet,36.0,,pulley,0.0
1960,4,Daytona,27.0,24.0,74.0,L.D. Austin,L.D. Austin,'58 Chevrolet,36.0,,running,0.0
1960,4,Daytona,28.0,37.0,14.0,Paul Parks,Paul Parks,'60 Ford,36.0,,running,0.0
1960,4,Daytona,29.0,38.0,38.0,Eddie Gray,Charlie Chapman,'60 Ford,36.0,,running,0.0
1960,4,Daytona,30.0,26.0,9.0,Carl Burris,A.J. Blackwelder,'60 Ford,35.0,,running,0.0
1960,4,Daytona,31.0,20.0,26.0,Curtis Turner,Holman-Moody Racing,'60 Ford,26.0,,crash,0.0
1960,4,Daytona,32.0,11.0,10.0,Elmo Langley,Ratus Walters,'59 Buick,26.0,,overheating,0.0
1960,4,Daytona,33.0,25.0,31.0,Johnny Beauchamp,Holman-Moody Racing,'60 Ford,19.0,,crash,0.0
1960,4,Daytona,34.0,31.0,90.0,Runt Harris,Junie Donlavey,'60 Ford,15.0,,–,0.0
1960,4,Daytona,35.0,18.0,11.0,Ned Jarrett,Aldridge Motor Co. (Ned Jarrett),'60 Ford,14.0,,crash,0.0
1960,4,Daytona,36.0,32.0,75.0,"John Dodd, Jr.","John Dodd, Sr.",'60 Ford,14.0,,crash,0.0
1960,4,Daytona,37.0,39.0,19.0,Herman Beam,Herman Beam,'60 Ford,8.0,,flagged,0.0
1960,4,Daytona,38.0,23.0,92.0,Charley Griffith,Gerald Duke,'59 T-Bird,8.0,,–,0.0
1960,4,Daytona,39.0,10.0,96.0,John Rostek,John Rostek,'60 Ford,5.0,,crash,0.0
1960,4,Daytona,40.0,40.0,86.0,Johnny Dollar,Matt DeMatthews,'60 Chevrolet,5.0,,engine,0.0
1960,5,Daytona,1.0,9.0,27.0,Junior Johnson,Daytona Kennel (John Masoni),'59 Chevrolet,200.0,19600.0,running,67.0
1960,5,Daytona,2.0,4.0,3.0,Bobby Johns,Stephens Pontiac (Jim Stephens),'59 Pontiac,200.0,8600.0,running,22.0
1960,5,Daytona,3.0,19.0,43.0,Richard Petty,Petty Enterprises,'60 Plymouth,200.0,6450.0,running,29.0
1960,5,Daytona,4.0,14.0,42.0,Lee Petty,Petty Enterprises,'60 Plymouth,200.0,3650.0,running,14.0
1960,5,Daytona,5.0,11.0,69.0,Johnny Allen,Hanley Dawson Chevrolet (Hanley Dawson),'60 Chevrolet,199.0,3300.0,running,0.0
1960,5,Daytona,6.0,54.0,11.0,Ned Jarrett,Aldridge Motor Co. (Ned Jarrett),'60 Ford,199.0,2075.0,running,0.0
1960,5,Daytona,7.0,53.0,26.0,Curtis Turner,Courtesy Ford (Holman-Moody Racing),'60 Ford,199.0,1650.0,running,0.0
1960,5,Daytona,8.0,5.0,28.0,Fred Lorenzen,Rupert Safety Belt (Fred Lorenzen),'60 Ford,198.0,1150.0,running,0.0
1960,5,Daytona,9.0,8.0,4.0,Rex White,Piedmont / Friendly (Rex White),'60 Chevrolet,198.0,925.0,running,9.0
1960,5,Daytona,10.0,15.0,85.0,Emanuel Zervakis,Shook's Transfer (Monroe Shook),'60 Chevrolet,197.0,800.0,running,0.0
1960,5,Daytona,11.0,18.0,73.0,Bud Burdick,KSTP-TV (Roy Burdick),'59 T-Bird,197.0,600.0,running,0.0
1960,5,Daytona,12.0,52.0,59.0,Tom Pistone,Thor (W.T. Coppedge),'60 Chevrolet,196.0,500.0,crash,26.0
1960,5,Daytona,13.0,10.0,49.0,Bob Welborn,Atlanta International Raceway (Bob Welborn),'60 Chevrolet,195.0,400.0,running,0.0
1960,5,Daytona,14.0,6.0,7.0,Jim Reed,Jim Reed's Garage (Jim Reed),'60 Chevrolet,195.0,350.0,running,0.0
1960,5,Daytona,15.0,20.0,29.0,Bob Potter,Bob Potter,'60 Chevrolet,195.0,350.0,running,0.0
1960,5,Daytona,16.0,12.0,48.0,Darrell Dake,Atlanta International Raceway (Weldon Wagner),'60 Chevrolet,195.0,325.0,running,0.0
1960,5,Daytona,17.0,31.0,63.0,Whitey Gerken,Skinner Bros. (Frank Skinner),'59 Pontiac,195.0,325.0,running,0.0
1960,5,Daytona,18.0,29.0,87.0,Buck Baker,Don Allen Chevrolet / Albright Boats (Buck Baker),'60 Chevrolet,194.0,300.0,running,0.0
1960,5,Daytona,19.0,22.0,93.0,Banjo Matthews,Sunbeam Systems (Banjo Matthews),'59 T-Bird,193.0,375.0,running,0.0
1960,5,Daytona,20.0,28.0,64.0,Shep Langdon,Lafayette Motor Sales (Shep Langdon),'60 Ford,192.0,300.0,running,0.0
1960,5,Daytona,21.0,38.0,54.0,Jimmy Pardue,Lowe's (Eb Clifton),'59 Dodge,192.0,200.0,running,0.0
1960,5,Daytona,22.0,60.0,76.0,Larry Frank,Thor (Lynton Tyson),'59 Chevrolet,191.0,200.0,running,0.0
1960,5,Daytona,23.0,2.0,47.0,Jack Smith,Boomershine (Jack Smith),'60 Pontiac,191.0,900.0,running,14.0
1960,5,Daytona,24.0,50.0,99.0,Wilbur Rakestraw,Talmadge Cochrane,'60 Ford,189.0,200.0,running,0.0
1960,5,Daytona,25.0,25.0,61.0,Joe Caspolich,Jones Motor Co. (Doc White),'59 T-Bird,188.0,200.0,running,0.0
1960,5,Daytona,26.0,61.0,41.0,Gene White,Pat Milliken Ford (George Sparks),'60 Ford,187.0,200.0,running,0.0
1960,5,Daytona,27.0,34.0,56.0,Ken Johnson,Nypenn (Charles French),'60 Ford,186.0,200.0,running,0.0
1960,5,Daytona,28.0,33.0,67.0,David Pearson,W.M. Mason Motor Co. (David Pearson),'59 Chevrolet,185.0,200.0,running,0.0
1960,5,Daytona,29.0,16.0,71.0,Gene Marmor,Skinner Bros. (Frank Skinner),'59 Pontiac,184.0,200.0,running,0.0
1960,5,Daytona,30.0,37.0,1.0,Brownie King,Faircloth Chevy Co. (Jess Potter),'60 Chevrolet,183.0,200.0,running,0.0
1960,5,Daytona,31.0,27.0,34.0,G.C. Spencer,Westhair Engineering (G.C. Spencer),'59 Chevrolet,183.0,200.0,running,0.0
1960,5,Daytona,32.0,62.0,19.0,Herman Beam,Carter County Motor Co. (Herman Beam),'60 Ford,175.0,200.0,running,0.0
1960,5,Daytona,33.0,49.0,33.0,Reb Wickersham,Flying Rebel Racing Team (Reb Wickersham),'60 Oldsmobile,175.0,700.0,running,0.0
1960,5,Daytona,34.0,63.0,74.0,L.D. Austin,L.D. Austin,'58 Chevrolet,175.0,100.0,running,0.0
1960,5,Daytona,35.0,30.0,16.0,Dick Joslin,Leppere Pontiac (Happy Steigel),'59 Pontiac,171.0,200.0,running,0.0
1960,5,Daytona,36.0,35.0,35.0,Mel Larson,Sun City (Mel Larson),'60 Pontiac,166.0,275.0,running,0.0
1960,5,Daytona,37.0,65.0,14.0,Paul Parks,Arlington Ford Sales (Paul Parks),'60 Ford,164.0,200.0,running,0.0
1960,5,Daytona,38.0,56.0,24.0,Arnold Gardner,Harry Huhn,'60 Ford,160.0,300.0,running,0.0
1960,5,Daytona,39.0,21.0,39.0,Herb Tillman,Stark Special (Ralph Stark),'60 Chevrolet,155.0,200.0,running,0.0
1960,5,Daytona,40.0,1.0,6.0,Cotton Owens,Hedge's Pontiac (Cotton Owens),'60 Pontiac,149.0,200.0,transmission,0.0
1960,5,Daytona,41.0,7.0,12.0,Joe Weatherly,Courtesy Ford (Holman-Moody Racing),'60 Ford,146.0,300.0,crankshaft,0.0
1960,5,Daytona,42.0,43.0,8.0,Dick Dixon,Ray Boynton,'60 Chevrolet,144.0,200.0,crash,0.0
1960,5,Daytona,43.0,45.0,78.0,Roy Tyner,Tuxedo Plumbing Co. (E.C. Wilson),'60 Chevrolet,143.0,200.0,crash,0.0
1960,5,Daytona,44.0,36.0,30.0,Bob Kosiski,Air Lift (Joe Kosiski),'59 T-Bird,125.0,200.0,–,0.0
1960,5,Daytona,45.0,48.0,25.0,Tommy Herbert,Air Lift (Don Angel),'60 Ford,118.0,200.0,crash,0.0
1960,5,Daytona,46.0,51.0,98.0,Marvin Panch,Courtesy Ford / Air Port Auto (Tom Vernon),'60 Ford,117.0,300.0,oil leak,0.0
1960,5,Daytona,47.0,41.0,60.0,Jim Whitman,Polytronics Lab Inc. (Dick Stanley),'60 Dodge,116.0,700.0,engine,0.0
1960,5,Daytona,48.0,26.0,15.0,Johnny Sudderth,Crossroads Motel (Beau Morgan),'60 Ford,110.0,200.0,engine,0.0
1960,5,Daytona,49.0,59.0,13.0,Harold Smith,Florida Military School (Damon Leonard),'60 Plymouth,94.0,200.0,engine,0.0
1960,5,Daytona,50.0,67.0,58.0,Pappy Crane,Monte Walden,'59 Chevrolet,89.0,200.0,crash,0.0
1960,5,Daytona,51.0,64.0,45.0,Tiny Lund,Bill Gazaway,'60 Oldsmobile,83.0,100.0,steering,0.0
1960,5,Daytona,52.0,55.0,10.0,Elmo Langley,Cafe Burgundy (Ratus Walters),'59 Buick,77.0,275.0,crankshaft,0.0
1960,5,Daytona,53.0,58.0,44.0,Bill Lutz,Wynn's Friction Proofing (Bob Chapman),'60 Ford,75.0,250.0,engine,0.0
1960,5,Daytona,54.0,44.0,97.0,Parnelli Jones,Vel's Ford (Vel Miletich),'60 Ford,73.0,200.0,engine,0.0
1960,5,Daytona,55.0,46.0,32.0,George Green,Watauga Chevrolet (Jess Potter),'58 Chevrolet,67.0,200.0,fire,0.0
1960,5,Daytona,56.0,39.0,88.0,Red Farmer,Kenny Hannan Ford,'60 Ford,65.0,200.0,dnf,0.0
1960,5,Daytona,57.0,3.0,22.0,Fireball Roberts,Gilman Pontiac (John Hines),'60 Pontiac,51.0,400.0,engine,19.0
1960,5,Daytona,58.0,42.0,95.0,Bob Duell,Midtown Motors (Julian Buesink),'60 Ford,50.0,200.0,engine,0.0
1960,5,Daytona,59.0,24.0,70.0,Elmo Henderson,Jack Purser's Esso Service (W.H. Watson),'58 Pontiac,31.0,200.0,windshield,0.0
1960,5,Daytona,60.0,13.0,53.0,Bob Burdick,Roy Burdick,'60 Ford,31.0,275.0,–,0.0
1960,5,Daytona,61.0,23.0,66.0,Dick Foley,Dick Foley,'59 Chevrolet,30.0,200.0,–,0.0
1960,5,Daytona,62.0,17.0,94.0,Speedy Thompson,Warrior Motel (Banjo Matthews),'60 Ford,28.0,200.0,engine,0.0
1960,5,Daytona,63.0,66.0,2.0,Dave Hirschfield,Lloyd Chick,'60 Buick,21.0,100.0,axle,0.0
1960,5,Daytona,64.0,57.0,77.0,Joe Lee Johnson,Tuxedo Plumbing Co. (W.J. Ridgeway),'60 Ford,18.0,200.0,engine,0.0
1960,5,Daytona,65.0,68.0,92.0,Charley Griffith,Webster Garage (Gerald Duke),'60 Ford,14.0,100.0,–,0.0
1960,5,Daytona,66.0,40.0,51.0,Burrhead Nantz,W.P. Still Oldsmobile (Roy McDonald),'59 Oldsmobile,11.0,200.0,clutch,0.0
1960,5,Daytona,67.0,32.0,52.0,Sal Tovella,Fergus Ford (Frank Filizer),'60 Ford,5.0,200.0,engine,0.0
1960,5,Daytona,68.0,47.0,50.0,Dick Freeman,Razz Bowen Ford (Dick Freeman),'60 Ford,5.0,200.0,crash,0.0
1960,6,Charlotte,1.0,7.0,43.0,Richard Petty,Petty Enterprises,'59 Plymouth,200.0,800.0,running,18
1960,6,Charlotte,2.0,6.0,4.0,Rex White,Piedmont / Friendly (Rex White),'59 Chevrolet,200.0,525.0,running,1
1960,6,Charlotte,3.0,10.0,23.0,Doug Yates,Raeford Johnson,'59 Plymouth,199.0,375.0,running,–
1960,6,Charlotte,4.0,8.0,21.0,Junior Johnson,Wood Brothers,'59 Ford,198.0,275.0,running,–
1960,6,Charlotte,5.0,13.0,82.0,Joe Eubanks,Don Every,'59 Chevrolet,193.0,250.0,running,–
1960,6,Charlotte,6.0,11.0,78.0,Roy Tyner,E.C. Wilson,'59 Chevrolet,192.0,215.0,running,–
1960,6,Charlotte,7.0,15.0,54.0,Jimmy Pardue,Lowe's (Eb Clifton),'59 Dodge,178.0,175.0,axle,–
1960,6,Charlotte,8.0,14.0,92.0,Gerald Duke,Gerald Duke,'59 T-Bird,167.0,150.0,rear end,–
1960,6,Charlotte,9.0,5.0,59.0,Tom Pistone,Thor (W.T. Coppedge),'59 Chevrolet,144.0,140.0,distributor,–
1960,6,Charlotte,10.0,18.0,19.0,Herman Beam,Herman Beam,'60 Ford,141.0,130.0,running,–
1960,6,Charlotte,11.0,12.0,11.0,Ned Jarrett,Courtesy (Ned Jarrett),'60 Ford,138.0,125.0,rear end,–
1960,6,Charlotte,12.0,17.0,32.0,George Green,Jess Potter,'58 Chevrolet,133.0,110.0,rear end,–
1960,6,Charlotte,13.0,2.0,87.0,Buck Baker,Buck Baker,'60 Chevrolet,118.0,100.0,engine,–
1960,6,Charlotte,14.0,20.0,30.0,Cale Yarborough,Bob Weatherly,'58 Ford,114.0,85.0,rear end,–
1960,6,Charlotte,15.0,9.0,67.0,David Pearson,David Pearson,'59 Chevrolet,84.0,70.0,radiator,–
1960,6,Charlotte,16.0,3.0,31.0,Johnny Beauchamp,Holman-Moody Racing,'60 Ford,83.0,60.0,crash,–
1960,6,Charlotte,17.0,4.0,77.0,Joe Lee Johnson,Billie Ridgeway (W.J. Ridgeway),'60 Ford,74.0,50.0,head gasket,–
1960,6,Charlotte,18.0,21.0,14.0,Paul Parks,Paul Parks,'60 Ford,73.0,50.0,overheating,–
1960,6,Charlotte,19.0,19.0,68.0,Bud Parnell,R.L. Baird,'58 Plymouth,66.0,50.0,rear end,–
1960,6,Charlotte,20.0,1.0,42.0,Lee Petty,Petty Enterprises,'60 Plymouth,38.0,150.0,plugs,–
