Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1952,1,W. Palm Beach,26.0,5.0,22,Leon Sales,R.G. Shelton,'51 Hudson,–,25.0,–,0.0
1952,1,W. Palm Beach,27.0,27.0,118,Johnny Thompson,Hans Winter,'50 Oldsmobile,2,25.0,quit,0.0
1952,2,Daytona Beach,1.0,11.0,6,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'52 Hudson,37,1500.0,running,36.0
1952,2,Daytona Beach,2.0,4.0,92,Herb Thomas,Fabulous Hudson Hornet (Marshall Teague),'52 Hudson,37,1000.0,running,1.0
1952,2,Daytona Beach,3.0,1.0,99,Pat Kirkwood,San Juan Motors (Pat Kirkwood),'51 Chrysler,37,600.0,running,0.0
1952,2,Daytona Beach,4.0,6.0,14,Fonty Flock,The Golden Rocket (Frank Christian),'51 Oldsmobile,36,550.0,running,0.0
1952,2,Daytona Beach,5.0,7.0,51,Gober Sosebee,Cherokee Garage (Gober Sosebee),'51 Oldsmobile,36,450.0,running,0.0
1952,2,Daytona Beach,6.0,14.0,2,Bill Blair,George Hutchens,'52 Oldsmobile,36,260.0,running,0.0
1952,2,Daytona Beach,7.0,3.0,40,Tommy Thompson,San Juan Motors (Tommy Thompson),'51 Chrysler,36,250.0,crash,0.0
1952,2,Daytona Beach,8.0,32.0,57,Tommy Moon,C.D. Wilson,'51 Hudson,35,175.0,running,0.0
1952,2,Daytona Beach,9.0,31.0,42,Lee Petty,Petty Special (Petty Enterprises),'50 Lincoln,35,175.0,running,0.0
1952,2,Daytona Beach,10.0,2.0,59,Lloyd Moore,Julian Buesink,'52 Chrysler,34,150.0,running,0.0
1952,2,Daytona Beach,11.0,35.0,88,Frankie Schneider,ROCKET (Clark-Warwick),'50 Oldsmobile,–,50.0,running,0.0
1952,2,Daytona Beach,12.0,18.0,75,Larry Shurter,Larry Shurter,'50 Oldsmobile,–,50.0,running,0.0
1952,2,Daytona Beach,13.0,15.0,199,Leonard Tippett,Leonard Tippett,'51 Hudson,–,50.0,running,0.0
1952,2,Daytona Beach,14.0,34.0,72,Donald Thomas,Doug Meeks,'51 Ford,–,50.0,running,0.0
1952,2,Daytona Beach,15.0,27.0,107,Bruce Atchley,Bruce Atchley,'51 Hudson,–,50.0,running,0.0
1952,2,Daytona Beach,16.0,56.0,24,Jimmie Lewallen,J.O. Goode,'51 Plymouth,–,50.0,running,0.0
1952,2,Daytona Beach,17.0,16.0,97,Dick Meyer,Dick Meyer,'50 Lincoln,–,50.0,transmission,0.0
1952,2,Daytona Beach,18.0,59.0,94-A,E.C. Ramsey,Louise Smith,'50 Nash,–,50.0,running,0.0
1952,2,Daytona Beach,19.0,51.0,23,Al Keller,Perry Smith,'51 Studebaker,–,50.0,radiator,0.0
1952,2,Daytona Beach,20.0,45.0,154,Leo Caldwell,Bud Barry,'50 Mercury,–,50.0,running,0.0
1952,2,Daytona Beach,21.0,58.0,89,Ray Janelle,Ray Janelle,'51 Chrysler,–,25.0,–,0.0
1952,2,Daytona Beach,22.0,42.0,54,Paul Pettit,Paul Pettit,'51 Oldsmobile,–,25.0,–,0.0
1952,2,Daytona Beach,23.0,23.0,30,Ray Duhigg,Hubert Hamilton,'50 Oldsmobile,–,25.0,–,0.0
1952,2,Daytona Beach,24.0,30.0,142,Don Oldenberg,Hank Salat,'51 Packard,–,25.0,running,0.0
1952,2,Daytona Beach,25.0,26.0,281,Roscoe Thompson,Thompson (Ted Chester),'51 Oldsmobile,–,25.0,–,0.0
1952,2,Daytona Beach,26.0,9.0,44,Pepper Cunningham,Marshall Teague,'51 Hudson,–,25.0,–,0.0
1952,2,Daytona Beach,27.0,8.0,9,Ed Samples,Claude Alexander,'51 Oldsmobile,–,25.0,–,0.0
1952,2,Daytona Beach,28.0,20.0,87,Buck Baker,Griffin Motors (Bob Griffin),'50 Oldsmobile,–,25.0,stuck,0.0
1952,2,Daytona Beach,29.0,22.0,82,Joe Eubanks,Oates Motor Co. (Phil Oates),'50 Oldsmobile,–,25.0,–,0.0
1952,2,Daytona Beach,30.0,55.0,16,Bill Snowden,Bill Snowden,'51 Cadillac,–,25.0,running,0.0
1952,2,Daytona Beach,31.0,49.0,77,Jack Smith,Harold Mays,'51 Chrysler,28,25.0,quit,0.0
1952,2,Daytona Beach,32.0,37.0,32,Thomas Lechlider,Thomas Lechlider,'50 Oldsmobile,–,25.0,–,0.0
1952,2,Daytona Beach,33.0,33.0,111,Jack Goodwin,Jack Goodwin,'51 Lincoln,–,25.0,–,0.0
1952,2,Daytona Beach,34.0,12.0,39,Jim Mayes,Grayville Motor Co. (Lloyd Schoenheit),'51 Chrysler,–,25.0,–,0.0
1952,2,Daytona Beach,35.0,24.0,187,Red Duvall,Warren Bracken (Hank Salat),'50 Packard,–,25.0,–,0.0
1952,2,Daytona Beach,36.0,61.0,100,Bob Apperson,Bob Apperson,'51 Chrysler,–,25.0,–,0.0
1952,2,Daytona Beach,37.0,5.0,250,Buck McCardell,Mason-Dixon Speedway (H.R. Robertson),'52 Chrysler,–,25.0,wheel,0.0
1952,2,Daytona Beach,38.0,10.0,90,Doug Yates,Doug Yates,'52 Chrysler,24,25.0,wheel,0.0
1952,2,Daytona Beach,39.0,36.0,17,Buddy Shuman,Buddy Shuman,'51 Ford,24,25.0,tie rod,0.0
1952,2,Daytona Beach,40.0,57.0,3,Jimmy Ayers,Jimmy Ayers,'51 Studebaker,23,25.0,running,0.0
1952,2,Daytona Beach,41.0,21.0,41,Curtis Turner,Eanes Motor Co. (John Eanes),'52 Oldsmobile,23,,stuck,0.0
1952,2,Daytona Beach,42.0,52.0,18,Jimmy Florian,Jimmy Florian,'51 Oldsmobile,–,,–,0.0
1952,2,Daytona Beach,43.0,40.0,282,Tom Gifford,Tom Gifford,'51 Studebaker,–,,–,0.0
1952,2,Daytona Beach,44.0,39.0,83,Bill Miller,Dantone Racing Stable (B.J. Dantone),'51 Ford,–,,transmission,0.0
1952,2,Daytona Beach,45.0,29.0,96,J.E. Hardie,J.E. Hardie,'52 Studebaker,–,,oil pressure,0.0
1952,2,Daytona Beach,46.0,19.0,103,George Gallup,George Gallup,'50 Oldsmobile,–,,–,0.0
1952,2,Daytona Beach,47.0,13.0,4,Mike Klapak,Fabulous Hudson Hornet (Marshall Teague),'51 Hudson,–,,rear end,0.0
1952,2,Daytona Beach,48.0,50.0,12,Billy Carden,Buckshot Morris,'51 Oldsmobile,–,,clutch,0.0
1952,2,Daytona Beach,49.0,43.0,66,George Fleming,Elmer Pooler,'51 Hudson,–,,–,0.0
1952,2,Daytona Beach,50.0,47.0,181,Mooney Williamson,Tom Lucas,'51 Hudson,–,,con rod,0.0
1952,2,Daytona Beach,51.0,25.0,105,Joie Ray,Grady Quinn,'52 Henry J,11,,crash,0.0
1952,2,Daytona Beach,52.0,44.0,11,Fireball Roberts,Saverance Motors (Ed Saverance),'51 Ford,–,,rear end,0.0
1952,2,Daytona Beach,53.0,53.0,47,Jim Reed,Jim Reed,'51 Lincoln,–,,–,0.0
1952,2,Daytona Beach,54.0,28.0,188,Johnny Thompson,Hans Winter,'50 Oldsmobile,–,,transmission,0.0
1952,2,Daytona Beach,55.0,48.0,91,Tim Flock,Blackburn Auto Service (Ted Chester),'51 Hudson,–,,con rod,0.0
1952,2,Daytona Beach,56.0,60.0,7,Gordon Bishop,Gray Ghost (Gordon Bishop),'51 Oldsmobile,–,,–,0.0
1952,2,Daytona Beach,57.0,17.0,22,Leon Sales,Hudson (R.G. Shelton),'51 Hudson,3,,crash,0.0
1952,2,Daytona Beach,58.0,38.0,52,Joe Guide,Hudson Guide Motors (Sally Guide),'51 Hudson,–,,–,0.0
1952,2,Daytona Beach,59.0,46.0,34,L.C. Rigsby,Bill Caltrider,'49 Plymouth,–,,–,0.0
1952,2,Daytona Beach,60.0,41.0,120,Dick Rathmann,Walt Chapman,'51 Hudson,–,,fuel pump,0.0
1952,2,Daytona Beach,61.0,54.0,19,Smokey Purser,Halifax Motors Olds (Smokey Purser),'50 Oldsmobile,1,,driver injury,0.0
1952,3,Jacksonville,1.0,1,6.0,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'52 Hudson,200,1000.0,running,200.0
1952,3,Jacksonville,2.0,2,92.0,Herb Thomas,Fabulous Hudson Hornet (Marshall Teague),'52 Hudson,200,700.0,running,0.0
1952,3,Jacksonville,3.0,7,88.0,Frankie Schneider,ROCKET (Clark-Warwick),'51 Oldsmobile,200,450.0,running,0.0
1952,3,Jacksonville,4.0,4,91.0,Tim Flock,Ted Chester,'51 Hudson,–,350.0,running,0.0
1952,3,Jacksonville,5.0,3,57.0,Tommy Moon,C.D. Wilson,'51 Hudson,–,200.0,running,0.0
1952,3,Jacksonville,6.0,29,14.0,Fonty Flock,Air Lift (Frank Christian),'51 Oldsmobile,–,150.0,running,0.0
1952,3,Jacksonville,7.0,–,72.0,Donald Thomas,Doug Meeks,'50 Ford,–,125.0,–,0.0
1952,3,Jacksonville,8.0,–,47.0,Jim Reed,Jim Reed,'50 Lincoln,–,100.0,–,0.0
1952,3,Jacksonville,9.0,–,1.0,Dick Eagan,Dick Eagan,'51 Plymouth,–,75.0,–,0.0
1952,3,Jacksonville,10.0,–,78.0,Bob Moore,Bob Moore,'51 Oldsmobile,–,50.0,–,0.0
1952,3,Jacksonville,11.0,–,12.0,Billy Carden,Bishop Brothers,'51 Studebaker,–,25.0,–,0.0
1952,3,Jacksonville,12.0,–,18.0,Jimmy Florian,Jimmy Florian,'51 Ford,–,25.0,–,0.0
1952,3,Jacksonville,13.0,5,199.0,Leonard Tippett,Leonard Tippett,'51 Hudson,–,25.0,–,0.0
1952,3,Jacksonville,14.0,–,,Bobby Dugan,–,'49 Plymouth,–,25.0,–,0.0
1952,3,Jacksonville,15.0,–,7.0,Gordon Bishop,Gray Ghost (Gordon Bishop),'51 Oldsmobile,–,25.0,–,0.0
1952,3,Jacksonville,16.0,–,281.0,Roscoe Thompson,Ted Chester,'50 Oldsmobile,–,25.0,–,0.0
1952,3,Jacksonville,17.0,–,83.0,Bill Miller,Dantone Racing Stable (B.J. Dantone),'51 Ford,149,25.0,crash,0.0
1952,3,Jacksonville,18.0,–,118.0,Johnny Thompson,Ken Swihart,'51 Oldsmobile,–,25.0,–,0.0
1952,3,Jacksonville,19.0,–,,Charles Stark,–,'49 Plymouth,–,25.0,–,0.0
1952,3,Jacksonville,20.0,–,75.0,Larry Shurter,Larry Shurter,'51 Oldsmobile,–,25.0,–,0.0
1952,3,Jacksonville,21.0,–,3.0,Jimmy Ayers,Jimmy Ayers,'51 Studebaker,–,25.0,–,0.0
1952,3,Jacksonville,22.0,–,42.0,Lee Petty,Petty Enterprises,'51 Plymouth,–,25.0,–,0.0
1952,3,Jacksonville,23.0,–,60.0,Jim Paschal,Julian Buesink,'51 Ford,–,25.0,–,0.0
1952,3,Jacksonville,24.0,–,11.0,Fireball Roberts,Saverance Motors (Ed Saverance),'51 Ford,–,25.0,–,0.0
1952,3,Jacksonville,25.0,–,17.0,Buddy Shuman,Buddy Shuman,'50 Oldsmobile,–,25.0,–,0.0
1952,3,Jacksonville,26.0,–,107.0,Bruce Atchley,Bruce Atchley,'51 Hudson,–,25.0,–,0.0
1952,3,Jacksonville,27.0,–,9.0,Ed Samples,Claude Alexander,'50 Oldsmobile,–,25.0,–,0.0
1952,3,Jacksonville,28.0,–,51.0,Gober Sosebee,Cherokee Garage (Gober Sosebee),'51 Oldsmobile,–,25.0,–,0.0
1952,3,Jacksonville,29.0,–,,Allan Clarke,–,'49 Chevrolet,–,25.0,–,0.0
1952,4,North Wilkesboro,1.0,1,92.0,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'52 Hudson,200,1000.0,running,200.0
1952,4,North Wilkesboro,2.0,–,14.0,Fonty Flock,Air Lift (Frank Christian),'51 Oldsmobile,199,700.0,running,0.0
1952,4,North Wilkesboro,3.0,–,2.0,Bill Blair,George Hutchens,'52 Oldsmobile,199,450.0,running,0.0
1952,4,North Wilkesboro,4.0,–,72.0,Donald Thomas,Doug Meeks,'51 Ford,199,350.0,running,0.0
1952,4,North Wilkesboro,5.0,–,126.0,Dave Terrell,Dave Terrell,'51 Plymouth,199,200.0,running,0.0
1952,4,North Wilkesboro,6.0,–,53.0,Neil Cole,Neil Cole,'50 Plymouth,–,150.0,running,0.0
1952,4,North Wilkesboro,7.0,–,17.0,Buddy Shuman,Buddy Shuman,'51 Ford,175,125.0,shocks,0.0
1952,4,North Wilkesboro,8.0,–,60.0,Jim Paschal,Julian Buesink,'50 Ford,165,100.0,battery,0.0
1952,4,North Wilkesboro,9.0,–,42.0,Lee Petty,Petty Enterprises,'51 Plymouth,142,75.0,handling,0.0
1952,4,North Wilkesboro,10.0,–,,Otis Martin,–,'49 Buick,137,50.0,running,0.0
1952,4,North Wilkesboro,11.0,–,82.0,Joe Eubanks,Oates Motor Co. (Phil Oates),'50 Oldsmobile,122,25.0,clutch,0.0
1952,4,North Wilkesboro,12.0,–,199.0,Leonard Tippett,Leonard Tippett,'51 Hudson,108,25.0,rear end,0.0
1952,4,North Wilkesboro,13.0,–,,Shorty Gibbs,Shorty Gibbs,'51 Ford,76,25.0,brakes,0.0
1952,4,North Wilkesboro,14.0,–,128.0,Charles Gattilia,Colonial Motors (Charles Gattalia),'51 Studebaker,69,25.0,overheating,0.0
1952,4,North Wilkesboro,15.0,2,89.0,Buck Baker,B.A. Pless,'52 Hudson,68,25.0,radiator,0.0
1952,4,North Wilkesboro,16.0,–,6.0,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'52 Hudson,57,25.0,withdrew,0.0
1952,4,North Wilkesboro,17.0,–,,Bobby Courtwright,Bobby Courtwright,'50 Oldsmobile,47,25.0,battery,0.0
1952,4,North Wilkesboro,18.0,–,88.0,Frankie Schneider,ROCKET (Clark-Warwick),'51 Oldsmobile,40,25.0,crash,0.0
1952,4,North Wilkesboro,19.0,–,22.0,Perk Brown,R.G. Shelton,'51 Hudson,39,25.0,crash,0.0
1952,4,North Wilkesboro,20.0,–,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'52 Hudson,35,25.0,radiator,0.0
1952,4,North Wilkesboro,21.0,–,91.0,Tim Flock,Ted Chester,'51 Hudson,26,25.0,gasket,0.0
1952,4,North Wilkesboro,22.0,–,24.0,Jimmie Lewallen,Southern Motors (J.O. Goode),'51 Plymouth,26,25.0,tie rod,0.0
1952,4,North Wilkesboro,23.0,–,120.0,Dick Rathmann,Walt Chapman,'51 Hudson,20,25.0,radiator,0.0
1952,4,North Wilkesboro,24.0,–,,Harold Mays,Harold Mays,'51 Chrysler,1,25.0,crash,0.0
1952,5,Martinsville,1.0,9.0,120.0,Dick Rathmann,Walt Chapman,'51 Hudson,200.0,1000.0,running,20.0
1952,5,Martinsville,2.0,6.0,2.0,Bill Blair,George Hutchens,'52 Oldsmobile,200.0,700.0,running,18.0
1952,5,Martinsville,3.0,10.0,22.0,Perk Brown,R.G. Shelton,'51 Hudson,199.0,450.0,running,0.0
1952,5,Martinsville,4.0,11.0,42.0,Lee Petty,Petty Enterprises,'51 Plymouth,199.0,350.0,running,0.0
1952,5,Martinsville,5.0,20.0,5.0,Bobby Courtwright,Bobby Courtwright,'50 Oldsmobile,197.0,200.0,running,0.0
1952,5,Martinsville,6.0,19.0,53.0,Neil Cole,Neil Cole,'50 Plymouth,189.0,150.0,running,0.0
1952,5,Martinsville,7.0,21.0,38.0,Clyde Minter,Clyde Minter,'49 Buick,175.0,125.0,rear end,0.0
1952,5,Martinsville,8.0,2.0,92.0,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'52 Hudson,174.0,100.0,running,0.0
1952,5,Martinsville,9.0,7.0,88.0,Frankie Schneider,Clark-Warwick (Clark-Warwick),'51 Oldsmobile,171.0,75.0,spindle,0.0
1952,5,Martinsville,10.0,14.0,60.0,Jim Paschal,Julian Buesink,'51 Ford,169.0,50.0,overheating,0.0
1952,5,Martinsville,11.0,3.0,91.0,Tim Flock,Ted Chester,'51 Hudson,162.0,25.0,spindle,121.0
1952,5,Martinsville,12.0,4.0,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'51 Hudson,162.0,25.0,wheel,12.0
1952,5,Martinsville,13.0,18.0,17.0,Buddy Shuman,Buddy Shuman,'51 Ford,150.0,25.0,running,0.0
1952,5,Martinsville,14.0,12.0,94.0,E.C. Ramsey,Louise Smith Special (Louise Smith),'51 Ford,142.0,25.0,wheel,0.0
1952,5,Martinsville,15.0,5.0,14.0,Fonty Flock,Frank Christian,'51 Oldsmobile,138.0,25.0,crash,0.0
1952,5,Martinsville,16.0,17.0,24.0,Jimmie Lewallen,Southern Motors (J.O. Goode),'51 Plymouth,118.0,25.0,crash,0.0
1952,5,Martinsville,17.0,13.0,128.0,Charles Gattilia,Colonial Motors (Charles Gattalia),'51 Studebaker,94.0,25.0,spindle,0.0
1952,5,Martinsville,18.0,8.0,82.0,Joe Eubanks,Oates Motor Co. (Phil Oates),'50 Oldsmobile,74.0,25.0,steering,0.0
1952,5,Martinsville,19.0,15.0,72.0,Donald Thomas,Doug Meeks,'51 Ford,68.0,25.0,rf hub,0.0
1952,5,Martinsville,20.0,1.0,89.0,Buck Baker,B.A. Pless,'52 Hudson,29.0,25.0,hubs,29.0
1952,5,Martinsville,21.0,22.0,126.0,Dave Terrell,Dave Terrell,'49 Plymouth,29.0,25.0,rr hub,0.0
1952,5,Martinsville,22.0,16.0,22.0,Shorty Gibbs,Shorty Gibbs,'51 Nash,11.0,25.0,head gasket,0.0
1952,6,Columbia,1.0,1,89.0,Buck Baker,Charlotte Hudson Co. (B.A. Pless),'52 Hudson,200,1000.0,running,82.0
1952,6,Columbia,2.0,–,42.0,Lee Petty,Petty Enterprises,'51 Plymouth,200,700.0,running,0.0
1952,6,Columbia,3.0,–,120.0,Dick Rathmann,Walt Chapman,'51 Hudson,200,450.0,running,79.0
1952,6,Columbia,4.0,–,88.0,Frankie Schneider,ROCKET (Clark-Warwick),'51 Oldsmobile,200,350.0,running,0.0
1952,6,Columbia,5.0,–,82.0,Joe Eubanks,Oates Motor Co. (Phil Oates),'50 Oldsmobile,200,200.0,running,0.0
1952,6,Columbia,6.0,–,72.0,Donald Thomas,Doug Meeks,'51 Ford,–,150.0,running,0.0
1952,6,Columbia,7.0,–,17.0,Buddy Shuman,Buddy Shuman,'51 Ford,–,125.0,running,0.0
1952,6,Columbia,8.0,–,60.0,Jim Paschal,Julian Buesink,'51 Ford,–,100.0,running,0.0
1952,6,Columbia,9.0,–,77.0,Jack Smith,Harold Mays,'51 Chrysler,–,75.0,running,0.0
1952,6,Columbia,10.0,–,18.0,Jimmy Florian,Jimmy Florian,'51 Ford,–,50.0,running,0.0
1952,6,Columbia,11.0,–,,Bobby Courtwright,Bobby Courtwright,'50 Oldsmobile,–,25.0,running,0.0
1952,6,Columbia,12.0,–,14.0,Gober Sosebee,Frank Christian,'50 Oldsmobile,–,25.0,running,39.0
1952,6,Columbia,13.0,–,128.0,Charles Gattilia,Colonial Motors (Charles Gattalia),'51 Studebaker,–,25.0,running,0.0
1952,6,Columbia,14.0,–,22.0,Perk Brown,R.G. Shelton,'51 Hudson,167,25.0,spindle,0.0
1952,6,Columbia,15.0,–,,Bill Widenhouse,–,'50 Plymouth,162,25.0,crash,0.0
1952,6,Columbia,16.0,–,9.0,Ed Samples,Claude Alexander,'51 Oldsmobile,161,25.0,engine,0.0
1952,6,Columbia,17.0,–,92.0,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'52 Hudson,–,25.0,running,0.0
1952,6,Columbia,18.0,2,91.0,Tim Flock,Ted Chester,'51 Hudson,–,25.0,running,0.0
1952,6,Columbia,19.0,–,199.0,Leonard Tippett,Leonard Tippett,'51 Hudson,100,25.0,crash,0.0
1952,6,Columbia,20.0,22,94.0,E.C. Ramsey,Louise Smith Special (Louise Smith),'51 Ford,81,25.0,radiator,0.0
1952,6,Columbia,21.0,–,11.0,Fireball Roberts,Saverance Motors (Ed Saverance),'51 Ford,59,25.0,rear end,0.0
1952,6,Columbia,22.0,–,6.0,Marshall Teague,Fabulous Hudson Hornet (Marshall Teague),'51 Hudson,23,25.0,overheating,0.0
1952,7,Atlanta,1.0,7.0,2.0,Bill Blair,George Hutchens,'52 Oldsmobile,100.0,1000.0,running,7.0
1952,7,Atlanta,2.0,16.0,9.0,Ed Samples,Claude Alexander,'51 Oldsmobile,100.0,700.0,running,0.0
1952,7,Atlanta,3.0,17.0,42.0,Lee Petty,Petty Enterprises,'51 Plymouth,100.0,450.0,running,0.0
1952,7,Atlanta,4.0,4.0,89.0,Buck Baker,B.A. Pless,'52 Hudson,99.0,350.0,running,0.0
1952,7,Atlanta,5.0,12.0,118.0,Ed Benedict,Ken Swihart,'52 Hudson,98.0,200.0,running,0.0
1952,7,Atlanta,6.0,11.0,128.0,Charles Gattilia,Colonial Motors (Charles Gattalia),'51 Studebaker,97.0,150.0,running,0.0
1952,7,Atlanta,7.0,6.0,4.0,Fonty Flock,Air Lift (Frank Christian),'51 Oldsmobile,96.0,125.0,running,0.0
1952,7,Atlanta,8.0,2.0,92.0,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'52 Hudson,95.0,100.0,running,0.0
1952,7,Atlanta,9.0,3.0,51.0,Gober Sosebee,Sam Knox,'50 Cadillac,93.0,75.0,spindle,22.0
1952,7,Atlanta,10.0,18.0,18.0,Jimmy Florian,Jimmy Florian,'51 Ford,93.0,50.0,running,0.0
1952,7,Atlanta,11.0,14.0,16.0,Bill Snowden,Bill Snowden,'52 Hudson,90.0,40.0,steering,0.0
1952,7,Atlanta,12.0,19.0,94.0,E.C. Ramsey,Louise Smith Special (Louise Smith),'51 Ford,82.0,25.0,rr hub,0.0
1952,7,Atlanta,13.0,8.0,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'52 Hudson,74.0,40.0,crash,0.0
1952,7,Atlanta,14.0,5.0,14.0,Roscoe Thompson,Air Lift (Frank Christian),'52 Oldsmobile,71.0,25.0,rr hub,11.0
1952,7,Atlanta,15.0,1.0,91.0,Tim Flock,Ted Chester,'51 Hudson,61.0,25.0,axle,60.0
1952,7,Atlanta,16.0,13.0,120.0,Dick Rathmann,Walt Chapman,'51 Hudson,60.0,40.0,rf hub,0.0
1952,7,Atlanta,17.0,15.0,60.0,Jim Paschal,Julian Buesink,'51 Ford,53.0,40.0,rear end,0.0
1952,7,Atlanta,18.0,20.0,82.0,Bill Miller,Dantone Racing Stable (B.J. Dantone),'51 Ford,41.0,25.0,overheating,0.0
1952,7,Atlanta,19.0,21.0,23.0,Jack Smith,Perry Smith,'51 Studebaker,30.0,25.0,steering,0.0
1952,7,Atlanta,20.0,23.0,,Buck McCardell,Buck McCardell,'51 Nash,22.0,25.0,rr hub,0.0
1952,7,Atlanta,21.0,9.0,22.0,Perk Brown,R.G. Shelton,'51 Hudson,16.0,40.0,rear end,0.0
1952,7,Atlanta,22.0,10.0,57.0,Tommy Moon,C.D. Wilson,'52 Hudson,9.0,35.0,overheating,0.0
1952,7,Atlanta,23.0,22.0,110.0,Charlie Causey,Bob Osiecki,'51 Kaiser,7.0,25.0,clutch,0.0
1952,7,Atlanta,24.0,24.0,,Harold Mays,Harold Mays,'51 Chrysler,0.0,35.0,did not start,0.0
1952,8,Macon,1.0,4.0,92.0,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'52 Hudson,198.0,1270.0,running,12.0
1952,8,Macon,2.0,17.0,14.0,Fonty Flock,Air Lift (Frank Christian),'51 Oldsmobile,198.0,800.0,running,0.0
1952,8,Macon,3.0,25.0,9.0,Ed Samples,Claude Alexander,'51 Oldsmobile,198.0,600.0,running,0.0
1952,8,Macon,4.0,15.0,89.0,Buck Baker,B.A. Pless,'52 Hudson,197.0,500.0,running,0.0
1952,8,Macon,5.0,20.0,51.0,Gober Sosebee,Cherokee Garage (Gober Sosebee),'50 Oldsmobile,195.0,300.0,running,0.0
1952,8,Macon,6.0,23.0,60.0,Jim Paschal,Julian Buesink,'51 Ford,195.0,200.0,running,0.0
1952,8,Macon,7.0,8.0,42.0,Lee Petty,Petty Enterprises,'51 Plymouth,194.0,160.0,running,0.0
1952,8,Macon,8.0,6.0,72.0,Donald Thomas,Doug Meeks,'51 Ford,194.0,135.0,running,0.0
1952,8,Macon,9.0,5.0,91.0,Tim Flock,Ted Chester,'51 Hudson,192.0,110.0,running,0.0
