Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Money,Status,Led
1953,1,W. Palm Beach,Palm Beach Speedway,0.5,dirt track,21.0,3.0,92,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'53 Hudson,48.0,25.0,u joint,45.0
1953,1,W. Palm Beach,Palm Beach Speedway,0.5,dirt track,22.0,1.0,120,Dick Rathmann,Walt Chapman,'53 Hudson,31.0,25.0,coil,3.0
1953,1,W. Palm Beach,Palm Beach Speedway,0.5,dirt track,23.0,23.0,196,Lucky Sawyer,Lucky Sawyer,'49 Ford,4.0,25.0,ignition,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,1.0,6.0,2,Bill Blair,Halifax Motors (Bill Blair),'53 Oldsmobile,39.0,1500.0,running,1.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,2.0,2.0,14,Fonty Flock,Air Lift (Frank Christian),'53 Oldsmobile,39.0,1000.0,running,38.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,3.0,4.0,40,Tommy Thompson,San Juan Motors (Tommy Thompson),'53 Lincoln,39.0,800.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,4.0,3.0,92,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'53 Hudson,39.0,600.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,5.0,7.0,91,Tim Flock,Ted Chester,'52 Hudson,39.0,500.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,6.0,10.0,77,Dick Passwater,Frank Arford,'52 Oldsmobile,38.0,400.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,7.0,16.0,41,Curtis Turner,R.L. Bowling,'53 Lincoln,38.0,300.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,8.0,19.0,9,Donald Thomas,Fabulous Hudson Hornet (Herb Thomas),'52 Hudson,38.0,200.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,9.0,13.0,38,Tom Cherry,Hot Rod Shop (Tom Cherry),'53 Lincoln,38.0,180.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,10.0,18.0,4,Slick Smith,Air Lift (Frank Christian),'52 Oldsmobile,38.0,150.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,11.0,17.0,51,Gober Sosebee,Cherokee Garage (Sam Knox),'52 Chrysler,38.0,75.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,12.0,9.0,120,Dick Rathmann,America's Champion (Walt Chapman),'53 Hudson,37.0,75.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,13.0,15.0,87,Buck Baker,Wheatley Motors (Al Wheatley),'53 Lincoln,37.0,75.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,14.0,20.0,187,Red Duvall,Duane Duvall,'53 Packard,37.0,75.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,15.0,23.0,86,Don Oldenberg,Bill House,'53 Lincoln,37.0,75.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,16.0,11.0,18,Bill Adams,Bill Adams,'53 Oldsmobile,36.0,50.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,17.0,34.0,52,Joe Guide,Sally Guide,'51 Hudson,36.0,50.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,18.0,47.0,54,Obie Chupp,Wild Gene Horne (Gene Horne),'51 Hudson,36.0,50.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,19.0,29.0,103,George Gallup,George Gallup,'50 Oldsmobile,36.0,50.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,20.0,36.0,25,Cotton Priddy,Cotton Priddy,'51 Oldsmobile,35.0,50.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,21.0,27.0,55,Bub King,T.H. King's Garage (Bub King),'52 Hudson,35.0,25.0,spin out,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,22.0,40.0,33,Charlie Causey,Charlie Causey,'50 Oldsmobile,35.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,23.0,44.0,8,Gene Comstock,Gene Comstock,'51 Hudson,35.0,25.0,spin out,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,24.0,37.0,7,Red Douglass,R.W. Douglass,'53 Dodge,33.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,25.0,57.0,291,Tom Travis,Tom Travis,'52 Ford,33.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,26.0,56.0,67,Sam DiRusso,Sam DiRusso,'52 Plymouth,33.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,27.0,30.0,13,Pop McGinnis,Irving Frye,'52 Hudson,33.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,28.0,51.0,96,Mason Bright,Mason Bright,'49 Plymouth,33.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,29.0,28.0,71,Keith Hamner,Mason Darnell,'52 Hudson,33.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,30.0,46.0,1,Herschel Buchanan,Herschel Buchanan,'52 Nash,33.0,25.0,clutch,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,31.0,22.0,66,George Fleming,Joseph Braun,'51 Hudson,33.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,32.0,49.0,16,Johnny Roberts,Johnny Roberts,'50 Ford,33.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,33.0,25.0,30,Cotton Hodges,Jim Fowler,'50 Oldsmobile,32.0,25.0,rf hub,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,34.0,53.0,37,Hank Ribet,Norm Johnson,'50 Ford,32.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,35.0,24.0,15,Tommy Boger,Tommy Boger,'52 Oldsmobile,32.0,25.0,spin out,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,36.0,54.0,102,Marion Edwards,–,'50 Dodge,31.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,37.0,55.0,90,Ted Lee,Ted Lee,'53 Hudson,30.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,38.0,52.0,3,Hub McBride,Jack Barton,'50 Nash,29.0,25.0,running,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,39.0,50.0,196,Lucky Sawyer,Lucky Sawyer,'49 Ford,23.0,25.0,gas line,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,40.0,45.0,T-2,Herb Tillman,Herb Tillman,'50 Oldsmobile,18.0,25.0,gas line,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,41.0,42.0,12,Jim Paschal,George Hutchens,'49 Oldsmobile,17.0,,oil pressure,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,42.0,14.0,98,Dan Walters,–,'50 Packard,15.0,,gasket,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,43.0,26.0,22,Perk Brown,R.G. Shelton,'52 Hudson,14.0,,engine,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,44.0,35.0,186,Doug Wells,Gilbreath Motors,'50 Oldsmobile,13.0,,overheating,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,45.0,41.0,48,Red Farmer,Sikes Motors,'51 Hudson,12.0,,overheating,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,46.0,38.0,60,Dub Livingston,Dub Livingston,'53 Dodge,11.0,,tie rod,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,47.0,48.0,79,Charles Weidler,Charles Weidler,'51 Hudson,9.0,,crash,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,48.0,33.0,19,Fred Dove,Paul Nunn,'52 Packard,8.0,,bearing,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,49.0,12.0,82,Joe Eubanks,Oates Motor Co. (Phil Oates),'52 Hudson,8.0,,gasket,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,50.0,8.0,58,Johnny Patterson,H.B. Ranier,'52 Hudson,6.0,,engine,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,51.0,1.0,46,Bob Pronger,Bob Pronger,'53 Oldsmobile,5.0,,crash,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,52.0,21.0,57,Tommy Moon,C.D. Wilson,'52 Hudson,5.0,,engine,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,53.0,31.0,10,Wally Campbell,Wally Campbell,'53 Dodge,4.0,,engine,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,54.0,39.0,167,Elton Hildreth,Hildreth Motors (Elton Hildreth),'51 Nash,4.0,,overheating,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,55.0,43.0,190,Buddy Shuman,J.R. Dunberry,'52 Hudson,4.0,,clutch,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,56.0,32.0,93,Ted Chamberlain,Ted Chamberlain,'50 Plymouth,3.0,,clutch,0.0
1953,2,Daytona Beach,Beach & Road Course,4.1,road course,57.0,5.0,78,Frank Arford,Frank Arford,'53 Oldsmobile,2.0,,gasket,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,1.0,1,92.0,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'53 Hudson,200,1000.0,running,200.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,2.0,3,120.0,Dick Rathmann,Walt Chapman,'53 Hudson,197,700.0,running,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,3.0,–,42.0,Lee Petty,Petty Enterprises,'53 Dodge,–,450.0,running,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,4.0,7,78.0,Dick Passwater,Frank Arford,'53 Oldsmobile,–,350.0,running,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,5.0,–,1.0,Herschel Buchanan,Herschel Buchanan,'53 Nash,–,200.0,running,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,6.0,2,18.0,Mike Klapak,Bill Adams,'53 Oldsmobile,–,150.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,7.0,–,91.0,Tim Flock,Blackburn Auto Service (Ted Chester),'52 Hudson,–,125.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,8.0,–,24.0,Ray Duhigg,J.O. Goode,'52 Plymouth,–,100.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,9.0,–,,Don Oldenberg,Bill House,'50 Packard,–,75.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,10.0,–,71.0,Keith Hamner,Mason Darnell,'52 Hudson,–,50.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,11.0,–,55.0,Bub King,Bub King,'52 Hudson,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,12.0,–,,Ewell Weddle,Ewell Weddle,'51 Plymouth,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,13.0,–,167.0,Elton Hildreth,Elton Hildreth,'52 Nash,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,14.0,4,14.0,Fonty Flock,Frank Christian,'52 Oldsmobile,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,15.0,–,37.0,Coleman Lawrence,Coleman Lawrence,'50 Ford,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,16.0,–,19.0,Fred Dove,Fred Dove,'50 Plymouth,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,17.0,–,72.0,Donald Thomas,Doug Meeks,'50 Ford,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,18.0,–,,Jack Lawrence,Jack Lawrence,'53 Dodge,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,19.0,–,44.0,Harold Nash,Harold Nash,'51 Oldsmobile,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,20.0,–,43.0,Jimmie Lewallen,Dave Quate,'53 Dodge,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,21.0,–,,Dub Livingston,Dub Livingston,'53 Dodge,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,22.0,–,,Harry Bennett,–,'52 Oldsmobile,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,23.0,6,82.0,Joe Eubanks,Oates Motor Co. (Phil Oates),'52 Hudson,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,24.0,–,,Lucky Sawyer,Lucky Sawyer,'49 Ford,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,25.0,–,,Johnny Roberts,Johnny Roberts,'52 Ford,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,26.0,–,23.0,Weldon Adams,–,'51 Studebaker,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,27.0,8,2.0,Bill Blair,Bill Blair,'52 Oldsmobile,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,28.0,–,58.0,Johnny Patterson,H.B. Ranier,'52 Oldsmobile,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,29.0,–,,Jim Lacy,–,'53 Dodge,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,30.0,5,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'52 Oldsmobile,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,31.0,–,25.0,Cotton Priddy,Cotton Priddy,'51 Oldsmobile,–,25.0,–,0.0
1953,3,Spring Lake,Harnett Speedway,0.5,dirt track,32.0,–,171.0,Wally Campbell,–,'53 Dodge,–,25.0,–,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,1.0,1.0,92.0,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'53 Hudson,200,1000.0,running,18.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,2.0,3.0,120.0,Dick Rathmann,Walt Chapman,'53 Hudson,200,700.0,running,70.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,3.0,4.0,14.0,Fonty Flock,Frank Christian,'53 Oldsmobile,–,450.0,running,3.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,4.0,12.0,42.0,Lee Petty,Petty Enterprises,'53 Dodge,–,350.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,5.0,10.0,43.0,Jimmie Lewallen,Dave Quate,'53 Dodge,–,200.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,6.0,5.0,87.0,Buck Baker,Wheatley Motors (Al Wheatley),'53 Lincoln,–,150.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,7.0,11.0,82.0,Joe Eubanks,Oates Motor Co. (Phil Oates),'52 Hudson,–,125.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,8.0,9.0,4.0,Slick Smith,Frank Christian,'52 Oldsmobile,–,100.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,9.0,19.0,78.0,Dick Passwater,Frank Arford,'53 Oldsmobile,–,75.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,10.0,15.0,55.0,Bub King,Bub King,'52 Hudson,–,50.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,11.0,26.0,8.0,Gene Comstock,Gene Comstock,'52 Hudson,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,12.0,30.0,60.0,Dub Livingston,Dub Livingston,'53 Dodge,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,13.0,34.0,100.0,Otis Martin,Otis Martin,'53 Mercury,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,14.0,28.0,0.0,Ewell Weddle,Ewell Weddle,'52 Plymouth,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,15.0,32.0,96.0,Lucky Sawyer,Lucky Sawyer,'50 Ford,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,16.0,21.0,86.0,Don Oldenberg,Bill House,'52 Packard,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,17.0,20.0,77.0,Frank Arford,Frank Arford,'52 Oldsmobile,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,18.0,25.0,31.0,Steve McGrath,George Miller,'52 Hudson,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,19.0,33.0,71.0,Coleman Lawrence,Coleman Lawrence,'52 Ford,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,20.0,29.0,3.0,Clyde Minter,Coleman Lawrence,'52 Ford,–,25.0,crash,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,21.0,31.0,19.0,Fred Dove,Fred Dove,'52 Plymouth,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,22.0,8.0,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'53 Oldsmobile,109,25.0,piston,9.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,23.0,2.0,91.0,Tim Flock,Ted Chester,'53 Hudson,100,25.0,bearings,100.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,24.0,14.0,58.0,Johnny Patterson,H.B. Ranier,'52 Hudson,–,25.0,running,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,25.0,23.0,2.0,Bill Blair,Bill Blair,'53 Oldsmobile,–,25.0,crash,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,26.0,13.0,1.0,Herschel Buchanan,Herschel Buchanan,'52 Nash,–,25.0,spindle,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,27.0,6.0,22.0,Perk Brown,R.G. Shelton,'52 Hudson,–,25.0,gas tank,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,28.0,24.0,13.0,Pop McGinnis,Irving Frye,'52 Hudson,–,25.0,clutch,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,29.0,15.0,167.0,Elton Hildreth,Hildreth Motors (Elton Hildreth),'51 Nash,–,25.0,crash,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,30.0,22.0,44.0,Ray Duhigg,Julian Petty,'52 Plymouth,–,25.0,gas line,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,31.0,7.0,12.0,Buddy Shuman,Buddy Shuman,'50 Oldsmobile,–,25.0,–,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,32.0,17.0,171.0,Wally Campbell,–,'53 Dodge,–,25.0,rf hub,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,33.0,18.0,72.0,Donald Thomas,Doug Meeks,'51 Ford,–,25.0,crash,0.0
1953,4,North Wilkesboro,North Wilkesboro Speedway,0.625,dirt track,34.0,27.0,11.0,June Cleveland,–,'52 Studebaker,–,25.0,engine,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,1.0,9,78.0,Dick Passwater,Frank Arford,'53 Oldsmobile,150,1000.0,running,3.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,2.0,–,51.0,Gober Sosebee,Cherokee Garage (Gober Sosebee),'53 Oldsmobile,150,700.0,running,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,3.0,–,1.0,Herschel Buchanan,Herschel Buchanan,'52 Nash,150,450.0,running,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,4.0,1,91.0,Tim Flock,Ted Chester,'53 Hudson,150,350.0,running,87.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,5.0,5,13.0,Pop McGinnis,Irving Frye,'52 Hudson,149,200.0,lf wheel,13.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,6.0,–,100.0,Otis Martin,Otis Martin,'51 Mercury,–,150.0,running,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,7.0,–,19.0,Fred Dove,Fred Dove,'52 Plymouth,–,125.0,running,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,8.0,–,18.0,Mike Klapak,Bill Adams,'53 Oldsmobile,–,100.0,running,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,9.0,–,55.0,Bub King,Bub King,'52 Hudson,–,75.0,running,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,10.0,–,3.0,Coleman Lawrence,Coleman Lawrence,'51 Ford,–,50.0,running,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,11.0,–,42.0,Lee Petty,Petty Enterprises,'53 Dodge,–,25.0,–,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,12.0,3,92.0,Herb Thomas,Fabulous Hudson Hornet (Herb Thomas),'53 Hudson,–,25.0,clutch,4.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,13.0,2,120.0,Dick Rathmann,Walt Chapman,'53 Hudson,–,25.0,wheel,25.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,14.0,4,87.0,Buck Baker,Griffin Motors (Bob Griffin),'53 Oldsmobile,–,25.0,wheel,18.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,15.0,–,31.0,Steve McGrath,George Miller,'52 Hudson,–,25.0,spindle,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,16.0,–,2.0,Bill Blair,"Thomasville Motors, NC (Bill Blair)",'53 Oldsmobile,–,25.0,–,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,17.0,–,8.0,Gene Comstock,Gene Comstock,'51 Hudson,–,25.0,crash,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,18.0,–,43.0,Jimmie Lewallen,Dave Quate,'53 Dodge,–,25.0,–,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,19.0,–,0.0,Ewell Weddle,Weddle Racing (Ewell Weddle),'52 Plymouth,–,25.0,–,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,20.0,–,82.0,Joe Eubanks,Oates Motor Co. (Phil Oates),'52 Hudson,–,25.0,–,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,21.0,–,12.0,Jim Paschal,George Hutchens,'52 Plymouth,–,25.0,–,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,22.0,–,11.0,June Cleveland,June Cleveland,'52 Studebaker,–,25.0,–,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,23.0,–,12.0,Buddy Shuman,Buddy Shuman,'49 Oldsmobile,–,25.0,–,0.0
1953,5,Charlotte,Charlotte Speedway,0.75,dirt track,24.0,6,41.0,Curtis Turner,Eanes Motor Co. (John Eanes),'53 Oldsmobile,–,25.0,engine,0.0
