Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
2017,12,Charlotte,11.0,20.0,19.0,Daniel Suarez,Subway (Joe Gibbs),Toyota,400.0,running,0.0,29.0,0.0
2017,12,Charlotte,12.0,11.0,1.0,Jamie McMurray,GearWrench (Chip Ganassi),Chevrolet,400.0,running,0.0,31.0,0.0
2017,12,Charlotte,13.0,16.0,27.0,Paul Menard,Knauf / Menards (Richard Childress),Chevrolet,400.0,running,2.0,24.0,0.0
2017,12,Charlotte,14.0,9.0,14.0,Clint Bowyer,Haas Automation (Stewart Haas Racing),Ford,400.0,running,0.0,26.0,0.0
2017,12,Charlotte,15.0,13.0,17.0,Ricky Stenhouse Jr,Milwaukee / Fastenal Patriotic (Jack Roush),Ford,400.0,running,2.0,22.0,0.0
2017,12,Charlotte,16.0,18.0,6.0,Trevor Bayne,Ford EcoBoost Patriotic (Jack Roush),Ford,400.0,running,0.0,21.0,0.0
2017,12,Charlotte,17.0,14.0,48.0,Jimmie Johnson,Lowe's Patriotic (Rick Hendrick),Chevrolet,400.0,running,35.0,36.0,0.0
2017,12,Charlotte,18.0,26.0,47.0,A.J. Allmendinger,Harris Teeter Express Lane / Klondike / Heinz (JTG-Daugherty Racing),Chevrolet,399.0,running,0.0,19.0,0.0
2017,12,Charlotte,19.0,21.0,95.0,Michael McDowell,WRL General Contractors (Leavine Family Racing),Chevrolet,399.0,running,0.0,18.0,0.0
2017,12,Charlotte,20.0,29.0,37.0,Chris Buescher,Kleenex / Cars 3 (JTG-Daugherty Racing),Chevrolet,399.0,running,0.0,17.0,0.0
2017,12,Charlotte,21.0,23.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,399.0,running,0.0,16.0,0.0
2017,12,Charlotte,22.0,25.0,43.0,Regan Smith,United States Air Force (Richard Petty Motorsports),Ford,399.0,running,0.0,0.0,0.0
2017,12,Charlotte,23.0,28.0,38.0,David Ragan,Jacob Companies Camo (Bob Jenkins),Ford,397.0,running,0.0,14.0,0.0
2017,12,Charlotte,24.0,7.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,396.0,running,0.0,17.0,0.0
2017,12,Charlotte,25.0,15.0,10.0,Danica Patrick,Code 3 Associates (Stewart Haas Racing),Ford,396.0,running,7.0,12.0,0.0
2017,12,Charlotte,26.0,33.0,7.0,J.J. Yeley,"Accell Construction / Hope For The Warriors (Tommy Baldwin, Jr.)",Chevrolet,395.0,running,0.0,0.0,0.0
2017,12,Charlotte,27.0,32.0,23.0,Gray Gaulding,Bubba Burger / We Salute You (BK Racing),Toyota,393.0,running,0.0,10.0,0.0
2017,12,Charlotte,28.0,31.0,34.0,Landon Cassill,"CSX ""Play It Safe"" (Bob Jenkins)",Ford,393.0,running,0.0,9.0,0.0
2017,12,Charlotte,29.0,36.0,51.0,Timmy Hill,CharliesSoap.com (Rick Ware),Chevrolet,384.0,running,0.0,0.0,0.0
2017,12,Charlotte,30.0,35.0,15.0,Reed Sorenson,Low T Centers (Jay Robinson),Chevrolet,375.0,running,0.0,7.0,0.0
2017,12,Charlotte,31.0,37.0,55.0,Derrike Cope,Twin Peaks (Jay Robinson),Toyota,327.0,running,0.0,6.0,0.0
2017,12,Charlotte,32.0,40.0,83.0,Corey LaJoie,Hope for the Warriors (BK Racing),Toyota,315.0,engine,0.0,5.0,0.0
2017,12,Charlotte,33.0,39.0,42.0,Kyle Larson,Target / Banana Boat (Chip Ganassi),Chevrolet,292.0,crash,0.0,11.0,0.0
2017,12,Charlotte,34.0,34.0,72.0,Cole Whitt,RTIC Coolers (Mark Smith),Chevrolet,290.0,engine,0.0,3.0,0.0
2017,12,Charlotte,35.0,24.0,5.0,Kasey Kahne,LiftMaster (Rick Hendrick),Chevrolet,244.0,crash,0.0,2.0,0.0
2017,12,Charlotte,36.0,27.0,13.0,Ty Dillon,GEICO Military (Germain Racing),Chevrolet,242.0,rear end,0.0,1.0,0.0
2017,12,Charlotte,37.0,30.0,32.0,Matt DiBenedetto,Cosmo Motors (Archie St. Hilaire),Ford,139.0,crash,0.0,1.0,0.0
2017,12,Charlotte,38.0,3.0,24.0,Chase Elliott,NAPA (Rick Hendrick),Chevrolet,19.0,crash,0.0,1.0,0.0
2017,12,Charlotte,39.0,10.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,19.0,crash,0.0,1.0,0.0
2017,12,Charlotte,40.0,38.0,33.0,Jeffrey Earnhardt,Towne Bank (Joe Falk),Chevrolet,18.0,rear end,0.0,1.0,0.0
2017,13,Dover,1.0,14.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,406.0,running,7.0,55.0,5.0
2017,13,Dover,2.0,5.0,42.0,Kyle Larson,Target / Cottonelle (Chip Ganassi),Chevrolet,406.0,running,241.0,50.0,0.0
2017,13,Dover,3.0,2.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,406.0,running,102.0,54.0,2.0
2017,13,Dover,4.0,13.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,406.0,running,1.0,33.0,0.0
2017,13,Dover,5.0,16.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,406.0,running,0.0,36.0,0.0
2017,13,Dover,6.0,3.0,19.0,Daniel Suarez,Stanley Tools (Joe Gibbs),Toyota,406.0,running,0.0,32.0,0.0
2017,13,Dover,7.0,19.0,1.0,Jamie McMurray,McDonald's Signature Crafted Recipes (Chip Ganassi),Chevrolet,406.0,running,2.0,30.0,0.0
2017,13,Dover,8.0,10.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,406.0,running,0.0,29.0,0.0
2017,13,Dover,9.0,18.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Ford,406.0,running,0.0,41.0,0.0
2017,13,Dover,10.0,31.0,10.0,Danica Patrick,Aspen Dental (Stewart Haas Racing),Ford,406.0,running,0.0,27.0,0.0
2017,13,Dover,11.0,11.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance (Rick Hendrick),Chevrolet,406.0,running,0.0,26.0,0.0
2017,13,Dover,12.0,4.0,20.0,Matt Kenseth,ToyotaCare (Joe Gibbs),Toyota,406.0,running,0.0,40.0,0.0
2017,13,Dover,13.0,9.0,3.0,Austin Dillon,AAA (Richard Childress),Chevrolet,406.0,running,0.0,24.0,0.0
2017,13,Dover,14.0,21.0,13.0,Ty Dillon,GEICO (Germain Racing),Chevrolet,406.0,running,27.0,23.0,0.0
2017,13,Dover,15.0,7.0,77.0,Erik Jones,5-hour Energy Extra Strength (Barney Visser),Toyota,405.0,crash,0.0,27.0,0.0
2017,13,Dover,16.0,1.0,18.0,Kyle Busch,Pedigree Petcare (Joe Gibbs),Toyota,405.0,running,19.0,30.0,0.0
2017,13,Dover,17.0,20.0,5.0,Kasey Kahne,Great Clips (Rick Hendrick),Chevrolet,404.0,crash,0.0,26.0,0.0
2017,13,Dover,18.0,24.0,47.0,A.J. Allmendinger,Kroger ClickList / Heinz / Oscar Meyer (JTG-Daugherty Racing),Chevrolet,404.0,crash,0.0,19.0,0.0
2017,13,Dover,19.0,28.0,95.0,Michael McDowell,WRL General Contractors (Leavine Family Racing),Chevrolet,404.0,running,4.0,18.0,0.0
2017,13,Dover,20.0,36.0,15.0,Ross Chastain,Delaware Office of Highway Safety (Jay Robinson),Chevrolet,403.0,running,0.0,0.0,0.0
2017,13,Dover,21.0,17.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,402.0,crash,0.0,16.0,0.0
2017,13,Dover,22.0,35.0,72.0,Cole Whitt,TriStar Motorsports (Mark Smith),Chevrolet,402.0,crash,0.0,15.0,0.0
2017,13,Dover,23.0,29.0,37.0,Chris Buescher,Maxwell House MAX (JTG-Daugherty Racing),Chevrolet,402.0,running,0.0,14.0,0.0
2017,13,Dover,24.0,32.0,23.0,Gray Gaulding,Addiction Campuses (BK Racing),Toyota,402.0,running,0.0,13.0,0.0
2017,13,Dover,25.0,26.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,402.0,running,0.0,12.0,0.0
2017,13,Dover,26.0,34.0,83.0,Ryan Sieg,JAS Expedited Trucking (BK Racing),Toyota,400.0,running,0.0,0.0,0.0
2017,13,Dover,27.0,39.0,33.0,Jeffrey Earnhardt,Hulu (Joe Falk),Chevrolet,400.0,running,0.0,10.0,0.0
2017,13,Dover,28.0,37.0,66.0,Timmy Hill,Waltrip Brothers Charity Championship (Carl Long),Chevrolet,398.0,running,0.0,0.0,0.0
2017,13,Dover,29.0,25.0,32.0,Matt DiBenedetto,Can-Am / Kappa (Archie St. Hilaire),Ford,397.0,running,0.0,8.0,0.0
2017,13,Dover,30.0,33.0,38.0,David Ragan,Overton's (Bob Jenkins),Ford,393.0,crash,0.0,7.0,0.0
2017,13,Dover,31.0,22.0,14.0,Clint Bowyer,Haas Automation (Stewart Haas Racing),Ford,391.0,running,0.0,6.0,0.0
2017,13,Dover,32.0,15.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,373.0,running,0.0,12.0,0.0
2017,13,Dover,33.0,23.0,27.0,Paul Menard,Duracell / Menards (Richard Childress),Chevrolet,343.0,crash,0.0,4.0,0.0
2017,13,Dover,34.0,30.0,43.0,Regan Smith,Smithfield (Richard Petty Motorsports),Ford,329.0,crash,0.0,0.0,0.0
2017,13,Dover,35.0,38.0,51.0,Cody Ware,ECU Pirates (Rick Ware),Chevrolet,283.0,handling,0.0,2.0,0.0
2017,13,Dover,36.0,27.0,34.0,Landon Cassill,Love's Travel Stops (Bob Jenkins),Ford,257.0,crash,0.0,1.0,0.0
2017,13,Dover,37.0,6.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Ford,93.0,crash,0.0,1.0,0.0
2017,13,Dover,38.0,8.0,2.0,Brad Keselowski,Wurth (Roger Penske),Ford,66.0,crash,0.0,1.0,0.0
2017,13,Dover,39.0,12.0,17.0,Ricky Stenhouse Jr,Little Hug Fruit Barrels (Jack Roush),Ford,62.0,crash,3.0,1.0,0.0
2017,14,Pocono,1.0,4.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,160.0,running,10.0,40.0,5.0
2017,14,Pocono,2.0,12.0,4.0,Kevin Harvick,Busch Beer (Stewart Haas Racing),Ford,160.0,running,0.0,51.0,0.0
2017,14,Pocono,3.0,15.0,77.0,Erik Jones,GameStop / Cars 3 (Barney Visser),Toyota,160.0,running,20.0,39.0,0.0
2017,14,Pocono,4.0,5.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Ford,160.0,running,0.0,40.0,0.0
2017,14,Pocono,5.0,6.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,160.0,running,11.0,44.0,0.0
2017,14,Pocono,6.0,2.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,160.0,running,5.0,39.0,0.0
2017,14,Pocono,7.0,7.0,42.0,Kyle Larson,Target / Coca-Cola (Chip Ganassi),Chevrolet,160.0,running,9.0,47.0,1.0
2017,14,Pocono,8.0,25.0,24.0,Chase Elliott,Sun Energy 1 (Rick Hendrick),Chevrolet,160.0,running,0.0,40.0,0.0
2017,14,Pocono,9.0,1.0,18.0,Kyle Busch,"M&M's Red, White & Blue (Joe Gibbs)",Toyota,160.0,running,100.0,47.0,1.0
2017,14,Pocono,10.0,3.0,20.0,Matt Kenseth,DeWalt FlexVolt (Joe Gibbs),Toyota,160.0,running,0.0,31.0,0.0
2017,14,Pocono,11.0,23.0,17.0,Ricky Stenhouse Jr,Little Hug Fruit Barrels (Jack Roush),Ford,160.0,running,3.0,26.0,0.0
2017,14,Pocono,12.0,18.0,11.0,Denny Hamlin,FedEx Freight (Joe Gibbs),Toyota,160.0,running,1.0,25.0,0.0
2017,14,Pocono,13.0,17.0,3.0,Austin Dillon,Dow (Richard Childress),Chevrolet,160.0,running,0.0,25.0,0.0
2017,14,Pocono,14.0,10.0,31.0,Ryan Newman,Kalahari Resorts & Conventions (Richard Childress),Chevrolet,160.0,running,0.0,23.0,0.0
2017,14,Pocono,15.0,14.0,19.0,Daniel Suarez,Arris High-Speed Modems (Joe Gibbs),Toyota,160.0,running,1.0,22.0,0.0
2017,14,Pocono,16.0,24.0,10.0,Danica Patrick,Aspen Dental (Stewart Haas Racing),Ford,160.0,running,0.0,21.0,0.0
2017,14,Pocono,17.0,20.0,14.0,Clint Bowyer,Haas Automation (Stewart Haas Racing),Ford,160.0,running,0.0,20.0,0.0
2017,14,Pocono,18.0,27.0,13.0,Ty Dillon,GEICO (Germain Racing),Chevrolet,160.0,running,0.0,19.0,0.0
2017,14,Pocono,19.0,29.0,37.0,Chris Buescher,Scott Products / Clorox / Kingsford (JTG-Daugherty Racing),Chevrolet,160.0,running,0.0,18.0,0.0
2017,14,Pocono,20.0,13.0,27.0,Paul Menard,Dutch Boy / Menards (Richard Childress),Chevrolet,160.0,running,0.0,17.0,0.0
2017,14,Pocono,21.0,22.0,6.0,Trevor Bayne,Ford EcoBoost (Jack Roush),Ford,160.0,running,0.0,16.0,0.0
2017,14,Pocono,22.0,21.0,47.0,A.J. Allmendinger,Kroger ClickList / Heinz / Oscar Mayer (JTG-Daugherty Racing),Chevrolet,160.0,running,0.0,15.0,0.0
2017,14,Pocono,23.0,9.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,160.0,running,0.0,14.0,0.0
2017,14,Pocono,24.0,11.0,95.0,Michael McDowell,FDNY Foundation (Leavine Family Racing),Chevrolet,160.0,running,0.0,13.0,0.0
2017,14,Pocono,25.0,31.0,38.0,David Ragan,Overton's (Bob Jenkins),Ford,159.0,running,0.0,12.0,0.0
2017,14,Pocono,26.0,16.0,43.0,Bubba Wallace,Smithfield (Richard Petty Motorsports),Ford,159.0,running,0.0,0.0,0.0
2017,14,Pocono,27.0,34.0,34.0,Landon Cassill,"CSX ""Play It Safe"" (Bob Jenkins)",Ford,158.0,running,0.0,10.0,0.0
2017,14,Pocono,28.0,35.0,83.0,Corey LaJoie,Dustless Blasting (BK Racing),Toyota,157.0,running,0.0,9.0,0.0
2017,14,Pocono,29.0,33.0,23.0,Gray Gaulding,Addiction Campuses (BK Racing),Toyota,156.0,running,0.0,8.0,0.0
2017,14,Pocono,30.0,32.0,72.0,Cole Whitt,RTIC Coolers (Mark Smith),Chevrolet,155.0,engine,0.0,7.0,0.0
2017,14,Pocono,31.0,36.0,15.0,Reed Sorenson,Energex Wood Pellet Fuel (Jay Robinson),Toyota,154.0,running,0.0,6.0,0.0
2017,14,Pocono,32.0,30.0,32.0,Matt DiBenedetto,IncredibleBank.com (Archie St. Hilaire),Ford,153.0,axle,0.0,5.0,0.0
2017,14,Pocono,33.0,39.0,55.0,Derrike Cope,StarCom Fiber (Jay Robinson),Chevrolet,153.0,running,0.0,4.0,0.0
2017,14,Pocono,34.0,37.0,33.0,Jeffrey Earnhardt,Hulu (Joe Falk),Chevrolet,146.0,brakes,0.0,3.0,0.0
2017,14,Pocono,35.0,26.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,140.0,crash,0.0,4.0,0.0
2017,14,Pocono,36.0,19.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,95.0,crash,0.0,7.0,0.0
2017,14,Pocono,37.0,8.0,1.0,Jamie McMurray,Cessna / Beechcraft (Chip Ganassi),Chevrolet,95.0,crash,0.0,3.0,0.0
2017,14,Pocono,38.0,28.0,88.0,"Dale Earnhardt, Jr.",Axalta (Rick Hendrick),Chevrolet,58.0,engine,0.0,1.0,0.0
2017,14,Pocono,39.0,38.0,51.0,Cody Ware,Clemson Tigers National Champions (Rick Ware),Chevrolet,35.0,vibration,0.0,1.0,0.0
2017,15,Michigan,1.0,1.0,42.0,Kyle Larson,Cars 3 / Target / Cottonelle (Chip Ganassi),Chevrolet,200.0,running,96.0,57.0,5.0
2017,15,Michigan,2.0,10.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,200.0,running,0.0,40.0,0.0
2017,15,Michigan,3.0,7.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,200.0,running,0.0,36.0,0.0
2017,15,Michigan,4.0,5.0,11.0,Denny Hamlin,FedEx Office (Joe Gibbs),Toyota,200.0,running,0.0,44.0,0.0
2017,15,Michigan,5.0,8.0,1.0,Jamie McMurray,McDonald's (Chip Ganassi),Chevrolet,200.0,running,0.0,32.0,0.0
2017,15,Michigan,6.0,2.0,78.0,Martin Truex Jr,Auto-Owners Insurance (Barney Visser),Toyota,200.0,running,62.0,51.0,2.0
2017,15,Michigan,7.0,4.0,18.0,Kyle Busch,"M&M's Red, White & Blue (Joe Gibbs)",Toyota,200.0,running,40.0,47.0,0.0
2017,15,Michigan,8.0,21.0,17.0,Ricky Stenhouse Jr,Fifth Third Bank (Jack Roush),Ford,200.0,running,0.0,29.0,0.0
2017,15,Michigan,9.0,17.0,88.0,"Dale Earnhardt, Jr.",Mountain Dew (Rick Hendrick),Chevrolet,200.0,running,0.0,28.0,0.0
2017,15,Michigan,10.0,13.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,200.0,running,0.0,28.0,0.0
2017,15,Michigan,11.0,9.0,20.0,Matt Kenseth,Freightliner (Joe Gibbs),Toyota,200.0,running,0.0,39.0,0.0
2017,15,Michigan,12.0,15.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Ford,200.0,running,0.0,28.0,0.0
2017,15,Michigan,13.0,14.0,77.0,Erik Jones,5-hour Energy Extra Strength (Barney Visser),Toyota,200.0,running,0.0,24.0,0.0
2017,15,Michigan,14.0,11.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Ford,200.0,running,0.0,28.0,0.0
2017,15,Michigan,15.0,19.0,31.0,Ryan Newman,Velveeta Shells & Cheese (Richard Childress),Chevrolet,200.0,running,0.0,22.0,0.0
2017,15,Michigan,16.0,12.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,200.0,running,2.0,22.0,0.0
2017,15,Michigan,17.0,27.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,200.0,running,0.0,20.0,0.0
2017,15,Michigan,18.0,25.0,47.0,A.J. Allmendinger,Kroger ClickList / Nature Valley / Crest (JTG-Daugherty Racing),Chevrolet,200.0,running,0.0,19.0,0.0
2017,15,Michigan,19.0,26.0,43.0,Bubba Wallace,Smithfield (Richard Petty Motorsports),Ford,200.0,running,0.0,0.0,0.0
2017,15,Michigan,20.0,37.0,13.0,Ty Dillon,Twisted Tea (Germain Racing),Chevrolet,200.0,running,0.0,17.0,0.0
2017,15,Michigan,21.0,16.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,200.0,running,0.0,16.0,0.0
2017,15,Michigan,22.0,30.0,27.0,Paul Menard,Nibco / Menards (Richard Childress),Chevrolet,200.0,running,0.0,15.0,0.0
2017,15,Michigan,23.0,22.0,95.0,Michael McDowell,WRL General Contractors (Leavine Family Racing),Chevrolet,200.0,running,0.0,14.0,0.0
2017,15,Michigan,24.0,20.0,19.0,Daniel Suarez,Stanley Tools (Joe Gibbs),Toyota,200.0,running,0.0,13.0,0.0
2017,15,Michigan,25.0,6.0,21.0,Ryan Blaney,Omnicraft Auto Parts / Quick Lane (Wood Brothers),Ford,200.0,running,0.0,16.0,0.0
2017,15,Michigan,26.0,3.0,14.0,Clint Bowyer,Haas Automation (Stewart Haas Racing),Ford,200.0,running,0.0,22.0,0.0
2017,15,Michigan,27.0,18.0,3.0,Austin Dillon,Dow Salutes Veterans (Richard Childress),Chevrolet,199.0,running,0.0,10.0,0.0
2017,15,Michigan,28.0,28.0,32.0,Matt DiBenedetto,KeenParts.com / CorvetteParts.net (Archie St. Hilaire),Ford,199.0,running,0.0,9.0,0.0
2017,15,Michigan,29.0,29.0,38.0,David Ragan,Shriners Hospitals for Children (Bob Jenkins),Ford,198.0,running,0.0,8.0,0.0
2017,15,Michigan,30.0,32.0,83.0,Corey LaJoie,JAS Expedited Trucking (BK Racing),Toyota,197.0,running,0.0,7.0,0.0
2017,15,Michigan,31.0,33.0,72.0,Cole Whitt,RTIC Coolers (Mark Smith),Chevrolet,197.0,running,0.0,6.0,0.0
2017,15,Michigan,32.0,36.0,34.0,Landon Cassill,Front Row Motorsports (Bob Jenkins),Ford,196.0,running,0.0,5.0,0.0
2017,15,Michigan,33.0,31.0,23.0,Ryan Sieg,Dr. Pepper (BK Racing),Toyota,196.0,running,0.0,0.0,0.0
2017,15,Michigan,34.0,34.0,15.0,Reed Sorenson,Corrigan Oil (Jay Robinson),Chevrolet,195.0,running,0.0,3.0,0.0
2017,15,Michigan,35.0,35.0,33.0,Jeffrey Earnhardt,Hulu (Joe Falk),Chevrolet,195.0,running,0.0,2.0,0.0
2017,15,Michigan,36.0,24.0,37.0,Chris Buescher,Kingsford / Bush's Best Beans (JTG-Daugherty Racing),Chevrolet,194.0,running,0.0,1.0,0.0
2017,15,Michigan,37.0,23.0,10.0,Danica Patrick,TaxAct (Stewart Haas Racing),Ford,190.0,crash,0.0,1.0,0.0
2017,16,Sonoma,1.0,12.0,4.0,Kevin Harvick,Mobil 1 (Stewart Haas Racing),Ford,110.0,running,24.0,40.0,5.0
2017,16,Sonoma,2.0,13.0,14.0,Clint Bowyer,Cars 3 (Stewart Haas Racing),Ford,110.0,running,0.0,36.0,0.0
2017,16,Sonoma,3.0,23.0,2.0,Brad Keselowski,Freightliner / Elite Support (Roger Penske),Ford,110.0,running,17.0,43.0,0.0
2017,16,Sonoma,4.0,14.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,110.0,running,11.0,46.0,0.0
2017,16,Sonoma,5.0,4.0,18.0,Kyle Busch,M&M's Caramel (Joe Gibbs),Toyota,110.0,running,3.0,32.0,0.0
2017,16,Sonoma,6.0,10.0,88.0,"Dale Earnhardt, Jr.",Axalta / Fix Auto Collision (Rick Hendrick),Chevrolet,110.0,running,0.0,36.0,0.0
2017,16,Sonoma,7.0,17.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Ford,110.0,running,0.0,30.0,0.0
2017,16,Sonoma,8.0,8.0,24.0,Chase Elliott,Kelley Blue Book (Rick Hendrick),Chevrolet,110.0,running,0.0,31.0,0.0
2017,16,Sonoma,9.0,7.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,110.0,running,0.0,39.0,0.0
2017,16,Sonoma,10.0,2.0,1.0,Jamie McMurray,Cessna / Beechcraft (Chip Ganassi),Chevrolet,110.0,running,1.0,27.0,0.0
2017,16,Sonoma,11.0,15.0,27.0,Paul Menard,Tarkett / Menards (Richard Childress),Chevrolet,110.0,running,0.0,26.0,0.0
2017,16,Sonoma,12.0,18.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,110.0,running,0.0,36.0,0.0
2017,16,Sonoma,13.0,24.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,110.0,running,12.0,34.0,1.0
2017,16,Sonoma,14.0,16.0,95.0,Michael McDowell,K-LOVE Radio (Leavine Family Racing),Chevrolet,110.0,running,0.0,23.0,0.0
2017,16,Sonoma,15.0,20.0,31.0,Ryan Newman,Chevrolet Accessories (Richard Childress),Chevrolet,110.0,running,0.0,23.0,0.0
2017,16,Sonoma,16.0,11.0,19.0,Daniel Suarez,Stanley Tools (Joe Gibbs),Toyota,110.0,running,0.0,21.0,0.0
2017,16,Sonoma,17.0,6.0,10.0,Danica Patrick,Code 3 Associates (Stewart Haas Racing),Ford,110.0,running,0.0,20.0,0.0
2017,16,Sonoma,18.0,19.0,3.0,Austin Dillon,Dow / Kilz (Richard Childress),Chevrolet,110.0,running,0.0,25.0,0.0
2017,16,Sonoma,19.0,9.0,37.0,Chris Buescher,Kingsford / Clorox / Bush's / Scott (JTG-Daugherty Racing),Chevrolet,110.0,running,4.0,18.0,0.0
2017,16,Sonoma,20.0,38.0,20.0,Matt Kenseth,DeWalt FlexVolt (Joe Gibbs),Toyota,110.0,running,0.0,25.0,0.0
2017,16,Sonoma,21.0,29.0,72.0,Cole Whitt,RTIC Coolers (Mark Smith),Chevrolet,110.0,running,0.0,16.0,0.0
2017,16,Sonoma,22.0,26.0,43.0,Billy Johnson,Smithfield (Richard Petty Motorsports),Ford,110.0,running,0.0,15.0,0.0
2017,16,Sonoma,23.0,27.0,32.0,Matt DiBenedetto,Can-Am / Kappa (Archie St. Hilaire),Ford,110.0,running,0.0,14.0,0.0
2017,16,Sonoma,24.0,21.0,5.0,Kasey Kahne,Microsoft Windows 10 (Rick Hendrick),Chevrolet,109.0,crash,0.0,15.0,0.0
2017,16,Sonoma,25.0,30.0,77.0,Erik Jones,5-hour Energy Extra Strength (Barney Visser),Toyota,109.0,running,0.0,12.0,0.0
2017,16,Sonoma,26.0,1.0,42.0,Kyle Larson,Target / Coca-Cola (Chip Ganassi),Chevrolet,109.0,running,9.0,19.0,0.0
2017,16,Sonoma,27.0,25.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,109.0,running,0.0,14.0,0.0
2017,16,Sonoma,28.0,35.0,13.0,Ty Dillon,GEICO (Germain Racing),Chevrolet,109.0,running,0.0,9.0,0.0
2017,16,Sonoma,29.0,34.0,33.0,Boris Said,HendrickCars.com (Joe Falk),Chevrolet,109.0,running,0.0,8.0,0.0
2017,16,Sonoma,30.0,31.0,34.0,Landon Cassill,Love's Travel Stops (Bob Jenkins),Ford,109.0,running,0.0,7.0,0.0
2017,16,Sonoma,31.0,28.0,38.0,David Ragan,Shriners Hospitals for Children (Bob Jenkins),Ford,109.0,running,0.0,6.0,0.0
2017,16,Sonoma,32.0,32.0,23.0,Alon Day,Earthwater (BK Racing),Toyota,108.0,running,0.0,5.0,0.0
2017,16,Sonoma,33.0,36.0,15.0,Kevin O'Connell,SBC Contractors / Apollo Opening Roof System (Jay Robinson),Chevrolet,108.0,running,0.0,4.0,0.0
2017,16,Sonoma,34.0,37.0,55.0,Tommy Regan,OscaroParts.com / Capri Tools (Jay Robinson),Chevrolet,107.0,running,0.0,3.0,0.0
2017,16,Sonoma,35.0,5.0,47.0,A.J. Allmendinger,Kroger ClickList / Cheerios / Crisco (JTG-Daugherty Racing),Chevrolet,104.0,running,4.0,11.0,0.0
2017,16,Sonoma,36.0,33.0,51.0,Josh Bilicki,Marriott Drywall / Climate Fieldview (Rick Ware),Chevrolet,100.0,running,0.0,0.0,0.0
2017,16,Sonoma,37.0,3.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,86.0,engine,25.0,11.0,1.0
2017,16,Sonoma,38.0,22.0,17.0,Ricky Stenhouse Jr,Fastenal / Louisville Ladders (Jack Roush),Ford,30.0,crash,0.0,1.0,0.0
2017,17,Daytona,1.0,6.0,17.0,Ricky Stenhouse Jr,Fifth Third Bank (Jack Roush),Ford,163.0,running,17.0,40.0,5.0
2017,17,Daytona,2.0,11.0,14.0,Clint Bowyer,Mobil 1 (Stewart Haas Racing),Ford,163.0,running,4.0,42.0,0.0
2017,17,Daytona,3.0,24.0,27.0,Paul Menard,Moen / Menards (Richard Childress),Chevrolet,163.0,running,0.0,34.0,0.0
2017,17,Daytona,4.0,23.0,95.0,Michael McDowell,WRL General Contractors (Leavine Family Racing),Chevrolet,163.0,running,0.0,38.0,0.0
